gene_symbol,AnCg_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
TAF1B,-+,0.44919179241021856,0.4057570966917998,0.6714195672737465,1,0.8115141933835996
TAF1C,+-,0.15248176231443128,0.24801162310277888,0.3580387083331316,1,0.49602324620555777
TAF1D,-+,0.872657562797837,0.6211081039488237,0.566182559403608,-1,1.132365118807216
TAF1L,-+,0.3915526993974542,0.6637632085807887,0.3791273058516195,-1,0.758254611703239
TAF2,++,0.13043810985805812,0.07748626254673081,0.9570217431850726,1,0.15497252509346163
TAF3,--,0.7087848842085385,0.7211750011698925,0.45376945298319354,-1,0.9075389059663871
TAF4,--,0.2058500147955379,0.9678487389250896,0.08227697701392239,-1,0.16455395402784478
TAF4B,++,0.3890949725722876,0.20443289645174553,0.9023506861444018,1,0.40886579290349107
TAF5,--,0.09099312740429125,0.9171544095197736,0.08161193851218333,-1,0.16322387702436666
TAF5L,++,0.30939630386485567,0.20377724444007136,0.887449845451685,1,0.40755448888014273
TAF6,+-,0.09275621498145262,0.15828679711843083,0.5173126484383777,1,0.31657359423686166
TAF6L,+-,0.3146479793754484,0.3976878114750856,0.41502971370275565,1,0.7953756229501712
TAF7,-+,0.4120129192766994,0.4348818136935843,0.5458233228607369,1,0.8697636273871686
TAF7L,-+,0.49293175897287766,0.4789232775546256,0.5537403463933912,1,0.9578465551092512
TAF8,++,0.21991403333442655,0.15411190585338147,0.9077342532421838,1,0.30822381170676294
TAF9,++,0.3588712848483334,0.16792748073851943,0.9250950204993558,1,0.33585496147703886
TAF9B,++,0.0515712474510496,0.04685596209664434,0.938386998349292,1,0.09371192419328868
TAF9BP1,+-,0.03730204565273544,0.8046362600801792,0.05701351802759982,-1,0.11402703605519963
TAF9BP2,+-,0.5545153067490094,0.6908808051804035,0.4390556160484842,-1,0.8781112320969684
TAF9P1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
TAF9P2,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
TAF9P3,+-,0.03092823430438445,0.07645276615105166,0.20829889865880988,1,0.15290553230210333
TAGAP,--,0.013620901049051816,0.9964400665525044,0.004480083265631828,-1,0.008960166531263657
TAGLN,-+,0.9235116898384168,0.6027704489906524,0.5873684456279648,-1,1.1747368912559295
TAGLN2,++,0.30724721972212365,0.24818498234144606,0.8301552463501092,1,0.49636996468289213
TAGLN2P1,+-,0.2911942010318427,0.6797390725092048,0.3110126445334065,-1,0.622025289066813
TAGLN3,+-,0.05123180672640402,0.1611253165945277,0.11583979144250554,-1,0.2316795828850111
TAL1,--,0.03190457988184696,0.9985936839728367,0.005002880404315242,-1,0.010005760808630484
TAL2,--,0.25427158348335765,0.8845426953897242,0.18643325929011453,-1,0.37286651858022907
TALDO1,--,0.05896387638652471,0.9971167955250274,0.010480097224942999,-1,0.020960194449885998
TAMM41,-+,0.5683060643859088,0.5200654565746125,0.545246544838592,1,1.040130913149225
TANC1,-+,0.0627990732481119,0.13228611123928222,0.25261558137772744,1,0.26457222247856443
TANC2,++,0.14217553958149906,0.087732826001392,0.9504037621512472,1,0.175465652002784
TANGO2,+-,0.559475111937924,0.44996322926166715,0.6763915056984942,1,0.8999264585233343
TANGO6,++,0.15556823287913576,0.10500774975907219,0.9360371516875876,1,0.21001549951814438
TANK,++,0.06541411624999059,0.06888809858282485,0.8995482834928348,1,0.1377761971656497
TAOK1,-+,0.09185539355501023,0.15882843847647501,0.49957939067480456,1,0.31765687695295003
TAOK2,+-,0.2966803389888681,0.5793897840932507,0.34595131110532557,-1,0.6919026222106511
TAOK3,--,0.164896736148987,0.9413898463901978,0.1042276296427781,-1,0.2084552592855562
TAP1,++,0.06580250424938046,0.024236573752143862,0.9896006033938328,1,0.048473147504287724
TAP2,+-,0.5760486316679116,0.42410214162604243,0.7223321733043635,1,0.8482042832520849
TAPBP,--,0.11044687614537567,0.9549390419542493,0.07126291848977845,-1,0.1425258369795569
TAPBPL,++,0.5170239877578608,0.3667135742894821,0.7734617575183111,1,0.7334271485789642
TAPT1,-+,0.16734495874458347,0.17623874594363195,0.8113829448247405,1,0.3524774918872639
TARBP1,+-,0.19243712487812836,0.26432037398062613,0.5487998244233588,1,0.5286407479612523
TARBP2,--,0.13718790240833934,0.8533957401659367,0.1388111167949837,-1,0.2776222335899674
TARDBP,-+,0.8912371588941345,0.6040455643553451,0.5829345637853984,-1,1.1658691275707969
TARDBPP1,++,0.09698710800084157,0.05632685677622248,0.9669356094325996,1,0.11265371355244495
TARDBPP2,-+,0.05832636014285813,0.12723541160632795,0.1904176572165722,1,0.2544708232126559
TARM1,+-,0.08601898678264104,0.44402258197669564,0.15581268352758454,-1,0.3116253670551691
TARS,-+,0.08029701195373855,0.15236100411754191,0.38053988707958625,1,0.30472200823508383
TARS2,++,0.43090874544973484,0.2720474381031035,0.85173580796855,1,0.544094876206207
TARS2P1,++,0.3441327211917323,0.2649565405756989,0.8286343846396382,1,0.5299130811513978
TARSL2,-+,0.052569471061188394,0.5558650170272253,0.09939900546213666,-1,0.19879801092427332
TAS1R1,++,0.5753351165087517,0.38541739117919654,0.7685467278077511,1,0.7708347823583931
TAS1R2,++,0.9112465124054744,0.5386475145911601,0.6524007546511877,1,1.0772950291823202
TAS1R3,++,0.8911464796655091,0.5234707681295149,0.6663869038952906,1,1.0469415362590297
TAS2R1,-+,0.7312490101213998,0.5753938858780089,0.5682488056654494,-1,1.1364976113308989
TAS2R10,-+,0.03239173109618425,0.5962767807623552,0.0654443791613743,-1,0.1308887583227486
TAS2R12,-+,0.044683075319072035,0.6783810546671377,0.0786375386308956,-1,0.1572750772617912
TAS2R13,-+,0.45567473911825906,0.45790473591885095,0.5549107677514854,1,0.9158094718377019
TAS2R14,--,0.2744017068398272,0.8424980175711605,0.2249029406706176,-1,0.4498058813412352
TAS2R15P,-+,0.5443647107399232,0.6770718406259619,0.44390882303562385,-1,0.8878176460712477
TAS2R16,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
TAS2R18,--,0.07726515381557432,0.9773531647269138,0.04019170802644667,-1,0.08038341605289334
TAS2R19,--,0.37689881456354263,0.8112665264787802,0.29054922585708703,-1,0.5810984517141741
TAS2R20,--,0.342274180070747,0.815577340069864,0.27337429812892766,-1,0.5467485962578553
TAS2R2P,--,0.4742601474274637,0.857679084169287,0.27342506327797644,-1,0.5468501265559529
TAS2R3,-+,0.18227930034590445,0.5971542923325376,0.24547034826664624,-1,0.4909406965332925
TAS2R30,-+,0.033013161499009305,0.6498096476743295,0.06342359120569036,-1,0.1268471824113807
TAS2R31,--,0.19514819063732972,0.8549836954868935,0.1757027074590064,-1,0.3514054149180128
TAS2R38,-+,0.08868672562540289,0.1252419342242566,0.7373465897581155,1,0.2504838684485132
TAS2R39,--,0.20209395126702095,0.9579128515672961,0.09681051639317076,-1,0.19362103278634152
TAS2R4,+-,0.07769525368058237,0.5489009546917403,0.13543355527509013,-1,0.27086711055018026
TAS2R40,-+,0.008260063608062244,0.09846242908846983,0.026344268523249333,-1,0.05268853704649867
TAS2R41,++,0.01921699533534393,0.018541578567378158,0.9546319170724628,1,0.037083157134756316
TAS2R42,-+,0.16825945343757287,0.25870823734850273,0.4217337686718445,1,0.5174164746970055
TAS2R43,--,0.017111313956708445,0.9922003636825589,0.007778330535128712,-1,0.015556661070257424
TAS2R46,--,0.017805456056811535,0.9217130480568574,0.02176260063953351,-1,0.04352520127906702
TAS2R5,--,0.21475279040572776,0.9095615085671632,0.15055800871428016,-1,0.3011160174285603
TAS2R50,+-,0.03378340972801051,0.7744587189284012,0.05544389566555091,-1,0.11088779133110183
TAS2R60,+-,0.5391500263713079,0.5276679205933983,0.5128428765464402,-1,1.0256857530928805
TAS2R62P,+-,0.3889499703655059,0.7055850399295804,0.3586406558322208,-1,0.7172813116644416
TAS2R63P,-+,0.5374078715969706,0.5671187455712513,0.4961898358656415,-1,0.992379671731283
TAS2R64P,-+,0.24392723808141167,0.2897174890894867,0.6365673362421177,1,0.5794349781789734
TAS2R6P,-+,0.5104580125790955,0.7013352018477845,0.4161112204976579,-1,0.8322224409953158
TAS2R7,++,0.5693927852886349,0.35133705913342966,0.8017157061173853,1,0.7026741182668593
