gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
NUDT1,++,0.0805024350155842,0.08171270860979495,0.8963974515917825,1,0.1634254172195899,0.06411133926534338,0.05492499857411738,0.10984999714823476
SNX8,-+,0.2318447450369505,0.3556086234927828,0.3333158982081885,-1,0.666631796416377,0.33690754577083215,0.2994524298425736,0.5989048596851472
EIF3B,+-,0.5188040886655825,0.6728065637781159,0.43627108469110687,-1,0.8725421693822137,0.4354075172531797,0.38084645220168833,0.7616929044033767
CHST12,-+,0.16845901968680724,0.2215412867695423,0.6505721278512214,1,0.4430825735390846,0.21098562628336756,0.19557406034335253,0.39114812068670507
GRIFIN,--,0.5930804990397803,0.8091753609678567,0.3459708375765395,-1,0.691941675153079,0.3480864655221582,0.31114533424595026,0.6222906684919005
LFNG,++,0.2015242899844637,0.14943600381460484,0.9036980351612451,1,0.2988720076292097,0.13158795345653662,0.1233673643985627,0.2467347287971254
BRAT1,-+,0.49868642566134425,0.41657392922535663,0.6926988282065024,1,0.8331478584507133,0.418092630618298,0.3655963041122455,0.731192608224491
IQCE,++,0.296063377084171,0.2320218695338324,0.846605475343317,1,0.4640437390676648,0.22290668491900525,0.20623966235099528,0.41247932470199056
TTYH3,+-,0.34805229359894935,0.3697934417287624,0.6192588519253528,1,0.7395868834575248,0.3725758612822268,0.331717333029145,0.66343466605829
AMZ1,+-,0.36647574825028884,0.3487352427130361,0.7009565623865185,1,0.6974704854260722,0.35084417065936574,0.31358010608566705,0.6271602121713341
GNA12,--,0.5313631142170696,0.7428760138644599,0.3951877679856321,-1,0.7903755359712642,0.3974220042206126,0.3506160164271047,0.7012320328542094
CARD11,-+,0.04716613033178493,0.07994469587103861,0.7025448492780906,1,0.15988939174207722,0.06188683550079854,0.05327097473335995,0.1065419494667199
SDK1,++,0.6492775631742735,0.4155119869201198,0.7513795941801622,1,0.8310239738402396,0.41683778234086244,0.3645126333200251,0.7290252666400502
FOXK1,+-,0.18113673694476054,0.23900183982273115,0.6237326315278445,1,0.4780036796454623,0.2308350444900753,0.21239947527519534,0.4247989505503907
AP5Z1,-+,0.5754848270022836,0.5596282728358866,0.5172225058919212,-1,1.0344450117838424,0.49637825814178976,0.4357745836185261,0.8715491672370522
RADIL,++,0.4554679863651233,0.26553130916667933,0.8618722735538165,1,0.5310626183333587,0.2595254391968971,0.23789425654480123,0.47578851308960246
PAPOLB,--,0.2120326773632733,0.8198272126790851,0.2029596061510196,-1,0.4059192123020392,0.19044088290651914,0.17704768423454256,0.3540953684690851
MMD2,--,0.3966291766454488,0.9224354327699884,0.17432511460873992,-1,0.34865022921747985,0.15935664176125022,0.14812913529545974,0.29625827059091947
RBAK,+-,0.331193442254225,0.6899073112049589,0.3329276461760714,-1,0.6658552923521428,0.33679347516112473,0.2988250057038558,0.5976500114077116
RBAK-RBAKDN,++,0.1807460600621759,0.0800784828535776,0.9667989500581049,1,0.1601569657071552,0.0621720282911248,0.05344208064792106,0.10688416129584212
WIPI2,+-,0.49387883553961487,0.4339877988180211,0.6570258800132057,1,0.8679755976360422,0.4329226557152635,0.37945588319169565,0.7589117663833913
SLC29A4,-+,0.29070256222135643,0.7398018618058586,0.2873202933361717,-1,0.5746405866723434,0.28432099469571664,0.25889801505817933,0.5177960301163587
TNRC18,++,0.812944679449129,0.5178465588292391,0.6673380265253321,1,1.0356931176584783,0.49686287930641115,0.4365482233502538,0.8730964467005076
FBXL18,++,0.5692938768217355,0.38238784842515405,0.7704133078368414,1,0.7647756968503081,0.3854095368469085,0.34095705241544516,0.6819141048308903
ACTB,+-,0.13643760117733605,0.19226197450168098,0.640063487710404,1,0.38452394900336195,0.17847364818617387,0.16597273712427993,0.33194547424855986
FSCN1,+-,0.8070795378579911,0.557549574762379,0.6194826123976427,1,1.115099149524758,0.51922199406799,0.45793646267039295,0.9158729253407859
RNF216,++,0.5325148529422958,0.31709469889121017,0.8276593493354469,1,0.6341893977824203,0.31787588409765,0.28551873609764444,0.5710374721952889
OCM,-+,0.4402261441376666,0.4340804492215385,0.595642687720435,1,0.868160898443077,0.43315080994752453,0.3795129184965494,0.7590258369930988
CCZ1,--,0.09663710418742719,0.9275389119240292,0.08052470046604294,-1,0.1610494009320859,0.06262476472936748,0.05384439881359799,0.10768879762719598
PMS2,+-,0.2609714119959969,0.4260474244728764,0.3497994838589458,-1,0.6995989677178917,0.3519078309473564,0.3146817248459959,0.6293634496919918
AIMP2,++,0.43545217528906666,0.34111722476988704,0.7718457980059017,1,0.6822344495397741,0.3432580424366872,0.30599441054012433,0.6119888210802487
EIF2AK1,+-,0.1226597447175279,0.41713707827641644,0.2060934462872237,-1,0.4121868925744474,0.193748930588034,0.1801848049281314,0.3603696098562628
ANKRD61,-+,0.5249858019293425,0.569838475508346,0.48899222040338947,-1,0.9779844408067789,0.47652997205270065,0.41723705224731916,0.8344741044946383
USP42,-+,0.09029750929161524,0.1499028847945965,0.5679184076001349,1,0.299805769589193,0.13227241615331964,0.12382364683739235,0.2476472936747847
CYTH3,++,0.6343542874262421,0.39749940926446725,0.7670255572388875,1,0.7949988185289345,0.39955509924709104,0.35253521930074716,0.7050704386014943
FAM220A,+-,0.5960311857269986,0.5664986160274942,0.523194985500468,-1,1.046389971000936,0.5006559060058176,0.44005247547342,0.88010495094684
RAC1,++,0.15290047748880126,0.11918216882793872,0.9140213578349795,1,0.23836433765587745,0.10015970796258271,0.09205498203387898,0.18410996406775795
DAGLB,+-,0.0983139332870509,0.14748689038243634,0.6631550233819068,1,0.2949737807648727,0.12999087383070956,0.12108595220441454,0.24217190440882908
KDELR2,+-,0.7316777306513322,0.5972054981982705,0.5551543133550702,-1,1.1103086267101403,0.5182798152056123,0.4569929272187999,0.9139858544375998
GRID2IP,++,0.03425641754089326,0.018920238121791222,0.9838024373363002,1,0.037840476243582444,0.009126169290440338,0.005304283351394513,0.010608566702789026
ZDHHC4,++,0.2679876004554463,0.23718954245019575,0.8162636599590043,1,0.4743790849003915,0.2288957335158567,0.2104602749101694,0.4209205498203388
C7orf26,+-,0.9604382185378477,0.5834285840286589,0.6093088894628008,1,1.1668571680573179,0.5293178188455396,0.46649175839844864,0.9329835167968973
ZNF853,-+,0.34084042651635493,0.5879753124754961,0.3751216993023454,-1,0.7502433986046908,0.37814407118006044,0.3353867214236824,0.6707734428473648
ZNF316,-+,0.48168294093636965,0.5718360990614471,0.46597733460402346,-1,0.9319546692080469,0.45941938059658927,0.4013803331051791,0.8027606662103582
ZNF12,+-,0.14875809002396675,0.7203563784379753,0.1877323847823407,-1,0.3754647695646814,0.17372953858438372,0.16141911932466346,0.3228382386493269
C1GALT1,--,0.2290023881477676,0.8994129127980993,0.1644538602620243,-1,0.3289077205240486,0.1489191809730223,0.13866073465662787,0.27732146931325574
COL28A1,-+,0.43408925453331426,0.4170200646845369,0.6296130980036779,1,0.8340401293690738,0.4184919005247547,0.36605258655107514,0.7321051731021503
MIOS,--,0.00921214004495423,0.9009456328751446,0.013673806844340374,-1,0.027347613688680748,0.006216848229053784,0.0032511978097193705,0.006502395619438741
RPA3,+-,0.7875256269127792,0.5304164546166268,0.649095884270251,1,1.0608329092332536,0.5053045859000684,0.44453316602977244,0.8890663320595449
UMAD1,+-,0.3396877467780701,0.677586931417319,0.3430581226701891,-1,0.6861162453403782,0.3452917355843267,0.3080082135523614,0.6160164271047228
GLCCI1,+-,0.13199598963497236,0.5940452087517787,0.19515271535473847,-1,0.39030543070947693,0.18188558717846348,0.16917636322153776,0.3383527264430755
ICA1,+-,0.34387044216103646,0.369276032314785,0.6126342658847471,1,0.73855206462957,0.3720054757015743,0.3313180858951691,0.6626361717903382
NXPH1,-+,0.1778744068018366,0.7515003846835483,0.2041232193792684,-1,0.4082464387585368,0.19186676552786175,0.1780743782797171,0.3561487565594342
NDUFA4,-+,0.21102915287905183,0.22883793129239804,0.7531958734840737,1,0.4576758625847961,0.21885694729637234,0.2029886499743341,0.4059772999486682
PHF14,++,0.6221444835411322,0.426310466988884,0.7341671453481037,1,0.852620933977768,0.42630618297969425,0.37283978782866595,0.7456795756573319
THSD7A,+-,0.5981028412244409,0.5316706161328999,0.5497416287943813,1,1.0633412322657998,0.5060460871549167,0.4451035190783095,0.890207038156619
TMEM106B,--,0.20105444353975183,0.8272722864729631,0.1926609917598008,-1,0.3853219835196016,0.17926196315519308,0.16638147387634042,0.33276294775268084
VWDE,+-,0.21332835060585853,0.7365466354052101,0.23618937791034847,-1,0.47237875582069694,0.22745679575657332,0.209730778005932,0.419461556011864
SCIN,+-,0.07036313492819633,0.32311054260798955,0.14092956598046535,-1,0.2818591319609307,0.12342439970341641,0.11533196440793976,0.23066392881587952
ARL4A,+-,0.11705075037270465,0.5852187255653571,0.1798337640798868,-1,0.3596675281597736,0.16506017224662065,0.15377595254391968,0.30755190508783936
ETV1,--,0.3478774700135713,0.78847604757070755,0.2932845847971834,-1,0.5865691695943668,0.29070894883933157,0.26397444672598674,0.5279488934519735
DGKB,+-,0.24978627828594152,0.33937324242008776,0.4277842304615285,1,0.6787464848401755,0.3417180013689254,0.30485370444305027,0.6097074088861005
AGMO,++,0.49947891698225344,0.3499615104747006,0.7875050058087028,1,0.6999230209494012,0.35192790326260553,0.31483488279244853,0.6296697655848971
MEOX2,--,0.621020932259446,0.8264657571573069,0.3253693783260958,-1,0.6507387566521916,0.3290366737010209,0.29312114989733057,0.5862422997946611
ISPD,+-,0.5732519567955796,0.6598821129056776,0.4650405044858257,-1,0.9300810089716514,0.4586208863286374,0.40058179329226556,0.8011635865845311
SOSTDC1,+-,0.4917276576067392,0.4708283363146443,0.5729917661416545,1,0.9416566726292886,0.4631530914898471,0.40517880568071635,0.8103576113614327
LRRC72,+-,0.22901097425126213,0.6049837526034998,0.28554687143926677,-1,0.5710937428785335,0.2825529002452518,0.2571298197581565,0.514259639516313
ANKMY2,+-,0.1541151764167771,0.4126500993964163,0.24397699613011728,-1,0.48795399226023456,0.23800832715450865,0.21743098334474104,0.43486196668948207
BZW2,+-,0.3317015105416822,0.6900939602673838,0.3331625127835094,-1,0.6663250255670188,0.3368505104659784,0.29928131416837783,0.5985626283367557
TSPAN13,+-,0.6343650479576439,0.49469029887061566,0.6461420461275392,1,0.9893805977412313,0.48100616016427106,0.4209205498203388,0.8418410996406775
AGR2,++,0.21546874027703988,0.11404494521375853,0.9468883244210686,1,0.22808989042751707,0.09496919917864477,0.08720698112131409,0.17441396224262817
AGR3,++,0.13707347758133565,0.08105179996339497,0.9557488933990922,1,0.16210359992678994,0.06319872233629933,0.05441168083043404,0.10882336166086808
AHR,+-,0.255158709641436,0.33695836426278253,0.4686950893714386,1,0.6739167285255651,0.3394364590463153,0.3029145040780243,0.6058290081560486
SNX13,+-,0.04219792025106397,0.7153876108591002,0.07203621871617952,-1,0.14407243743235904,0.05384132778189699,0.044147843942505136,0.08829568788501027
PRPS1L1,++,0.6966271937599171,0.45815526041325905,0.7145517184993648,1,0.9163105208265181,0.45328542094455854,0.3963953687332459,0.7927907374664918
HDAC9,-+,0.2567417373225684,0.7790026986565959,0.24922521851819704,-1,0.4984504370363941,0.242571151542805,0.22347707049965776,0.4469541409993155
TWIST1,-+,0.13795435547173035,0.19930585199249118,0.6079575475279523,1,0.39861170398498236,0.1865160848733744,0.17367250327953002,0.34734500655906003
FERD3L,++,0.16747910575019329,0.17434619064122478,0.8167797548689644,1,0.34869238128244956,0.15936573123431438,0.14817772200992416,0.2963554440198483
TWISTNB,+-,0.21988628023413073,0.6336489505111222,0.2708878356419162,-1,0.5417756712838324,0.26658301488621455,0.24287018024184348,0.48574036048368696
TMEM196,--,0.46227720578125775,0.801553915133628,0.32736238368698234,-1,0.6547247673739647,0.33148919180973024,0.2947182295231577,0.5894364590463154
MACC1,-+,0.37951452925891394,0.3827922931473805,0.6375589733465856,1,0.765584586294761,0.38586584531143053,0.3412422289397137,0.6824844578794274
ITGB8,+-,0.2889953148362497,0.6514038773455557,0.31905229651688954,-1,0.6381045930337791,0.3209946957166486,0.2871321013004791,0.5742642026009582
ABCB5,-+,0.19444448871771924,0.2515940942814498,0.6216925810023127,1,0.5031881885628996,0.2446383755418663,0.22517538356242514,0.4503507671248503
SP8,++,0.232049050631119,0.1719815970451702,0.8912792005768596,1,0.3439631940903404,0.15634268765685602,0.14595334512062966,0.2919066902412593
SP4,+-,0.03505665362635689,0.4819988669288748,0.075403561133024,-1,0.150807122266048,0.05766269320709519,0.047284964636094,0.094569929272188
DNAH11,+-,0.5562620692585316,0.42787395730833777,0.7085781337660098,1,0.8557479146166755,0.4279032626055213,0.37403752923059375,0.7480750584611875
CDCA7L,+-,0.06563832521459506,0.11906260673624858,0.5465343908128669,1,0.23812521347249715,0.09987451517225644,0.09194091142417156,0.18388182284834312
RAPGEF5,+-,0.3188570169484321,0.42170556538854936,0.3997983021719212,-1,0.7995966043438424,0.40130040495066444,0.35392425279488937,0.7078485055897787
STEAP1B,-+,0.44708958599198045,0.43585243267165935,0.6008441534614475,1,0.8717048653433187,0.4350901209217431,0.38059658928876977,0.7611931785775395
IL6,+-,0.4868096268993065,0.5972206433478087,0.45836866509246266,-1,0.9167373301849253,0.45354474419665775,0.3964750171115674,0.7929500342231348
TOMM7,++,0.08258542203725673,0.08889193398012382,0.8782037982572232,1,0.17778386796024764,0.07072781200091262,0.06108481149831746,0.12216962299663492
FAM126A,-+,0.36916319865700903,0.7313074319427428,0.3355474379941104,-1,0.6710948759882208,0.33856156961158956,0.3011065480264659,0.6022130960529318
KLHL7,+-,0.11098559050850072,0.6515575815188258,0.1633501857706305,-1,0.326700371541261,0.1476644042662408,0.1374629249372576,0.2749258498745152
NUPL2,--,0.7931815742692527,0.7106555118269315,0.47258190751966495,-1,0.9451638150393299,0.464495522728569,0.40594341775039927,0.8118868355007985
GPNMB,+-,0.05760257649124056,0.11517635563424707,0.4285110671696685,1,0.23035271126849413,0.09593885466575405,0.08811954599897337,0.17623909199794674
MALSU1,-+,0.38557524258964004,0.41001759726990805,0.5711404995478968,1,0.8200351945398161,0.411305042208533,0.360862373809388,0.721724747618776
IGF2BP3,-+,0.15452669583287781,0.2173720217668926,0.6022502711965629,1,0.4347440435337852,0.20642254163814738,0.19158158900359323,0.38316317800718647
TRA2A,--,0.24854622061635145,0.8989392996668584,0.1725308691163662,-1,0.3450617382327324,0.15718930017680943,0.1466461327857632,0.2932922655715264
CCDC126,+-,0.06717372922900673,0.607407142028336,0.11583076549993494,-1,0.23166153099986989,0.09644670050761421,0.08858088067533652,0.17716176135067305
FAM221A,-+,0.1553864256634797,0.24234964425521177,0.43847902171085273,1,0.48469928851042354,0.23551220625142597,0.2157645582615639,0.4315291165231278
STK31,-+,0.13659316391474596,0.22020087927668425,0.4430823916165872,1,0.4404017585533685,0.20876112251882273,0.19414817772200993,0.38829635544401986
NPY,-+,0.072210827427239,0.5569655368536779,0.12728812988734503,-1,0.25457625977469006,0.10876632635601437,0.09987451517225644,0.19974903034451288
MPP6,+-,0.1677772546683203,0.43687032955919564,0.2562591086346591,-1,0.5125182172693182,0.24970056464951806,0.22935204198037873,0.45870408396075746
DFNA5,--,0.5485691350832989,0.7817961591784519,0.3672892949435848,-1,0.7345785898871696,0.3702161638053955,0.32882728724617843,0.6576545744923569
OSBPL3,++,0.35481153224140405,0.17317426310615786,0.9214157909155903,1,0.3463485262123157,0.1578256901665526,0.1473792277419723,0.2947584554839446
CYCS,++,0.5858329200428493,0.353788921042552,0.8016150834188562,1,0.707577842085104,0.35631987223362993,0.31734443620601155,0.6346888724120231
C7orf31,+-,0.3045814761993969,0.35410403420618924,0.5711236740391366,1,0.7082080684123785,0.3567761806981519,0.31762961273028006,0.6352592254605601
NPVF,+-,0.07813560666571846,0.15568279982539562,0.27025635389382135,1,0.31136559965079125,0.1399726214921287,0.13004049506644613,0.26008099013289226
NFE2L3,--,0.11764662148550217,0.9573037313745878,0.07236713632452166,-1,0.14473427264904332,0.054183539611019224,0.04460415240702715,0.0892083048140543
HNRNPA2B1,--,0.8727189820557736,0.668877735408094,0.5204677271075747,-1,1.0409354542151494,0.4990589174699139,0.4380561259411362,0.8761122518822724
CBX3,++,0.5496063460846154,0.30515073002425463,0.8391142015823202,1,0.6103014600485093,0.3044147843942505,0.2755375577482462,0.5510751154964924
SNX10,+-,0.4540221081693632,0.470768638955652,0.5138068501450337,1,0.941537277911304,0.4630960529317819,0.40517880568071635,0.8103576113614327
SKAP2,++,0.2680033386207709,0.12930113400465315,0.9433623740128279,1,0.2586022680093063,0.11173853524982888,0.10260651343181429,0.20521302686362858
HOXA1,+-,0.2987719415312534,0.37930332915657283,0.44244645372032676,1,0.7586066583131457,0.3823294547113849,0.33901785205041923,0.6780357041008385
HOXA2,++,0.03717699069965376,0.044933328208650314,0.8945569172179451,1,0.08986665641730063,0.02840520191649555,0.022871157246335483,0.045742314492670966
HOXA3,++,0.14910318953384102,0.1280006113856764,0.8949957696642445,1,0.2560012227713528,0.10985626283367557,0.10112359550561797,0.20224719101123595
HOXA4,++,0.12348937172470226,0.05198023630300032,0.97842601586483,1,0.10396047260600064,0.03542094455852156,0.028289511207437404,0.05657902241487481
HOXA5,-+,0.05717509598316447,0.10926051285948032,0.5127633209928057,1,0.21852102571896065,0.09040611453342459,0.08099013289226031,0.16198026578452063
HOXA6,-+,0.5850072105670997,0.6612639679594466,0.4684762034760907,-1,0.9369524069521814,0.4613015456567615,0.4033766826374629,0.8067533652749258
HOXA7,+-,0.02274650402857707,0.03747306724862367,0.8123760753420941,1,0.07494613449724734,0.02213096052931782,0.017110591456111334,0.03422118291222267
HOXA9,+-,0.3202413377422095,0.3566424165377541,0.6017225906779589,1,0.7132848330755082,0.359285877253023,0.31922660126618374,0.6384532025323675
HOXA10,-+,0.36140679598347475,0.4943697095407498,0.4157762902082771,-1,0.8315525804165542,0.417213255004848,0.364704540269222,0.729409080538444
HOXA11,-+,0.5091809925694634,0.4267916343073582,0.6824982517300153,1,0.8535832686147165,0.4266484143280858,0.37318199965778814,0.7463639993155763
HOXA13,++,0.23997138485756256,0.226521299380526,0.8060300856450222,1,0.453042598761052,0.21583390371891398,0.20070723778018593,0.40141447556037185
EVX1,++,0.5934832820900187,0.42261202626492883,0.730380300210675,1,0.8452240525298577,0.4230549851699749,0.3700450578908344,0.7400901157816688
HIBADH,--,0.5350868626192775,0.840608885793305,0.3019109298362348,-1,0.6038218596724696,0.30023384474990017,0.27292950034223135,0.5458590006844627
TAX1BP1,++,0.5702072722038167,0.40538431860476115,0.7441057032022714,1,0.8107686372095223,0.40702715035363907,0.35783950265214165,0.7156790053042833
JAZF1,+-,0.12530047261425548,0.5044745022454299,0.19976828554703344,-1,0.3995365710940669,0.18690469400558946,0.17430983344741044,0.3486196668948209
CREB5,--,0.2555075403629161,0.8804346357745869,0.1900903641790537,-1,0.3801807283581074,0.17641019791250784,0.16392881587953456,0.3278576317590691
TRIL,--,0.19461895214727887,0.8839606124126483,0.15924241934107766,-1,0.3184848386821553,0.14332972109735925,0.13295687885010268,0.26591375770020537
CPVL,+-,0.08037301080173748,0.16115168282620357,0.22979646569216503,1,0.32230336565240714,0.14493497604380562,0.13494553128386472,0.26989106256772943
CHN2,+-,0.055211839167877655,0.4617469951022235,0.10949903136917322,-1,0.21899806273834643,0.09057206410768266,0.08122290668491901,0.16244581336983802
PRR15,-+,0.31535516013540343,0.5104866284863977,0.3777089301642132,-1,0.7554178603284264,0.38048251867906235,0.337554186630162,0.675108373260324
WIPF3,+-,0.2075396708859063,0.27221395658887865,0.5805519394642027,1,0.5444279131777573,0.26791010723248915,0.24428221068841613,0.48856442137683226
SCRN1,+-,0.15273439829923896,0.600508164101389,0.21585905647374573,-1,0.43171811294749146,0.20464267381509155,0.1903376682637463,0.3806753365274926
FKBP14,--,0.6085492449973856,0.7726102763736975,0.38783301197348136,-1,0.7756660239469627,0.39131922660126617,0.344569929272188,0.689139858544376
PLEKHA8,+-,0.0461026153910483,0.811135293860326,0.06674849420968969,-1,0.13349698841937938,0.04887925625962471,0.04004106776180698,0.08008213552361396
MTURN,-+,0.4732747351921751,0.39960313634009603,0.7036045643512477,1,0.7992062726801921,0.4010951403148528,0.3538470313123824,0.7076940626247648
ZNRF2,+-,0.5244741871270586,0.40804877855185223,0.7217587541563564,1,0.8160975571037045,0.4097079625827059,0.3595505617977528,0.7191011235955056
NOD1,++,0.1197485438704169,0.12608231821286403,0.852989157008585,1,0.25216463642572806,0.10728952772073921,0.09867107739690868,0.19734215479381736
GGCT,++,0.2689594870529356,0.12103831239817221,0.9489285541202563,1,0.24207662479634443,0.10169974903034451,0.09405121770375863,0.18810243540751725
GARS,+-,0.09190945981963056,0.4487056862791117,0.16346083747479886,-1,0.32692167494959773,0.1478355101808019,0.1375770020533881,0.2751540041067762
CRHR2,+-,0.09015541125952348,0.6789140659801985,0.13592063759458906,-1,0.2718412751891781,0.11794901043746078,0.10979922427561031,0.21959844855122063
INMT,++,0.04219123572763245,0.05789219800215617,0.8439579022722468,1,0.11578439600431234,0.04066849190052475,0.032795300290880056,0.06559060058176011
FAM188B,+-,0.40513136402993544,0.44792477293208766,0.4867248154999962,1,0.8958495458641753,0.444786675792836,0.3896081674556551,0.7792163349113101
AQP1,+-,0.1348773788572559,0.21680800222453764,0.45519897364636613,1,0.4336160044490753,0.20573807894136437,0.1911253065647636,0.3822506131295272
GHRHR,++,0.2505141453359778,0.21134504648755234,0.8453728591316856,1,0.4226900929751047,0.1998631074606434,0.18587805851822278,0.37175611703644557
ADCYAP1R1,--,0.18712246858528336,0.9419344861239902,0.11148182409894968,-1,0.22296364819789935,0.0924542291678549,0.08356148756559434,0.16712297513118868
NEUROD6,-+,0.31304888048621327,0.7145278456897194,0.31171669521240064,-1,0.6234333904248013,0.31243939998859294,0.2802304357745836,0.5604608715491672
CCDC129,+-,0.45284570727710893,0.5976659723707641,0.44026330372285755,-1,0.8805266074457151,0.4389437061541094,0.3834131873146247,0.7668263746292494
PPP1R17,--,0.29691214202089505,0.8641521629442722,0.21941196094595017,-1,0.43882392189190034,0.20852107454514343,0.1935318275154004,0.3870636550308008
PDE1C,--,0.2944883477419646,0.8687209115586192,0.21486714866721102,-1,0.42973429733442203,0.20355900302287117,0.189139858544376,0.378279717088752
LSM5,++,0.6677493333653021,0.46152456562776606,0.7043978347149189,1,0.9230491312555321,0.45647958019621265,0.39839160440312554,0.7967832088062511
AVL9,+-,0.14055298865284474,0.49122717481004485,0.2190181294064158,-1,0.4380362588128316,0.20806479210631382,0.19313255760894366,0.3862651152178873
KBTBD2,--,0.21188196634532677,0.9618257594725318,0.092883411902905,-1,0.18576682380581,0.07431700222437689,0.0649098790782569,0.1298197581565138
FKBP9,-+,0.23787514068191076,0.5127228432310466,0.31317849789956953,-1,0.6263569957991391,0.31375121200022815,0.2814282454939539,0.5628564909879078
NT5C3A,+-,0.4362575497324793,0.38337219220910634,0.7029980892145022,1,0.7667443844182127,0.3866073465662788,0.3413562995494211,0.6827125990988422
RP9,++,0.09469015300693265,0.09421000005082945,0.8908671032580782,1,0.1884200001016589,0.0754049737622633,0.06587577710602863,0.13175155421205725
BBS9,+-,0.05934618534427553,0.7585131483532841,0.0891247644159875,-1,0.178249528831975,0.07100895454286203,0.06114533424595026,0.12229066849190053
BMPER,+-,0.19047986965889982,0.3698309311791272,0.28917039472783695,-1,0.5783407894556739,0.2862601950607426,0.2606091718001369,0.5212183436002737
NPSR1,++,0.6534039813413259,0.3769293391594921,0.7874212493253112,1,0.7538586783189842,0.3797056810403833,0.3368505104659784,0.6737010209319568
DPY19L1,+-,0.7003626655110423,0.6394691162668233,0.5186605704391244,-1,1.0373211408782488,0.49746192893401014,0.4371435090120922,0.8742870180241844
TBX20,-+,0.5984493623248035,0.47390953202400643,0.6600990651861753,1,0.9478190640480129,0.46600501939310973,0.4069469001311812,0.8138938002623624
HERPUD2,+-,0.0544732201692516,0.5945168679694772,0.09932708462445103,-1,0.19865416924890206,0.08099013289226031,0.07089892767510837,0.14179785535021674
SEPT7,-+,0.42518095766095776,0.49025871520638664,0.4600258336113369,-1,0.9200516672226738,0.4551417327325615,0.3976157882728725,0.795231576545745
EEPD1,--,0.2988997511878307,0.9437986239249709,0.13258030244902394,-1,0.2651606048980479,0.11486910397536075,0.10614875655943418,0.21229751311886835
KIAA0895,--,0.05456511559327464,0.8393255171024192,0.07182337510092773,-1,0.14364675020185547,0.05372725717218958,0.043691535477983115,0.08738307095596623
ANLN,--,0.15570212127628866,0.8731586808266864,0.14284960571457356,-1,0.2856992114291471,0.12536360006844235,0.11681496691763632,0.23362993383527264
AOAH,+-,0.7570470722480669,0.5671707278543155,0.5893195195213295,1,1.134341455708631,0.5242413871777322,0.46198596931500596,0.9239719386300119
ELMO1,+-,0.1765302376387014,0.5642644758027384,0.24606177594477635,-1,0.4921235518895527,0.23960531569041235,0.2202258726899384,0.4404517453798768
GPR141,-+,0.10678547200521299,0.13355373287215783,0.7869606228391339,1,0.26710746574431565,0.11618754277891855,0.10745451434437917,0.21490902868875833
NME8,++,0.8898709198897035,0.533269715922829,0.6571283785826295,1,1.066539431845658,0.507472051106548,0.44630126048023727,0.8926025209604745
SFRP4,++,0.6968963940713554,0.4415883574844499,0.7319670605455668,1,0.8831767149688998,0.44028062970568105,0.38436091940911427,0.7687218388182285
EPDR1,-+,0.5390309383201534,0.45306754245141895,0.6576155373839256,1,0.9061350849028379,0.4494638375541866,0.3929162151371699,0.7858324302743398
STARD3NL,--,0.15837415287328466,0.8199621109771992,0.16656501272829222,-1,0.33313002545658443,0.15085838133804824,0.14071412274697695,0.2814282454939539
CD3G,-+,0.027714704480846935,0.060049872416664915,0.5410703581738912,1,0.12009974483332983,0.04232261008441707,0.034620430046198594,0.06924086009239719
AMPH,+-,0.089909695706231,0.12075411357135048,0.7696939338406703,1,0.24150822714270095,0.101357517681953,0.0937660411794901,0.1875320823589802
VPS41,+-,0.12895712039098803,0.7903891903513627,0.15249055540877715,-1,0.3049811108175543,0.13574402555181658,0.12582705909194616,0.25165411818389233
POU6F2,-+,0.412823741270794,0.6605001487770066,0.39222397551762456,-1,0.7844479510352491,0.3951405920264644,0.3478211270819074,0.6956422541638148
YAE1D1,--,0.5573621822042596,0.7897537565464715,0.3615293204081835,-1,0.723058640816367,0.3643985627103177,0.32375085557837097,0.6475017111567419
RALA,+-,0.5806007280741408,0.47777841997652176,0.6427667259082623,1,0.9555568399530435,0.4682295231576546,0.40871499458164606,0.8174299891632921
CDK13,+-,0.6729316296122452,0.6730373956622788,0.4874332786673888,-1,0.9748665573347776,0.476073689613871,0.41586812685375313,0.8317362537075063
SUGCT,-+,0.6968112550420194,0.6721781110170553,0.4938762928963922,-1,0.9877525857927844,0.4803513374778988,0.4204312114989733,0.8408624229979466
INHBA,+-,0.9489775424119082,0.589163922345584,0.6027754770822779,1,1.178327844691168,0.5306297056810404,0.46768949980037644,0.9353789996007529
GLI3,--,0.306312095643708,0.8114057115808417,0.2595907655009743,-1,0.5191815310019486,0.2532367535504477,0.2322610084417066,0.4645220168834132
C7orf25,-+,0.3015903154746508,0.762501714346778,0.2834195507647061,-1,0.5668391015294122,0.2797581703074203,0.25519050878393795,0.5103810175678759
PSMA2,-+,0.1696958701171889,0.5303324819735017,0.2448902781323468,-1,0.4897805562646936,0.2388068214224605,0.2187999087383071,0.4375998174766142
MRPL32,++,0.5385802457729842,0.39996322904667686,0.7394950234047206,1,0.7999264580933537,0.4014944102213096,0.3540181372269435,0.708036274453887
HECW1,+-,0.5672379501927566,0.4671120068843653,0.6524810180808962,1,0.9342240137687307,0.46013004791238876,0.4022129698283237,0.8044259396566474
