gene_symbol,AnCg_nAcc_DLPFC_Male_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
WDR70,-+-,0.31822280111419315,0.7736689238612581,0.3330321995333755,-1,0.666064399066751,0.3157474476701078,0.3025325119780972,0.6050650239561944
WDR72,-++,0.3260746520812551,0.4676041790799896,0.5594495615803823,1,0.9352083581599792,0.43024184348619665,0.4172702903097017,0.8345405806194034
WDR73,-+-,0.4542079612684179,0.7868102480660459,0.40797554324443197,-1,0.8159510864888639,0.38082473050818455,0.37063655030800824,0.7412731006160165
WDR74,++-,0.268880948677075,0.2655571529151953,0.6561136336470633,1,0.5311143058303907,0.2492584987451517,0.23561284435065305,0.4712256887013061
WDR75,--+,0.18931936344740016,0.8202256047663616,0.2215756477565248,-1,0.4431512955130496,0.20373010893743226,0.1942733287702487,0.3885466575404974
WDR76,-++,0.007249295308775643,0.03221353868758843,0.8029465901333539,1,0.06442707737517686,0.02292950034223135,0.016768379626989106,0.03353675925397821
WDR77,+-+,0.14908327006873728,0.29386760893044966,0.5038076749101585,1,0.5877352178608993,0.27623773671001595,0.2639593908629442,0.5279187817258884
WDR78,-++,0.18141786457928724,0.5321332230540836,0.39535875428980805,-1,0.7907175085796161,0.3693035989277363,0.359285877253023,0.718571754506046
WDR81,+++,0.811991548534696,0.5603846205756982,0.7369496554387565,1,1.1207692411513963,0.4841432808578599,0.4697427707751098,0.9394855415502196
WDR82,+-+,0.12139110026039558,0.19624576388690776,0.5171621042701146,1,0.3924915277738155,0.17624914442162903,0.17036445559801516,0.3407289111960303
WDR83,++-,0.012655643851231997,0.041426924694722915,0.8117671166009849,1,0.08285384938944583,0.03000228154232261,0.022928192551189185,0.04585638510237837
WDR83OS,++-,0.09424329007623382,0.17924711486137473,0.6570231008662042,1,0.35849422972274947,0.1580538443988136,0.1502880282895112,0.3005760565790224
WDR86,-++,0.06668371174866772,0.09636778686504063,0.9089245404306333,1,0.19273557373008127,0.07551905087839379,0.0707237780185935,0.141447556037187
WDR87,-+-,0.30188200647024127,0.8828923142120502,0.2465944802356221,-1,0.4931889604712442,0.23019449038955114,0.21851471594798083,0.43702943189596166
WDR88,---,0.28540148776818275,0.9615764732338483,0.13987704351975233,-1,0.27975408703950466,0.11663719842582558,0.11151038101756787,0.22302076203513574
WDR89,+-+,0.23959530319295097,0.6992996191252037,0.3854472186557238,-1,0.7708944373114476,0.3609194091142417,0.3500456308464522,0.7000912616929044
WDR90,-+-,0.3304435110155778,0.7570093931908092,0.3746290795179706,-1,0.7492581590359412,0.3528203958250157,0.3404061145334246,0.6808122290668492
WDR91,---,0.05102141064588308,0.9545542332317127,0.06324911465960589,-1,0.12649822931921179,0.0462556322363543,0.039641797855350214,0.07928359571070043
WDR92,-+-,0.35578039780043824,0.8046027906524889,0.3434303092259748,-1,0.6868606184519496,0.3251012376661153,0.31234314396532054,0.6246862879306411
WDR93,-++,0.2974003895820264,0.5005249047503172,0.5240896827651118,1,1.0010498095006344,0.45180241843486196,0.4375178235327668,0.8750356470655336
WDSUB1,+-+,0.41158896017612245,0.34748641271616304,0.8329347687734254,1,0.6949728254323261,0.32922655715263516,0.31512005931671705,0.6302401186334341
WDTC1,+--,0.31638418537796104,0.6352125735227081,0.4089618283459154,-1,0.8179236566918308,0.3816232247761364,0.3711498973305955,0.742299794661191
WDYHV1,+++,0.300572708418875,0.19095053338673537,0.9202820305255556,1,0.38190106677347074,0.17088751996349533,0.1641476073689614,0.3282952147379228
WEE1,-++,0.534337709775103,0.5947272815687386,0.5993865570514764,1,1.189454563137477,0.49766141911932466,0.48200536131865623,0.9640107226373125
WEE2,---,0.11166273938031653,0.9836130917874388,0.06024588943028592,-1,0.12049177886057184,0.04403125534705983,0.03690394706821812,0.07380789413643624
WFDC1,+++,0.4062443548322445,0.23206738895428966,0.921076591373991,1,0.4641347779085793,0.2146360939995437,0.20458563851023784,0.4091712770204757
WFDC10A,+-+,0.050829317712849764,0.04221862920869316,0.826436824665371,1,0.08443725841738632,0.030287474332648872,0.023441510294872524,0.04688302058974505
WFDC10B,-++,0.13902412421134802,0.2162626626226949,0.8087565973213824,1,0.4325253252453898,0.19803787360255531,0.18947128272400615,0.3789425654480123
WFDC11,-+-,0.19189808186278934,0.528101963663099,0.31209258854897987,-1,0.6241851770979597,0.29458734956938343,0.28234086242299794,0.5646817248459959
WFDC12,-++,0.22331974544335434,0.33063584908343924,0.5099319422086721,1,0.6612716981668785,0.31399726214921286,0.3001768094450465,0.600353618890093
WFDC13,+++,0.196811778565024,0.12788876684562983,0.957233294145799,1,0.25577753369125966,0.10512206251425964,0.09981178349398277,0.19962356698796554
WFDC2,++-,0.05095855750304465,0.052666897541231314,0.8868968315431643,1,0.10533379508246263,0.03793064111339265,0.031426452974391145,0.06285290594878229
WFDC3,+++,0.10274778955590165,0.0747314521662059,0.9737632881916156,1,0.1494629043324118,0.05732375085557837,0.05013403296640621,0.10026806593281241
WFDC5,+++,0.013415991005495861,0.019558085846046225,0.9693504909629583,1,0.03911617169209245,0.013860369609856264,0.009011578166885302,0.018023156333770603
WFDC6,++-,0.6550023865956955,0.5470329412754164,0.705551983409296,1,1.0940658825508327,0.4779260780287474,0.4633548166314949,0.9267096332629898
WFDC8,-++,0.2451178413979827,0.21810658066875724,0.8863312066685876,1,0.4362131613375145,0.19974903034451288,0.19101123595505617,0.38202247191011235
WFDC9,---,0.2723591271606113,0.9289649820709625,0.15360117213483274,-1,0.3072023442696655,0.13043974220042207,0.1256559434177504,0.2513118868355008
WFIKKN1,++-,0.4610576614307351,0.41548200827806736,0.8034335923416764,1,0.8309640165561347,0.38866073465662787,0.3765470826441567,0.7530941652883134
WFIKKN2,+--,0.596603368670483,0.5997967950205441,0.6456210811468424,1,1.1995935900410881,0.49908738307095596,0.48337420863514513,0.9667484172702903
WFS1,+--,0.31732890956754645,0.6470162080504367,0.4322758976719625,-1,0.864551795343925,0.4019277933040552,0.38940223591147616,0.7788044718229523
WHAMM,-++,0.16536145965408058,0.29526082739728,0.6745455247849028,1,0.59052165479456,0.27754962354551677,0.26527120287457934,0.5305424057491587
WHRN,---,0.28382732645532366,0.889724216446393,0.2657311543065812,-1,0.5314623086131623,0.24947242343010323,0.23585443759981747,0.47170887519963495
WHSC1,+-+,0.4728208778704359,0.37986496325839386,0.7703010703586138,1,0.7597299265167877,0.3563769107916952,0.34574801802315636,0.6914960360463127
WHSC1L1,--+,0.23395717240408417,0.775212154379376,0.3099461189466382,-1,0.6198922378932764,0.2924770432897964,0.28080082135523615,0.5616016427104723
WIF1,+-+,0.4184155063155379,0.40379242210045313,0.7835070918290594,1,0.8075848442009063,0.37753821583390373,0.36696515142873437,0.7339303028574687
WIPF1,-+-,0.1794184639391102,0.8660516937852398,0.117197852865818,-1,0.234395705731636,0.0950778531911253,0.08977869039470682,0.17955738078941363
WIPF2,+++,0.03553789078788221,0.0579364395076724,0.9224616439072414,1,0.1158728790153448,0.04249372575861282,0.03541892431415046,0.07083784862830092
WIPF3,+-+,0.0460397252251293,0.09979814291749482,0.760791991434287,1,0.19959628583498965,0.07922655715263519,0.07363257856613244,0.14726515713226487
WIPI1,++-,0.13160360862649303,0.23600741010392948,0.7783227478431608,1,0.47201482020785895,0.21942733287702487,0.2091484628985342,0.4182969257970684
WIPI2,+-+,0.11835157298405515,0.2075258307658614,0.8038889050624609,1,0.4150516615317228,0.189368012776637,0.1809730223008042,0.3619460446016084
WISP1,-++,0.8065651551755342,0.5705301077902295,0.7263974010182287,1,1.141060215580459,0.4884782112708191,0.47384931272457653,0.9476986254491531
WISP2,-+-,0.10515413400357397,0.5873766022966814,0.1570660855033497,-1,0.3141321710066994,0.13523070780813323,0.12873602555327401,0.25747205110654803
WISP3,+++,0.5895520862875205,0.447893636879921,0.8120311797646131,1,0.895787273759842,0.4151836641569701,0.40249814635259223,0.8049962927051845
WIZ,+++,0.516110382257905,0.451278561580273,0.7934000938553389,1,0.902557123160546,0.41826374629249374,0.4058632293389608,0.8117264586779216
WLS,-++,0.7443055094538507,0.5823065040175657,0.7073644902403737,1,1.1646130080351313,0.49264202600958246,0.47801288997889696,0.9560257799577939
WNK1,-+-,0.4530697674672014,0.7364427055846405,0.44025121361161296,-1,0.8805024272232259,0.4083727827525238,0.3961327857631759,0.7922655715263518
WNK2,+--,0.6857889506083241,0.6229681095859181,0.6489350852459073,1,1.2459362191718362,0.50564681724846,0.4886784919865397,0.9773569839730794
WNK4,-+-,0.056704592415392954,0.24828642128611156,0.2119213939764922,-1,0.4238427879529844,0.19334968345405806,0.18531827515400412,0.37063655030800824
WNT1,--+,0.14907080559616895,0.8519460293107173,0.10517061284502391,-1,0.21034122569004782,0.08412707465921405,0.078998402920374175,0.15799680584074835
WNT10A,++-,0.1144237291911911,0.11999037319845506,0.5750971159572138,1,0.2399807463969101,0.09799224275610313,0.09296754691153825,0.1859350938230765
WNT10B,++-,0.42617979105420534,0.475572594030406,0.7172643893585473,1,0.951145188060812,0.4368583162217659,0.4226886442708036,0.8453772885416072
WNT11,---,0.28257527534755855,0.9045784155161942,0.22876015987200976,-1,0.4575203197440195,0.21103062795870645,0.20111795573807895,0.4022359114761579
WNT16,+++,0.6433911235436576,0.44716954225846633,0.8151947034849865,1,0.8943390845169327,0.4144992014601871,0.40169965208464037,0.8033993041692807
WNT2,++-,0.1671517645420665,0.11904664382802552,0.8634283016209816,1,0.23809328765605103,0.09662331736253707,0.09182684081446416,0.1836536816289283
WNT2B,+++,0.08131097639197993,0.07916043341695399,0.9458752360765014,1,0.15832086683390797,0.06200091261692904,0.054126504306165515,0.10825300861233103
WNT3,+++,0.12858434687850534,0.10335078598631946,0.9349147132749593,1,0.20670157197263891,0.08247775496235456,0.07705469685735471,0.15410939371470941
WNT3A,+-+,0.02693932928053198,0.25243633310451136,0.16017419209794867,-1,0.32034838419589734,0.13774026122169622,0.13130276066621036,0.2626055213324207
WNT4,+++,0.1928889790905187,0.06582180379254121,0.9832618545832794,1,0.13164360758508242,0.04893908281998631,0.04146466662864313,0.08292933325728626
WNT5A,-++,0.666440113723652,0.5248247922468081,0.7328982112458531,1,1.0496495844936162,0.46657540497376226,0.45114926139280215,0.9022985227856043
WNT5B,+-+,0.1434919914693379,0.22857324590519548,0.818217707266589,1,0.45714649181039096,0.2108145106091718,0.20087834369474705,0.4017566873894941
WNT6,++-,0.11471819575693709,0.10866002258589222,0.9061003266343067,1,0.21732004517178444,0.08721195528177048,0.08167455655050476,0.16334911310100952
WNT7A,++-,0.16216583128243212,0.2522689665195106,0.7139212072077553,1,0.5045379330390212,0.23551220625142597,0.2235783950265214,0.4471567900530428
WNT7B,++-,0.7911464697911788,0.6006233140957923,0.6929447454503526,1,1.2012466281915846,0.499315537303217,0.48360234985455997,0.9672046997091199
WNT8A,-++,0.09626339240355285,0.18801284420380307,0.7940502317747872,1,0.37602568840760614,0.16655258955053617,0.16095363029715393,0.32190726059430785
WNT8B,--+,0.03070030160220604,0.7620765934683534,0.06519137015815114,-1,0.1303827403163023,0.04853704443050248,0.04101072324891627,0.08202144649783254
WNT9A,++-,0.2251227231995775,0.21510848358214585,0.866943323499823,1,0.4302169671642917,0.19672598676705452,0.188729823760908,0.377459647521816
WNT9B,+++,0.02545985420480615,0.05311022567130964,0.9141006851795889,1,0.10622045134261927,0.03838694957791467,0.031768664803513376,0.06353732960702675
WRAP53,+--,0.26715761749234124,0.6097626382341184,0.41826717747989123,-1,0.8365343549597825,0.39131922660126617,0.3787930641113393,0.7575861282226786
WRAP73,++-,0.3579876431935306,0.4512223740813187,0.7008447490583544,1,0.9024447481626374,0.4181496691763632,0.4058061940341071,0.8116123880682142
WRB,+-+,0.5890282723613703,0.594363123782376,0.6194135109880746,1,1.188726247564752,0.49743326488706363,0.48194832601380255,0.9638966520276051
WRN,--+,0.20220441716866627,0.7692490914596422,0.22157839237848953,-1,0.44315678475697906,0.20373010893743226,0.19433036732831394,0.38866073465662787
WRNIP1,+--,0.27258250312162174,0.6334802156585739,0.3479656171858439,-1,0.6959312343716878,0.329607026749558,0.3157084188911704,0.6314168377823408
WSB1,-++,0.035571549055818205,0.6806524319227105,0.12286723829181702,-1,0.24573447658363404,0.10061027776193464,0.09502623773671001,0.19005247547342002
WSB2,+--,0.23047477403702996,0.3920210247050634,0.6606816477088663,1,0.7840420494101268,0.3659023499885923,0.356242514116238,0.712485028232476
WSCD1,---,0.3328483485050615,0.9558970865230094,0.1659929597987718,-1,0.3319859195975436,0.14338675640221296,0.13700661647273557,0.27401323294547114
WSCD2,+-+,0.10415488557671419,0.24703884127177753,0.3343069491862523,1,0.49407768254355505,0.230321697467488,0.21895853533337137,0.43791707066674274
WT1,+--,0.08469582079260861,0.29440669413871223,0.3306246522246501,1,0.5888133882774245,0.276694045174538,0.2643586379969201,0.5287172759938402
WTAP,+--,0.2971186567535977,0.8510886149754378,0.29660777331986765,-1,0.5932155466397353,0.27918781725888325,0.2665411818389231,0.5330823636778462
WTH3DI,+--,0.044173149754828556,0.9051056865217562,0.05414853635061357,-1,0.10829707270122714,0.03929732504420236,0.03279717088751996,0.06559434177503992
WTIP,++-,0.054971004762639206,0.1375917461773177,0.7603920593839163,1,0.2751834923546354,0.1148186173853525,0.10962185592881994,0.21924371185763988
WWC1,+--,0.7478224287269142,0.7010257022944442,0.5819432873977588,-1,1.1638865747955176,0.49249985741173785,0.47781200091261694,0.9556240018252339
WWC2,-++,0.460093424351944,0.6006085509886813,0.5654302911189223,-1,1.1308605822378446,0.4862830091826841,0.47199406798996124,0.9439881359799225
WWOX,---,0.08477540065049934,0.9353728215324844,0.10294225153593801,-1,0.20588450307187603,0.08190269776991958,0.07654574492356833,0.15309148984713666
WWP1,+-+,0.3215497304127692,0.413318248325172,0.5710709221368644,1,0.826636496650344,0.3864932694501483,0.3750071294131067,0.7500142588262134
WWP2,++-,0.7665810065825523,0.6081670716435542,0.6712805233680119,1,1.2163341432871084,0.5014259639516313,0.48559858552443963,0.9711971710488793
WWTR1,-+-,0.1961158068371827,0.7798169711128858,0.17314669387580875,-1,0.3462933877516175,0.15063024011863343,0.14396532055669634,0.28793064111339267
XAB2,++-,0.5295838308763515,0.5295549334679548,0.6686203252906311,1,1.0591098669359096,0.46948437143509014,0.4541150972451948,0.9082301944903896
XAF1,-++,0.18856952558354634,0.2052402220267807,0.8492121971591122,1,0.4104804440535614,0.1865160848733744,0.17891975132607082,0.35783950265214165
XBP1,+--,0.19621782957787573,0.8362232291958893,0.12885538344259823,-1,0.25771076688519645,0.10625677294245138,0.10055897786903947,0.20111795573807895
XCL1,++-,0.07963314203897053,0.09966155430487324,0.8286272200925242,1,0.19932310860974647,0.07905544147843943,0.07351850795642503,0.14703701591285007
XCL2,+++,0.4178867005201822,0.25500767947388137,0.9158907771489708,1,0.5100153589477627,0.23842117271275381,0.22574573661096217,0.45149147322192434
XCR1,-++,0.025263859112131963,0.025670135157155733,0.8685256191693258,1,0.051340270314311466,0.017967145790554414,0.012775908287229795,0.02555181657445959
XDH,-++,0.30523863629171133,0.37692074067909287,0.6362978123108571,1,0.7538414813581857,0.3543235227013461,0.3430103233901785,0.686020646780357
XIRP1,---,0.012762789349620326,0.9958327181679827,0.004949820137553079,-1,0.009899640275106158,0.0044487537785889465,0.0019393109742185718,0.0038786219484371436
XIRP2,+++,0.47453699177629116,0.3422356526225594,0.858933121691803,1,0.6844713052451188,0.3239219712525667,0.3108424114526892,0.6216848229053784
XKR3,+-+,0.00456296617375687,0.023564984840539135,0.6476553632023179,1,0.04712996968107827,0.016313027606662103,0.011635202190155706,0.023270404380311412
XKR4,--+,0.2594811893740502,0.43436815746344737,0.6152379587293841,1,0.8687363149268947,0.4036618754277892,0.39131922660126617,0.7826384532025323
XKR5,-+-,0.33725932574962125,0.4688334190308331,0.6555200415728272,1,0.9376668380616662,0.4310974218571755,0.41778360805338505,0.8355672161067701
XKR6,+++,0.655868421146492,0.5259470920578486,0.7527011214475847,1,1.0518941841156972,0.4672598676705453,0.4518336850510466,0.9036673701020932
XKR7,+-+,0.5788469211552265,0.6573588539262182,0.5872475568090013,-1,1.1744951136180026,0.4943820224719101,0.47958019621263975,0.9591603924252795
XKR8,---,0.3360628910434378,0.9550093360840943,0.1705506330146428,-1,0.3411012660292856,0.1478355101808019,0.14128450832762948,0.28256901665525896
XKR9,-++,0.45760185379691243,0.31616818232865557,0.854073980026706,1,0.6323363646573111,0.2993383527264431,0.2864883362801574,0.5729766725603148
XPA,-+-,0.1934422165317246,0.4288329952735604,0.4165313647750027,-1,0.8330627295500054,0.38995037928477727,0.3774241387177732,0.7548482774355464
XPC,--+,0.8477176721666088,0.7128774638857485,0.5872746385360051,-1,1.1745492770720103,0.4943820224719101,0.479637234770705,0.95927446954141
XPNPEP1,+-+,0.010012182443151852,0.48887494734362,0.06289124018219178,-1,0.12578248036438355,0.04602749101693949,0.039356605065023954,0.07871321013004791
XPNPEP3,-+-,0.027722555988860496,0.832213273447034,0.07227772438480368,-1,0.14455544876960735,0.05469685735470256,0.047741273100616016,0.09548254620123203
XPO1,--+,0.008078429465351235,0.4657664987064287,0.04788539802008204,-1,0.09577079604016409,0.03444932413163748,0.027720739219712527,0.055441478439425054
XPO4,--+,0.12044318804517183,0.4651982716500359,0.29115708411625696,-1,0.5823141682325139,0.2735413220783665,0.26163586584531145,0.5232717316906229
XPO5,+-+,0.0326656396979093,0.48288789516018565,0.15002804965274932,-1,0.30005609930549865,0.12661837677522386,0.12114989733059549,0.24229979466119098
XPO6,+-+,0.16156156457497775,0.45812303239014823,0.4001802348571783,-1,0.8003604697143566,0.37449381166942336,0.3637348847821127,0.7274697695642254
XPO7,+-+,0.03162994127529175,0.5134507570943754,0.1413706863728461,-1,0.2827413727456922,0.11789197513260709,0.11299338352726443,0.22598676705452886
XPOT,+-+,0.11695292081790828,0.519584252701357,0.3073704802924857,-1,0.6147409605849714,0.28928306621798894,0.2781200091261693,0.5562400182523386
XPR1,+-+,0.09267345625478711,0.1736061124113886,0.35730293075412484,1,0.3472122248227772,0.1513803331051791,0.14452746249928705,0.2890549249985741
XRCC1,+--,0.10493570184124884,0.7301441397113597,0.18386044632142962,-1,0.36772089264285923,0.16266468944276508,0.15611453342459503,0.31222906684919005
XRCC2,-++,0.3928365676657566,0.5057760786422554,0.614173114111424,1,1.0115521572845108,0.4553388090349076,0.4401414475560372,0.8802828951120744
XRCC3,---,0.4048956017702998,0.8236257181605915,0.38579573972846987,-1,0.7715914794569397,0.36126162094336395,0.35050193931097423,0.7010038786219485
XRCC4,--+,0.09960200393679612,0.9221089426781254,0.10625772382904645,-1,0.2125154476580929,0.08526778075628814,0.07968286561715719,0.15936573123431438
XRCC5,+-+,0.04734117544279803,0.42488187234376756,0.20257541009020985,-1,0.4051508201804197,0.1833685051046598,0.17647729865389003,0.35295459730778006
XRCC6,+--,0.13543137240625105,0.4046302182018016,0.2788390223757097,-1,0.5576780447514194,0.2624194376318941,0.2485740360483687,0.4971480720967374
XRN1,--+,0.3574024390295447,0.7246759609863307,0.33001847108000276,-1,0.6600369421600055,0.31363714139052074,0.2991672370522473,0.5983344741044946
XRN2,---,0.16176737736144134,0.9686016415993375,0.10246993813974353,-1,0.20493987627948707,0.08173159185535847,0.07608943645904631,0.15217887291809262
XRRA1,---,0.1987743636705586,0.9177513159678208,0.18382813245402851,-1,0.36765626490805703,0.16260765413791137,0.15605749486652978,0.31211498973305957
XXYLT1,+--,0.47467035633981003,0.6771082213887267,0.4567734470612223,-1,0.9135468941224446,0.4226316089659499,0.41005019393109743,0.8201003878621949
XYLB,-+-,0.3686002042511701,0.6609183463530103,0.4694133265586551,-1,0.9388266531173102,0.43158615182798155,0.4181496691763632,0.8362993383527264
XYLT1,--+,0.27802508662807973,0.737592407965598,0.35770488208578227,-1,0.7154097641715645,0.33782011064849143,0.32375085557837097,0.6475017111567419
XYLT2,++-,0.44876565008958225,0.5680086945938235,0.5840203225893262,1,1.136017389187647,0.4872804015514488,0.47293674784691725,0.9458734956938345
YAE1D1,+--,0.30686782444031985,0.7231889639613306,0.38913144684197115,-1,0.7782628936839423,0.36394228027148806,0.3531257129819758,0.7062514259639516
YAF2,-++,0.46160553486719236,0.6699846589294691,0.5345289119866021,-1,1.0690578239732043,0.47173900644498945,0.45716404289299567,0.9143280857859913
YAP1,---,0.5742037903853128,0.8868345987021864,0.3344006508255946,-1,0.6688013016511892,0.3171162949865967,0.30401551448779374,0.6080310289755875
YARS,+--,0.09278350578316191,0.2976298723064295,0.3370064986308147,1,0.595259744612859,0.28011635865845314,0.26760965037358125,0.5352193007471625
YARS2,+-+,0.5342331516939022,0.5928833835172814,0.5969826792491518,1,1.1857667670345629,0.4968058407483459,0.4816061141846803,0.9632122283693606
YBEY,-+-,0.22036241275911259,0.43838657728789987,0.5424159525179995,1,0.8767731545757997,0.40702715035363907,0.3942850624536588,0.7885701249073176
YBX1,++-,0.19182201658384113,0.29792221411433834,0.7317321170087602,1,0.5958444282286767,0.28051562856490986,0.26795186220270345,0.5359037244054069
YBX2,+++,0.4003128400291406,0.32362195005760575,0.8757597313171652,1,0.6472439001152115,0.30709559662331737,0.2931044316431871,0.5862088632863742
YBX3,-+-,0.49218982548102674,0.6681096756597823,0.4912477945390882,-1,0.9824955890781764,0.4467005076142132,0.4325233858088067,0.8650467716176135
YDJC,-+-,0.2617407510316136,0.491446616366519,0.4705945036901791,-1,0.9411890073803582,0.4324987167056408,0.41940451745379875,0.8388090349075975
YEATS2,+-+,0.060460027563200736,0.47066211460877233,0.2267062819838822,-1,0.4534125639677644,0.20880625106941197,0.1995208761122519,0.3990417522245038
YEATS4,+++,0.11635426388770286,0.09392086559038898,0.9557184489909158,1,0.18784173118077796,0.07318046999771846,0.06815718930017681,0.13631437860035361
YES1,---,0.17993557069217128,0.9767730247344629,0.09081952717659529,-1,0.18163905435319058,0.07038156618947128,0.06525211042664841,0.13050422085329683
YIF1A,++-,0.38567567927614677,0.42845222248273235,0.6215982847404592,1,0.8569044449654647,0.3989847136664385,0.3865852962984087,0.7731705925968174
YIF1B,++-,0.1358387425743325,0.2321921380985941,0.6093297289860722,1,0.4643842761971882,0.21480720967373945,0.20464267381509155,0.4092853476301831
YIPF1,++-,0.17814279098691327,0.2486704105238413,0.8274454956852246,1,0.4973408210476826,0.23203285420944558,0.2207266297838362,0.4414532595676724
YIPF2,++-,0.0471503947799779,0.0698446783228709,0.7125061204331693,1,0.1396893566457418,0.05258955053616245,0.04500085552957281,0.09000171105914562
YIPF3,++-,0.04521956713354141,0.14179385166248853,0.5659817673330099,1,0.28358770332497707,0.11806981519507187,0.11338618604916444,0.22677237209832887
YIPF4,-+-,0.3858010502955588,0.5446426860152475,0.5865262707070082,1,1.089285372030495,0.47661419119324666,0.4624992870586893,0.9249985741173786
YIPF5,+-+,0.3975223686707081,0.6344401073726526,0.5086409220041533,-1,1.0172818440083067,0.4570809330975874,0.4419917864476386,0.8839835728952772
YIPF7,---,0.39004568896353287,0.8876794687411723,0.3048129367474124,-1,0.6096258734948248,0.28717275993840186,0.2753821583390372,0.5507643166780744
YJEFN3,++-,0.44274731322782346,0.3626516865331231,0.757308093201444,1,0.7253033730662461,0.34188911704312114,0.3300633091883876,0.6601266183767752
YKT6,++-,0.061098623143750606,0.11177173799254299,0.6564820488596241,1,0.22354347598508598,0.08977869039470682,0.08446928648833628,0.16893857297667256
YLPM1,---,0.509288763012082,0.8980575681737455,0.31137703448434445,-1,0.6227540689686889,0.2940169965208464,0.2817704768423454,0.5635409536846908
YME1L1,--+,0.24831456733258242,0.6706083820263457,0.38497626542566615,-1,0.7699525308513323,0.3604060913705584,0.3495893223819302,0.6991786447638604
YOD1,+-+,0.036290860706728705,0.6352487702383518,0.13763851616236664,-1,0.2752770323247333,0.11486910397536075,0.10968514715947981,0.21937029431895963
YPEL1,+-+,0.08331943623489933,0.1372487942129487,0.7284709650167882,1,0.2744975884258974,0.11436230892083048,0.1091655734899903,0.2183311469799806
YPEL2,---,0.37293375123605343,0.8632455259063951,0.33006818177180886,-1,0.6601363635436177,0.31363714139052074,0.29922427561031256,0.5984485512206251
YPEL3,++-,0.026193104240093763,0.02541210852191538,0.8817364143549631,1,0.05082421704383076,0.017738991558293407,0.012604802372668682,0.025209604745337365
YPEL4,++-,0.5060559671044467,0.55539648228561,0.6330060730225263,1,1.11079296457122,0.48186173853524983,0.46723321736154677,0.9344664347230935
YPEL5,+-+,0.08969813938272955,0.16320462540922562,0.6226574602241711,1,0.32640925081845124,0.14077116130504222,0.13443221354018137,0.26886442708036273
YRDC,+-+,0.2838033146756337,0.5047479916514921,0.48367778452984983,-1,0.9673555690596997,0.4423658244453317,0.4279603011635866,0.8559206023271732
YTHDC1,-+-,0.5072130017880345,0.6776683251384128,0.43961738165082226,-1,0.8792347633016445,0.40768835909427936,0.3954483230663929,0.7908966461327858
YTHDC2,+-+,0.0682299847019928,0.39756037584287435,0.2563655057340393,-1,0.5127310114680786,0.2399475275195346,0.2267853068674424,0.4535706137348848
YTHDF1,---,0.09863434004546136,0.9035839417411143,0.13513371724246376,-1,0.2702674344849275,0.11213140934238293,0.10666210358202145,0.2133242071640429
YTHDF2,+--,0.016595582604058454,0.5098546690208862,0.05240669392705245,-1,0.1048133878541049,0.03775737181315234,0.031143052703627654,0.06228610540725531
YTHDF3,+-+,0.01725793618266959,0.5996007976866623,0.08683883840841915,-1,0.1736776768168383,0.0680431186904694,0.06154460415240703,0.12308920830481405
YWHAB,+-+,0.3307626934389689,0.3844652264013162,0.7444930434710899,1,0.7689304528026324,0.36014145562400185,0.3492271716192323,0.6984543432384646
YWHAE,++-,0.4338364578916247,0.5304725896159711,0.5974530862199131,1,1.0609451792319422,0.46994067989961213,0.45474248559858554,0.9094849711971711
YWHAG,+-+,0.17236811422564283,0.36524627631584283,0.39804535858991313,1,0.7304925526316857,0.3445128907141227,0.33211658016312096,0.6642331603262419
YWHAH,+-+,0.06950617083257563,0.19053318133204727,0.6115994276583074,1,0.38106636266409455,0.1702030572667123,0.16352021901557065,0.3270404380311413
YWHAQ,+--,0.4318584268342126,0.6757467708497473,0.36675704424776256,-1,0.7335140884955251,0.34597615924257114,0.3332762947752681,0.6665525895505362
YWHAZ,+--,0.10044726249059549,0.7678284206218264,0.1876602160366702,-1,0.3753204320733404,0.16614384303884105,0.1605635409536847,0.3211270819073694
YY1,+-+,0.5645286956237283,0.4025135030103713,0.8295674223816345,1,0.8050270060207426,0.37616929044033764,0.3658244453316603,0.7316488906633206
YY1AP1,+--,0.08960351618115628,0.2885016710635749,0.2582662490789767,-1,0.5165324981579534,0.24188672788456053,0.22900981063198722,0.45801962126397444
ZACN,++-,0.2977312486299704,0.34878821590672415,0.6095798561049816,1,0.6975764318134483,0.33065252110426646,0.31637483602349853,0.6327496720469971
ZADH2,+-+,0.17602966771804107,0.6454739046852344,0.3493150605236727,-1,0.6986301210473455,0.3308618034563395,0.31662103582021445,0.6332420716404289
ZAN,+++,0.5957349979768446,0.4228384916562941,0.8319737171874251,1,0.8456769833125882,0.3939082819986311,0.3825928249586494,0.7651856499172988
ZAP70,-+-,0.03876636988906533,0.23606353376149297,0.03249717389087542,-1,0.06499434778175084,0.023156333770604005,0.016826374629249373,0.033652749258498746
ZAR1,+++,0.5143976934297434,0.3286763667458906,0.885806789168077,1,0.6573527334917812,0.31222906684919005,0.2978383619460446,0.5956767238920893
ZAR1L,+-+,0.44672756944154435,0.4697309573964135,0.7089906242952492,1,0.939461914792827,0.43195300022815425,0.4186391376261906,0.8372782752523812
ZBBX,+-+,0.19396378735329672,0.1321043065011879,0.9074618295093817,1,0.2642086130023758,0.10911476157882728,0.10363314891918098,0.20726629783836195
