gene_symbol,AnCg.F_nAcc.F_DLPFC.F_AnCg.M_nAcc.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
PSD2,+-++-+,0.3422266177410457,0.36377794110838635,0.7516134918869821,1,0.7275558822167727,0.32232489162673966,0.31454970626818,0.62909941253636
PSD3,++++-+,0.04447838065763205,0.09796984760508098,0.6340875165268017,1,0.19593969521016197,0.07511978097193703,0.08560999258541037,0.15023956194387406
PSD4,++-++-,0.031427807310515,0.0768978757847896,0.8026923335248978,1,0.1537957515695792,0.05686744239105635,0.06895568356812867,0.1137348847821127
PSEN1,--+---,0.01176704987300455,0.9977071450566855,0.004164316319596637,-1,0.008328632639193274,0.00359322420578338,0.003935660506502395,0.00718644841156676
PSEN2,+++++-,0.24748327294500444,0.3792293524510546,0.6022608484154583,1,0.7584587049021092,0.3368126853753137,0.3285803912621913,0.6571607825243826
PSENEN,++-++-,0.2226339006568996,0.18758078535478429,0.7661091755243346,1,0.37516157070956857,0.1536618754277892,0.1579307591399076,0.3073237508555784
PSG1,-+---+,0.19855227625324123,0.862722610397421,0.1634947451968478,-1,0.3269894903936956,0.13163748360234986,0.13820442619210585,0.26327496720469973
PSG11,+-+--+,0.08313689263879229,0.5322417574102333,0.20827619759755192,-1,0.41655239519510384,0.17253179718245595,0.17476614191193246,0.3450635943649119
PSG2,+---++,0.12945050787588427,0.09124997541920063,0.8772043909824716,1,0.18249995083840126,0.06970111795573808,0.07984942679518622,0.13940223591147616
PSG3,--++++,0.4425320481267535,0.2709640561568812,0.9039470223584098,1,0.5419281123137624,0.2327173169062286,0.23019449038955114,0.4603889807791023
PSG4,+---++,0.5449993009062547,0.6772268001866617,0.5576421929797171,-1,1.1152843859594341,0.48177722009924145,0.465833903718914,0.931667807437828
PSG5,----+-,0.2168436519175293,0.7523581224472686,0.299460881569713,-1,0.598921763139426,0.26247647293674786,0.25553274013232946,0.5110654802646589
PSG6,-+-++-,0.2924663100986065,0.4186046141174222,0.7012779024624651,1,0.8372092282348444,0.3743440565822496,0.36280157417441394,0.7256031483488279
PSG7,-----+,0.1091702627135635,0.8526745754556784,0.16761091616595494,-1,0.3352218323319099,0.13471739006444988,0.14151266255989048,0.26943478012889976
PSG8,-+-+++,0.6443651652609679,0.48169376595825875,0.767321853541898,1,0.9633875319165175,0.42881587953456535,0.4157303370786517,0.8314606741573034
PSG9,--+--+,0.37335037873876886,0.7093944481634789,0.3048346969184759,-1,0.6096693938369518,0.2670392973250442,0.2607232489162674,0.5214464978325348
PSIP1,-+---+,0.4870957581249673,0.6875506041134035,0.4437836718625653,-1,0.8875673437251306,0.3972508983060514,0.3831279945242984,0.7662559890485968
PSKH1,+-+---,0.6232862316007378,0.8337082649384266,0.42473988935864254,-1,0.8494797787172851,0.3809958364227457,0.36812685375313714,0.7362537075062743
PSKH2,-+++--,0.5078175784580564,0.7101431007573675,0.5077992953775458,-1,1.0155985907550915,0.4505218730394114,0.4346908510152863,0.8693817020305726
PSMA1,+++++-,0.14081782060968587,0.06821802005163582,0.9839266019816396,1,0.13643604010327165,0.0501368925393566,0.06330918838761193,0.1002737850787132
PSMA2,---++-,0.8048943338290349,0.5405210833267464,0.7518036541750837,1,1.0810421666534928,0.4725074150125485,0.4558831916956596,0.9117663833913192
PSMA3,+-+-++,0.32894231028980103,0.22156920735920713,0.9144438462580877,1,0.44313841471841425,0.18480492813141683,0.18582102321336907,0.36960985626283366
PSMA4,+++++-,0.32684388098211037,0.2989495164800988,0.8705447845255014,1,0.5978990329601976,0.2620351357517682,0.25517595391547365,0.5103519078309473
PSMA5,++++--,0.24613533233811713,0.8499119023112828,0.287518786040639,-1,0.575037572081278,0.25089830605144586,0.2457221081451061,0.4914442162902122
PSMA6,+-+++-,0.43578979348661817,0.2650868834096793,0.915061274195576,1,0.5301737668193586,0.22650011407711612,0.22546056008669366,0.4509211201733873
PSMA7,---++-,0.32174237760554925,0.25042712742756956,0.8338826518989673,1,0.5008542548551391,0.2132101300479124,0.21285575771402498,0.42571151542804997
PSMA8,+--+-+,0.11191894073698312,0.22367755498280234,0.585380872372777,1,0.4473551099656047,0.18702943189596166,0.18821650601722467,0.3740588637919233
PSMB1,+++++-,0.40441466312380936,0.28235948864209887,0.8468952750592857,1,0.5647189772841977,0.24526579968058407,0.24040380995836422,0.48080761991672843
PSMB10,-+--+-,0.18358886610821934,0.3769911143446974,0.6055036748537012,1,0.7539822286893948,0.33458818161076886,0.3263560143728968,0.6527120287457936
PSMB11,+-----,0.31280694728124925,0.9227554469527908,0.23114026508517846,-1,0.4622805301703569,0.19466149546569325,0.19569929272188,0.3893229909313865
PSMB2,+++++-,0.3935405330730324,0.3872107293150516,0.8051597408885584,1,0.7744214586301033,0.34508327629477525,0.3354816631494895,0.670963326298979
PSMB3,++-++-,0.3352866406422158,0.34678796477345275,0.7010034440389152,1,0.6935759295469055,0.3056125941136208,0.29840871499458166,0.5968174299891633
PSMB4,++-++-,0.3257619186724432,0.2904190172965632,0.8791317497443037,1,0.5808380345931264,0.2540497376226329,0.24810357611361433,0.49620715222722866
PSMB5,+++++-,0.19728846929073193,0.1410660625918292,0.8149194257620211,1,0.2821321251836584,0.11162445813369838,0.12045856385102378,0.22324891626739676
PSMB6,+--++-,0.3767558633365279,0.4494734866470505,0.6314379931609535,1,0.898946973294101,0.4012662559890486,0.38829635544401986,0.7765927108880397
PSMB7,++-+--,0.2218141380559314,0.3560601895741512,0.7239763801584866,1,0.7121203791483024,0.3152521104266484,0.3070780813323447,0.6141561626646894
PSMB8,+++-+-,0.03572352773373501,0.05738870819063134,0.9365019462078655,1,0.11477741638126268,0.04232261008441707,0.055039069183824785,0.08464522016883413
PSMB9,----+-,0.04295846333906296,0.12039711493083269,0.7812532244560864,1,0.24079422986166538,0.09382842801733972,0.10311983117549764,0.18765685603467944
PSMC1,+--++-,0.6139376052234298,0.565509625430327,0.6907894884917671,1,1.131019250860654,0.486652977412731,0.4697998060799635,0.939599612159927
PSMC2,+-++--,0.11454625158928397,0.4651980752026606,0.3014704404555412,-1,0.6029408809110824,0.2643016026920664,0.25747205110654803,0.51494410221309606
PSMC3,++-++-,0.1926285576645411,0.42517934574314625,0.44771569804571437,1,0.8503586914862925,0.3815879534565366,0.3686762105743455,0.737352421148691
PSMC3IP,-++++-,0.49618613091017516,0.5112929066586609,0.6926672542307815,1,1.0225858133173218,0.4531143052703628,0.437860035361889,0.875720070723778
PSMC4,+--+--,0.32659614667228787,0.45030843037333257,0.6768209546645321,1,0.9006168607466651,0.4022359114761579,0.3892659556265328,0.7785319112530656
PSMC5,++-++-,0.022597065055940717,0.05652783005571151,0.7519012093410227,1,0.11305566011142303,0.04175222450376454,0.05429761022072663,0.08350444900752908
PSMC6,+-+++-,0.7961734541390281,0.5577120347556831,0.7396318797842977,1,1.1154240695113662,0.48180469997718456,0.4658643700450579,0.9317287400901157
PSMD1,++++--,0.3198853582885146,0.346268368089958,0.8131637961442533,1,0.692536736179916,0.3051562856490988,0.2978383619460446,0.5956767238920893
PSMD11,++++--,0.6505479689316848,0.6025416054975151,0.643896484925075,1,1.2050832109950302,0.5003422313483915,0.48337420863514513,0.9667484172702903
PSMD12,++++--,0.27008496824978534,0.3249525089795908,0.8216158988805974,1,0.6499050179591817,0.2842801733972165,0.2783893229909314,0.5567786459818628
PSMD13,++-++-,0.16665187529298317,0.39870254787516346,0.3888913451233311,-1,0.7777826902466622,0.3465465122911082,0.3370408396075747,0.6740816792151494
PSMD14,++++--,0.3717381510307748,0.36216736109129744,0.8158334774354216,1,0.7243347221825949,0.32084188911704314,0.31363714139052074,0.6272742827810415
PSMD2,++++-+,0.313239999483188,0.34880634966586516,0.784284659093194,1,0.6976126993317303,0.30795117499429614,0.300461985969315,0.60092397193863
PSMD3,++-+--,0.20753111893220655,0.6785563834944546,0.21274094510348393,-1,0.42548189020696786,0.17680944504648377,0.17813141683778233,0.35361889009296754
PSMD4,++-++-,0.3507775311498479,0.260219588599243,0.8812978871993062,1,0.520439177198486,0.22302076203513574,0.22123994752751955,0.4424798950550391
PSMD5,++++--,0.16422592064040506,0.7049306234742316,0.2761766919007511,-1,0.5523533838015022,0.23914903325158274,0.2348847821127082,0.4697695642254164
PSMD6,+-++--,0.16004633387542166,0.2558189113342888,0.6105535314804483,1,0.5116378226685776,0.21874287018024186,0.21758968801688244,0.4351793760337649
PSMD7,++-+++,0.45874426248726363,0.22837339740915982,0.9367750169820601,1,0.45674679481831965,0.19193474788957335,0.1925511891861062,0.3838694957791467
PSMD8,-+-++-,0.6068582661656634,0.6683676176288215,0.5745258796318121,-1,1.1490517592636242,0.4909028688758341,0.4735911476157883,0.9471822952315766
PSMD9,+---+-,0.24170525207105673,0.4117066228095364,0.5954083914787642,1,0.8234132456190728,0.3686972393337896,0.35732618490845836,0.7146523698169167
PSME1,---++-,0.07134141047252407,0.058023460761991545,0.9541359856624609,1,0.11604692152398309,0.04300707278120009,0.055381281012947016,0.08601414556240018
PSME2,+---+-,0.13535772236191151,0.1965837715607363,0.8568977244812543,1,0.3931675431214726,0.16227469769564226,0.1653453487708892,0.3245493953912845
PSME3,++++-+,0.33387331995547787,0.40730734759971265,0.6146830936531944,1,0.8146146951994253,0.36476157882728727,0.3538470313123824,0.7076940626247648
PSME4,--+---,0.1264175199896104,0.9953003414925276,0.03050656269358037,-1,0.06101312538716074,0.022357839502652143,0.030173397216518367,0.044715679005304286
PSMF1,++++--,0.3675285062192861,0.5233053774527958,0.5895989692055268,1,1.0466107549055916,0.46098562628336753,0.44498944846860206,0.8899788969372041
PSMG1,++++--,0.2083595099712434,0.2380790965035215,0.849002921503871,1,0.476158193007043,0.20168834131873145,0.2017909085724063,0.4033766826374629
PSMG2,++++--,0.1433483103008228,0.18518540090160146,0.794062102778045,1,0.3703708018032029,0.1512662559890486,0.1563908059088576,0.3025325119780972
PSMG3,+--++-,0.3020807541625276,0.7611125641889984,0.38815135186777255,-1,0.7763027037355451,0.34609022985227855,0.3361282226785307,0.6722564453570614
PSMG4,+---++,0.2555934070539823,0.1805029064426881,0.9408677536550152,1,0.3610058128853762,0.14681724845995894,0.1528546170079279,0.2936344969199179
PSORS1C1,+---+-,0.00563886258224023,0.9177518720667764,0.015373097613307601,-1,0.030746195226615203,0.011977414019277934,0.015571526351813827,0.023954828038555868
PSORS1C2,++-+--,0.39301153727628624,0.42991570693155645,0.6373124530588695,1,0.8598314138631129,0.38535249828884327,0.37152797581703073,0.7430559516340615
PSPC1,---+-+,0.1559455201367682,0.9194745302724552,0.16792376921951857,-1,0.33584753843903714,0.13505960189357213,0.1417408167921515,0.27011920378714427
PSPH,----++,0.44140588682791204,0.7624858953275968,0.4478188920075743,-1,0.8956377840151486,0.40004562824388296,0.38700661647273554,0.7740132329454711
PSPN,----+-,0.4065226670826497,0.4543251372138581,0.745982678872615,1,0.9086502744277162,0.4055441478439425,0.39251696800319397,0.7850339360063879
PSRC1,+++-+-,0.6201555619542316,0.7010212609961897,0.5063257853232114,-1,1.0126515706464227,0.4490959904180688,0.4335500798539813,0.8671001597079626
PSTK,--+-+-,0.0758958330593569,0.8586398516785344,0.13464039836070774,-1,0.26928079672141547,0.10591456111332916,0.11567419575633128,0.2118291222266583
PSTPIP1,+---+-,0.18179197939788555,0.8795696571170556,0.14637007993797388,-1,0.29274015987594776,0.11623795129184966,0.12491444216290212,0.23247590258369932
PSTPIP2,---+++,0.1108577765809403,0.12546207011298013,0.9327161620866108,1,0.25092414022596027,0.0987337440109514,0.10768265556379399,0.1974674880219028
PTAFR,----+-,0.01927954916625834,0.09527831431238899,0.5609462974679621,1,0.19055662862477799,0.07318046999771846,0.08355672161067701,0.14636093999543692
PTAR1,--+--+,0.08914528402466315,0.852720951558197,0.11670093114005695,-1,0.2334018622801139,0.09057206410768266,0.09947524526579968,0.18114412821536532
PTBP1,+++-+-,0.6954501891807787,0.7625570027111778,0.5014920969368182,-1,1.0029841938736364,0.4454457309074317,0.43024184348619665,0.8604836869723933
PTBP2,-++---,0.054508264132425446,0.8659325735274095,0.03905190221739658,-1,0.07810380443479316,0.02925911138995038,0.03758840976500114,0.05851822277990076
PTBP3,-++--+,0.3585738764729568,0.833603461297094,0.2989367896697552,-1,0.5978735793395104,0.2620201904979182,0.2551334702258727,0.5102669404517454
PTCD1,++--+-,0.18836401312690287,0.2979714265307349,0.7725144434871776,1,0.5959428530614698,0.26100844170659365,0.2542063537329607,0.5084127074659214
PTCD2,++++--,0.6788684683932387,0.8168507758080237,0.45143611706615344,-1,0.9028722341323069,0.4030684994011293,0.3900866986082592,0.7801733972165183
PTCD3,+-+--+,0.2880291306285399,0.4415780643924461,0.6483075298214578,1,0.8831561287848922,0.3954483230663929,0.38173729538584383,0.7634745907716877
PTCH1,-----+,0.04064144642854961,0.9870109147621344,0.01613641102931578,-1,0.03227282205863156,0.012262590543546455,0.016712297513118868,0.02452518108709291
PTCH2,+----+,0.6126676605851475,0.8839565058747625,0.34282819982072243,-1,0.6856563996414449,0.3017737979809502,0.29449007529089666,0.5889801505817933
PTCHD3,-+++-+,0.41321947514991775,0.35336098051915704,0.8544145677335324,1,0.7067219610383141,0.3127994524298426,0.30473963383334285,0.6094792676666857
PTCHD4,----++,0.1792922315816763,0.537250139155153,0.38871340203887306,-1,0.7774268040777461,0.3464324416814008,0.33675564681724846,0.6735112936344969
PTCRA,+-++++,0.42100863239620623,0.3260247136136891,0.8782779400473819,1,0.6520494272273782,0.28507871321013006,0.27924485256373693,0.5584897051274739
PTDSS1,++++-+,0.17084812932829693,0.19544654804414863,0.7788957412403543,1,0.39089309608829725,0.16119096509240247,0.16460388980779103,0.32238193018480493
PTDSS2,----+-,0.19656060049131482,0.8159399053281091,0.26752892484531,-1,0.53505784969062,0.22939599612159928,0.22769792379648643,0.45539584759297286
PTEN,++++-+,0.22006142485009708,0.20882926217327408,0.7112920555314146,1,0.41765852434654815,0.17276979237964865,0.17526949181543375,0.3455395847592973
PTER,++++++,0.1307323034672761,0.04598645404969555,0.9806298210948097,1,0.0919729080993911,0.034166096281086016,0.04403125534705983,0.06833219256217203
PTF1A,+++++-,0.15015057506164475,0.10452582320452593,0.9264096392004151,1,0.20905164640905186,0.08116586812685375,0.09028688758341413,0.1623317362537075
PTGDR,---+++,0.3579555340754652,0.39111824739774187,0.7973061176495878,1,0.7822364947954837,0.34856262833675566,0.33901785205041923,0.6780357041008385
PTGDR2,---+++,0.3167994558683054,0.3039110790594481,0.7117980325796576,1,0.6078221581188962,0.26637006616472736,0.25962470769406265,0.5192494153881253
PTGER1,+-+---,0.527897493796549,0.8703466354062224,0.3536915318483212,-1,0.7073830636966424,0.3130667883419837,0.30509924709103353,0.6101984941820671
PTGER2,---+-+,0.04189907790359277,0.7392977758457445,0.12254556593445845,-1,0.2450911318689169,0.09587634745907717,0.10506502395619438,0.19175269491815433
PTGER3,---+++,0.32578014258800136,0.44189664478544816,0.6990077247754696,1,0.8837932895708963,0.39556240018252337,0.38190840130040493,0.7638168026008099
PTGER4,--+--+,0.025219368238953405,0.8034478716313244,0.07645339381347377,-1,0.15290678762694754,0.056407916500313696,0.06844626967830253,0.11281583300062739
PTGES,+--+++,0.07288710544890158,0.0753866519202652,0.8523010596147627,1,0.1507733038405304,0.05555555555555555,0.06775794216620087,0.1111111111111111
PTGES2,++-++-,0.25242129688979253,0.5033249845769876,0.47157272671319583,-1,0.9431454534263917,0.420692408600924,0.40702715035363907,0.8140543007072781
PTGES3,--++--,0.43662407257402824,0.5489804798711552,0.5904191443498307,1,1.0979609597423103,0.4770134610997034,0.4606741573033708,0.9213483146067416
PTGES3L,++--+-,0.28926055283503294,0.6355317964820091,0.38554045876743503,-1,0.7710809175348701,0.3434666058290082,0.33424595026237736,0.6684919005247547
PTGES3L-AARSD1,++++-+,0.43654687264279357,0.394928337910351,0.7950770059697984,1,0.789856675820702,0.3526694045174538,0.3426681115610563,0.6853362231221126
PTGFR,-+-+++,0.10982863018735305,0.0915203448558867,0.9615402106355952,1,0.1830406897117734,0.07004334930412959,0.07996349740489363,0.14008669860825917
PTGFRN,++-+-+,0.4828694382083927,0.634167913718962,0.5065793016276294,-1,1.0131586032552589,0.449438202247191,0.43372119552817706,0.8674423910563541
PTGIR,+-+-+-,0.11817061912607346,0.15058012489580622,0.9107852509194353,1,0.30116024979161243,0.11921058635637691,0.12878571835966462,0.23842117271275381
PTGIS,-+-+++,0.21917799399713742,0.7951972340442801,0.3050822314794135,-1,0.610164462958827,0.26749557976387384,0.2608373260323979,0.5216746520647958
PTGR1,++-+++,0.4340431707767082,0.261107549872946,0.9149183637322268,1,0.522215099745892,0.22376226328998403,0.22226658301488622,0.44453316602977244
PTGR2,+-+-++,0.14608892078436847,0.11889901485981559,0.7272953575230626,1,0.23779802971963118,0.09234542550764317,0.10169394855415502,0.18469085101528634
PTGS1,-+--+-,0.1732891889029122,0.6283320378281728,0.1792595473852601,-1,0.3585190947705202,0.14601038042548337,0.1513803331051791,0.29202076085096673
PTGS2,+-+---,0.605719648845342,0.8721878550042869,0.3604841241491818,-1,0.7209682482983636,0.31922660126618374,0.3118297969427333,0.6236595938854665
PTH,+++--+,0.30936514396723386,0.42624081866977415,0.6343428102834103,1,0.8524816373395483,0.38221537759525437,0.36953174014715107,0.7390634802943021
PTH1R,++-++-,0.02299545298163039,0.04623718127769988,0.8298722866922985,1,0.09247436255539976,0.03433721195528177,0.044373467176182055,0.06867442391056354
PTH2R,+--+-+,0.1460793912594828,0.27689668983300997,0.49485950616397556,1,0.5537933796660199,0.2397330595482546,0.23549877374094563,0.47099754748189127
PTHLH,----++,0.2885190592315141,0.5400815276295996,0.4078864919228592,-1,0.8157729838457184,0.3654251981976844,0.3542094455852156,0.7084188911704312
PTK2,--+---,0.024784547729579588,0.9980837076456945,0.00396396154718136,-1,0.00792792309436272,0.00359322420578338,0.0037645448323066393,0.00718644841156676
PTK2B,++++-+,0.032820039124501335,0.09319402476574251,0.7268240903567378,1,0.18638804953148502,0.07129819758156514,0.08173159185535847,0.14259639516313027
PTK6,----+-,0.14792753395231611,0.6153751700279879,0.20996552062216225,-1,0.4199310412443245,0.17350139736496892,0.17613506730549852,0.34700279472993784
PTK7,----++,0.5712992953568353,0.6570581592328195,0.584704434887724,-1,1.169408869775448,0.4952375520447157,0.4775838466803559,0.9551676933607118
PTMA,----+-,0.33938352022974994,0.5493577733539514,0.4592867949036268,-1,0.9185735898072536,0.410654194946672,0.3957335158567191,0.7914670317134382
PTMS,++-++-,0.5034671299167608,0.399706012238303,0.8361491265516132,1,0.799412024476606,0.35723248916267397,0.346774653510523,0.693549307021046
PTN,----+-,0.3632638074312967,0.3436333115652282,0.8371161576088507,1,0.6872666231304564,0.30247547342003195,0.29572805566645755,0.5914561113329151
PTOV1,---++-,0.4215240081728676,0.5664169745214342,0.5751407873983694,1,1.1328339490428685,0.4870522473191878,0.4703131238236468,0.9406262476472936
PTP4A1,-++---,0.32676408085029207,0.9152857048932515,0.23768398654017642,-1,0.47536797308035283,0.2013346261335767,0.2015172256445357,0.4026692522671534
PTP4A2,---++-,0.6923280144728494,0.6478776044326522,0.6130675913187486,-1,1.226135182637497,0.502709176980551,0.4862537075062742,0.9725074150125484
PTP4A3,+++++-,0.20946938954388658,0.19036627444731669,0.9168423916505217,1,0.38073254889463337,0.15611453342459503,0.1604403125534706,0.31222906684919005
PTPA,++-++-,0.0719604006226619,0.09775144347872103,0.8647617624458798,1,0.19550288695744206,0.07489162673967602,0.08549592197570297,0.14978325347935204
PTPDC1,-++---,0.12836373364175707,0.9878535464943828,0.0527382959765747,-1,0.1054765919531494,0.03889807791022643,0.051106548026465894,0.07779615582045286
PTPMT1,++-+++,0.07789964132814713,0.02490541224996515,0.9929665761700067,1,0.0498108244999303,0.018993839835728953,0.024924428221068842,0.037987679671457907
PTPN1,-++---,0.4577764525839202,0.7662751319296064,0.45457517964918703,-1,0.9091503592983741,0.4058632293389608,0.39271047227926076,0.7854209445585215
PTPN11,++++--,0.4294387004824244,0.8938123729542378,0.2731761726443908,-1,0.5463523452887816,0.23509952660696973,0.23186173853524983,0.46372347707049966
PTPN12,+++---,0.5149168612110284,0.47312637451456346,0.7720589428611531,1,0.9462527490291269,0.4221423682409309,0.4086579592767923,0.8173159185535847
PTPN13,-++--+,0.25442001018041793,0.8360745310154596,0.2944112488234581,-1,0.5888224976469162,0.25768550732903667,0.25079853981291356,0.5015970796258271
PTPN14,+---+-,0.27423017833313335,0.39923872504012914,0.6287394360387168,1,0.7984774500802583,0.3567191421400867,0.3466605829008156,0.6933211658016312
PTPN18,++-+++,0.359179216480929,0.25219435688578573,0.8946312302109203,1,0.5043887137715715,0.2142938626511522,0.214395710945075,0.4285877253023044
PTPN2,+-++++,0.0833221701595978,0.017598739135083103,0.9972700145060841,1,0.035197478270166206,0.013746292493725758,0.01808019163862431,0.027492584987451517
PTPN21,++++-+,0.789622694840909,0.694772713005003,0.5860051864225871,-1,1.1720103728451743,0.4955227285689842,0.47826830937713893,0.9565366187542779
PTPN22,--+++-,0.22937727488321183,0.5739188108438649,0.4344045328823741,-1,0.8688090657647481,0.3886956025779958,0.3757700205338809,0.7515400410677618
PTPN23,++++--,0.3634348881621011,0.775104169579248,0.3399599362838949,-1,0.6799198725677899,0.2985227856042891,0.29163814738763405,0.5832762947752681
PTPN3,---+++,0.2044567917510607,0.1541028814706603,0.9486545548510732,1,0.3082057629413206,0.12263289984029203,0.13152341299264245,0.24526579968058407
PTPN4,++++-+,0.20337162302210599,0.48198018139608156,0.4344039057541101,-1,0.8688078115082202,0.3886956025779958,0.37571298197581565,0.7514259639516313
PTPN5,++-+--,0.35261914807194394,0.5816062207412155,0.45282890316618085,-1,0.9056578063323617,0.4038669936690812,0.39128450832762945,0.7825690166552589
PTPN7,+---++,0.5493177102962261,0.683913959669358,0.5529900213712808,-1,1.1059800427425617,0.47955284320994696,0.4634382842801734,0.9268765685603468
PTPN9,++++-+,0.19006946111178133,0.20322451442507164,0.8918437648682831,1,0.4064490288501433,0.16809263061829796,0.17093480864655222,0.3361852612365959
PTPRA,++++-+,0.4177449208088223,0.44228784261092624,0.6280729863318267,1,0.8845756852218525,0.3957905544147844,0.3820795072149661,0.7641590144299322
PTPRB,---+++,0.6612712957523975,0.6424080018509946,0.6182512225609982,-1,1.2365024451219964,0.5044772714310158,0.48722336299338354,0.9744467259867671
PTPRC,-++-+-,0.07201331087633393,0.5972030428187337,0.20000673457846657,-1,0.40001346915693314,0.16517424285632806,0.16854893908281998,0.3303484857126561
PTPRCAP,-+--+-,0.22059589518498138,0.5226330891788337,0.2922515096430024,-1,0.5845030192860048,0.2553470598300348,0.2492584987451517,0.4985169974903034
PTPRD,--+--+,0.14354866568653105,0.9007370400707341,0.09052943288148049,-1,0.18105886576296099,0.06895568356812867,0.0794547113848962,0.13791136713625735
PTPRE,++++-+,0.5780714806813889,0.8832773134116232,0.3429228723992286,-1,0.6858457447984572,0.3019449038955113,0.29460415240702714,0.5892083048140543
PTPRF,++++--,0.3668999721372326,0.8768879452697232,0.2781128697054506,-1,0.5562257394109013,0.24120230422631608,0.23642482318047,0.47284964636094
PTPRG,-++--+,0.3142587555402484,0.8809327989935095,0.23589562838497496,-1,0.47179125676994993,0.19928135515884332,0.1999771845767739,0.39856271031768664
PTPRH,--+-+-,0.16682019385752445,0.8642879670575624,0.18040774694629555,-1,0.3608154938925911,0.14669480408372781,0.15274925849874516,0.29338960816745563
PTPRJ,-++--+,0.12934275413264607,0.9537311700220228,0.0938480865155929,-1,0.1876961730311858,0.0719215194205213,0.08224960073009355,0.1438430388410426
PTPRK,--++++,0.47339156957396256,0.48550960195921866,0.6613230226273071,1,0.9710192039184373,0.4317818845539585,0.41869617293104433,0.8373923458620887
PTPRM,++++-+,0.27489181154414527,0.652509046269113,0.4105117202776004,-1,0.8210234405552008,0.3671362573432955,0.35620579511749945,0.7124115902349989
PTPRN,++++-+,0.5506796983173226,0.7169355786440474,0.499799014375099,-1,0.999598028750198,0.4440198482860891,0.4286447638603696,0.8572895277207392
PTPRN2,++++--,0.3667698893916935,0.8824939693022179,0.2820437431364511,-1,0.5640874862729022,0.24490959904180687,0.24013232945471139,0.48026465890942277
PTPRO,-+++-+,0.11569133283629446,0.25323010736000806,0.5960106243703044,1,0.5064602147200161,0.21566278804471822,0.21519420521302687,0.43038841042605375
PTPRQ,-++---,0.2197747111185017,0.9002661695665459,0.16054383348816623,-1,0.32108766697633245,0.1284435065305424,0.13580880675336526,0.2568870130610848
PTPRR,-+++-+,0.17757386760331703,0.38746901412738743,0.5459088547489622,1,0.7749380282547749,0.34542550764316676,0.33553869845434325,0.6710773969086865
PTPRS,-++---,0.24947557018216887,0.9810343005029654,0.08887811556192694,-1,0.17775623112385389,0.06667427137398049,0.07814282454939539,0.13334854274796099
PTPRT,++++-+,0.6685880698246016,0.6492848375738791,0.6010563761428056,-1,1.2021127522856112,0.4997433411281583,0.48317362537075065,0.9663472507415013
PTPRU,++-++-,0.3041277781943581,0.25746405084036994,0.7812858343256046,1,0.5149281016807399,0.2203399498060689,0.21941481777220098,0.43882963554440196
PTPRZ1,+++--+,0.1920316414612393,0.8139673550178128,0.26040320323795607,-1,0.5208064064759121,0.22323618319739919,0.22136664385124344,0.4427332877024869
PTRF,---++-,0.07271027966934648,0.6062122195881382,0.18278289211999815,-1,0.3655657842399963,0.14920435749729083,0.15446041524070273,0.29840871499458166
PTRH1,++-+++,0.08164176521966676,0.10384081233910981,0.9338100723302982,1,0.20768162467821963,0.08036732831394022,0.0897735698397308,0.16073465662788045
PTRH2,---++-,0.7362681275719892,0.4844100003567043,0.7923297143114217,1,0.9688200007134086,0.43098334474104494,0.41766953744367763,0.8353390748873553
PTRHD1,-+-++-,0.8027783087087079,0.6220453585635953,0.6755844290898162,1,1.2440907171271907,0.5059890485968515,0.48810813893800264,0.9762162778760053
PTS,----+-,0.1865393815222969,0.7764136913522419,0.285877732443528,-1,0.571755464887056,0.24947242343010323,0.24418206707734427,0.48836413415468855
PTTG1,++-+--,0.11174076332909755,0.532307396297361,0.22523945716285432,-1,0.45047891432570863,0.18895796498032283,0.18988135979922427,0.37791592996064566
PTTG1IP,--+-+-,0.33439772078862307,0.2840816036526245,0.8868649870558226,1,0.568163207305249,0.2472621492128679,0.24211486910397537,0.48422973820795073
PTTG2,+--+--,0.248104426747907,0.46523268206374524,0.5255991868552028,1,0.9304653641274905,0.41581108829568786,0.40124336964581075,0.8024867392916215
PTX3,+--+--,0.348272610038877,0.4373188170233767,0.7296175744666664,1,0.8746376340467534,0.3911133926534337,0.37825814178976785,0.7565162835795357
PTX4,-+--++,0.3491454548429841,0.38543266237570145,0.6507662893382048,1,0.7708653247514029,0.3432580424366872,0.33416985113785436,0.6683397022757087
PUF60,+--++-,0.23207949185410698,0.9171882444018109,0.20718312771061984,-1,0.41436625542123967,0.17139109108538186,0.17385352498288842,0.3427821821707637
PUM1,++++-+,0.1559618066156668,0.27440216701539416,0.7606397556146954,1,0.5488043340307883,0.23693817020305727,0.23310329093709006,0.4662065818741801
PUM2,-+++-+,0.07026938952360835,0.5433802731592745,0.22287825500035924,-1,0.4457565100007185,0.18604916443278388,0.1875998174766142,0.37209832886556776
PUM3,++--+-,0.0920263722231669,0.23434514802248135,0.6407330128313058,1,0.4686902960449627,0.19815195071868583,0.19831175497633036,0.39630390143737165
PURA,+-+-++,0.41595130331490937,0.5109397837305788,0.5787683917176869,1,1.0218795674611576,0.45294318959616703,0.4378030000570353,0.8756060001140706
PURB,++++-+,0.06430707960637902,0.13285155028128648,0.31895267157213975,1,0.26570310056257296,0.10432352270134611,0.11389950379284777,0.20864704540269222
