gene_symbol,AnCg_nAcc_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
AAK1,+-+,0.11953219981995265,0.0775992490329578,0.9237044200161018,1,0.1551984980659156,0.1311316449920146,0.8275724389687429,0.2622632899840292
AAMDC,---,0.3286375686400359,0.9690600150159376,0.1375725316193282,-1,0.2751450632386564,0.9268195300022816,0.188911704312115,0.37782340862423
AAMP,++-,0.12625877872340874,0.24111195764736137,0.7112061074356462,1,0.48222391529472275,0.3240930869267625,0.6201802418434862,0.648186173853525
AANAT,---,0.2018433821694146,0.9496597670487358,0.13259306482582647,-1,0.26518612965165295,0.8994980606890258,0.18446269678302532,0.36892539356605064
AAR2,-++,0.16584399064275077,0.28184249230872577,0.7497202923113477,1,0.5636849846174515,0.3625370750627424,0.6509810631987223,0.7250741501254848
AARD,+--,0.059532245735365516,0.9010004734139625,0.09264426535737541,-1,0.18528853071475082,0.8489618982432124,0.1473305954825462,0.2946611909650924
AARS,+++,0.24199036802088478,0.2135804409573486,0.9174285684984775,1,0.4271608819146972,0.2955167693360712,0.818560346794433,0.5910335386721424
AARS2,+--,0.5342942711329517,0.6096272558996574,0.571282973192113,-1,1.142565946384226,0.6199520876112252,0.5169404517453798,1
AARSD1,++-,0.027161014079523527,0.0912102810438718,0.4612085194507429,1,0.1824205620877436,0.15012548482774354,0.4434177503992699,0.3002509696554871
AASDH,+-+,0.13163137376889922,0.1167659995934158,0.9060483959099116,1,0.2335319991868316,0.18697239333789642,0.803844398813598,0.37394478667579284
AASDHPPT,+++,0.036645754937477223,0.03608425888440149,0.9755866497688311,1,0.07216851776880298,0.06662103582021446,0.9200319415925166,0.13324207164042892
AASS,--+,0.025309691629701984,0.09722566643695686,0.7054013925883624,1,0.19445133287391372,0.15908053844398815,0.614932694501483,0.3181610768879763
AATF,+++,0.5191339011314656,0.37864266986676554,0.8554022663169465,1,0.7572853397335311,0.4431895961670089,0.7452087611225188,0.8863791923340179
AATK,---,0.0043628304862595325,0.9951267907397253,0.0030503344835018393,-1,0.006100668967003679,0.9767282683093771,0.01591375770020534,0.03182751540041068
ABAT,+++,0.17815548335616888,0.16977599002023772,0.9280497423808927,1,0.33955198004047543,0.24971480720967373,0.8336185261236596,0.49942961441934747
ABCA1,--+,0.17793463795522796,0.49583791910392266,0.21860671211390117,-1,0.43721342422780235,0.5318845539584759,0.2610654802646589,0.5221309605293178
ABCA10,+--,0.14047505261125862,0.7862611500966035,0.22388652632016062,-1,0.44777305264032125,0.7489162673967602,0.26505817932922654,0.5301163586584531
ABCA12,+--,0.4151961543725329,0.493262305086587,0.6915917442874832,1,0.986524610173174,0.5303445128907142,0.6035820214464979,1
ABCA13,+--,0.36987873120382375,0.7864511010561537,0.3722843634840144,-1,0.7445687269680288,0.749087383070956,0.3805612594113621,0.7611225188227242
ABCA3,+++,0.2413897022829105,0.13372240244427863,0.952980447926971,1,0.26744480488855726,0.20864704540269222,0.8744010951403148,0.41729409080538443
ABCA4,--+,0.09095638831126898,0.7951566770857381,0.1854015551439402,-1,0.3708031102878804,0.7568446269678303,0.23254620123203285,0.4650924024640657
ABCA5,-++,0.2841076506852828,0.636577432791438,0.4413538791663242,-1,0.8827077583326484,0.6392881587953456,0.4275610312571298,0.8551220625142596
ABCA6,---,0.06560212714968731,0.9917451992224542,0.01957848559788107,-1,0.03915697119576214,0.9664042892995665,0.05190508783937942,0.10381017567875885
ABCA7,+--,0.06943758117568734,0.6502367078529635,0.14945103570741586,-1,0.2989020714148317,0.6506388318503308,0.1999771845767739,0.3999543691535478
ABCA8,--+,0.0022769000998255537,0.9339749106763859,6.297763795986319e-4,-1,0.0012595527591972638,0.8821583390371891,0.004620123203285421,0.009240246406570842
ABCA9,---,0.15594463332149075,0.9755818396939353,0.059454680748415895,-1,0.11890936149683179,0.9358886607346566,0.10917180013689254,0.21834360027378508
ABCB1,---,0.06884694484785535,0.9968992567239445,0.01097962918483411,-1,0.02195925836966822,0.9830025096965549,0.03690394706821812,0.07380789413643624
ABCB10,+-+,0.6669972713063665,0.6792837676769611,0.5924742786842195,-1,1.184948557368439,0.6708875199634953,0.5326830937713894,1
ABCB11,+--,0.19306562156617918,0.7019376111856419,0.29492288283244256,-1,0.5898457656648851,0.6872005475701575,0.32049965776865164,0.6409993155373033
ABCB4,--+,0.08266176620245705,0.6267912427481679,0.1775619864743177,-1,0.3551239729486354,0.6315309148984714,0.22644307551905088,0.45288615103810176
ABCB5,+--,0.595067974141906,0.6572937668710789,0.5788427327812491,-1,1.1576854655624982,0.6552589550536162,0.5223020762035135,1
ABCB6,+++,0.04539715335841739,0.05747523226660188,0.949228927821435,1,0.11495046453320376,0.1010152863335615,0.8671571982660279,0.202030572667123
ABCB8,+--,0.37866943178031126,0.7876623226662984,0.3341853412479001,-1,0.6683706824958002,0.750228154232261,0.3514715947980835,0.702943189596167
ABCB9,---,0.06104945717305788,0.8527576619588408,0.1261863488080002,-1,0.2523726976160004,0.8055555555555556,0.17864476386036962,0.35728952772073924
ABCC1,+++,0.5081465634658033,0.4035436736593755,0.8301818706560451,1,0.807087347318751,0.4609285877253023,0.7198836413415469,0.9218571754506046
ABCC10,+--,0.4487426513161985,0.6543072905456833,0.4251911117519029,-1,0.8503822235038058,0.653376682637463,0.41689482089892765,0.8337896417978553
ABCC11,+++,0.012156159759854717,0.010561113845501641,0.9879604324184651,1,0.021122227691003283,0.02138945927446954,0.9543691535477983,0.04277891854893908
ABCC12,+--,0.02121557569198715,0.7719531917001411,0.033445803083537326,-1,0.06689160616707465,0.7378507871321013,0.07392197125256673,0.14784394250513347
ABCC2,---,0.2139744199428923,0.9925943262822703,0.048325356873713025,-1,0.09665071374742605,0.9686287930641113,0.094798083504449,0.189596167008898
ABCC3,---,0.13591953908928342,0.9231164955365676,0.13779662382185698,-1,0.27559324764371396,0.871035820214465,0.18931097421857176,0.37862194843714353
ABCC4,+++,0.11851422628139031,0.10382800701178141,0.9315213544702641,1,0.20765601402356282,0.16849190052475474,0.8393223819301848,0.3369838010495095
ABCC5,+++,0.2144542852609397,0.11697317076160917,0.9647962156478745,1,0.23394634152321833,0.18725758612822269,0.8966461327857632,0.37451517225644537
ABCC6,+--,0.22351400987601647,0.6961776257676937,0.2640289867105555,-1,0.528057973421111,0.6837782340862423,0.29819758156513804,0.5963951631302761
ABCC8,+-+,0.22015140749620607,0.23883530816052512,0.8120326568730746,1,0.47767061632105023,0.3222108145106092,0.7032854209445585,0.6444216290212184
ABCC9,+++,0.03621607444544264,0.03799705280565239,0.9661044749661405,1,0.07599410561130478,0.06958704083960758,0.89932694501483,0.13917408167921516
ABCD2,--+,0.030188058001159025,0.1367456381541804,0.4776690896250285,1,0.2734912763083608,0.21292493725758613,0.4542550764316678,0.42584987451517226
ABCD3,-++,0.010249558875799978,0.03794600133434306,0.7071474468765766,1,0.07589200266868612,0.06947296372347707,0.61652977412731,0.13894592744695414
ABCD4,---,0.46593444097707104,0.8035445702063031,0.4251287286482192,-1,0.8502574572964384,0.76357517681953,0.41678074378279717,0.8335614875655943
ABCE1,-++,0.039045480223841765,0.06226053084314129,0.8905884669561028,1,0.12452106168628257,0.10877253023043577,0.7847364818617385,0.21754506046087155
ABCF1,+--,0.577621184647435,0.5931688649989837,0.6476266919516144,1,1.1863377299979674,0.606776180698152,0.5706707734428473,1
ABCF2,+++,0.14132079687883117,0.05433818694323966,0.9868896258036881,1,0.10867637388647931,0.0957677389915583,0.9503764544832307,0.1915354779831166
ABCF3,++-,0.10033271236502982,0.6652427675405218,0.24227690482783545,-1,0.4845538096556709,0.6611339265343372,0.2804015514487794,0.5608031028975587
ABCG1,--+,0.032584556796069315,0.7404767582870287,0.06468586081931807,-1,0.12937172163863614,0.7150353639060004,0.11584531143052704,0.23169062286105407
ABCG2,---,0.007539265027145923,0.9995205752927429,9.151155535335346e-4,-1,0.0018302311070670693,0.9942961441934748,0.006331279945242984,0.012662559890485968
ABCG4,+++,0.04121962732774935,0.008058276260542447,0.9984999250736752,1,0.016116552521084893,0.016712297513118868,0.9922427561031257,0.033424595026237736
ABCG5,--+,0.5493285912291898,0.6120046572647345,0.5798613044413327,-1,1.1597226088826653,0.6216062057951175,0.5232717316906229,1
ABCG8,+++,0.19318766326276562,0.08976600894365051,0.9793964993931816,1,0.17953201788730103,0.148414328085786,0.9295573807894136,0.296828656171572
ABHD1,+--,0.12879473072673578,0.9191351088483564,0.07323540087910418,-1,0.14647080175820837,0.8667008898015058,0.12537075062742414,0.2507415012548483
ABHD10,+++,0.11381314368372304,0.06559823811478978,0.9764435418945068,1,0.13119647622957956,0.11390600045630847,0.9220282911248003,0.22781200091261694
ABHD11,+--,0.011771841184711834,0.8552482185728232,0.03755633411121575,-1,0.0751126682224315,0.8078941364362309,0.0795687885010267,0.1591375770020534
ABHD12,++-,0.25450173835464424,0.21513040674800576,0.7949418507488015,1,0.43026081349601153,0.2969427332877025,0.6865160848733745,0.593885466575405
ABHD12B,+--,0.17877917766852786,0.8419905516379363,0.14021456806263755,-1,0.2804291361252751,0.7951745379876797,0.19125028519279033,0.38250057038558066
ABHD13,+++,0.07978918326773718,0.02774356844280053,0.994309959337817,1,0.05548713688560106,0.05196212639744467,0.9747319187770933,0.10392425279488934
ABHD14A,+--,0.10943445887961585,0.3174595627384753,0.3494421862923701,1,0.6349191254769506,0.3949920146018709,0.3625941136208077,0.7251882272416154
ABHD14B,++-,0.19030571470658303,0.30236189587007906,0.7651445568800515,1,0.6047237917401581,0.38153091489847135,0.6626739676020991,0.7630618297969427
ABHD15,--+,0.14106293074077672,0.8828010149685998,0.1453103922147343,-1,0.2906207844294686,0.8329911019849419,0.19621263974446726,0.3924252794889345
ABHD16A,++-,0.160112198305409,0.5164089486527035,0.3768758757867149,-1,0.7537517515734298,0.5483116586812685,0.38324207164042895,0.7664841432808579
ABHD16B,-+-,0.1999556086414856,0.44427461083182507,0.3702425020716579,-1,0.7404850041433158,0.4937827971708875,0.3792493725758613,0.7584987451517226
ABHD17A,-+-,0.03102357172459156,0.8904562683171511,0.027649653517818153,-1,0.055299307035636305,0.8397786903947069,0.06479580196212639,0.12959160392425279
ABHD17B,--+,0.07096601811375255,0.28360262706441075,0.19590935583721064,-1,0.3918187116744213,0.3643623089208305,0.24195756331279944,0.4839151266255989
ABHD17C,+++,0.08996680044298722,0.019666612819026905,0.9967486110222827,1,0.03933322563805381,0.03707506274241387,0.9845425507643166,0.07415012548482774
ABHD18,+-+,0.6066956844736338,0.4550473281450193,0.7808540964837818,1,0.9100946562900386,0.5015400410677618,0.6748231804699977,1
ABHD2,+++,0.07766018459617015,0.04409688491638136,0.9857312094916542,1,0.08819376983276273,0.07894136436230892,0.9470111795573808,0.15788272872461784
ABHD3,---,0.03481320411079842,0.9566273279922735,0.032601369056947986,-1,0.06520273811389597,0.9088523842117271,0.07238193018480493,0.14476386036960986
ABHD4,+++,0.026255770310222408,0.009233265887084017,0.9967234992362517,1,0.018466531774168033,0.018993839835728953,0.9844855122062515,0.037987679671457907
ABHD5,-++,0.011730399579638819,0.04246442012378432,0.7994225118899738,1,0.08492884024756864,0.07665982203969883,0.6905658224960073,0.15331964407939766
ABHD6,--+,0.01464412795666671,0.8684362296754385,0.018050485891130796,-1,0.03610097178226159,0.8191877709331508,0.04973762263289984,0.09947524526579968
ABHD8,++-,0.042252946881582536,0.46665850822024507,0.1803542417152952,-1,0.3607084834305904,0.5101528633356148,0.22861054072553047,0.45722108145106094
ABI1,+-+,0.021947617051197327,0.02730373985082789,0.9333614837078876,1,0.05460747970165578,0.0513347022587269,0.8430298882044261,0.1026694045174538
ABI2,+++,0.12092256317297125,0.15526808690853866,0.8950894885200635,1,0.3105361738170773,0.2341432808578599,0.790269221994068,0.4682865617157198
ABI3,+++,0.02485147763575456,0.020112111324590624,0.9835917532472302,1,0.04022422264918125,0.037759525439196896,0.9408510152863335,0.07551905087839379
ABI3BP,-++,0.34740017714116256,0.39997962086616967,0.7260571429963437,1,0.7999592417323393,0.458590006844627,0.6301619895049053,0.917180013689254
ABL1,--+,0.34213946995698163,0.6370134504073095,0.4172538618678424,-1,0.8345077237356848,0.6397444672598677,0.4098790782569017,0.8197581565138033
ABL2,+++,0.3139523893755669,0.14790197142215603,0.9625097471463517,1,0.29580394284431205,0.22610084417065937,0.8910563540953684,0.45220168834131874
ABLIM1,-++,0.4078338538285833,0.35143148639025457,0.8405301498942506,1,0.7028629727805091,0.42254163814738765,0.7295801962126397,0.8450832762947753
ABLIM2,-+-,0.16980185910171117,0.6799358971849132,0.30492347127139485,-1,0.6098469425427897,0.6716860597764088,0.3280287474332649,0.6560574948665298
ABLIM3,-+-,0.3844122524657096,0.4395741186139658,0.7534273882035926,1,0.8791482372279316,0.4898471366643851,0.6541752224503764,0.9796942733287702
ABO,+--,0.24134459522720905,0.553078426695693,0.26175511876874463,-1,0.5235102375374893,0.5778576317590691,0.2958019621263974,0.5916039242527948
ABR,+++,0.2134436196506415,0.1564086540897739,0.9316498085308386,1,0.3128173081795478,0.23528405201916497,0.8396075747205111,0.47056810403832994
ABRA,-+-,0.10145368756677432,0.8930249522528686,0.11160045821176724,-1,0.22320091642353448,0.8418891170431212,0.1659251654118184,0.3318503308236368
ABRACL,-+-,0.013821765746379925,0.8339369634337765,0.03981715106364721,-1,0.07963430212729442,0.7892995665069586,0.08293406342687656,0.16586812685375313
ABT1,++-,0.3845438856000793,0.3634640287881348,0.6960466608361309,1,0.7269280575762695,0.43240930869267624,0.6073465662788045,0.8648186173853525
ABTB1,+--,0.020728782832667342,0.7660364801982975,0.06724564700325235,-1,0.1344912940065047,0.7328884325804244,0.11903947068218115,0.2380789413643623
ABTB2,--+,0.1928358299350098,0.5034655827208139,0.24048860746540807,-1,0.48097721493081613,0.5385010266940452,0.27897558749714807,0.5579511749942961
ACAA1,+-+,0.2118739840226907,0.3662269563801657,0.5854319384569798,1,0.7324539127603314,0.4352041980378736,0.5281200091261693,0.8704083960757472
ACAA2,--+,0.21797716479219517,0.8140965475145054,0.2855661357923486,-1,0.5711322715846971,0.7721879990873831,0.31319872233629936,0.6263974446725987
ACACA,+++,0.1338732955091635,0.047483689243127125,0.9910281695880041,1,0.09496737848625425,0.0851585671914214,0.9645220168834132,0.1703171343828428
ACACB,---,0.26608058023236386,0.9560558595952567,0.1509147760694052,-1,0.3018295521388104,0.9079397672826831,0.2015172256445357,0.4030344512890714
ACAD10,+-+,0.6590011378673193,0.6232478776525293,0.6347921855892409,1,1.2464957553050586,0.6291923340177961,0.5618868355007985,1
ACAD11,--+,0.09313507773256172,0.21692024839027424,0.7152065471190894,1,0.4338404967805485,0.2990531599361168,0.6229180926306183,0.5981063198722336
ACAD8,+++,0.22203083762840484,0.13870771837147708,0.9609675407839877,1,0.27741543674295416,0.216062057951175,0.8880333105179101,0.43212411590235
ACAD9,+--,0.1544668986005283,0.36508958606707514,0.5104498938336202,1,0.7301791721341503,0.43417750399269905,0.4768993839835729,0.8683550079853981
ACADL,-+-,0.5011472072042279,0.741376723275266,0.4456365801348995,-1,0.891273160269799,0.7159479808350445,0.4307551905087839,0.8615103810175678
ACADM,+-+,0.3424753042445771,0.37379105478301133,0.805188883331427,1,0.7475821095660227,0.43999543691535475,0.69569929272188,0.8799908738307095
ACADS,---,0.030945283942454688,0.9920652131666239,0.017483272118383887,-1,0.034966544236767774,0.9673169062286106,0.048767967145790556,0.09753593429158111
ACADSB,+++,0.17146673410664345,0.14101266998728446,0.941907976582727,1,0.2820253399745689,0.2180584074834588,0.8560346794433037,0.4361168149669176
ACADVL,+--,0.12300261684349566,0.31384420181497724,0.5162047666777002,1,0.6276884036299545,0.39168377823408623,0.480093543235227,0.7833675564681725
ACAN,+++,0.1272918914375125,0.024991592083342753,0.9964819881615916,1,0.049983184166685506,0.04665754049737623,0.9831165868126853,0.09331508099475246
ACAP1,-+-,0.6800485416949344,0.7831451406248344,0.48149323371057345,-1,0.9629864674211469,0.7462354551676934,0.45647958019621265,0.9129591603924253
ACAP2,--+,0.027310939473690506,0.14819708566025339,0.22065448186035574,1,0.29639417132050677,0.22621492128678988,0.2626055213324207,0.45242984257357977
ACAP3,---,0.05903731559903336,0.9530236141894994,0.0553023376657887,-1,0.1106046753315774,0.9036618754277892,0.10460871549167237,0.20921743098334475
ACAT1,+-+,0.6381247302748867,0.6084674893319854,0.632171625890742,1,1.2169349786639707,0.6192676249144422,0.5601186402007757,1
ACAT2,+++,0.0027592446484942515,4.287250648465516e-4,0.9680305527139008,1,8.574501296931032e-4,0.0018252338580880675,0.9034337211955282,0.003650467716176135
ACBD3,--+,0.056509537735191046,0.570143423526033,0.1635878753942364,-1,0.3271757507884728,0.5901779603011635,0.21372347707049966,0.4274469541409993
ACBD4,+--,0.12917550101759678,0.5443194060077002,0.22661725583001058,-1,0.45323451166002116,0.5691877709331508,0.2675108373260324,0.5350216746520648
ACBD5,--+,0.05810448299368549,0.21297516644305967,0.42657722214673177,1,0.42595033288611933,0.2951745379876797,0.4178074378279717,0.5903490759753593
ACBD6,+--,0.3779106371692325,0.8087256099635975,0.3661169124208967,-1,0.7322338248417934,0.7679101072324892,0.3758840976500114,0.7517681953000228
ACBD7,+--,0.5109062753568216,0.8371949183737291,0.3764539799966296,-1,0.7529079599932592,0.7915240702715035,0.38284280173397217,0.7656856034679443
ACCS,-+-,0.19599833834444447,0.6674537274144275,0.30602675092387543,-1,0.6120535018477509,0.6630161989504906,0.32877024868811316,0.6575404973762263
ACCSL,+-+,0.14432108071314984,0.2646869554525185,0.5655370913816904,1,0.529373910905037,0.34725074150125484,0.5134610997033995,0.6945014830025097
ACD,+--,0.054099786738540184,0.19540899349721064,0.37015124052961096,1,0.3908179869944213,0.2777207392197125,0.3791352954597308,0.555441478439425
ACE,++-,0.3314118471039465,0.3749177924026834,0.6803166763343285,1,0.7498355848053668,0.44050878393794207,0.594569929272188,0.8810175678758841
ACER1,---,0.49962750101063125,0.8707413334713615,0.334829761647979,-1,0.669659523295958,0.8222108145106092,0.352041980378736,0.704083960757472
ACER2,--+,0.06383848850739282,0.6353242545047868,0.17635294311779431,-1,0.35270588623558863,0.6382614647501711,0.22541638147387635,0.4508327629477527
ACER3,--+,0.3601107407864553,0.6191914556070369,0.4723578301523985,-1,0.944715660304797,0.6267396760209902,0.4506616472735569,0.9013232945471138
ACHE,+--,0.011638933434417796,0.6753187501766102,0.05504506035057774,-1,0.11009012070115548,0.6680355920602327,0.10381017567875885,0.2076203513575177
ACIN1,---,0.5256387836373352,0.8259470186946177,0.4183377401189249,-1,0.8366754802378498,0.7827401323294547,0.4111339265343372,0.8222678530686744
ACKR1,+++,0.052059898883632584,0.06007912476820793,0.9585923144135409,1,0.12015824953641586,0.10580652521104267,0.8838694957791468,0.21161305042208534
ACKR2,-+-,0.22733079952931104,0.7348190774747605,0.2796647601759061,-1,0.5593295203518122,0.7106433949349761,0.30897786903947067,0.6179557380789413
ACKR3,+++,0.3999870847127871,0.404387652725467,0.802110407678232,1,0.808775305450934,0.46155601186402007,0.6926762491444216,0.9231120237280401
ACKR4,--+,0.28932205140699796,0.7438197746593008,0.37709782848579537,-1,0.7541956569715907,0.71720282911248,0.38335614875655943,0.7667122975131189
ACLY,+++,0.2669852578959637,0.154990673453474,0.9584566598646966,1,0.309981346906948,0.2334588181610769,0.8835272644307552,0.4669176363221538
ACMSD,---,0.10755395904785,0.9709754196734005,0.071021635421738,-1,0.142043270843476,0.9297855350216746,0.12268993839835729,0.24537987679671458
ACO1,--+,0.06583119135069944,0.6808597502133427,0.09060822094249493,-1,0.18121644188498987,0.6722564453570614,0.14522016883413189,0.29044033766826377
ACO2,++-,0.08896239421812945,0.07581402999046297,0.9371993346392419,1,0.15162805998092593,0.12919233401779603,0.8490189368012777,0.25838466803559207
ACOD1,-++,0.4248956354389073,0.46199054815885054,0.7330302751607808,1,0.9239810963177011,0.507015742642026,0.6354095368469085,1
ACOT1,++-,0.5416366623701219,0.6777613970533173,0.5532322736492199,-1,1.1064645472984398,0.6690622861054073,0.5049053159936117,1
ACOT11,---,0.10235766704884779,0.9609870008631861,0.08061394039810474,-1,0.16122788079620948,0.9152407027150353,0.13426876568560348,0.26853753137120695
ACOT12,+--,0.07510330144031732,0.48536044472352463,0.12279870698093248,-1,0.24559741396186496,0.5242413871777322,0.17596395163130277,0.35192790326260553
ACOT13,+++,0.39635770358156525,0.3393864959919666,0.8624971387175565,1,0.6787729919839331,0.41255989048596853,0.7535934291581109,0.8251197809719371
ACOT2,++-,0.14354993644484274,0.13397560680474754,0.8560109412463566,1,0.2679512136094951,0.2093885466575405,0.7457791467031714,0.418777093315081
ACOT4,+-+,0.06461516666976823,0.07127267677262136,0.8922704880333195,1,0.14254535354524273,0.12166324435318275,0.7867328313940224,0.2433264887063655
ACOT6,---,0.07016559998077845,0.9929730860508901,0.02683022252538455,-1,0.0536604450507691,0.9701117955738079,0.06342687656856034,0.1268537531371207
ACOT7,++-,0.07729849699205807,0.0860191438507845,0.6006299391560542,1,0.172038287701569,0.14310974218571754,0.5378736025553273,0.2862194843714351
ACOT8,++-,0.1866794340385736,0.36606600042117426,0.45067848684440187,1,0.7321320008423485,0.4350901209217431,0.4338923112023728,0.8677846224047456
ACOX1,+++,0.01013410327830995,0.01566480847787983,0.9517769667951821,1,0.03132961695575966,0.030173397216518367,0.8716632443531828,0.060346794433036734
ACOX2,---,0.16660803557810194,0.9677067199443561,0.09929007068686607,-1,0.19858014137373214,0.9245379876796714,0.1536618754277892,0.3073237508555784
ACOX3,-++,0.5194242337041002,0.39887450039193395,0.8212740280902004,1,0.7977490007838679,0.4580766598220397,0.7113278576317591,0.9161533196440794
ACOXL,-+-,0.5275120597848699,0.8117931111753061,0.4280348650608271,-1,0.8560697301216542,0.7697923796486424,0.41860597764088525,0.8372119552817705
ACP1,+++,0.580123981088707,0.3833566233110504,0.8564154977040042,1,0.7667132466221008,0.44678302532511976,0.7463495322838238,0.8935660506502395
ACP2,+++,0.12663019394189906,0.08624345096664211,0.94389215512163,1,0.17248690193328423,0.1433949349760438,0.8587154916723705,0.2867898699520876
ACP5,-+-,0.331468439891306,0.6037877675679797,0.45351787085836004,-1,0.9070357417167201,0.6157882728724617,0.43680127766370064,0.8736025553274013
ACP6,--+,0.2766519711613752,0.4445381310371231,0.6406710864616042,1,0.8890762620742462,0.49406798996121376,0.56559434177504,0.9881359799224275
ACPP,--+,0.011818709968700316,0.8985089909280016,0.02721182055922967,-1,0.05442364111845934,0.8467373944786676,0.06388318503308237,0.12776637006616473
ACPT,++-,0.27349926432371074,0.5257372565666035,0.46205332861442505,-1,0.9241066572288501,0.5553274013232945,0.44393109742185716,0.8878621948437143
ACR,+++,0.1160688438351144,0.06792332388817617,0.9687908215818818,1,0.13584664777635233,0.11738535249828884,0.9053730321697467,0.23477070499657768
ACRBP,--+,0.11210972360133845,0.9082598090070022,0.12922957247383424,-1,0.2584591449476685,0.8556924480949122,0.1812685375313712,0.3625370750627424
ACRV1,+++,0.214813426191189,0.09239528283241313,0.9792311209478999,1,0.18479056566482627,0.15217887291809262,0.9289869952087612,0.30435774583618525
ACSBG1,+-+,0.0743786149580763,0.3741101510176124,0.27544348523931134,-1,0.5508869704786227,0.44016655258955056,0.30578370978781655,0.6115674195756331
ACSBG2,---,0.1574603362696786,0.9124561612229553,0.17612173444131662,-1,0.35224346888263325,0.859514031485284,0.22507415012548482,0.45014830025096964
ACSF2,+++,0.14467717837170943,0.08291097142857778,0.9722844512066393,1,0.16582194285715557,0.13831850330823636,0.91290212183436,0.2766370066164727
ACSF3,++-,0.3132367420524767,0.6427425679227633,0.46783700295017355,-1,0.9356740059003471,0.6443645904631531,0.4474674880219028,0.8949349760438056
ACSL1,-++,0.03436418810638584,0.10946664054361775,0.18409666555360224,1,0.2189332810872355,0.1759069130732375,0.23157654574492356,0.351813826146475
ACSL3,+++,0.0731803596115795,0.11325149833634712,0.903804968211219,1,0.22650299667269425,0.1812685375313712,0.8005361624458134,0.3625370750627424
ACSL5,+-+,0.13814898988598687,0.17302132329134945,0.8793762831240945,1,0.3460426465826989,0.25347935204198035,0.771959844855122,0.5069587040839607
ACSL6,+-+,0.2185464540734877,0.16355235724188907,0.7622742195342375,1,0.32710471448377815,0.24287018024184348,0.6599361168149669,0.48574036048368696
ACSM1,+--,0.2166124266629313,0.5503403629238158,0.35511342970334164,-1,0.7102268594066833,0.5742642026009582,0.3675564681724846,0.7351129363449692
ACSM2A,+--,0.4063187377730762,0.8015739663068581,0.37365230810155353,-1,0.7473046162031071,0.762206251425964,0.3817590691307324,0.7635181382614648
ACSM2B,+-+,0.4375242722392885,0.41154990550507803,0.8006944439280594,1,0.8230998110101561,0.4668035592060233,0.6914784394250514,0.9336071184120466
ACSM3,+--,0.7363213104587455,0.7221809596274575,0.5462691163786944,-1,1.0925382327573887,0.7010609171800137,0.500912616929044,1
ACSM5,-+-,0.36747622293149096,0.5696364911924618,0.4728950072051446,-1,0.9457900144102892,0.5897786903947069,0.4509468400638832,0.9018936801277664
ACSM6,+--,0.3710870718265374,0.5505238544515877,0.5407995180932786,-1,1.0815990361865573,0.5743212411590235,0.4973762263289984,0.9947524526579968
ACSS1,---,0.023873313818121668,0.9597103807367195,0.034693208583021426,-1,0.06938641716604285,0.9135295459730778,0.07523385808806754,0.15046771617613508
ACSS2,--+,0.2960622745414471,0.5275662618836574,0.4299353176069539,-1,0.8598706352139078,0.5564111339265343,0.41974674880219026,0.8394934976043805
ACSS3,+++,0.06635597340263825,0.01619662025773494,0.9971964342256682,1,0.03239324051546988,0.03085785991330139,0.9857973990417522,0.06171571982660278
ACTA1,+--,0.078487186057755,0.6480258398933716,0.12310161897018226,-1,0.24620323794036453,0.648642482318047,0.1764202600958248,0.3528405201916496
ACTA2,---,0.06001811926445185,0.9837667197528439,0.03809829222218719,-1,0.07619658444437438,0.9496919917864476,0.08036732831394022,0.16073465662788045
ACTB,+++,0.13643760117733605,0.04297541216593526,0.9922244332803938,1,0.08595082433187053,0.07688797627195984,0.9680013689253936,0.15377595254391968
ACTBL2,-++,0.04344336705861822,0.5452769852046122,0.17162286533695878,-1,0.34324573067391756,0.5700433493041296,0.22068218115446042,0.44136436230892084
ACTC1,--+,0.583532318525779,0.6025512660420755,0.6366254411712396,1,1.205102532084151,0.6145334245950262,0.5630276066621036,1
ACTG1,++-,0.04289780964933061,0.04579399337241003,0.7972410216181622,1,0.09158798674482006,0.08167921514944103,0.6887976271959845,0.16335843029888206
ACTG2,--+,0.19992570963917464,0.4438792621539665,0.37151207482151877,-1,0.7430241496430375,0.493440565822496,0.37999087383070956,0.7599817476614191
ACTL10,-+-,0.32165536316434956,0.8763730578398539,0.26599992934934624,-1,0.5319998586986925,0.8273442847364819,0.29956650695870407,0.5991330139174081
ACTL6A,---,0.29120003644906106,0.965805816179367,0.12868734719261854,-1,0.2573746943852371,0.9214579055441479,0.1806981519507187,0.3613963039014374
ACTL6B,++-,0.07702916649857336,0.2826023917004557,0.301869333946511,1,0.5652047834009114,0.36333561487565597,0.3264316678074378,0.6528633356148756
ACTL7A,--+,0.13549716862548866,0.6219047561907701,0.257708980371857,-1,0.515417960743714,0.6286219484371435,0.29272187999087385,0.5854437599817477
ACTL7B,-+-,0.2867273532381808,0.5623493328559022,0.37143440509921166,-1,0.7428688101984233,0.5842459502623774,0.3799338352726443,0.7598676705452886
ACTL8,++-,0.13750040759492885,0.41007971799396015,0.377843945410448,-1,0.755687890820896,0.46549167237052247,0.38392653433721197,0.7678530686744239
ACTL9,+-+,0.14750870035363278,0.12738061390168703,0.5255122290812355,1,0.25476122780337407,0.1995208761122519,0.4869952087611225,0.3990417522245038
