gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
TYRO3,--,0.6174632911574933,0.5092158836444737,0.6114127409970971,1,1.0184317672889474,0.4981747661419119,0.5609171800136893,0.9963495322838238
TYROBP,++,0.12214559666180046,0.4973687292545347,0.19687645118421715,-1,0.3937529023684343,0.4884782112708191,0.21383755418663017,0.42767510837326034
TYRP1,-+,0.29819083694385873,0.9412284462297584,0.1366243265709584,-1,0.2732486531419168,0.9193474788957335,0.1514944102213096,0.3029888204426192
TYSND1,--,0.6677424336649649,0.6074439862532829,0.5292277678851434,-1,1.0584555357702867,0.5816221765913757,0.49338352726443074,0.9867670545288615
TYW1,--,0.37297101334370475,0.7228308702361156,0.34180066733615827,-1,0.6836013346723165,0.6815537303216974,0.3438284280173397,0.6876568560346794
TYW1B,--,0.1794353628324237,0.8027048813209732,0.18817414529616253,-1,0.37634829059232505,0.7591261692904403,0.2047113848961898,0.4094227697923796
TYW3,--,0.8756392129156276,0.5991749464271453,0.5848671485625246,-1,1.1697342971250493,0.5747205110654803,0.5400410677618069,1
TYW5,-+,0.37961076986824793,0.897066540850822,0.20998406745698184,-1,0.4199681349139637,0.8632215377595255,0.2267853068674424,0.4535706137348848
U2AF1,++,0.16122130760646441,0.6472081378660701,0.215419734803501,-1,0.430839469607002,0.6140200775724389,0.23203285420944558,0.46406570841889117
U2AF1L4,++,0.15616020754455476,0.7698497348110043,0.18110340709094463,-1,0.36220681418188927,0.7262719598448552,0.19752452657996805,0.3950490531599361
U2AF2,+-,0.7444447619121645,0.41451905853552173,0.7593768442277596,1,0.8290381170710435,0.41974674880219026,0.6849190052475473,0.8394934976043805
U2SURP,++,0.4946893773165073,0.4687033374774058,0.5820633357396321,1,0.9374066749548116,0.4640086698608259,0.5377595254391969,0.9280173397216518
UACA,-+,0.10294843170756401,0.9417007127278321,0.07651903082621353,-1,0.15303806165242706,0.9200889801505818,0.08618526123659594,0.17237052247319187
UAP1,+-,0.05920819007515502,0.0429082400303499,0.9607238011852303,1,0.0858164800606998,0.05304585900068446,0.9309833447410449,0.10609171800136892
UBA2,--,0.06757726314756339,0.09765421865583979,0.7652102942326056,1,0.19530843731167957,0.13381245722108145,0.689824321241159,0.2676249144421629
UBA3,+-,0.10791540574265511,0.12376196441866602,0.8296010035325534,1,0.24752392883733204,0.16335843029888206,0.7519963495322838,0.3267168605977641
UBA5,+-,0.1394263570282183,0.08968957084953909,0.9468299601454209,1,0.17937914169907818,0.12428701802418435,0.9051448779374858,0.2485740360483687
UBA52,++,0.1540227690845554,0.24554896645879698,0.3978579895480465,1,0.49109793291759396,0.2807437827971709,0.3899726214921287,0.5614875655943418
UBA6,--,0.23911459487986375,0.26811024268750994,0.6974320667288696,1,0.5362204853750199,0.3009924709103354,0.6299338352726443,0.6019849418206707
UBA7,-+,0.011917093048126144,0.9754841361282252,0.009549936407590812,-1,0.019099872815181624,0.9671457905544147,0.009297284964636094,0.01859456992927219
UBAC1,-+,0.33369908068788634,0.8994511412580083,0.1979651200026818,-1,0.3959302400053636,0.8664156970111796,0.2152064795801962,0.4304129591603924
UBAC2,++,0.7850045784573018,0.5241099461945329,0.656111413199291,1,1.0482198923890658,0.5116929044033767,0.5948551220625142,1
UBALD1,++,0.4499133876868822,0.47007382387029584,0.5081778842154012,1,0.9401476477405917,0.4656627880447182,0.4772986538900297,0.9313255760894364
UBALD2,++,0.3496448636070215,0.4039065664393307,0.5077392437941959,1,0.8078131328786614,0.41170431211498976,0.47672826830937715,0.8234086242299795
UBAP1,+-,0.09938879276493529,0.040525157241223596,0.9829439728269307,1,0.08105031448244719,0.049566506958704085,0.9772416153319644,0.09913301391740817
UBAP1L,--,0.3235184177123706,0.6015237451224691,0.3589952644689959,-1,0.7179905289379918,0.5763175906913073,0.3580310289755875,0.716062057951175
UBAP2,++,0.18975372019590528,0.27870293689280623,0.443144399998208,1,0.5574058737856125,0.30994752452658,0.42630618297969425,0.61989504905316
UBAP2L,+-,0.11669098472742431,0.024040020214787905,0.9928750483900957,1,0.04808004042957581,0.024013232945471138,0.9937827971708875,0.048026465890942276
UBASH3A,++,0.2434349735302634,0.34092834756521434,0.38061506094497416,1,0.6818566951304287,0.3608829568788501,0.3767396760209902,0.7217659137577002
UBASH3B,+-,0.3990431869332072,0.25932068159173344,0.8566401985300527,1,0.5186413631834669,0.2929500342231348,0.7778348163358431,0.5859000684462696
UBB,-+,0.16953833395685025,0.9412291095567231,0.10608701139868545,-1,0.2121740227973709,0.9194045174537988,0.11846908510152863,0.23693817020305727
UBC,--,0.13558133634088348,0.1737811094129796,0.7283617857942534,1,0.3475622188259592,0.21634725074150127,0.6570841889117043,0.43269450148300254
UBD,-+,0.5160191386406252,0.8038348613426474,0.3391690789176035,-1,0.678338157835207,0.7599817476614191,0.3416609628108601,0.6833219256217202
UBE2B,--,0.5466600588357531,0.6932933370866103,0.4347031736996554,-1,0.8694063473993108,0.6544604152407028,0.419233401779603,0.838466803559206
UBE2C,--,0.3818469747942044,0.4093855959395374,0.5656426749526009,1,0.8187711918790748,0.4159251654118184,0.5256673511293635,0.8318503308236368
UBE2D1,+-,0.22335022733676807,0.1078000430574695,0.9529950075644695,1,0.215600086114939,0.14544832306639288,0.9175792835957107,0.29089664613278576
UBE2D2,+-,0.46061090929123816,0.21190362367031249,0.9007172330812955,1,0.42380724734062497,0.25199634953228384,0.8309377138945927,0.5039926990645677
UBE2D3,--,0.08649916949314962,0.11508045711955067,0.781309964432666,1,0.23016091423910134,0.15383299110198495,0.7041980378736026,0.3076659822039699
UBE2D4,++,0.149281137486073,0.6524502087994566,0.20283804389906576,-1,0.4056760877981315,0.6187542778918549,0.21982660278348162,0.43965320556696325
UBE2E1,-+,0.711025540327823,0.7392009044372518,0.4358471676458931,-1,0.8716943352917862,0.696155601186402,0.4207164042892996,0.8414328085785991
UBE2E2,+-,0.07176645139705487,0.013202705764157071,0.9963372120141547,1,0.026405411528314143,0.009012092174309833,0.9981177275838466,0.018024184348619667
UBE2E3,+-,0.3571349878314378,0.24086951015694538,0.8635753969922056,1,0.48173902031389076,0.27715035363906,0.7858202144649783,0.55430070727812
UBE2F,-+,0.4653650466686454,0.7778770895307553,0.34738941511910326,-1,0.6947788302382065,0.7336299338352726,0.34827743554642937,0.6965548710928587
UBE2G1,+-,0.3141424902266155,0.17177134198065674,0.9179131914006582,1,0.3435426839613135,0.2134382842801734,0.8550079853981292,0.4268765685603468
UBE2G2,++,0.5087681195967829,0.5499515531546908,0.48872377475594897,-1,0.9774475495118979,0.5333105179101072,0.4616700889801506,0.9233401779603012
UBE2H,+-,0.19085494628980526,0.17833508539651016,0.8443931573448015,1,0.3566701707930203,0.2205681040383299,0.7660278348163359,0.4411362080766598
UBE2I,++,0.5057771329979057,0.44925958173015007,0.637411666714606,1,0.8985191634603001,0.44678302532511976,0.580310289755875,0.8935660506502395
UBE2J1,+-,0.04446525031796546,0.0530224779175557,0.888542376811039,1,0.1060449558351114,0.06987223362993383,0.8153661875427789,0.13974446725986767
UBE2J2,-+,0.5019121489185332,0.8474727851670936,0.2895874695626255,-1,0.579174939125251,0.8073807894136437,0.29785535021674653,0.5957107004334931
UBE2K,+-,0.089513167817841,0.042099537443328255,0.9794548009584781,1,0.08419907488665651,0.052133242071640426,0.9701117955738079,0.10426648414328085
UBE2L3,++,0.40998856797976535,0.3666369949021139,0.7108502938589095,1,0.7332739898042278,0.38335614875655943,0.6414556240018252,0.7667122975131189
UBE2L6,-+,0.13351292039165583,0.8453178472418259,0.1391030250771958,-1,0.2782060501543916,0.8044718229523158,0.1541181838923112,0.3082363677846224
UBE2M,++,0.48067048580737237,0.6113398231157475,0.44920346403159694,-1,0.8984069280631939,0.5849874515172256,0.4310403832991102,0.8620807665982204
UBE2N,+-,0.16074248012304224,0.08217827769665675,0.9617584765533029,1,0.1643565553933135,0.1137348847821127,0.933493041295916,0.2274697695642254
UBE2O,+-,0.28331665993922966,0.18502626469929725,0.8985061786613489,1,0.3700525293985945,0.22718457677389917,0.8276865160848734,0.45436915354779833
UBE2Q1,+-,0.2983617380778878,0.1705558822422418,0.916138438729852,1,0.3411117644844836,0.2121263974446726,0.8523842117271275,0.4242527948893452
UBE2Q2,-+,0.10412883599883399,0.9069550478638416,0.09454276753758252,-1,0.18908553507516504,0.8745722108145106,0.10557837097878166,0.21115674195756332
UBE2QL1,++,0.3195943367796349,0.29309668374424935,0.76314553086041,1,0.5861933674884987,0.3224389687428702,0.6881702030572667,0.6448779374857404
UBE2R2,+-,0.35318045395815617,0.21311897469020627,0.8899622278699453,1,0.42623794938041254,0.25336527492584987,0.817191421400867,0.5067305498516997
UBE2S,-+,0.20840732776546783,0.8190411217335968,0.2010366412774571,-1,0.4020732825549142,0.7756673511293635,0.21765913757700206,0.4353182751540041
UBE2T,+-,0.8334816334494906,0.5041857312704647,0.6828825552929697,1,1.0083714625409295,0.4942961441934748,0.6172712753821583,0.9885922883869496
UBE2U,--,0.29125650153531746,0.6904415480432985,0.3072129768242131,-1,0.6144259536484262,0.6518936801277664,0.31405430070727813,0.6281086014145563
UBE2V1,+-,0.033348982677090695,0.014666368556142402,0.9901737750024535,1,0.029332737112284804,0.010837326032397902,0.9897900981063199,0.021674652064795803
UBE2V2,++,0.348080695414845,0.309558653561922,0.760244727681969,1,0.619117307123844,0.3349304129591604,0.6857745836185262,0.6698608259183207
UBE2W,+-,0.023296666448179373,0.01333043813101147,0.9853068413893299,1,0.02666087626202294,0.00918320784850559,0.9815765457449236,0.01836641569701118
UBE2Z,+-,0.10691325165728394,0.11471148977971013,0.8573315089375504,1,0.22942297955942026,0.15320556696326718,0.7786333561487565,0.30641113392653435
UBE3A,+-,0.32338824804766053,0.23254837015949067,0.8602435913057895,1,0.46509674031898135,0.26973534109057723,0.7815423226100844,0.5394706821811545
UBE3B,+-,0.1811765294916483,0.10613541382449691,0.9453313015122505,1,0.21227082764899383,0.14345197353410905,0.9027492584987451,0.2869039470682181
UBE3C,+-,0.049407861494691084,0.023173951044023818,0.9860960711325764,1,0.046347902088047635,0.02292950034223135,0.9827173169062287,0.0458590006844627
UBE3D,-+,0.3107076350251397,0.8901016614992623,0.20162556847270952,-1,0.40325113694541903,0.8557494866529775,0.21817248459958932,0.43634496919917864
UBE4A,+-,0.02007800347576814,0.01535356138980791,0.9732963825850576,1,0.03070712277961582,0.011806981519507187,0.9566506958704084,0.023613963039014373
UBE4B,+-,0.13658672001964284,0.13172425581511416,0.8701809056891179,1,0.2634485116302283,0.17254163814738763,0.792550764316678,0.34508327629477525
UBFD1,+-,0.14739573117333837,0.08200418658304748,0.9583668282182423,1,0.16400837316609496,0.1135067305498517,0.9266484143280858,0.2270134610997034
UBIAD1,+-,0.467897608002111,0.3059984143045185,0.8266107249064611,1,0.611996828609037,0.33236367784622406,0.7493725758612823,0.6647273556924481
UBL3,+-,0.2653194592723052,0.15761785943284004,0.9202173430511214,1,0.3152357188656801,0.20003422313483915,0.8580310289755875,0.4000684462696783
UBL4B,++,0.1314670466484079,0.18096071385771062,0.6743095395069498,1,0.36192142771542124,0.22284964636093998,0.6098562628336756,0.44569929272187997
UBL5,-+,0.11413399115851304,0.8318106830742612,0.1283219641597728,-1,0.2566439283195456,0.7903832991101984,0.14293862651152178,0.28587725302304356
UBL7,++,0.23318377758427328,0.3227400988734504,0.43510059543044477,1,0.6454801977469008,0.3455395847592973,0.419917864476386,0.6910791695185946
UBLCP1,+-,0.3209559410010668,0.23998436270184803,0.8497449286913838,1,0.47996872540369606,0.27646589094227697,0.7709901893680128,0.5529317818845539
UBN1,+-,0.5767229525850618,0.4192025045003156,0.72898254121558,1,0.8384050090006312,0.42345425507643164,0.6579397672826831,0.8469085101528633
UBN2,--,0.3399913815162994,0.30238845832678884,0.765888776466014,1,0.6047769166535777,0.32991101984941823,0.6901665525895505,0.6598220396988365
UBOX5,+-,0.21401054732490016,0.2090280200032856,0.809103785077555,1,0.4180560400065712,0.24920146018708647,0.7309491216062058,0.49840292037417294
UBP1,+-,0.06863216289167638,0.04969940561103164,0.9573402449432283,1,0.09939881122206327,0.0646817248459959,0.9244809491216062,0.1293634496919918
UBQLN1,+-,0.04952627289862944,0.037339826830440244,0.960978942316063,1,0.07467965366088049,0.04431895961670089,0.9317248459958932,0.08863791923340178
UBQLN3,+-,0.4935711912656011,0.3748659722704857,0.7537608386065446,1,0.7497319445409714,0.38940223591147616,0.6793292265571527,0.7788044718229523
UBQLN4,+-,0.11987305655396778,0.09716774495934286,0.9213917284916475,1,0.1943354899186857,0.13318503308236368,0.8596851471594799,0.26637006616472736
UBQLNL,++,0.6908345749202502,0.625623549843151,0.5252421133748549,-1,1.0504842267497099,0.5962240474560803,0.4902464065708419,0.9804928131416838
UBR1,+-,0.05699253257274821,0.06373770736736792,0.8919014984111888,1,0.12747541473473584,0.088010495094684,0.8196440793976728,0.176020990189368
UBR2,--,0.015233175388226992,0.03197615088016247,0.6947317000614919,1,0.06395230176032494,0.03530686744239105,0.6270248688113165,0.0706137348847821
UBR3,+-,0.05870682360470539,0.0387134613090864,0.9683293998703573,1,0.0774269226181728,0.04665754049737623,0.9467830253251198,0.09331508099475246
UBR4,+-,0.11750239010835731,0.10640740930528213,0.8996814969524771,1,0.21281481861056425,0.14396532055669634,0.8293406342687657,0.28793064111339267
UBR5,+-,0.01901647640687494,0.026150203558378115,0.8918574394186929,1,0.05230040711675623,0.026465890942276978,0.8194159251654118,0.052931781884553955
UBR7,+-,0.02939898650989449,0.02690724606602497,0.9521957213720895,1,0.05381449213204994,0.028234086242299793,0.9155829340634268,0.05646817248459959
UBTD1,++,0.3340430235218751,0.41995927760363994,0.4122356507006851,-1,0.8244713014013701,0.4242527948893452,0.40132329454711385,0.8026465890942277
UBTD2,--,0.1005837642501267,0.12290604574141929,0.8079439315881951,1,0.24581209148283859,0.162217659137577,0.7298083504449008,0.324435318275154
UBTF,+-,0.5430478666981576,0.2707983506242157,0.8637199722854407,1,0.5415967012484314,0.3034451289071412,0.7859913301391741,0.6068902578142824
UBXN1,++,0.10924081502576488,0.7016459523031497,0.15317315887312893,-1,0.30634631774625787,0.6621035820214465,0.16826374629249372,0.33652749258498743
UBXN10,+-,0.48968393199011473,0.28936791848410426,0.8461757522650256,1,0.5787358369682085,0.3191877709331508,0.7673397216518366,0.6383755418663016
UBXN11,++,0.20016218254756835,0.2582183593612971,0.6148924583318576,1,0.5164367187225942,0.2915811088295688,0.5637691079169519,0.5831622176591376
UBXN2A,-+,0.2864353756873195,0.9561904543255224,0.10988654883876676,-1,0.21977309767753353,0.9400524754734201,0.1230321697467488,0.2460643394934976
UBXN2B,+-,0.046368581356252964,0.04162878578831493,0.9433135436584803,1,0.08325757157662986,0.05156285649098791,0.89932694501483,0.10312571298197581
UBXN4,-+,0.7767139020174914,0.6892429453364041,0.4930777862433606,-1,0.9861555724867213,0.6507529089664613,0.46554871092858774,0.9310974218571755
UBXN6,++,0.4844868573644613,0.6260276087049375,0.4445572870861945,-1,0.889114574172389,0.5970225872689938,0.42727583846680356,0.8545516769336071
UBXN7,+-,0.057300052682366064,0.06918671173191555,0.8681947351785677,1,0.1383734234638311,0.09616700889801506,0.790497376226329,0.19233401779603013
UBXN8,--,0.10936638518008329,0.17225476456345726,0.5752558874891474,1,0.3445095291269145,0.21400866986082592,0.533025325119781,0.42801733972165185
UCHL1,+-,0.5785418188284991,0.3644595173259459,0.7906560636605777,1,0.7289190346518918,0.3810175678758841,0.7129249372575861,0.7620351357517682
UCHL3,-+,0.7694905934920663,0.6946562296190709,0.48704814307564276,-1,0.9740962861512855,0.6560004563084645,0.46052931781884554,0.9210586356376911
UCHL5,+-,0.17665645870811456,0.10569428607995555,0.9442889347564896,1,0.2113885721599111,0.14310974218571754,0.9012092174309834,0.2862194843714351
UCK1,-+,0.4532015671696299,0.8209104995438392,0.3077149764610057,-1,0.6154299529220114,0.7772644307551905,0.3145676477298654,0.6291352954597308
UCK2,+-,0.05775358291834703,0.019477374500749968,0.9919341561818518,1,0.038954749001499936,0.017453798767967144,0.9926990645676478,0.03490759753593429
UCKL1,-+,0.05665797783180158,0.976956858754755,0.0325723879426045,-1,0.065144775885209,0.9690851015286334,0.034736481861738534,0.06947296372347707
UCMA,++,0.4096156593374264,0.35450665364090833,0.7329658342674944,1,0.7090133072818167,0.37240474560803105,0.6614761578827287,0.7448094912160621
UCN2,--,0.42817451526424616,0.5953577002969889,0.42735732119849207,-1,0.8547146423969841,0.5708989276751084,0.41398585443759983,0.8279717088751997
UCN3,+-,0.08427536744482252,0.06258780714497168,0.9488816452252629,1,0.12517561428994337,0.08584302988820443,0.909479808350445,0.17168605977640886
UCP1,++,0.21796789265356467,0.23719662923459423,0.7436669525426354,1,0.47439325846918845,0.27389915582934066,0.6688341318731462,0.5477983116586813
UCP2,++,0.33509008750989155,0.7614187424463092,0.30224089216416594,-1,0.6044817843283319,0.7180584074834588,0.3094341775039927,0.6188683550079854
UCP3,--,0.15437839621168958,0.6076914098273676,0.2162575449244485,-1,0.432515089848897,0.5819073693817021,0.2327173169062286,0.4654346338124572
UEVLD,++,0.8045271194069538,0.6434235437672887,0.5378980980893684,-1,1.0757961961787368,0.6112251882272416,0.5021104266484143,1
UFC1,++,0.3795644583705349,0.5129448735408276,0.423500248570851,-1,0.847000497141702,0.5015400410677618,0.4105635409536847,0.8211270819073694
UFD1L,-+,0.42449775626188124,0.8855432378802854,0.23152855125315322,-1,0.46305710250630644,0.8503878621948437,0.24657768651608486,0.4931553730321697
UFL1,+-,0.6873264338750955,0.40232774707873686,0.767769602684901,1,0.8046554941574737,0.41073465662788045,0.6923910563540954,0.8214693132557609
UFM1,+-,0.23346158918707946,0.21562565392664612,0.8204609843982782,1,0.43125130785329224,0.2550193931097422,0.742299794661191,0.5100387862194844
UFSP1,-+,0.4890262480240736,0.7616911410152405,0.36748655194562474,-1,0.7349731038912495,0.7184576773899156,0.36527492584987453,0.7305498516997491
UFSP2,--,0.34183630909991236,0.3656718262377576,0.6194038339104054,1,0.7313436524755152,0.3823294547113849,0.5670773442847364,0.7646589094227698
UGCG,+-,0.163081814184902,0.04517111844763385,0.9849742350554265,1,0.0903422368952677,0.05663928815879535,0.9811772758384668,0.1132785763175907
UGDH,--,0.08473597044675411,0.13280382800046248,0.655037815091023,1,0.26560765600092495,0.1735112936344969,0.5942847364818618,0.3470225872689938
UGGT1,+-,0.2587078527909159,0.15032018014682183,0.9252232242213274,1,0.30064036029364366,0.19164955509924708,0.8663016198950491,0.38329911019849416
UGGT2,-+,0.35825008844747963,0.84761504119662745,0.255323939408967,-1,0.510647878817934,0.8075519050878394,0.2689368012776637,0.5378736025553273
UGP2,+-,0.22810690697366032,0.19375377302452934,0.8554792688160433,1,0.3875075460490587,0.23477070499657768,0.7767510837326033,0.46954140999315536
UGT1A1,-+,0.12528120166948453,0.920174828818456,0.1008528245414018,-1,0.2017056490828036,0.8914556240018252,0.11276522929500342,0.22553045859000684
UGT1A10,-+,0.47360029793664327,0.826890852199004,0.3070387318597693,-1,0.6140774637195386,0.7847364818617385,0.3138831850330824,0.6277663700661648
UGT1A3,--,0.8536073939859707,0.6188761997347155,0.5656515552228336,-1,1.1313031104456672,0.5908624229979466,0.5257243896874287,1
UGT1A4,+-,0.21932381240794133,0.17838479338382426,0.8733618140435329,1,0.35676958676764853,0.22062514259639515,0.7960871549167237,0.4412502851927903
UGT1A5,+-,0.6402438451834274,0.3982111585661558,0.7671292704494287,1,0.7964223171323116,0.4075975359342916,0.6914784394250514,0.8151950718685832
UGT1A6,++,0.6859618690181559,0.579758721497007,0.5511321540891266,-1,1.1022643081782533,0.5568104038329911,0.5134610997033995,1
UGT1A7,-+,0.5865783959975094,0.7711970850240322,0.38524590727231295,-1,0.7704918145446259,0.7278120009126169,0.3809605293178188,0.7619210586356376
UGT1A8,++,0.8318766631170371,0.6470725452049754,0.5385351861438479,-1,1.0770703722876958,0.6139060004563085,0.5030230435774583,1
UGT1A9,+-,0.717058383830248,0.4293039903713354,0.7457757322992293,1,0.8586079807426708,0.4314966917636322,0.6711156741957564,0.8629933835272644
UGT2A1,++,0.057164864365141906,0.8142771478630525,0.07865808615511909,-1,0.15731617231023817,0.7705338809034907,0.08903718913985854,0.1780743782797171
UGT2A2,+-,0.8212974265131077,0.5098888098231396,0.6764426379975194,1,1.019777619646279,0.49885922883869493,0.6116814966917636,0.9977184576773899
UGT2A3,-+,0.8115537205875232,0.6992180465841032,0.4858303931190687,-1,0.9716607862381375,0.6606205795117499,0.45978781656399725,0.9195756331279945
UGT2B10,-+,0.2993152524756553,0.849606829300539,0.23128548127427595,-1,0.4625709625485519,0.8104608715491672,0.2461784166096281,0.4923568332192562
UGT2B11,-+,0.3781820246887635,0.8831675987641636,0.22632546540831155,-1,0.4526509308166231,0.8473648186173853,0.24195756331279944,0.4839151266255989
UGT2B15,++,0.1040081075992801,0.8054393232892014,0.12662441083748643,-1,0.25324882167497287,0.7614077116130504,0.14094227697923797,0.28188455395847595
UGT2B28,+-,0.23150575804117124,0.18965575553338934,0.8651061473886748,1,0.3793115110667787,0.2312913529545973,0.7873032169746749,0.4625827059091946
