gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
SLC16A4,-+,0.33265490092445404,0.4103104286808225,0.424049716783192,1,0.820620857361645
SLC16A5,-+,0.4589634490421023,0.4469248510624135,0.589238711655183,1,0.893849702124827
SLC16A6,+-,0.7851025921812258,0.5501559638329058,0.623547062432971,1,1.1003119276658115
SLC16A6P1,-+,0.15909633839577433,0.2032153544092765,0.6943122021894367,1,0.406430708818553
SLC16A7,+-,0.47200769122588937,0.5804508563403751,0.4574305520807114,-1,0.9148611041614227
SLC16A8,+-,0.442446749642604,0.7428223827129863,0.36306589915377685,-1,0.7261317983075537
SLC16A9,--,0.49479006996658426,0.8385616620381662,0.2988877451777543,-1,0.5977754903555086
SLC17A1,+-,0.15794677144090447,0.6515584268720199,0.2114048336011341,-1,0.4228096672022682
SLC17A2,++,0.5544468356463677,0.37455530883178223,0.7753417197928743,1,0.7491106176635645
SLC17A3,--,0.3547062564140966,0.9125127729704087,0.18581901509726045,-1,0.3716380301945209
SLC17A4,-+,0.18724357593591057,0.36241311615709776,0.28659889058819404,-1,0.5731977811763881
SLC17A5,+-,0.2622462580487529,0.6431914740392939,0.3020237880820232,-1,0.6040475761640464
SLC17A6,-+,0.5816099754276377,0.5183103422666172,0.5633753974779742,1,1.0366206845332344
SLC17A7,-+,0.5279937249718849,0.4421721694411527,0.6690195237995101,1,0.8843443388823053
SLC17A8,+-,0.3423332465432629,0.7099884499786467,0.3310356153806278,-1,0.6620712307612556
SLC17A9,++,0.041742521050414406,0.03681887559738098,0.9484242574840882,1,0.07363775119476196
SLC18A1,-+,0.5479677887734866,0.5945078647768346,0.48900664488629836,-1,0.9780132897725967
SLC18A2,+-,0.6017624572581428,0.6207774212273389,0.4981459523775444,-1,0.9962919047550888
SLC18A3,+-,0.4331132855069679,0.399528275242004,0.6677447737644462,1,0.799056550484008
SLC18B1,+-,0.2566678639688057,0.32491359980422585,0.5348187835542876,1,0.6498271996084517
SLC19A1,-+,0.0342189679022575,0.08115711418275316,0.27616563622717105,1,0.16231422836550632
SLC19A2,+-,0.002849020813737122,0.28552574260414454,0.009994947999431538,-1,0.019989895998863076
SLC19A3,-+,0.03464763359403972,0.060860399645874606,0.7232117572154038,1,0.12172079929174921
SLC1A1,+-,0.0727642357793347,0.4522710815563421,0.13645899814230586,-1,0.2729179962846117
SLC1A2,--,0.16593280767627752,0.9537784562008745,0.09259006854049441,-1,0.18518013708098882
SLC1A3,--,0.16645385204997726,0.9773314570191873,0.06094837430387123,-1,0.12189674860774247
SLC1A4,--,0.23472283978690311,0.9702753753001556,0.0799576114528951,-1,0.1599152229057902
SLC1A5,++,0.6809806408809544,0.37736461372376096,0.78813575471647,1,0.7547292274475219
SLC1A6,+-,0.6289523692016793,0.5033407910115487,0.6290174592958275,1,1.0066815820230974
SLC1A7,-+,0.021735903916586002,0.046327762857530416,0.6191124091664034,1,0.09265552571506083
SLC20A1,+-,0.30023903240940714,0.7400169028316265,0.2930087613808134,-1,0.5860175227616268
SLC20A1P1,-+,0.6201584466026142,0.6927281117488621,0.45873300040823356,-1,0.9174660008164671
SLC20A1P2,+-,0.82134870380883,0.5499824286052089,0.6320489374562782,1,1.0999648572104177
SLC20A1P3,++,0.82134870380883,0.4884023809425338,0.6972319713973033,1,0.9768047618850676
SLC20A2,+-,0.5394499999356996,0.4247334534664018,0.7046983936651694,1,0.8494669069328036
SLC22A1,++,0.7583947730201038,0.4539758302389577,0.7259271953841767,1,0.9079516604779154
SLC22A10,++,0.2404890142430882,0.18642591753657986,0.876453213132833,1,0.3728518350731597
SLC22A11,-+,0.5868245065758901,0.49337750777119677,0.6188709596298706,1,0.9867550155423935
SLC22A12,--,0.12001473873402116,0.9925749089791072,0.02491503939999805,-1,0.0498300787999961
SLC22A13,-+,0.7315831550904501,0.5247776986750604,0.6419050453417071,1,1.0495553973501208
SLC22A14,-+,0.24870229880664796,0.33496695496449996,0.44770762292749244,1,0.6699339099289999
SLC22A15,--,0.2815968793045028,0.894737617619034,0.18799041003093345,-1,0.3759808200618669
SLC22A16,++,0.2663441001847257,0.127711903195019,0.9442768404753923,1,0.255423806390038
SLC22A17,+-,0.16740765188532936,0.19984513751730104,0.7366164842313424,1,0.3996902750346021
SLC22A18,-+,0.005296702944737419,0.015844654783057636,0.44883541521765874,1,0.03168930956611527
SLC22A18AS,++,0.21967196353781446,0.20692069290499673,0.8214308639266703,1,0.41384138580999347
SLC22A2,-+,0.2611801149197725,0.6825012797658868,0.2890888388059351,-1,0.5781776776118702
SLC22A20,-+,0.08704904187358624,0.4867468313220455,0.15362073850330274,-1,0.3072414770066055
SLC22A23,--,0.6251135815598639,0.7987488026100878,0.36128184896189536,-1,0.7225636979237907
SLC22A24,+-,0.1720439390473207,0.23950386671594345,0.5762169317664552,1,0.4790077334318869
SLC22A25,++,0.6477694010281299,0.3904232009567193,0.7752278806138901,1,0.7808464019134386
SLC22A3,++,0.13657654146905512,0.041192752764697325,0.9860505704437184,1,0.08238550552939465
SLC22A31,-+,0.2088482792814229,0.6745397998008682,0.2511534909417014,-1,0.5023069818834028
SLC22A4,++,0.7875819103782467,0.4959167720067515,0.6875229958798221,1,0.991833544013503
SLC22A5,+-,0.25497427011114754,0.5531371056458583,0.3194159408059213,-1,0.6388318816118426
SLC22A6,-+,0.049676829870853666,0.4654388807062089,0.10054445909145915,-1,0.2010889181829183
SLC22A7,--,0.24269313719808114,0.8059553159552181,0.22818317113278536,-1,0.4563663422655707
SLC22A8,++,0.3160461566388384,0.26799733666838427,0.8052896980144786,1,0.5359946733367685
SLC22A9,-+,0.09907169197110728,0.1472937452517165,0.6702102249219455,1,0.294587490503433
SLC23A1,--,0.2626762922497683,0.8172047747154364,0.23380784806082755,-1,0.4676156961216551
SLC23A2,+-,0.11562129571347322,0.4745236919436494,0.19151864994412673,-1,0.38303729988825347
SLC23A3,--,0.33037564932222774,0.7902439388047737,0.283882661545419,-1,0.567765323090838
SLC24A1,+-,0.208505166515095,0.25293611054491433,0.666749553916591,1,0.5058722210898287
SLC24A2,--,0.8759367928738581,0.6622100376135941,0.5275391913857439,-1,1.0550783827714878
SLC24A3,+-,0.32813284203750326,0.6179205088180605,0.35699650518147386,-1,0.7139930103629477
SLC24A4,++,0.5796330930111038,0.32572191084760377,0.8248190240898376,1,0.6514438216952075
SLC24A5,+-,0.8204261082805664,0.5416633952647782,0.6417779428188878,1,1.0833267905295565
SLC25A1,++,0.22759710152690926,0.1886392472857502,0.8635748402879506,1,0.3772784945715004
SLC25A10,++,0.29904571123748663,0.17982768934281457,0.9080874091729837,1,0.35965537868562913
SLC25A11,++,0.5980482708454224,0.43001807688489624,0.7225919531277786,1,0.8600361537697925
SLC25A12,+-,0.18421780754286882,0.7332672623702625,0.2146337313799297,-1,0.4292674627598594
SLC25A13,-+,0.2639803443617608,0.6348958578902576,0.30574181050942933,-1,0.6114836210188587
SLC25A14,+-,0.25348298768443955,0.2970874072575405,0.6369991388881607,1,0.594174814515081
SLC25A14P1,--,0.13630683829750853,0.9720916956431203,0.06329803960661833,-1,0.12659607921323665
SLC25A15,+-,0.31682809417434976,0.6273105852411983,0.3462354937489637,-1,0.6924709874979273
SLC25A15P1,-+,0.3421255165726027,0.32575523108755006,0.7213997381488048,1,0.6515104621751001
SLC25A15P2,++,0.82134870380883,0.5247807169413334,0.6608726165832802,1,1.0495614338826669
SLC25A15P3,+-,0.2182514691133255,0.2929511890500652,0.5253995656686108,1,0.58590237810013035
SLC25A15P4,++,0.14422032902445417,0.11683730845764524,0.9102994020471229,1,0.23367461691529048
