gene_symbol,AnCg.F_DLPFC.F_AnCg.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
SOX4,----,0.39483750222790426,0.9080825950434945,0.19696981765014,-1,0.39393963530028,0.1542804996292705,0.17237052247319187,0.308560999258541
SOX5,++-+,0.3542621941439097,0.8014980642026199,0.2879510261181688,-1,0.5759020522363376,0.244111104773855,0.2526237736710016,0.48822220954771
SOX6,-+-+,0.18842140682678515,0.6656177932045263,0.23612919912407543,-1,0.47225839824815086,0.1926082244909599,0.2056810403832991,0.3852164489819198
SOX7,++--,0.2490148100841528,0.6855175827916059,0.2792383860637093,-1,0.5584767721274186,0.23424399703416415,0.24486652977412732,0.4684879940683283
SOX8,----,0.26617470185079367,0.9619545724813778,0.09793037128763096,-1,0.19586074257526193,0.06775794216620087,0.08664156970111796,0.13551588433240175
SOX9,-+--,0.915352324211985,0.6478135934510051,0.5435349336457481,-1,1.0870698672914962,0.4771003251012377,0.4740474560803103,0.9480949121606206
SP1,-+--,0.588997239514772,0.8125314869195746,0.3415820142882652,-1,0.6831640285765304,0.29601323219072606,0.30258955053616243,0.5920264643814521
SP100,----,0.742789453188575,0.7044494836181957,0.4744050664585207,-1,0.9488101329170414,0.4236582444533166,0.4231690622861054,0.8463381245722108
SP110,++--,0.21404854451324176,0.6057724956093488,0.27251932812232826,-1,0.5450386562446565,0.22722865453715851,0.23876340406114532,0.45445730907431703
SP140,+---,0.09925740578595413,0.9926837729017461,0.023836914279195896,-1,0.04767382855839179,0.012604802372668682,0.02407027150353639,0.025209604745337365
SP140L,---+,0.51407416736521,0.8114478643960159,0.3312532846237877,-1,0.6625065692475754,0.2860890891461815,0.2926078028747433,0.572178178292363
SP2,+++-,0.22844006518962953,0.7872288023015763,0.227767626051268,-1,0.455535252102536,0.1849084583357098,0.19895049053159936,0.3698169166714196
SP3,-+++,0.6149417560525521,0.626561515645825,0.49979606882315686,-1,0.9995921376463137,0.4443050248103576,0.44290440337668263,0.8858088067533653
SP4,-+-+,0.2185658136463077,0.2603998053635499,0.6696457022984154,1,0.5207996107270998,0.21554871092858774,0.22808418410996406,0.4310974218571755
SP5,----,0.16320103270843445,0.9728554013817724,0.06785040485515637,-1,0.13570080971031273,0.04420236126162094,0.06302760666210358,0.08840472252324189
SP6,++-+,0.5172311217543133,0.5104158096706601,0.507708516596265,-1,1.01541703319253,0.45114926139280215,0.44849418206707736,0.8969883641341547
SP7,-++-,0.6648383886531994,0.4046043568562821,0.7639401113476081,1,0.8092087137125642,0.35871549167237055,0.35994980893172873,0.7174309833447411
SP8,-+++,0.1447366451520007,0.13529781972665195,0.8744073194996036,1,0.2705956394533039,0.10033082363677846,0.1181771516568756,0.20066164727355693
SP9,--++,0.4464143300622119,0.6050400774903261,0.43380962401404394,-1,0.8676192480280879,0.3865852962984087,0.3879192334017796,0.7731705925968174
SPA17,+---,0.8144043908173424,0.6803928883760297,0.5054126590423231,-1,1.0108253180846463,0.4491530257229225,0.4470111795573808,0.8940223591147616
SPACA1,-+++,0.028146776599792728,0.032500365797089543,0.9174584736853604,1,0.06500073159417909,0.01728268309377139,0.03296640620544117,0.03456536618754278
SPACA3,+--+,0.4523443689329476,0.4452839910025819,0.5840710041471755,1,0.8905679820051638,0.39630390143737165,0.39810642787885703,0.7926078028747433
SPACA7,----,0.18919052768643496,0.9520922128267885,0.10112839991033563,-1,0.20225679982067127,0.07078081332344721,0.08949349760438056,0.14156162664689442
SPACA9,+-+-,0.3541951917768965,0.3863745726017266,0.5808568978227702,1,0.7727491452034532,0.3402920374172941,0.34358067643871554,0.6805840748345882
SPAG1,++--,0.6172073675311429,0.7149881898228534,0.44101725559583754,-1,0.8820345111916751,0.3925740033080477,0.39447866757928357,0.7851480066160954
SPAG16,----,0.22105374162304203,0.7974710047948346,0.21861673496659254,-1,0.43723346993318507,0.17618205669309303,0.18988135979922427,0.35236411338618606
SPAG17,++-+,0.2983446228019915,0.8352558590009757,0.2407706767184481,-1,0.4815413534368962,0.19665773113557292,0.2093885466575405,0.39331546227114583
SPAG4,+---,0.3312065544321924,0.727758562186693,0.31663937098258577,-1,0.6332787419651715,0.2716021217133406,0.28085785991330137,0.5432042434266812
SPAG5,--++,0.45857769884683675,0.3456042551859368,0.777202206987879,1,0.6912085103718736,0.29985169974903036,0.30627958706439284,0.5997033994980607
SPAG6,--+-,0.21317634719904163,0.23670882675197064,0.7346304485540263,1,0.47341765350394127,0.19290440337668263,0.20606855643643415,0.38580880675336526
SPAG7,+-+-,0.19611465521234764,0.2793776677108749,0.4814643010677609,1,0.5587553354217498,0.23454255076431668,0.2451377402612217,0.46908510152863336
SPAG8,+---,0.6503614641789671,0.7072962034498961,0.45525839232488374,-1,0.9105167846497675,0.4043232761079108,0.4077116130504221,0.8086465522158216
SPAG9,-+-+,0.2668765089677528,0.8404149012682117,0.22256377222471838,-1,0.44512754444943675,0.1795471396794616,0.19324663472507414,0.3590942793589232
SPAM1,+++-,0.505352539813811,0.6068312329951346,0.46341535527413263,-1,0.9268307105482653,0.412194148177722,0.4144992014601871,0.824388296355444
SPARC,----,0.03558806078086393,0.9859157301268069,0.018265518332509178,-1,0.036531036665018356,0.009924143044544573,0.018993839835728953,0.019848286089089145
SPARCL1,+++-,0.15616255378403462,0.1502768893005757,0.8573410979634593,1,0.3005537786011514,0.11407711613050422,0.13026863628586094,0.22815423226100845
SPAST,-+-+,0.10263378715436562,0.5669948982646498,0.1652426682519735,-1,0.330485336503947,0.12650430616551644,0.14362308920830483,0.2530086123310329
SPATA1,----,0.05421677426823842,0.9767505017442226,0.0316664685956694,-1,0.0633329371913388,0.01654023840757429,0.03194159251654118,0.03308047681514858
SPATA12,++--,0.6896762828836751,0.53780267846929,0.6049552837480352,1,1.07560535693858,0.47353410905772303,0.4697427707751098,0.9394855415502196
SPATA13,-+--,0.03408212059378186,0.9749452751938439,0.022939623158859862,-1,0.045879246317719724,0.012376661153253863,0.023385808806753366,0.024753322306507727
SPATA16,+++-,0.5199625176392338,0.35967076107587287,0.7826055217749879,1,0.7193415221517457,0.31319872233629936,0.319568813095306,0.6263974446725987
SPATA17,-+-+,0.4517639635953049,0.6102358822055639,0.4345994680217633,-1,0.8691989360435266,0.38709861404209206,0.3885466575404974,0.7741972280841841
SPATA18,++--,0.8607980302838163,0.5891576278882423,0.5906737059155518,1,1.1783152557764847,0.4996007300935432,0.4973478583243027,0.9946957166486055
SPATA19,+-++,0.14576169424139168,0.07968009426969891,0.9601108479138719,1,0.15936018853939782,0.053102897558749716,0.07186448411566759,0.10620579511749943
SPATA2,+++-,0.11336842741945538,0.135724670336576,0.8025099172971392,1,0.271449340673152,0.10061601642710473,0.11857639879085154,0.20123203285420946
SPATA20,+-+-,0.5341239183538291,0.505814249892195,0.5393527148178967,1,1.01162849978439,0.4494067989961214,0.4471567900530428,0.8943135801060856
SPATA21,----,0.3723679425331491,0.9202624289954545,0.1765929711767225,-1,0.353185942353445,0.1360862373809388,0.15354779831165868,0.2721724747618776
SPATA22,++++,0.8758319929003437,0.6496257559211657,0.5401872307032074,-1,1.0803744614064148,0.4751611247362117,0.4714807209673739,0.9429614419347478
SPATA24,+--+,0.2830259171811821,0.3520113878738349,0.5110558656720464,1,0.7040227757476698,0.30652521104266484,0.31209718815947074,0.6130504220853297
SPATA25,---+,0.15300162356005445,0.7587950910207816,0.181611024188433,-1,0.363222048376866,0.14059202646438146,0.15793976728268308,0.2811840529287629
SPATA2L,----,0.041744140736457484,0.9490966890083741,0.03661650876490259,-1,0.07323301752980518,0.020190497918211373,0.03616244581336984,0.040380995836422746
SPATA3,+-+-,0.3630818106361364,0.4272788002062226,0.4521216062978638,1,0.8545576004124452,0.3802760666210358,0.38156618947128274,0.7605521332420716
SPATA31C2,+-+-,0.5339739281643785,0.463552721530897,0.6339952591104007,1,0.927105443061794,0.412217659137577,0.4146466662864313,0.824435318275154
SPATA31D1,-+++,0.16483961063652094,0.10104155660255258,0.9448812556180869,1,0.20208311320510516,0.07067077344284736,0.08931728740090115,0.14134154688569472
SPATA31D3,++++,0.5558629232092677,0.308721212607279,0.8367287269440652,1,0.617442425214558,0.26386036960985626,0.2739976045171961,0.5277207392197125
SPATA31E1,++++,0.047891492993721814,0.06668397220125911,0.8263925788313256,1,0.13336794440251823,0.043463381245722105,0.06239662350995266,0.08692676249144421
SPATA32,---+,0.02035585266820046,0.05574246146596382,0.11287604303359516,1,0.11148492293192765,0.034736481861738534,0.05344208064792106,0.06947296372347707
SPATA33,+-+-,0.42660722288753394,0.7388368547398937,0.3587691353351071,-1,0.7175382706702143,0.3117549763303485,0.318560346794433,0.623509952660697
SPATA4,++-+,0.31702928978067607,0.3988219579560325,0.41915676371666793,1,0.797643915912065,0.35329682865617157,0.35493070210460276,0.7065936573123431
SPATA45,---+,0.6143249765114761,0.6699206817660099,0.4728491575861943,-1,0.9456983151723886,0.4224034677465351,0.42225644535706136,0.8445128907141227
SPATA5,----,0.42344781418835675,0.8700946455505644,0.25034546791838364,-1,0.5006909358367673,0.20595448582672674,0.21800136892539357,0.41190897165345347
SPATA5L1,---+,0.382744025626362,0.6481426947629069,0.3805465988502874,-1,0.7610931977005748,0.3349113101009525,0.338010495094684,0.669822620201905
SPATA6,-+--,0.1389843132002633,0.931699000324961,0.10078756016483212,-1,0.20157512032966424,0.0706097074088861,0.0890942276979238,0.1412194148177722
SPATA6L,---+,0.3360321298725508,0.35863448687103017,0.6288891374984305,1,0.7172689737420603,0.31154460415240703,0.3184851423030856,0.6230892083048141
SPATA7,++-+,0.09889706663769296,0.7153500222746231,0.13988124856753123,-1,0.27976249713506246,0.10488792562596247,0.12189139858544376,0.20977585125192494
SPATA8,--++,0.21674593173420775,0.09947773572644683,0.957978071776139,1,0.19895547145289366,0.06924480949121606,0.08823361660868077,0.13848961898243212
SPATA9,++-+,0.609791496795385,0.6217567404686816,0.500624097400646,-1,1.001248194801292,0.4449324131637484,0.4436459046315309,0.8872918092630618
SPATC1,+---,0.23660532625662842,0.9527385877547934,0.11053634069243365,-1,0.2210726813848673,0.0784235441738436,0.09753593429158111,0.1568470883476872
SPATC1L,+--+,0.7896467133595361,0.5392641838221394,0.6387034196403732,1,1.0785283676442787,0.4742756103125713,0.4709405121770376,0.9418810243540752
SPATS1,--+-,0.5454578210037755,0.6046507905730387,0.4831038350917499,-1,0.9662076701834998,0.43044544573090743,0.4300136892539357,0.8600273785078714
SPATS2,+++-,0.47817213413433524,0.24317609717730068,0.880864734709994,1,0.48635219435460136,0.19934976043805613,0.2117720869218046,0.39869952087611227
SPATS2L,--+-,0.39482534366504474,0.8265451737642251,0.2852210207745337,-1,0.5704420415490674,0.24120230422631608,0.250228154232261,0.48240460845263217
SPC24,+---,0.6488751635505978,0.5518605388895785,0.5518641290452464,1,1.103721077779157,0.48220396988364134,0.47938173729538586,0.9587634745907717
SPC25,++-+,0.7344793103397267,0.4308393943409119,0.7454324534091789,1,0.8616787886818238,0.3834702258726899,0.38487423715279756,0.7669404517453798
SPCS1,+++-,0.1499923095793922,0.14239229732819,0.8661217034884943,1,0.28478459465638,0.10706137348847822,0.12405178805680717,0.21412274697695644
SPCS2,-++-,0.21815536310088016,0.14691764229058193,0.9154979768951454,1,0.29383528458116387,0.11105407255304586,0.1273028004334683,0.22210814510609173
SPCS3,-+++,0.44197991480192234,0.7022906502473576,0.3864178955248531,-1,0.7728357910497062,0.34050076997661555,0.34365731234314395,0.6810015399532311
SPDEF,+++-,0.2079242719661362,0.1642585177998973,0.8865773358400102,1,0.3285170355997946,0.12542778918548939,0.14230308560999258,0.25085557837097877
SPDL1,-+--,0.19405899442802327,0.9095884001649024,0.1417960912407461,-1,0.2835921824814922,0.1065419494667199,0.12337440109514032,0.2130838989334398
SPDYA,----,0.34775746224089643,0.789239392203616,0.2927640592093641,-1,0.5855281184187282,0.24816061141846804,0.25735797399041754,0.4963212228369361
SPDYC,---+,0.004548484330781032,0.362169925208612,0.01451458483268712,-1,0.02902916966537424,0.007756801460103805,0.014715947980835045,0.01551360292020761
SPDYE1,---+,0.062209550737782775,0.8403885641150213,0.0794027290662518,-1,0.1588054581325036,0.05275765698967661,0.0715833903718914,0.10551531397935322
SPDYE18,--++,0.05285606224066222,0.08822061335582318,0.6954078417648,1,0.17644122671164636,0.05886379192334018,0.07779615582045286,0.11772758384668036
SPDYE3,++-+,0.44319457558233855,0.46221414275960465,0.5202327516023154,1,0.9244282855192093,0.4107916951859457,0.4136200307990646,0.8215833903718914
SPDYE4,----,0.16650513653494325,0.9078233579765799,0.1299972473695925,-1,0.259994494739185,0.0950778531911253,0.1136208076659822,0.1901557063822506
SPDYE5,---+,0.11257442026515307,0.9690842363139344,0.05991112338786478,-1,0.11982224677572956,0.038042548337420865,0.05624001825233858,0.07608509667484173
SPDYE6,---+,0.15241040604927023,0.8844751559266137,0.13534296202891014,-1,0.27068592405782027,0.10038213654251982,0.11824093086926762,0.20076427308503964
SPECC1,-+--,0.10098537359341529,0.9944533641595542,0.019356495396184233,-1,0.038712990792368465,0.010551531397935321,0.0202486881131645,0.021103062795870643
SPECC1L,-++-,0.7856528030600132,0.6096443235075083,0.5604706124003965,-1,1.120941224800793,0.4878799977185878,0.4844284736481862,0.9688569472963724
SPEF1,+---,0.48546850551299703,0.7949800117323325,0.33964317165675506,-1,0.6792863433135101,0.29447327895967607,0.3008213552361396,0.5889465579193521
SPEF2,++-+,0.07763265981834751,0.09035218310672957,0.8568934162739316,1,0.18070436621345914,0.060860141455624,0.07922203844179547,0.121720282911248
SPEG,+---,0.21421651733956934,0.8431888527723337,0.19287811862030654,-1,0.3857562372406131,0.15091541664290195,0.16860597764088525,0.3018308332858039
SPEM1,+++-,0.3070764111109297,0.39036169837385354,0.4208489709824407,1,0.7807233967477071,0.34462696783025326,0.34728797125420635,0.6892539356605065
SPEN,----,0.31227440381456867,0.9429951827871896,0.1350578560859761,-1,0.2701157121719522,0.1000969600182513,0.1177846224047456,0.2001939200365026
SPERT,+--+,0.22225814924201195,0.6480692103974368,0.26917868117040716,-1,0.5383573623408143,0.22392060685564363,0.23625370750627425,0.44784121371128727
SPESP1,+++-,0.5389399853718714,0.7761714536979918,0.3701282851501041,-1,0.7402565703002082,0.32339017852050417,0.3279146703171344,0.6467803570410083
SPG11,-+-+,0.10960337226407836,0.8090498644770734,0.13072089378277907,-1,0.26144178756555814,0.09576227684936976,0.11407711613050422,0.19152455369873952
SPG20,-+--,0.2682143143797947,0.8807888646379272,0.1949962562785547,-1,0.3899925125571094,0.15268351109336678,0.1706593657312343,0.30536702218673356
SPG21,-++-,0.738956419703747,0.4895288290650465,0.6874426865792215,1,0.979057658130093,0.4360597764088524,0.43535048194832604,0.8707009638966521
SPG7,+-+-,0.36141264411396945,0.5952404169025811,0.38654403248950203,-1,0.7730880649790041,0.3406148405863229,0.3437143509012092,0.6812296811726458
SPHAR,++++,0.04002969746613276,0.003853236323181743,0.9991208363859109,1,0.007706472646363486,0.002110426648414328,0.003479153596075971,0.004220853296828656
SPHK1,--+-,0.08195896046111592,0.5367362861953584,0.14225959916041028,-1,0.28451919832082057,0.10694119660069583,0.12388774811772758,0.21388239320139166
SPHK2,+-+-,0.17063787258436583,0.6543110340364391,0.2227586268954321,-1,0.4455172537908642,0.17966121028916898,0.19347478895733516,0.35932242057833796
SPHKAP,++++,0.6870429240637195,0.48453159642241556,0.6812794490988118,1,0.9690631928448311,0.43206707734428473,0.4312439399988593,0.8624878799977186
SPI1,-+--,0.4392157971044601,0.8020376481170997,0.319822358848864,-1,0.639644717697728,0.2743398163463184,0.283709787816564,0.5486796326926368
SPIB,+---,0.25485822686476173,0.8311336370254411,0.22189853303162646,-1,0.4437970660632529,0.17880568071636344,0.1924480949121606,0.35761136143272687
SPIC,-+--,0.4368039114785133,0.8077133116542133,0.3144166737858378,-1,0.6288333475716756,0.26971995665316834,0.2785763175906913,0.5394399133063367
SPICE1,++-+,0.2102793522115693,0.20763705964429963,0.8067646355296865,1,0.41527411928859925,0.16569701117955737,0.18125819882507271,0.33139402235911475
SPIDR,+-++,0.3506355036395523,0.2559417877649905,0.84362522682388,1,0.511883575529981,0.21121378051562856,0.2233502538071066,0.4224275610312571
SPIN1,++++,0.532348864560694,0.33226249064129537,0.8138661191040496,1,0.6645249812825907,0.28730321697467487,0.29321850225289453,0.5746064339493497
SPINK1,+--+,0.7932417459098893,0.7226965392322665,0.45911625333673056,-1,0.9182325066734611,0.4079735356185479,0.4106776180698152,0.8159470712370958
SPINK13,-+--,0.15814854672979378,0.8731032089688352,0.1443999536518301,-1,0.2887999073036602,0.1090515028802829,0.1255418663016199,0.2181030057605658
SPINK14,-++-,0.20113147289346642,0.8747575942124088,0.16817689989468307,-1,0.33635379978936614,0.12895682427422575,0.14607574720511066,0.2579136485484515
SPINK2,----,0.13149122263938318,0.9338940277214485,0.09572027984219603,-1,0.19144055968439205,0.06576170649632122,0.08481633584302989,0.13152341299264245
SPINK4,--++,0.7329280970906639,0.5042615536592739,0.6688244280147068,1,1.0085231073185479,0.44849418206707736,0.44647236639479837,0.8929447327895967
SPINK5,++-+,0.1449294943425013,0.21544847575751888,0.5522870326698008,1,0.43089695151503776,0.17242756103125714,0.1871328352250043,0.3448551220625143
SPINK6,+---,0.3446482276643479,0.9252057799971809,0.16639610018658788,-1,0.33279220037317575,0.12753094165288315,0.14453570613734884,0.2550618833057663
SPINK7,----,0.13759419871371603,0.9502115734454047,0.0861417664963207,-1,0.1722835329926414,0.05760565790224149,0.07643166780743783,0.11521131580448297
SPINK8,++--,0.08265193244438696,0.7818975569513305,0.11105054995991204,-1,0.22210109991982407,0.07876575600296584,0.0983915126625599,0.15753151200593168
SPINK9,+---,0.3297835015666457,0.8432940602736033,0.24836156690846578,-1,0.49672313381693156,0.20401528546170078,0.216290212183436,0.40803057092340156
SPINT1,----,0.22266792152726503,0.959505716521688,0.09812570899099918,-1,0.19625141798199836,0.06792904808076199,0.08686972393337897,0.13585809616152397
SPINT2,+-++,0.5849080147305104,0.4454546849812859,0.6965458112177983,1,0.8909093699625718,0.3964750171115674,0.3983345690982718,0.7929500342231348
SPINT3,-+-+,0.5273216653200292,0.7337567679137629,0.4006069713688289,-1,0.8012139427376578,0.35510180801916386,0.3568332192562172,0.7102036160383277
SPINT4,+++-,0.66639784018524,0.6047690999488844,0.5303400184430573,-1,1.0606800368861147,0.4682028175440598,0.4650924024640657,0.9301848049281314
SPIRE1,++++,0.6281849540050708,0.3417316823114747,0.814495910175735,1,0.6834633646229494,0.2962012320328542,0.30262932755375577,0.5924024640657084
SPIRE2,+-+-,0.2900658988839537,0.7445116304846381,0.2848911802755862,-1,0.5697823605511724,0.24080305709234015,0.24994296144193476,0.4816061141846803
SPN,----,0.5278834881787003,0.8698443990167231,0.2613799466984255,-1,0.522759893396851,0.21656305252951577,0.22878165639972622,0.43312610505903154
SPNS1,+-+-,0.5692139886324904,0.5718261839648037,0.5089697079471417,-1,1.0179394158942834,0.4518907203559003,0.44957791467031716,0.8991558293406343
SPNS2,--+-,0.11451436573337627,0.9085756217046228,0.10045210000664585,-1,0.2009042000132917,0.07015342497005647,0.08886607346566279,0.14030684994011294
SPNS3,--+-,0.37289272924321537,0.8299177355215543,0.27489642503403205,-1,0.5497928500680641,0.23008041977984373,0.2404745608031029,0.46016083955968745
SPO11,+++-,0.2866063079801913,0.5015561392795026,0.3570231332287952,-1,0.7140462664575904,0.31032909370900585,0.31684919005247547,0.6206581874180117
SPOCD1,++--,0.9412024237194058,0.6046742982655186,0.5869527735026728,-1,1.1739055470053457,0.4988878115553528,0.49652064795801965,0.9930412959160393
SPOCK1,-++-,0.6530383759007368,0.7520826825570452,0.41538852463222836,-1,0.8307770492644567,0.3685621399646381,0.3704654346338125,0.7371242799292762
