gene_symbol,AnCg.F_DLPFC.F_AnCg.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
NMNAT3,---+,0.17726488246792343,0.8232134342203836,0.2762856928750101,-1,0.5525713857500202,0.27873153482005364,0.271275382158339,0.542550764316678
NMRAL1,+-+-,0.19422463359429837,0.3289022757921508,0.5400421833506855,1,0.6578045515843016,0.32688797627195987,0.31751554212057265,0.6350310842411453
NMRK1,+-+-,0.5250254550076169,0.7706699022042993,0.5325714350589591,-1,1.0651428701179182,0.47128272400615984,0.4584759297284965,0.916951859456993
NMRK2,+-+-,0.1057618099467345,0.5173469604715486,0.3656443118236677,-1,0.7312886236473354,0.35875206752980093,0.3487337440109514,0.6974674880219028
NMS,++--,0.08836766783685658,0.0824832002356605,0.9641605550664144,1,0.164966400471321,0.07819986310746065,0.08714994581646039,0.1563997262149213
NMT1,++++,0.05641934728287516,0.09645385698392354,0.6162579339342792,1,0.1929077139678471,0.09234542550764317,0.10129470142017909,0.18469085101528634
NMT2,--++,0.33083824175095305,0.9593163715973755,0.19492710623555362,-1,0.38985421247110724,0.19551702503849883,0.19472963723477071,0.38945927446954143
NMU,--+-,0.28213057281409265,0.8975809559984356,0.23411737361572113,-1,0.46823474723144226,0.23555580904579934,0.23186173853524983,0.46372347707049966
NMUR1,+--+,0.15297881369591668,0.4613495378918267,0.5209942205607082,1,0.9226990757836534,0.431439653205567,0.41881024354075175,0.8376204870815035
NMUR2,++--,0.21286079568730545,0.14453335615129154,0.959969966704612,1,0.2890667123025831,0.14407939767282682,0.14817772200992416,0.28815879534565364
NNAT,--+-,0.07132030190569405,0.8502914883311221,0.10645792912235824,-1,0.21291585824471648,0.10346204300461986,0.11122518822724162,0.20692408600923973
NNMT,+++-,0.1678379352223435,0.33056294237559086,0.820890641282479,1,0.6611258847511817,0.3286561715719827,0.3186562482176467,0.6373124964352934
NNT,++++,0.11095719348370985,0.3065564160748644,0.5584297515962406,1,0.6131128321497288,0.30760894364590463,0.2978383619460446,0.5956767238920893
NOA1,-++-,0.3413523940109292,0.6319706885427857,0.5544611208233996,-1,1.1089222416467992,0.4797809844293618,0.4670887519963495,0.934177503992699
NOB1,+++-,0.41957652776048815,0.5167207999479164,0.7018606461304167,1,1.0334415998958328,0.4640086698608259,0.45103519078309473,0.9020703815661895
NOBOX,++++,0.22022189335472186,0.75688601277443,0.29098742292970314,-1,0.5819748458594063,0.29338960816745563,0.28376682637462924,0.5675336527492585
NOC3L,-+--,0.15108020944244546,0.19269737015422664,0.7938863328954786,1,0.3853947403084533,0.19393109742185718,0.1923230479666914,0.3846460959333828
NOC4L,+---,0.032185137018786614,0.07839220070371021,0.36600576620434927,1,0.15678440140742042,0.07415012548482774,0.08224490959904181,0.1483002509696555
NOCT,---+,0.1050740151481552,0.5256279664278857,0.16158232899210243,-1,0.32316465798420485,0.16169508926025208,0.16438512434405658,0.32339017852050417
NOD1,-++-,0.6420112485547923,0.645941201754333,0.7032630373768691,1,1.291882403508666,0.5029660050193931,0.49244282210688417,0.9848856442137683
NOD2,++--,0.26579266551179676,0.051640370787392274,0.9959853407994579,1,0.10328074157478455,0.04819758156513803,0.05635088119545999,0.09639516313027606
NODAL,----,0.07358424412830823,0.6889435058270792,0.1818048957558624,-1,0.3636097915117248,0.1823418696172931,0.18149669176363223,0.36299338352726446
NOL10,++--,0.1348422934882197,0.06358382092015273,0.990559482061893,1,0.12716764184030546,0.058293406342687655,0.06764387155649347,0.11658681268537531
NOL11,+++-,0.29978002162092815,0.34548973360313523,0.8541955761515223,1,0.6909794672062705,0.3419461556011864,0.3320595448582673,0.6641190897165345
NOL12,+---,0.12997858821709402,0.47564269696039485,0.4582106628197634,-1,0.9164213256395268,0.42890549249985743,0.4166666666666667,0.8333333333333334
NOL3,----,0.11157556553715352,0.30932597173422294,0.758023764364895,1,0.6186519434684459,0.31006160164271046,0.3009182684081446,0.6018365368162892
NOL4,++++,0.3550183147102298,0.7040604138380734,0.45948848279576326,-1,0.9189769655915265,0.4298750926823704,0.4174081679215149,0.8348163358430298
NOL4L,-+-+,0.3919269447781553,0.4811086593194336,0.6933607947668639,1,0.9622173186388672,0.4437599817476614,0.4315291165231278,0.8630582330462556
NOL6,++--,0.14834569363452094,0.08083917189219789,0.9738133003183719,1,0.16167834378439577,0.0768309377138946,0.08509667484172703,0.1536618754277892
NOL7,--++,0.2670905083810223,0.9508678074173849,0.1738647876162264,-1,0.3477295752324528,0.17350139736496892,0.17516541181838924,0.34700279472993784
NOL8,-+--,0.10742431235052738,0.20545790925401022,0.7486738117408814,1,0.41091581850802045,0.2066506958704084,0.20521302686362858,0.41042605372725716
NOL9,---+,0.49896468419008577,0.7918439736910624,0.46014014262394376,-1,0.9202802852478875,0.43027433981634633,0.41786447638603696,0.8357289527720739
NOLC1,+++-,0.15361055670195617,0.26672389348747944,0.7791805595459996,1,0.5334477869749589,0.26853753137120695,0.2628757200707238,0.5257514401414476
NOM1,+---,0.35287609353871385,0.5155009472985974,0.6473670312374725,1,1.0310018945971948,0.4631530914898471,0.4505218730394114,0.9010437460788228
NOMO1,-+++,0.04884930457263371,0.9347250258383425,0.07200936272865144,-1,0.14401872545730288,0.06656020076427309,0.07620351357517682,0.13312040152854618
NOMO3,-+--,0.1615927875726332,0.11403041103439797,0.9527326765465469,1,0.22806082206879594,0.11128222678530687,0.11754976330348486,0.22256445357061375
NOP10,--+-,0.21514912530802388,0.6642013626050995,0.3142333581091221,-1,0.6284667162182442,0.3144356356584726,0.30572667122975133,0.6114533424595027
NOP14,+---,0.2892588625499877,0.3235459145021328,0.7240560549103994,1,0.6470918290042657,0.3224960073009354,0.3129527177322763,0.6259054354645526
NOP16,++++,0.3457748537852154,0.4881509738327106,0.7790041035037858,1,0.9763019476654212,0.4483801049509468,0.43563565847259456,0.8712713169451891
NOP2,+++-,0.11025224238757361,0.054535540407105045,0.9618097202941951,1,0.10907108081421009,0.05053616244581337,0.058233046255632234,0.10107232489162674
NOP56,--+-,0.205631165308713,0.6800054111015892,0.1923071274546034,-1,0.3846142549092068,0.19329264814920435,0.19164955509924708,0.38329911019849416
NOP58,--+-,0.3151551577998349,0.8779837968950582,0.30867431169448245,-1,0.6173486233889649,0.309530599441054,0.3002509696554871,0.6005019393109742
NOP9,+++-,0.18596222675121657,0.10906238472513169,0.7689451449712497,1,0.21812476945026338,0.10643394934976044,0.11350025665887184,0.21286789869952089
NOS1,----,0.010847437709162622,0.6756343274610326,0.07064684233474615,-1,0.1412936846694923,0.06519135344778418,0.07506274241387177,0.13038270689556836
NOS1AP,++-+,0.19831201135572488,0.1780483924734439,0.90413796242198885,1,0.3560967849468878,0.17813141683778233,0.17869161010665602,0.35626283367556466
NOS2,+-+-,0.020926938625023525,0.5987467922944771,0.10908643221719516,-1,0.21817286443439032,0.1064849141618662,0.1135067305498517,0.2129698283237324
NOS3,++++,0.3870558973214714,0.4840877256544191,0.6954596272545137,1,0.9681754513088382,0.4458133698380105,0.43341128158330006,0.8668225631666001
NOSIP,--+-,0.03387319161033871,0.7915343551761987,0.06873455082428338,-1,0.13746910164856677,0.06399361204585638,0.07300935432352271,0.12798722409171276
NOSTRIN,--+-,0.10227764328836961,0.907930822050825,0.15980972533768703,-1,0.31961945067537406,0.16004106541949467,0.16250285192790326,0.32008213083898934
NOTCH1,----,0.03499491379988467,0.5749539015693337,0.1605635587534038,-1,0.3211271175068076,0.16083955968744654,0.16318731462468627,0.3216791193748931
NOTCH2,++-+,0.07262470932362684,0.12395495249740489,0.9120568778162832,1,0.24790990499480978,0.12274697695642255,0.12758797695773683,0.2454939539128451
NOTCH3,--+-,0.19754541318144003,0.8633069160184731,0.19305343729829708,-1,0.38610687459659415,0.19449038955113215,0.19256217202829112,0.38512434405658225
NOTCH4,+++-,0.1683236769612847,0.08615936204753315,0.9346261981842336,1,0.1723187240950663,0.08173625370750627,0.0911424171562197,0.16347250741501254
NOTO,++--,0.187937597461078,0.045911624908661686,0.9935681810990552,1,0.09182324981732337,0.0432352270134611,0.0500769976615525,0.0864704540269222
NOTUM,--+-,0.008045822553633125,0.9649847925887429,0.017570785119613505,-1,0.03514157023922701,0.01705355615125763,0.02002053388090349,0.03410711230251526
NOV,+-++,0.4475565085680576,0.7837645812381666,0.5227252369200943,-1,1.0454504738401886,0.4673472879712542,0.45385580652521107,0.9077116130504221
NOVA1,++++,0.06108571677935899,0.49397751562901043,0.24536292072985733,-1,0.49072584145971465,0.2465065875777106,0.242984257357974,0.485968514715948
NOVA2,+++-,0.030472604455296086,0.06777240927515829,0.8141952050533469,1,0.13554481855031658,0.06257129819758156,0.07209262533508241,0.12514259639516312
NOX3,-+++,0.0644803802855907,0.801308080899108,0.03841955154327329,-1,0.07683910308654658,0.036958877545200476,0.04232261008441707,0.07391775509040095
NOX4,++--,0.42898459626514307,0.1949595634237447,0.9694881692733207,1,0.3899191268474894,0.19552817704768424,0.1948896366851081,0.3897792733702162
NOX5,++++,0.08687704937522597,0.11042456701659545,0.7816957770829629,1,0.2208491340331909,0.10791695185945699,0.11441282153653111,0.21583390371891398
NOXO1,+---,0.05584536064960024,0.1238658329778362,0.397941390038615,1,0.2477316659556724,0.12257586128222679,0.12741687104317573,0.24515172256445358
NOXRED1,-+-+,0.19926563472140607,0.6420587995401379,0.3989473702211385,-1,0.797894740442277,0.3867564022129698,0.37833675564681724,0.7566735112936345
NPAP1,---+,0.3299491077709429,0.7305628394515206,0.31662520043186415,-1,0.6332504008637283,0.31643187132835227,0.30755190508783936,0.6151038101756787
NPAS1,--+-,0.006054175553614328,0.923738559834704,0.025137999063372003,-1,0.050275998126744006,0.024753322306507727,0.02737850787132101,0.04950664461301545
NPAS2,+++-,0.2075019517233271,0.4001429642026002,0.7644532480965829,1,0.8002859284052004,0.3875770020533881,0.37917070666742714,0.7583414133348543
NPAS3,++--,0.21052570483769517,0.08512369519751281,0.9877644145178943,1,0.17024739039502562,0.08048140543007072,0.09022985227856042,0.16096281086014144
NPAS4,+---,6.063085790285896e-4,0.17742674436495992,0.0274351437187446,-1,0.0548702874374892,0.026920663890948496,0.030686744239105637,0.05384132778189699
NPAT,-+-+,0.10311010536305334,0.2103167989442986,0.7908788776090703,1,0.4206335978885972,0.21184120465434633,0.21108766326356015,0.4221753265271203
NPBWR1,-+++,0.18251170483841253,0.8889586402984841,0.1588501091176494,-1,0.3177002182352988,0.15884332401756687,0.1616472735569245,0.31768664803513375
NPBWR2,-++-,0.40623449605151885,0.49410839196828704,0.6510644630627005,1,0.9882167839365741,0.45180241843486196,0.43928591798323163,0.8785718359664633
NPC1,-+--,0.05950269582796535,0.13182408160757875,0.4414649020688883,1,0.2636481632151575,0.1309034907597536,0.13562995494210917,0.2618069815195072
NPC1L1,--++,0.4356946826530652,0.9083861328529946,0.3465077291661672,-1,0.6930154583323344,0.3428962527804711,0.33310517910107235,0.6662103582021447
NPC2,----,0.3072579237690262,0.693094800416155,0.3855425554096057,-1,0.7710851108192114,0.3751782353276678,0.3674423910563541,0.7348847821127082
NPEPL1,+---,0.05196971292197699,0.20512533117562015,0.5336355418829832,1,0.4102506623512403,0.20636550308008214,0.20469970911994526,0.4093994182398905
NPEPPS,-+++,0.06076529565554606,0.361230414091202,0.2391608030220648,-1,0.4783216060441296,0.24028973934865683,0.23705224731918778,0.47410449463837556
NPFF,+++-,0.6322421495693743,0.6221197165894212,0.7053149106739895,1,1.2442394331788424,0.4989733059548255,0.4889636685108082,0.9779273370216164
NPFFR1,-+-+,0.6736060301308642,0.7477118738300852,0.6091198266242782,-1,1.2182396532485564,0.49597901100781383,0.48516997490303443,0.9703399498060689
NPFFR2,-+--,0.3853573573194826,0.4346421356224907,0.7762965764686852,1,0.8692842712449814,0.41181838923112024,0.4007300519021274,0.8014601038042548
NPHP1,+--+,0.26249794507244706,0.37147008399319165,0.5783602402580235,1,0.7429401679863833,0.36305042208532967,0.3545884902754805,0.709176980550961
NPHP3,+--+,0.06578248720323461,0.22859670518792755,0.7710962305616496,1,0.4571934103758551,0.2311772758384668,0.2272856898420122,0.4545713796840244
NPHP4,---+,0.4309835143864118,0.7934612591380514,0.4391852531477113,-1,0.8783705062954226,0.41504591342040725,0.4037189139858544,0.8074378279717088
NPHS1,+---,0.07767840475342586,0.057310355062800494,0.9602744744958936,1,0.11462071012560099,0.052931781884553955,0.06125591741287857,0.10586356376910791
NPHS2,--+-,0.043524746120745625,0.8759956694791913,0.13222016113065663,-1,0.26444032226131325,0.13123823646837393,0.1361510381017568,0.26247647293674786
NPIPA5,++++,0.04283899606310346,0.20748559668666797,0.10270626429172143,-1,0.20541252858344286,0.09929846575029944,0.10763175906913074,0.19859693150059887
NPIPB11,+--+,0.2025134116988898,0.3777661393647468,0.7215863477925872,1,0.7555322787294936,0.3690394706821812,0.36012091484628983,0.7202418296925797
NPL,----,0.47666898572623306,0.6469637582821406,0.6299496999231613,-1,1.2598993998463226,0.500370729481549,0.4906456764772987,0.9812913529545974
NPLOC4,+++-,0.14112920114960276,0.18678069527241747,0.8535860894082822,1,0.37356139054483495,0.18788501026694046,0.186220270347345,0.37244054069469
NPM1,+-++,0.3179960497965188,0.8841114582936183,0.27374187231216557,-1,0.5474837446243311,0.2757086636628073,0.26887976271959846,0.5377595254391969
NPM2,+-+-,0.0038351007730172684,0.5103694214359203,0.04250524785678433,-1,0.08501049571356865,0.040152854617007926,0.04620123203285421,0.08030570923401585
NPM3,+-+-,0.06857463658809727,0.6149416857713802,0.1979993729270714,-1,0.3959987458541428,0.19876803741515997,0.19815195071868583,0.39630390143737165
NPNT,----,0.052710470445711484,0.8941040753640378,0.05978872951296004,-1,0.11957745902592008,0.05458278674499515,0.06439653205566963,0.1091655734899903
NPPA,++--,0.07216068604432341,0.10306982347410146,0.9407229124935998,1,0.20613964694820291,0.0998174766141912,0.10796783208806252,0.1996349532283824
NPPB,++-+,0.3741572441530312,0.5271756052823826,0.6737802688130239,1,1.0543512105647652,0.46908510152863336,0.4557691210859522,0.9115382421719044
NPPC,--++,0.05896640377872267,0.9635914411007593,0.07296984443097033,-1,0.14593968886194067,0.0680431186904694,0.07700205338809035,0.1360862373809388
NPR1,++++,0.08926606282533657,0.27551739510068624,0.5491482717779882,1,0.5510347902013725,0.27800593201003876,0.2709176980550961,0.5418353961101922
NPR2,+++-,0.18212946813373948,0.3081636276466694,0.7772993626593666,1,0.6163272552933388,0.3090919461556012,0.29966349170136314,0.5993269834027263
NPR3,--++,0.22671958527047556,0.9816979283529796,0.09058202153437134,-1,0.18116404306874268,0.08606627502424001,0.09553958475929729,0.17213255004848002
NPRL2,+++-,0.05203739999706634,0.0355877862379401,0.7759783912703694,1,0.0711755724758802,0.03405201916495551,0.03889807791022643,0.06810403832991102
NPRL3,+-+-,0.2397890094691032,0.7175694957761594,0.36187837001501155,-1,0.7237567400300231,0.3552158786288713,0.3462810860141456,0.6925621720282912
NPS,-++-,0.37001753805447524,0.7645610895631556,0.4096769309865985,-1,0.819353861973197,0.39474134489248847,0.3851813826146475,0.770362765229295
NPSR1,-+++,0.18483338044847675,0.7952958935213221,0.27458179505088137,-1,0.5491635901017627,0.2768493697598814,0.26996349532283825,0.5399269906456765
NPTN,+++-,0.02074795634166496,0.22293569368224583,0.2138286539359062,-1,0.4276573078718124,0.21530827582273426,0.21406570841889117,0.42813141683778233
NPTX1,+-++,0.34707115152933044,0.7900907434343526,0.44322404325042747,-1,0.8864480865008549,0.41886727884560543,0.40639972621492126,0.8127994524298425
NPTX2,+---,0.02532477975129931,0.29714398762039146,0.23043616784386642,-1,0.46087233568773284,0.23293218502252894,0.22861054072553047,0.45722108145106094
NPTXR,+---,0.3585007869124976,0.41381230751165876,0.8353601791412791,1,0.8276246150233175,0.3974446725986767,0.3876689670906291,0.7753379341812582
NPVF,++++,0.08960025359549004,0.3352842160575499,0.37161420054003447,1,0.6705684321150998,0.33310517910107235,0.3225346489476986,0.6450692978953972
NPW,+---,0.0010443815226273392,0.3132009441237293,0.03034469381871912,-1,0.06068938763743824,0.02925911138995038,0.03359571070043349,0.05851822277990076
NPY,----,0.006192487890981216,0.80485111034619,0.027603162019032824,-1,0.05520632403806565,0.027148805110363314,0.030914898471366643,0.05429761022072663
NPY1R,++++,0.02562411390867809,0.1029916475498981,0.7289287265079949,1,0.2059832950997962,0.09964636093999543,0.1079107967832088,0.19929272187999086
NPY2R,-+--,0.09503671078663085,0.16878614975349557,0.903353896827956,1,0.33757229950699114,0.16883413187314625,0.17121998517082074,0.3376682637462925
NPY5R,-+++,0.19974986834653047,0.6924153293161481,0.29976443325786856,-1,0.5995288665157371,0.3019449038955113,0.2921514944102213,0.5843029888204426
NQO1,----,0.22343465465132928,0.682083412848659,0.36849074944592025,-1,0.7369814988918405,0.36080533850453433,0.35141455624001827,0.7028291124800365
NQO2,+-+-,0.08718020015665451,0.27804593469842237,0.6320003880520726,1,0.5560918693968447,0.2800022815423226,0.2724006159812924,0.5448012319625848
NR0B2,++--,0.19757583129468775,0.11264699692184703,0.9789272596654491,1,0.22529399384369406,0.11008441706593658,0.11652312781611818,0.22016883413187316
NR1D1,++++,0.00848544919311936,0.018093594760406416,0.053824867199730134,1,0.03618718952081283,0.017510837326032397,0.020589745052187303,0.035021674652064794
NR1D2,++++,0.03469557627742349,0.26808202776410656,0.09018223758254161,-1,0.18036447516508322,0.08560999258541037,0.094798083504449,0.17121998517082074
NR1H2,+-+-,0.26799374607681214,0.6940389026181619,0.39317577078503985,-1,0.7863515415700797,0.3817943306906975,0.37348847821127085,0.7469769564225417
NR1H3,----,0.026560318831893085,0.6562540521387654,0.11979140267940426,-1,0.23958280535880852,0.11777790452289967,0.12377367100159709,0.23555580904579934
NR1H4,++-+,0.033010113408335116,0.07262690577444197,0.8936347023584517,1,0.14525381154888395,0.067647729865389,0.07676952033308618,0.135295459730778
NR1I2,+-++,0.3523630593440978,0.8288998363661146,0.2862057643541816,-1,0.5724115287083632,0.28848457195003707,0.2785763175906913,0.5571526351813826
NR1I3,+++-,0.48084842763480024,0.5031940221893635,0.7300016086997518,1,1.006388044378727,0.45727812000912615,0.4439057776763817,0.8878115553527633
NR2C1,++-+,0.1412221540147955,0.7395600356790708,0.36480879698451013,-1,0.7296175939690203,0.3581246791764102,0.34787816563997265,0.6957563312799453
NR2C2,++++,0.1694856330077085,0.40629796974748045,0.46392330218105043,1,0.8125959394949609,0.3921400866986083,0.3832772486168939,0.7665544972337878
NR2C2AP,+---,0.23416935757608628,0.6331171508906633,0.5104018936965281,-1,1.0208037873930562,0.4609022985227856,0.4477526808122291,0.8955053616244582
NR2E1,++++,0.26070152974759825,0.37310278926141,0.7060204017904266,1,0.74620557852282,0.36487565594341775,0.3557862316774083,0.7115724633548166
NR2E3,++++,0.37522304151068786,0.6145344868577064,0.5945742196235767,-1,1.1891484392471534,0.4927279986311527,0.4812913529545973,0.9625827059091946
NR2F1,+-++,0.05352323350115019,0.9492776202291772,0.08368700370729208,-1,0.16737400741458416,0.07933610905150289,0.08829568788501027,0.15867221810300577
NR2F2,--++,0.037256131667758347,0.9968202870307054,0.013303004272680212,-1,0.026606008545360424,0.013403296640620545,0.01597079625827059,0.02680659328124109
NR2F6,+-+-,0.05202326471313856,0.846920254587184,0.15665765030641138,-1,0.31331530061282276,0.15741744139622427,0.1594798083504449,0.31483488279244853
NR3C1,-+++,0.06271737755780554,0.9490126587780737,0.06556651467206091,-1,0.13113302934412183,0.060514458449780414,0.06947296372347707,0.12102891689956083
NR3C2,-+++,0.3001412359364443,0.7476243856315832,0.24662808263990454,-1,0.4932561652798091,0.2477043289796384,0.24389687428701803,0.48779374857403607
NR4A1,----,0.003887937416103675,0.6231761358620402,0.008368080936407323,-1,0.016736161872814646,0.007927907374664917,0.010723248916267396,0.015855814749329834
NR4A2,----,0.12563139010133417,0.2163284420562279,0.33444700939770483,1,0.4326568841124558,0.2180584074834588,0.21633491131010096,0.4326698226202019
NR4A3,----,0.035670203811149825,0.2554808679554452,0.06787326791745082,-1,0.13574653583490165,0.06268180003422118,0.07209673739447867,0.12536360006844235
NR5A1,+-+-,0.32927093900242776,0.3594986844985617,0.752793609326243,1,0.7189973689971234,0.35306867442391054,0.3448354531454971,0.6896709062909941
NR5A2,+-+-,0.38654154313196387,0.6766586313130678,0.5330478288735642,-1,1.0660956577471283,0.47145382992072093,0.45898927675108375,0.9179785535021675
NR6A1,+--+,0.1868655996830426,0.8021182775865496,0.19344672977714322,-1,0.38689345955428645,0.19460446016083957,0.19301848049281314,0.3860369609856263
NRAP,++++,0.20071922123128463,0.46185669529649037,0.48272271217967755,1,0.9237133905929807,0.431895961670089,0.4190383847601665,0.838076769520333
NRAS,-+--,0.4527939653396545,0.5619196863363431,0.7205276755774057,1,1.1238393726726863,0.4823750855578371,0.47054126504306165,0.9410825300861233
NRBF2,-++-,0.11028740926070739,0.38097713996201316,0.3978965881299244,1,0.7619542799240263,0.3716062057951175,0.3637141390520732,0.7274282781041465
NRBP1,+++-,0.02772447184758489,0.07002235745774933,0.2980741669801861,1,0.14004471491549866,0.06473876340406115,0.07414589630981577,0.1294775268081223
NRBP2,----,0.13041578966786213,0.5852095883893939,0.3742955355236827,-1,0.7485910710473654,0.365881480636514,0.35660506502395617,0.7132101300479123
NRCAM,++++,0.11197955221367012,0.27846145752632956,0.6392068789363279,1,0.5569229150526591,0.2806867442391056,0.27268579250556096,0.5453715850111219
NRDC,++++,0.27666187102390616,0.36410688613929254,0.6632889783446364,1,0.7282137722785851,0.3574036048368697,0.3475161124736212,0.6950322249472424
NRDE2,++--,0.35415983666286965,0.2742989391824571,0.9359433243841971,1,0.5485978783649142,0.2765799680584075,0.2695488507386072,0.5390977014772144
NREP,--++,0.06132864755875236,0.9084784161746045,0.14031742542934197,-1,0.28063485085868395,0.13956539097701476,0.14407939767282682,0.2791307819540295
NRF1,++-+,0.03462363995928814,0.06474760615429673,0.7651881306704963,1,0.12949521230859345,0.0594341775039927,0.06884161295842127,0.1188683550079854
NRG1,+++-,0.216942821362947,0.19682202440556598,0.9164519344704986,1,0.39364404881113196,0.19775268081222908,0.19671476644042662,0.39342953288085325
NRG2,----,0.16313892312521502,0.8195138513412863,0.23676829345821482,-1,0.47353658691642964,0.23795129184965494,0.23471366643851244,0.46942733287702487
NRG3,++++,0.31178295558513275,0.5932013414262245,0.5776715245864447,-1,1.1553430491728893,0.48736667997490446,0.4765571526351814,0.9531143052703628
NRG4,++++,0.019833814696229038,0.474535650642938,0.03945292867871769,-1,0.07890585735743538,0.03752923059373752,0.043178188455395845,0.07505846118747504
NRGN,+-+-,0.07826706958826724,0.21503214465932272,0.16974820977696647,-1,0.33949641955393295,0.16985113785433184,0.17191421400866985,0.3397022757086637
NRIP1,-+-+,0.010966140472984427,0.10860480708930662,0.544246927019484,1,0.21720961417861323,0.10614875655943418,0.1129869389151885,0.21229751311886835
NRIP2,-++-,0.13892783319587226,0.6709428257329033,0.24548157140790697,-1,0.49096314281581394,0.24662065818741802,0.2430983344741045,0.486196668948209
NRIP3,++++,0.026884625326144707,0.10432921128643267,0.48035480614150616,1,0.20865842257286535,0.101357517681953,0.10888039696572178,0.202715035363906
NRL,+-+-,0.24332471029407593,0.42144161594117546,0.7763725630382448,1,0.8428832318823509,0.40263518138261467,0.39223179147892545,0.7844635829578509
NRM,+-+-,0.012501970754211772,0.8353031880212727,0.03171526277149707,-1,0.06343052554299414,0.030513888096731875,0.03507871321013005,0.06102777619346375
NRN1,+-++,0.03744556549207744,0.7143757926850856,0.10579381212021971,-1,0.21158762424043942,0.10283465465122911,0.11048368697239334,0.20566930930245822
NRN1L,+---,0.2296659496178656,0.24476451028114377,0.8341624844423763,1,0.48952902056228753,0.2458361852612366,0.242571151542805,0.48514230308561
NRP1,-++-,0.36773049005678177,0.8312917913717546,0.35351236215382653,-1,0.7070247243076531,0.34859978326584157,0.33972165183664155,0.6794433036732831
NRP2,+--+,0.3581488693775884,0.7593381031174189,0.4494039257391869,-1,0.8988078514783738,0.4229738207950722,0.4106776180698152,0.8213552361396304
NRROS,--++,0.05606731713785219,0.9816453893226929,0.05632003144715414,-1,0.11264006289430828,0.052187303941139566,0.06023271731690623,0.10437460788227913
NRSN1,+-++,0.0445116991037199,0.9475524387966973,0.01717677003355203,-1,0.03435354006710406,0.016597273712427994,0.01945014830025097,0.03319454742485599
NRSN2,+-+-,0.06512767805236463,0.18167757996893671,0.42626509552247327,1,0.36335515993787343,0.18212411590234998,0.18142930473963384,0.3628586094792677
NRTN,---+,0.0062742784947395535,0.8536277761188857,0.00969520815154245,-1,0.0193904163030849,0.009239719386300119,0.012035135751768195,0.018479438772600238
NRXN1,++++,0.007514258083823827,0.04442941736092418,0.683436883324532,1,0.08885883472184836,0.04163814738763404,0.04819483260138025,0.08327629477526809
NRXN2,+-+-,0.36398349163208915,0.5983469106802736,0.5417422314965334,-1,1.0834844629930669,0.4751611247362117,0.46241159023499884,0.9248231804699977
NRXN3,-+++,0.276074120901229,0.5585524715144934,0.6142827904160063,1,1.1171049430289868,0.4810631987223363,0.4689442765071579,0.9378885530143158
NSA2,+++-,0.34347106253142945,0.3632248439009391,0.827127318193818,1,0.7264496878018782,0.3564339493497604,0.34700279472993784,0.6940055894598757
NSD1,-+++,0.1713319688383155,0.5255238683895546,0.4987392358423207,-1,0.9974784716846414,0.4546284149888781,0.4415925165411818,0.8831850330823636
NSF,++++,0.18298519203517122,0.3208790364205881,0.48161892311347143,1,0.6417580728411763,0.32015742642026007,0.31135572919637255,0.6227114583927451
NSFL1C,+-+-,0.05278745008940832,0.548460542154573,0.190628922998306,-1,0.381257845996612,0.19152455369873952,0.18965320556696327,0.37930641113392655
NSG1,++++,0.0092350637460128,0.2991111656149039,0.11649866553435706,-1,0.23299733106871412,0.11407060970740888,0.1202943189596167,0.22814121941481777
NSL1,-+--,0.28473908740493414,0.4701640171788051,0.6293720672663248,1,0.9403280343576103,0.4374857403604837,0.42457080933097585,0.8491416186619517
NSMAF,++++,0.08557109875697155,0.36804241134917576,0.2419576146294685,-1,0.483915229258937,0.24376889294473278,0.23933378964179786,0.4786675792835957
NSMCE1,+---,0.09373847873846368,0.12549894219710062,0.8419750755052341,1,0.25099788439420123,0.12422997946611909,0.1294131067130554,0.24845995893223818
NSMCE2,-+--,0.5551573208359828,0.5254248307990097,0.8083647564175315,1,1.0508496615980194,0.4683436002737851,0.4551417327325615,0.910283465465123
NSMCE3,+-+-,0.4673457200872022,0.6288932277037744,0.6367771886079133,1,1.2577864554075489,0.500228154232261,0.4903895511321508,0.9807791022643016
NSMCE4A,----,0.27565437266989407,0.7037778420618573,0.4022023709130829,-1,0.8044047418261658,0.38938002623624024,0.38039014373716634,0.7607802874743327
NSRP1,+---,0.22652029697171386,0.32453110281870773,0.7573263796794959,1,0.6490622056374155,0.32369381702030575,0.31403638852449667,0.6280727770489933
NSUN2,----,0.24899808051430372,0.3688597243733987,0.6989877915027929,1,0.7377194487467974,0.3611111111111111,0.3516796897279416,0.7033593794558832
NSUN3,-+--,0.15859528574111798,0.3662883043429775,0.7506323797699783,1,0.732576608685955,0.35917180013689254,0.3496264187532082,0.6992528375064164
NSUN4,+++-,0.1522526676090919,0.10263392208648038,0.9485125569890861,1,0.20526784417296076,0.09913301391740817,0.10756858495408658,0.19826602783481634
NSUN5,--+-,0.09136323374160851,0.6752835397744539,0.24852982135702256,-1,0.4970596427140451,0.24975759995437175,0.24566506958704085,0.4913301391740817
NSUN6,++--,0.33974409381947845,0.34123736456943193,0.89356466380155,1,0.6824747291388639,0.33858088067533654,0.3278389322990931,0.6556778645981862
