gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
AP2B1,-+--,0.423268281,0.39594377846229023,0.8458707897361333,1,0.7918875569245805,0.3668725027243008,0.3932151678047363,0.7337450054486016
RASL10B,-+-+,0.239693663,0.33709511827089683,0.7700960406141489,1,0.6741902365417937,0.32008717762440975,0.34185674851082376,0.6401743552488195
GAS2L2,+-+-,0.094337451,0.43486948728560093,0.2604033700812596,-1,0.5208067401625192,0.25228824640418424,0.27155830003632403,0.5045764928083685
MMP28,-+-+,0.191082634,0.3536381111458109,0.387046077957909,1,0.7072762222916218,0.3348347257537232,0.35841929391253813,0.6696694515074464
TAF15,++++,0.23277886,0.5278721795607096,0.5548523322936154,1,1.0557443591214193,0.445477660733745,0.47726282144413773,0.89095532146749
ZNHIT3,-++-,0.235461192,0.48624713990505136,0.5663621427880722,1,0.9724942798101027,0.4244823828550672,0.45452564288827546,0.8489647657101344
MYO19,+-++,0.044207369,0.805457799416766,0.0929172759611376,-1,0.1858345519222752,0.08695336335900043,0.09415183436251362,0.17390672671800086
PIGW,+++-,0.38728724,0.48768256646947455,0.7731666380467934,1,0.9753651329389491,0.425426807119506,0.455905855005085,0.850853614239012
GGNBP2,++++,0.134220883,0.317301476985824,0.8013253802078302,1,0.634602953971648,0.3020704685797312,0.3248583466511695,0.6041409371594624
DHRS11,+-++,0.081275256,0.8884285619365824,0.1720849426599758,-1,0.3441698853199516,0.170565160540462,0.1814021067925899,0.341130321080924
MRM1,+---,0.15670433,0.20520145718648244,0.9117212878631803,1,0.4104029143729649,0.20297856883399928,0.21807351445590586,0.40595713766799857
AATF,++++,0.135360086,0.1450006538766245,0.8022551658129228,1,0.290001307753249,0.14246276788957501,0.15305825947987797,0.28492553577915003
ACACA,++-+,0.239423774,0.32733621433482823,0.8369831896697051,1,0.6546724286696565,0.3104976389393389,0.33408397501089643,0.6209952778786778
TADA2A,-+++,0.203277928,0.8897573342824125,0.2553417154949755,-1,0.510683430989951,0.24771175359581576,0.26523792226661824,0.49542350719163153
DUSP14,----,0.044443725,0.7202924119630717,0.07563110463780695,-1,0.1512622092756139,0.06799360743861688,0.07671630948056665,0.13598721487723375
SYNRG,++++,0.033733164,0.847766358658292,0.08526295282427106,-1,0.17052590564854211,0.07874473340113322,0.08630584816563748,0.15748946680226644
DDX52,+++-,0.081870932,0.10060602852907781,0.9283583661587833,1,0.20121205705815562,0.0955321467490011,0.10199041115792533,0.1910642934980022
MRPL45,-++-,0.221638547,0.8779574267316779,0.20424943182380953,-1,0.40849886364761906,0.20194682551213133,0.21707228478023974,0.40389365102426267
GPR179,+--+,0.258326723,0.7869683956886793,0.4264762618995949,-1,0.8529525237991898,0.3892198169402877,0.4152560842717036,0.7784396338805754
SOCS7,--+-,0.187682749,0.5602354156978983,0.4126169827671751,-1,0.8252339655343502,0.37868661920674124,0.40595713766799857,0.7573732384134825
ARHGAP23,+-++,0.033715879,0.34235332536908364,0.12578132714524384,-1,0.2515626542904877,0.12211245096614848,0.13062114057391935,0.24422490193229696
SRCIN1,+-++,0.024956795,0.255354485795917,0.13314226591613956,-1,0.2662845318322791,0.13155600755484528,0.13955684707591717,0.26311201510969057
C17orf96,+--+,0.151638655,0.4877689907277844,0.33175500083828235,-1,0.6635100016765647,0.3153421473194828,0.3370141663639666,0.6306842946389656
MLLT6,+-++,0.151029689,0.9261506125511841,0.13241905951753602,-1,0.26483811903507204,0.13104750835391543,0.1386124228114784,0.26209501670783086
CISD3,---+,0.743749447,0.8215941458896999,0.5327466929554368,-1,1.0654933859108735,0.4476245823042278,0.4802760624772975,0.8952491646084556
PCGF2,+-++,0.0300025,0.8118759825260641,0.0984982711894618,-1,0.1969965423789236,0.09298271102716839,0.09930984380675627,0.18596542205433678
PSMB3,-++-,0.143873802,0.38711005755282724,0.3670408978178665,-1,0.734081795635733,0.347014383263112,0.37108608790410463,0.694028766526224
PIP4K2B,---+,0.047238705,0.8752805720273574,0.054893972308426256,-1,0.10978794461685251,0.04605549905564434,0.054268071195059935,0.09211099811128869
CWC25,+-++,0.306960724,0.7501330054559922,0.4567370248415366,-1,0.9134740496830732,0.40868807206160107,0.43617871413003995,0.8173761441232021
RPL23,-+++,0.535987325,0.8142999506150594,0.49743598247909204,-1,0.9948719649581841,0.43048089495859365,0.4615328732292045,0.8609617899171873
LASP1,--++,0.197003354,0.9823501695116197,0.07462527738718615,-1,0.1492505547743723,0.06741246549469708,0.07540864511442064,0.13482493098939416
PLXDC1,--++,0.186144433,0.9851491911174881,0.0859886445895012,-1,0.1719772891790024,0.07932587534505303,0.08717762440973484,0.15865175069010606
ARL5C,-++-,0.363229582,0.7863945467695062,0.39021452100473586,-1,0.7804290420094717,0.3627052157489467,0.3889575009081003,0.7254104314978934
CACNB1,+---,0.123907804,0.6425271478462768,0.3782808856447226,-1,0.7565617712894452,0.3553682987069592,0.3798038503450781,0.7107365974139184
RPL19,--++,0.427777887,0.9269826496524106,0.315028791516941,-1,0.630057583033882,0.3001598140345779,0.3231383944787505,0.6003196280691558
STAC2,+---,0.339619131,0.6964071975141275,0.5417975307132817,-1,1.0835950614265635,0.4514020049397065,0.484271703596077,0.902804009879413
FBXL20,--++,0.699607833,0.8716283754542264,0.4554542663165766,-1,0.9109085326331532,0.4079616446317013,0.43494369778423536,0.8159232892634026
MED1,+-++,0.511191193,0.8316588768057055,0.4753912006499044,-1,0.9507824012998088,0.4186401278512277,0.44852887758808574,0.8372802557024553
CDK12,+-++,0.228126888,0.7274062051919232,0.18883443477138845,-1,0.3776688695427769,0.1890890600029057,0.20043588812204868,0.3781781200058114
PPP1R1B,--++,0.16693329,0.9388165495939111,0.18209560822527535,-1,0.3641912164505507,0.18160685747493827,0.1925172539048311,0.36321371494987653
STARD3,--+-,0.394063106,0.8643063673773321,0.3719012323849687,-1,0.7438024647699374,0.3502833066976609,0.3748637849618598,0.7005666133953218
TCAP,+-++,0.165850225,0.9461609881610243,0.13679738593838048,-1,0.27359477187676096,0.1350428592183641,0.14413367235742827,0.2700857184367282
PGAP3,+---,0.094159142,0.5669521642795056,0.34146273719319054,-1,0.6829254743863811,0.3242045619642598,0.3463857609880131,0.6484091239285196
ERBB2,--++,0.294183406,0.9759622906792794,0.1383876826347676,-1,0.2767753652695352,0.1364957140781636,0.1459498728659644,0.2729914281563272
GSDMB,+-+-,0.146183454,0.6466006149435852,0.34782781483579533,-1,0.6956556296715907,0.329289553973558,0.35285143479840175,0.658579107947116
ORMDL3,--+-,0.028165976,0.7404632262679764,0.07712640649769725,-1,0.1542528129953945,0.06966439052738631,0.07766073374500544,0.13932878105477262
PSMD3,--+-,0.149866598,0.638705916098586,0.3384096242531588,-1,0.6768192485063176,0.3211535667586808,0.3430439520523066,0.6423071335173616
MED24,++++,0.486538083,0.6154280746447759,0.6649760692729852,1,1.2308561492895518,0.47497275699237196,0.5098067703036466,0.9499455139847439
THRA,--+-,0.20019001,0.8394527608132728,0.3082124142135898,-1,0.6164248284271796,0.29485689379630975,0.3175444969124591,0.5897137875926195
NR1D1,++++,0.071112693,0.4852157275916717,0.1112921914844093,-1,0.2225843829688186,0.10678483219526369,0.11434798401743552,0.21356966439052738
MSL1,+---,0.489745042,0.4743322786004986,0.7611075351658767,1,0.9486645572009972,0.41794406102433707,0.4476245823042278,0.8358881220486741
CASC3,+-++,0.179551905,0.8864901319663451,0.20073999768577272,-1,0.40147999537154544,0.19896847304954235,0.21300399564111877,0.3979369460990847
RAPGEFL1,+-+-,0.358882944,0.7175415010222277,0.508715827836074,-1,1.017431655672148,0.4367281708557315,0.4670541227751544,0.873456341711463
WIPF2,+--+,0.075850211,0.7937469070552423,0.1150313738491945,-1,0.230062747698389,0.11027168385878251,0.11754449691245913,0.22054336771756503
CDC6,--+-,0.457102456,0.7913729052323326,0.4850886622781123,-1,0.9701773245562246,0.42350719163155603,0.45383218307301126,0.8470143832631121
RARA,+-+-,0.178976306,0.6421358265188409,0.35020390751699787,-1,0.7004078150339957,0.3318320499782072,0.35524881946966946,0.6636640999564144
GJC1,+-++,0.007817516,0.7678641969556327,0.0012794366762149962,-1,0.0025588733524299924,5.084992009298271e-4,5.811841627315655e-4,0.0010169984018596541
IGFBP4,--+-,0.076495101,0.34915159716735933,0.5469236203608833,1,0.6983031943347187,0.330403196512895,0.35435130030509954,0.66080639302579
SMARCE1,+++-,0.08371295,0.1179905421431565,0.8313821080694652,1,0.235981084286313,0.11333091173265529,0.12095016707830887,0.22666182346531058
KRT10,++++,0.332530036,0.5448803241463136,0.6011094117982644,1,1.0897606482926272,0.45266981474754814,0.48597995060293475,0.9053396294950963
TMEM99,+++-,0.331641929,0.40966444777733585,0.8152126730429446,1,0.8193288955546717,0.37638939338903016,0.4031672235943629,0.7527787867780603
EIF1,-+++,0.101531204,0.8646538522196412,0.12382680555142388,-1,0.24765361110284775,0.11935202673252943,0.12778786778060297,0.23870405346505885
HAP1,-+++,0.358528539,0.879843505750944,0.3466830837498992,-1,0.6933661674997984,0.3281999128287084,0.35176171449328003,0.6563998256574168
JUP,+-++,0.43086537,0.8495068431735806,0.4036809338056828,-1,0.8073618676113656,0.37207612959465347,0.3989102796948783,0.7441522591893069
P3H4,--+-,0.151742434,0.4654193243043762,0.5450883021383611,1,0.9308386486087524,0.41278605158009446,0.4422490193229696,0.8255721031601889
FKBP10,++++,0.496840326,0.6367760835919825,0.6351655247907332,-1,1.2703310495814664,0.47835246258898734,0.5131856156919724,0.9567049251779747
NT5C3B,-+++,0.574071503,0.7716964974474227,0.5022083966003996,-1,1.0044167932007992,0.4328781054772628,0.46363966581910643,0.8657562109545256
KLHL11,-+--,0.202853264,0.0834287626803035,0.9191719583741144,1,0.166857525360607,0.07686160552124954,0.08433822461136133,0.15372321104249909
ACLY,++--,0.239978912,0.24020251451342992,0.9372133593336781,1,0.48040502902685983,0.23472575372321106,0.2511259625163446,0.4694515074464221
TTC25,--+-,0.08362745,0.7812218681079546,0.15327596875172775,-1,0.3065519375034555,0.15146011913409851,0.16069742099527787,0.30292023826819703
CNP,++++,0.03800358,0.16284313009312426,0.6967532540200263,1,0.3256862601862485,0.16127860515800943,0.17129158797036176,0.32255721031601886
DNAJC7,-+++,0.19183298,0.7869662940037332,0.3465406619657456,-1,0.6930813239314912,0.32812727008571846,0.3513258263712314,0.6562545401714369
NKIRAS2,+-++,0.02003063,0.9357738073030046,0.03677415524878432,-1,0.07354831049756864,0.02942031091094,0.03392662549945514,0.05884062182188
ZNF385C,+-++,0.194991889,0.6091468591187396,0.3004875707333356,-1,0.6009751414666712,0.2890454743571117,0.3092626225935343,0.5780909487142234
DHX58,++++,0.1972709,0.6862422942074453,0.24200629182997793,-1,0.48401258365995586,0.23608891471741972,0.25281511078823105,0.47217782943483944
KAT2A,--++,0.378646034,0.9261114193215539,0.2678544351373752,-1,0.5357088702747504,0.258898736016272,0.2780239738467127,0.517797472032544
RAB5C,++-+,0.309880156,0.29561387697110086,0.7716943529315664,1,0.5912277539422017,0.2847802397384671,0.30422780764201657,0.5695604794769342
KCNH4,+-++,0.082211842,0.7950047586185475,0.15759078163161055,-1,0.3151815632632211,0.1561818974284469,0.16541954231747186,0.3123637948568938
GHDC,+-++,0.518430506,0.7416073408044492,0.5056744346820722,-1,1.0113488693641444,0.43491210228098215,0.4647293861242281,0.8698242045619643
STAT5B,+-++,0.105079608,0.9394741895027409,0.14558932464223054,-1,0.2911786492844611,0.14281563271829145,0.15350526698147476,0.2856312654365829
STAT5A,++-+,0.149633285,0.18916428211004327,0.8604239366771125,1,0.37832856422008654,0.18939338903014893,0.20092982711027169,0.37878677806029787
STAT3,++++,0.185250405,0.4277548313518428,0.6271187041392801,1,0.8555096627036856,0.39026516527424626,0.41609763184657855,0.7805303305484925
CAVIN1,+-++,0.110006742,0.43859233978178225,0.41347880482321553,-1,0.8269576096464311,0.37934040389365103,0.4063930257900472,0.7586808077873021
ATP6V0A1,-+--,0.440309579,0.28041568276874496,0.9142519757489674,1,0.5608313655374899,0.27032328369051944,0.29071625744588114,0.5406465673810389
NAGLU,++++,0.153840964,0.7238480111384963,0.27285250713841286,-1,0.5457050142768257,0.26369315705361035,0.28339992735197966,0.5273863141072207
HSD17B1,+++-,5.59702e-4,0.0031856286510191403,0.5480854544666991,1,0.006371257302038281,0.002179440610243371,0.0020339968037193083,0.0040679936074386166
COASY,+--+,0.19285921,0.5540679253835562,0.37870084590190056,-1,0.7574016918038011,0.3555862269359291,0.379949146385761,0.7111724538718582
MLX,----,0.145547506,0.6326246338828044,0.24985674973815852,-1,0.49971349947631705,0.24211826238558767,0.2600072648020341,0.48423652477117535
PSMC3IP,--++,0.133873375,0.9897178099238915,0.05102648538501102,-1,0.10205297077002204,0.04300450385006538,0.04990918997457319,0.08600900770013076
RETREG3,--++,0.274961251,0.9365200834975083,0.2349850980351499,-1,0.4699701960702998,0.22896992590440216,0.2464220849981838,0.4579398518088043
TUBG1,----,0.184072404,0.41539826424700865,0.6570522137961798,1,0.8307965284940173,0.38038503450780964,0.40767107365974137,0.7607700690156193
TUBG2,--++,0.123995295,0.9821515433810184,0.09194158540811741,-1,0.18388317081623481,0.08579107947116082,0.09306211405739194,0.17158215894232165
PLEKHH3,+-++,0.166288859,0.5239969370133531,0.44403668959175496,-1,0.8880733791835099,0.40135115501961355,0.42695241554667634,0.8027023100392271
CNTNAP1,+-++,0.180604192,0.7894245317590167,0.3599111351013667,-1,0.7198222702027334,0.3405491791370042,0.36432982201235015,0.6810983582740084
EZH1,++++,0.235343661,0.5729690437771954,0.3924387301369314,-1,0.7848774602738628,0.36452128432369607,0.3911369415183436,0.7290425686473921
RAMP2,+-++,0.213504048,0.906210356415201,0.21643717860392553,-1,0.43287435720785106,0.2132790934185675,0.2286233200145296,0.426558186837135
VPS25,-++-,0.387191723,0.4475013867451699,0.6932341180629726,1,0.8950027734903399,0.40312386487468216,0.4296091820427139,0.8062477297493643
CNTD1,----,0.360163104,0.4786525471903235,0.6360646247921261,1,0.957305094380647,0.4202687976752634,0.4501670783088769,0.8405375953505267
BECN1,++++,0.429562779,0.5299061891551633,0.7674671956374901,1,1.0598123783103266,0.44634943697784235,0.47842510533197735,0.8926988739556847
PSME3,++--,0.145420035,0.1465970063592996,0.9480589809446115,1,0.2931940127185992,0.1438430802760625,0.1543658288536975,0.287686160552125
AOC2,+---,0.268845879,0.4356970661218529,0.7816620710310498,1,0.8713941322437058,0.3949872865964402,0.4211826238558768,0.7899745731928804
AOC3,++++,0.013867209,0.823021979459811,0.03412719048184934,-1,0.06825438096369868,0.027604242336190615,0.032110424990919,0.05520848467238123
AARSD1,+-++,0.077978384,0.8778222730883133,0.12772653222622882,-1,0.25545306445245763,0.12450966148481767,0.1335270613875772,0.24901932296963533
PTGES3L,++++,0.519422859,0.6942490695004603,0.5838862917833139,-1,1.1677725835666277,0.4665843382246114,0.5012713403559753,0.9331686764492227
RUNDC1,--+-,0.131385332,0.8149354888742252,0.18500182128637344,-1,0.37000364257274687,0.18494842365247713,0.19622230294224483,0.36989684730495426
RPL27,-+++,0.269560533,0.8465833799346052,0.20370796877361297,-1,0.40741593754722594,0.2015109690541915,0.21649110061750818,0.403021938108383
IFI35,++-+,0.015743706,0.3056916870084327,0.17833792272734936,-1,0.3566758454546987,0.17753886386749965,0.18844896476571013,0.3550777277349993
RND2,-+-+,0.294020728,0.6082676333379089,0.45924457104730926,-1,0.9184891420946185,0.41006828417841057,0.43806756265891755,0.8201365683568211
BRCA1,++++,0.070982488,0.1986819100464316,0.6409042989311676,1,0.3973638200928632,0.19716672720668363,0.21124509661484817,0.39433345441336726
NBR1,-+--,0.319937051,0.3095280505940255,0.8245872741434879,1,0.619056101188051,0.29611333091173264,0.3185384280110417,0.5922266618234653
TMEM106A,++++,0.098845852,0.29826999067758725,0.5875780851376984,1,0.5965399813551745,0.28703232836905196,0.30669766090367573,0.5740646567381039
ARL4D,---+,0.018639628,0.9668491891154946,0.02534766809284522,-1,0.05069533618569044,0.019831468836263258,0.02346531057028696,0.039662937672526516
DHX8,---+,0.71331848899999994,0.7916101864671097,0.5736283891147091,-1,1.1472567782294183,0.4632427720470725,0.4977115873592445,0.926485544094145
DUSP3,---+,0.477718146,0.6533563584410748,0.6441213877386158,-1,1.2882427754772316,0.4795873892198169,0.5142026879767526,0.9591747784396338
MPP3,+++-,0.166804262,0.19742961156690197,0.668461147518183,1,0.39485922313380395,0.19607700690156193,0.21001016998401859,0.39215401380312387
MPP2,+--+,0.133179451,0.4488599726356836,0.4286835124203309,-1,0.8573670248406619,0.3908179572860671,0.4166363966581911,0.7816359145721342
TMEM101,-++-,0.181731843,0.3213126879256945,0.7001934020425182,1,0.642625375851389,0.30526698147475484,0.3281999128287084,0.6105339629495097
LSM12,-+--,0.36635328,0.3853266664485611,0.7195462013797127,1,0.7706533328971222,0.35917181256810754,0.38486125236088914,0.7183436251362151
G6PC3,++-+,0.719309926,0.6060355648863508,0.7429693895304298,1,1.2120711297727016,0.47308390846349435,0.5068284178410577,0.9461678169269887
HDAC5,---+,0.048239784,0.7871299195345289,0.057549038379696674,-1,0.11509807675939335,0.04917913700421328,0.057464584090083544,0.09835827400842656
TMUB2,-++-,0.426747124,0.5413163684020624,0.6580524680344606,1,1.0826327368041249,0.45078096621867053,0.48409123928519543,0.9015619324373411
ATXN7L3,---+,0.11115763,0.8000649019848299,0.13000162839825,-1,0.2600032567965,0.1276332994333866,0.1359244460588449,0.2552665988667732
UBTF,+-++,0.098910613,0.9236997955821584,0.12622788164314255,-1,0.2524557632862851,0.1226209501670783,0.13156556483835816,0.2452419003341566
RUNDC3A,---+,0.080989218,0.917845729945711,0.08530621471380836,-1,0.17061242942761673,0.07881737614412321,0.08637849618597893,0.15763475228824642
SLC25A39,+-++,0.67671806,0.7061045535580399,0.6491744364167394,-1,1.2983488728334789,0.48016853116373676,0.5148565201598256,0.9603370623274735
GRN,--++,0.093280467,0.9518563640554153,0.0997928226321324,-1,0.1995856452642648,0.09450820862995787,0.10076280421358517,0.18901641725991575
FAM171A2,--++,0.264545258,0.9325491847560272,0.2572654714997454,-1,0.5145309429994908,0.24960046491355514,0.2680711950599346,0.4992009298271103
ITGA2B,--++,0.351724011,0.9546421525650627,0.21046916308525518,-1,0.42093832617051036,0.20826674415225918,0.2236832546313113,0.41653348830451836
GPATCH8,+-++,0.193857919,0.6875652024983123,0.15347696665005325,-1,0.3069539333001065,0.15167804736306842,0.1610606610969851,0.30335609472613684
MEIOC,+++-,0.035396725,0.04204581815414666,0.9430058386359355,1,0.08409163630829332,0.033853977479113694,0.04009879413046637,0.06770795495822739
CCDC43,-++-,0.193145814,0.31649351875253956,0.7613283380982547,1,0.6329870375050791,0.3011260443152924,0.32398663373528985,0.6022520886305848
DBF4B,++--,0.288945045,0.29634410548928386,0.9167155619197191,1,0.5926882109785677,0.2853614239011987,0.30466366409995643,0.5707228478023973
ADAM11,----,0.267065201,0.3651155821987638,0.66155601632032,1,0.7302311643975276,0.34536868870323284,0.3688072061601046,0.6907373774064657
HIGD1B,---+,0.093084314,0.9126229060531824,0.11754924562756752,-1,0.23509849125513504,0.11295946534941159,0.12030512168543407,0.22591893069882318
EFTUD2,-++-,0.320153745,0.7120073693723549,0.42963110993787623,-1,0.8592622198757525,0.3909632427720471,0.4175081729022884,0.7819264855440942
GFAP,+++-,0.012332699,0.01833303604364996,0.942354282224035,1,0.03666607208729992,0.014021067925899019,0.01641725991573442,0.028042135851798038
C1QL1,---+,0.225766458,0.5848673003231186,0.42136964056583925,-1,0.8427392811316785,0.38515182333284903,0.41162368325463133,0.7703036466656981
DCAKD,++++,0.278661317,0.39855650523162695,0.7727551845460661,1,0.7971130104632539,0.3687613512531783,0.39546709283742554,0.7375227025063567
NMT1,--+-,0.225684057,0.8756176517970371,0.24455189148203113,-1,0.48910378296406226,0.23761441232020922,0.25550308754086454,0.47522882464041843
PLCD3,+-++,0.174714701,0.8443667350238454,0.1935970701896285,-1,0.387194140379257,0.1932296963533343,0.20566654558663278,0.3864593927066686
ACBD4,---+,0.122647041,0.8636765580170008,0.17683473816456255,-1,0.3536694763291251,0.1759407235217202,0.18656011623683255,0.3518814470434404
HEXIM1,---+,0.091255601,0.8361290158922565,0.06254392314248967,-1,0.12508784628497935,0.05433677175650153,0.06269524155466763,0.10867354351300305
HEXIM2,--++,0.127440311,0.9740589506305631,0.09832128752442656,-1,0.19664257504885313,0.09298271102716839,0.09909189974573193,0.18596542205433678
FMNL1,---+,0.071302248,0.8752421326256372,0.1713199259775477,-1,0.3426398519550954,0.16954816213860235,0.18067562658917544,0.3390963242772047
MAP3K14,+-+-,0.181900513,0.6410274828952729,0.2341542483732643,-1,0.4683084967465286,0.22780764201656253,0.24576825281511078,0.45561528403312507
ARHGAP27,-+++,0.362127181,0.8711297174824785,0.329980194597312,-1,0.659960389194624,0.31309022228679356,0.33614239011986924,0.6261804445735871
PLEKHM1,+-++,0.053124371,0.9117892056442273,0.08104010098153862,-1,0.16208020196307724,0.0740955978497748,0.08209226298583364,0.1481911956995496
CRHR1,---+,0.246272272,0.8723170148867705,0.27834610766348317,-1,0.5566922153269663,0.2684875780909487,0.2888485288775881,0.5369751561818974
MAPT,+--+,0.215158971,0.6831086485886319,0.33485282392646093,-1,0.6697056478529219,0.31846578526805175,0.33984743915728294,0.6369315705361035
KANSL1,+---,0.290265559,0.3182278404318841,0.8213882481279995,1,0.6364556808637682,0.3031601888848529,0.3256574168240593,0.6063203777697058
LRRC37A,----,0.110942806,0.12190659926397264,0.7007822065766385,1,0.24381319852794528,0.11754449691245913,0.1253087316577074,0.23508899382491827
NSF,-+--,0.132519258,0.16355624828687243,0.5876516272185475,1,0.32711249657374486,0.1621503814021068,0.17187272991428157,0.3243007628042136
WNT3,----,0.097924582,0.3396749229348196,0.6057474551858748,1,0.6793498458696392,0.32248456229567746,0.3447624582304228,0.6449691245913549
GOSR2,--++,0.344690428,0.8954529118065998,0.3480987976031353,-1,0.6961975952062706,0.3295801249455179,0.35335997094079186,0.6591602498910358
RPRML,+-+-,0.203714969,0.8534351697448649,0.30967933204398324,-1,0.6193586640879665,0.2962371059131193,0.31863421721758084,0.5924742118262386
CDC27,-+--,0.135772894,0.12335165874221764,0.7334856173535217,1,0.24670331748443527,0.11899745731928806,0.1270521574894668,0.2379949146385761
EFCAB13,++++,0.057571631,0.11723106434979806,0.3265233249125028,1,0.23446212869959612,0.11231383944787504,0.11993316867644922,0.22462767889575008
NPEPPS,+++-,0.314285731,0.2683146627438702,0.915693994205045,1,0.5366293254877404,0.259498728659644,0.2782943483945954,0.518997457319288
KPNB1,+++-,0.188953641,0.25668550228896797,0.7385062824066055,1,0.5133710045779359,0.2489647657101344,0.2669620804881592,0.4979295314202688
TBKBP1,---+,0.195695748,0.7214908162894809,0.17102734385507876,-1,0.3420546877101575,0.16947551939561237,0.18009444242644387,0.33895103879122473
OSBPL7,+-++,0.047637003,0.8962611619080022,0.07822136398840603,-1,0.15644272797681205,0.07068138892924597,0.07882310207046858,0.14136277785849194
MRPL10,--++,0.197728571,0.9725002635981983,0.09606927931775043,-1,0.19213855863550086,0.09036757227952928,0.09676716309480567,0.18073514455905856
SCRN2,--++,0.057267847,0.9631842930854013,0.06714314245540137,-1,0.13428628491080274,0.059494406508789774,0.06727206683617871,0.11898881301757955
SP2,---+,0.107206997,0.9613741859449286,0.06250092283883055,-1,0.1250018456776611,0.05426412901351155,0.06262259353432618,0.1085282580270231
PNPO,-+-+,0.04772965,0.23631713016228192,0.46299163047848635,1,0.47263426032456385,0.23007628042135853,0.24734853988086591,0.46015256084271705
CDK5RAP3,++++,0.079736733,0.7810007446938745,0.12516431623032906,-1,0.2503286324606581,0.12124073805026878,0.12982201235016347,0.24248147610053755
COPZ2,+++-,0.226713029,0.2760126751069155,0.8870341276078653,1,0.552025350213831,0.26640029059208137,0.28613976463751273,0.5328005811841627
NFE2L1,+++-,0.32156751,0.4199476157384047,0.7695949207519517,1,0.8398952314768094,0.3842353795859063,0.4104314978933605,0.7684707591718126
CBX1,-++-,0.222536572,0.4897147793935461,0.5586506703878116,1,0.9794295587870921,0.4265165274246277,0.45721342437890455,0.8530330548492554
SNX11,-++-,0.061917447,0.6902435075579172,0.24454753169172025,-1,0.4890950633834405,0.23761441232020922,0.2554304395205231,0.47522882464041843
TTLL6,-+++,0.052732908,0.9560009915796396,0.022238661275643036,-1,0.04447732255128607,0.017434258317594074,0.020486741736287686,0.03486851663518815
CALCOCO2,++--,0.225931391,0.2660631470695578,0.9144507783032718,1,0.5321262941391156,0.25731928804940063,0.27633299433386604,0.5146385760988013
ATP5MC1,----,0.109555034,0.3646069840889469,0.5508711302222611,1,0.7292139681778937,0.34493280058118414,0.36808077873020484,0.6898656011623683
UBE2Z,+++-,0.350977345,0.4503153329077869,0.8146353407219293,1,0.9006306658155738,0.4049400653832183,0.4313526078744733,0.8098801307664366
SNF8,---+,0.23631452,0.8493416248075182,0.31720532323574263,-1,0.6344106464714853,0.30197588260932734,0.3245913548855794,0.6039517652186547
ABI3,++-+,0.068791087,0.13537039201391013,0.8100311931906997,1,0.27074078402782026,0.13359970940791863,0.14223449077437164,0.26719941881583725
ZNF652,++++,0.033707389,0.10741913510853417,0.8446157277831522,1,0.21483827021706833,0.10236106066109699,0.10947261368589278,0.20472212132219397
PHB,-++-,0.254429779,0.5521358617054508,0.49511774888069515,-1,0.9902354977613903,0.42902804009879414,0.46015256084271705,0.8580560801975883
NGFR,++++,0.093677884,0.27411661239625446,0.310920729640841,1,0.5482332247925089,0.264874682164911,0.2849774807496731,0.529749364329822
NXPH3,+--+,0.208379485,0.6191741731334365,0.3594201855105659,-1,0.7188403710211319,0.3403312509080343,0.3638939338903015,0.6806625018160686
SPOP,+++-,0.069603834,0.18925434956214776,0.5984784349451713,1,0.3785086991242955,0.18946603705049037,0.20100246985326167,0.37893207410098073
SLC35B1,+++-,0.164776561,0.2298093057955653,0.8517616616759944,1,0.4596186115911306,0.2244823828550672,0.2415371204416679,0.4489647657101344
FAM117A,+---,0.406642962,0.5046831385600407,0.7467008572777438,1,1.0093662771200813,0.43421721758082094,0.4645503414208921,0.8684344351616419
KAT7,+-+-,0.570300507,0.6974380302440675,0.560500459540607,-1,1.121000919081214,0.45910213569664393,0.49291681801670906,0.9182042713932879
ITGA3,--+-,0.065141916,0.9441862494516458,0.0790603810072424,-1,0.1581207620144848,0.0717710300740956,0.07976752633490737,0.1435420601481912
PDK2,--++,0.456387111,0.9253588785657452,0.30819086599410894,-1,0.6163817319882179,0.29485689379630975,0.3174718488921177,0.5897137875926195
SAMD14,--++,0.085570107,0.9976850784320273,0.01975370414860266,-1,0.03950740829720532,0.015690832485834666,0.017944061024337085,0.03138166497166933
PPP1R9B,--++,0.134408252,0.9579237800786019,0.10994059485184082,-1,0.21988118970368165,0.10489612087752434,0.11304031965128951,0.20979224175504868
XYLT2,++++,0.18845673,0.7662381381204034,0.33823499402051604,-1,0.6764699880410321,0.3210809240156908,0.34289865601162367,0.6421618480313817
MRPL27,-+++,0.507534139,0.7178414702227826,0.5513748047551122,-1,1.1027496095102245,0.45576056951910504,0.4893570650199782,0.9115211390382101
EME1,++-+,0.402835149,0.4940151919736976,0.6893434673474443,1,0.9880303839473952,0.42869596803487103,0.4593200639256138,0.8573919360697421
LRRC59,---+,0.085187246,0.8509596523321894,0.06118814142961928,-1,0.12237628285923856,0.05302920238268197,0.060879041046131496,0.10605840476536393
ACSF2,++-+,0.132246122,0.24674565605121426,0.880696502632966,1,0.4934913121024285,0.2395931710860879,0.25722795292750256,0.4791863421721758
