gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
NDUFA3,-++---+++++-,0.018523475,0.024034199705634498,0.9564188612690758,1,0.048068399411268996
GRIN2B,---++-------,0.025725235,0.9954139908648802,0.02406593400645951,-1,0.04813186801291902
RABL6,------++++++,2.35852e-4,0.024086176142418248,0.1946592223118519,1,0.048172352284836496
ZNF638,+++-+-+---+-,0.001959458,0.5688262169990572,0.024107906797101925,-1,0.04821581359420385
RP11-6N17.4,+-+---++++++,0.018272915,0.02411093868541888,0.9267210493506667,1,0.04822187737083776
ITPKB,+++-++-+-+++,0.058994916,0.024115004582818688,0.9932075917436042,1,0.048230009165637376
RP11-508N22.12,----+++---+-,0.003528118,0.9229324053608312,0.02415194114420354,-1,0.04830388228840708
SLC19A3,-+++++++++++,0.02077501,0.024162484026947956,0.9989141049256222,1,0.04832496805389591
CTD-3162L10.1,+-+-++++++++,0.020723091,0.024178262463694308,0.9736917479719374,1,0.048356524927388615
RPL12,+-----++++++,0.021795671,0.024180349654120848,0.8353617834048327,1,0.048360699308241696
RP11-319G6.1,+++-+++--+++,0.072219244,0.024220353322918827,0.903186052695093,1,0.048440706645837654
CENPW,-----++-+---,0.081122757,0.9969882336085666,0.024228803923509748,-1,0.048457607847019496
RNU6-433P,----++----+-,0.041735902,0.9069619843633682,0.024236907390456953,-1,0.04847381478091391
STYK1,++++----+-++,0.003792897,0.02424656617420572,0.8137601444833564,1,0.04849313234841144
BRINP2,--------+--+,0.026526345,0.9338308414259857,0.02426470396691992,-1,0.04852940793383984
RP1-223B1.1,++++++---+-+,0.007449288,0.02427265597618125,0.21343804885863493,1,0.0485453119523625
TAS2R50,----+-----+-,0.03978142,0.9929983165634516,0.024275159603041677,-1,0.04855031920608335
LYST,-++-+++++-+-,0.012245225,0.024279629246723066,0.8015956809146165,1,0.04855925849344613
AC007038.7,----------++,0.015333195,0.859042018678688,0.024286527696363067,-1,0.04857305539272613
ZDHHC1,++---+++++++,0.056330659,0.024298235059049968,0.9941048635887381,1,0.048596470118099935
MT-TL1,--+----++--+,0.001593306,0.38054252041798015,0.02429917904667063,-1,0.04859835809334126
ADAP2,+++--++-++++,0.039316441,0.02433297748321346,0.9932872412397811,1,0.04866595496642692
CAPNS1,+-++-+++++--,0.00252779,0.024333120270613247,0.723297656815213,1,0.048666240541226494
NPIPB3,+---+-++-+++,0.002041563,0.748770941519209,0.024341323297018203,-1,0.048682646594036406
HECW2,++-++-++++-+,0.152225252,0.02439112561636481,0.9935276595771168,1,0.04878225123272962
GMCL1,------++--+-,0.033946775,0.9969960385335659,0.02440317846932468,-1,0.04880635693864936
DYNLT3,++++-+++++--,0.073666289,0.024403511870805,0.9592482701058784,1,0.04880702374161
ALDH1A1,+++-++-++-++,0.009533842,0.02443600411032936,0.8304243250356538,1,0.04887200822065872
LRRTM2,-+-+-+----+-,0.01208384,0.9257629853046886,0.024444873094760303,-1,0.048889746189520605
CCNDBP1,-+++--++++++,0.027031075,0.02445359153883491,0.9775846439456513,1,0.04890718307766982
RP5-1119A7.17,--------++-+,0.025860459,0.970435329398257,0.02446113899041352,-1,0.04892227798082704
PLCB3,+++---++++++,0.0410373,0.024486593447326097,0.9656054787859893,1,0.048973186894652194
PTGES3P2,+--++-+++++-,0.054066306,0.024495874621285354,0.9861033162962533,1,0.04899174924257071
AC011995.1,-+----++++-+,0.009282436,0.2772111352811166,0.024519773515591453,-1,0.049039547031182906
JMJD1C,----+-+---+-,0.05439685,0.9470625843369452,0.02452339425089306,-1,0.04904678850178612
RP11-310J24.3,-++++++++-++,0.03184633,0.02453727390595168,0.9966192966233097,1,0.04907454781190336
AHCYL2,+++---------,0.083170292,0.9969220137667596,0.024538988885194797,-1,0.049077977770389594
