gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
PREPL,++++-+-++---,0.018519917,0.06813000988669189,0.9162891743359213,1,0.13626001977338378,0.20217944061024337,0.7569923719578642,0.40435888122048674
GORASP2,+-++++------,0.028463824,0.003046156765317146,0.997491828153353,1,0.006092313530634292,0.056229567744278966,0.9243007628042136,0.11245913548855793
GFPT2,--+---++-+++,0.035891906,0.9991973659352001,7.687515051007285e-4,-1,0.001537503010201457,0.9484199055575736,0.03901198692335634,0.07802397384671268
C1D,--++-+------,0.112623015,0.2805021232241046,0.7827572263388449,1,0.5610042464482092,0.3740646567381039,0.6517253904831093,0.7481293134762078
MIPEP,-+--+++++++-,0.067342167,0.8447278411107887,0.16201561780836635,-1,0.3240312356167327,0.6967671630948057,0.3027243007628042,0.6054486015256084
RAPGEF6,++--++----++,0.013791342,0.017910343049386695,0.9452165135016055,1,0.03582068609877339,0.11725390483109335,0.788085724664003,0.2345078096621867
RHBDD1,-++-++++-+++,0.045656552,0.3699914965014374,0.7530613342198852,1,0.7399829930028748,0.42833272793316385,0.6335633853977479,0.8566654558663277
MEGF10,++++++-----+,0.038273025,1.3410068147936652e-4,0.9999950469778832,1,2.6820136295873303e-4,0.013003995641118779,0.9933890301489284,0.026007991282237557
TTYH1,-+---------+,0.06109258,0.8627886142037278,0.20812506194368202,-1,0.41625012388736404,0.7115147112241191,0.33410824555030877,0.6682164911006175
KAT6B,------+--+++,0.064891422,0.9980101937844126,0.015539730882842953,-1,0.031079461765685906,0.9301852524518707,0.12531783508899383,0.25063567017798766
SLC6A11,+++--+-----+,0.100466413,0.17573923231089633,0.8817459112671528,1,0.35147846462179266,0.3041772611696331,0.7250998910279695,0.6083545223392662
PLOD3,--+-+----+++,0.026525031,0.28618943656388524,0.5458306430784492,1,0.5723788731277705,0.37835088993824917,0.520450417726117,0.7567017798764983
FZD6,-++---+-----,0.062834099,0.4184004340706278,0.664059367414396,1,0.8368008681412556,0.45630221576462043,0.5819832909553214,0.9126044315292409
WIPF3,------++-++-,0.069159033,0.8528695450003305,0.1676688200596362,-1,0.3353376401192724,0.7027969487831457,0.3076643661460225,0.615328732292045
C1GALT1,+++++-++-+++,0.146103707,0.4252772187431475,0.8224280072536378,1,0.850554437486295,0.45986196876135127,0.6777333817653469,0.9197239375227025
BMI1,-+++-+------,0.010826394,0.008141799872173597,0.9971510740386598,1,0.016283599744347194,0.08528877588085725,0.9215401380312387,0.1705775517617145
TBC1D2,++++++---+++,0.006289923,0.11651258483305292,0.9637949349001045,1,0.23302516966610584,0.2544860152560843,0.8196876135125318,0.5089720305121685
ARHGAP29,-+--+-+++-++,0.046723562,0.818202118406869,0.04679062317621364,-1,0.09358124635242727,0.676934253541591,0.18779513258263714,0.3755902651652743
TYRO3,-+------++-+,0.023167632,0.9601967598109535,0.10524095095588093,-1,0.21048190191176186,0.8119142753359971,0.25455866327642573,0.5091173265528515
PPP1R37,---++--+++-+,0.004332226,0.9744532853748775,0.007449275680928971,-1,0.014898551361857942,0.8383581547402833,0.09400653832183073,0.18801307664366146
FAM91A1,++-+-+------,0.064471171,0.028741316110700132,0.9991047605959081,1,0.057482632221400265,0.14209952778786777,0.9463857609880131,0.28419905557573555
PMP22,++++++------,0.032104424,8.587705778080555e-4,0.9999878626499225,1,0.001717541155616111,0.030948056665455866,0.9894660370504904,0.06189611333091173
RAB8A,+++++-++-++-,0.120564931,0.4426042767763647,0.7349497091383776,1,0.8852085535527294,0.4690156193243734,0.6231747184889211,0.9380312386487468
MEF2C,++-+--+++--+,0.048153752,0.6037865160949751,0.15971430336457362,-1,0.31942860672914725,0.5516164184525971,0.3004722121322194,0.6009444242644388
CHFR,--+-+-++++++,0.104601315,0.9983539373293867,0.01836616171741921,-1,0.03673232343483842,0.9346894297130404,0.13236469306211407,0.26472938612422814
INTS12,+-+--+++--+-,0.052563714,0.6269534868914257,0.24641423732242396,-1,0.4928284746448479,0.5635306937885942,0.36018888485288775,0.7203777697057755
EML6,----+-+-+-++,0.021522656,0.9945682301428055,0.023672199474579974,-1,0.04734439894915995,0.9027243007628042,0.14486015256084273,0.28972030512168545
HMGCS1,++++++------,0.061180462,0.0018579198262028192,0.9999900365839393,1,0.0037158396524056385,0.04409734834725754,0.9901925172539048,0.08819469669451507
OPN3,++-+---++--+,0.033627926,0.41608595136409465,0.15499096146055918,-1,0.30998192292111837,0.4544133672357428,0.2964765710134399,0.5929531420268798
CHERP,------++++-+,0.040601311,0.9999685640151594,0.0020996677053512166,-1,0.004199335410702433,0.9870686523792227,0.05673810388666909,0.11347620777333818
FCHSD2,-++-+----+++,0.022584,0.4227291560125115,0.36507497949744594,-1,0.7301499589948919,0.4580457682528151,0.4263712313839448,0.8527424627678896
BMPR1B,+++-++-----+,0.040446503,0.0030092732044762504,0.9997973678610714,1,0.006018546408952501,0.05586632764257174,0.9675989829277152,0.11173265528514348
MCM4,-+-+-++++-+-,0.05665664,0.7380362174602438,0.3241942446375644,-1,0.6483884892751288,0.6244097348347257,0.4050853614239012,0.8101707228478024
CLIC5,+-+++-+--+++,0.063228354,0.39769687579967566,0.5210223021193169,1,0.7953937515993513,0.44438794042862334,0.5070105339629495,0.8887758808572467
SLC49A4,++---+-+----,0.029126406,0.008284423459713728,0.996746053931001,1,0.016568846919427456,0.08630584816563748,0.9182709771158736,0.17261169633127496
VEGFB,-+----++++++,0.069578411,0.9977958080458526,0.012748569968410922,-1,0.025497139936821844,0.9275699237195787,0.11638212858699601,0.23276425717399202
UGCG,++++-+--+---,0.004525097,0.015085621710948833,0.9948667051673938,1,0.030171243421897666,0.1095532146749001,0.9054849255357792,0.2191064293498002
CDT1,-++-+--+-+++,0.049976018,0.6181499119056695,0.2096841309326602,-1,0.4193682618653204,0.5590265165274246,0.33519796585543044,0.6703959317108609
CPLX2,+----++++++-,0.044045527,0.9604796344016611,0.008767192778010906,-1,0.01753438555602181,0.8124954594987287,0.09996367598982928,0.19992735197965855
ROR1,-++-+-------,0.053519204,0.017752860082983546,0.9975404893322154,1,0.03550572016596709,0.11696331274972757,0.9248819469669451,0.23392662549945514
SCN2B,++++--++++++,0.073674167,0.7849691717142265,0.4458008745555192,-1,0.8916017491110384,0.6555030875408645,0.46908826734471487,0.9381765346894297
HNRNPH3,+-+-+++--+++,0.00977115,0.12863392791841216,0.2640047024265748,1,0.2572678558368243,0.26451144206320376,0.3713766799854704,0.5290228841264075
GRIK5,------+++++-,0.076827027,0.9996910658434423,0.014180541800598214,-1,0.028361083601196428,0.9648383581547403,0.12008717762440974,0.24017435524881947
UBAC1,-++---++++++,0.045912667,0.9285152117227397,0.07198343125212249,-1,0.14396686250424498,0.7730475844533237,0.2201961496549219,0.4403922993098438
EIF2AK4,++++-+++--+-,0.099598855,0.14802535609998002,0.8998110802068875,1,0.29605071219996004,0.28223755902651654,0.7396294950962586,0.5644751180530331
FEM1B,++-+-+--+---,0.057689512,0.013787689913438737,0.9957836665347111,1,0.027575379826877473,0.10642934980021794,0.9110788231020704,0.21285869960043588
OSGIN2,++++++++--+-,0.037017117,0.1358067572988065,0.9504362750946758,1,0.271613514597613,0.27126770795495825,0.7962223029422448,0.5425354159099165
STAG1,-+----+----+,0.069110684,0.5639306284876104,0.6487964928883374,1,1.1278612569752209,0.5307664366146022,0.5734834725753724,1
STX2,+-+-+-++--+-,0.033024682,0.7389021413201737,0.3276400913910917,-1,0.6552801827821834,0.6248456229567745,0.4071921540138031,0.8143843080276062
RTN1,++-+-+-+++-+,0.05413174,0.5019728219295265,0.32849587552216897,-1,0.6569917510443379,0.502361060661097,0.4079186342172176,0.8158372684344352
RRAGA,++++--++++--,0.038099693,0.4244991899310038,0.642341143302367,1,0.8489983798620075,0.45949872865964403,0.5699237195786415,0.9189974573192881
RLBP1,-+-----++--+,0.053904508,0.8176847322845066,0.2427000615759202,-1,0.4854001231518404,0.6764257173992009,0.3580820922629858,0.7161641845259716
MRPS5,+++-+++---+-,0.029236649,0.04336531594819002,0.9683933430975206,1,0.08673063189638004,0.16876135125317834,0.829349800217944,0.3375227025063567
PIGL,--+-+++--+++,0.043903624,0.8151011801802399,0.05308485028866825,-1,0.1061697005773365,0.6744642208499818,0.19694878314565928,0.39389756629131856
GLP2R,---+--++++-+,0.017641074,0.9995329152011925,0.0014445165938532548,-1,0.0028890331877065097,0.9596077006901562,0.04838358154740283,0.09676716309480567
MTIF3,++++++-++-+-,0.119098271,0.18360127819835875,0.9568083820066294,1,0.3672025563967175,0.3088993824918271,0.8064656738103887,0.6177987649836542
VWA1,++++++------,0.012670598,0.00352734838354161,0.9995785203982775,1,0.00705469676708322,0.06066109698510715,0.9587359244460588,0.1213221939702143
PITPNB,-----++-+--+,0.034182939,0.9758760926156537,0.07775165217320273,-1,0.15550330434640547,0.8419179077370141,0.22593534326189613,0.45187068652379225
HARS,+-+---++++++,0.060676606,0.9992049269159673,0.01404383503772915,-1,0.0280876700754583,0.9485652015982564,0.11957864148201962,0.23915728296403924
ACTRT3,-+-+------+-,0.121127778,0.5388383688239429,0.7570750797426723,1,1.0776767376478857,0.519796585543044,0.6359607700690156,1
TMC1,-+--+-++-+--,0.025141837,0.5979557144521488,0.4849672469316723,-1,0.9699344938633446,0.5477660733745006,0.4887032328369052,0.9774064656738104
GGA1,+-+-+-++++++,0.071859855,0.97641153269836,0.0757036552905754,-1,0.1514073105811508,0.8432982201235016,0.22426443879404287,0.44852887758808574
ATXN7L3B,++-+-+-+++-+,0.026918207,0.36521935466611694,0.3136718062506094,-1,0.6273436125012188,0.42506356701779874,0.4,0.8
RTKN,-++++----+++,0.030472777,0.08028376992505791,0.9685130340143716,1,0.16056753985011582,0.21736287686160552,0.8298583363603341,0.43472575372321104
ITSN2,+--++-++++++,0.07280144,0.5873011132380938,0.47772769470122883,-1,0.9554553894024577,0.5428260079912822,0.4855067199418816,0.9710134398837632
CPNE1,+-+-++++-+++,0.081827984,0.9466029090261289,0.11201323019285736,-1,0.22402646038571472,0.7927351979658555,0.2613875771885216,0.5227751543770432
ARL5A,++++-++---+-,0.026596886,0.018773102193050093,0.9772831391180571,1,0.037546204386100186,0.11972393752270251,0.8467126770795496,0.23944787504540502
MYPOP,------++++-+,0.004603762,0.9999598938851854,2.1888784217859327e-4,-1,4.3777568435718654e-4,0.9856156919723937,0.02361060661096985,0.0472212132219397
ACER3,++++++------,0.028415908,6.614490869535684e-4,0.999991460420176,1,0.0013228981739071368,0.02687976752633491,0.9911369415183436,0.05375953505266982
SMAD5,+++-++------,0.040762387,0.030658870366138537,0.9963757621604235,1,0.061317740732277075,0.1459498728659644,0.9152197602615328,0.2918997457319288
PCDHA11,----+-----+-,0.139666439,0.5969271448439428,0.7107628073841397,1,1.1938542896878857,0.5472575372321105,0.6086451144206321,1
PIGC,+++++++-+-+-,0.104745468,0.22589549187167185,0.8871620550777571,1,0.4517909837433437,0.3386124228114784,0.7291681801670904,0.6772248456229568
SGK223,----+-++++++,0.022085845,0.9999492063252527,5.56574979455384e-4,-1,0.001113149958910768,0.984017435524882,0.034871049763893935,0.06974209952778787
RPAP3,++-+-++++++-,0.082886378,0.40697281592604284,0.8274854676609167,1,0.8139456318520857,0.4497638939338903,0.681511078823102,0.8995277878677806
LRP2BP,----+-+---+-,0.025318691,0.5404136666599235,0.40490159149926297,-1,0.8098031829985259,0.5206683617871413,0.4483835815474028,0.8967671630948056
WDR27,+-+-+-++++++,0.037352249,0.9953522664751198,0.016318878594024276,-1,0.03263775718804855,0.908390846349437,0.1273519796585543,0.2547039593171086
TIMM23,-+++-+-+++--,0.03464906,0.3185144115976469,0.4586236666672254,1,0.6370288231952937,0.395931710860879,0.47577188521612784,0.791863421721758
KIAA1191,++-+-+++++-+,0.01947318,0.6047570555280213,0.13047248419242183,-1,0.26094496838484366,0.5521249545949873,0.2767889575009081,0.5535779150018162
APOBEC3F,+---++++-+++,0.050809899,0.8120405790072385,0.22713662047878225,-1,0.4542732409575645,0.6727933163821286,0.3476934253541591,0.6953868507083182
PTP4A2,-+++++---+++,0.145548578,0.33242712965025584,0.7850521441021059,1,0.6648542593005117,0.4052306574645841,0.6531057028695968,0.8104613149291682
KLHL42,++++-+--+---,0.056304394,0.016162915821755587,0.998748877713011,1,0.032325831643511174,0.11245913548855793,0.9394115510352343,0.22491827097711586
MDM2,++++++----+-,0.010308363,0.0018897262370280565,0.9995513059747162,1,0.003779452474056113,0.0446785325099891,0.9575735561205957,0.0893570650199782
TM9SF1,--+---------,0.137746665,0.4327151385551689,0.8264144141282528,1,0.8654302771103378,0.46378496185978935,0.6809298946603705,0.9275699237195787
ASNS,++++-++-+-+-,0.153473385,0.3290633194520857,0.7034806459231095,1,0.6581266389041714,0.4033418089357065,0.6045768252815111,0.806683617871413
ABCA5,++----+---++,0.026447579,0.39959887206619105,0.5811209226931398,1,0.7991977441323821,0.4451870686523792,0.5383944787504541,0.8903741373047585
STX8,+--+++++++-+,0.059367874,0.7439507404458084,0.46279303165688424,-1,0.9255860633137685,0.6284780239738467,0.47809662186705415,0.9561932437341083
ELP2,+++--++---+-,0.058690773,0.02131927483145413,0.8475307718173768,1,0.04263854966290826,0.12706138757718852,0.6966945150744642,0.25412277515437703
CTIF,------++++++,0.068216495,0.9999981714149918,7.080823556654937e-4,-1,0.0014161647113309873,0.9964402470032692,0.03777697057755176,0.07555394115510353
DCLRE1B,+-+--+-----+,0.084659461,0.08209329009651802,0.8628183724418863,1,0.16418658019303603,0.2192517253904831,0.7092626225935343,0.4385034507809662
ITGA9,-+--+++++---,0.005391384,0.2616189845108576,0.3392666678641096,1,0.5232379690217152,0.36207773338176535,0.41380312386487467,0.7241554667635307
KATNBL1,+++-+-----+-,0.027970977,0.03380919332667175,0.9803638734975498,1,0.0676183866533435,0.1519796585543044,0.8538321830730112,0.3039593171086088
KRI1,+-+-+-+-++++,0.034504931,0.9482617349259209,0.03662350295689928,-1,0.07324700591379855,0.7951325826371232,0.1693425354159099,0.3386850708318198
RAB5C,+-++++-++--+,0.090463115,0.3250152429374492,0.5634356231736977,1,0.6500304858748984,0.4005085361423901,0.5298946603705049,0.8010170722847803
ATG13,-++++-+--+++,0.050149272,0.8014985976870352,0.2257320024145458,-1,0.4514640048290916,0.6650199782055939,0.3467490010897203,0.6934980021794406
CROCC,+-+-+-+++++-,0.130644005,0.9840432714785328,0.0657861182907449,-1,0.1315722365814898,0.8618234653105703,0.21300399564111877,0.42600799128223754
MRPS14,+++++++----+,0.091355304,0.035713565519630154,0.995400262361599,1,0.07142713103926031,0.1569197239375227,0.9087540864511442,0.3138394478750454
BCAS3,+++-++++++++,0.049578609,0.619691557954377,0.6621326734763727,1,1.239383115908754,0.5596803487104977,0.580602978568834,1
ZNF879,-+++-+++--+-,0.010416883,0.08774260571285906,0.9651599506528716,1,0.17548521142571813,0.22629858336360334,0.8226661823465311,0.4525971667272067
KCNQ2,------++++--,0.014211039,0.9917264821527119,0.01011836338836023,-1,0.02023672677672046,0.8885579367962223,0.10628405375953505,0.2125681075190701
EQTN,-++-+++---+-,0.022243971,0.01589624775586073,0.8511903415622294,1,0.03179249551172146,0.11187795132582637,0.7000363240101707,0.22375590265165274
LINC01619,++----++----,0.086026102,0.34516018366312995,0.6509129250278144,1,0.6903203673262599,0.4124228114783872,0.5748637849618597,0.8248456229567744
DNAH6,++---+++--+-,0.051521659,0.9427007087976672,0.05847846029922336,-1,0.11695692059844671,0.7878677806029786,0.2042862332001453,0.4085724664002906
EIF4E3,++-+-++++++-,0.050630568,0.7233693258710278,0.38109060432368624,-1,0.7621812086473725,0.6158372684344352,0.4358154740283327,0.8716309480566654
DOHH,-++-+--+++-+,0.125213312,0.5169183807364702,0.40637424327640687,-1,0.8127484865528137,0.5093352706138757,0.4491100617508173,0.8982201235016346
RASSF3,+++++-+-++++,0.185331584,0.5956268777866152,0.6187290540389486,1,1.1912537555732303,0.5463131129676716,0.557936796222303,1
PATE2,+-+-+++---++,0.092179863,0.2234987340480221,0.5032709039228577,1,0.4469974680960442,0.33679622230294226,0.4977842353795859,0.6735924446058845
STYX,++++++------,0.006360118,0.004221024763030062,0.9998576473015591,1,0.008442049526060124,0.06545586632764257,0.9709407918634217,0.13091173265528513
IFT122,------++++++,0.030332973,0.9999692322489666,0.0019175910955283658,-1,0.0038351821910567315,0.9872139484199055,0.05419542317471849,0.10839084634943698
IL20RA,+++--+------,0.049039505,0.052766116994824364,0.9874110970037915,1,0.10553223398964873,0.18227388303668726,0.874173628768616,0.3645477660733745
PLPBP,++++-+++++--,0.041645443,0.37572664339397016,0.6670447587539345,1,0.7514532867879403,0.4313839447875045,0.5837268434435162,0.862767889575009
RRNAD1,+-+++++--+-+,0.096074298,0.3956330971997153,0.6945761745336553,1,0.7912661943994306,0.4432982201235016,0.599346167816927,0.8865964402470032
ARIH2,+++-++---+++,0.112798097,0.2144344230443557,0.845937575943891,1,0.4288688460887114,0.3304758445332365,0.6957500908100255,0.660951689066473
HES4,++--+-+++-++,0.11995721,0.9390787715244592,0.1409313459334513,-1,0.2818626918669026,0.7845259716672721,0.28492553577915003,0.5698510715583001
HSPA13,++++-+------,0.005781544,4.1851130450010215e-4,0.9989752671908376,1,8.370226090002043e-4,0.021140573919360698,0.9436977842353795,0.042281147838721396
CNNM2,----+-----+-,0.164711462,0.5888175016042426,0.7570035594326026,1,1.1776350032084852,0.5432618961133309,0.6358881220486742,1
TIMM10,+++--+++++--,0.040978446,0.807279199066558,0.2503716028559399,-1,0.5007432057118798,0.668942971304032,0.3632401017072285,0.726480203414457
OGG1,+-+-++++++++,0.041953572,0.9022861698344234,0.1351391036299696,-1,0.2702782072599392,0.7464584090083545,0.28020341445695607,0.5604068289139121
MED23,++---+++--+-,0.031217037,0.301764367926533,0.530712441923201,1,0.603528735853066,0.3867054122775154,0.5125317835088994,0.7734108245550309
MNAT1,----+-+-+-++,0.042294787,0.9819659585737066,0.012289359649390503,-1,0.024578719298781006,0.8564475118053033,0.11471122411914275,0.2294224482382855
WDR45B,-+++++-++--+,0.163598344,0.40090169313642043,0.8684432108894995,1,0.8018033862728409,0.44584090083545225,0.7142026879767527,0.8916818016709045
ZFP30,++++++----++,0.018284572,0.0034360125615961663,0.9997650067613607,1,0.0068720251231923326,0.059716672720668364,0.9652742462767889,0.11943334544133673
CA7,-+++--+-+-+-,0.011827574,0.7599821495919622,0.24429787373253775,-1,0.4885957474650755,0.6391572829640392,0.35917181256810754,0.7183436251362151
PLCH2,------+++++-,0.03238748,0.9998060034090239,0.0032204064879795434,-1,0.006440812975959087,0.9724664002905921,0.06727206683617871,0.13454413367235743
ACADL,+++-+++---+-,0.047480516,0.2145029229110368,0.8639429799560023,1,0.4290058458220736,0.33054849255357793,0.710352342898656,0.6610969851071559
KMT2D,----+-+-++++,0.014195859,0.9998092018640664,0.0038544467446203702,-1,0.0077088934892407405,0.9726843443516164,0.07322920450417726,0.14645840900835452
COQ8B,+++-+-+-+-++,0.124127432,0.7410334737565722,0.43605688302495665,-1,0.8721137660499133,0.6264438794042863,0.4643661460225209,0.9287322920450418
UBR1,++-+-+------,0.0175028,0.02123845285098619,0.984430295237487,1,0.04247690570197238,0.12677079549582274,0.8650926262259353,0.25354159099164547
TSNARE1,-++---++++++,0.04018555,0.9997095680219275,0.008852564735381643,-1,0.017705129470763286,0.9660007264802034,0.1004722121322194,0.2009444242644388
LDB2,------+-+-+-,0.042526268,0.7223630319873571,0.3691485057221421,-1,0.7382970114442842,0.6152560842717036,0.42884126407555395,0.8576825281511079
PIWIL2,-----+---+--,0.127927666,0.600086861832415,0.5780404452043139,-1,1.1560808904086277,0.5492916818016709,0.5362876861605521,1
PLD2,+++-++-+--+-,0.058580921,0.41557844997324994,0.5519013154212843,1,0.8311568999464999,0.4539774791136941,0.5234289865601163,0.9079549582273883
DDX46,+---+++---++,0.005504608,0.5051653523408761,0.03992997131109885,-1,0.0798599426221977,0.503668725027243,0.17435524881946968,0.34871049763893935
ITPRID2,+++-+++---+-,0.145734733,0.11568222641844902,0.9574893587707215,1,0.23136445283689805,0.25361423901198693,0.8078459861968761,0.5072284780239739
CAMK2A,------++++--,0.023449975,0.9949413119406189,9.240825521849432e-4,-1,0.0018481651043698864,0.9054849255357792,0.0413367235742826,0.0826734471485652
RAB6C,+-+++++-----,0.025961738,0.0324194785925115,0.98656522111929,1,0.064838957185023,0.14921903378132945,0.8714130039956411,0.2984380675626589
AGMAT,-+-+-+-++--+,0.007462734,0.1996918717316865,0.79190762767565,1,0.399383743463373,0.3195059934616782,0.657537232110425,0.6390119869233564
CFDP1,+-----++++++,0.093570231,0.9998858770865958,0.0022111768632370886,-1,0.004422353726474177,0.9776970577551761,0.05753723211042499,0.11507446422084998
LYSMD2,++-+-+-+++--,0.01478967,0.13406403667518701,0.5687144052095755,1,0.26812807335037403,0.26908826734471486,0.5321467490010897,0.5381765346894297
SERPINF1,++-+----+---,0.011319185,0.026244286335172527,0.8485448041959015,1,0.052488572670345054,0.13730475844533235,0.6974209952778787,0.2746095168906647
STIP1,++++-+++++--,0.160809399,0.5915609414016348,0.6215723302237833,1,1.1831218828032697,0.5444969124591355,0.5595350526698147,1
MACO1,---+--------,0.197366374,0.7789455248789631,0.5946516205316661,-1,1.1893032410633322,0.6522339266254995,0.5459498728659644,1
C19orf18,+++-+++---+-,0.076108531,0.0405012447845632,0.9470099745042105,1,0.0810024895691264,0.1646930621140574,0.7902651652742463,0.3293861242281148
AKIRIN1,-+++-+--+---,0.071069101,0.13943357165022421,0.9605386576114909,1,0.27886714330044843,0.2746095168906647,0.8127860515800944,0.5492190337813294
WDTC1,----+-++++++,0.059785841,0.9994059810364957,0.010444837762568309,-1,0.020889675525136618,0.9550308754086451,0.10744642208499819,0.21489284416999638
C11orf24,--+++---++++,0.020638775,0.07841127513341739,0.5884399113907185,1,0.15682255026683478,0.21518343625136216,0.5428986560116237,0.4303668725027243
ZNF239,+++--++-+-++,0.13785801,0.6772059251266775,0.4243495058191235,-1,0.848699011638247,0.5895386850708318,0.4581184162731566,0.9162368325463132
ARHGAP39,+-+-+-++++-+,0.041566287,0.8391977307698388,0.21819051736533263,-1,0.43638103473066525,0.6924082818743189,0.3413730475844533,0.6827460951689066
DCT,++++++------,0.082307677,0.0014053248806396219,0.9999969704496395,1,0.0028106497612792438,0.03864874682164911,0.9947693425354159,0.07729749364329822
FAM13B,-+---+++-+++,0.16998588,0.9541139918845162,0.1223833749881873,-1,0.2447667499763746,0.8038503450780966,0.2704685797312023,0.5409371594624046
CACNG7,+---+-+-++++,0.023739769,0.9863248277552646,0.004913147148861134,-1,0.009826294297722268,0.868289139120959,0.08114783872139485,0.1622956774427897
FMN1,------++++-+,0.026397633,0.9996217936625185,0.001477196259618799,-1,0.002954392519237598,0.9625862695241555,0.048674173628768615,0.09734834725753723
YPEL2,++++++---+-+,0.140908705,0.12001432875597504,0.9623333960357526,1,0.24002865751195007,0.25811841627315657,0.8162731565564838,0.5162368325463131
ANKEF1,++++-+-+-+++,0.108158586,0.38312713245308083,0.7890250496552305,1,0.7662542649061617,0.4360334180893571,0.6560116236832546,0.8720668361787142
CDC34,--+-+-+-++-+,0.004747549,0.9760686383836081,0.022553580749296528,-1,0.045107161498593056,0.8423537958590629,0.14253541590991645,0.2850708318198329
WDR33,+++-++-+--+-,0.023100521,0.10160573784251019,0.9231003764764304,1,0.20321147568502038,0.23944787504540502,0.7645477660733745,0.47889575009081004
TOLLIP,------++++-+,0.050191451,0.9975538347291995,0.00964543632352775,-1,0.0192908726470555,0.924373410824555,0.10410461314929167,0.20820922629858335
ZNF107,+++-++------,0.005569161,8.547441079197475e-4,0.9999221350258733,1,0.001709488215839495,0.03087540864511442,0.9760261532873229,0.06175081729022884
NAALADL2,+++-++----+-,0.00914314,0.009029424678427385,0.997040462648607,1,0.01805884935685477,0.08979295314202689,0.9208136578278242,0.17958590628405377
BCAS2,++++-++++++-,0.055425629,0.6817771851229344,0.29668208999754525,-1,0.5933641799950905,0.5922266618234653,0.39171812568107517,0.7834362513621503
ADPRHL2,++++--+---+-,0.01701856,0.09559326907152356,0.9618050644964342,1,0.19118653814304712,0.23240101707228478,0.8154013803123865,0.46480203414456955
ARHGAP5,+++-++-----+,0.050107038,0.0316918898920233,0.9981273206318672,1,0.0633837797840466,0.14776607337450054,0.9308390846349437,0.2955321467490011
TUBA4A,+-++-+-+++--,0.015294568,0.47073908279896803,0.3303645175510703,-1,0.6607290351021406,0.48637849618597895,0.4087904104613149,0.8175808209226298
POPDC2,+++--+++++-+,0.01516695,0.5058876634626843,0.3537494999483771,-1,0.7074989998967542,0.5041046131492917,0.420704685797312,0.841409371594624
TMEM254,+-+-++++--+-,0.03900461,0.24296177636720656,0.7812834788571241,1,0.4859235527344131,0.3494369778423538,0.6505630221576462,0.6988739556847076
SRCIN1,----+---++++,0.012879679,0.8338126410145524,0.01402965693207669,-1,0.02805931386415338,0.6881220486741736,0.11950599346167817,0.23901198692335635
CDCA7,-++---++--+-,0.06798111,0.34242623597783517,0.5504831915526542,1,0.6848524719556703,0.4111151471122412,0.5226298583363603,0.8222302942244823
ARL2BP,++++-+-+++--,0.055468831,0.1570439334275978,0.7696686053987902,1,0.3140878668551956,0.28833999273519795,0.6430076280421358,0.5766799854703959
ZNF551,+++-++-+--++,0.030956895,0.13210991301164546,0.9530465305164634,1,0.2642198260232909,0.2677079549582274,0.8002905920813658,0.5354159099164548
ATPAF1,++++-+-+-+++,0.044998616,0.2655089320336814,0.9059267505111213,1,0.5310178640673628,0.36556483835815473,0.7460951689066473,0.7311296767163095
PON1,++++-----+--,0.004578972,0.02303634147411348,0.9912143610113754,1,0.04607268294822696,0.13120232473665092,0.8879041046131493,0.26240464947330183
CHRM2,--+--+---+-+,0.019608725,0.4994783555621331,0.3929557759624007,-1,0.7859115519248014,0.5010533962949509,0.44177261169633125,0.8835452233926625
DNM3,++++++------,0.033284347,0.004124202248817017,0.9999612548210628,1,0.008248404497634034,0.06458409008354522,0.982564475118053,0.12916818016709045
SMOX,+++-++----++,0.091388298,0.14597206541502414,0.9642871713470736,1,0.2919441308300483,0.2804213585179804,0.8206320377769706,0.5608427170359608
CUL1,++-+++++--+-,0.018076118,0.20535734016749538,0.8473573946220054,1,0.41071468033499076,0.32379222666182345,0.6965492190337813,0.6475844533236469
MINPP1,++++++----++,0.073721902,0.1554671152232483,0.9131104116360679,1,0.3109342304464966,0.2872502724300763,0.7526334907373774,0.5745005448601526
TGFBR3L,--+---++++-+,0.006822222,0.9744852065409351,0.011681482144095479,-1,0.023362964288190957,0.8384308027606248,0.11238648746821649,0.22477297493643297
HSBP1L1,-++--+-+-+++,0.034721158,0.6472267671982852,0.10982079823339433,-1,0.21964159646678866,0.5733381765346894,0.25964402470032694,0.5192880494006539
ZNF283,+++-++----+-,0.028983717,6.038420887950912e-4,0.9993165212402285,1,0.0012076841775901825,0.02549945513984744,0.9513258263712314,0.05099891027969488
HTR5A,++++--++++-+,0.084740864,0.3458960600683248,0.6399343927286978,1,0.6917921201366496,0.41278605158009446,0.5689066472938612,0.8255721031601889
SLC39A7,+++-++--++--,0.039501015,0.07086481675455189,0.9898350616222095,1,0.14172963350910378,0.20639302579004723,0.8825281511078823,0.41278605158009446
CD59,++++++----+-,0.033538949,0.031562866340470924,0.9969215601092705,1,0.06312573268094185,0.14754812931347622,0.9193606974209952,0.29509625862695243
CENPBD1,+++--+++++++,0.185963491,0.7342204378508763,0.5729938505052559,-1,1.1459877010105117,0.6223029422448239,0.5340355975299673,1
