gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
VHL,+++++-,0.123259713,0.02298193615886079,0.9942504848021548,1,0.04596387231772158,0.1332364693062114,0.9033781329458772,0.2664729386124228
FBXW4,++++++,0.055649932,0.02300185574131966,0.9940233557579423,1,0.04600371148263932,0.13330911732655285,0.9007628042135852,0.2666182346531057
KLHL23,+-----,0.042411898,0.965347245516617,0.02300474066325552,-1,0.04600948132651104,0.8669088267344714,0.0777333817653469,0.1554667635306938
IL1A,------,0.087889978,0.9966069150131153,0.02300503831753202,-1,0.04601007663506404,0.9516164184525971,0.07780602978568835,0.1556120595713767
ADCK1,+-++++,0.031612117,0.0230128070565215,0.9461716596851378,1,0.046025614113043,0.1333817653468943,0.7564111877951326,0.2667635306937886
NRBP2,++++++,0.078824101,0.02302622149188685,0.997807959984134,1,0.0460524429837737,0.13345441336723574,0.9367235742826008,0.26690882673447147
TMED2,------,0.051569655,0.9976919061780318,0.023036296401295626,-1,0.04607259280259125,0.9595350526698148,0.07787867780602979,0.15575735561205958
BRINP3,-----+,0.039510131,0.7722272752101089,0.023046207213321512,-1,0.046092414426643025,0.6940791863421721,0.07795132582637124,0.15590265165274247
DSCC1,+-----,0.034087971,0.9940579023293374,0.023055923238318347,-1,0.04611184647663669,0.9374500544860153,0.07802397384671268,0.15604794769342537
VPS26C,------,0.164628233,0.9990287967726306,0.02306596401301111,-1,0.04613192802602222,0.973265528514348,0.07809662186705413,0.15619324373410826
NPTX2,-++---,0.019906906,0.8264614552994141,0.023066387288124022,-1,0.046132774576248044,0.731710860879041,0.07816926988739557,0.15633853977479115
PIGP,---+-+,0.036805206,0.9358922948250222,0.023077748628114337,-1,0.046155497256228674,0.8276062477297493,0.07824191790773702,0.15648383581547404
FKBP1B,+++++-,0.084196365,0.02311655362409031,0.9140132308369463,1,0.04623310724818062,0.1335270613875772,0.7059934616781692,0.2670541227751544
CAV1,++-+++,0.063688106,0.023150580469930748,0.9775951960673882,1,0.046301160939861495,0.13359970940791863,0.8284053759535053,0.26719941881583725
DGCR8,++++++,0.155686528,0.0231654199232016,0.9994243899286265,1,0.0463308398464032,0.13367235742826009,0.9651289502361061,0.26734471485652017
PDCD6IP,-----+,0.087151851,0.989476321482962,0.023176590624510676,-1,0.04635318124902135,0.9201598256447512,0.07831456592807846,0.15662913185615693
TMEFF2,----+-,0.024631625,0.9899093563186312,0.02319297200061578,-1,0.04638594400123156,0.9216854340719215,0.07838721394841991,0.15677442789683982
ZNF598,++++++,0.084438989,0.02321370832844944,0.9984470131447325,1,0.04642741665689888,0.13374500544860152,0.9460225208863059,0.26749001089720303
PRNP,------,0.150172668,0.999310616382901,0.023220695428588956,-1,0.04644139085717791,0.976534689429713,0.07845986196876135,0.1569197239375227
TRAPPC2L,++++++,0.017692157,0.023253733511116963,0.9871243334828624,1,0.04650746702223393,0.13381765346894298,0.8610969851071558,0.26763530693788595
GTPBP1,+-+++-,0.018894051,0.023254290237806504,0.7993812956283046,1,0.04650858047561301,0.1338903014892844,0.5925899019251726,0.2677806029785688
ZBTB12,++++++,0.062604832,0.023276681902675136,0.9973045264378063,1,0.04655336380535027,0.13396294950962587,0.9295314202687976,0.26792589901925173
BECN1,++++++,0.091956569,0.023285398407414868,0.9947655588266644,1,0.046570796814829736,0.1340355975299673,0.9075190701053396,0.2680711950599346
POLE,++++++,0.165586514,0.023300072464381778,0.999425625425021,1,0.046600144928763555,0.13410824555030876,0.9652742462767889,0.2682164911006175
MCMBP,------,0.07401725,0.9979114426164695,0.02331232934278742,-1,0.04662465868557484,0.9610606610969851,0.0785325099891028,0.1570650199782056
SCHIP1,----+-,0.019215622,0.9598566685131771,0.023351066561174104,-1,0.04670213312234821,0.8574645840900835,0.07860515800944425,0.1572103160188885
LVRN,+-----,0.118086465,0.9962944750406569,0.023385071463447833,-1,0.046770142926895665,0.9495096258626953,0.07867780602978569,0.15735561205957138
STK32C,-+++++,0.008670159,0.023408896634100413,0.9554284841370349,1,0.046817793268200826,0.1341808935706502,0.7731202324736651,0.2683617871413004
SFTPC,+--+++,0.005867164,0.023434192913855612,0.8984792574822777,1,0.046868385827711224,0.13425354159099165,0.6871049763893934,0.2685070831819833
TRIM17,+++++-,0.03883011,0.023494654414129873,0.9853576562316697,1,0.046989308828259746,0.13432618961133308,0.8525971667272066,0.26865237922266616
RFC4,++++++,0.100528768,0.02350704155723024,0.9990304373121002,1,0.04701408311446048,0.13439883763167454,0.9545949872865964,0.2687976752633491
PLPP3,-----+,0.091294196,0.9885733518486941,0.023539228826088457,-1,0.047078457652176914,0.9172539048310934,0.07875045405012714,0.15750090810025427
UBR1,------,0.0175028,0.9851485880488886,0.023545248592031894,-1,0.04709049718406379,0.9068652379222666,0.07882310207046858,0.15764620414093716
AFMID,+-++++,0.014741417,0.02354787271117705,0.9795532278784261,1,0.0470957454223541,0.13447148565201597,0.8330548492553578,0.26894297130403194
DIMT1,-+----,0.053810219,0.9891355835147634,0.023564581821469244,-1,0.04712916364293849,0.9188521612786051,0.07889575009081003,0.15779150018162005
VSNL1,++++-+,0.099469869,0.023597594042397474,0.9875571850015269,1,0.04719518808479495,0.13454413367235743,0.8636396658191065,0.26908826734471486
ADCYAP1,+++--+,0.008058435,0.02360088449862905,0.9053632825126319,1,0.0472017689972581,0.13461678169269886,0.6954594987286596,0.2692335633853977
SOX7,+--+-+,0.00884829,0.02362622638642197,0.6246715164301575,1,0.04725245277284394,0.13468942971304032,0.47381038866690883,0.26937885942608064
TARBP1,++--++,0.033421878,0.023648335621817146,0.9454786633851625,1,0.04729667124363429,0.13476207773338175,0.755321467490011,0.2695241554667635
NAV2,++-+++,0.107082462,0.023665853107650996,0.9963513158317501,1,0.04733170621530199,0.1348347257537232,0.9203051216854341,0.2696694515074464
GLP2R,++++-+,0.017641074,0.02367302513634173,0.9618584710903827,1,0.04734605027268346,0.13490737377406467,0.7881583726843443,0.26981474754812934
JAK3,+++--+,0.018347054,0.023690763728555837,0.9512558960831032,1,0.047381527457111675,0.1349800217944061,0.7654195423174719,0.2699600435888122
RGL3,++++++,0.093237706,0.023712026833597886,0.9978793760923862,1,0.04742405366719577,0.13505266981474756,0.9376679985470396,0.2701053396294951
SNAPC4,++++++,0.19274302200000001,0.023720673521041794,0.9994667604782145,1,0.04744134704208359,0.135125317835089,0.9668725027243008,0.270250635670178
ALG10,----+-,0.079204995,0.9952456885168324,0.023741050161843153,-1,0.047482100323686306,0.9434798401743553,0.07896839811115147,0.15793679622230294
JPH4,+++++-,0.018739884,0.023743798738536173,0.9903702278547912,1,0.047487597477072346,0.13519796585543045,0.8792589901925173,0.2703959317108609
SPP1,------,0.037377236,0.9919931512547897,0.02374435574410087,-1,0.04748871148820174,0.9285869960043589,0.07904104613149292,0.15808209226298583
KRBA1,++++-+,0.083559009,0.02379964899493786,0.9755434614027317,1,0.04759929798987572,0.13527061387577188,0.8225935343261896,0.27054122775154377
PSMB3,+++++-,0.010153714,0.02381716528683164,0.8660411784411359,1,0.04763433057366328,0.13534326189611334,0.6516527424627679,0.2706865237922267
EFCAB14,-----+,0.040514032,0.9925572778282151,0.023859844428272485,-1,0.04771968885654497,0.9302579004722121,0.07911369415183436,0.15822738830366873
TBC1D31,++++++,0.072840191,0.02388972397099369,0.9974053711969769,1,0.04777944794198738,0.13541590991645477,0.9306211405739193,0.27083181983290955
MFSD8,----+-,0.09539252,0.9939722388851845,0.023910665504411014,-1,0.04782133100882203,0.9367235742826008,0.07918634217217581,0.15837268434435162
FOXH1,++++-+,0.013646529,0.02392235641984643,0.9654804966643711,1,0.04784471283969286,0.13548855793679623,0.7958590628405376,0.27097711587359247
SLC18B1,------,0.071006693,0.997591095948031,0.02393010028530077,-1,0.04786020057060154,0.9588085724664003,0.07925899019251725,0.1585179803850345
ADIRF,++++++,0.067028172,0.023934051121167425,0.9967004227216021,1,0.04786810224233485,0.13556120595713766,0.9237922266618235,0.27112241191427533
PSMD5,------,0.078184366,0.9982437859756567,0.02395096092020396,-1,0.04790192184040792,0.9648383581547403,0.0793316382128587,0.1586632764257174
C17orf67,+-++-+,0.022939138,0.023975430856919423,0.9694576997481624,1,0.04795086171383885,0.13563385397747912,0.8061024337086814,0.27126770795495825
SLC10A5,------,0.086059615,0.9981285909368178,0.02398346169207572,-1,0.04796692338415144,0.9629495096258627,0.07940428623320014,0.1588085724664003
BSDC1,+++++-,0.035805984,0.023996479681254547,0.9572420537229029,1,0.047992959362509094,0.13570650199782056,0.7774064656738104,0.2714130039956411
ZNF596,++-+++,0.075423408,0.024013554156559522,0.9941523534269705,1,0.048027108313119043,0.13577915001816201,0.9025063567017799,0.27155830003632403
PCID2,+---+-,0.068186389,0.9866783923101582,0.024022568968078563,-1,0.048045137936157126,0.9115147112241191,0.07947693425354159,0.15895386850708318
ORAI1,++++--,0.03730693,0.02402295709520987,0.9648189429474227,1,0.04804591419041974,0.13585179803850345,0.7946240464947331,0.2717035960770069
ACOX3,++++++,0.09155669,0.024046234110414712,0.9971245886959544,1,0.048092468220829424,0.1359244460588449,0.9280784598619688,0.2718488921176898
MLIP,+++--+,0.035212612,0.02404969133457996,0.6735764754547018,1,0.04809938266915992,0.13599709407918634,0.506284053759535,0.2719941881583727
ACSL6,------,0.030705056,0.9962747708394366,0.024072876495431855,-1,0.04814575299086371,0.9494369778423538,0.07954958227388303,0.15909916454776607
SVBP,-+++--,0.003013417,0.024083946307687815,0.7808567568134823,1,0.04816789261537563,0.1360697420995278,0.5787141300399564,0.2721394841990556
SLC25A28,++++++,0.022410708,0.02408938590728083,0.9962915676573567,1,0.04817877181456166,0.13614239011986923,0.9199418815837268,0.27228478023973846
ARHGEF15,++++++,0.066127115,0.02409119237132057,0.9960252999974956,1,0.04818238474264114,0.1362150381402107,0.917689792953142,0.2724300762804214
SNX18,------,0.151597099,0.9993863905840028,0.024096169398879066,-1,0.04819233879775813,0.9776244097348348,0.07962223029422448,0.15924446058844896
TAOK2,++++++,0.015834664,0.024119182330245747,0.9912494948837537,1,0.048238364660491494,0.13628768616055212,0.8839084634943698,0.27257537232110424
SRPRB,------,0.196077478,0.9995406067780979,0.024125917937545458,-1,0.048251835875090916,0.9806756265891754,0.07969487831456593,0.15938975662913185
DBT,------,0.118114779,0.9985892875350149,0.02412843120797271,-1,0.04825686241594542,0.9681075190701054,0.07976752633490737,0.15953505266981474
FCHO1,+-++++,0.021076191,0.0241473862632099,0.9683703274237062,1,0.0482947725264198,0.13636033418089358,0.8033418089357065,0.27272066836178716
RGS6,++++++,0.014876088,0.024192287227285666,0.9892346470866267,1,0.04838457445457133,0.136432982201235,0.8716309480566654,0.27286596440247
NME7,+-----,0.027914153,0.8444088423093188,0.024245682662619582,-1,0.048491365325239164,0.7443516164184526,0.07984017435524882,0.15968034871049763
EDN3,+++++-,0.096879176,0.024274862093540003,0.9953712289043161,1,0.04854972418708001,0.13650563022157647,0.9120958953868508,0.27301126044315294
SLC52A3,++++-+,0.029783348,0.02427525989537124,0.9796072658804695,1,0.04855051979074248,0.1365782782419179,0.8332001452960407,0.2731565564838358
IFI35,++++-+,0.015743706,0.024296016921922778,0.8695801031406379,1,0.048592033843845556,0.13665092626225936,0.6553577915001816,0.2733018525245187
FAM53A,+-++--,0.005640035,0.024333913764363828,0.2669404007891991,1,0.048667827528727656,0.1367235742826008,0.27642571739920085,0.2734471485652016
PPM1L,--+--+,0.012025494,0.717458957404141,0.02435877391024138,-1,0.04871754782048276,0.6586269524155467,0.07991282237559026,0.15982564475118052
TMEM133,++----,0.002146939,0.6734020172283925,0.024361076622331383,-1,0.048722153244662766,0.6333454413367235,0.07998547039593171,0.15997094079186341
MSRB2,++++++,0.040212893,0.024369688968659493,0.9968145409057187,1,0.04873937793731899,0.13679622230294225,0.9247366509262622,0.2735924446058845
LYSMD4,++++++,0.151715579,0.024407370886773177,0.9991132039835013,1,0.048814741773546354,0.13686887032328368,0.9563385397747911,0.27373774064656736
ERO1A,-----+,0.146151724,0.9971489555643707,0.02442183521359952,-1,0.04884367042719904,0.9554667635306938,0.08005811841627315,0.1601162368325463
GRM3,-----+,0.063191925,0.8580338268203487,0.02442561149991851,-1,0.04885122299983702,0.7554667635306938,0.0801307664366146,0.1602615328732292
PPHLN1,+++++-,0.114513878,0.024439959014078524,0.9963915434121277,1,0.04887991802815705,0.13694151834362514,0.9203777697057756,0.2738830366872503
TCTA,-+++++,0.031240345,0.024476547552369683,0.9692598148633871,1,0.048953095104739365,0.13701416636396657,0.8055212495459498,0.27402833272793314
GIMAP8,++++++,0.119962139,0.02448947179230065,0.9986518126935707,1,0.0489789435846013,0.13708681438430803,0.949146385760988,0.27417362876861606
NUAK1,--+--+,0.053864042,0.6119758009799896,0.024500028333803433,-1,0.049000056667606866,0.596730839084635,0.08020341445695604,0.1604068289139121
COX20,------,0.083799064,0.9972077776646049,0.02450319023121627,-1,0.04900638046243254,0.9559752996730839,0.08027606247729749,0.16055212495459498
C1orf52,--+---,0.087563477,0.9815839555796646,0.02450993713225567,-1,0.04901987426451134,0.8987286596440247,0.08034871049763893,0.16069742099527787
ASAP2,----++,0.043823271,0.9007773700961001,0.024521327500354434,-1,0.04904265500070887,0.7925172539048311,0.08042135851798038,0.16084271703596076
FBXO27,-+++-+,0.010028827,0.02454054691161627,0.9318864245985475,1,0.04908109382323254,0.13715946240464946,0.7320014529604069,0.2743189248092989
CMKLR1,++++++,0.114707594,0.024569993661097866,0.9990694758682076,1,0.04913998732219573,0.13723211042499092,0.955176171449328,0.27446422084998184
NTAN1,++++++,0.093649103,0.024597956313528423,0.9985441543508737,1,0.049195912627056845,0.13730475844533235,0.947184889211769,0.2746095168906647
UBE2Q1,+++++-,0.095449982,0.024604905051479515,0.9585711237411375,1,0.04920981010295903,0.1373774064656738,0.7797312023247367,0.2747548129313476
RARRES1,++-++-,0.01727077,0.024609583391019103,0.8075117417076485,1,0.04921916678203821,0.13745005448601524,0.5999273519796585,0.2749001089720305
MRRF,++++++,0.079236746,0.024632446873082768,0.9986423866962841,1,0.049264893746165536,0.1375227025063567,0.9487831456592808,0.2750454050127134
GLTP,----+-,0.074985203,0.9938673823734324,0.02467036243502808,-1,0.04934072487005616,0.9362150381402107,0.08049400653832182,0.16098801307664365
YPEL4,++++++,0.049790697,0.024684781805528352,0.9926710859340677,1,0.049369563611056703,0.13759535052669813,0.8919723937522702,0.27519070105339627
OPTN,++++++,0.070858399,0.024694580394800318,0.9989948881262837,1,0.049389160789600636,0.1376679985470396,0.9540864511442063,0.2753359970940792
CTIF,++++++,0.081555312,0.024705706424496984,0.9988106994999056,1,0.04941141284899397,0.13774064656738103,0.95125317835089,0.27548129313476205
LYSMD1,++++++,0.08754679,0.024714638735525523,0.9981246393404843,1,0.049429277471051046,0.13781329458772248,0.9406465673810389,0.27562658917544497
COG1,++++++,0.021283374,0.024737403304324175,0.9957171998771386,1,0.04947480660864835,0.13788594260806394,0.9150018162005086,0.2757718852161279
WAPL,----+-,0.09232965,0.977660837863998,0.02474365740081701,-1,0.04948731480163402,0.8914638576098801,0.08056665455866327,0.16113330911732654
CDYL,++++++,0.075844455,0.024773477934064037,0.9948723571502457,1,0.04954695586812807,0.13795859062840538,0.9078823102070469,0.27591718125681075
OSTF1,++++++,0.022381028,0.02479448460553215,0.9949768188336356,1,0.0495889692110643,0.13803123864874683,0.9088993824918271,0.27606247729749367
SYNPO,+++++-,0.014611356,0.0248278051443751,0.9731330352586404,1,0.0496556102887502,0.13810388666908827,0.8157646204140937,0.27620777333817653
LRAT,-+----,0.034981312,0.9853416252796423,0.02489186755825001,-1,0.04978373511650002,0.9075917181256811,0.08063930257900472,0.16127860515800943
TEX2,----+-,0.034331583,0.992996815555952,0.024907799668701425,-1,0.04981559933740285,0.9322920450417727,0.08071195059934617,0.16142390119869235
RHPN1,++++++,0.052872839,0.024910365940848164,0.9981223220138385,1,0.04982073188169633,0.13817653468942973,0.9405739193606975,0.27635306937885945
IPO9,------,0.047843709,0.9957214518616244,0.02492718313901365,-1,0.0498543662780273,0.9464584090083545,0.08078459861968762,0.16156919723937524
MALRD1,------,0.069667075,0.9952835786921982,0.024948743282007045,-1,0.04989748656401409,0.9439883763167454,0.08085724664002907,0.16171449328005813
AQP4,------,0.090726893,0.9978581897273585,0.024955759416489514,-1,0.04991151883297903,0.9606974209952779,0.08092989466037051,0.16185978932074102
TRIM59,----+-,0.047820531,0.9865530077035574,0.0249702322133633,-1,0.0499404644267266,0.9112241191427534,0.08100254268071196,0.1620050853614239
SPON1,------,0.109603744,0.9968564057570167,0.025002662997101598,-1,0.050005325994203195,0.9536505630221577,0.0810751907010534,0.1621503814021068
ZNF605,+---+-,0.001775304,0.6614986731008574,0.025005188157922402,-1,0.050010376315844804,0.6270250635670178,0.08114783872139485,0.1622956774427897
LRRC6,++-+++,0.038073577,0.025016768397760337,0.9706444771890889,1,0.050033536795520674,0.13824918270977116,0.8090810025426807,0.2764983654195423
