gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ACAA2,-+--,0.15789142,0.565089559104887,0.3339681822565176,-1,0.6679363645130352,0.37076856022083393,0.27148565201598257,0.5429713040319651
MYO5B,+-+-,0.630485525,0.767739052436702,0.5552967179500538,-1,1.1105934359001075,0.5261513874763911,0.4183073011260443,0.8366146022520886
CFAP53,+-+-,0.124770667,0.1303215734581207,0.6663589494361468,1,0.2606431469162414,0.16527424627678897,0.10213569664390527,0.20427139328781055
CXXC1,+-++,0.119487822,0.4918593238320209,0.45753313252554334,-1,0.9150662650510867,0.4699985471451402,0.3650563022157646,0.7301126044315293
MAPK4,--++,0.357704025,0.3275164891348061,0.8608007727578203,1,0.6550329782696122,0.3644024700326916,0.26601772482928954,0.5320354496585791
MRO,-+--,0.024794272,0.7621932364604244,0.11042597008473791,-1,0.22085194016947582,0.1435420601481912,0.0844169996367599,0.1688339992735198
ME2,-++-,0.102330719,0.882788274511264,0.1606087751228396,-1,0.3212175502456792,0.19954961499346216,0.1268434435161642,0.2536868870323284
ELAC1,-+++,0.188720506,0.2755365145408437,0.6340313936188375,1,0.5510730290816874,0.31565564838358157,0.22395757663809385,0.4479151532761877
SMAD4,-+--,0.327846041,0.7327454690564674,0.33755504289112337,-1,0.6751100857822467,0.373528984454453,0.27497275699237195,0.5499455139847439
MEX3C,-++-,0.113955822,0.9025321661394693,0.1333059025887184,-1,0.2666118051774368,0.16874909196571264,0.10468579731202325,0.2093715946240465
DCC,+++-,0.116568347,0.24709010917489094,0.6634954160912557,1,0.4941802183497819,0.2881946966945151,0.20100246985326167,0.40200493970652335
MBD2,--++,0.281211259,0.6371964709343807,0.5255831316217554,-1,1.0511662632435108,0.5124219090512858,0.4033418089357065,0.806683617871413
POLI,-+++,0.093699722,0.17733953466940958,0.7704934526812688,1,0.35467906933881915,0.21612786051580093,0.14099956414354206,0.2819991282870841
C18orf54,+++-,0.009815448,0.040784703701197265,0.9019772060762407,1,0.08156940740239453,0.05557573556120596,0.027168385878250764,0.05433677175650153
RAB27B,---+,0.022688391,0.8979853028532783,0.025418509790946883,-1,0.050837019581893766,0.035522301322097924,0.016999636759898292,0.033999273519796584
CCDC68,+--+,0.006668856,0.33403876266132754,0.0442109284067073,-1,0.0884218568134146,0.06007554845270958,0.031093352706138756,0.06218670541227751
TCF4,+---,0.20116563,0.7980678636256864,0.11625346838626578,-1,0.23250693677253156,0.14964405055934912,0.0895023610606611,0.1790047221213222
TXNL1,-+--,0.124531435,0.4786316476790865,0.4396254006301595,-1,0.879250801260319,0.45830306552375416,0.35285143479840175,0.7057028695968035
WDR7,-+--,0.225788676,0.7420178290116246,0.27861311445324144,-1,0.5572262289064829,0.31919221269795145,0.2263712313839448,0.4527424627678896
ST8SIA3,-+--,0.086592444,0.7451430741058207,0.23890887495186985,-1,0.4778177499037397,0.2789481330815052,0.19469669451507446,0.3893933890301489
ONECUT2,+++-,0.071357772,0.1362720294568135,0.898561196359238,1,0.272544058913627,0.17195786414820197,0.10693011768124365,0.2138602353624873
FECH,++++,0.104799446,0.057070646606076275,0.9907011654167591,1,0.11414129321215255,0.07722484562295677,0.041188435275315995,0.08237687055063199
NARS,-+--,0.307597137,0.685366256599251,0.38560461115345906,-1,0.7712092223069181,0.41624291733255847,0.31405739193606974,0.6281147838721395
ATP8B1,---+,0.142431008,0.7521829166459718,0.301609938818049,-1,0.603219877636098,0.341202963823914,0.2456229567744279,0.4912459135488558
NEDD4L,----,0.408546711,0.9347635685766731,0.28474489457508473,-1,0.5694897891501695,0.3258027023100392,0.2305121685434072,0.4610243370868144
MALT1,++--,0.111146814,0.19691609610796898,0.4678739832392861,1,0.39383219221593796,0.23537958590628405,0.15857910794711608,0.31715821589423215
ZNF532,+-++,0.087846405,0.14312940866925422,0.6916592834029751,1,0.28625881733850844,0.17944061024337088,0.1132500363213715,0.226500072642743
SEC11C,+++-,0.03983476,0.17114638456165152,0.3418244983194849,1,0.34229276912330303,0.2093715946240465,0.13569664390527386,0.2713932878105477
LMAN1,++--,0.097923468,0.3213449950343371,0.41531920986806314,1,0.6426899900686742,0.35750090810025426,0.2602789481330815,0.520557896266163
CCBE1,++--,2.96795e-4,0.5916367722956934,4.492221594011768e-4,-1,8.984443188023536e-4,0.00123492663082958,0.0010170722847802397,0.0020341445695604794
PMAIP1,+--+,0.228593255,0.7171579165347859,0.2597759838330704,-1,0.5195519676661408,0.3005230277495278,0.2117689792953142,0.4235379585906284
MC4R,-+++,0.289514449,0.3237070591213875,0.8838334591953549,1,0.647414118242775,0.36018888485288775,0.2623855876797908,0.5247711753595816
CDH20,+--+,0.315453051,0.4209530592201958,0.7694229380106896,1,0.8419061184403916,0.4445332364693062,0.3400406799360744,0.6800813598721488
RNF152,---+,0.424213656,0.6610022998761972,0.5728289992395459,-1,1.1456579984790918,0.5330524480604387,0.426080639302579,0.852161278605158
PIGN,-++-,0.461266862,0.5344549820135873,0.7629860184230006,1,1.0689099640271746,0.5168180167090447,0.4074531454307715,0.814906290861543
RELCH,-+--,0.255856455,0.63010726529454,0.354827797729893,-1,0.709655595459786,0.38754903385151823,0.28863058481656373,0.5772611696331275
TNFRSF11A,--++,0.073334123,0.3451010162922062,0.3109092612820012,-1,0.6218185225640024,0.34832195263693155,0.253468942971304,0.506937885942608
ZCCHC2,+--+,0.020053071,0.6339522147336876,0.10505553692388567,-1,0.21011107384777133,0.1358419293912538,0.07962223029422448,0.15924446058844896
PHLPP1,++++,0.01363337,0.025150432219255794,0.970285173582503,1,0.05030086443851159,0.03494369778423538,0.016925759116664246,0.03385151823332849
BCL2,----,0.117533127,0.9678277777202171,0.12051917693736154,-1,0.24103835387472308,0.15429318611070755,0.0936432982201235,0.187286596440247
KDSR,++++,0.194907955,0.09748113673212942,0.9845870853911876,1,0.19496227346425885,0.12597166727206682,0.07373238413482493,0.14746476826964985
VPS4B,+++-,0.384979045,0.3414334882102652,0.8832038029653321,1,0.6828669764205304,0.3777697057755176,0.2781490629086154,0.5562981258172308
SERPINB8,++--,0.246042022,0.38332254333929805,0.8057785312619963,1,0.7666450866785961,0.41380312386487467,0.31178265291297397,0.6235653058259479
CDH7,---+,0.23166952,0.5844142637943853,0.42221099404852774,-1,0.8444219880970555,0.4453000145285486,0.3410824555030875,0.682164911006175
CDH19,+++-,0.041763422,0.04476763555279879,0.9403081577734386,1,0.08953527110559759,0.06051580094442426,0.03130902222867935,0.0626180444573587
DSEL,-+-+,0.323003225,0.4857780058723487,0.7591883386325872,1,0.9715560117446974,0.4889211768979295,0.38013947406654075,0.7602789481330815
TMX3,-+--,0.22830507,0.6431567956101546,0.267471069282985,-1,0.53494213856597,0.30829580124945516,0.2171449328005812,0.4342898656011624
CCDC102B,++++,0.02328293,0.01730896209725641,0.9874526227396017,1,0.03461792419451282,0.02513621503814021,0.012349266308295801,0.024698532616591603
DOK6,-+--,0.117770802,0.8512140129805066,0.24822641985620789,-1,0.49645283971241577,0.2896992590440215,0.20196149654921902,0.40392299309843804
CD226,++++,0.131509317,0.051912089445432866,0.9824419130279132,1,0.10382417889086573,0.07068652379222666,0.036757227952927504,0.07351445590585501
RTTN,++++,0.060557134,0.026557192262775923,0.9954954174132096,1,0.053114384525551846,0.03741373047584454,0.017652186546564,0.035304373093128
SOCS6,++--,0.068942695,0.1739145311465369,0.8079362088024813,1,0.3478290622930738,0.212713403559753,0.13802121168095308,0.27604242336190615
CBLN2,-+-+,0.262970594,0.7064199013950629,0.33938848212638506,-1,0.6787769642527701,0.3753450530292024,0.276934253541591,0.553868507083182
NETO1,-+--,0.094774746000000007,0.8207309697443492,0.11819241420787945,-1,0.2363848284157589,0.1517506901060584,0.09160915365056302,0.18321830730112604
FBXO15,+++-,0.049976675,0.058120368980800745,0.6881410236653747,1,0.11624073796160149,0.07831456592807846,0.04191486270521575,0.0838297254104315
TIMM21,-++-,0.336118716,0.5560248735058478,0.5949165795852723,1,1.1120497470116957,0.5265528514347984,0.4188580560801976,0.8377161121603952
CYB5A,++++,0.245688772,0.22619467813556854,0.9375424654199536,1,0.4523893562711371,0.2656011623683255,0.18327764056370768,0.36655528112741537
DIPK1C,++-+,0.158618346,0.0991882078362514,0.8831725086222906,1,0.1983764156725028,0.12786051580094443,0.07540316722359436,0.15080633444718872
CNDP2,++++,0.353823229,0.1084707333562873,0.9879385925679116,1,0.2169414667125746,0.14086451144206322,0.0829580124945518,0.1659160249891036
CNDP1,++++,0.015296914,0.011265496512118415,0.9948120487980456,1,0.02253099302423683,0.01649110061750817,0.00820862995786721,0.01641725991573442
ZNF407,+-++,0.126078701,0.062345617180775505,0.9637756092500053,1,0.12469123436155101,0.08419905557573557,0.04598285631265436,0.09196571262530873
ZADH2,+---,0.201886547,0.9406745545687096,0.1735522226034882,-1,0.3471044452069764,0.21218945227371785,0.13795859062840538,0.27591718125681075
TSHZ1,----,0.223532711,0.9319157008122041,0.22894320409818464,-1,0.4578864081963693,0.2685602208339387,0.185978932074101,0.371957864148202
ZNF516,----,0.435415433,0.8970665725386479,0.3452568280578271,-1,0.6905136561156542,0.38108382972541044,0.28085724664002903,0.5617144932800581
ZNF236,--++,0.137943489,0.363201238057094,0.5473816881228685,1,0.726402476114188,0.3954231747184889,0.29580124945517944,0.5916024989103589
GALR1,-+--,0.623547261,0.7966439755657032,0.5540415493041957,-1,1.1080830986083914,0.5258608165044312,0.4176534689429713,0.8353069378859426
SALL3,---+,0.397090969,0.6788075864812714,0.5298536738171645,-1,1.059707347634329,0.514891762312945,0.4052306574645841,0.8104613149291682
ATP9B,-+++,0.044991478,0.04964783293765582,0.726729740748739,1,0.09929566587531163,0.0674173628768616,0.03523173035013802,0.07046346070027604
NFATC1,+++-,0.226300212,0.19511195486622365,0.9386443922761625,1,0.3902239097324473,0.23312749727569923,0.1567630393723667,0.3135260787447334
CTDP1,---+,0.196242642,0.5923308259416926,0.3804023073454252,-1,0.7608046146908504,0.41166642452419006,0.3095532146749001,0.6191064293498002
PQLC1,--++,0.292335319,0.5425412229836468,0.510327803120945,-1,1.02065560624189,0.5030509952055789,0.39513258263712314,0.7902651652742463
HSBP1L1,-+++,0.232823652,0.26516869121723924,0.7275937380890252,1,0.5303373824344785,0.3057028695968035,0.2158215894232166,0.4316431788464332
TXNL4A,-+--,0.132602323,0.7667134606052521,0.1955554715295702,-1,0.3911109430591404,0.23405491791370042,0.15713766799854703,0.31427533599709406
RBFA,-+++,0.172910345,0.17452443255715142,0.9102410209792049,1,0.34904886511430283,0.2135125317835089,0.13831178265291297,0.27662356530582594
ADNP2,--+-,0.275348163,0.8887961456979337,0.31187857311948125,-1,0.6237571462389625,0.3491210228098213,0.25434071921540136,0.5086814384308027
PARD6G,----,0.291855462,0.9376654024624064,0.22761603670826416,-1,0.4552320734165283,0.2671073659741392,0.18496185978932075,0.3699237195786415
PLPP2,++++,0.017844971,0.005966334233119476,0.9944369442968548,1,0.011932668466238952,0.009081002542680712,0.00493970652331832,0.00987941304663664
MIER2,+-++,0.203108873,0.1920584232425873,0.6867565309648406,1,0.3841168464851746,0.22993098438067563,0.15407525788173762,0.30815051576347524
C2CD4C,+--+,0.233996161,0.5653886446248453,0.42211307489028144,-1,0.8442261497805629,0.4452273717855586,0.34093715946240466,0.6818743189248093
SHC2,+--+,0.227626912,0.5557479322403015,0.4039193944896459,-1,0.8078387889792918,0.43215167804736304,0.3273519796585543,0.6547039593171086
MADCAM1,+--+,0.233531741,0.5088859874969942,0.556079504996923,1,1.0177719749939884,0.5019978205593898,0.394159523463606,0.788319046927212
TPGS1,+-++,0.072971256,0.5594780391413294,0.33566208706681616,-1,0.6713241741336323,0.3721487723376435,0.2727933163821286,0.5455866327642572
CDC34,+--+,0.100994763,0.8198211834382173,0.23158824234346,-1,0.46317648468692,0.2715385732965277,0.1883763167453687,0.3767526334907374
BSG,+---,0.009854935,0.9534718673207181,0.00937603998344712,-1,0.01875207996689424,0.012930408252215603,0.007192154013803124,0.014384308027606247
HCN2,+-++,0.040831916,0.4739865861142339,0.24119019585543855,-1,0.4823803917108771,0.28192648554409416,0.1966581910642935,0.393316382128587
POLRMT,+-++,0.152033083,0.45294134133196157,0.5049894864424551,1,0.9058826826639231,0.4669088267344715,0.36212407380502687,0.7242481476100537
RNF126,+-++,0.090847266,0.5161136396506699,0.37639741781229014,-1,0.7527948356245803,0.4075984309167514,0.30671994188158375,0.6134398837631675
FSTL3,+-+-,0.208885976,0.299396551520393,0.7995696607720736,1,0.598793103040786,0.3394115510352343,0.24335318901641725,0.4867063780328345
PALM,--++,0.038892463,0.7594709356330227,0.10884029344466598,-1,0.21768058688933195,0.141217492372512,0.08318198329095532,0.16636396658191063
PTBP1,+-++,0.385068843,0.42776526684778154,0.7233888948965717,1,0.8555305336955631,0.4496185978932074,0.34534360017434257,0.6906872003486851
MED16,+--+,0.194530192,0.8587546098766667,0.3150935639264331,-1,0.6301871278528662,0.3525352317303501,0.2560842717035961,0.5121685434071922
R3HDM4,--++,0.181311468,0.32486765749452406,0.5205066909644807,1,0.6497353149890481,0.3617871413003996,0.2632573005956705,0.526514601191341
ARID3A,--++,0.136147708,0.33347586212382346,0.6004390910224864,1,0.6669517242476469,0.3702869596803487,0.2711753595815778,0.5423507191631556
WDR18,--++,0.117631635,0.23301667260893796,0.713833730538026,1,0.4660333452178759,0.2729386124228115,0.18974284468981548,0.37948568937963095
TMEM259,+--+,0.034179212,0.8378429895957934,0.11949790811126368,-1,0.23899581622252736,0.15276768850791805,0.0929894660370505,0.185978932074101
CNN2,+-+-,0.080649688,0.50145053967375,0.23293831790232736,-1,0.4658766358046547,0.27284614267034724,0.18968398111151472,0.37936796222302943
ABCA7,--++,0.169519371,0.35567916796903604,0.5975296694876185,1,0.7113583359380721,0.38830366872502725,0.2890454743571117,0.5780909487142234
ARHGAP45,++++,0.036440114,0.008642311195795305,0.9985980512455465,1,0.01728462239159061,0.011914275335997095,0.006319918640127852,0.012639837280255703
GPX4,++-+,0.345103429,0.23023023855646138,0.9227393781685361,1,0.46046047711292276,0.2706865237922267,0.18720034868516636,0.3744006973703327
SBNO2,+-+-,0.069578186,0.12500718911566663,0.755365536622399,1,0.25001437823133327,0.15909916454776607,0.09777713206450675,0.1955542641290135
STK11,+-++,0.065936105,0.4177006685807569,0.3744441204781907,-1,0.7488882409563814,0.4055644341130321,0.30548492553577916,0.6109698510715583
PWWP3A,++++,0.309117929,0.2555881656106974,0.9362057712653621,1,0.5111763312213948,0.29625862695241556,0.2079035304373093,0.4158070608746186
NDUFS7,+--+,0.09398983,0.3308954654302066,0.6433839536855784,1,0.6617909308604132,0.3678169269887396,0.2687781490629086,0.5375562981258172
GAMT,++++,0.232183714,0.27372142872716715,0.9006663741885653,1,0.5474428574543343,0.31405739193606974,0.22243207903530438,0.44486415807060875
DAZAP1,+-++,0.046107128,0.028003080008266037,0.8405258798203847,1,0.056006160016532074,0.03901198692335634,0.018669184948423654,0.03733836989684731
RPS15,+--+,0.224240175,0.7524489510154381,0.25175130368874576,-1,0.5035026073774915,0.2930408252215604,0.2047947693425354,0.4095895386850708
APC2,+-++,0.320628385,0.3509910035779636,0.7359702402954942,1,0.7019820071559272,0.38496185978932074,0.2856312654365829,0.5712625308731658
PCSK4,+-++,0.10792081,0.16090399534192937,0.8939355868519472,1,0.32180799068385874,0.2,0.1270521574894668,0.2541043149789336
TCF3,+-++,0.133137291,0.20364325035697342,0.8044466229658609,1,0.40728650071394684,0.24169996367598984,0.16475374110126398,0.32950748220252796
REXO1,+-++,0.055639272,0.36035391016511276,0.33903278882753646,-1,0.6780655776550729,0.3749818393142525,0.2765710134398838,0.5531420268797675
KLF16,--++,0.296203794,0.5936113854153643,0.5421339054115212,-1,1.0842678108230424,0.520485253523173,0.41169633127497274,0.8233926625499455
ABHD17A,+--+,0.154528309,0.46324926314773734,0.2595547748363832,-1,0.5191095496727663,0.3001598140345779,0.21118779513258265,0.4223755902651653
SCAMP4,--++,0.362102578,0.5892138424985318,0.5516395596701881,-1,1.1032791193403761,0.5246985326165916,0.4166363966581911,0.8332727933163822
CSNK1G2,+--+,0.101746636,0.7463425489471237,0.20830425355724982,-1,0.41660850711449965,0.24582304227807641,0.1693425354159099,0.3386850708318198
BTBD2,---+,0.041302326,0.5802213755474064,0.11503211366855433,-1,0.23006422733710866,0.14833648118552956,0.08797675263349074,0.17595350526698147
MKNK2,+---,0.032588457,0.6371901843473462,0.069506447380237,-1,0.139012894760474,0.09399970942902804,0.050926262259353434,0.10185252451870687
MOB3A,--+-,0.292646568,0.7507360312849545,0.3471389570381526,-1,0.6942779140763052,0.3818102571553102,0.2823828550671994,0.5647657101343988
IZUMO4,---+,0.050031449,0.3247933258477574,0.16264016962880617,-1,0.32528033925761235,0.2014383263112015,0.1282964039229931,0.2565928078459862
AP3D1,+-++,0.141033988,0.6678692343646093,0.39840595289604386,-1,0.7968119057920877,0.4267761150661049,0.32342898656011626,0.6468579731202325
DOT1L,+-++,0.157107848,0.09706498200917467,0.8658611761646998,1,0.19412996401834934,0.1249545949872866,0.07329652767688508,0.14659305535377015
PLEKHJ1,-+-+,0.568601441,0.765123456431656,0.5328361877698803,-1,1.0656723755397606,0.5158361179718146,0.4068289139120959,0.8136578278241918
SF3A2,--++,0.219833146,0.32814525686539014,0.559835893610062,1,0.6562905137307803,0.36498365419542317,0.26652622403021936,0.5330524480604387
JSRP1,----,0.183623382,0.9833574956390337,0.10481832651082543,-1,0.20963665302165085,0.13555135841929392,0.07940428623320014,0.1588085724664003
OAZ1,-++-,0.028630134,0.8827465715450806,0.09602104578575174,-1,0.19204209157150348,0.12392851954089787,0.07213948419905558,0.14427896839811116
LINGO3,+-++,0.006587447,0.272020233690546,0.11877050428254803,-1,0.23754100856509605,0.15218654656399824,0.09226298583363603,0.18452597166727205
LSM7,+++-,0.277873003,0.33211960378961436,0.8277601967942814,1,0.6642392075792287,0.36912459135488557,0.26950457649280835,0.5390091529856167
SPPL2B,++++,0.165964046,0.13592737488004789,0.9631542145895283,1,0.27185474976009577,0.17166727206683619,0.10656690396629377,0.21313380793258754
TIMM13,++-+,0.208892956,0.3111756624717624,0.6263371934962824,1,0.6223513249435249,0.3486378496185979,0.2538137440069737,0.5076274880139474
LMNB2,+-++,0.163213326,0.5437446555625042,0.4572601653697499,-1,0.9145203307394998,0.4699259044021502,0.3649110061750817,0.7298220123501634
GADD45B,+---,0.124336286,0.9319288115787288,0.09923345186235985,-1,0.1984669037247197,0.1279238704053465,0.07540864511442064,0.15081729022884127
GNG7,--++,0.130349977,0.6405999781322195,0.298872121888066,-1,0.597744243776132,0.3388057533052448,0.2427896839811115,0.485579367962223
DIRAS1,+--+,0.291128986,0.6865445929959904,0.42675230318892937,-1,0.8535046063778587,0.4487868661920674,0.3444969124591355,0.688993824918271
SLC39A3,+---,0.488589408,0.7505254356656413,0.5303299018110366,-1,1.0606598036220731,0.5149644050559349,0.40552124954594987,0.8110424990918997
SGTA,+--+,0.215499878,0.6935163225231746,0.43107286790896693,-1,0.8621457358179339,0.45198314688362634,0.34733018525245185,0.6946603705049037
THOP1,---+,0.364822182,0.8338879975896196,0.34391929974643876,-1,0.6878385994928775,0.37984890309458086,0.28005811841627315,0.5601162368325463
ZNF554,--+-,0.235185322,0.7066502836253468,0.3676299116236311,-1,0.7352598232472622,0.400043585645794,0.2993824918270977,0.5987649836541954
ZNF555,++--,0.047710165,0.10318107729373009,0.748206579172819,1,0.20636215458746018,0.1333817653468943,0.07845416242917333,0.15690832485834666
ZNF57,+++-,0.63919276,0.5192919781945767,0.7788527900858389,1,1.0385839563891535,0.5084634943697784,0.40011622838878397,0.8002324567775679
ZNF77,+++-,0.235980539,0.3279397457356396,0.62990440908655,1,0.6558794914712792,0.36476571013439885,0.26630829580124943,0.5326165916024989
TLE2,----,0.531790824,0.8895630589643754,0.39149232877810497,-1,0.7829846575562099,0.42190905128577655,0.3182709771158736,0.6365419542317472
AES,+--+,0.031547848,0.4070687482826456,0.18901261661980964,-1,0.3780252332396193,0.22679064361470289,0.15118053033054848,0.30236106066109697
GNA11,---+,0.035218145,0.9436820790770357,0.031684177074935635,-1,0.06336835414987127,0.04358564579398518,0.020922629858336362,0.041845259716672724
GNA15,---+,0.287753189,0.7143966278794076,0.3378678396487056,-1,0.6757356792974112,0.37367426994043296,0.27540864511442065,0.5508172902288413
NCLN,+-+-,0.085055606,0.6370320716735784,0.25021051031102215,-1,0.5004210206220443,0.29166061310475083,0.20326916091536507,0.40653832183073013
CELF5,--++,0.155396471,0.8491047056044161,0.2364568121451557,-1,0.4729136242903114,0.27633299433386604,0.19229930984380675,0.3845986196876135
NFIC,+-++,0.094245117,0.3111793413416856,0.47416104980170143,1,0.6223586826833712,0.34871049763893935,0.2538137440069737,0.5076274880139474
SMIM24,---+,0.187003395,0.7520049695685584,0.3597413235102985,-1,0.719482647020597,0.39190759843091677,0.2928441699963676,0.5856883399927352
DOHH,+--+,0.125213312,0.14195749821647896,0.7558899805595353,1,0.2839149964329579,0.17835088993824919,0.11245096614848177,0.22490193229696354
FZR1,+-++,0.053221223,0.37654964106353767,0.3358259093132511,-1,0.6716518186265023,0.3723667005666134,0.27301126044315294,0.5460225208863059
MFSD12,+++-,0.093292236,0.18896298601456454,0.6989859105336247,1,0.3779259720291291,0.22658917544496912,0.1511695481621386,0.3023390963242772
C19orf71,--+-,0.318841432,0.6892348297566674,0.4078570737263914,-1,0.8157141474527828,0.43491210228098215,0.33033054849255356,0.6606610969851071
CACTIN,--++,0.176760615,0.5663504060682479,0.47952206872646747,-1,0.9590441374529349,0.48503559494406506,0.37689792953142026,0.7537958590628405
PIP5K1C,+--+,0.05983075,0.8144578479814153,0.18780483592128083,-1,0.37560967184256167,0.22548307424088335,0.14987286596440247,0.29974573192880494
APBA3,+---,0.321251949,0.7946798330873888,0.4487094537921833,-1,0.8974189075843666,0.4644050559349121,0.35938975662913186,0.7187795132582637
MRPL54,--+-,0.061242477,0.9439918876351778,0.055035310581698436,-1,0.11007062116339687,0.07445881156472468,0.03952052306574646,0.07904104613149292
MATK,--++,0.074297344,0.7698614374630731,0.13752220243278304,-1,0.2750444048655661,0.17332558477408108,0.10860879041046131,0.21721758082092263
ZFR2,--++,0.218928033,0.4112027441147807,0.5925372969877231,1,0.8224054882295614,0.4369778423537959,0.33343019032398663,0.6668603806479733
ATCAY,---+,0.055091723,0.8290008884530888,0.047969378508379935,-1,0.09593875701675987,0.06501525497602789,0.033999273519796584,0.06799854703959317
DAPK3,+-++,0.356921715,0.38538728747206796,0.8689906221733665,1,0.7707745749441359,0.41598256447511806,0.3137440069737033,0.6274880139474066
EEF2,--++,0.075436703,0.4492262493342291,0.21926418353762267,-1,0.43852836707524534,0.25802702310039227,0.17747911369415184,0.3549582273883037
PIAS4,+-++,0.079208663,0.11168826085951566,0.7515415300125773,1,0.22337652171903133,0.14486015256084273,0.08520993752724103,0.17041987505448206
ZBTB7A,+-++,0.026377419,0.4857648805375809,0.21125756290026848,-1,0.42251512580053696,0.24960046491355514,0.1713766799854704,0.3427533599709408
MAP2K2,+-++,0.185449135,0.25679949389484835,0.6338088503517263,1,0.5135989877896967,0.2973483472575372,0.2094290280400988,0.4188580560801976
SIRT6,--++,0.121207191,0.7648704695315984,0.30065379934100206,-1,0.6013075986820041,0.3405491791370042,0.24460588448964765,0.4892117689792953
ANKRD24,+-++,0.022545523,0.05977789915858128,0.3478222338989356,1,0.11955579831716256,0.08049400653832182,0.043222432079035304,0.08644486415807061
YJU2,-+++,0.061812539,0.07331954360047716,0.9437228590153934,1,0.1466390872009543,0.0987286596440247,0.05375562981258172,0.10751125962516345
FSD1,+-++,0.056174088,0.5903736402139971,0.28185711561053184,-1,0.5637142312210637,0.32238849338951037,0.22869596803487105,0.4573919360697421
STAP2,----,0.357349508,0.9383336664310782,0.2709540069297534,-1,0.5419080138595068,0.3114920819410141,0.22012350163458047,0.44024700326916094
MPND,+-++,0.209142176,0.42091325168270183,0.5503969532649793,1,0.8418265033654037,0.44438794042862334,0.3398953944500944,0.6797907889001888
SH3GL1,--++,0.058385149,0.8314098790873328,0.11503175445983022,-1,0.23006350891966043,0.14833648118552956,0.08790410461314929,0.17580820922629858
CHAF1A,+-++,0.042630601,0.16828373828388227,0.5290029017419738,1,0.33656747656776453,0.20617508172902288,0.13366264710155457,0.26732529420310913
UBXN6,+-++,0.060303111,0.7148008646491351,0.24838327551191405,-1,0.4967665510238281,0.2899898300159814,0.20203414456956048,0.40406828913912096
PLIN4,++++,0.173594951,0.21046068621560093,0.9105255529946864,1,0.42092137243120187,0.24874682164911005,0.17078308876943193,0.34156617753886387
PLIN5,-+++,0.170226006,0.2880010582745876,0.6880437507411685,1,0.5760021165491752,0.32807845986196876,0.2338369896847305,0.467673979369461
SEMA6B,--+-,0.326357994,0.7867232116338299,0.4635190023552819,-1,0.9270380047105637,0.47363068429463895,0.3689792953142027,0.7379585906284054
TNFAIP8L1,----,0.362167473,0.9132513335276636,0.3141104559746426,-1,0.6282209119492852,0.3514455905855005,0.25550308754086454,0.5110061750817291
DPP9,+-++,0.072584295,0.5003759822435956,0.3509812995703042,-1,0.7019625991406084,0.3849338951038791,0.28557936796222305,0.5711587359244461
FEM1A,---+,0.037021477,0.9384054818853675,0.06307042511904548,-1,0.12614085023809096,0.08550050849920093,0.046131492916818014,0.09226298583363603
TICAM1,----,0.089782382,0.9237764308150549,0.14310400719303465,-1,0.2862080143860693,0.179427575185239,0.1131856156919724,0.2263712313839448
PLIN3,+++-,0.054028175,0.12030360047234834,0.9028338376411521,1,0.24060720094469668,0.15401380312386487,0.09349121022809821,0.18698242045619642
UHRF1,+-++,0.265872926,0.16674220277969545,0.9298238645034048,1,0.3334844055593909,0.20472212132219397,0.13257300595670493,0.26514601191340986
KDM4B,+-++,0.397351775,0.5254204500425917,0.6754836253327906,1,1.0508409000851835,0.5122411914275335,0.4033125090803429,0.8066250181606858
PTPRS,+---,0.308207165,0.8738908279485992,0.20828047071092787,-1,0.41656094142185573,0.24582304227807641,0.16919723937522702,0.33839447875045403
SAFB2,+-++,0.334077278,0.3053395950561783,0.9052047924893262,1,0.6106791901123566,0.3443516164184526,0.24865610925468545,0.4973122185093709
SAFB,+-++,0.26957283,0.24734739477063844,0.8187287901962526,1,0.4946947895412769,0.28826734471485654,0.20122039808223158,0.40244079616446315
MICOS13,--++,0.186640933,0.7905573604026505,0.3534680214232353,-1,0.7069360428464706,0.3864593927066686,0.2876135125317835,0.575227025063567
HSD11B1L,+--+,0.199209776,0.4935990206913768,0.5083542197552077,1,0.9871980413827536,0.4932800581184163,0.38551503704779894,0.7710300740955979
RPL36,--++,0.38356525,0.5145434656341324,0.6666375492918768,1,1.029086931268265,0.5055575735561206,0.3973558041551649,0.7947116083103298
LONP1,+-++,0.231772352,0.5753989250550002,0.5452350579011099,-1,1.0904701158022199,0.5220833938689525,0.4135125317835089,0.8270250635670178
DUS3L,++-+,0.714354328,0.5739726005090984,0.7887747899557387,1,1.1479452010181967,0.5333091173265528,0.426558186837135,0.85311637367427
NDUFA11,++-+,0.332788787,0.2925496137755834,0.9099144084934542,1,0.5850992275511668,0.3325826371231384,0.2371059131192794,0.4742118262385588
VMAC,+-+-,0.276302684,0.4336477995730955,0.6226778271794894,1,0.867295599146191,0.45383218307301126,0.3491210228098213,0.6982420456196426
CAPS,+++-,0.054615585,0.04540566875169131,0.841877851211469,1,0.09081133750338262,0.061387577188521614,0.03181752142960918,0.06363504285921837
RANBP3,+-+-,0.464880462,0.5373039857658913,0.6331253684440311,1,1.0746079715317827,0.5180530330548493,0.40897864303356096,0.8179572860671219
