gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
LINC02346,--++,0.417161017,0.5577650052535513,0.5564261869324957,-1,1.1128523738649914
AP1M1,+-+-,0.350566238,0.6835043460986794,0.5564366232188087,-1,1.1128732464376174
RP11-305L7.7,+++-,0.685460858,0.5564943038862186,0.8034307410093524,1,1.1129886077724371
NDUFA6,-++-,0.30954766,0.5671626820708148,0.5567255550232475,-1,1.113451110046495
MAT2A,++--,0.534969843,0.5567326809277833,0.703838798468411,1,1.1134653618555665
ACBD3,++--,0.303592036,0.5568033487720121,0.5933820032446732,1,1.1136066975440242
DUXAP8,-++-,0.407070269,0.6287597603182861,0.5570222129226293,-1,1.1140444258452586
LINC01089,+-++,0.479209013,0.5570506278084135,0.7553087637346092,1,1.114101255616827
TDGF1,+--+,0.445163674,0.6711430225731365,0.5571142662343247,-1,1.1142285324686494
COG1,--++,0.331042838,0.5766845516661636,0.5572245515727651,-1,1.1144491031455301
WWC1,+-+-,0.315478102,0.56838340457793,0.557246419414098,-1,1.114492838828196
CD2BP2,-++-,0.506858461,0.7221224020751585,0.5572885440413108,-1,1.1145770880826216
ERI3-IT1,--++,0.418535247,0.5572901796301741,0.6882604382438318,1,1.1145803592603483
CLUHP3,-+++,0.526131437,0.5573032319878052,0.7737286766674871,1,1.1146064639756104
RP3-368A4.6,--+-,0.261208161,0.557388714819486,0.612911624900884,1,1.114777429638972
ZNF17,-++-,0.349547637,0.5574326474519387,0.6512418625546899,1,1.1148652949038773
SPCS2,--++,0.60962399,0.5574795462780577,0.7621739537849915,1,1.1149590925561155
HIPK3,-+--,0.672378305,0.7954777746279991,0.5575002031327504,-1,1.1150004062655008
