gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
BIRC3,++++--++,0.242927493,0.32486613832986283,0.8749338284956316,1,0.6497322766597257,0.46628886951467596,0.3102796948783146,0.6205593897566292
CATSPERG,+-+-+--+,0.077286838,0.32499288284867367,0.6264150753968512,1,0.6499857656973473,0.4663615228131357,0.3102796948783146,0.6205593897566292
OPRD1,-+----++,0.010494388,0.35593275429495685,0.3250126610553346,-1,0.6500253221106692,0.4664002905920814,0.31030223772159254,0.6206044754431851
IARS,++++--+-,0.072353932,0.3250351896245136,0.767840048300402,1,0.6500703792490272,0.4664341761115955,0.310352342898656,0.620704685797312
XYLT2,+++-++-+,0.358235139,0.3251666736091369,0.9495186866672645,1,0.6503333472182738,0.4665068294100552,0.310352342898656,0.620704685797312
BCAT2,+-+-++++,0.170375897,0.32519393383700257,0.8382940700632489,1,0.6503878676740051,0.46657948270851496,0.310352342898656,0.620704685797312
METAP2,+-++----,0.077894649,0.4233308204170507,0.3252014736344704,-1,0.6504029472689408,0.4666182346531057,0.31037489102005233,0.6207497820401047
CDKN3,-+++++++,0.364191708,0.32524847132847673,0.9702939222231405,1,0.6504969426569535,0.4666521360069747,0.31042499091899745,0.6208499818379949
CDKL1,----+++-,0.173871522,0.7413622623878349,0.32535094716026514,-1,0.6507018943205303,0.46669088267344716,0.31044754431851207,0.6208950886370241
LINC01619,++--++--,0.086026102,0.6063247417963988,0.32540477560183584,-1,0.6508095512036717,0.46669088267344716,0.3105201976169718,0.6210403952339436
PAK4,----+-++,0.228774137,0.8057963645363859,0.3257480558297661,-1,0.6514961116595323,0.46669088267344716,0.31059285091543154,0.6211857018308631
VSIG10L,-++--+-+,0.041364194,0.32574806377523835,0.7445591026369145,1,0.6514961275504767,0.4667247893054345,0.31064293498002177,0.6212858699600435
CTNND2,----++++,0.164674084,0.5333980991856625,0.3257819286242356,-1,0.6515638572484712,0.4667635306937886,0.31066550421389133,0.6213310084277827
API5,++++--+-,0.096144116,0.3257868497836845,0.7855884791210938,1,0.651573699567369,0.4667974426038942,0.3107155830003632,0.6214311660007265
MPC1,++++-+--,0.099862509,0.3257936289616431,0.8588461313215022,1,0.6515872579232862,0.46687009590235395,0.3107155830003632,0.6214311660007265
ZNF18,+++-++--,0.154676707,0.3258550949060343,0.8769823759378332,1,0.6517101898120686,0.4669427492008137,0.3107155830003632,0.6214311660007265
DTL,+-++----,0.070708797,0.3637968430670385,0.3258738411033983,-1,0.6517476822067966,0.46698147475481294,0.31073815751235107,0.6214763150247021
TMED9,+-++-+++,0.134091621,0.3258914239060817,0.7758926442580487,1,0.6517828478121634,0.4670154024992735,0.3107882310207047,0.6215764620414094
L3MBTL3,++--+---,0.056465476,0.32593051587151656,0.5908042950349667,1,0.6518610317430331,0.4670880557977332,0.3107882310207047,0.6215764620414094
EMC1,----+---,0.141143121,0.9119198120381636,0.325967172870061,-1,0.651934345740122,0.4671267707954958,0.3108108108108108,0.6216216216216216
ANK1,----++++,0.174377224,0.6038670817470526,0.3261550386242125,-1,0.652310077248425,0.4671267707954958,0.31088346410927054,0.6217669282185411
FAM83D,-+-++---,0.136876806,0.642547507325115,0.3261581366129011,-1,0.6523162732258022,0.4671267707954958,0.3109561174077303,0.6219122348154607
CCDC127,--+----+,0.31724325,0.9348586770749648,0.3261664092856028,-1,0.6523328185712056,0.4671267707954958,0.31102877070619006,0.6220575414123801
COL15A1,++--++-+,0.219418798,0.3262450547285059,0.9200463511882938,1,0.6524901094570118,0.46716070909619295,0.31107882310207047,0.6221576462041409
UNC5A,----+-++,0.020089714,0.32625407272810364,0.4785498658393133,1,0.6525081454562073,0.46723336239465274,0.31107882310207047,0.6221576462041409
AGPS,-+++----,0.02676707,0.32648487953009186,0.5693716819256804,1,0.6529697590601837,0.4673060156931125,0.31107882310207047,0.6221576462041409
TTC25,+-+-++-+,0.074416047,0.8107340043553817,0.32654022890604745,-1,0.6530804578120949,0.4673447148565202,0.3111014240046498,0.6222028480092996
BTBD19,+++--++-,0.13435005,0.3265450089050802,0.578496692042862,1,0.6530900178101604,0.4673786689915722,0.3111514711224119,0.6223029422448239
RRN3,++++----,0.155662944,0.3265859138363123,0.5096331180662581,1,0.6531718276726246,0.46745132229003195,0.3111514711224119,0.6223029422448239
C8orf48,++++----,0.106773443,0.5454913580558353,0.3266319014089428,-1,0.6532638028178857,0.46749001089720305,0.3111740773031096,0.6223481546062192
MAP3K9,------++,0.151709826,0.805537002819104,0.3268624516411407,-1,0.6537249032822814,0.46749001089720305,0.3112467306015693,0.6224934612031386
TONSL,+-++++++,0.351869667,0.3268643423212301,0.9598950282483472,1,0.6537286846424601,0.46752397558849174,0.3112967671630948,0.6225935343261896
MAP1LC3B,-+--++++,0.11864837,0.3269609239451399,0.7618609301895263,1,0.6539218478902799,0.46759662888695147,0.3112967671630948,0.6225935343261896
SMIM7,+-+----+,0.094816898,0.7206028209123263,0.32699434664429966,-1,0.6539886932885993,0.46763530693788596,0.31131938390002906,0.6226387678000581
FLNC,-+++----,0.027853774,0.49895245823467615,0.3271341245901698,-1,0.6542682491803395,0.46763530693788596,0.3113920371984888,0.6227840743969776
LRRIQ4,--++++++,0.18095613,0.3272035696030941,0.8425460503840589,1,0.6544071392061882,0.4676692821854112,0.3114420632037777,0.6228841264075554
C1orf54,--+-++--,0.068891718,0.32723387434606044,0.8135685287842312,1,0.6544677486921209,0.46774193548387094,0.3114420632037777,0.6228841264075554
ELK3,+++-++-+,0.084793459,0.3272574216434948,0.9283585258613378,1,0.6545148432869896,0.46781458878233073,0.3114420632037777,0.6228841264075554
RHBDD1,-++-++-+,0.045656552,0.3272886513771544,0.7987007307736221,1,0.6545773027543088,0.46788724208079047,0.3114420632037777,0.6228841264075554
ESR1,-+++--++,0.092691942,0.3273502150419888,0.6391907861427353,1,0.6547004300839776,0.4679598953792502,0.3114420632037777,0.6228841264075554
LRP10,+-+-----,0.356100036,0.9420390573944029,0.3275702365215429,-1,0.6551404730430858,0.46799854703959315,0.3114646904969486,0.6229293809938972
RAB36,+---++++,0.270410741,0.32765422757086055,0.849499177066402,1,0.6553084551417211,0.46803254867771,0.31151471122411917,0.6230294224482383
GAPVD1,++++----,0.089124437,0.6898689980284993,0.32771423472624844,-1,0.6554284694524969,0.4680711950599346,0.3115373437954083,0.6230746875908166
HDAC1,+++--+--,0.177350339,0.32782061586368405,0.7919333619528502,1,0.6556412317273681,0.4681052019761697,0.31158735924446057,0.6231747184889211
CELF4,+----+++,0.132750755,0.7836842846410961,0.32783272446259215,-1,0.6556654489251843,0.46814384308027607,0.31160999709386805,0.6232199941877361
RAD21,++-+++--,0.022862257,0.3278813694212902,0.4676801807822394,1,0.6557627388425804,0.46817785527462946,0.31166000726480203,0.6233200145296041
DDX10,+--++---,0.030840237,0.3278919435753189,0.4758417878428066,1,0.6557838871506378,0.4682505085730892,0.31166000726480203,0.6233200145296041
PPP2R2A,++++----,0.121546214,0.5728439279739707,0.3281300841311609,-1,0.6562601682623218,0.46828913912095893,0.3116826503923278,0.6233653007846556
DYRK1B,----+-++,0.24364242,0.580392672376813,0.328160503234485,-1,0.65632100646897,0.46828913912095893,0.3117553036907876,0.6235106073815752
PPP2R5D,---+++++,0.211144495,0.32817272678713927,0.9152958339618256,1,0.6563454535742785,0.468323161871549,0.31180530330548495,0.6236106066109699
NXPE2,+++--+-+,0.160500331,0.3283005754597383,0.41096701357132753,1,0.6566011509194766,0.4683958151700087,0.31180530330548495,0.6236106066109699
FAM227A,--+-++-+,0.077114093,0.6753082063491198,0.32831367381614285,-1,0.6566273476322857,0.46843443516164185,0.3118279569892473,0.6236559139784946
IGSF10,++--++++,0.437153499,0.3283336204984552,0.9645507112555967,1,0.6566672409969104,0.46846846846846846,0.31187795132582635,0.6237559026516527
B3GNT4,--+-+---,0.072174252,0.8445883480439372,0.3286342654882447,-1,0.6572685309764894,0.4685070831819833,0.31190061028770705,0.6238012205754141
SLC43A2,-----+++,0.166260884,0.740049459933324,0.32869434995222946,-1,0.6573886999044589,0.4685070831819833,0.31197326358616684,0.6239465271723337
TMEM138,+++-++-+,0.125618242,0.32870720841917095,0.8103036444370134,1,0.6574144168383419,0.4685411217669282,0.31202324736650927,0.6240464947330185
ZNF142,----+-++,0.06093222,0.3287202356648368,0.5771839785994574,1,0.6574404713296736,0.468613775065388,0.31202324736650927,0.6240464947330185
GRINA,--+--+++,0.068960708,0.3287417352908586,0.5572564520864083,1,0.6574834705817172,0.4686864283638477,0.31202324736650927,0.6240464947330185
ETFDH,+++-+---,0.062632014,0.5764390772671412,0.3288747389336672,-1,0.6577494778673344,0.46872502724300763,0.3120459168846266,0.6240918337692531
TENM2,----+++-,0.219467317,0.7474990211512558,0.3288813414027027,-1,0.6577626828054054,0.46872502724300763,0.3121185701830863,0.6242371403661726
ATP11A,--+++--+,0.127662869,0.7473911941696405,0.328886098124343,-1,0.657772196248686,0.46872502724300763,0.31219122348154604,0.6243824469630921
UTS2B,+-++++--,0.217868091,0.3290651304870914,0.9343581115169504,1,0.6581302609741828,0.46875908166230745,0.3122411914275336,0.6244823828550672
ZNF580,+----+++,0.022043659,0.3290974843116805,0.5587121686054375,1,0.658194968623361,0.46883173496076724,0.3122411914275336,0.6244823828550672
ABCB8,--+-+-++,0.072992885,0.3291095210031811,0.6256071990688817,1,0.6582190420063622,0.468904388259227,0.3122411914275336,0.6244823828550672
BIN3,+-+-++++,0.223542195,0.3292428628987587,0.7957105739204927,1,0.6584857257975174,0.4689770415576867,0.3122411914275336,0.6244823828550672
ZNF333,+-+-+-+-,0.040941415,0.3293738430725672,0.8046292942246023,1,0.6587476861451343,0.46904969485614645,0.3122411914275336,0.6244823828550672
PTPRN,---+-+++,0.09948939,0.8115950888327172,0.3294455773208225,-1,0.658891154641645,0.46908826734471487,0.31226387678000583,0.6245277535600117
NUP153,----++--,0.184716487,0.8533696488857496,0.3296419003205983,-1,0.6592838006411966,0.46908826734471487,0.31233653007846557,0.6246730601569311
NME6,+++-++--,0.172859753,0.32965001864788535,0.8874146866112627,1,0.6593000372957707,0.46912234815460624,0.3123864874682165,0.624772974936433
CCDC102A,+++--+++,0.174779658,0.32967680340533556,0.928828490673512,1,0.6593536068106711,0.469195001453066,0.3123864874682165,0.624772974936433
LXN,--+-++++,0.296521984,0.32971834322917387,0.8632643997048999,1,0.6594366864583477,0.4692676547515257,0.3123864874682165,0.624772974936433
PATZ1,+++-++-+,0.3999609,0.3298563596039083,0.9533514274160618,1,0.6597127192078166,0.46934030804998544,0.3123864874682165,0.624772974936433
DOCK10,+++++---,0.056895846,0.4067736084483199,0.3298692638663967,-1,0.6597385277327934,0.46937885942608065,0.3124091833769253,0.6248183667538506
UHRF1,++++++--,0.161416719,0.32989265941887147,0.6392017911739487,1,0.6597853188377429,0.46941296134844523,0.3124591354885579,0.6249182709771158
PTGES3,+-+++--+,0.222862348,0.3299275489136627,0.8971341380568841,1,0.6598550978273254,0.46948561464690497,0.3124591354885579,0.6249182709771158
ZNF804A,+-++++--,0.065435841,0.739823028945617,0.329982994206769,-1,0.659965988413538,0.4695241554667635,0.31248183667538504,0.6249636733507701
PABPC4,+-+-++++,0.124877857,0.3299941403021994,0.7654862939135355,1,0.6599882806043988,0.4695582679453647,0.3125317835088994,0.6250635670177987
CAVIN2,----++--,0.297862715,0.9535063195205646,0.3300111226673126,-1,0.6600222453346252,0.469596803487105,0.31255448997384483,0.6251089799476897
C1orf159,+-----++,0.12159657,0.8309359334479207,0.33003125355597784,-1,0.6600625071119557,0.469596803487105,0.31262714327230456,0.6252542865446091
RBM23,--+-++-+,0.127987205,0.33011035572553205,0.7390898243637556,1,0.6602207114510641,0.4696309212438245,0.3126770795495823,0.6253541590991646
FBXW4,+-+-++++,0.02268797,0.3301415525067653,0.424392397488371,1,0.6602831050135306,0.46970357454228423,0.3126770795495823,0.6253541590991646
NAB1,-++--+--,0.039563362,0.49323706488245594,0.33017085477931635,-1,0.6603417095586327,0.4697420995277879,0.3126997965707643,0.6253995931415286
ZDHHC12,------++,0.074489232,0.38615940336486126,0.33018336427572365,-1,0.6603667285514473,0.4697420995277879,0.3127724498692241,0.6255448997384482
NBR1,++++----,0.063105908,0.5116414276750789,0.3302387817147391,-1,0.6604775634294782,0.4697420995277879,0.3128451031676838,0.6256902063353676
PSMD14,++++----,0.054294866,0.33027075797819144,0.8820573089798124,1,0.6605415159563829,0.46977622784074397,0.3128950236106066,0.6257900472212132
MFAP3,-+++-+--,0.117887676,0.7239524201513221,0.33048840955924513,-1,0.6609768191184903,0.4698147475481293,0.31291775646614356,0.6258355129322871
SPG7,++--+-++,0.112107276,0.330508625219116,0.8354901432270035,1,0.661017250438232,0.4698488811392037,0.3129676716309481,0.6259353432618961
MRPS15,--+-++++,0.192673588,0.33060795754898054,0.7818479793109004,1,0.6612159150979611,0.4699215344376635,0.3129676716309481,0.6259353432618961
TAF5L,++++-+--,0.086824492,0.33061795986509207,0.8911419896729814,1,0.6612359197301841,0.4699941877361232,0.3129676716309481,0.6259353432618961
PTPN21,+-+-++--,0.153420574,0.8310598633661704,0.3306887785356007,-1,0.6613775570712014,0.4700326916091537,0.3129904097646033,0.6259808195292066
NUMBL,+---++++,0.082198738,0.33071327261989686,0.7322719749706348,1,0.6614265452397937,0.47006684103458296,0.3130403196512895,0.626080639302579
ZNF135,--+-++++,0.041435977,0.330763702797628,0.4843797718335617,1,0.661527405595256,0.4701394943330427,0.3130403196512895,0.626080639302579
EPPK1,-----+++,0.17033836,0.890477419840064,0.3307696284063675,-1,0.661539256812735,0.47017798764983654,0.3130630630630631,0.6261261261261262
NUFIP1,--+++-+-,0.128796578,0.7873921934981132,0.3307904288734622,-1,0.6615808577469244,0.47017798764983654,0.3131357163615228,0.6262714327230456
MAP4K4,+-++---+,0.065522007,0.6053568702240383,0.33081185946302977,-1,0.6616237189260595,0.47017798764983654,0.31320836965998256,0.6264167393199651
CLIP2,----+-++,0.166743454,0.5741696147573516,0.33094130053713894,-1,0.6618826010742779,0.47017798764983654,0.3132810229584423,0.6265620459168846
EMP3,-++--+-+,0.117302428,0.48826711549739443,0.331021511751414,-1,0.662043023502828,0.47017798764983654,0.3133536762569021,0.6267073525138042
RNF148,----++++,0.099424628,0.33104542533859793,0.6317613214906903,1,0.6620908506771959,0.4702121476315025,0.3134035597529967,0.6268071195059934
PSKH1,--+-++++,0.047851394,0.688766946133316,0.33107843674827336,-1,0.6621568734965467,0.470250635670178,0.3134263295553618,0.6268526591107236
FAM120B,-++-++-+,0.087954644,0.3311041567045808,0.7379468349966207,1,0.6622083134091616,0.4702848009299622,0.3134762077733382,0.6269524155466764
CDK2,+++-----,0.065554031,0.3311353279532435,0.6432889391363215,1,0.662270655906487,0.47035745422842196,0.3134762077733382,0.6269524155466764
SOCS6,++++----,0.037979443,0.33130031041524227,0.45552613632568695,1,0.6626006208304845,0.47043010752688175,0.3134762077733382,0.6269524155466764
PAN2,-++-++-+,0.220197258,0.33146276150857223,0.8554977810895115,1,0.6629255230171445,0.4705027608253415,0.3134762077733382,0.6269524155466764
ERMARD,+++-+---,0.054934006,0.5957994147962488,0.3314876978430541,-1,0.6629753956861082,0.4705412277515438,0.31349898285382155,0.6269979657076431
CREBZF,+++-----,0.035286916,0.3315727785980213,0.5226916337554701,1,0.6631455571960426,0.4705754141238012,0.31354885579367964,0.6270977115873593
HILPDA,++++----,0.074545361,0.3375463149598329,0.3316009608618483,-1,0.6632019217236966,0.47061387577188524,0.31357163615228134,0.6271432723045627
VSX1,+++-++--,0.068310752,0.3316610429252385,0.5497079320541893,1,0.663322085850477,0.47064806742226095,0.31362150381402104,0.6272430076280421
CSMD1,-+--+++-,0.069863034,0.35976652262964803,0.33171059303840456,-1,0.6634211860768091,0.47068652379222664,0.3136442894507411,0.6272885789014822
ZFYVE16,++++----,0.092061937,0.3317413146796304,0.3333546993023064,1,0.6634826293592608,0.47072072072072074,0.3136941518343625,0.627388303668725
TEX26,--+--+-+,0.140995313,0.9004164315164307,0.33181400748209094,-1,0.6636280149641819,0.4707591718125681,0.3137169427492008,0.6274338854984016
RABGAP1,-+--++-+,0.239138748,0.3319067178407509,0.7792399626668789,1,0.6638134356815018,0.4707933740191805,0.31376679985470396,0.6275335997094079
WDR27,+-+-++++,0.037352249,0.3320652295013128,0.41674027818435216,1,0.6641304590026256,0.4708660273176402,0.31376679985470396,0.6275335997094079
NPAT,-+---+--,0.113469448,0.7682031395027112,0.33213450864470767,-1,0.6642690172894153,0.470904467853251,0.31378959604766055,0.6275791920953211
TRIP4,-+--++-+,0.072235544,0.7040601907396646,0.3322113513638512,-1,0.6644227027277024,0.470904467853251,0.31386224934612034,0.6277244986922407
ACSF2,+++-++--,0.220824508,0.33250383167359543,0.8364634457119356,1,0.6650076633471909,0.47093868061609995,0.3139120958953869,0.6278241917907738
SMO,+++-++-+,0.006609731,0.332513696976459,0.35696499654789543,1,0.665027393952918,0.47101133391455974,0.3139120958953869,0.6278241917907738
EME2,+-+-++++,0.192409739,0.3325628948919588,0.8662352185098358,1,0.6651257897839176,0.4710839872130195,0.3139120958953869,0.6278241917907738
FGF12,-+-+--++,0.239686855,0.3327142955492854,0.8949511118728863,1,0.6654285910985708,0.4711566405114792,0.3139120958953869,0.6278241917907738
TMEM70,-+-+++++,0.293881201,0.33279474449313956,0.9534970115254404,1,0.6655894889862791,0.471229293809939,0.3139120958953869,0.6278241917907738
TPX2,++++--+-,0.136855459,0.5501590856910376,0.3328340388361464,-1,0.6656680776722927,0.4712677079549582,0.31393490264458007,0.6278698052891601
SURF4,-+++-+--,0.027699303,0.3328677596481419,0.5570325080406598,1,0.6657355192962838,0.47130194710839873,0.3139847439157283,0.6279694878314566
GLG1,+-+++--+,0.117503856,0.3329745997642324,0.7283601142745091,1,0.6659491995284648,0.47137460040685847,0.3139847439157283,0.6279694878314566
EGLN3,++++----,0.140311924,0.5707904781998236,0.3329778604768923,-1,0.6659557209537846,0.4714130039956411,0.3140075559430398,0.6280151118860796
OGA,+---++--,0.092000733,0.5311945273405091,0.3331180961759907,-1,0.6662361923519814,0.4714130039956411,0.31408020924149954,0.6281604184829991
GDF10,---+---+,0.158436264,0.8897620528512438,0.33312184198055966,-1,0.6662436839611193,0.4714130039956411,0.31415286253995933,0.6283057250799187
APBA2,-----+++,0.028829893,0.3331254552394303,0.4401159889663442,1,0.6662509104788606,0.4714472537053182,0.31420268797675266,0.6284053759535053
ABI2,--++--+-,0.241869727,0.9379733581665409,0.3331837319994835,-1,0.666367463998967,0.4714856520159826,0.31422551583841907,0.6284510316768381
SIRPA,----+-++,0.196069294,0.7691569492603588,0.33318765120667954,-1,0.6663753024133591,0.4714856520159826,0.3142981691368788,0.6285963382737576
SCG5,--++-+++,0.212332256,0.3334269920031271,0.933197636775425,1,0.6668539840062542,0.471519907003778,0.3143479840174355,0.628695968034871
TMEM132B,-+-++-+-,0.021237728,0.5635945567075402,0.33348545472026586,-1,0.6669709094405317,0.471558300036324,0.31437082243533854,0.6287416448706771
C1orf226,+++-----,0.204642835,0.7951007862555938,0.3335951245132696,-1,0.6671902490265392,0.471558300036324,0.31444347573379833,0.6288869514675967
ZNF300,++++---+,0.057836784,0.3336087285562448,0.594516333793723,1,0.6672174571124896,0.47159256030223773,0.31449328005811844,0.6289865601162369
WASF2,--+--+-+,0.277410309,0.9088132070847871,0.3336363479479521,-1,0.6672726958959042,0.47163094805666544,0.31451612903225806,0.6290322580645161
STX5,----+++-,0.058963677,0.33371671512631934,0.4108570596106985,1,0.6674334302526387,0.47166521360069746,0.31456592807845984,0.6291318561569197
SMOX,+++-----,0.101206662,0.3337901051798955,0.8181045819847419,1,0.667580210359791,0.4717378668991572,0.31456592807845984,0.6291318561569197
MMADHC,++++-+--,0.036664019,0.33383595215386846,0.8075447254706293,1,0.6676719043077369,0.471810520197617,0.31456592807845984,0.6291318561569197
RARS2,+---+---,0.289002301,0.8903281547955054,0.33388097971853176,-1,0.6677619594370635,0.47184889211768977,0.3145887823307178,0.6291775646614356
PCSK4,+++++-++,0.377003623,0.333917940286201,0.9629802901599813,1,0.667835880572402,0.4718831734960767,0.3146385760988013,0.6292771521976026
STON1,-++-+--+,0.201933281,0.6570344905772929,0.33394312447184377,-1,0.6678862489436875,0.4719215401380312,0.3146614356291776,0.6293228712583552
MAEA,++++--++,0.160733233,0.3340142769126374,0.8663596119415824,1,0.6680285538252748,0.47195582679453646,0.31471122411914276,0.6294224482382855
GPAT4,-++-+-++,0.168184323,0.3340663531367476,0.6580023756561293,1,0.6681327062734952,0.4720284800929962,0.31471122411914276,0.6294224482382855
CBS,+-+----+,0.19170934,0.8645261683626931,0.334096661628152,-1,0.668193323256304,0.47206683617871414,0.3147340889276373,0.6294681778552746
BRMS1L,+---++++,0.150559844,0.3341177226597241,0.8109770887137986,1,0.6682354453194482,0.472101133391456,0.3147838721394842,0.6295677442789684
ZNF883,----++++,0.146070087,0.3342008666271963,0.8069542151807333,1,0.6684017332543926,0.4721737866899157,0.3147838721394842,0.6295677442789684
INPP5F,-+++-+-+,0.188773583,0.3342824534693618,0.840634158502799,1,0.6685649069387236,0.47224643998837545,0.3147838721394842,0.6295677442789684
CPNE4,------+-,0.347128049,0.958214279630515,0.3344466849435153,-1,0.6688933698870306,0.47228478023973847,0.31480674222609706,0.6296134844521941
DHX35,-++-+---,0.057196263,0.3345291295980341,0.6954891991890769,1,0.6690582591960682,0.47231909328683525,0.3148565201598256,0.6297130403196513
PHF21A,----+--+,0.09627764,0.6675888414575495,0.33461406134062355,-1,0.6692281226812471,0.4723574282600799,0.3148793955245568,0.6297587910491136
ILKAP,++--+--+,0.105523638,0.576174829849581,0.3347531860522514,-1,0.6695063721045028,0.4723574282600799,0.3149520488230166,0.6299040976460332
TICAM1,+---+-++,0.178415439,0.8254409072418758,0.33487061825539366,-1,0.6697412365107873,0.4723574282600799,0.3150247021214763,0.6300494042429526
ABCA4,----++++,0.11170005399999999,0.46813634609313176,0.3349170680659575,-1,0.669834136131915,0.4723574282600799,0.31509735541993605,0.6301947108398721
PCDHGB7,--+-++-+,0.039382221,0.6633996808030252,0.3350134694591886,-1,0.6700269389183772,0.4723574282600799,0.3151700087183958,0.6303400174367916
CGAS,+++-++--,0.158980387,0.33507736745316175,0.7416809001506411,1,0.6701547349063235,0.472391746585295,0.31521976026153287,0.6304395205230657
COL6A1,----++++,0.050459151,0.3351007813142697,0.3658216004921747,1,0.6702015626285394,0.4724643998837547,0.31521976026153287,0.6304395205230657
NEK7,+++----+,0.064381185,0.4579908155422884,0.33515960274858403,-1,0.6703192054971681,0.4725027243007628,0.3152426620168556,0.6304853240337112
PLCG1,+---++++,0.051410272,0.7318043532602012,0.33522478194318794,-1,0.6704495638863759,0.4725027243007628,0.3153153153153153,0.6306306306306306
C2orf40,-++-++++,0.117782769,0.3353856211913453,0.7861074470325816,1,0.6707712423826906,0.47253705318221445,0.3153650563022158,0.6307301126044316
EPHA4,-+-++-+-,0.099637587,0.33548853370993986,0.6932733468635144,1,0.6709770674198797,0.47260970648067424,0.3153650563022158,0.6307301126044316
SAP30BP,+-++++++,0.399799895,0.33560017675973924,0.9666500614115017,1,0.6712003535194785,0.472682359779134,0.3153650563022158,0.6307301126044316
SEC31A,-+++++--,0.193635245,0.3356811150122289,0.9405914894411606,1,0.6713622300244578,0.4727550130775937,0.3153650563022158,0.6307301126044316
ALDH1A1,+++--++-,0.037371375,0.3358826633887081,0.49457080317976826,1,0.6717653267774162,0.47282766637605345,0.3153650563022158,0.6307301126044316
ZNF570,++++-+-+,0.186191383,0.33601726018140016,0.884193991610233,1,0.6720345203628003,0.47290031967451324,0.3153650563022158,0.6307301126044316
P3H3,-----++-,0.254751187,0.9554850755803369,0.3360242336941524,-1,0.6720484673883048,0.4729386124228115,0.31538796861377505,0.6307759372275501
CCSAP,-+-+--+-,0.108450369,0.5462275047999238,0.33607821957082845,-1,0.6721564391416569,0.4729386124228115,0.31546062191223484,0.6309212438244697
LRRC1,++++----,0.053626049,0.33610676552705654,0.4805303627508669,1,0.6722135310541131,0.47297297297297297,0.31551035234289865,0.6310207046857973
MRPL39,+++-----,0.025602409,0.5064493846153443,0.3361216555347443,-1,0.6722433110694886,0.47301126044315295,0.3155332752106946,0.6310665504213891
FKRP,-----+++,0.106427982,0.3361458657251548,0.8094719002992928,1,0.6722917314503096,0.4730456262714327,0.3155830003632401,0.6311660007264802
C10orf67,-++--+--,0.046359142,0.7712920328840502,0.33622152767925145,-1,0.6724430553585029,0.47308390846349435,0.3156059285091543,0.6312118570183086
KIAA1211,+---++-+,0.044799628,0.3363299823897935,0.3544729800727432,1,0.672659964779587,0.4731182795698925,0.31565564838358157,0.6313112967671631
TPTE2,+++-+--+,0.031280875,0.33639437843353975,0.5211601508375369,1,0.6727887568670795,0.47319093286835223,0.31565564838358157,0.6313112967671631
STXBP1,----++++,0.100611551,0.6854127175373594,0.3364959553925997,-1,0.6729919107851994,0.47322920450417727,0.31567858180761404,0.6313571636152281
BCAS3,+++-++++,0.291547888,0.33655193075653667,0.9555242392946461,1,0.6731038615130733,0.47326358616681197,0.31572829640392297,0.6314565928078459
MYCBP,-++--+-+,0.060642525,0.33673503328707843,0.6221608055563477,1,0.6734700665741569,0.4733362394652717,0.31572829640392297,0.6314565928078459
CRYAB,++++---+,0.216738653,0.33704155214096854,0.731472630499822,1,0.6740831042819371,0.4734088927637315,0.31572829640392297,0.6314565928078459
PENK,--+-+--+,0.019113142,0.33719752498881006,0.3958620552071331,1,0.6743950499776201,0.4734815460621912,0.31572829640392297,0.6314565928078459
TYSND1,++++++-+,0.166310624,0.33730121388163653,0.9137452221277508,1,0.6746024277632731,0.47355419936065096,0.31572829640392297,0.6314565928078459
SOX13,+-+-+--+,0.178466208,0.33730672975270887,0.8091506473773813,1,0.6746134595054177,0.4736268526591107,0.31572829640392297,0.6314565928078459
ACTR8,+++-----,0.118686135,0.6614922716415337,0.3373775260592055,-1,0.674755052118411,0.4736650926262259,0.31575123510607384,0.6315024702121477
ZNF561,+++-+---,0.156106513,0.6987012988768053,0.3374603149997364,-1,0.6749206299994728,0.4736650926262259,0.31582388840453357,0.6316477768090671
KPNA6,+-++-++-,0.128329482,0.33752286616815275,0.6559371310871196,1,0.6750457323363055,0.4736995059575705,0.3158735924446059,0.6317471848892118
STIM1,----+-++,0.131617014,0.6304721754504026,0.3376400799641176,-1,0.6752801599282352,0.4737377406465674,0.3158965417029933,0.6317930834059866
RNF4,--+---++,0.299248551,0.8840069533429638,0.3378329949242985,-1,0.675665989848597,0.4737377406465674,0.31596919500145304,0.6319383900029061
CTNNA3,-+++---+,0.064947203,0.3378582487805221,0.3427606586619363,1,0.6757164975610442,0.4737721592560302,0.31601888848528875,0.6320377769705775
BAHD1,--+-+-++,0.131216975,0.6355134023350608,0.33787381896684365,-1,0.6757476379336873,0.47381038866690883,0.31604184829991283,0.6320836965998257
UVRAG,-++++--+,0.088225125,0.33788648442109187,0.8174196288019493,1,0.6757729688421837,0.47384481255448996,0.3160915365056302,0.6321830730112604
TAPT1,-++-----,0.178087432,0.9363762779218932,0.33796194770150306,-1,0.6759238954030061,0.4738830366872503,0.31611450159837257,0.6322290031967451
TBX6,+---+-++,0.088315335,0.33797300470766634,0.6039971122042134,1,0.6759460094153327,0.47391746585294975,0.31616418452597167,0.6323283690519433
SLC41A2,-+--++-+,0.180496874,0.7800179725004649,0.33810979141553393,-1,0.6762195828310679,0.4739556847075917,0.3161871548968323,0.6323743097936646
