gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
CC2D2A,------++--+-,0.053404745000000003,0.8467252615063363,0.31314378556423844,-1,0.6262875711284769,0.4705412277515438,0.27964254577157804,0.5592850915431561
CNN3,+++-++------,0.099755187,0.3131607685373158,0.40646321034215,1,0.6263215370746316,0.4705754141238012,0.2796948783145659,0.5593897566291318
CMTR2,++++++------,0.039656685,0.3131647740242047,0.4350922833198331,1,0.6263295480484093,0.47064806742226095,0.2796948783145659,0.5593897566291318
INO80C,----+-++-+++,0.10310148,0.6570485610770919,0.31322360228406076,-1,0.6264472045681215,0.47068652379222664,0.2797151990700378,0.5594303981400756
ACER2,++--+++++--+,0.022330296,0.8016493082826609,0.31324043885282227,-1,0.6264808777056445,0.47068652379222664,0.2797878523684975,0.559575704736995
STK11IP,------+++++-,0.090284595,0.6396807844269831,0.31327873415952484,-1,0.6265574683190497,0.47068652379222664,0.2798605056669573,0.5597210113339146
ZBTB7C,-------+-+++,0.09063252,0.8311836307787331,0.3132803578400524,-1,0.6265607156801049,0.47068652379222664,0.27993315896541704,0.5598663179308341
STX7,++++++------,0.046225443,0.3134249689480901,0.8133441554293583,1,0.6268499378961802,0.47072072072072074,0.2799854703959317,0.5599709407918634
PIP4K2B,------++++-+,0.047238705,0.36590857713614183,0.3134924831191933,-1,0.6269849662383866,0.4707591718125681,0.2800058122638768,0.5600116245277535
UTP15,+++-++-+--+-,0.108833005,0.5205035634380734,0.313656140051373,-1,0.627312280102746,0.4707591718125681,0.2800784655623365,0.560156931124673
PACSIN2,--+-+-++-+--,0.050412274,0.5726157720795985,0.31368835702187914,-1,0.6273767140437583,0.4707591718125681,0.2801511188607963,0.5603022377215926
PTCH2,------++-+++,0.057568302,0.7937982992524834,0.31378435284911116,-1,0.6275687056982223,0.4707591718125681,0.28022377215925603,0.5604475443185121
KCNJ9,+--++---+--+,0.079463441,0.5344778912481717,0.31383705126530465,-1,0.6276741025306093,0.4707591718125681,0.28029642545771577,0.5605928509154315
PDE3B,++--+++++-++,0.156418294,0.3138721505378183,0.8055737632042752,1,0.6277443010756366,0.4707933740191805,0.28034871049763893,0.5606974209952779
ZNF611,--++-+---++-,0.083606783,0.3139857653828114,0.8628897386441117,1,0.6279715307656228,0.4708660273176402,0.28034871049763893,0.5606974209952779
ABCG1,-++++--+--++,0.047422525,0.8637411905727235,0.3139993784862311,-1,0.6279987569724622,0.470904467853251,0.2803690787561755,0.560738157512351
PRKACA,----+-++++++,0.037518285,0.7720851114796647,0.31405636462419595,-1,0.6281127292483919,0.470904467853251,0.2804417320546353,0.5608834641092706
LDHA,++++-+--+--+,0.159481427,0.31431510369697613,0.9545480592042848,1,0.6286302073939523,0.47093868061609995,0.28049400653832185,0.5609880130766437
HAS1,++++---+++-+,0.082780205,0.31439875247356663,0.851782157088924,1,0.6287975049471333,0.47101133391455974,0.28049400653832185,0.5609880130766437
ANAPC7,-++-++--+-+-,0.155351992,0.3144959537698196,0.8805462802221055,1,0.6289919075396392,0.4710839872130195,0.28049400653832185,0.5609880130766437
CCNY,-+-----++--+,0.027923813,0.3145519421207247,0.4965369396617281,1,0.6291038842414494,0.4711566405114792,0.28049400653832185,0.5609880130766437
ZNF471,-++-+-+---++,0.087164222,0.783298063739007,0.3145579194973957,-1,0.6291158389947914,0.4711950599346168,0.28051438535309503,0.5610287707061901
SPECC1L,-++-+--+-+-+,0.15911214,0.3146041055282039,0.9266428359171534,1,0.6292082110564078,0.471229293809939,0.28056665455866325,0.5611333091173265
CREBL2,++++-++++---,0.218727227,0.31463244144266717,0.8928465507567406,1,0.6292648828853343,0.47130194710839873,0.28056665455866325,0.5611333091173265
SLC35A4,--+----+++-+,0.085846996,0.9340056809228938,0.31464063347271143,-1,0.6292812669454229,0.47134035597529966,0.28058703865155477,0.5611740773031095
FBXO32,-+-++-+---+-,0.04037665,0.8018147724337962,0.31472945856299905,-1,0.6294589171259981,0.47134035597529966,0.28065969195001456,0.5613193839000291
TMEM259,+--++--+++-+,0.034179212,0.8675186434671449,0.31474012023945375,-1,0.6294802404789075,0.47134035597529966,0.2807323452484743,0.5614646904969486
ZNF426,-++-+++++-+-,0.191121059,0.31475068149508384,0.9698800100986151,1,0.6295013629901677,0.47137460040685847,0.28078459861968763,0.5615691972393753
UBA2,++++-+++--+-,0.083867033,0.31489126976312237,0.8153874566697756,1,0.6297825395262447,0.4714472537053182,0.28078459861968763,0.5615691972393753
KPTN,--+-----++--,0.06201975,0.9339208714212569,0.3149094784603598,-1,0.6298189569207197,0.4714856520159826,0.280804998546934,0.561609997093868
GDAP1,++++-++-++--,0.134054105,0.31491428204997574,0.8053863658387306,1,0.6298285640999515,0.471519907003778,0.28085724664002903,0.5617144932800581
PRSS23,++-+-++++++-,0.16589286,0.31494120088002703,0.9475141690445341,1,0.6298824017600541,0.47159256030223773,0.28085724664002903,0.5617144932800581
FHIT,-++-+-+---++,0.064234852,0.3149554968228522,0.835712448643888,1,0.6299109936457044,0.47166521360069746,0.28085724664002903,0.5617144932800581
MS4A6A,++++-++--+--,0.094630044,0.3150239040545298,0.9196495643843111,1,0.6300478081090596,0.4717378668991572,0.28085724664002903,0.5617144932800581
SLC16A10,-++---+-+-+-,0.02716639,0.3440500629284318,0.31506394027731754,-1,0.6301278805546351,0.47177624409734836,0.28087765184539376,0.5617553036907875
ABTB2,---++----+++,0.166255165,0.7520479175397865,0.3151084147369662,-1,0.6302168294739324,0.47177624409734836,0.28095030514385355,0.5619006102877071
ADD1,----+----+++,0.124159988,0.8614593718376735,0.3151446289018212,-1,0.6302892578036424,0.47177624409734836,0.2810229584423133,0.5620459168846266
RHOQ,++++++----+-,0.009223331,0.31667008622993686,0.3151991544609607,-1,0.6303983089219214,0.47177624409734836,0.281095611740773,0.562191223481546
TSPAN2,-+---+++++++,0.053661379,0.3152561963765441,0.9093241717199788,1,0.6305123927530882,0.471810520197617,0.2811478387213948,0.5622956774427896
POLR1A,--+-++++++++,0.174208319,0.31530621434555367,0.9486548359122603,1,0.6306124286911073,0.4718831734960767,0.2811478387213948,0.5622956774427896
MRPL39,+++-++----+-,0.025602409,0.315481825162363,0.4607947735354391,1,0.630963650324726,0.47195582679453646,0.2811478387213948,0.5622956774427896
FUT8,-++-++---+++,0.054876706,0.3154866339407503,0.6338305727725717,1,0.6309732678815007,0.4720284800929962,0.2811478387213948,0.5622956774427896
STC1,+-++++------,0.059962313,0.4956021265040418,0.3155964069971401,-1,0.6311928139942802,0.47206683617871414,0.28116826503923276,0.5623365300784655
KCNK6,+-+++-+-+-++,0.09857348,0.31560768365713326,0.9454286009566578,1,0.6312153673142665,0.472101133391456,0.2812204867417363,0.5624409734834726
LRFN1,+-++---+++-+,0.116245024,0.3156336762342581,0.8505524755563147,1,0.6312673524685162,0.4721737866899157,0.2812204867417363,0.5624409734834726
CPSF7,+-+-+--++-++,0.031688149,0.5303588885474102,0.3156521640890317,-1,0.6313043281780634,0.472212132219397,0.28124091833769255,0.5624818366753851
BLCAP,-++----+-++-,0.075595455,0.6644830820481716,0.3156817537197013,-1,0.6313635074394026,0.472212132219397,0.2813135716361523,0.5626271432723046
AP3D1,----+-++++++,0.02471404,0.3157427668135292,0.3351252996743222,1,0.6314855336270584,0.47224643998837545,0.2813657827824192,0.5627315655648384
MSANTD2,+++-+++---++,0.153613241,0.3157502031389244,0.7900325829955479,1,0.6315004062778488,0.47231909328683525,0.2813657827824192,0.5627315655648384
PLIN3,++++++----+-,0.054028175,0.31578811415108554,0.6892177488109514,1,0.6315762283021711,0.472391746585295,0.2813657827824192,0.5627315655648384
MAST2,----+-++++-+,0.037814284,0.36153828400814675,0.3158317463799626,-1,0.6316634927599252,0.4724300762804214,0.281386224934612,0.562772449869224
PKNOX1,+-+-+++--++-,0.102538888,0.31584658999820964,0.726837116158179,1,0.6316931799964193,0.4724643998837547,0.2814384308027606,0.5628768616055212
CFAP300,+++-+++---+-,0.108648135,0.5589632371379405,0.3158508714853616,-1,0.6317017429707232,0.4725027243007628,0.2814588782330718,0.5629177564661436
LONP1,----+-+-++++,0.044840431,0.3159319651655049,0.820500222063365,1,0.6318639303310098,0.47253705318221445,0.28151107882310206,0.5630221576462041
STX12,-+++-+-++---,0.116612802,0.3159404885953371,0.8198739843808338,1,0.6318809771906742,0.47260970648067424,0.28151107882310206,0.5630221576462041
SEMA4G,-------+-+++,0.107386935,0.8958430206300999,0.31594630356742276,-1,0.6318926071348455,0.4726480203414457,0.28153153153153154,0.5630630630630631
EIF4E2,+-++-+--++++,0.047273473,0.31595889257397297,0.8731878553661061,1,0.6319177851479459,0.472682359779134,0.2815837268434435,0.563167453686887
BMPR2,++-+-+------,0.108879291,0.8761521358418691,0.3159832685038671,-1,0.6319665370077342,0.47272066836178717,0.2816041848299913,0.5632083696599826
GRIN2A,---++---+---,0.122151785,0.7848782992908155,0.3160626388483665,-1,0.632125277696733,0.47272066836178717,0.281676838128451,0.563353676256902
KHNYN,+-+-+++----+,0.121250747,0.7180233510450309,0.31607602616563524,-1,0.6321520523312705,0.47272066836178717,0.2817494914269108,0.5634989828538216
CEP295NL,----+-+--+++,0.052577654,0.3161201003185786,0.5532616728957249,1,0.6322402006371572,0.4727550130775937,0.28180167090446784,0.5636033418089357
FAM76B,+++-+-+---++,0.01981716,0.3161266975418897,0.5877872403872116,1,0.6322533950837794,0.47282766637605345,0.28180167090446784,0.5636033418089357
MADD,+--+++++++--,0.07715293,0.31630926816462845,0.9376898300276656,1,0.6326185363292569,0.47290031967451324,0.28180167090446784,0.5636033418089357
FAM227A,--+-+-++-++-,0.014442344,0.3163361684132568,0.537902530917547,1,0.6326723368265136,0.47297297297297297,0.28180167090446784,0.5636033418089357
SCN9A,+++---+---++,0.048990129,0.48620422408202624,0.3163496983339225,-1,0.632699396667845,0.47301126044315295,0.28182214472537054,0.5636442894507411
PNPT1,+++-++------,0.005206245,0.4032330855518343,0.31646101630154705,-1,0.6329220326030941,0.47301126044315295,0.2818947980238303,0.5637895960476605
EPAS1,----+-++++++,0.090817214,0.3165016816267212,0.7336385464469262,1,0.6330033632534424,0.4730456262714327,0.28194696694515076,0.5638939338903015
CFAP65,+++-++-+-++-,0.047746022,0.3165295674909839,0.6878596114352258,1,0.6330591349819678,0.4731182795698925,0.28194696694515076,0.5638939338903015
INTS9,-++-++-+--++,0.098662692,0.3167274047035893,0.8211628544515,1,0.6334548094071786,0.47319093286835223,0.28194696694515076,0.5638939338903015
AMBRA1,----+-+--+++,0.098149965,0.7995102198013199,0.31687480454860095,-1,0.6337496090972019,0.47322920450417727,0.28196745132229,0.56393490264458
ZNF273,-++-+++++-+-,0.123284109,0.3170082785176109,0.8913554708716844,1,0.6340165570352218,0.47326358616681197,0.2820196149654922,0.5640392299309844
HEYL,--++---+---+,0.171339269,0.9209217388676693,0.31707642566073724,-1,0.6341528513214745,0.47330185252451873,0.2820401046207498,0.5640802092414996
DDAH2,-+----+-+-+-,0.04442499,0.8551487891537453,0.3172462241330838,-1,0.6344924482661676,0.47330185252451873,0.28211275791920953,0.5642255158384191
SLC2A11,------++-+++,0.088302898,0.6047774560095979,0.31726715843585096,-1,0.6345343168717019,0.47330185252451873,0.28218541121766927,0.5643708224353385
FBXL22,+--+-++-++++,0.097940751,0.31729640640146883,0.8416530619494805,1,0.6345928128029377,0.4733362394652717,0.28223755902651654,0.5644751180530331
CCDC158,++-++-+-+---,0.091409882,0.6798260676046664,0.3173134251591573,-1,0.6346268503183146,0.47337450054486013,0.28225806451612906,0.5645161290322581
ARV1,++++++-+-+--,0.008470619,0.44756822243628297,0.3173948114430588,-1,0.6347896228861176,0.47337450054486013,0.2823307178145888,0.5646614356291776
CYB5R1,+++--+++++--,0.159093879,0.3175356158855412,0.9361932796771927,1,0.6350712317710824,0.4734088927637315,0.2823828550671994,0.5647657101343988
NPAS3,+-+-++-+---+,0.017206888,0.6740637593981559,0.31756990984585126,-1,0.6351398196917025,0.4734471485652016,0.28240337111304853,0.5648067422260971
PTPRD,-+-++-----++,0.046738924,0.42952769562539705,0.31757829321440423,-1,0.6351565864288085,0.4734471485652016,0.28247602441150826,0.5649520488230165
RAB7A,----+++--+-+,0.032688908,0.9403018736625323,0.3176083134919027,-1,0.6352166269838054,0.4734471485652016,0.28254867770996805,0.5650973554199361
STT3A,++++-+++----,0.044746323,0.3176212244592511,0.6493225402391267,1,0.6352424489185022,0.4734815460621912,0.2826007991282238,0.5652015982564476
AP1G2,------++++++,0.058533537,0.5841712552066113,0.3176612501465198,-1,0.6353225002930396,0.47351979658554305,0.2826213310084278,0.5652426620168556
FXYD3,-+--++++--+-,0.105279881,0.7798229240531542,0.3177134605735347,-1,0.6354269211470694,0.47351979658554305,0.2826939843068875,0.565387968613775
FKBP11,----+-++++++,0.136080622,0.8502345155740516,0.3179016726225472,-1,0.6358033452450944,0.47351979658554305,0.28276663760534726,0.5655332752106945
POLR1D,+----++-+++-,0.052833603,0.31790466442842,0.4911837812333438,1,0.63580932885684,0.47355419936065096,0.2828187431892481,0.5656374863784962
F7,+-+----+++-+,0.144028183,0.8017568558701031,0.31794910566006024,-1,0.6358982113201205,0.4735924446058845,0.28283929090380705,0.5656785818076141
POLR3D,++++++++-+-+,0.231020203,0.3179771447031443,0.9731440554244879,1,0.6359542894062886,0.4736268526591107,0.28289139120958956,0.5657827824191791
GART,+++--+-----+,0.108594696,0.6682446274894238,0.31799052324842053,-1,0.6359810464968411,0.4736650926262259,0.2829119442022668,0.5658238884045336
EXOSC9,+++-++----+-,0.118213029,0.3179964788585683,0.8454321070342474,1,0.6359929577171366,0.4736995059575705,0.28296403922993096,0.5659280784598619
PCDHA7,-+--+---+-++,0.045500336,0.8714830250937158,0.3180805279611829,-1,0.6361610559223658,0.4737377406465674,0.2829845975007265,0.565969195001453
UQCRH,+--+-+++++-+,0.159764527,0.31817334526219865,0.832351804884482,1,0.6363466905243973,0.4737721592560302,0.2830366872502724,0.5660733745005448
THOC6,-------++-++,0.169353699,0.9520272789054649,0.31818321517274345,-1,0.6363664303454869,0.47381038866690883,0.2830572507991863,0.5661145015983726
ZNF503,-++-++---+++,0.04616173,0.6442284768027806,0.3181946830805973,-1,0.6363893661611946,0.47381038866690883,0.28312990409764605,0.5662598081952921
OSTM1,++++-+-+--+-,0.032234294,0.3182365056600523,0.438848559558871,1,0.6364730113201046,0.47384481255448996,0.28318198329095534,0.5663639665819107
B3GNT4,--+-+-+---+-,0.072174252,0.8963977495669346,0.31823839019758826,-1,0.6364767803951765,0.4738830366872503,0.2832025573961058,0.5664051147922116
SUN2,-+++++---++-,0.078714093,0.3182554528508635,0.7976821093895528,1,0.636510905701727,0.47391746585294975,0.28325463131129675,0.5665092626225935
ZFP69B,-+---++-++++,0.054902045,0.7986701837479974,0.31834927142219954,-1,0.6366985428443991,0.4739556847075917,0.2832752106945655,0.566550421389131
FRRS1,++---+--+---,0.104156417,0.9211092181512271,0.31837341119514895,-1,0.6367468223902979,0.4739556847075917,0.2833478639930253,0.5666957279860506
GLMP,+++-+----++-,0.06540938,0.3184009159569022,0.7531170012208032,1,0.6368018319138044,0.4739901191514095,0.28339992735197966,0.5667998547039593
IGF2,+-----++-+--,0.051409019,0.8044863074395486,0.31857525724063673,-1,0.6371505144812735,0.47402833272793315,0.28342051729148504,0.5668410345829701
TMEM104,--+-+-++--++,0.140377313,0.8652293935100056,0.31866308730661996,-1,0.6373261746132399,0.47402833272793315,0.2834931705899448,0.5669863411798896
DTWD2,+++-+-++----,0.013123316,0.3187029541723063,0.3564694765107438,1,0.6374059083446126,0.4740627724498692,0.2835452233926625,0.567090446785325
APLP2,+-++-++-+++-,0.065410473,0.31894749397849115,0.9173706963670023,1,0.6378949879569823,0.47413542574832895,0.2835452233926625,0.567090446785325
RIN2,-++--+------,0.120265012,0.9506299120503593,0.31898684497284185,-1,0.6379736899456837,0.4741736287686161,0.2835658238884045,0.567131647776809
NOLC1,+--+-++-++--,0.035197327,0.3980192735501114,0.31915214599022984,-1,0.6383042919804597,0.4741736287686161,0.2836384771868643,0.5672769543737286
FADS2,+-+-++------,0.212055354,0.8561898568988238,0.3191859892353121,-1,0.6383719784706242,0.4741736287686161,0.28371113048532404,0.5674222609706481
MFSD8,++++++----+-,0.09539252,0.5351375653211563,0.31934363172565994,-1,0.6386872634513199,0.4741736287686161,0.28378378378378377,0.5675675675675675
GPR179,+-+++---++-+,0.134782904,0.31939166606520497,0.9322008708551086,1,0.6387833321304099,0.47420807904678874,0.2838358154740283,0.5676716309480566
UNC13A,+--++-++++--,0.029980743,0.3194830063620891,0.8277914554537935,1,0.6389660127241782,0.4742807323452485,0.2838358154740283,0.5676716309480566
CLYBL,+-----++++++,0.153798106,0.31951070514288604,0.8405855161270583,1,0.6390214102857721,0.4743533856437082,0.2838358154740283,0.5676716309480566
ZNF585A,+-+-++---+--,0.064955066,0.7301979875922073,0.31953267808514435,-1,0.6390653561702887,0.4743915728296404,0.2838564370822435,0.567712874164487
DCAF4,+++++++-+-+-,0.300721035,0.3195399420926373,0.9888007513188652,1,0.6390798841852746,0.47442603894216795,0.28390846349436977,0.5678169269887395
NAA30,++++-+--+---,0.00982814,0.31956138612383367,0.5342883165241892,1,0.6391227722476673,0.47449869224062774,0.28390846349436977,0.5678169269887395
ARHGEF10,--+-+-----++,0.026429788,0.4837606638353189,0.3196893077137822,-1,0.6393786154275644,0.47453686887032326,0.2839290903807033,0.5678581807614066
SMAD1,+-+--++---+-,0.09930211,0.688355301637905,0.31975509609203423,-1,0.6395101921840685,0.47453686887032326,0.28400174367916303,0.5680034873583261
MAPK8IP3,------++++-+,0.024689645,0.3493961140634501,0.31978621251850864,-1,0.6395724250370173,0.47453686887032326,0.28407439697762277,0.5681487939552455
ENO1,++++-+-++---,0.087528268,0.319855127449076,0.6884299060836914,1,0.639710254898152,0.4745713455390875,0.2841264075553941,0.5682528151107882
C6orf118,--+---++--+-,0.01457166,0.5681729105198162,0.32007682877017435,-1,0.6401536575403487,0.4746095168906647,0.28414705027608256,0.5682941005521651
TRIM41,+-+-+---++++,0.004691056,0.3200828460199395,0.44598030080726075,1,0.640165692039879,0.4746439988375472,0.28419905557573555,0.5683981111514711
OSBPL9,+++-+++---+-,0.028978899,0.320237558277995,0.4376554719356745,1,0.64047511655599,0.474716652136007,0.28419905557573555,0.5683981111514711
C2orf16,+++-+---+--+,0.024963493,0.32033621899684567,0.909591432588076,1,0.6406724379936913,0.47478930543446674,0.28419905557573555,0.5683981111514711
TMEM179,--+-+-++++--,0.007187019,0.4686261068039142,0.32044300191515435,-1,0.6408860038303087,0.47482746095168904,0.2842197035745423,0.5684394071490846
ZNF480,+++-++------,0.03485041,0.3204490154015999,0.3380701512757564,1,0.6408980308031998,0.47486195873292647,0.284271703596077,0.568543407192154
KYAT1,+++-+-+--+++,0.110202965,0.3205191992233916,0.832570526680402,1,0.6410383984467832,0.4749346120313862,0.284271703596077,0.568543407192154
SLC35B4,-+++-+----+-,0.059794005,0.3205992082149057,0.4747236359226355,1,0.6411984164298113,0.475007265329846,0.284271703596077,0.568543407192154
SAP30BP,+-+++++++++-,0.265917766,0.320663431022029,0.976773018662336,1,0.641326862044058,0.47507991862830573,0.284271703596077,0.568543407192154
TMEM163,--+++--++-++,0.059400386,0.32076658882020526,0.6404366876525813,1,0.6415331776404105,0.47515257192676547,0.284271703596077,0.568543407192154
STXBP1,------++++-+,0.100611551,0.8636433246535534,0.32078722930172365,-1,0.6415744586034473,0.4751907010533963,0.28429235687300203,0.5685847137460041
CCDC57,------++++++,0.074550284,0.32095032699694787,0.38300690669978193,1,0.6419006539938957,0.4752252252252252,0.28434435161641847,0.5686887032328369
EIF2B2,++++-+------,0.092677076,0.7484604645034602,0.32096968462337677,-1,0.6419393692467535,0.47526334907373774,0.28436501017146176,0.5687300203429235
IQGAP2,--+-+-++--+-,0.067273918,0.48474497596658317,0.3209937402492395,-1,0.641987480498479,0.47526334907373774,0.28443766346992155,0.5688753269398431
TLCD1,++++-+-----+,0.055768948,0.5870466576070325,0.3209999317997354,-1,0.6419998635994708,0.47526334907373774,0.2845103167683813,0.5690206335367626
ATR,++++-++---+-,0.071874216,0.3210519294115134,0.6990653299106275,1,0.6421038588230268,0.475297878523685,0.2845622956774428,0.5691245913548856
PGBD5,-+-----++---,0.112878495,0.9274919541052641,0.321056368830672,-1,0.642112737661344,0.4753359970940792,0.284582970066841,0.569165940133682
EMP3,-++----+-++-,0.117302428,0.5075626687426187,0.3210616113999717,-1,0.6421232227999434,0.4753359970940792,0.28465562336530076,0.5693112467306015
TMEM200A,+--+--+-+---,0.114192367,0.8557089688408208,0.3210932012512385,-1,0.642186402502477,0.4753359970940792,0.28472827666376055,0.5694565533275211
ZNF812P,--++-+++++++,0.160338073,0.32117308508695164,0.9243505505138725,1,0.6423461701739033,0.4753705318221447,0.2847802397384671,0.5695604794769342
PRKAR1B,+-++---+++-+,0.036956861,0.5079071218039987,0.3212136496990054,-1,0.6424272993980108,0.47540864511442066,0.2848009299622203,0.5696018599244406
C17orf80,+++--+++---+,0.072362059,0.32132344928979417,0.9078375041011149,1,0.6426468985795883,0.47544318512060446,0.28485288775880857,0.5697057755176171
RASGEF1A,-+----+++++-,0.066159236,0.411287949996042,0.32135443739692077,-1,0.6427088747938415,0.47548129313476206,0.28487358326068,0.56974716652136
PRR16,-++-+------+,0.135622246,0.8936509248730822,0.32138275352617984,-1,0.6427655070523597,0.47548129313476206,0.2849462365591398,0.5698924731182796
CYB5R3,+-+-+-++-+++,0.276330941,0.32142780379173885,0.9671639600708307,1,0.6428556075834777,0.47551583841906425,0.2849981837994915,0.569996367598983
NEMF,+++++++--+++,0.090109824,0.3214805206889196,0.8712498128294709,1,0.6429610413778392,0.475588491717524,0.2849981837994915,0.569996367598983
CKMT1A,--+--++-++++,0.064366281,0.3215542390326604,0.6258343361808816,1,0.6431084780653208,0.4756611450159837,0.2849981837994915,0.569996367598983
HMGXB4,+---+-+--+++,0.033919775,0.5525213232126792,0.3216064319579045,-1,0.643212863915809,0.47569923719578644,0.28501888985759954,0.5700377797151991
CTPS1,-++--+++--+-,0.054141371,0.7638480213222667,0.3216334578429271,-1,0.6432669156858541,0.47569923719578644,0.2850915431560593,0.5701830863121186
DSEL,++++-+-----+,0.010856383,0.32169108259645857,0.4139692358501387,1,0.6433821651929171,0.47573379831444346,0.28514347984017435,0.5702869596803487
TNR,---++-+----+,0.143057326,0.9206598807397335,0.3216971598632984,-1,0.6433943197265968,0.47577188521612784,0.285164196454519,0.570328392909038
TRPV2,++++-+-+++++,0.196616287,0.3217080189062521,0.9608311487503397,1,0.6434160378125042,0.47580645161290325,0.2852161278605158,0.5704322557210316
BTN3A2,+-+------+--,0.20871422,0.9471223348788571,0.3217267657703884,-1,0.6434535315407768,0.4758445332364693,0.2852368497529788,0.5704736995059576
CRB1,+++-++----+-,0.142528436,0.32174050077988103,0.6768262967098411,1,0.6434810015597621,0.475879104911363,0.28528877588085727,0.5705775517617145
ORAI3,--+----+-+++,0.228421679,0.8948390887271613,0.3218125303860705,-1,0.643625060772141,0.47591718125681076,0.28530950305143854,0.5706190061028771
RBM20,----+--+-+++,0.049724696,0.5051324218374523,0.3218241013344084,-1,0.6436482026688168,0.47591718125681076,0.2853821563498983,0.57076431269979655
ZNF248,-+---++---++,0.081088357,0.9041620958083028,0.3218533575990653,-1,0.6437067151981306,0.47591718125681076,0.285454809648358,0.570909619296716
PFAS,--+---++++++,0.043505189,0.321856436261448,0.5260376400817514,1,0.643712872522896,0.4759517582098227,0.2855067199418816,0.5710134398837632
NUDT9,++++---+----,0.131370453,0.9282397485488273,0.32203843349670885,-1,0.6440768669934177,0.4759898292771522,0.2855274629468178,0.5710549258936356
SMG9,--+-+-+-++-+,0.058185792,0.32205019233911525,0.8859500720884992,1,0.6441003846782305,0.47602441150828245,0.28557936796222305,0.5711587359244461
RBM26,+-----+---+-,0.147203244,0.7809437755674915,0.32214796576596716,-1,0.6442959315319343,0.4760624772974936,0.28560011624527754,0.5712002324905551
MYOCD,-+----+++--+,0.088585546,0.75402385140888,0.3221890139745304,-1,0.6443780279490608,0.4760624772974936,0.28567276954373727,0.5713455390874745
ZSCAN22,--+-+-----+-,0.223006208,0.8927780505961267,0.32224111271706957,-1,0.6444822254341391,0.4760624772974936,0.28574542284219706,0.5714908456843941
VDAC2,--++-+-++-+-,0.060585612,0.32234932075530043,0.8077121184873329,1,0.6446986415106009,0.47609706480674224,0.2857973120232474,0.5715946240464947
ZNF616,+++++-++----,0.069341832,0.32235456933856554,0.7128441419448835,1,0.6447091386771311,0.476169718105202,0.2857973120232474,0.5715946240464947
TTC25,+-+---++-++-,0.074416047,0.7497156351143435,0.32237723438194565,-1,0.6447544687638913,0.47620777333817654,0.2858180761406568,0.5716361522813136
FOXP4,--+---++++-+,0.076736289,0.3223894674788389,0.545125736178792,1,0.6447789349576778,0.4762423714036617,0.28586996004358883,0.5717399200871777
TGIF1,-++-++-+--+-,0.118502681,0.754306598467433,0.32239430051761553,-1,0.6447886010352311,0.476280421358518,0.28589072943911653,0.5717814588782331
BTG3,++----+--+--,0.100879185,0.881709276293983,0.3224348964315003,-1,0.6448697928630006,0.476280421358518,0.28596338273757627,0.5719267654751525
HENMT1,++++-+---+--,0.085158077,0.3225150605510384,0.8334644627860143,1,0.6450301211020768,0.4763150247021215,0.2860152560842717,0.5720305121685434
DAG1,--+-++-----+,0.237381,0.9119456040303804,0.32254587698876835,-1,0.6450917539775367,0.4763530693788594,0.28603603603603606,0.5720720720720721
ATMIN,-+-+-+-+----,0.107714659,0.7673190972292064,0.3225639104845112,-1,0.6451278209690224,0.4763530693788594,0.2861086893344958,0.5722173786689916
UNKL,+++-+--+-+-+,0.107416989,0.322571509612607,0.9250913007944628,1,0.645143019225214,0.47638767800058124,0.2861605521249546,0.5723211042499092
ANO1,-++-+-++-+++,0.10154165,0.3226845150060673,0.5489560819460025,1,0.6453690300121346,0.476460331299041,0.2861605521249546,0.5723211042499092
MEX3A,+++++-+-----,0.048545027,0.32268873476217075,0.6049907237258196,1,0.6453774695243415,0.4765329845975007,0.2861605521249546,0.5723211042499092
WRAP73,+-+----+++++,0.100748816,0.32269525155831147,0.950790044256637,1,0.6453905031166229,0.4766056378959605,0.2861605521249546,0.5723211042499092
TSHZ1,+------++---,0.223532711,0.9704266240741553,0.32286610931400295,-1,0.6457322186280059,0.4766436614602252,0.2861813426329555,0.572362685265911
MED4,-++-+++-++--,0.024520451,0.32289918158271236,0.8498388290585062,1,0.6457983631654247,0.47667829119442023,0.286233200145296,0.572466400290592
TENM2,----+-+++-+-,0.158223755,0.8384316856861568,0.32299991886660767,-1,0.6459998377332153,0.47671630948056665,0.28625399593141526,0.5725079918628305
RAB3IP,+---+----++-,0.201371603,0.9405038975149917,0.32302628867689154,-1,0.6460525773537831,0.47671630948056665,0.28632664922987505,0.5726532984597501
MRPL35,++-+-+++++++,0.097741158,0.32304052167128416,0.9759142691580227,1,0.6460810433425683,0.47675094449287997,0.28637849618597894,0.5727569923719579
FAM89A,+++-+-+--++-,0.136975073,0.323047062329498,0.8475931935973213,1,0.646094124658996,0.4768235977913397,0.28637849618597894,0.5727569923719579
PPIG,+-++++------,0.033314732,0.39034097057897155,0.3230584638298,-1,0.6461169276596,0.47686160552124957,0.2863993025283348,0.5727986050566696
ADAMTS2,++-+----+++-,0.045313751,0.839144253167005,0.3230770946641892,-1,0.6461541893283784,0.47686160552124957,0.2864719558267945,0.572943911653589
