gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
LINC00667,++++++-+,0.013248688,0.046258339401568475,0.1025459085875727,1,0.09251667880313695
SMIM29,++++++++,4.0053e-5,0.6174911848020717,0.002014891829072612,-1,0.004029783658145224
IL32,++++++++,0.006278171,0.054168722489149966,0.0848520208554023,1,0.10833744497829993
ZNF571,--------,0.016304298,0.2503964868917003,0.017170727872802983,-1,0.034341455745605966
CLUL1,--------,0.011649265,0.24996392058355255,0.019851242530967497,-1,0.039702485061934994
LDHAL6DP,----+---,0.014805939,0.019867736454431725,0.16107017103940446,1,0.03973547290886345
MAP3K10,+---++++,8.37482e-4,0.9784060652501528,1.939304612558708e-5,-1,3.878609225117416e-5
ENDOG,++++++++,6.07061e-5,0.5700726443358946,0.002692353964475027,-1,0.005384707928950054
RNVU1-13,----++++,0.003867281,0.9999999711728085,4.20712782776606e-8,-1,8.41425565553212e-8
ZNF25,++++++++,0.001383087,0.0037474547581055856,0.5300918329624197,1,0.007494909516211171
VPS37B,------++,0.002284135,0.9930039550230902,3.686247408024174e-5,-1,7.372494816048348e-5
ZNF415P1,----+---,2.8794e-4,0.34546626952316617,0.0016012301935082898,-1,0.0032024603870165797
STK17A,+++-----,0.002774788,4.082439633046946e-6,0.9996676913296872,1,8.164879266093892e-6
SFPQ,----+---,0.001122515,0.3806449091148125,0.002316474820230256,-1,0.004632949640460512
NDUFC1,++++++++,0.004787397,0.8043478449048074,9.322635334955334e-4,-1,0.0018645270669910667
RPL9,++++++++,0.012730986,0.019883753330933895,0.24300631566147907,1,0.03976750666186779
SESN3,--------,0.001293481,7.78502437675311e-4,0.82702492592373,1,0.001557004875350622
PAXX,++-+++++,0.001766646,0.7333065983194738,8.505079538844499e-4,-1,0.0017010159077688997
RN7SL3,--+-++++,0.001306509,0.9869093812666931,5.9804149965561784e-5,-1,1.1960829993112357e-4
IRF2BP2,-+------,0.012098605,0.06602185240833609,0.05862090918792975,-1,0.1172418183758595
FOS,--------,0.021513142,0.34732227338115745,0.012148334177087983,-1,0.024296668354175967
SNORD113-8,--------,1.16075e-4,0.19743663694522431,0.02137661064594711,-1,0.04275322129189422
PEX16,++++++++,0.00680415,0.7482729453043422,0.0013574541993822491,-1,0.0027149083987644982
RP11-667K14.4,-----+++,0.00110034,0.9660699404758414,3.975432439594595e-5,-1,7.95086487918919e-5
RP11-22H5.2,--------,0.002438099,0.6252782949564757,0.0022980751835741803,-1,0.0045961503671483606
AES,+--+++++,2.76229e-4,0.9258621071847867,1.9582232641619476e-5,-1,3.916446528323895e-5
NUDT22,+++-++++,0.011660379,0.14516270065138492,0.017069054370727702,-1,0.034138108741455404
CD27-AS1,++++++++,0.001944034,0.0036938625127956124,0.5226387389222571,1,0.007387725025591225
WDR45,+++-++++,0.007230036,0.14301254597211657,0.011074286988500213,-1,0.022148573977000426
VPS51,-+++-+++,4.71832e-4,0.7253143961824797,4.649447963527993e-4,-1,9.298895927055986e-4
AC007256.5,--------,0.010838012,0.10325003204785366,0.05909139328714596,-1,0.11818278657429192
CISD3,++++-+++,0.002021408,0.19056875962383227,0.020545437331693596,-1,0.04109087466338719
ASB4,++++----,0.001065553,1.178274786539967e-7,0.9999971651920986,1,2.356549573079934e-7
PGGHG,+-++++++,0.003961934,0.6446617919405776,0.0019967317803014826,-1,0.003993463560602965
TUG1,--------,0.004429352,0.0012507633788226185,0.7691549222798428,1,0.002501526757645237
MCL1,--------,0.02754266,0.08860296567028669,0.07167437472962011,-1,0.14334874945924023
RNU1-11P,+++-++++,0.003020155,0.5842021639596848,0.002673790813174758,-1,0.005347581626349516
THNSL1,++++++--,0.003251169,6.0604717172912776e-5,0.9282968594317239,1,1.2120943434582555e-4
ACAP2-IT1,--------,0.001596929,0.00480416573840664,0.5326677749425702,1,0.00960833147681328
RPL32,+---++++,8.79551e-4,0.9978354005653541,1.67336298853935e-5,-1,3.3467259770787e-5
RPL13,-++-++++,0.001804768,0.8718778877635273,2.2366178016471018e-4,-1,4.4732356032942035e-4
LINC01085,-----+--,6.9533e-4,0.015562794535324116,0.16959566851302743,1,0.031125589070648232
FIG4,+++++++-,3.96231e-4,1.293012548675224e-4,0.9714056106847134,1,2.586025097350448e-4
DDX41,+--+++++,0.005890925,0.9861931355965892,2.2639381356059193e-5,-1,4.527876271211839e-5
EGR3,----+---,0.006875591,0.9605537999110039,2.0548080556781527e-4,-1,4.1096161113563054e-4
TCFL5,++++---+,0.003414279,5.886990568238331e-6,0.9991794652612018,1,1.1773981136476661e-5
MIR503HG,+++-++++,0.003687713,0.010029039253292207,0.29114243712835247,1,0.020058078506584413
RPL27A,+-+-++++,0.001389884,0.8047816856053227,7.209464374042655e-4,-1,0.001441892874808531
HIST1H2BC,++++++++,0.004833612,0.016206087584959287,0.25568120029636066,1,0.032412175169918574
PFDN5,+++-++++,0.007159913,0.6216333085184469,0.0012398469721612492,-1,0.0024796939443224985
RPL4,+++-++++,0.00471706,0.9677946423951904,1.5796022752370933e-4,-1,3.1592045504741866e-4
RP3-354N19.3,----+---,0.001229971,0.20705330620608325,0.003246729291332216,-1,0.006493458582664432
ZNF654,-+-+----,1.10049e-4,1.0784106004612398e-5,0.9956664843722234,1,2.1568212009224796e-5
RP11-120K24.3,++++----,8.97775e-4,1.1191333999519639e-7,0.9999900850455046,1,2.2382667999039278e-7
COX14,+++-++++,0.014486708,0.12022467960150801,0.01920534519878062,-1,0.03841069039756124
TCEANC,++++-++-,9.60066e-4,1.0764825657128773e-4,0.9654354405004498,1,2.1529651314257546e-4
DPP10-AS1,+++++++-,0.00599349,0.19456805782706799,0.014807485629845574,-1,0.029614971259691147
SLC2A3,--------,0.00435446,0.7122575821473407,0.0018860361993258364,-1,0.003772072398651673
PLCB1-IT1,--------,0.001428101,0.1511837935180179,0.03408817699342118,-1,0.06817635398684237
AC005789.11,--------,0.010013097,0.7768903934840544,0.0015842128934177016,-1,0.003168425786835403
PTPA,++++++++,0.001868699,0.7044055629346374,0.001442778468834072,-1,0.002885556937668144
BACH2,--------,0.032856399,0.23259970508901096,0.02740765698870343,-1,0.05481531397740686
SLC37A4,++++++++,2.43543e-4,0.34164244864390153,0.008924920378150772,-1,0.017849840756301544
CTNNAL1,----+-+-,0.001753674,0.5237082066893572,0.0017377091158514361,-1,0.0034754182317028723
DUSP6,------+-,0.00841003,0.8585617005415731,8.002844257195683e-4,-1,0.0016005688514391366
GPR19,-----+--,0.00199779,0.23552334175656453,0.006104355188943689,-1,0.012208710377887379
MIR4804,---+----,0.001455585,0.02116534242195031,0.10455838527921642,1,0.04233068484390062
ZNF603P,++++----,0.001626167,1.5485953066170605e-5,0.9989610412666547,1,3.097190613234121e-5
RP11-712P20.2,--------,0.005371968,0.007742769245371986,0.45290027201820743,1,0.015485538490743972
RP11-350N15.6,--+-----,6.0015e-4,0.00827114546254912,0.35705302033327463,1,0.01654229092509824
MIDN,--------,0.007308294,0.8999330417363522,6.285255278636808e-4,-1,0.0012570510557273617
SUMO3,++++++++,0.00247721,0.46307717817154553,0.006552557660752193,-1,0.013105115321504386
CYTH4,++++++++,0.012005701,0.03431251255891003,0.18746942585669496,1,0.06862502511782007
C12orf10,+-++++++,8.0994e-4,0.7379042170469894,8.348475314101416e-4,-1,0.0016696950628202832
DUSP4,--------,0.025164388,0.516629269662441,0.0069021766910906,-1,0.0138043533821812
NGRN,++++-+++,0.003617638,0.10110256966629727,0.03712809907729795,-1,0.0742561981545959
MRPS10,++++++++,0.008497192,0.04367421523866034,0.17367107276950938,1,0.08734843047732067
RP4-630C24.3,++++----,0.002103501,7.808403205226772e-7,0.9999941410226825,1,1.5616806410453544e-6
APOBEC3G,++++++++,0.005256815,0.003883446734440295,0.6220481814778019,1,0.00776689346888059
GAREM1,--+-----,5.08029e-4,5.805534707544651e-4,0.8986656185177625,1,0.0011611069415089301
RPL6,+++-++++,0.00453247,0.9642534745626473,1.672909806303336e-4,-1,3.345819612606672e-4
SNRNP25,++++++++,0.005229586,0.6352028527182234,0.003820323538763355,-1,0.00764064707752671
DBP,++++++++,0.03491466,0.03367385978701938,0.2149614327282101,1,0.06734771957403876
CNOT6,-+------,0.00113535,0.006113548576208776,0.49050708417823913,1,0.012227097152417552
HSD11B1,++++-+++,0.003603646,1.8458947118338192e-4,0.9491232241093636,1,3.6917894236676384e-4
RP11-627G23.1,----+---,0.00891979,0.9403651684948381,2.7828897877352346e-4,-1,5.565779575470469e-4
RPS4X,+++-++++,0.008248253,0.6563809257838535,0.0013130340629134043,-1,0.0026260681258268087
TRIB2,------+-,0.031778741,0.4502824786348972,0.005996966568430209,-1,0.011993933136860419
STARD10,+++-++++,0.016346946,0.33355170701023873,0.009528361153816601,-1,0.019056722307633202
CASC7,--------,0.031398166,0.12761251451404695,0.06930134003965853,-1,0.13860268007931706
CLDN1,--------,0.002607686,0.13745366074160628,0.05311862888803298,-1,0.10623725777606596
PEX19,+++++++-,0.004385952,0.007177371613016151,0.23977466015179655,1,0.014354743226032302
EDF1,+-++++++,2.97582e-4,0.9806434400281728,1.401910610066494e-4,-1,2.803821220132988e-4
TUSC2,++-+++++,0.005430023,0.3380141948500356,0.011486705753255106,-1,0.02297341150651021
ITGB2-AS1,++++++++,0.001172534,0.02546772738171004,0.2094291542120158,1,0.05093545476342008
BTN2A3P,+-++++++,8.1132e-4,0.21796592498449266,0.011247625577845618,-1,0.022495251155691235
RP11-507K2.3,+++-+++-,0.00358908,7.698645164001833e-4,0.5491227892222207,1,0.0015397290328003667
CTA-29F11.1,++++++-+,0.003743975,0.0019301753303758433,0.7080921063282477,1,0.0038603506607516867
C19orf66,+++-++++,8.22176e-5,0.6995790152939649,0.0014271784029472538,-1,0.0028543568058945075
SMKR1,++++++++,0.01230879,0.7626396876528018,0.0018134162355187991,-1,0.0036268324710375982
RPS23,++++++++,0.036034323,0.1561996711363443,0.0577993193626041,-1,0.1155986387252082
CPEB4,--------,0.001845536,0.2587931228138067,0.016877193160824068,-1,0.033754386321648136
PPA1,++++++++,0.002445574,0.0013044347386946859,0.8333602702667896,1,0.0026088694773893717
CFL1,++++-+++,0.001180058,0.17628742441822481,0.024600322865655163,-1,0.049200645731310326
SNX17,++++++++,4.20871e-4,0.01522616443633813,0.3102615340112189,1,0.03045232887267626
MYBBP1A,----++++,9.25225e-4,0.9999492355462943,2.4596332601829613e-6,-1,4.919266520365923e-6
SNORD113-2,--------,0.040742575,0.11674382429245302,0.08446829545504812,-1,0.16893659091009625
PPARG,+++-++++,0.002468306,0.45497618560246833,0.0065147683633702885,-1,0.013029536726740577
CTC-304I17.4,--------,0.026263444,0.16689267458513235,0.04697822693827901,-1,0.09395645387655802
RP11-110G21.1,++++++++,0.004750169,0.0074478525939698685,0.49179245261428756,1,0.014895705187939737
GXYLT1,--------,0.008893693,0.003759642969156582,0.6624286026469279,1,0.007519285938313164
SIK2,--------,0.040528431,0.03381560480229567,0.231967297659359,1,0.06763120960459135
RNU6-522P,--------,0.009794185,0.012235720716417492,0.3882646222976205,1,0.024471441432834983
GPNMB,++++++++,0.014694136,0.8516756250068791,0.0013325644174038468,-1,0.0026651288348076936
NAA15,+--+----,0.002721547,1.2387948587640836e-4,0.9621969181186827,1,2.477589717528167e-4
NME3,++++-+++,0.00277571,0.19972362145143796,0.026138436334594742,-1,0.052276872669189484
IFRD1,----+---,0.005809309,0.5549943868062708,0.004759185039149551,-1,0.009518370078299102
CITED2,-----+++,0.004709407,0.9997451330741837,1.5905459983245488e-6,-1,3.1810919966490975e-6
RP11-553P9.1,+-++++++,0.016768435,0.21007562467446741,0.025492146520377606,-1,0.05098429304075521
WBP2,----++++,1.74752e-4,0.9975363164779159,6.5460279890566355e-6,-1,1.3092055978113271e-5
CLSPN,++++++++,0.008813029,0.03492930528103757,0.2151354726788859,1,0.06985861056207514
RP6-99M1.3,----+---,0.002296133,0.4347602679261821,0.006450967086576702,-1,0.012901934173153403
C9orf16,+---++++,8.81537e-5,0.9861242280334598,3.396125214583088e-5,-1,6.792250429166177e-5
RN7SL381P,+-+-++++,1.7006e-4,0.7525877776005109,1.772117155686383e-4,-1,3.544234311372766e-4
RPL39P29,--------,0.021085494,0.272052442838618,0.025077950210373227,-1,0.050155900420746455
RNASEH1,++++++++,0.018804261,0.06842296846991366,0.1275511520026452,1,0.13684593693982733
ERRFI1,-----+--,0.022911471,0.24081023276699132,0.025515713859514826,-1,0.05103142771902965
TRIR,+++--+++,1.34628e-4,0.3872753691225737,0.004663864953633689,-1,0.009327729907267377
CYP2C19,++-+++++,0.008150806,0.12535258020918272,0.056161889127995336,-1,0.11232377825599067
RP11-459O16.1,--------,0.014507823,0.2581562361377181,0.03470249929482332,-1,0.06940499858964665
INO80E,+-+-++++,0.003972043,0.8516054496987566,2.1569219523046056e-4,-1,4.313843904609211e-4
C14orf119,++++++++,0.005437918,0.22250509348033642,0.02646015364194345,-1,0.0529203072838869
PCYOX1,++++-+--,3.21724e-4,1.9371596567225915e-5,0.9990527276842693,1,3.874319313445183e-5
C1QBP,++++++++,0.010447673,0.06874082062981178,0.14290361716002078,1,0.13748164125962356
FBXL19,----++++,6.51407e-4,0.9999338703801095,2.099761495242327e-6,-1,4.199522990484654e-6
GABARAPL1,+-++++++,0.002866568,0.617314673072857,0.004011988395164599,-1,0.008023976790329198
PWRN1,--------,0.016572066,0.01486339746463045,0.37601449112775287,1,0.0297267949292609
AC092620.2,--------,9.62741e-4,0.02148764229754706,0.28816897114658335,1,0.04297528459509412
DNAJA3,++++++++,0.014704913,0.06317242553003713,0.16049208964045727,1,0.12634485106007426
UBB,++++++++,0.00864579,0.13780564718774888,0.04935709050664072,-1,0.09871418101328144
RN7SL752P,---+++++,8.0012e-5,0.9686799842488629,2.4225564817538476e-5,-1,4.845112963507695e-5
PHLDB2,----++++,0.001950897,0.9999511236355204,3.94932702640741e-6,-1,7.89865405281482e-6
RP11-369K16.1,--+-+---,0.004657989,0.0851254068399965,0.04898502542992503,-1,0.09797005085985006
RNF149,--------,0.010158729,0.008956822159537645,0.45874100642037974,1,0.01791364431907529
SNORA60,+-+-++++,1.44106e-4,0.9887270033671471,6.506812317669146e-6,-1,1.3013624635338291e-5
TRPV3,--+-----,0.00358548,0.014672123250609473,0.2853161471280056,1,0.029344246501218946
MAST4-IT1,----+---,0.01099722,0.23717053432155902,0.025058564771526615,-1,0.05011712954305323
ARHGAP9,++++++++,0.001920827,0.11066392766031034,0.07848195377821723,-1,0.15696390755643447
NDUFA1,++++++++,0.002383619,0.5347333301892715,0.0065381997215822095,-1,0.013076399443164419
OSER1-DT,++++++++,0.005227772,0.04961892166877531,0.17043662591058334,1,0.09923784333755062
IER2,--------,0.003913232,0.7745148326617005,0.002432206141437889,-1,0.004864412282875778
PIN1,++++++++,0.001866494,0.38963076158720117,0.009290253344998198,-1,0.018580506689996397
CTSC,++++++++,0.002916914,0.0027498701356453276,0.764697994380956,1,0.005499740271290655
RPS15,+-++++++,2.56133e-4,0.8926574792987506,1.5321923908666617e-4,-1,3.0643847817333233e-4
SAMD5,--------,0.001158159,0.9192434080133101,7.12648044117389e-4,-1,0.001425296088234778
DPY30,++++++++,0.001835391,0.20157887197339433,0.029244940189179315,-1,0.05848988037835863
LIN7B,+++-++++,0.00293599,0.9117314148450719,6.501835141865629e-4,-1,0.0013003670283731259
SHISA4,++++-+++,0.00157563,0.04078430162589572,0.12918143613068644,1,0.08156860325179144
EIF3L,-++-++++,6.37128e-4,0.8991666489694227,2.901928340978703e-4,-1,5.803856681957406e-4
RP11-44N11.1,--------,0.023341219,0.23501434964923992,0.04252905811415726,-1,0.08505811622831452
ARID4A,+--+----,0.001366282,2.67129162306325e-4,0.754441167961626,1,5.3425832461265e-4
BOD1,+++-++++,0.010078063,0.0267366999382843,0.22392190415815594,1,0.0534733998765686
MPND,----++++,4.67658e-4,0.9999976315320807,2.0210888881832043e-7,-1,4.0421777763664085e-7
RP11-30B1.1,----+---,0.002587343,0.20066514660187865,0.016004693775042992,-1,0.032009387550085984
H1FX,+-++++++,2.25414e-4,0.8153762952663564,5.03385927089896e-4,-1,0.001006771854179792
RNU6ATAC10P,--------,0.001350055,0.1521958500940477,0.0425263539010668,-1,0.0850527078021336
MRPL2,+-+-++++,0.003019543,0.8046948341230213,1.0111227026520521e-4,-1,2.0222454053041042e-4
CROCCP2,+-+-++++,0.001635012,0.9287738636167376,3.6955916342544146e-4,-1,7.391183268508829e-4
PSMB5,++++++++,0.01768336,0.08287077659495048,0.12476239596311742,1,0.16574155318990097
ZNF81,+++-----,1.07546e-4,8.907048244103372e-6,0.999024610682221,1,1.7814096488206743e-5
ISCU,++++++++,0.004181203,0.10829505212237052,0.09966990699622306,-1,0.19933981399244613
KCNJ14,--------,0.001196596,0.4111236604622124,0.015575650380859478,-1,0.031151300761718955
IRF3,++++++++,0.00722052,0.21591546755569163,0.038368779485522565,-1,0.07673755897104513
STX18-IT1,+----+--,0.006832843,0.04626131638898859,0.1136457682641105,1,0.09252263277797718
MDGA1,----+--+,0.001472792,0.9305601750830299,1.5751891660400368e-4,-1,3.1503783320800736e-4
RGS2,-----++-,0.005417929,0.9942551289175953,9.496313382817053e-5,-1,1.8992626765634106e-4
NR4A2,--------,0.021954785,0.2394261078251986,0.043391286685793784,-1,0.08678257337158757
LY6H,++++++++,0.014418012,0.1812268576874567,0.049722100008385894,-1,0.09944420001677179
HORMAD2-AS1,+-------,0.001028911,0.09405273982126547,0.037359811338348876,-1,0.07471962267669775
RN7SL5P,--+++-++,0.001921688,0.20636222535836365,0.0039674957785976,-1,0.0079349915571952
SEC24D,------+-,0.025471058,0.27457280574765075,0.023932064671625994,-1,0.04786412934325199
MRPS16,++++-+++,0.016584161,0.012204603496573214,0.4038622417015162,1,0.02440920699314643
ALKBH5,++++++++,0.005376104,0.40536488298201595,0.01443551192755483,-1,0.02887102385510966
RP11-77O7.1,----+---,0.011250288,0.36251285283881746,0.014878157369002646,-1,0.02975631473800529
PHPT1,++++++++,0.01749805,0.5142225050747387,0.01015423230252621,-1,0.02030846460505242
C9orf163,-+++++-+,0.002001976,0.07361046736272511,0.05559907346920375,-1,0.1111981469384075
ADIRF,++++++++,0.024215671,0.04843409186369328,0.2189230808840943,1,0.09686818372738656
NTMT1,+-++++++,0.019692206,0.4316291921700604,0.005715982304393631,-1,0.011431964608787261
RPL26,+-++++++,0.001198507,0.8141659847491391,2.960845665900813e-4,-1,5.921691331801626e-4
RP11-768G7.1,--------,0.012684005,0.04300494879406347,0.24230456629396502,1,0.08600989758812694
PRDM1,-----+--,0.005110793,0.9273527288007704,7.06125309674274e-4,-1,0.001412250619348548
RP11-348P10.2,--------,0.022191726,0.005386478154527046,0.6796233008894946,1,0.010772956309054092
SLC44A5,------+-,0.004353812,0.5976460278386336,0.0038740365035866775,-1,0.007748073007173355
RP1-86D1.2,--------,0.009390709,0.03808036975318159,0.26452504419188566,1,0.07616073950636318
ALYREF,++-+++++,0.002014843,0.9380056494010878,4.675127060234133e-4,-1,9.350254120468266e-4
RGPD1,+++-++++,0.036956918,0.0848740172363549,0.11378419266110909,1,0.1697480344727098
RP11-118B22.4,++++-+-+,2.00048e-4,8.65088920988904e-5,0.9655946080773026,1,1.730177841977808e-4
DVL1,++--++++,8.1806e-4,0.9021844924374711,3.240832705816275e-4,-1,6.48166541163255e-4
FAM58A,++++++++,0.002597791,0.23051285241124417,0.03793775398236633,-1,0.07587550796473266
MRPL21,-++-++++,6.72138e-4,0.9917097640511603,4.799282341900015e-5,-1,9.59856468380003e-5
MPI,++++-+++,0.008880714,9.489615150602968e-4,0.8679220045859078,1,0.0018979230301205937
ARHGDIG,+-+--+++,3.807e-4,0.8635455022017391,5.882819822982842e-4,-1,0.0011765639645965685
PPP1R3F,++--++++,8.75792e-4,0.8985222859309401,4.825211534682777e-4,-1,9.650423069365554e-4
CDC37,++-+++++,6.95878e-4,0.7656948825277861,0.0021805765366936375,-1,0.004361153073387275
NUDT2,++++++++,0.007359374,0.06369073411534884,0.1496723390247425,1,0.12738146823069768
PDZD4,-+--++++,0.001776573,0.9997319363279866,8.229858798759614e-6,-1,1.6459717597519227e-5
HABP4,+-++++++,0.002030734,0.38561819544261094,0.008533767340482782,-1,0.017067534680965564
RP11-324I22.3,--------,0.025101386,0.3538889971093873,0.021674102793742708,-1,0.043348205587485415
PRDX2,++++-+++,0.008544984,0.24995554450781424,0.02673072626011724,-1,0.05346145252023448
PPIAP9,++++++++,0.004653853,0.4025342810339019,0.014477890265721082,-1,0.028955780531442165
ADRA2A,------++,2.68278e-4,0.9075051727589767,2.0930118315890354e-5,-1,4.186023663178071e-5
CHD1,----+---,0.002491281,0.012940895385660246,0.29936571808574414,1,0.025881790771320492
