gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
PHF7,+++-+--+,0.316153908,0.4600187233798554,0.9159774118852919,1,0.9200374467597108,0.49538685070831817,0.7644024700326916,0.9907737014166363
RNF114,+++----+,0.111851275,0.08803368543062469,0.9877239700598957,1,0.17606737086124938,0.22404649473301852,0.8812204867417363,0.44809298946603704
WNT3,----+++-,0.348114971,0.9549136765167475,0.36939104985063403,-1,0.7387820997012681,0.8312386487468216,0.4279694878314566,0.8559389756629132
PKD1L3,-++-+++-,0.156922813,0.8910687745508455,0.46263876582430224,-1,0.9252775316486045,0.764475118053033,0.4786778060297857,0.9573556120595714
ZC3H6,+-+++--+,0.057998828,0.17761310587818788,0.9129273734191471,1,0.35522621175637575,0.3102796948783146,0.7604068289139121,0.6205593897566292
SYNDIG1,---+--+-,0.130261897,0.8232061181054021,0.37600022149757983,-1,0.7520004429951597,0.7139847439157283,0.4310207046857973,0.8620414093715946
TMEM218,+++-+---,0.334851587,0.2837442115637241,0.9494615485528771,1,0.5674884231274482,0.3867054122775154,0.8035597529967309,0.7734108245550309
PIP4P1,--+--++-,0.048286341000000003,0.7833478499415372,0.2908050003253096,-1,0.5816100006506192,0.6845622956774428,0.38496185978932074,0.7699237195786415
PATL2,+-+--+-+,0.105052775,0.6790269032949807,0.4062519260647942,-1,0.8125038521295884,0.6198329095532147,0.4473665092626226,0.8947330185252452
TXNDC11,-++-++-+,0.080713025,0.7405821443057452,0.32977057601210646,-1,0.6595411520242129,0.6570286959680349,0.40624772974936435,0.8124954594987287
SLC4A5,+++++--+,0.186659909,0.37000568422694735,0.8933842030605261,1,0.7400113684538947,0.439447875045405,0.741663639665819,0.87889575009081
TRIM45,--+-++-+,0.216776862,0.9449971220931324,0.2123962536522382,-1,0.4247925073044764,0.8186705412277515,0.3318561569197239,0.6637123138394478
TXK,++--++-+,0.275935878,0.7314348190591431,0.5729372128169061,-1,1.1458744256338123,0.6512168543407192,0.537232110424991,1
SPATA5L1,+++-+---,0.185116624,0.6922934284285074,0.5781162345735585,-1,1.156232469147117,0.6276062477297494,0.5396294950962587,1
ZFYVE27,-+--++++,0.192760329,0.9856140644548137,0.12053646041505307,-1,0.24107292083010615,0.8908100254268071,0.26087904104613147,0.5217580820922629
STARD5,-++---++,0.308539105,0.6642750855636458,0.6929882595160495,1,1.3285501711272916,0.611405739193607,0.6013803123864875,1
LRPAP1,-++-++++,0.246293669,0.9438475788306521,0.33672814475016266,-1,0.6734562895003253,0.8175808209226298,0.410751907010534,0.821503814021068
KLHL22,-++-+---,0.129608166,0.5175790560069824,0.6533578881144777,1,1.0351581120139648,0.5273519796585543,0.578641482019615,1
BAALC,++---+--,0.168442202,0.4957253099392108,0.6250354105365002,1,0.9914506198784216,0.5136941518343625,0.5655648383581547,1
CHSY1,++---+--,0.475644814,0.6779875045600985,0.7776188771782879,1,1.355975009120197,0.619397021431166,0.6533962949509626,1
KCNMB2,++--+-+-,0.107268869,0.9462892867384844,0.18108787661205997,-1,0.36217575322411993,0.8201961496549219,0.3100617508172902,0.6201235016345804
PTPRT,---+-++-,0.103124714,0.8270773032431353,0.36613951357353264,-1,0.7322790271470653,0.7166727206683617,0.4265891754449691,0.8531783508899382
AVL9,++-+----,0.142687797,0.15108128205928106,0.9873347493812635,1,0.3021625641185621,0.2881220486741736,0.8800581184162731,0.5762440973483473
AZGP1,++++---+,0.229831414,0.2666970865329618,0.9723566082601494,1,0.5333941730659236,0.3747184889211769,0.8427896839811115,0.7494369778423537
OPLAH,+++-+-++,0.10221758,0.8828620207887166,0.2967308193211824,-1,0.5934616386423648,0.7565564838358154,0.38794042862332,0.77588085724664
LARGE1,-----+++,0.073698076,0.9703516785284354,0.1576520073195802,-1,0.3153040146391604,0.8565201598256448,0.29248092989466035,0.5849618597893207
SOHLH2,-+++----,0.117478523,0.14966811807497102,0.9595597422060709,1,0.29933623614994204,0.2871776244097348,0.8192517253904831,0.5743552488194696
PARPBP,++-+++++,0.419684487,0.8619793510978624,0.6045405766218488,-1,1.2090811532436976,0.738539774791137,0.5537958590628406,1
IQCK,+++--+--,0.30587269,0.2519099111230919,0.9609509555269846,1,0.5038198222461838,0.3650563022157646,0.8218670541227752,0.7301126044315293
SAMD12,-+-+-++-,0.168161286,0.4060974064248935,0.8217860789969674,1,0.812194812849787,0.4629858336360334,0.6818016709044679,0.9259716672720668
SEPHS2,----+-++,0.123597852,0.9771456476494966,0.19100024988554443,-1,0.38200049977108885,0.8703959317108608,0.31718125681075193,0.6343625136215039
ZNF710,--+-+++-,0.196818531,0.9800375596111385,0.12873878348859885,-1,0.2574775669771977,0.8764983654195423,0.2679985470395932,0.5359970940791864
COL19A1,++---++-,0.060876649,0.8700500129095383,0.23203412649987357,-1,0.46406825299974713,0.7453686887032328,0.3458045768252815,0.691609153650563
APP,+-++---+,0.116185272,0.2539546479154138,0.8763809534231795,1,0.5079092958308276,0.3662913185615692,0.7261169633127498,0.7325826371231384
DPYSL3,+++--+-+,0.122819476,0.44929406790979354,0.8388355004622783,1,0.8985881358195871,0.48913912095895384,0.6945150744642209,0.9782782419179077
TRDN,+++--+--,0.268467184,0.3346327299837463,0.9436637363071363,1,0.6692654599674926,0.41678169269887394,0.797239375227025,0.8335633853977479
KCNK13,--+-+-+-,0.075454921,0.5491166856110555,0.4952853029052283,-1,0.9905706058104566,0.5447875045405013,0.49734834725753724,0.9946966945150745
LRRC28,++--+-+-,0.238706503,0.6078419842952144,0.5972890444422853,-1,1.1945780888845705,0.5783508899382492,0.5503087540864512,1
RBM4,+-+-+---,0.237183371,0.5948836661969956,0.6048682729552988,1,1.1897673323939912,0.5704322557210316,0.5540138031238648,1
COQ9,+---++++,0.138630513,0.9514447085711097,0.259027235799545,-1,0.51805447159909,0.8268797675263349,0.36498365419542317,0.7299673083908463
FRMD5,++++-+--,0.214680986,0.21688118338459655,0.9730633377730843,1,0.4337623667691931,0.3406465673810389,0.8441699963675989,0.6812931347620778
UCKL1,+---++++,0.0420461,0.9591101489544445,0.1301928627017314,-1,0.2603857254034628,0.8379949146385761,0.2690156193243734,0.5380312386487468
COPA,+-++-+++,0.555628896,0.7125287622067299,0.8004104488860742,1,1.4250575244134598,0.6398837631674537,0.6674173628768616,1
BTN3A2,+-+----+,0.20871422,0.4249268186072904,0.8710482405051437,1,0.8498536372145808,0.47431892480929894,0.7209589538685071,0.9486378496185979
FGD6,++--++--,0.09325008,0.8362374027429147,0.29051075168926577,-1,0.5810215033785315,0.721758082092263,0.38467126770795496,0.7693425354159099
RAB5IF,--++--++,0.17901624,0.6471025392586482,0.6043834568314121,-1,1.2087669136628243,0.6009444242644388,0.5536505630221576,1
PQLC3,-++----+,0.164143284,0.34673641331198934,0.8809127412011922,1,0.6934728266239787,0.4246276788957501,0.7291681801670904,0.8492553577915002
POMP,++---+-+,0.410413094,0.7469106613933747,0.7015183199850131,-1,1.4030366399700263,0.6610243370868144,0.6058844896476571,1
SPEF2,+-+-+---,0.220340765,0.4522913612512269,0.6698775132623612,1,0.9045827225024538,0.49073737740646567,0.5882310207046858,0.9814747548129313
UHRF1BP1L,++-+----,0.127009016,0.1045531072593559,0.9912118009774057,1,0.2091062145187118,0.24002905920813658,0.8954594987286596,0.48005811841627316
GPN1,++-++---,0.300790927,0.1879779625736784,0.9755437643746147,1,0.3759559251473568,0.31841627315655646,0.84983654195423175,0.6368325463131129
TALDO1,++++----,0.161337851,0.20462547824718588,0.983664727736524,1,0.40925095649437176,0.3313476207773338,0.8701053396294951,0.6626952415546676
PCNA,++++----,0.208811786,0.10622043053537651,0.9962599302556165,1,0.21244086107075302,0.24199055575735562,0.923065746458409,0.48398111151471124
CYB561A3,+++-----,0.263273065,0.19459795266035548,0.9801194477971266,1,0.38919590532071097,0.32350163458045766,0.8600072648020342,0.6470032691609153
MPP4,+-+-+++-,0.162194841,0.814165381414323,0.27698465653955123,-1,0.5539693130791025,0.707083181983291,0.37595350526698146,0.7519070105339629
DNAJC28,-+++-+--,0.111458094,0.26346076852291367,0.9067202671717862,1,0.5269215370458273,0.3726843443516164,0.7537232110424991,0.7453686887032328
C20orf203,----++++,0.141540521,0.9943666849344728,0.09378011437916607,-1,0.18756022875833214,0.9229930984380675,0.23661460225208863,0.47322920450417727
HAPLN3,-+---+-+,0.330614945,0.6551945147311321,0.658974013478467,1,1.3103890294622642,0.6063203777697058,0.5822012350163458,1
USP21,+-+-+-++,0.25850637,0.6124585744617919,0.5317647076405458,-1,1.0635294152810917,0.5814021067925899,0.5155103523428987,1
SF3B3,++++-++-,0.213869663,0.2953321997880001,0.9529185457400445,1,0.5906643995760003,0.3944787504540501,0.8084271703596076,0.7889575009081002
TMEM268,---+--++,0.386550332,0.8477045712371597,0.5181800410707682,-1,1.0363600821415364,0.7290228841264076,0.5091173265528515,1
DHRS1,----+-+-,0.049157405,0.9457797979007844,0.15791629574023736,-1,0.3158325914804747,0.8196149654921904,0.29262622593534326,0.5852524518706865
CTSL,+++-----,0.106404315,0.09879702245297141,0.9921650443725397,1,0.19759404490594282,0.2346531057028696,0.8998910279694878,0.4693062114057392
VSIR,+++-++++,0.454672739,0.8634076900686944,0.5891571558129309,-1,1.1783143116258619,0.7392662549945515,0.5464584090083545,1
STAG3,+---++-+,0.217864772,0.8840844370927275,0.29065273237778705,-1,0.5813054647555741,0.7578641482019615,0.3848165637486379,0.7696331274972757
TRMT6,+--+++++,0.410757163,0.9521724201559562,0.42047240770121275,-1,0.8409448154024255,0.8278968398111152,0.45630221576462043,0.9126044315292409
NFE2L3,-+-+-+-+,0.09683571,0.32986209345861556,0.820961055181946,1,0.6597241869172311,0.4139484199055576,0.6815837268434435,0.8278968398111152
GREB1,-++-+--+,0.109300171,0.5741409810309831,0.6514847139101523,1,1.1482819620619662,0.5583000363240102,0.577842353795859,1
ZNF564,++-+++--,0.082398225,0.3219508116706392,0.7775668792931726,1,0.6439016233412784,0.40915365056302216,0.6533236469306212,0.8183073011260443
VPS8,++------,0.10300671,0.1818517268242054,0.9701440273650135,1,0.3637034536484108,0.31333091173265526,0.8387213948419906,0.6266618234653105
CRY2,----+++-,0.134391174,0.9658850851131608,0.1990196325639443,-1,0.3980392651278886,0.8487468216491101,0.32328369051943334,0.6465673810388667
KIF18A,+--+-+-+,0.166524579,0.5238471705153516,0.7890207057434875,1,1.0476943410307031,0.5306937885942608,0.660152560842717,1
IST1,+++-----,0.178609259,0.11571860214587543,0.9856631522604206,1,0.23143720429175085,0.2523065746458409,0.874972756992372,0.5046131492916818
FEM1A,---+--++,0.089248192,0.8612861284373651,0.3142028576672353,-1,0.6284057153344706,0.7381765346894297,0.3969487831456593,0.7938975662913186
CMBL,-+-+++-+,0.220814283,0.902992900431385,0.2267789807932772,-1,0.4535579615865544,0.7752996730839085,0.3420995277878678,0.6841990555757356
CTPS1,-++-++--,0.285672563,0.5909088158159932,0.6159735879087,1,1.1818176316319864,0.5677442789683981,0.5597529967308391,1
PLIN4,-++--+-+,0.155083658,0.8098625928325753,0.31414841917591546,-1,0.6282968383518309,0.703668725027243,0.39687613512531783,0.7937522702506357
REC8,+-+-++-+,0.339119544,0.9080976182148511,0.47968357003086626,-1,0.9593671400617325,0.7795859062840538,0.4879041046131493,0.9758082092262986
NPY,+-+--+++,0.150212961,0.9276833112807827,0.22519196714271128,-1,0.45038393428542256,0.8007991282237559,0.34079186342172174,0.6815837268434435
CAPN2,+++-++--,0.062291874,0.6081404875696291,0.4874106950654628,-1,0.9748213901309256,0.5785688339992735,0.4920450417726117,0.9840900835452234
NDFIP1,+-++----,0.04394288,0.1601282192810867,0.9520535662885503,1,0.3202564385621734,0.2971304031965129,0.8066109698510716,0.5942608063930258
PCDH1,----++++,0.138224224,0.9983575460424527,0.06743396524950408,-1,0.13486793049900817,0.9514711224119142,0.207337450054486,0.414674900108972
C1orf194,+-+-++-+,0.148908897,0.801521840940643,0.38802423372610717,-1,0.7760484674522143,0.6966945150744642,0.4382855067199419,0.8765710134398838
MPZL3,--++++--,0.237841669,0.6147812260049648,0.6980309525247519,1,1.2295624520099295,0.5831456592807845,0.6041409371594624,1
CPT2,+++-++--,0.253705064,0.5853572816808265,0.7260359831549007,1,1.170714563361653,0.5644024700326916,0.6201961496549219,1
LTBP1,++++----,0.166266728,0.24799702802203472,0.9805176700313276,1,0.49599405604406943,0.36127860515800947,0.8616781692698874,0.7225572103160189
DSG1,-++-+--+,0.215757633,0.60522222048248,0.5542875487898727,-1,1.1085750975797455,0.5763893933890302,0.5259716672720668,1
ITIH5,+++-++++,0.166064076,0.8875050164639304,0.4141987044678949,-1,0.8283974089357898,0.7606247729749365,0.4524518706865238,0.9049037413730476
HIST1H2BM,+---+-++,0.285464951,0.934748747085985,0.23568250438975547,-1,0.47136500877951093,0.8078459861968761,0.3481293134762078,0.6962586269524156
TWNK,-+++---+,0.121711235,0.1390099296010027,0.9758917891833647,1,0.2780198592020054,0.27635306937885945,0.8504903741373048,0.5527061387577189
AKR1E2,++--++-+,0.180857823,0.8655263449634867,0.35113140312258956,-1,0.7022628062451791,0.7417362876861605,0.4175808209226299,0.8351616418452598
CBFB,++++----,0.26994915,0.08643010116530629,0.9981519047476156,1,0.17286020233061258,0.22237559026516526,0.9422448238285507,0.4447511805303305
NCBP3,+-+----+,0.301567969,0.47446740665024123,0.8192023531636271,1,0.9489348133004825,0.5027243007628042,0.6803487104976389,1
OTOGL,-+--+++-,0.136546242,0.9448202396073332,0.15727969479019765,-1,0.3145593895803953,0.8185252451870687,0.2920450417726117,0.5840900835452234
DNASE1,--+-++++,0.175943561,0.9781572736244032,0.14410595472612617,-1,0.28821190945225234,0.8717762440973483,0.28085724664002903,0.5617144932800581
CACNA2D3,++--++-+,0.158716629,0.8916899171634846,0.4170330018206102,-1,0.8340660036412204,0.765274246276789,0.4542680711950599,0.9085361423901198
HYAL3,++---+++,0.283679716,0.8122866503827679,0.5550880782099036,-1,1.1101761564198072,0.7052669814747549,0.5265528514347984,1
RASSF4,+++----+,0.253219102,0.46420730668567817,0.8601274135780661,1,0.9284146133713563,0.49756629131856156,0.7126770795495823,0.9951325826371231
B9D2,--++-+-+,0.273996331,0.8993577216350322,0.3854635029758497,-1,0.7709270059516994,0.771957864148202,0.43668725027243005,0.8733745005448601
MRPL38,+-+-+-++,0.141806657,0.7617506892127459,0.4039104223431488,-1,0.8078208446862976,0.6700326916091537,0.4462041409371595,0.892408281874319
KIAA1755,-++++--+,0.128659111,0.21921755196477088,0.9157681269418951,1,0.43843510392954177,0.34224482382855065,0.7639665819106429,0.6844896476571013
TMEM132C,----++++,0.366469119,0.9959369524706703,0.14189027198305548,-1,0.28378054396611097,0.9325099891027969,0.2784598619687613,0.5569197239375226
LTBR,+-+-+-+-,0.227113288,0.8894930299539234,0.2642072638907796,-1,0.5284145277815592,0.7625862695241554,0.36847075917181255,0.7369415183436251
RUNDC3B,-+-+++--,0.199618756,0.5829850904759478,0.7099696063878616,1,1.1659701809518956,0.5627315655648384,0.6108245550308754,1
KCNAB1,++------,0.403201746,0.6023650338464027,0.8689782212540051,1,1.2047300676928054,0.5745005448601526,0.7194333454413367,1
LAMB2,+++-+-++,0.169437221,0.4981808102065959,0.7288401950372128,1,0.9963616204131918,0.5152197602615328,0.6222302942244824,1
TRIM24,+++++--+,0.303319057,0.4764308521555139,0.8844641595158633,1,0.9528617043110278,0.5041772611696331,0.7327279331638212,1
SPRY1,++--+---,0.097771506,0.7230806081060982,0.5679305644504669,-1,1.1358611289009337,0.6455503087540865,0.5338176534689429,1
OSTN,+-----+-,0.378111005,0.7558190473362505,0.6285246512192035,-1,1.257049302438407,0.6667635306937886,0.5675989829277153,1
NEK9,+++-+--+,0.173161247,0.3628568150209857,0.7218358300447449,1,0.7257136300419714,0.4346531057028696,0.6177261169633127,0.8693062114057392
SKIDA1,-+++-+--,0.478702976,0.5023951538755584,0.8962576438927166,1,1.0047903077511169,0.5179077370141664,0.7444242644387941,1
MND1,-+-++--+,0.199512533,0.42474172391789866,0.6632729010754084,1,0.8494834478357973,0.4741736287686161,0.584671267707955,0.9483472575372321
WFDC1,++-+-++-,0.185285794,0.7033169310726517,0.5903742963971603,-1,1.1807485927943207,0.6346531057028696,0.5472575372321105,1
RIBC2,++++-+-+,0.505048362,0.5387568784101717,0.8961083865811624,1,1.0775137568203434,0.5386124228114784,0.7442789683981111,1
CFAP58,+-+-++--,0.084187057,0.4308823182840165,0.6947672024313672,1,0.861764636568033,0.47751543770432253,0.6026153287322921,0.9550308754086451
DELE1,--+-+++-,0.078780835,0.8651182084870443,0.24957410378388184,-1,0.4991482075677637,0.7413003995641119,0.35844533236469306,0.7168906647293861
SEC23B,++++----,0.206355419,0.12955087006979338,0.9935325177553325,1,0.25910174013958676,0.2670541227751544,0.9072284780239739,0.5341082455503088
CLSTN1,---+++++,0.148576125,0.9933095287041989,0.08745441593896831,-1,0.17490883187793663,0.9176171449328006,0.23029422448238285,0.4605884489647657
STX6,++-++---,0.130588138,0.3120581528546587,0.9414757345839735,1,0.6241163057093174,0.4032691609153651,0.7941881583726843,0.8065383218307302
VSTM2L,---+-+++,0.162167836,0.9729010286467633,0.15673332518636487,-1,0.31346665037272975,0.862259353432619,0.291609153650563,0.583218307301126
MECOM,-++-+---,0.227514996,0.2070525463755894,0.9586639473579456,1,0.4141050927511788,0.33345441336723575,0.8178714130039957,0.6669088267344715
PRDM15,+-+-++++,0.348289477,0.9293717410714971,0.35411558411401106,-1,0.7082311682280221,0.8024700326916091,0.4195423174718489,0.8390846349436978
SLC2A10,+-++++--,0.093131712,0.30413922432987983,0.8026529724339698,1,0.6082784486597597,0.3988376316745369,0.6683617871413003,0.7976752633490738
RARRES2,-++-+++-,0.207051271,0.8126125575078529,0.4584384438174631,-1,0.9168768876349263,0.7054849255357791,0.4766436614602252,0.9532873229204504
CCDC183,----++--,0.466554828,0.8849043795513996,0.5306100082490516,-1,1.0612200164981032,0.7585179803850345,0.5151471122411915,1
TRAF4,+++-+--+,0.407572511,0.6186989969473993,0.8061555050885787,1,1.2373979938947985,0.5856883399927352,0.6704685797312023,1
LPL,-++++---,0.097421917,0.1988835599317613,0.9702847540901294,1,0.3977671198635226,0.32662549945513986,0.8390119869233563,0.6532509989102797
PRPF4,++++-+--,0.138754403,0.2694991557377569,0.9626719692584079,1,0.5389983114755138,0.3767526334907374,0.8252088630584816,0.7535052669814748
CD52,------++,0.151927326,0.9604208714625669,0.23910079393137473,-1,0.47820158786274947,0.8404649473301853,0.3510352342898656,0.7020704685797312
CCDC59,++--++--,0.201939412,0.5139237348022514,0.7049401141160297,1,1.0278474696045028,0.525027243007628,0.608136578278242,1
ARHGEF16,+-+--+--,0.075114763,0.25991600227863215,0.8867235982287197,1,0.5198320045572643,0.37050490374137307,0.7347620777333818,0.7410098074827461
FRRS1,++----+-,0.355023391,0.5022767586711916,0.8853547622823363,1,1.0045535173423832,0.517689792953142,0.7333817653468943,1
SIDT2,--+-++++,0.283580395,0.9737898446283261,0.19156912359334904,-1,0.3831382471866981,0.8639302579004722,0.3176171449328006,0.6352342898656012
SYT6,+-++---+,0.276955447,0.34617810215260497,0.891720690207244,1,0.6923562043052099,0.42411914275336,0.739847439157283,0.84823828550672
SLX4IP,+++++---,0.124156728,0.2579590493886747,0.9574111695400332,1,0.5159180987773494,0.3689792953142027,0.8160552124954595,0.7379585906284054
CCSER2,-+-+-+--,0.092476981,0.344476395109048,0.8683730763714542,1,0.688952790218096,0.42281147838721395,0.7187068652379223,0.8456229567744279
HYOU1,++-+++++,0.332027434,0.9226569974977197,0.510381757600986,-1,1.020763515201972,0.7946240464947331,0.5061387577188522,1
PPRC1,--+-++++,0.087523956,0.981928903553549,0.11018106429384385,-1,0.2203621285876877,0.881002542680712,0.2509989102796949,0.5019978205593898
PPP1R3E,+-+-+--+,0.116414764,0.2700932416371645,0.8251575533916818,1,0.540186483274329,0.37769705775517615,0.684271703596077,0.7553941155103523
GTF2B,++-+-+--,0.061601516,0.20402368358327455,0.9373331799840987,1,0.4080473671665491,0.3306937885942608,0.7883036687250272,0.6613875771885216
DDX18,++++----,0.140650742,0.1273793086940558,0.9948736283256798,1,0.2547586173881116,0.26443879404286236,0.9136215038140211,0.5288775880857247
SLAIN2,+---++--,0.194029546,0.8693642936180651,0.24021538069131235,-1,0.4804307613826247,0.7447148565201598,0.35219760261532873,0.7043952052306575
TXLNB,-++-+++-,0.357691246,0.7807938883921732,0.6608992035162151,-1,1.3217984070324302,0.6828913912095895,0.5829277152197603,1
IGFBP3,-+-+--+-,0.182752151,0.5974605970642819,0.6981541078662992,1,1.1949211941285638,0.5717399200871777,0.6042135851798038,1
GNB4,++-+--+-,0.254207845,0.4037225707252431,0.8758428397602235,1,0.8074451414504862,0.4619687613512532,0.7255357791500182,0.9239375227025064
CARD19,+-+-++-+,0.097461068,0.8928358958131629,0.2572692610374123,-1,0.5145385220748246,0.7660733745005449,0.36338539774791134,0.7267707954958227
ROBO3,+-+--+++,0.109691922,0.7723101730058406,0.41599734637601204,-1,0.8319946927520241,0.6774427896839811,0.45368688703232835,0.9073737740646567
MLC1,+++--+--,0.300067199,0.4051823513317842,0.904005582677972,1,0.8103647026635684,0.46240464947330184,0.7516890664729386,0.9248092989466037
ME1,++--++--,0.152854517,0.311676882606737,0.8581493434207734,1,0.623353765213474,0.4030512168543407,0.7107155830003632,0.8061024337086814
ZNF672,--+----+,0.091114688,0.3973993893973616,0.7580876746531262,1,0.7947987787947232,0.4576825281511079,0.6405375953505267,0.9153650563022158
ADCYAP1R1,+-+-++--,0.315863508,0.509794296578749,0.8100037499313151,1,1.019588593157498,0.5224845622956774,0.673665092626226,1
CD151,--+-++-+,0.397694883,0.8970996572485981,0.45112975150953405,-1,0.9022595030190681,0.7697057755176171,0.4726480203414457,0.9452960406828914
PMM2,+-+-++-+,0.105056588,0.8386247508466127,0.3156931262678573,-1,0.6313862525357146,0.7229930984380676,0.3977479113694152,0.7954958227388303
GPC6,+++-+---,0.251814928,0.38016167149614455,0.8620113065312601,1,0.7603233429922891,0.4449691245913549,0.7139847439157283,0.8899382491827098
RBCK1,-++-++++,0.344398722,0.9608839591396323,0.34745174263676315,-1,0.6949034852735263,0.8410461314929168,0.41598256447511806,0.8319651289502361
SFXN2,+-+-+--+,0.227307641,0.594955098431932,0.6764256771327004,1,1.189910196863864,0.5705049037413731,0.591354885579368,1
MTMR11,+---+--+,0.274247874,0.9395602627426499,0.3426504607099045,-1,0.685300921419809,0.8127860515800944,0.41358517980385034,0.8271703596077007
CCDC84,+-+-+++-,0.169479998,0.9567655037375427,0.15155053438900412,-1,0.30310106877800824,0.834071921540138,0.2873955684707592,0.5747911369415184
ATP6V0A1,-+-++-++,0.283864639,0.695873269715382,0.7816416669949655,1,1.391746539430764,0.6302942244823828,0.6558663276425717,1
USP12,+--++---,0.385890559,0.6465331385991364,0.7502805899021779,1,1.2930662771982728,0.6005811841627315,0.6353069378859426,1
SLC12A1,+++-++--,0.061072901,0.24029436957092645,0.8908764512062405,1,0.4805887391418529,0.3564111877951326,0.73919360697421,0.7128223755902652
DCLK2,--+-++--,0.088691547,0.8831291067003455,0.32785772145895004,-1,0.6557154429179001,0.7567744278968398,0.405375953505267,0.810751907010534
NOTCH1,--+-++-+,0.340472482,0.893567591243528,0.47201919414058824,-1,0.9440383882811765,0.7666545586632765,0.4839084634943698,0.9678169269887396
ZBTB3,-+++-+++,0.182752992,0.637167247367908,0.6730039260451413,1,1.274334494735816,0.5955684707591719,0.5898292771521976,1
SARM1,+-+-+--+,0.403026745,0.7434356780258631,0.6110945466701476,-1,1.2221890933402952,0.6587722484562296,0.557936796222303,1
DISP2,----++++,0.424549258,0.9734070157054109,0.351559609045789,-1,0.703119218091578,0.8631311296767163,0.41787141300399566,0.8357428260079913
KATNA1,+++-----,0.260375343,0.12259782167046453,0.9877789793693726,1,0.24519564334092905,0.26015256084271704,0.8815110788231021,0.5203051216854341
SLC26A2,-++-----,0.31828883,0.47674735789697226,0.8781382935710473,1,0.9534947157939445,0.504322557210316,0.7274246276788957,1
RTP5,----++++,0.200432864,0.9894878530413643,0.16381541499964122,-1,0.32763082999928245,0.9038140210679259,0.2968398111151471,0.5936796222302942
STRIP1,-++--++-,0.214841173,0.7284787697215303,0.6110479267522635,-1,1.222095853504527,0.6493280058118416,0.5578641482019615,1
MORC2,+-+-++++,0.068342013,0.9133698359456515,0.19396026080968087,-1,0.38792052161936175,0.7856883399927352,0.3192154013803124,0.6384308027606248
IP6K1,-+-+++++,0.234956627,0.957450009827394,0.30365656463693014,-1,0.6073131292738603,0.8350163458045768,0.39244460588448965,0.7848892117689793
BUB1,++++----,0.130306805,0.17519551959668817,0.9834635723039828,1,0.35039103919337633,0.308390846349437,0.869596803487105,0.616781692698874
SKA2,+++-++-+,0.203516721,0.4730511699538296,0.8430929377744947,1,0.9461023399076592,0.5022157646204141,0.697638939338903,1
MYH14,--+-+--+,0.112481784,0.9175541264854058,0.19872057918603367,-1,0.39744115837206734,0.7900472212132219,0.323065746458409,0.646131492916818
CRIPT,----+--+,0.409413987,0.8679693746527459,0.5621566205040233,-1,1.1243132410080465,0.7434798401743552,0.5303305484925536,1
CHADL,++++----,0.347691999,0.10320841234085307,0.9974114172517202,1,0.20641682468170613,0.23835815474028332,0.9341082455503088,0.47671630948056665
FAM19A1,-+-++-+-,0.291125077,0.656830308923817,0.5743088708474252,-1,1.1486177416948504,0.6072648020341446,0.5376679985470396,1
UNC80,+---+++-,0.254574599,0.9915573703426397,0.09936320891477651,-1,0.19872641782955303,0.9097711587359244,0.2421358517980385,0.484271703596077
TTK,++++-++-,0.033529979,0.14506975744938644,0.9577722025089265,1,0.2901395148987729,0.28274609516890664,0.8167816926988739,0.5654921903378133
BZW2,---++-+-,0.323604952,0.8112675771866296,0.5288608460478772,-1,1.0577216920957544,0.7043952052306575,0.5141300399564112,1
CAPN14,-+--+---,0.306233355,0.5437419264269537,0.7564623738415573,1,1.0874838528539075,0.5414456956047947,0.6395931710860879,1
NR2C2AP,++-+----,0.058206738,0.14436595212832554,0.9729682291293348,1,0.2887319042566511,0.28223755902651654,0.8440247003269161,0.5644751180530331
PHC2,--+--+-+,0.102233617,0.8317374466947068,0.35761768033977814,-1,0.7152353606795563,0.7192880494006538,0.4216491100617508,0.8432982201235016
CKAP2,++-+---+,0.349039852,0.19925728291318864,0.9800017504013389,1,0.3985145658263773,0.3270613875771885,0.8597166727206683,0.654122775154377
ZNRF2,-+-++++-,0.107771202,0.43460054565824824,0.7718232877366605,1,0.8692010913164965,0.4799854703959317,0.6480203414456956,0.9599709407918634
CHST5,+-+--+++,0.194102853,0.9066949076795803,0.2227162362205915,-1,0.445432472441183,0.7787867780602978,0.3394115510352343,0.6788231020704686
TRIM47,-++-+-++,0.261096094,0.7277373121499757,0.5714333750922028,-1,1.1428667501844056,0.6489647657101344,0.536432982201235,1
FBXO45,-+-+--+-,0.082759784,0.25409568343696853,0.8799985402370323,1,0.5081913668739371,0.3663639665819106,0.7281511078823102,0.7327279331638212
MLF1,-++-+---,0.212984308,0.2007279568845395,0.9690751864253985,1,0.401455913769079,0.32807845986196876,0.8364693062114057,0.6561569197239375
STXBP4,+++-+---,0.121849228,0.11796057876669916,0.9799996742902387,1,0.23592115753339832,0.2553577915001816,0.859644024700327,0.5107155830003632
CCDC36,+++--+-+,0.232396459,0.321765755354095,0.9049288085714738,1,0.64353151070819,0.4090810025426807,0.7521249545949873,0.8181620050853614
