gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
PER3,++++,0.005688337,0.014223463114799698,0.7793545114719124,1,0.028446926229599396
RCOR3,++++,0.015696778,0.036837048027787006,0.48824688098045194,1,0.07367409605557401
RP11-600F24.7,++++,0.007562344,0.5706290480157115,0.030518115520854948,-1,0.061036231041709896
RP5-1159O4.1,+++-,0.016615938,0.019435778818954665,0.6541571538909619,1,0.03887155763790933
ZNF738,++++,0.02230943,0.013972459549135197,0.7932006356612729,1,0.027944919098270394
XRRA1,--+-,0.01397586,0.9610043698238541,0.002556033767536949,-1,0.005112067535073898
RP11-213G2.5,++++,0.017863724,0.5267058338766136,0.04186429093096397,-1,0.08372858186192794
VEGFA,+---,0.003807741,0.0063573426922799705,0.776187594061172,1,0.012714685384559941
SHC3,---+,0.034180335,0.5237023176692102,0.01835934343789283,-1,0.03671868687578566
GUF1,-+--,0.012553861,0.003026142810248083,0.8089518784429808,1,0.006052285620496166
AC007036.4,++++,0.002762325,0.029047739774032806,0.5359924486953666,1,0.05809547954806561
PTPRB,+-++,0.013512466,0.2907973695235681,0.015647959659454633,-1,0.031295919318909265
ZNF33BP1,++++,0.009539101,0.060496022684217214,0.3260357931140528,1,0.12099204536843443
TVP23C,++++,0.009727659,0.07845772676662147,0.3191665936419706,1,0.15691545353324293
TBC1D4,+-++,0.023694823,0.7745014484373677,0.003993486355106059,-1,0.007986972710212118
LINC00342,+-++,0.011911283,0.5073800990372458,0.027219686569799152,-1,0.054439373139598304
STRADA,++++,0.027429931,0.11101374710903357,0.2289893037361838,1,0.22202749421806714
RPL12P20,+++-,3.3156e-4,0.0032917073481364603,0.9247064345695251,1,0.0065834146962729205
DDO,++++,0.008712866,0.07901508340133265,0.33113312273621054,1,0.1580301668026653
SLC25A45,+-++,0.01289699,0.19612342632568314,0.07368734601116762,-1,0.14737469202233525
RP11-430H10.1,++++,0.061104757,0.21089983640313575,0.15824052477077594,-1,0.3164810495415519
AC004980.7,++++,0.014400725,0.1550029084347414,0.16949604464114276,1,0.3100058168694828
MAGIX,----,0.077519127,0.2551616267115811,0.12980144209764455,-1,0.2596028841952891
RP11-187O7.3,++++,0.017237905,0.17760767460028257,0.13957267206996807,-1,0.27914534413993614
PLA2G12A,++--,0.003857064,0.0023812692201209515,0.9804520684286727,1,0.004762538440241903
GABRQ,-+--,0.026002075,0.024394642432850517,0.6283420002771414,1,0.048789284865701034
YTHDF2,-+--,0.003796432,0.15696482955564717,0.08888004197568652,-1,0.17776008395137305
GPSM2,++++,0.013160188,0.02468880955375315,0.6673378457296041,1,0.0493776191075063
VWF,+-++,0.01731039,0.4271793646747023,0.02405957875339017,-1,0.04811915750678034
OR8S1,++++,0.002488946,0.6989221438600004,0.017575935224468254,-1,0.03515187044893651
RP11-421L21.3,+---,0.010219546,0.0020086034136582182,0.9781750202656629,1,0.0040172068273164364
LINC01011,++++,0.016580009,0.6200426986352123,0.03105508109915757,-1,0.06211016219831514
RP11-309G3.3,-+--,0.006479671,0.028201666465052032,0.3445558413961214,1,0.056403332930104064
PADI2,++++,0.019399176,0.04142222384106765,0.5469493641645519,1,0.0828444476821353
KLHL7-DT,----,0.01509741,0.01103939040702497,0.8508592896884766,1,0.02207878081404994
AC006427.2,++++,0.011309514,0.012320842701599055,0.8283889849095987,1,0.02464168540319811
UBR7,-+--,0.00131274,0.4652495454018664,0.03163726581151564,-1,0.06327453162303127
RP11-439M11.1,++++,0.046583461,0.20174568879369628,0.16592935281990853,-1,0.33185870563981706
RN7SKP90,-+++,0.004237699,0.3574299534539762,0.04758351491881038,-1,0.09516702983762076
RP11-145O15.3,+++-,0.002712739,0.011645166969512876,0.8015103599145564,1,0.023290333939025753
CDNF,++++,0.0184774,0.10689146751461659,0.26394668579219543,1,0.21378293502923318
PGR,++++,0.012386178,0.5395030194234882,0.042027790329057055,-1,0.08405558065811411
RMRPP4,++++,0.038369504,0.3361758735454461,0.09063972937547336,-1,0.18127945875094673
RP11-404G16.2,++++,0.005927691,0.015161603399250097,0.782539460686451,1,0.030323206798500195
AC139887.4,++++,0.033612341,0.0916769171526529,0.3067152092871424,1,0.1833538343053058
AC110771.1,++++,0.029235815,0.3383958103999299,0.08153849291451933,-1,0.16307698582903865
KNOP1,++++,0.023987354,0.015760374959191987,0.7769195927628275,1,0.031520749918383974
HNF4G,++++,0.00254664,0.016584827924269043,0.7515678113172091,1,0.033169655848538086
PARP14,++++,0.037445362,0.06739243003917005,0.43127065393349723,1,0.1347848600783401
VN1R51P,++++,0.013888572,0.4598785725036682,0.05799861202042323,-1,0.11599722404084646
TP53AIP1,++++,0.015203446,0.4803696675694444,0.053451580963970395,-1,0.10690316192794079
AC005329.7,+-++,0.007189143,0.1583925432787664,0.059077032970703144,-1,0.11815406594140629
AC005822.1,+++-,0.012368404,0.026690274626078633,0.6056340041273521,1,0.05338054925215727
MYCBPAP,+++-,0.003476116,0.27778258622461904,0.07000257933412009,-1,0.14000515866824018
DPH7,++++,0.008293672,0.6426258380240136,0.029908626036482037,-1,0.059817252072964074
Z95704.1,++-+,0.003910324,0.00897374481116076,0.87957461965747,1,0.01794748962232152
CAPS2,+++-,0.002684176,0.0030294710629447286,0.9568995382920054,1,0.006058942125889457
RP11-196O16.1,----,0.045309873,0.24330518030215045,0.14601784877102575,-1,0.2920356975420515
ZNF23,+++-,0.01777181,0.1105902325669667,0.21539721838409817,1,0.2211804651339334
VN1R42P,++++,0.005122915,0.012844378136954795,0.8324334402764079,1,0.02568875627390959
LDB3,++++,0.004711598,0.024679349560846275,0.6839459864127565,1,0.04935869912169255
SH3RF1,----,0.031335984,0.13436195362174055,0.22794002444806866,1,0.2687239072434811
RNVU1-13,-+++,0.001172075,0.97543710790862,0.002153876590282168,-1,0.004307753180564336
S100A13,++++,0.016308001,0.02612210522427265,0.691778902486013,1,0.0522442104485453
SLC12A9,++++,0.016004991,0.19851218690177,0.15213856476115453,-1,0.30427712952230906
LINC01235,++--,0.006790802,6.243894624666982e-4,0.9987478112633961,1,0.0012487789249333965
LRCH3,++++,0.022403811,0.15079315246055291,0.20516052090873085,1,0.30158630492110583
RP11-388M20.1,-+++,0.00788622,0.6356539852263924,0.02100238040758691,-1,0.04200476081517382
UBE3AP2,++++,0.024306691,0.14299246151631764,0.22434917719952732,1,0.2859849230326353
RP11-77P6.2,+++-,0.019448823,0.06916909674860026,0.30109699215256513,1,0.13833819349720053
COL9A3,+-++,0.006599744,0.1015462710184311,0.2454891534972808,1,0.2030925420368622
DESI2,--+-,0.009462493,0.8495763870678115,0.009315131022718498,-1,0.018630262045436996
RP11-82L18.4,---+,0.024396917,0.6086049205698496,0.017201291520393198,-1,0.034402583040786396
HERC6,++++,0.045188763,0.21893613417771082,0.16625812205270468,-1,0.33251624410540936
SYT15,++++,0.020798505,0.1730779831204254,0.18324757672867434,1,0.3461559662408508
AL391994.1,++++,0.030559301,0.2926666339645718,0.11639642836382671,-1,0.23279285672765343
ALDH1A1,++++,0.009533842,0.011940377915226567,0.8519522388506984,1,0.023880755830453133
PXYLP1,----,0.011702556,0.29047480598123376,0.09760392114965649,-1,0.19520784229931298
HIST1H4A,---+,0.007236424,0.15614179028246244,0.07363706120941929,-1,0.14727412241883858
RPL24P8,----,0.015625022,0.42324245841007346,0.057466941228201715,-1,0.11493388245640343
RAI2,---+,0.013279617,0.8106291139370534,0.01022981721266133,-1,0.02045963442532266
RCN1P2,++--,0.00462072,0.0016363016188464714,0.9923307463761528,1,0.003272603237692943
RP11-770J1.5,-+--,0.002929476,7.608861431002791e-4,0.9261669586500407,1,0.0015217722862005583
VPS33A,----,0.020645911,0.0913879610130995,0.34350890102551723,1,0.182775922026199
TIE1,++++,0.035353828,0.2853387643921913,0.09699808000324302,-1,0.19399616000648603
PHLDB1,++++,0.014656209,0.13980090878092874,0.22472314274793015,1,0.2796018175618575
HIBCH,+++-,0.009212513,0.009840106138341244,0.8353684791176579,1,0.01968021227668249
ADAT1,++++,0.105312469,0.1517530669639622,0.2534104267201712,1,0.3035061339279244
AC002480.3,++++,0.001963055,0.011913517323152233,0.8298580334475606,1,0.023827034646304465
RP11-24B19.3,----,0.020597568,0.07517474769738061,0.40253765585210255,1,0.15034949539476122
RP11-425A23.1,+++-,0.004048455,0.005989325462736313,0.9273980399340502,1,0.011978650925472626
DNHD1,++++,0.039752805,0.19889322539977516,0.18574622234579452,-1,0.37149244469158904
RP11-426C22.6,+-++,0.006880027,0.9577905093146474,0.001970958513939165,-1,0.00394191702787833
CDH23,++++,0.044941054,0.461658145710528,0.06429607035005329,-1,0.12859214070010658
UVRAG,++++,0.010408085,0.10063443370119284,0.30047837007238376,1,0.20126886740238567
PLPP2,++++,0.017844971,0.03915594267900986,0.5762403411664584,1,0.07831188535801972
RP11-554J4.1,++++,0.020328585,0.044579130784675354,0.5733998969359662,1,0.08915826156935071
AC114765.1,----,0.025127332,0.605112151356155,0.03949875640313694,-1,0.07899751280627389
AC098826.5,++++,0.013781328,0.3022330012612622,0.09958240164945543,-1,0.19916480329891087
TMPRSS5,++++,0.04708383,0.16803846187145874,0.22217750820950125,1,0.3360769237429175
NR4A3,----,0.108969707,0.15785119555700464,0.25272342548410015,1,0.3157023911140093
RP5-837I24.1,--++,5.63077e-4,0.9877584742612879,0.0012043127057682526,-1,0.002408625411536505
CTD-2162K18.4,++++,0.033022334,0.7240626694004226,0.02437444367661409,-1,0.04874888735322818
LINC02362,++++,0.061508732000000003,0.13985469507384723,0.2678885731857909,1,0.27970939014769447
RP11-396C23.4,++++,0.003533436,0.02941732333220422,0.6483638723746461,1,0.05883464666440844
CLUL1,----,0.074407203,0.3662081623154617,0.09143219742882545,-1,0.1828643948576509
CBWD3,+++-,0.02030056,0.11339525361336367,0.2153933343467597,1,0.22679050722672733
AP001432.14,-+--,0.01427843,0.01037020251759525,0.2457876605327217,1,0.0207404050351905
PRICKLE3,++++,0.004404793,0.06496786986416177,0.35128884923711245,1,0.12993573972832353
EFCAB13,++++,0.057571631,0.11723106434979806,0.3265233249125028,1,0.23446212869959612
LRRC37A4P,++++,0.03257198,0.5294610955913921,0.05466291593138024,-1,0.10932583186276049
DPH6,-+++,0.029031946,0.2689861101129429,0.09926064125423144,-1,0.19852128250846288
STARD9,++++,0.018331384,0.17513310587407552,0.1875958711508809,1,0.35026621174815104
CHD1L,++++,0.1009389,0.25958289824642844,0.15924253374976982,-1,0.31848506749953964
ZNF804A,----,0.049385871,0.07327856542990388,0.4172120165866859,1,0.14655713085980776
ADGRD1,+++-,0.012421616,0.07408036296198746,0.31098470082121754,1,0.14816072592397492
TMEM240,---+,0.045279066,0.4727371738320945,0.014510034354663137,-1,0.029020068709326274
FNBP1,++++,0.01674888,0.14535269203312076,0.23940743553442098,1,0.2907053840662415
ADRA2B,+-+-,1.01522e-4,2.552075238409825e-4,0.3703841981332238,1,5.10415047681965e-4
RP11-464D20.6,+-++,0.003158001,0.07109554393313974,0.252937291930981,1,0.1421910878662795
TNC,++++,0.010917902,0.014236413698319142,0.8430719516680633,1,0.028472827396638284
TMEM87B,++++,0.004725869,0.5363972418274227,0.04022521252060877,-1,0.08045042504121754
AZIN1-AS1,++++,0.096067085,0.1382773695254063,0.28999822264903924,1,0.2765547390508126
RP11-229C3.2,--++,4.00816e-4,0.9823509285659203,0.0017162471076719705,-1,0.003432494215343941
HSD17B3,++++,0.029303297,0.05427735763450592,0.5249153540751763,1,0.10855471526901184
ITGB2-AS1,+++-,0.016286793,0.05063468970362989,0.28046557128417887,1,0.10126937940725977
RPL17P10,++++,0.001271593,0.02052945936339271,0.6443860169828989,1,0.04105891872678542
PTPN4,----,0.036420999,0.18707532605745825,0.1871410056906612,1,0.3741506521149165
GNAZ,----,0.01047494,0.46899152391667936,0.06427590226087435,-1,0.1285518045217487
CHST8,-+--,0.005367233,0.016851966805305797,0.7830947320306032,1,0.033703933610611594
RARS2,++++,0.012424667,0.03744744106732185,0.5929886024387473,1,0.0748948821346437
RHOF,---+,0.016579855,0.25927907633790553,0.03704223211573597,-1,0.07408446423147194
HMGB3P9,+-++,0.001197608,0.039194854286272944,0.2976287250177885,1,0.07838970857254589
NUDT19P5,+++-,0.017287677,0.0594415989470748,0.41755437584977145,1,0.1188831978941496
SPTY2D1,----,0.026085752,0.6809681544841366,0.0340726558409059,-1,0.0681453116818118
SERINC5,++++,0.020839935,0.19079459145250252,0.18319592338443672,-1,0.36639184676887343
LRIG3,++++,0.012663456,0.046003869191533334,0.5581926235079345,1,0.09200773838306667
CTD-2031P19.3,++++,0.054020702,0.15585877114413155,0.27076436336742266,1,0.3117175422882631
RLIMP2,-+--,1.72799e-4,1.0261806431325985e-4,0.9670129806629331,1,2.052361286265197e-4
RP11-407N17.5,-+++,0.002918599,0.06863010514925627,0.21578271556755027,1,0.13726021029851254
MLLT11,-+--,0.011637961,0.05961916947421672,0.18691811097171337,1,0.11923833894843344
PFN2,-+--,0.020860904,0.03660877720599024,0.2980550685852207,1,0.07321755441198048
RP11-160H12.3,+-+-,0.002260561,0.021330447007823654,0.48348469388095805,1,0.04266089401564731
PCGF3,----,0.005813942,0.055070727257289766,0.47982676799319407,1,0.11014145451457953
TRAF3IP3,++++,0.03916446,0.030038567434689002,0.7036965864380389,1,0.060077134869378004
ZNF433-AS1,+++-,0.007314984,0.01650904492533327,0.8151252686145216,1,0.03301808985066654
RP11-16N11.2,++-+,0.028821449,0.03165427092292262,0.6183958416212828,1,0.06330854184584524
RP6-206I17.1,++++,0.051468585,0.4203303249066846,0.08043804326457966,-1,0.16087608652915933
DNAJB5,----,0.00549376,0.49504920114713674,0.05649776107362622,-1,0.11299552214725243
CCDC25,++++,0.065552671,0.29008839145348553,0.14245327075742842,-1,0.28490654151485684
SFTPC,+-++,0.005867164,0.38403085834663336,0.04960874818495094,-1,0.09921749636990188
LINC00601,+-++,0.009935168,0.16034179039662155,0.15729374108430452,-1,0.31458748216860905
CTD-2545M3.8,++++,0.062794678,0.29984049345081887,0.1407089480520164,-1,0.2814178961040328
RP11-323I15.5,++++,0.012994386,0.08802972455611598,0.3531870105013376,1,0.17605944911223195
LINC00844,++++,0.023351517,0.0277749986796492,0.7224039258337865,1,0.0555499973592984
HCCS,-+--,0.018639143,0.030422706732474138,0.4583073030623008,1,0.060845413464948275
RAB30-AS1,+++-,0.016043464,0.009350602506796703,0.84282772364667,1,0.018701205013593406
USH1C,+++-,0.031279238,0.018417495798069537,0.7018946024974632,1,0.03683499159613907
EGR1,+---,0.001833689,0.5378194842001445,0.03173608488714551,-1,0.06347216977429102
ADRB1,---+,0.044390633,0.5049421338046767,0.05285418963610915,-1,0.1057083792722183
AC097721.2,++++,0.018860267,0.11831487141910925,0.3165899468077787,1,0.2366297428382185
RP11-22B23.1,++++,0.068424368,0.22410370861910997,0.19843443036097957,-1,0.39686886072195915
RN7SKP97,++++,0.024997839,0.02014239370685377,0.8058376486653324,1,0.04028478741370754
CLEC14A,+-++,0.002500655,0.9225920225153371,0.0022603293358853726,-1,0.004520658671770745
ARID4B-IT1,+++-,0.002972865,0.18110164553502986,0.08142593867065268,-1,0.16285187734130535
TBX6,+-++,0.0116676,0.2536327777952462,0.08054397679587494,-1,0.16108795359174988
TUBGCP3,++++,0.073102261,0.21427029496227923,0.21018273632013318,-1,0.42036547264026636
RNF135,++++,0.036405436,0.15294412016416828,0.2772856040518276,1,0.30588824032833656
RP11-354P17.15,++++,0.010166887,0.06675701528152993,0.48721676717594953,1,0.13351403056305985
LINC02432,----,0.025787439,0.27717441078008703,0.1435697859860794,-1,0.2871395719721588
MYLK,++-+,0.017892205,0.007006897435487951,0.9485520567729778,1,0.014013794870975902
ZFPM2-AS1,++-+,0.007133926,0.0021739564994289026,0.9170497385314458,1,0.004347912998857805
SEL1L3,---+,0.003823645,0.06837787399049952,0.38128475510875354,1,0.13675574798099904
RP11-305O4.2,++++,0.023923392,0.12140365778527104,0.31891918644704575,1,0.24280731557054208
ANKRD18CP,++++,0.018144927,0.40959906434457855,0.08080725512134494,-1,0.16161451024268988
ZNF252P-AS1,+++-,0.005456288,0.006746222363518582,0.9333523036214135,1,0.013492444727037164
ZDBF2,----,0.053549849,0.33560913502192424,0.12725755710989553,-1,0.25451511421979106
RPS11P6,++-+,0.001741698,0.015554251422259342,0.708314536424322,1,0.031108502844518684
HNRNPH1P1,+-++,0.027207829,0.3698786056136144,0.0641305138667802,-1,0.1282610277335604
NFIL3,----,0.023008196,0.8016896327258922,0.020748363376669195,-1,0.04149672675333839
CATIP,+-+-,0.010762258,0.06095820971038369,0.13347899089595677,1,0.12191641942076738
RP11-1023L17.1,+-++,0.006870249,0.08896844083472041,0.2955498389723141,1,0.17793688166944083
CYP4F12,+++-,0.041503145,0.06205099164764544,0.3695733017976062,1,0.12410198329529087
SH3TC2-DT,++++,0.008888099,0.041416896029699814,0.6201457245257994,1,0.08283379205939963
LINC01515,++++,0.033950583,0.047140629565035834,0.6247443769036234,1,0.09428125913007167
SMG1P7,-+++,0.029712502,0.7896121302462187,0.016085195632127538,-1,0.032170391264255076
LINC00907,+++-,0.013826065,0.1165882662552179,0.16676361317619784,1,0.2331765325104358
SLC14A2-AS1,++++,0.017294656,0.08151551971598539,0.45541133698401837,1,0.16303103943197078
FCHSD2,+-++,0.022584,0.46409985783606916,0.04267351854953425,-1,0.0853470370990685
MAP3K14-AS1,+--+,4.28195e-4,0.7031023450799805,0.009361173559214519,-1,0.018722347118429038
AC091633.2,+++-,0.008205022,0.07989361152394968,0.16575214208557434,1,0.15978722304789936
RP11-557H15.4,++++,0.012374169,0.10898729168444093,0.3263005217908791,1,0.21797458336888187
NRP1,-+--,0.012614639,0.009541666666418484,0.8587617117740171,1,0.019083333332836967
RP5-867C24.4,+-++,0.011941494,0.15786915922507186,0.09373500178341766,-1,0.18747000356683532
C12orf73,++-+,0.001894337,0.0061846390992575115,0.9501092029994535,1,0.012369278198515023
LINC02198,----,0.021631733,0.7629147901677956,0.02569642372515018,-1,0.05139284745030036
TMEM79,++-+,0.018799217,0.008990910107715433,0.8481178239372494,1,0.017981820215430867
RP11-448A19.1,+++-,0.009841373,0.07136507507841805,0.3481718490379601,1,0.1427301501568361
GMIP,++++,0.051803474,0.4437272014649943,0.09146197215454366,-1,0.18292394430908732
ITGA2,+++-,0.00597956,0.012736291453853165,0.8365559958584851,1,0.02547258290770633
CHURC1,++-+,0.004305976,0.0018898840361216854,0.9820135312466498,1,0.0037797680722433708
RARRES3,++++,0.026713856,0.022540744346415162,0.7914873007499922,1,0.045081488692830324
RPS3AP5,--+-,0.027723367,0.6319244790918458,0.02613117233351073,-1,0.05226234466702146
NFU1P2,----,0.040344182,0.3151055038956755,0.14114425526746116,-1,0.2822885105349223
ADGRF5,+-++,0.013377381,0.47121553434045993,0.032951397240890565,-1,0.06590279448178113
FIRRE,++++,0.021356004,0.032885847644651744,0.728540572457402,1,0.06577169528930349
HCG4,++++,0.022700722,0.033241171655227164,0.7056082278889064,1,0.06648234331045433
FRA10AC1,++++,0.06626595,0.4928407748548222,0.08045172767067109,-1,0.16090345534134218
ADGRE2,++++,0.009930264,0.05576739294663594,0.566864249433662,1,0.11153478589327188
MTFR2,++-+,0.001770672,0.01507392983347306,0.6006462519402962,1,0.03014785966694612
LINC00499,++++,0.067005746,0.37434386853987034,0.12265728369831025,-1,0.2453145673966205
FLNB,++++,0.021462817,0.1641015875003554,0.1846141773694375,1,0.3282031750007108
