gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
UFC1,++++++,0.009203424,5.92954167458434e-5,0.9995947825258199,1,1.185908334916868e-4
DVL1,++++++,8.1806e-4,6.000168217714484e-5,0.9993565919760423,1,1.2000336435428968e-4
LRRC75B,++++++,0.004983861,6.001046487977195e-5,0.9998529928996813,1,1.200209297595439e-4
ARHGDIG,-+++-+,3.807e-4,6.003081700781962e-5,0.8406726410079182,1,1.2006163401563924e-4
HERC2P9,++++++,0.020486493,6.03385158018306e-5,0.9999851084266688,1,1.206770316036612e-4
DMTN,++++++,0.001585887,6.0711482144488676e-5,0.9999360957737525,1,1.2142296428897735e-4
ARSB,------,0.005390452,0.9997863162311358,6.0860743597809856e-5,-1,1.2172148719561971e-4
METTL26,++++-+,0.002201584,6.133578045151421e-5,0.9989243602984474,1,1.2267156090302843e-4
PCGF5,-----+,3.43334e-4,0.990791315413616,6.155706229087678e-5,-1,1.2311412458175356e-4
SERP2,++++++,0.025297167,6.164357598243151e-5,0.9999812905128791,1,1.2328715196486303e-4
H1FX,++++-+,2.25414e-4,6.198870606448634e-5,0.9973433852467498,1,1.2397741212897268e-4
PGGHG,++++++,0.003961934,6.21641994998295e-5,0.9999730167693518,1,1.24328398999659e-4
RPS7,++++++,0.005129765,6.256767145849666e-5,0.999903743266144,1,1.2513534291699332e-4
PEX16,++++++,0.00680415,6.300463418663678e-5,0.9997505461130405,1,1.2600926837327356e-4
NECAB3,++++-+,0.001434312,6.323008262208868e-5,0.9972496446290837,1,1.2646016524417737e-4
AURKAIP1,++++++,1.71864e-4,6.418983968160702e-5,0.9996342964538902,1,1.2837967936321404e-4
KXD1,++++++,0.014531759,6.421194779567769e-5,0.9999815791841692,1,1.2842389559135538e-4
PLEKHG5,+++++-,0.005666393,6.553611831250941e-5,0.9598906870099284,1,1.3107223662501882e-4
LINC00667,++-+++,0.008639795,6.562253190202552e-5,0.999705158340807,1,1.3124506380405104e-4
FAM242A,+-----,0.004173843,0.989992352529249,6.563594178890727e-5,-1,1.3127188357781454e-4
POLR2L,+++++-,1.99168e-5,6.600041027392133e-5,0.9946088350135406,1,1.3200082054784265e-4
FGF7,++++++,0.011340709,6.627505697728617e-5,0.9999928200602838,1,1.3255011395457234e-4
MRO,------,0.00891498,0.9999016764503179,6.697834676794216e-5,-1,1.339566935358843e-4
AC009245.3,-+++-+,3.72407e-5,6.79071260734343e-5,0.8550495925166335,1,1.358142521468686e-4
CNOT6L,------,0.003278831,0.9998492010749069,6.792056446389499e-5,-1,1.3584112892778998e-4
PRXL2B,++++-+,6.03038e-4,6.922768946832029e-5,0.9952134547381905,1,1.3845537893664059e-4
TMEM220,------,0.006029105,0.999964296144854,6.950803656950427e-5,-1,1.3901607313900855e-4
GPC1,++++++,7.74195e-4,7.011084638546118e-5,0.9999281632810932,1,1.4022169277092236e-4
BMT2,------,0.012047676,0.9999686763732185,7.039996445649969e-5,-1,1.4079992891299938e-4
OST4,++++-+,5.97486e-4,7.097688788754184e-5,0.9959968807524658,1,1.4195377577508369e-4
IGIP,-----+,0.001897794,0.9739628220742039,7.166675999342853e-5,-1,1.4333351998685706e-4
ZNF518B,------,0.003950957,0.9999944119045376,7.180739635356595e-5,-1,1.436147927071319e-4
PIH1D1,++++++,9.8196e-4,7.260039740612044e-5,0.9993420383401341,1,1.4520079481224088e-4
SMKR1,++++++,0.01230879,7.314534212537536e-5,0.999777655887839,1,1.4629068425075072e-4
GPAA1,++++++,3.66691e-5,7.325252835887784e-5,0.995452233862781,1,1.465050567177557e-4
MAD1L1,++++++,0.004877159,7.358986350111855e-5,0.9999839159060433,1,1.471797270022371e-4
SNORA71D,++++--,1.17903e-4,7.365950219595762e-5,0.9444997675373659,1,1.4731900439191525e-4
PFDN5,++++++,0.007159913,7.37025321099392e-5,0.9999711798732077,1,1.474050642198784e-4
KCNS1,++++++,0.015925278,7.391199403394225e-5,0.9999802187070571,1,1.478239880678845e-4
TBC1D4,++++++,0.023694823,7.398818572880515e-5,0.9999946139300342,1,1.479763714576103e-4
SMIM29,++++-+,4.0053e-5,7.499129681994636e-5,0.9933458634783324,1,1.4998259363989272e-4
RP11-295P9.3,----++,0.00623001,0.9722574507138821,7.640519284087959e-5,-1,1.5281038568175918e-4
ASPHD1,++++++,0.00678247,7.673584075038171e-5,0.9999358535781656,1,1.5347168150076342e-4
RAC3,++++++,0.0081081050000000009,7.755453565769227e-5,0.9999077100998414,1,1.5510907131538454e-4
SLC35F5,------,0.001116404,0.9987317163358134,7.777168086848321e-5,-1,1.5554336173696643e-4
LDLRAD4,-----+,0.003274262,0.9795657210435488,7.866792837614951e-5,-1,1.5733585675229903e-4
VPS9D1,++++++,0.012045401,7.898260269302373e-5,0.9999787294374008,1,1.5796520538604745e-4
LA16c-380H5.5,++++++,0.023447815,7.987436324655984e-5,0.9999939245545877,1,1.5974872649311968e-4
IPMK,------,0.003786006,0.9999931430834949,8.0015776713328e-5,-1,1.60031553426656e-4
FAM86B3P,++++++,0.012786815,8.024519809483128e-5,0.9999729733039466,1,1.6049039618966257e-4
LIN7B,++++-+,0.00293599,8.066009863331269e-5,0.9754117368566927,1,1.6132019726662538e-4
HCFC1R1,-+++++,0.005386848,8.06775856494438e-5,0.9985801094896373,1,1.613551712988876e-4
CDC37,++++-+,6.95878e-4,8.107747771595933e-5,0.9974595220909718,1,1.6215495543191866e-4
ADAMTSL2,++++++,0.004489781,8.194318500290245e-5,0.9996514029721927,1,1.638863700058049e-4
RN7SL767P,++++-+,1.07155e-4,8.237938860416913e-5,0.9858570668068257,1,1.6475877720833825e-4
RPS15,++++-+,2.56133e-4,8.244670431334503e-5,0.871806860865078,1,1.6489340862669007e-4
ZNF10,------,0.003490946,0.999989928113258,8.300132896314037e-5,-1,1.6600265792628073e-4
RP11-111F5.4,------,0.003657194,0.9995842151519312,8.309297886246976e-5,-1,1.661859577249395e-4
MUC20,++++++,0.024652604,8.509103057740935e-5,0.999999504631137,1,1.701820611548187e-4
NAT8L,++++++,9.85477e-4,8.615799867218023e-5,0.9985981546181143,1,1.7231599734436045e-4
RPS26,++++++,0.003046322,8.629285746130551e-5,0.9998911575997846,1,1.7258571492261102e-4
LRRC37A17P,++++++,0.023200199,8.732552417091305e-5,0.9999995024910195,1,1.746510483418261e-4
TCEAL6,++++-+,0.008295687,8.744615064757952e-5,0.9975197283860984,1,1.7489230129515905e-4
ALYREF,+++++-,0.002014843,8.789539512689835e-5,0.9944304671667672,1,1.757907902537967e-4
SUPT3H,++++++,0.022147929,8.844043320913014e-5,0.9999978171998911,1,1.7688086641826027e-4
RP11-680G24.4,++++++,0.020674182,8.946516084633264e-5,0.9999971171822035,1,1.789303216926653e-4
CBX6,++++++,0.007153003,8.971033845884374e-5,0.9995729470821235,1,1.7942067691768747e-4
LINC02024,----+-,7.81641e-4,0.9837620081754984,9.022044855379093e-5,-1,1.8044089710758185e-4
MAGI2-IT1,----+-,9.8666e-5,0.9960948653669177,9.033532648907442e-5,-1,1.8067065297814884e-4
RNF149,------,0.010158729,0.9998062764171218,9.06891907673057e-5,-1,1.813783815346114e-4
RNU1-88P,++++++,0.003081452,9.29814404529162e-5,0.9998526685094244,1,1.859628809058324e-4
FTCD,++++++,0.012540124,9.432598126175752e-5,0.9999655513040665,1,1.8865196252351504e-4
PLEKHM2,++++-+,0.003242619,9.454887022240349e-5,0.9902135442007559,1,1.8909774044480697e-4
EXOC3,++++++,0.021011251,9.474872725193513e-5,0.9999976740984855,1,1.8949745450387025e-4
ADIRF-AS1,++++++,0.019426666,9.486122894236235e-5,0.999955610596138,1,1.897224578847247e-4
DYM,++++++,0.001581637,9.745836752913603e-5,0.9997486215865314,1,1.9491673505827206e-4
CCM2,++++++,0.0039711,9.823383586825479e-5,0.9997038031446689,1,1.9646767173650957e-4
NDUFC1,+++++-,0.004787397,9.829877836966458e-5,0.9928798748785881,1,1.9659755673932916e-4
TMEM9B,------,0.006290292,0.9999921493882142,1.0007381453818285e-4,-1,2.001476290763657e-4
TTC9B,++++++,2.17879e-4,1.0061156101745358e-4,0.9997747417189089,1,2.0122312203490716e-4
RAMP2,++++++,0.001559395,1.00970088954921e-4,0.9997276314978363,1,2.01940177909842e-4
ZNF192P1,------,0.010445282,0.9998926721265773,1.0112196944124205e-4,-1,2.022439388824841e-4
ADH1B,++++++,0.012310725,1.014775580234753e-4,0.999994005659564,1,2.029551160469506e-4
CLEC11A,++++++,0.004710806,1.0175267538799413e-4,0.9998299901135979,1,2.0350535077598826e-4
NAA38,+++++-,9.04149e-4,1.0211634028081086e-4,0.998846821265657,1,2.0423268056162173e-4
RP11-290F24.6,----+-,0.014792947,0.9958286421341547,1.0241092478573092e-4,-1,2.0482184957146184e-4
SNRNP25,++++++,0.005229586,1.0534099991695967e-4,0.9998132279300416,1,2.1068199983391935e-4
USP53,------,0.012710577,0.9999961818019658,1.0578202233439845e-4,-1,2.115640446687969e-4
CHRNA4,++++++,0.0013743,1.0578832437742645e-4,0.9999364279597478,1,2.115766487548529e-4
CADM1,------,0.010877791,0.9999958470381525,1.0708636899703003e-4,-1,2.1417273799406006e-4
PALM,++++++,2.2065e-4,1.0791541225330913e-4,0.9989239093780766,1,2.1583082450661825e-4
CHORDC1,------,0.012360092,0.9999269879241458,1.0886572964374081e-4,-1,2.1773145928748162e-4
EIF3L,+++++-,6.37128e-4,1.0947301145626858e-4,0.9913667487546349,1,2.1894602291253716e-4
C16orf45,++++--,9.58753e-4,1.1032823111085316e-4,0.7484731437558136,1,2.206564622217063e-4
PPP1R3F,++++-+,8.75792e-4,1.1068982524403267e-4,0.9945105740373567,1,2.2137965048806533e-4
HERC6,++++++,0.009370696,1.1139589904977747e-4,0.999963001138011,1,2.2279179809955494e-4
ZC3H7B,++++-+,0.002809492,1.1156089368272022e-4,0.9961142070069836,1,2.2312178736544043e-4
RP11-712P20.2,------,0.005371968,0.9999426193704919,1.1336692190461695e-4,-1,2.267338438092339e-4
MARCH2,++++-+,1.74212e-4,1.1375058660244045e-4,0.9702306285484453,1,2.275011732048809e-4
UBA52,++++++,0.008313431,1.1389563050640173e-4,0.999814983992172,1,2.2779126101280347e-4
TRMT9B,----+-,0.004323589,0.9917177357626228,1.15041927348009e-4,-1,2.30083854696018e-4
RNF217,------,0.007448689,0.999963944842327,1.1554048922936445e-4,-1,2.310809784587289e-4
C19orf66,+++++-,8.22176e-5,1.1619158909462295e-4,0.9966033363586202,1,2.323831781892459e-4
GSPT1,------,0.02636351,0.9999749223679295,1.1819640689994583e-4,-1,2.3639281379989166e-4
RP1-90G24.6,++++++,0.02850968,1.1876689813044006e-4,0.9999992545734844,1,2.3753379626088013e-4
MIR193BHG,++++++,0.01530478,1.1880268223990524e-4,0.9998483950996184,1,2.3760536447981048e-4
IRF3,++++++,0.00722052,1.1882637154118195e-4,0.9999522438986905,1,2.376527430823639e-4
MYL6B,++++++,0.001938085,1.1890065363247606e-4,0.9978812808665726,1,2.378013072649521e-4
RP11-594N15.3,------,0.001677395,0.9995573837197849,1.1912081487201993e-4,-1,2.3824162974403986e-4
PTMS,++++++,4.96334e-4,1.19359141850779e-4,0.9991905666484537,1,2.38718283701558e-4
HES1,------,0.003550966,0.9999126101320367,1.1957893220119911e-4,-1,2.3915786440239823e-4
RNF187,+++++-,8.7182e-4,1.2045906458692716e-4,0.9928707529862192,1,2.4091812917385432e-4
MICOS13,++++++,1.45234e-5,1.2179441775743174e-4,0.9863465042372257,1,2.4358883551486347e-4
SCARNA8,++++-+,0.001168492,1.2205267357928796e-4,0.9919423653286982,1,2.4410534715857592e-4
STAG3L5P,++++++,0.014286875,1.2228381208818622e-4,0.9999950852809356,1,2.4456762417637243e-4
ZNF7,++++++,0.021768795,1.2237394790649665e-4,0.9999935435303238,1,2.447478958129933e-4
FRG1,++++++,0.004949529,1.237586739339361e-4,0.999974615645893,1,2.475173478678722e-4
ACAP2-IT1,----+-,0.001596929,0.988595693173894,1.2397848966016242e-4,-1,2.4795697932032484e-4
THAP4,++++++,0.001238506,1.249608270495759e-4,0.9995509929783402,1,2.499216540991518e-4
C12orf10,+++++-,8.0994e-4,1.253421372592022e-4,0.9957384861026274,1,2.506842745184044e-4
LINC02060,------,3.48956e-4,0.9988374531600016,1.2573016227620412e-4,-1,2.5146032455240823e-4
MAGEC3,------,0.023180131,0.9999973376217741,1.2611480469338656e-4,-1,2.522296093867731e-4
RIMS1,++++++,0.004789412,1.2624506072345652e-4,0.9998398459003881,1,2.5249012144691304e-4
RCN1,++-++-,0.003495327,1.268977411036492e-4,0.9859350358792497,1,2.537954822072984e-4
PRDM8,+++++-,0.00238633,1.274641785453272e-4,0.9941598083163914,1,2.549283570906544e-4
DCAF11,++++++,0.0025305,1.2837497449496262e-4,0.9986170233369789,1,2.5674994898992523e-4
NT5E,-----+,0.01246294,0.9982956865519976,1.2840617028326851e-4,-1,2.5681234056653703e-4
INTS13,------,0.008160615,0.9999442758483031,1.284114153738216e-4,-1,2.568228307476432e-4
HSPBP1,++++++,0.002651739,1.2854060715163673e-4,0.9975382410006183,1,2.5708121430327346e-4
CACTIN,++++++,4.96364e-4,1.2866617789459344e-4,0.9991474692917792,1,2.573323557891869e-4
WDR83OS,++++++,0.002766423,1.2895346654077727e-4,0.9995420977502545,1,2.5790693308155453e-4
LONRF1,------,0.004010672,0.9999750221958772,1.291092641482345e-4,-1,2.58218528296469e-4
OAZ1,+++++-,0.00423757,1.2943156691905115e-4,0.9733479346512519,1,2.588631338381023e-4
KATNB1,++++--,4.04912e-4,1.300029797654358e-4,0.9424738688878677,1,2.600059595308716e-4
RPS4X,++++++,0.008248253,1.304402843252341e-4,0.999776430275702,1,2.608805686504682e-4
AP2S1,++++--,0.001044232,1.312277884812607e-4,0.9114073111657015,1,2.624555769625214e-4
MMAB,++++++,0.004444297,1.3122817329044826e-4,0.9999872205522162,1,2.624563465808965e-4
RIMS4,+++++-,0.003040247,1.3170980859490247e-4,0.9925195284503328,1,2.6341961718980494e-4
PPP6R1,++++++,2.07388e-4,1.334380133788181e-4,0.9983025226575055,1,2.668760267576362e-4
DACT3,++++--,3.73383e-4,1.339339019352585e-4,0.9756866970704153,1,2.67867803870517e-4
RPL37A,++++++,0.02001483,1.3448999509736725e-4,0.9999780895046675,1,2.689799901947345e-4
PIGF,------,0.014801514,0.9999920020016118,1.3523337412769916e-4,-1,2.704667482553983e-4
SNX13,------,0.005744538,0.9998766175877443,1.3565203280381673e-4,-1,2.7130406560763346e-4
IFFO1,++++++,7.99878e-4,1.3620624771638713e-4,0.9998705037638942,1,2.7241249543277427e-4
TP53BP2,------,0.017526901,0.9998540954926818,1.3639905443562234e-4,-1,2.727981088712447e-4
ZNF84,------,0.010415636,0.9999469487046939,1.364291838836826e-4,-1,2.728583677673652e-4
BLVRB,++++++,0.001006611,1.3705254407841088e-4,0.9943522790195567,1,2.7410508815682176e-4
RP11-701H24.7,------,0.001491242,0.9999763960493374,1.3761022602368727e-4,-1,2.7522045204737453e-4
NSUN5,++++++,0.001763783,1.3858129216222365e-4,0.9999200257050673,1,2.771625843244473e-4
RPS27A,++++++,0.005221038,1.3982433303407998e-4,0.9995943108055613,1,2.7964866606815995e-4
MKLN1,------,0.006264956,0.9999625459832042,1.3983340738831545e-4,-1,2.796668147766309e-4
FAM184B,++++-+,0.029135394,1.4004814203403719e-4,0.9977892470043467,1,2.8009628406807437e-4
SLC37A4,++++++,2.43543e-4,1.402050131438588e-4,0.9997493529232123,1,2.804100262877176e-4
LINC01004,----+-,3.77487e-4,0.9876433441077027,1.4157301587536622e-4,-1,2.8314603175073243e-4
ZNF442,++++++,0.013205769,1.420434792841636e-4,0.9999774907763492,1,2.840869585683272e-4
RP11-326G21.1,++++++,0.0068683,1.4218170409781425e-4,0.9999280263391745,1,2.843634081956285e-4
NR3C2,+-----,0.004508685,0.9918396940986278,1.4362961905743866e-4,-1,2.872592381148773e-4
MX2,-+++++,0.003329921,1.4556917979689874e-4,0.9925696142068304,1,2.911383595937975e-4
TIE1,++++++,0.046109936,1.466167196345685e-4,0.9999995974479887,1,2.93233439269137e-4
RP11-15A1.2,++++++,0.004263775,1.4684639888852067e-4,0.9996627980140744,1,2.9369279777704133e-4
RP11-640M9.1,++++++,0.011402893,1.4901637007299712e-4,0.9999564772290375,1,2.9803274014599424e-4
SNRPC,+++++-,0.003880047,1.4979567125959965e-4,0.9962773141711928,1,2.995913425191993e-4
NUDC,++++++,0.005211966,1.4998929774690152e-4,0.9999039881735455,1,2.9997859549380304e-4
RP6-42F4.1,-----+,9.15526e-4,0.943274805709974,1.5034153709122606e-4,-1,3.006830741824521e-4
PPP1R16A,++++++,7.06783e-4,1.5043863340749046e-4,0.9997345429701979,1,3.0087726681498093e-4
MAP4K2,++++++,0.002308267,1.5069368289581818e-4,0.9994165792748916,1,3.0138736579163637e-4
FHOD1,++++++,0.001571342,1.5121685749313907e-4,0.9998667183591542,1,3.0243371498627815e-4
GNAQ,------,0.021542171,0.9999840623234156,1.519483609852441e-4,-1,3.038967219704882e-4
LYRM9,++++++,0.022830124,1.5285389357420968e-4,0.9999730360801076,1,3.0570778714841937e-4
KCNMB1,++++++,0.003132844,1.5310606312559266e-4,0.99996662219777,1,3.0621212625118533e-4
RPL17P50,------,0.006008814,0.9998155687462607,1.5388587854113744e-4,-1,3.077717570822749e-4
RNF126,-+++++,7.88188e-6,1.5399716491153523e-4,0.9674134747380423,1,3.0799432982307046e-4
ZNF428,++++++,0.003789157,1.5442764106927254e-4,0.9991546268545776,1,3.088552821385451e-4
RP11-403I13.4,++++-+,3.89431e-4,1.5482058340366198e-4,0.9884003872441949,1,3.0964116680732396e-4
SPRED1,------,0.002482216,0.9997942593041848,1.5552407867517882e-4,-1,3.1104815735035765e-4
METTL27,-++-++,0.010064884,1.5555586103254307e-4,0.9689819693186429,1,3.1111172206508615e-4
RPL3,++++-+,0.002939001,1.5566918878336447e-4,0.9992282884439923,1,3.1133837756672895e-4
AFAP1L2,++++++,0.015157977,1.5690172364545002e-4,0.9998845005181709,1,3.1380344729090004e-4
SNORD115-6,++++++,0.02221419,1.5843207533678747e-4,0.9998578349134429,1,3.1686415067357494e-4
RBM12B,------,0.011283738,0.9998819878957009,1.5898390320435058e-4,-1,3.1796780640870115e-4
LINC00839,------,0.002996603,0.9999553181297036,1.5899117784882097e-4,-1,3.1798235569764193e-4
LRRK1,++++++,0.015314265,1.590027128575919e-4,0.9999828582014121,1,3.180054257151838e-4
MAPK11,++++++,0.013927436,1.597211890440123e-4,0.9998983772220618,1,3.194423780880246e-4
TRNP1,++++++,0.004668483,1.6000898650869331e-4,0.9994842035775153,1,3.2001797301738663e-4
HDDC3,-+++++,0.00210592,1.6014505630823563e-4,0.9991500615634691,1,3.2029011261647125e-4
MAN1A2P1,------,0.017571085,0.9999919963258062,1.602417017118928e-4,-1,3.204834034237856e-4
FAM118A,------,0.039590898,0.9999993557249944,1.6054306270681063e-4,-1,3.2108612541362127e-4
ADAMTS1,------,0.001457023,0.9992603146661129,1.6056354819450085e-4,-1,3.211270963890017e-4
NUPL2,++++++,0.004841763,0.00016080579805586882,0.9997154072424447,1,3.2161159611173763e-4
PDZD8,----+-,0.00256709,0.9986823919737956,1.6223104991923998e-4,-1,3.2446209983847996e-4
ST6GALNAC6,++++-+,0.003759324,1.6240043874229186e-4,0.9981984784927471,1,3.248008774845837e-4
PQBP1,++++++,0.00312298,1.6371542102769395e-4,0.9997052299382457,1,3.274308420553879e-4
COLEC11,------,0.014313392,0.9999962404970535,1.640738421185263e-4,-1,3.281476842370526e-4
CCDC144A,------,0.011070412,0.999874425389895,1.651389534497996e-4,-1,3.302779068995992e-4
ANKRD36BP2,++-+++,0.014654473,1.697740967019435e-4,0.9991063205705731,1,3.39548193403887e-4
LINC00284,+-+-++,4.68411e-4,1.702161552370997e-4,0.9431479239736185,1,3.404323104741994e-4
KLF16,++++++,0.001002725,1.7068372781712968e-4,0.9992848183797952,1,3.4136745563425935e-4
RN7SL674P,++++-+,3.86036e-4,1.7209467370017808e-4,0.9764104844082342,1,3.4418934740035616e-4
BTN2A3P,++++++,8.1132e-4,1.7308449184902724e-4,0.9994070304420515,1,3.461689836980545e-4
C6orf106,++++++,0.002620127,1.733184542039598e-4,0.9994031262846103,1,3.466369084079196e-4
C3orf18,++++++,0.011239099,1.7335836224969978e-4,0.9999864698408809,1,3.4671672449939955e-4
ZNF260,------,8.12901e-4,0.9997388894911031,1.7481999386431435e-4,-1,3.496399877286287e-4
ZFP14,------,1.79024e-4,0.9981611817906652,1.7581959744884378e-4,-1,3.5163919489768756e-4
SMARCC2,++++++,0.027579789,1.779314101897002e-4,0.9999861938964638,1,3.558628203794004e-4
EDEM3,------,0.037054082,0.9999857759855968,1.7972616790335111e-4,-1,3.5945233580670223e-4
MBOAT2,------,0.01077439,0.9999577403841111,1.810050454571375e-4,-1,3.62010090914275e-4
SEL1L,------,0.015049554,0.9998056369886313,1.8257650318077525e-4,-1,3.651530063615505e-4
SMG1P7,++++++,0.00930475,1.8343663701176968e-4,0.9998754179203644,1,3.6687327402353936e-4
PPARG,++++++,0.002468306,1.8433513758028003e-4,0.9983630999834029,1,3.6867027516056006e-4
DPY19L3,------,0.006793927,0.9999885043633986,1.850976954582198e-4,-1,3.701953909164396e-4
SPIRE2,++++++,0.038576689,1.8612788172009552e-4,0.9999990860278379,1,3.7225576344019105e-4
ENDOG,++++-+,6.07061e-5,1.8702209946655184e-4,0.9899184086461088,1,3.740441989331037e-4
PLCB2,++++++,0.029233679,1.879043702116335e-4,0.9999698249807221,1,3.75808740423267e-4
RPS18,++++++,0.008298099,0.00018921739167826462,0.9996954554630658,1,3.7843478335652925e-4
MYH7B,+-++++,0.009992196,1.9132985021053705e-4,0.9983961629172609,1,3.826597004210741e-4
MZT2B,++++-+,3.5281e-4,1.9345492312120377e-4,0.5842529876367281,1,3.8690984624240753e-4
NRP1,------,0.012614639,0.9999954050677058,1.9384342012803216e-4,-1,3.876868402560643e-4
KDM3A,----+-,0.005746965,0.9941368786948676,1.940871186238024e-4,-1,3.881742372476048e-4
RABL6,++++++,2.35852e-4,1.9497290596552115e-4,0.9996155345228848,1,3.899458119310423e-4
CCDC85B,-+++-+,1.76488e-5,1.956195623698086e-4,0.9474435986623744,1,3.912391247396172e-4
MFAP3L,------,0.018380803,0.9999947332459624,1.9736326053904638e-4,-1,3.9472652107809276e-4
FNBP1L,----++,0.001051041,0.8094712556722495,1.9870387351341177e-4,-1,3.9740774702682355e-4
GDAP1L1,++++++,0.007026001,1.99530748138068e-4,0.9995149473096342,1,3.99061496276136e-4
PIGA,------,0.001156337,0.9998090982812557,2.006333296077466e-4,-1,4.012666592154932e-4
AC083799.1,----+-,0.004333211,0.8768789701677954,2.0198447305487717e-4,-1,4.0396894610975433e-4
RPL5,++++++,0.002390898,2.026987654064349e-4,0.9991955933399232,1,4.053975308128698e-4
