gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ATP2C2,+------+++-+,0.13170292,0.9882168921355685,0.1504228408698761,-1,0.3008456817397522
RP11-145M9.5,--+++---+-++,0.221189347,0.3528056142553606,0.839364005899838,1,0.7056112285107212
SDCBP2,-+---+++----,0.187041813,0.7031815903870997,0.5330951436813368,-1,1.0661902873626736
RIIAD1,-+---+-++++-,0.327619485,0.9298526027760363,0.5404381187573026,-1,1.0808762375146053
TMEM181,-+++-+------,0.067023503,0.14884779575420512,0.9777225078694793,1,0.29769559150841024
RBM48,++--+-++--+-,0.222174555,0.7547074679787975,0.4972694825528197,-1,0.9945389651056394
ATG2A,-------+++++,0.150574623,0.9976358162848996,0.10644431427312694,-1,0.21288862854625387
AC006116.21,++---++++-+-,0.219211562,0.8420402909842742,0.38582412753811823,-1,0.7716482550762365
RP11-768F21.1,-++-----++++,0.20436286,0.7578152440891249,0.47597655376800524,-1,0.9519531075360105
CLDN16,+-------+++-,0.075512228,0.9290307950813493,0.25175057256182565,-1,0.5035011451236513
ADAM29,-+---++--+++,0.129886386,0.9472017181787822,0.37298949775023915,-1,0.7459789955004783
SFI1,+-+---++-+++,0.217424931,0.9880473862294666,0.22107271924519725,-1,0.4421454384903945
AHCTF1P1,++--+-+-----,0.045138509,0.3821780532170191,0.8508175199166821,1,0.7643561064340382
CEP89,+-----++-++-,0.11365385,0.9884200625327021,0.13604051383946977,-1,0.27208102767893955
TPRXL,----+-+++--+,0.092348729,0.9395972089172846,0.24818714013362989,-1,0.49637428026725977
CD81-AS1,+---+-+--+--,0.105048856,0.8755010029821291,0.3337493459666076,-1,0.6674986919332152
RP11-61L19.3,-----+-++-++,0.264966957,0.9329846617082198,0.39110946421959825,-1,0.7822189284391965
KCNS3,++-++++++---,0.220296319,0.4058081568168829,0.9036866041461609,1,0.8116163136337659
GS1-72M22.1,+-++----++++,0.063562033,0.8500531757261138,0.3534779541115266,-1,0.7069559082230532
PRKCG,---+--+-+++-,0.242011079,0.9819728842999077,0.24503063832042268,-1,0.49006127664084537
SOWAHC,+-++-+---+-+,0.182134323,0.5752974072571451,0.8479162373935416,1,1.1505948145142901
DDX5,+----++---++,0.123442943,0.9394199215654503,0.25727912459961266,-1,0.5145582491992253
CASS4,--+---+--+++,0.089705881,0.9507644911601009,0.3636217247411013,-1,0.7272434494822027
EIF4G1,---++-+-+++-,0.070969063,0.9466836616923698,0.2483182445889478,-1,0.4966364891778956
ANXA4,+++++----++-,0.225899023,0.20120626303594705,0.9875367257202724,1,0.4024125260718941
LINC02003,+++---++++--,0.072668498,0.48102229487518805,0.7553351912868062,1,0.9620445897503761
PRDM15,+-+-+-+++++-,0.297737575,0.8867061844172853,0.464984587304132,-1,0.929969174608264
HOGA1,+++--++---+-,0.243930936,0.6180257174552193,0.8168204265638108,1,1.2360514349104386
SLC7A1,--+++-++-+-+,0.118266956,0.6851139196677931,0.5708318891753179,-1,1.1416637783506358
PPP1R1C,-++-++----+-,0.065345397,0.13089477545762665,0.9845692240249945,1,0.2617895509152533
SENP2,--++-++-+-++,0.403298326,0.8534047549209552,0.684465835371328,-1,1.368931670742656
RP11-127H5.1,+-+---++--+-,0.091692304,0.9156850105965878,0.3396861908396163,-1,0.6793723816792326
NAMPT,-+++++++----,0.215261463,0.4007927698257341,0.9527673884169218,1,0.8015855396514682
PIM1,-++-+-++-++-,0.276094802,0.5184628181940534,0.7866583884880199,1,1.0369256363881068
SPHKAP,+-++++-+-+--,0.193177964,0.45700923129988213,0.892640343638722,1,0.9140184625997643
RP11-890B15.3,--++++----+-,0.105517361,0.15639132393441285,0.9826239745429972,1,0.3127826478688257
AP000266.7,+++++-+---+-,0.269708174,0.44768631788102753,0.9221192836408649,1,0.8953726357620551
C10orf82,--+--+++++-+,0.251947216,0.9591124952732413,0.2710947684783938,-1,0.5421895369567876
LINC01772,+-+-+--+--+-,0.276846599,0.47319704331064927,0.8282110763356035,1,0.9463940866212985
RPP38,+++--++--+--,0.208395389,0.43199169586966624,0.8540566264646581,1,0.8639833917393325
ATP1A3,---+-+++++--,0.319285127,0.8868450152856013,0.5855865298307266,-1,1.1711730596614531
ZMYND11,+++--++--++-,0.104263078,0.4972854906098528,0.7962522752040299,1,0.9945709812197056
RP11-797D24.3,--+-++++--+-,0.117434351,0.36509226081130924,0.8407944070219615,1,0.7301845216226185
RP11-333E1.1,+-+-+-+-++++,0.242290115,0.9299122651454104,0.4963173730714327,-1,0.9926347461428654
LGALSL,++-+-+-++---,0.124433682,0.44214150198431956,0.815122001934732,1,0.8842830039686391
KRT8P4,+-+-+-+++---,0.138053582,0.667941794540625,0.6313705033564636,-1,1.2627410067129272
SLC35F2,+++--+-+++--,0.270781544,0.5865009902402265,0.8968842511027812,1,1.173001980480453
TANC2,---++-+++-++,0.154106081,0.9730400780495563,0.296848635377449,-1,0.593697270754898
ID4,+-+-++----++,0.104260739,0.16350413090454846,0.9867216531268554,1,0.3270082618090969
SYVN1,--+-+-++-+++,0.175652732,0.9764635330128494,0.18464267447255375,-1,0.3692853489451075
CD200R1,++-+-----++-,0.137268055,0.44496181927751854,0.8025500338063842,1,0.8899236385550371
IL16,--+-+++-++--,0.032635263,0.8706513855485751,0.3688454689872542,-1,0.7376909379745084
DDX59,++++---+--+-,0.276592541,0.24149555829983566,0.9868729996270664,1,0.4829911165996713
SCG5,--++-+-++++-,0.115614992,0.8861289718707532,0.32774805887044783,-1,0.6554961177408957
NEIL1,-++---+-+-++,0.145507492,0.9534093197632633,0.25276469256022194,-1,0.5055293851204439
AC156455.1,-++--+++--++,0.187283267,0.6710432383947589,0.7241080150174821,1,1.3420864767895178
RP11-252A24.7,--+-+-+--+++,0.283089417,0.7942913053808286,0.5443042099395151,-1,1.0886084198790302
BORCS5,-+--+-+---++,0.172948045,0.6063906630556544,0.6456801640462752,1,1.2127813261113087
FAM49B,-+++-+--+-++,0.136250068,0.4299647488011574,0.936565404710369,1,0.8599294976023149
NLRC3,++--+--++++-,0.161167636,0.8696967906222088,0.3158239050439379,-1,0.6316478100878758
RP11-774O3.3,+---++-+--++,0.1925766,0.73024888899466045,0.5128892775484398,-1,1.0257785550968797
PLD6,---++-+---+-,0.197551034,0.8576870613265409,0.45148072383294285,-1,0.9029614476658857
UNC80,+---+-+++--+,0.254574599,0.9925752120107284,0.11894679181624572,-1,0.23789358363249144
PCDHGA9,+--+++++-++-,0.116231427,0.696577332419788,0.6111446625124979,-1,1.2222893250249958
DCLRE1C,+++-++------,0.175549455,0.14092537795518154,0.9970857310543704,1,0.28185075591036307
SHH,-++---+-++-+,0.338237613,0.8921235630405949,0.4983762077260543,-1,0.9967524154521086
ZNF554,-+++---++++-,0.235185322,0.9360395163559043,0.4480076575399551,-1,0.8960153150799102
KRT18P4,+---++++-+++,0.345874462,0.828625334443244,0.664487711764217,-1,1.328975423528434
CTD-3096M3.2,----+-++--++,0.178634924,0.887284343836847,0.500299034372376,-1,1.000598068744752
RP11-180C16.1,++-+++-+-+--,0.138416261,0.27043746912095096,0.9341700865021685,1,0.5408749382419019
LMTK2,---+--+-++-+,0.081176243,0.9880036229577577,0.12838335958478314,-1,0.2567667191695663
EIF4E,+--+-+++++-+,0.290463225,0.9451868262799848,0.4248621381753115,-1,0.849724276350623
IL17RA,+-+-++-+--+-,0.139864993,0.279536611048352,0.9163357838360517,1,0.559073222096704
MRC1L1,+-+--++++---,0.155109228,0.6877863859634981,0.8059388749400579,1,1.3755727719269961
TBCA,+--+-++---+-,0.132024989,0.4226926703745483,0.8114303347694518,1,0.8453853407490965
SNORA3,+-+++----+--,0.305509027,0.4437443762769282,0.8794675708881781,1,0.8874887525538564
HMCN1,+-+-+-----++,0.148088177,0.34123337143613053,0.8565967655702662,1,0.6824667428722611
FGF14,-+++--+++---,0.374358513,0.7883855798169985,0.6859583579552726,-1,1.3719167159105452
PCNA,++++++------,0.208811786,0.08882929424163037,0.9993460477304513,1,0.17765858848326074
KLHL1,+-+--+-+-+++,0.148949987,0.9587202057647778,0.2127869861824046,-1,0.4255739723648092
KTI12,+++---++-++-,0.194999434,0.7402678104624778,0.6063121754127131,-1,1.2126243508254262
SLC16A6,-+++--++--+-,0.080908642,0.7185826565354443,0.5852815779234889,-1,1.1705631558469778
KIAA2012-AS1,--+-+++--+++,0.293381125,0.8113529490333249,0.5699717048352586,-1,1.1399434096705172
RP3-326L13.3,++---++---++,0.113433049,0.702206684245532,0.5965563780346581,-1,1.1931127560693162
CYCS,-+-+-+++++--,0.172042273,0.9178804793593294,0.36599036516243927,-1,0.7319807303248785
GEMIN8,+-+++-+---+-,0.113650622,0.25839235903458607,0.9580856126441446,1,0.5167847180691721
SUDS3,++-+--+-+--+,0.343483922,0.774494750215451,0.7816073726900571,1,1.548989500430902
SPPL3,++--+----+++,0.078087774,0.6317939086981119,0.6511471738803545,1,1.2635878173962238
PRSS27,+-+---+-+-++,0.154888583,0.8738481499221658,0.3582286751815683,-1,0.7164573503631366
DENND5B,-+-+-+++----,0.311012458,0.728548722110435,0.7812761714809466,1,1.45709744422087
RPS26P21,-+---++-+--+,0.137691373,0.82334756834216,0.47466935364130725,-1,0.9493387072826145
STAM,+--+++-+--+-,0.069849076,0.3845543776079795,0.9351010013515474,1,0.769108755215959
FAR2P3,--+++---+-++,0.128236428,0.8805452160261202,0.35203479068584387,-1,0.7040695813716877
RP11-110G21.2,+-+-+-++-+-+,0.163065507,0.6263735964010402,0.652859547566975,1,1.2527471928020804
RP11-807H17.1,+-+--+++++-+,0.153450882,0.9021524366993733,0.4253697576988837,-1,0.8507395153977674
AC004951.5,+----++--+++,0.103256211,0.9438626431577083,0.23437938219850432,-1,0.46875876439700864
SMG1,+---+-+---++,0.339826611,0.8224384171922775,0.6587240739475975,-1,1.317448147895195
CCDC121,++++-+-+-+--,0.100858482,0.1810957479115887,0.9741575548382448,1,0.3621914958231774
NFATC4,+++---+++-+-,0.132773902,0.9478797714537143,0.4013103194149465,-1,0.802620638829893
LDHAP4,++++-+-+----,0.184517468,0.1013829189929086,0.9971653330842809,1,0.2027658379858172
ERGIC3,+++-+---++--,0.183969759,0.31344525622806485,0.9513737080160531,1,0.6268905124561297
SLC44A2,+-+-++-+-+++,0.460065271,0.7813470396074297,0.7897084100317012,1,1.5626940792148594
GDPD5,---++--+++-+,0.094865825,0.9611385127982459,0.2485882898184844,-1,0.4971765796369688
DDX42,----+-++--++,0.197565349,0.9733309256005009,0.19956876489451347,-1,0.39913752978902695
FAM122B,++-+-+++----,0.266068459,0.44629739095876314,0.7946536006054894,1,0.8925947819175263
PCDH1,----+-+++++-,0.138224224,0.986139840592992,0.17714738222061127,-1,0.35429476444122254
RP1-63G5.7,+++-+-++---+,0.156258525,0.644056733099803,0.6988909875974176,1,1.288113466199606
RP3-508I15.9,+-+----+--++,0.221994416,0.8563602404123397,0.44842602008152305,-1,0.8968520401630461
FGFR3,+++--+-++-++,0.110072431,0.5831103071139082,0.6379555263277072,1,1.1662206142278164
ABCA12,-+++--++---+,0.104007868,0.7178742787487822,0.6146006857773814,-1,1.2292013715547627
PBX4,-------+++++,0.370174362,0.993228816975221,0.27448488415387223,-1,0.5489697683077445
UCKL1,+-----++++++,0.0420461,0.9891956394891016,0.1280037761046497,-1,0.2560075522092994
DBI,+-+-++----+-,0.180221559,0.3502606614864158,0.9335550776784705,1,0.7005213229728317
SLC16A1,--+-+-++-+++,0.178200607,0.9777578361321121,0.18050239216103303,-1,0.36100478432206606
BX936347.1,-++---+--++-,0.188201031,0.8385130614935886,0.44927307059871247,-1,0.8985461411974249
TRIM11,+---+-+-+++-,0.300786198,0.9205172905514756,0.3635596508824609,-1,0.7271193017649218
EMC10,-++-+--++---,0.093477052,0.23517146556946214,0.9592882411323355,1,0.4703429311389243
AMER3,-+----++++++,0.132107495,0.9940053490357283,0.1807372620723274,-1,0.3614745241446548
IGLON5,------++++++,0.109920612,0.9980416183657608,0.10680860383454152,-1,0.21361720766908304
ACOT1,-+---+-+---+,0.198455975,0.41774579118078037,0.8948650287572465,1,0.8354915823615607
CCNF,------+-+++-,0.12358517,0.9285703734856174,0.44438829843531985,-1,0.8887765968706397
RP3-388M5.9,+++++-+----+,0.339865075,0.32085587233569596,0.9751348507267953,1,0.6417117446713919
FAIM2,---++--+++++,0.109598032,0.9922105908063436,0.1482960289061559,-1,0.2965920578123118
LINC01811,-+-----++-++,0.260758342,0.8664177875591724,0.608777351114032,-1,1.217554702228064
CTA-292E10.8,--+-+++--+-+,0.151293541,0.7224295731870427,0.6752877029296573,-1,1.3505754058593147
MGAT2,-+++-+--+-+-,0.094852361,0.3336461738912795,0.8739342494670213,1,0.667292347782559
AP3M1,-++--+------,0.192846908,0.10923135410917258,0.9944519232750618,1,0.21846270821834515
TCAF1P1,--+++++-+++-,0.084134289,0.6696120360065831,0.651671701640697,-1,1.303343403281394
ALOX12B,--+++-+--+-+,0.164293733,0.44303676946875736,0.8145007123930345,1,0.8860735389375147
HEY2,--+-+----+++,0.143374078,0.5295421826961182,0.8909055579247838,1,1.0590843653922364
PAQR9,+-++-+------,0.20545306,0.4466685401635482,0.947476157151961,1,0.8933370803270964
ITPRIP,+++++-+--++-,0.385342007,0.6914189150393468,0.822992751804244,1,1.3828378300786937
WSCD1,+-+-+-+-++-+,0.203923631,0.8209772817714829,0.6273384858592292,-1,1.2546769717184585
NSD1,-++-+-+---++,0.076181275,0.759228562238057,0.528510877603948,-1,1.057021755207896
OR2L3,----+-+++-++,0.213912553,0.9802347618110185,0.29138030823458794,-1,0.5827606164691759
PYGM,+-+-++----++,0.143600479,0.3953991091209935,0.8883864660986537,1,0.790798218241987
RP5-1126H10.2,+-+-+-+-+-++,0.294479965,0.881904261301091,0.38935629863133675,-1,0.7787125972626735
RASA1,++-+----+---,0.181530432,0.2247580521537802,0.9660272730773504,1,0.4495161043075604
ARL9,---+--++-++-,0.198365586,0.988378086424376,0.147564154531206,-1,0.295128309062412
GLI1,+-+---++--++,0.107755925,0.9349105458765813,0.37913648019328106,-1,0.7582729603865621
CTD-2373J6.1,+--+++----+-,0.295558777,0.36654270983709114,0.9783384302548025,1,0.7330854196741823
RP11-30K9.6,-------++++-,0.218966357,0.9423009990943484,0.385495919974192,-1,0.770991839948384
CTD-3088G3.8,+-----+-+-+-,0.118187178,0.9688854913674072,0.27056870094225816,-1,0.5411374018845163
RPSAP18,----++++++-+,0.164073091,0.9865229500129422,0.16594599832835127,-1,0.33189199665670255
MAN1B1,-++--+--+-+-,0.353177186,0.6707857687930323,0.8379566138061112,1,1.3415715375860646
CPAMD8,--+-++++-+++,0.142370919,0.6904226927548398,0.6764375622960469,-1,1.3528751245920938
SLCO4A1,--+-+--+--++,0.146914672,0.6233735314763622,0.6923387649864703,1,1.2467470629527244
ATAD3C,-++-+--+-++-,0.169249368,0.6763742801233776,0.767134578613432,1,1.3527485602467553
RP11-15N24.4,---+--++++-+,0.172423734,0.9523559925557409,0.22026209149192366,-1,0.4405241829838473
ARHGAP26,-+----++++--,0.255915721,0.9870905248378082,0.2590952783975967,-1,0.5181905567951934
CCDC96,-+--+--+-+++,0.245518004,0.8085748264123499,0.6074877472027798,-1,1.2149754944055595
YTHDF1,-++-+++---+-,0.289889167,0.29814813878610286,0.9712826172381502,1,0.5962962775722057
PXDC1,+-+---++-+--,0.249303098,0.9356672540941546,0.46996638469047436,-1,0.9399327693809487
POLD3,+++-++++--+-,0.230203218,0.2028750937270266,0.989087850128089,1,0.4057501874540532
OLFM5P,+--+--++--+-,0.213662316,0.7513670815577476,0.6482844198017299,-1,1.2965688396034598
GABRG2,-+-+-+-+++--,0.087545357,0.701366075742152,0.613310556452344,-1,1.226621112904688
INTS4,+-+-++++--+-,0.278308485,0.633269186438107,0.787862162894773,1,1.266538372876214
SPATA25,++++---++++-,0.155375741,0.7094942574511671,0.5371402149734359,-1,1.0742804299468718
TIMM44,--+-----+++-,0.255129364,0.922661068463807,0.48380105817944274,-1,0.9676021163588855
RP11-326I11.3,--++++++--++,0.098802004,0.3309588936608221,0.891159746274841,1,0.6619177873216442
RP11-571M6.7,+---+--+-++-,0.106695595,0.8436298174518472,0.4004075521385034,-1,0.8008151042770068
ZNF264,+-+-++------,0.220039699,0.2521429319236405,0.9918295872183126,1,0.504285863847281
FAM86B1,-+----+--+++,0.226849207,0.7754558073290391,0.6365939773189386,-1,1.2731879546378773
TRIM3,+-+++-+-+--+,0.33071696,0.8570747436762336,0.5314948054013435,-1,1.062989610802687
LINC02373,+++--+--+--+,0.135204029,0.2538416777980883,0.9686280175772133,1,0.5076833555961766
ESRRB,+-+--++--+-+,0.126377632,0.6796533555344211,0.7858370145005138,1,1.3593067110688422
GTF3C1,------++++++,0.281819555,0.9970511201774332,0.19310892929264298,-1,0.38621785858528596
POLR3B,++++-+++-++-,0.32639413,0.7419478674898284,0.7951587050940876,1,1.4838957349796569
GBF1,----+-+-++++,0.288790648,0.994348862716557,0.22972609682967216,-1,0.4594521936593443
SCFD1,++++-++---+-,0.105875863,0.2462096631192658,0.9593621131281833,1,0.4924193262385316
RP11-390K5.6,-+--+-++--++,0.168492215,0.9767334455273695,0.2800768250699985,-1,0.560153650139997
GPR173,-+----+--+++,0.254941835,0.9562534846462728,0.36936757831338185,-1,0.7387351566267637
RASGRF1,--+++-++++-+,0.124621165,0.7906679421437915,0.5003835133548432,-1,1.0007670267096864
SEC61A2,++++++------,0.210435288,0.06542423278357945,0.9995573790555075,1,0.1308484655671589
FOXO3B,--++----+-++,0.061848587,0.6596257225875763,0.5837084726171249,-1,1.1674169452342498
GVQW1,+++-++------,0.331296951,0.2035372282598711,0.996965345868468,1,0.4070744565197422
MAP1B,+--+++--++-+,0.122414729,0.46011838424652596,0.8348342498017217,1,0.9202367684930519
ASCC2,--+-+-+--+++,0.086999046,0.9327714816911954,0.27326400580413734,-1,0.5465280116082747
RUNDC3B,-+-+-+++--++,0.108701447,0.709991068929588,0.577915143227591,-1,1.155830286455182
PPRC1,--+---++++-+,0.087523956,0.9860359581490152,0.19650058931790867,-1,0.39300117863581735
GKAP1,+++-+-+--+++,0.056287544,0.5518881099454145,0.7110334268555125,1,1.103776219890829
RP11-2E11.9,+---+++--+--,0.177284501,0.423573217765225,0.9377149167789376,1,0.84714643553045
MYSM1,+---+++---++,0.150432905,0.47327590516623685,0.8239703045325105,1,0.9465518103324737
SKIDA1,-+++---+---+,0.302550893,0.7228413095971333,0.773606792539711,1,1.4456826191942667
NDUFV2P1,++++-++++---,0.137622137,0.4881797968602293,0.7546485955666068,1,0.9763595937204586
GLRA3,-+-+--+-+--+,0.250297986,0.6926475619486263,0.566920407939105,-1,1.13384081587821
TXLNA,+++---+--+--,0.094192277,0.6888358504410634,0.6785372780453083,-1,1.3570745560906166
THBS4,+++--+-+-+-+,0.241305404,0.26934290817041306,0.9481404222890312,1,0.5386858163408261
CHST3,-++++----++-,0.2073516,0.6023934509596807,0.8253525599680547,1,1.2047869019193613
EFNB3,+-++---++-+-,0.229311426,0.8293981053774201,0.4750249068291,-1,0.9500498136582
SLC30A1,-+----++----,0.128633587,0.7023922613776123,0.7393162048058417,1,1.4047845227552247
SLC35B2,-++++--+-+-+,0.257038492,0.4609307463199696,0.8896072331219103,1,0.9218614926399392
LINC00594,++----+---++,0.162963153,0.8806114779572843,0.4549092551427148,-1,0.9098185102854296
KCND1,--+-+-++--++,0.157004209,0.6966409007411256,0.6091565554355247,-1,1.2183131108710494
ZNF845,+++--+-++---,0.167210163,0.6212151167566118,0.7146656763306527,1,1.2424302335132236
CPXM2,+++++-+---+-,0.16142187,0.31263888647657156,0.9185848930121144,1,0.6252777729531431
PLAU,+++--+--+-++,0.142245744,0.6352831816036049,0.6819713343718115,1,1.2705663632072097
ZSCAN26,++----+++-++,0.2468581,0.9842969426500497,0.24865208393006233,-1,0.49730416786012466
RP11-397O8.7,-+-++-+-+--+,0.103663197,0.43225259721623543,0.8348450001764834,1,0.8645051944324709
PPOX,-++--+---++-,0.22680093,0.5654719566079391,0.7425899583808512,1,1.1309439132158783
DRD1,-+++---+--+-,0.213406755,0.23525211101065133,0.9509725325010489,1,0.47050422202130265
PNKP,++--+-+++++-,0.078984115,0.7050902103999352,0.5945173163098652,-1,1.1890346326197303
OSBP,-+-+---+---+,0.339047708,0.6495397944231154,0.7810442092655379,1,1.2990795888462308
ZNF222,+-+---++---+,0.139904663,0.6191321093805099,0.7262269894727165,1,1.2382642187610198
AC005013.5,+-+-+--+--++,0.16871276,0.44601025269142996,0.8446139220856507,1,0.8920205053828599
HLA-DQA1,+++--++-++--,0.152222333,0.4902288249713497,0.9096766156754952,1,0.9804576499426993
TUFT1,++++----+++-,0.228209798,0.5636662108181204,0.6891214214203281,1,1.1273324216362408
LINC00680,+-+-+++----+,0.289196749,0.4795125476771965,0.9057288394092491,1,0.959025095354393
MCTP1,++-++---+-++,0.325224894,0.5578393228022037,0.8269878245497853,1,1.1156786456044074
EVC,-----+-+-+++,0.185243149,0.9576722323544479,0.2775972473415813,-1,0.5551944946831626
CCNYL2,++++++---++-,0.081502403,0.15377237688490691,0.99101085676174006,1,0.30754475376981383
BZW1,++++-+--+---,0.249177157,0.32694940967228875,0.9551332292518914,1,0.6538988193445775
AC003090.1,+-++--+++---,0.101902609,0.561436316253996,0.7505696987232975,1,1.122872632507992
CLEC4A,+----+++-+++,0.169072255,0.9698532915381654,0.2555171708834518,-1,0.5110343417669037
RN7SL801P,+++++-++--+-,0.431833066,0.7400297216326512,0.8453496108613341,1,1.4800594432653025
ANK2,+--+--++++-+,0.255699976,0.902392096874748,0.3809364254230529,-1,0.7618728508461058
FAHD2A,----+-+---++,0.174832642,0.8613540073277013,0.505014768889454,-1,1.010029537778908
ACSS1,+-+-+++----+,0.140138702,0.7133558895641108,0.7828594418421908,1,1.4267117791282216
MEIS3P1,--+--+++-++-,0.14114867,0.9762878673752647,0.18401342427495868,-1,0.36802684854991735
CTD-2124B8.2,+---+++++-+-,0.125371141,0.381191917012218,0.8587465992023805,1,0.762383834024436
GAD2,+-+--+++---+,0.192529965,0.8230479201598981,0.44192585315347743,-1,0.8838517063069549
PTDSS2,++--+-+--+++,0.15717694,0.8037802427268137,0.46222191430548176,-1,0.9244438286109635
IST1,+++-++----+-,0.178609259,0.1389039360645402,0.9933024096907205,1,0.2778078721290804
ZNF93,-++-+-+-+++-,0.267905155,0.6290073948330763,0.8709075733006552,1,1.2580147896661527
WASF2,--+-++-+-+-+,0.277410309,0.7218816171465572,0.648377531577363,-1,1.296755063154726
RPL29P24,+--+++------,0.315480268,0.2822705024442149,0.9642102939617837,1,0.5645410048884298
DNAH10OS,+---+-++-+++,0.150177453,0.9921686072018053,0.16628390204730026,-1,0.3325678040946005
EEF1DP7,++--+-++--++,0.094912164,0.43465612145723803,0.8219613966003646,1,0.8693122429144761
RP11-575L7.8,+--+++-++---,0.183735056,0.35792270791122893,0.9276138686688138,1,0.7158454158224579
TBCC,-+-+-+-++---,0.303022467,0.49137992748943676,0.8580889893925612,1,0.9827598549788735
RP1-136B1.1,--+++-----++,0.185389589,0.4821156835381303,0.8609834657520976,1,0.9642313670762606
PHAX,---+-++-+---,0.335809128,0.835838571837787,0.7532795557475589,-1,1.5065591114951178
ZNF85,+-+++-+++---,0.444702325,0.79851734916325,0.7967380560192511,-1,1.5934761120385021
NAGK,+-+-+++--+++,0.192176279,0.8636916032985978,0.4337128865027267,-1,0.8674257730054534
TMEM130,------++-++-,0.154216206,0.9927460804516264,0.2271705740159728,-1,0.4543411480319456
ABCB6,--+-++---+++,0.184108228,0.6832983573757939,0.6178359349243555,-1,1.235671869848711
CCDC174,+---+-+--+++,0.161423418,0.8382422277595617,0.4426884145638919,-1,0.8853768291277838
PRKAR2A,+++--+------,0.148321557,0.18053550449721953,0.9904205788235939,1,0.36107100899443906
PPP1R9A,++++--------,0.133076312,0.1868366745161605,0.9859311763758025,1,0.373673349032321
LTB4R,--+-+----+++,0.159077413,0.8429792079217491,0.40602963105077305,-1,0.8120592621015461
CAPN5,---++---++++,0.10711409400000001,0.9725760239921672,0.25755870415728066,-1,0.5151174083145613
AP5Z1,--+-+-+-++++,0.169258277,0.975636301028443,0.2873050443427042,-1,0.5746100886854084
HIST2H2BF,--+-++--+---,0.184289538,0.34539105089728883,0.9542392081674693,1,0.6907821017945777
TEP1,+++--++---++,0.269034966,0.5575486722394148,0.8515087213982195,1,1.1150973444788297
FHDC1,++++++----++,0.178850511,0.3717254802978753,0.9393370230311212,1,0.7434509605957506
LTBR,+-+---+-+-++,0.227113288,0.9628868292947431,0.27971367316185647,-1,0.5594273463237129
AMIGO2,+++++++---++,0.111450593,0.5176788247548318,0.8304636296235822,1,1.0353576495096637
GCNT4,++-++---+--+,0.07999193,0.791869472021295,0.5623460202289453,-1,1.1246920404578906
CRYM,++-----++-+-,0.058936314,0.9405044787332355,0.29209994615752316,-1,0.5841998923150463
TSPAN31,+++----+---+,0.115320541,0.31350858393415365,0.9131762376361157,1,0.6270171678683073
RN7SL788P,++----++----,0.180560055,0.6710056473876012,0.6810377291215111,1,1.3420112947752023
CHRNB2,---+----++--,0.220721541,0.8407144096149652,0.6295655925628423,-1,1.2591311851256846
EZR,+++-++++--+-,0.355029101,0.378714261624406,0.9692748948342178,1,0.757428523248812
ME2,++++-+++--+-,0.102330719,0.47488727961316185,0.7892397308357296,1,0.9497745592263237
SLC26A11,+++-+---+--+,0.310726514,0.6070530658133645,0.8862156129226002,1,1.214106131626729
CD248,++--+--++++-,0.18624985,0.8117745957077274,0.6567156380802242,-1,1.3134312761604483
C9orf40,++-+-++-++-+,0.254853832,0.7399116985583385,0.7512806852565626,1,1.479823397116677
SYT2,--+-++---+++,0.194594254,0.7866632485917723,0.5140385894098726,-1,1.0280771788197451
ARSD,+++--+-+----,0.276214399,0.2920576534811225,0.9918896663681933,1,0.584115306962245
AC092835.2,+-+-+-+-+--+,0.150309274,0.6920932273872741,0.5972277987090737,-1,1.1944555974181474
RP11-982M15.6,++++-+-----+,0.095505366,0.15457978934747346,0.9905753709116181,1,0.3091595786949469
ALDH2,+++--+--+--+,0.161170473,0.3581598709405587,0.9487239789518928,1,0.7163197418811174
ZHX2,--+-+----+++,0.23202029,0.769107275033043,0.6107655395439855,-1,1.221531079087971
ATOH8,-+--+-+--++-,0.14085215,0.9492433393402384,0.27076510557083716,-1,0.5415302111416743
CNTF,-++--+-+-++-,0.331859342,0.7463710264562422,0.8423867783188571,1,1.4927420529124844
NAGA,+-+-+++-+---,0.085296407,0.5438366104625559,0.7274322498532239,1,1.0876732209251119
ASXL1,--+-+-+--++-,0.213408745,0.9531820809355499,0.36261847504294203,-1,0.7252369500858841
SELENBP1,+++--+-++--+,0.272530029,0.7634871749960219,0.724204930891055,-1,1.44840986178211
NFATC2,-++++----+--,0.224212025,0.2753175773582715,0.9847981551227896,1,0.550635154716543
C4orf19,+++--++++--+,0.123105104,0.7319629719323537,0.6134447846451123,-1,1.2268895692902246
AC090286.2,----+-+++--+,0.058459168,0.8929946598455394,0.43694205754179266,-1,0.8738841150835853
SEC31B,+-+-+-+++-++,0.065159529,0.9726270876986187,0.22855234841551278,-1,0.45710469683102556
MAVS,--+-+----+++,0.1084407,0.8808359127508611,0.5546365437997463,-1,1.1092730875994925
MYH15,+---+++--+-+,0.18189882,0.45058523627252234,0.8043751182745058,1,0.9011704725450447
MYO7A,--+-+-+++--+,0.211688275,0.963506212816263,0.2794490930386656,-1,0.5588981860773312
