gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
SLC25A13,-+--,++++---+,NA,0.06720401093901071,0.4267578225838735,+,0.134,0.012040960841315292,36.2,1
IRX3,----,NA,NA,0.2059343864330825,0.06720474157564453,-,0.134,0.01370903101942076,36.2,1
C3orf22,--+-,NA,NA,0.9460732020075835,0.06725495051081451,-,0.135,0.04481284753610962,36.2,1
STRAP,++++,++-++-+-,-+--++,0.5674994632867971,0.06726440391605505,-,0.135,0.010457584,36.2,1
CCDC138,---+,----++-+,NA,0.8818944773380437,0.06727195995290669,-,0.135,0.062004419,36.2,1
RBP7,----,++++---+,---++-,0.06728480662933882,0.12692844073889964,+,0.135,0.053941797021459036,36.2,1
TCF12,-+--,++++----,--+++-,0.0888246283022634,0.06729139721515695,-,0.135,0.012622753,36.2,1
TMEM242,++++,++++++++,-+++-+,0.06729148387352106,0.5197850557539276,+,0.135,5.11346e-4,36.2,1
ESRRB,+++-,+-+-+--+,NA,0.06729601249283071,0.9597612604906592,+,0.135,0.03422037813685936,36.2,1
SERINC1,++++,++++----,++--++,0.06732176569514933,0.08747904588937117,+,0.135,0.003190075,36.2,1
LRIF1,-+--,-+++----,+---+-,0.12553629731820054,0.06736438742411488,-,0.135,0.004775562,36.2,1
LRIF1,-+--,-+++----,-+-+-+,0.12553629731820054,0.06736438742411488,-,0.135,0.004775562,36.2,1
SLC39A2,--++,NA,NA,0.9825589370697589,0.06736988485034276,-,0.135,0.15766223346735822,36.2,1
ARPC5L,+-+-,+--+++++,++---+,0.2335291721212745,0.06737013850659028,-,0.135,0.007474072,36.2,1
CWF19L2,----,+-+-+---,--++++,0.7562655879339923,0.06737175624493327,-,0.135,0.020953184,36.2,1
RGS1,-+--,----+--+,NA,0.06744868436442837,0.10351532035116705,+,0.135,0.020471955,36.3,1
FITM1,---+,NA,NA,0.9339185035829395,0.06748125291758406,-,0.135,0.033978221776183495,36.3,1
VPS11,+++-,+-++-+--,+-----,0.06748237092425145,0.7892277255782942,+,0.135,0.019831273,36.3,1
LGALS12,-+-+,----++--,NA,0.5634629951637552,0.0675091058517377,-,0.135,0.025944226,36.3,1
ZNF528,++-+,+++-----,NA,0.06754590498001815,0.9896423768428061,+,0.135,0.030378568,36.3,1
CTSK,--+-,-++-----,+----+,0.7127301507453285,0.06754638178275223,-,0.135,0.063601685,36.3,1
CHCHD3,+++-,+++++++-,-----+,0.5906170203222637,0.06755607329515376,-,0.135,0.010098408,36.3,1
DEDD2,--+-,++++--++,-++---,0.0675870880056466,0.6168724192338343,+,0.135,0.012136891,36.4,1
KRTAP9-1,++--,NA,NA,0.06758852474975137,0.9808660542427773,+,0.135,0.15560988370999637,36.4,1
HIST1H3D,-+-+,+++--+++,NA,0.06761448635774106,0.12632603660454214,+,0.135,0.01149207121771946,36.4,1
OR3A3,-+-+,NA,NA,0.09049486532194041,0.0676320602014111,-,0.135,0.024061279975383112,36.4,1
EBLN1,++--,NA,NA,0.06763671018721978,0.9455889584879353,+,0.135,0.027214990512086198,36.4,1
RFESD,-+++,+++-++--,NA,0.06765024911099035,0.27394824210361485,+,0.135,0.066391351,36.4,1
TEX30,+++-,++++++++,-+-+-+,0.7318167613375774,0.06765321957509983,-,0.135,0.006686704,36.4,1
PLEKHG4,---+,-+++++-+,NA,0.9369548070317987,0.0676629392598335,-,0.135,0.013461045093738992,36.4,1
CCDC24,+---,+-+-++++,-++---,0.06768048482983835,0.11532766548367065,+,0.135,0.004317509,36.4,1
GOLIM4,-+--,+++-----,NA,0.06773161194342757,0.9779930339819531,+,0.135,0.078724999,36.4,1
RASGEF1A,++++,-+--++++,++----,0.06776376822044657,0.1066969713984705,+,0.136,0.019610674,36.5,1
SLC5A12,++-+,+++--+--,NA,0.0677700421594383,0.8247422928001908,+,0.136,0.037970363,36.5,1
CCBL2,-+++,++++----,----++,0.06779997682532557,0.21512916892092018,+,0.136,0.045199374,36.5,1
C2orf80,--++,++-++++-,NA,0.9915887370023316,0.06780152802486414,-,0.136,0.096991905,36.5,1
ALDH1A1,-++-,+++--++-,----++,0.4224381255258777,0.06781852506083445,-,0.136,0.037371375,36.5,1
LGALS3BP,----,++++----,---+-+,0.06784534190209066,0.08092446522495754,+,0.136,0.008283614,36.5,1
DEPDC4,+--+,+-+++---,NA,0.06793565493443039,0.9318760916751931,+,0.136,0.014005301,36.5,1
CGGBP1,-+++,++-+----,-+--++,0.06797588249795061,0.17022534269337658,+,0.136,0.002254945,36.6,1
RNF183,++--,NA,NA,0.06799658491561554,0.9825658664315843,+,0.136,0.2165012995893318,36.6,1
WAPAL,-+-+,++++----,NA,0.06801053369087663,0.9035593076998519,+,0.136,0.09232965,36.6,1
PDGFC,++-+,+++-----,---+-+,0.06807400990311573,0.2588690683863565,+,0.136,0.018017884,36.6,1
CDC42EP1,----,++++---+,--++++,0.06808723140294605,0.07210588531338721,+,0.136,0.02404073,36.6,1
DNAJC5G,--++,NA,NA,0.9618235886123192,0.06809694171151755,-,0.136,0.03626040162867338,36.6,1
HBM,----,NA,NA,0.839859472533789,0.06817230266030791,-,0.136,0.019795866454796474,36.7,1
AATK,----,+-++--++,--++--,0.3831011504646268,0.06820203257961865,-,0.136,0.0043628304862595325,36.7,1
H2AFX,--+-,-+-----+,+----+,0.9019433449652837,0.06821536426086892,-,0.136,0.007595506,36.7,1
MARK4,+-+-,----+-++,+-++--,0.5636515612059247,0.06822703646075966,-,0.136,0.017085231,36.7,1
B3GAT3,+-+-,+++--+++,+++---,0.3572153366896136,0.0682418585755308,-,0.136,0.006910756,36.7,1
IDH3B,+-+-,++++++++,-----+,0.374057649557812,0.06825292038506622,-,0.137,0.014157032338076813,36.7,1
POMP,+-+-,++---+-+,-+-+++,0.9543829676010953,0.06826547469833598,-,0.137,0.012593352,36.7,1
IRAK2,-+--,+++-++++,---+--,0.214219793087162,0.06826596312017595,-,0.137,0.012742884,36.7,1
BCAS4,+-+-,-+-+++++,++---+,0.0682970666049549,0.5552209676196775,+,0.137,0.001502903,36.7,1
C1orf234,-+-+,NA,NA,0.06834837099735795,0.4555827571103921,+,0.137,0.00945989783075068,36.8,1
DTD2,----,++++-+-+,---+++,0.06838703565166429,0.13123571187106117,+,0.137,0.0092511,36.8,1
C9orf78,+-+-,+-+++-++,--+-++,0.4535497644563083,0.06839675783733701,-,0.137,0.002051966,36.8,1
MTUS2,+-+-,----+-+-,++----,0.19650949398506498,0.06845895831873683,-,0.137,0.03226379,36.8,1
DIRAS1,+-+-,-----+++,+-----,0.3082897897588172,0.06848906050879208,-,0.137,0.023383803,36.8,1
ACKR4,-+++,----++++,NA,0.9793607364918047,0.06853240925302823,-,0.137,0.019076058,36.9,1
C2CD4D,----,NA,NA,0.4851956839826338,0.06855575994518971,-,0.137,0.029868305640674057,36.9,1
IQGAP1,----,+++++--+,---++-,0.4969882686841168,0.06855802901230967,-,0.137,0.015722679427247713,36.9,1
SLC25A21,----,----++++,+++--+,0.4873079831970563,0.0685725297521894,-,0.137,0.034818552396911555,36.9,1
DNPH1,+-+-,++++++++,-+---+,0.3076900242009084,0.06857826859296103,-,0.137,0.004032865,36.9,1
FAM101A,+++-,--+-++--,+++---,0.06859019578490796,0.9486214158296579,+,0.137,0.07385447,36.9,1
RPP14,+++-,-----++-,---+-+,0.974106076350569,0.0685918537052821,-,0.137,0.014785019,36.9,1
MAP7D1,----,--++--++,NA,0.8953317997939344,0.06859526069608092,-,0.137,0.08119065,36.9,1
TYMP,++--,++++++++,NA,0.06860310931281403,0.8735278293152428,+,0.137,0.1033115969869694,36.9,1
PPIF,-++-,+++----+,+--+++,0.06861919542720764,0.08567336338598855,+,0.137,0.007569101,36.9,1
SLC17A2,+++-,NA,NA,0.06868081478294226,0.7748379198784869,+,0.137,0.08266338799736034,37,1
C9,-+++,NA,NA,0.9459829793799053,0.06869224122172757,-,0.137,0.13313242982080686,37,1
OR4D6,+++-,NA,NA,0.06870001118920216,0.39025533946471597,+,0.137,0.041670917439795896,37,1
NAPRT,+---,++++----,+++---,0.06871293944658292,0.9814859118550676,+,0.137,0.11258443519938925,37,1
OMA1,---+,++++++--,---+++,0.37491955372600294,0.06871310448077328,-,0.137,0.056538289320592086,37,1
SCN3B,-+++,---+--+-,-+----,0.06873124572845754,0.7202947798269126,+,0.137,0.020096816,37,1
TSSK2,---+,NA,NA,0.884605655022794,0.0687336475819838,-,0.137,0.06585485175119533,37,1
ALDH3A1,+-+-,NA,NA,0.06875852952616981,0.5664520176810961,+,0.138,0.021858630410735276,37,1
FAF1,+++-,-++-++++,+++--+,0.06876380902051489,0.864701703828947,+,0.138,0.084693539,37,1
ACTR8,++++,+++-----,-+-+++,0.06878540644599992,0.3177360574325957,+,0.138,0.030475571321879457,37,1
NEO1,-+--,+-+-----,--+++-,0.06881361096586054,0.269940003573803,+,0.138,0.006844007,37,1
AMPD1,++++,NA,NA,0.06881703489818208,0.8814038665241823,+,0.138,0.0885770272344212,37,1
NECAB2,+-++,+---+-+-,+++---,0.06882169692952904,0.09591295906885665,+,0.138,0.039555448,37,1
NPY5R,-+++,-++-----,-+-+-+,0.5629443117349947,0.06882667326491783,-,0.138,0.003301966,37,1
SOCS6,-+-+,++++----,---+--,0.06886996949161221,0.1016863143213334,+,0.138,0.037979443,37.1,1
NOP10,--+-,--++-+++,NA,0.8618180189326812,0.06888353175858655,-,0.138,0.007443193,37.1,1
ZDHHC13,++++,++++-+--,NA,0.06889243498240982,0.7042300263685328,+,0.138,0.014546318,37.1,1
DNMT3A,----,----+--+,NA,0.8053006577989752,0.06889538378901179,-,0.138,0.050095343,37.1,1
HMHB1,-+++,NA,NA,0.8674893508924311,0.06896337200503558,-,0.138,0.0792995682394651,37.1,1
PFDN2,--+-,+---++++,++----,0.6740516057370688,0.06900258753617879,-,0.138,0.05590352,37.1,1
PLTP,+-+-,+++-----,---+-+,0.06902462636316692,0.8538755579915993,+,0.138,0.00113764,37.1,1
SLMO2,-+++,++++-+--,NA,0.0690260646374123,0.8994863182949844,+,0.138,0.0127597,37.1,1
SLC7A9,----,--+-+---,+-++++,0.19955744190384325,0.06903729977175505,-,0.138,0.014765169,37.1,1
SPNS2,--+-,-+--+-++,NA,0.8860316355525462,0.06905329575337862,-,0.138,0.12463503290982039,37.2,1
DPP9,----,----++++,+-----,0.069095803079728,0.30613253279047786,+,0.138,0.004423689,37.2,1
MOB2,+-+-,++++-+++,-++---,0.06910039024369277,0.509879028726342,+,0.138,0.032816057313264424,37.2,1
SUMO2,--++,++++++++,-+---+,0.7155631290735536,0.06910138857628703,-,0.138,0.002288842,37.2,1
TM4SF18,-++-,++++++-+,+--++-,0.2367675650253509,0.06910265749381649,-,0.138,0.003588401,37.2,1
LGMN,-++-,--++++++,-+---+,0.7823476325626347,0.069112814081693,-,0.138,0.003640075,37.2,1
ANK1,--+-,----++++,NA,0.9363886944687246,0.06911362195538664,-,0.138,0.174377224,37.2,1
GHDC,+-+-,+++--+++,+-+---,0.06913399836622218,0.582002669259374,+,0.138,0.018916105,37.2,1
PRCC,+-+-,--+-++++,--+--+,0.9013592903301761,0.06916179322440832,-,0.138,0.013040049,37.2,1
PHYHIP,+-+-,---+++++,+++---,0.07191699519820112,0.06920381444516738,-,0.138,0.018934652,37.2,1
NR2C1,++-+,+---+---,--+++-,0.9092217145855164,0.06921281094481493,-,0.138,0.042069476,37.2,1
LRRC29,---+,+-+-++-+,-+++++,0.9630806298519174,0.06922189334127068,-,0.138,0.004924177,37.2,1
MFSD3,+-+-,++++--++,-+----,0.06925084581915125,0.40596156992008803,+,0.139,0.021604507,37.3,1
CHAF1A,+-+-,--++++++,---+--,0.6735483059633555,0.06926383139557511,-,0.139,0.044806929,37.3,1
NETO1,-+++,-----++-,++----,0.06927030560189346,0.15890231875863206,+,0.139,0.020968258,37.3,1
GJC1,--+-,-+--++++,-++++-,0.9595072470222646,0.06935072586145515,-,0.139,0.081961142,37.3,1
NUDT22,+-+-,+++-++++,-+----,0.13760935399524085,0.0693912429050015,-,0.139,0.011660379,37.3,1
PPCDC,----,----++++,NA,0.5990786100798828,0.06940391064832076,-,0.139,0.09972873906590535,37.3,1
EVI5L,----,----+-++,-+-+--,0.6966866611870697,0.06941748155104768,-,0.139,0.010577093,37.3,1
IL17F,++++,NA,NA,0.06943822641529203,0.652751965252288,+,0.139,0.01921699533534393,37.4,1
TTC38,++--,++++----,NA,0.06945043990775843,0.9994260470719851,+,0.139,0.20707862,37.4,1
ARID1B,-+-+,----++++,--++++,0.9240300970268809,0.0694545622206754,-,0.139,0.024582865,37.4,1
CPED1,----,+++++-++,NA,0.7001942867147124,0.06946626240121825,-,0.139,0.03203518851811274,37.4,1
OR1Q1,-+++,NA,NA,0.9178278434219475,0.06948945521411841,-,0.139,0.02378965615887399,37.4,1
ZCWPW1,----,+++-++-+,+++-++,0.06950879215018506,0.321833486721973,+,0.139,0.001999813,37.4,1
GATM,-+++,++++----,---+-+,0.06952028498082194,0.08938503912188166,+,0.139,0.015301457,37.4,1
POLA2,++--,+-+++--+,--+++-,0.06953598339311495,0.786713495662564,+,0.139,0.041952434,37.4,1
RAB35,+-+-,++++-+++,+--+-+,0.7782311599293913,0.06953983252392168,-,0.139,0.011381554,37.4,1
CTU2,+-+-,-+---+++,NA,0.7983637674415409,0.0695555473837167,-,0.139,0.035269817256551726,37.4,1
TM4SF1,-+--,+++++---,+---++,0.06955612282525676,0.8321506687302647,+,0.139,0.006854208,37.4,1
MIA,----,NA,NA,0.9080245922314778,0.06957588691088396,-,0.139,0.0485983460321347,37.4,1
GRSF1,+++-,++++++++,+----+,0.06961537249888647,0.12527071045856605,+,0.139,0.00756264,37.5,1
MNDA,---+,-++--+++,NA,0.8881921203768446,0.06962345189437338,-,0.139,0.02483342913414576,37.5,1
CASS4,--++,--+-+--+,NA,0.9775907156699684,0.06964715425904755,-,0.139,0.025881410060401486,37.5,1
HKDC1,++++,++++-+--,NA,0.06965730374232153,0.32108393148594583,+,0.139,0.087844981,37.5,1
CDCA7L,----,-+------,---+-+,0.7365876236471471,0.06966445340123475,-,0.139,0.025909551,37.5,1
NHLH2,++--,-+++-+-+,NA,0.06968575308424782,0.981819818005233,+,0.139,0.036164353,37.5,1
RNF6,++++,+++++-+-,NA,0.06970835642670965,0.8815688170472122,+,0.139,0.0485830012266254,37.5,1
TAF6L,+-+-,++++++++,-+-+--,0.06971361316382649,0.44199237434571853,+,0.139,0.002949823,37.5,1
SLC4A9,----,-++----+,NA,0.06978344237471971,0.7197104948037338,+,0.14,0.020928616,37.5,1
SOX2,+--+,+-+-----,+++-+-,0.0698262319642447,0.9856936124342066,+,0.14,0.04828118,37.6,1
PADI3,+++-,NA,NA,0.06985275956324519,0.7360156492882158,+,0.14,0.04981783775169762,37.6,1
ASB8,++++,++++----,-+---+,0.06985838109677875,0.2342906294441596,+,0.14,0.022450655,37.6,1
PCDHA10,--++,+++-+---,NA,0.3224464953681467,0.0698649853269635,-,0.14,0.04024957666048528,37.6,1
QTRT1,+---,+---++++,+-++++,0.5260279860798648,0.069869140420939585,-,0.14,0.01562191,37.6,1
PDK4,-+--,--------,+-+-+-,0.06987785255434774,0.8785972890708253,+,0.14,0.018102826628182096,37.6,1
RAI14,-+--,+-+-+---,---++-,0.21936390602221387,0.07000265193762424,-,0.14,0.008691292,37.7,1
STK11,+-+-,+++-++++,+-----,0.5600123744071962,0.0700372388477573,-,0.14,0.003280682,37.7,1
ATF6B,+-++,----++++,NA,0.9801735938559556,0.07004108629606814,-,0.14,0.035313495,37.7,1
ZNF117,---+,++++----,NA,0.07004334410922088,0.8477854288942119,+,0.14,0.09794341,37.7,1
KIAA2018,++-+,--------,+++---,0.0700439600818394,0.9782272442604922,+,0.14,0.04770533116721256,37.7,1
C1orf105,----,NA,NA,0.5883926189758666,0.07005360592251891,-,0.14,0.007579916182260996,37.7,1
PITPNB,++++,----+-+-,-+--++,0.7394660119236562,0.07005999673088716,-,0.14,0.034182939,37.7,1
LKAAEAR1,+-+-,NA,NA,0.7850216381824187,0.07007081623480538,-,0.14,0.009542268642548809,37.7,1
ITIH4,---+,+-+-+++-,NA,0.9746790252044855,0.07007636411183704,-,0.14,0.00784907,37.7,1
RPS16,--+-,+-+++-++,-++---,0.4655178895371284,0.0702958007814294,-,0.141,0.019036449,37.8,1
ZNF281,-+-+,-+++----,+-++-+,0.07030017501170968,0.5020829680650919,+,0.141,0.054912327,37.8,1
ERCC5,+---,+-++----,++++-+,0.07034698420689943,0.8875467039626319,+,0.141,0.015209363,37.8,1
GDAP1,+++-,+++++-++,-+---+,0.6544385762021663,0.07035716744820596,-,0.141,0.006812547,37.9,1
TRAFD1,-+--,++++-+-+,---+--,0.07036693024925471,0.8993304126607774,+,0.141,0.006820855,37.9,1
TKFC,+-+-,+-+--+++,-+---+,0.7625748377718539,0.07037224929743362,-,0.141,0.004194571,37.9,1
C10orf12,-+-+,----++-+,-++-+-,0.07037775896585183,0.5661659731349173,+,0.141,0.011192978,37.9,1
AASDHPPT,++++,++++--+-,-+-+++,0.11200960388611104,0.07038094834241598,-,0.141,0.006046156,37.9,1
SLC36A4,++++,+++-+---,------,0.0703862652834118,0.9301843743933476,+,0.141,0.014542091613423451,37.9,1
SLC23A3,----,NA,NA,0.42259472913814694,0.07039597978769646,-,0.141,0.010484967217936856,37.9,1
TMEM174,-++-,NA,NA,0.779955594965496,0.07041574758090306,-,0.141,0.05346548054635865,37.9,1
FGA,+++-,NA,NA,0.07050711541433263,0.7002342024242467,+,0.141,0.02643718354243627,37.9,1
WDFY4,----,++++++++,NA,0.07054485757140412,0.3082220804970904,+,0.141,0.021113077284897763,38,1
TMPRSS11D,----,NA,NA,0.5773502130447872,0.07055339712861439,-,0.141,0.0415020017005754,38,1
STX4,----,----+-++,------,0.5937931138068375,0.07058519616966737,-,0.141,0.048668352,38,1
OR10G2,++++,NA,NA,0.7054283097917871,0.07058663854097982,-,0.141,0.012563772012327567,38,1
RDH8,+--+,NA,NA,0.4502646194660601,0.07060930114084876,-,0.141,0.01659438891847615,38,1
NHLRC3,-+-+,++++----,---+-+,0.07061276665230146,0.0868818049112444,+,0.141,0.044027918,38,1
BTBD6,+-++,-+--++++,++---+,0.0706541137413793,0.10516521802384964,+,0.141,0.02250824,38,1
FAM78B,+++-,----+---,NA,0.5090091590266941,0.07068830755279021,-,0.141,0.028570069,38,1
RBMS1,+++-,--------,+--+--,0.07076160387418279,0.2579110427680314,+,0.142,0.037926793,38.1,1
CDKN2D,+-+-,++--++++,+++--+,0.2008894545084515,0.07077725257143237,-,0.142,0.052117135,38.1,1
NLRP7,++++,NA,NA,0.07078004405299916,0.6658066319351527,+,0.142,0.00749461506469218,38.1,1
ATP6V1E2,++-+,-+++----,++-+++,0.07078196532787732,0.9795768428211279,+,0.142,0.028238951,38.1,1
CD248,+-+-,++---+++,++--+-,0.07079030269958134,0.9660845083298111,+,0.142,7.606877733832709e-4,38.1,1
SLC1A2,++-+,++------,+-++++,0.07080747605151526,0.3284777391788733,+,0.142,0.024199157,38.1,1
SLC15A4,-+--,+++-----,------,0.07080756610471,0.5174907580649586,+,0.142,0.020081159,38.1,1
FHL2,+-++,-+---++-,------,0.7403550211007919,0.07081156530268726,-,0.142,0.033407432406069235,38.1,1
SLC10A5,+-++,++++----,NA,0.07083914456348651,0.622240522011215,+,0.142,0.086059615,38.1,1
CDH23,---+,--+-++-+,NA,0.9876271814083248,0.0708643921702843,-,0.142,0.07314477,38.1,1
TUSC5,--++,NA,NA,0.9926980515327317,0.07087794007379769,-,0.142,0.2132371465814521,38.1,1
OSBPL8,-+-+,-+++----,+-++++,0.07088509393830862,0.5721282949566323,+,0.142,0.037279961,38.1,1
NIPSNAP1,+++-,++++++++,-----+,0.25097360434169,0.07091505049990968,-,0.142,0.019151618,38.2,1
ZNF571,+--+,--------,NA,0.2552176376637871,0.07093846767308576,-,0.142,0.016304298,38.2,1
REPS1,++++,-+--++--,-++---,0.07093924441050299,0.8583032142317067,+,0.142,0.032990162,38.2,1
LCE3E,++++,NA,NA,0.8978107091335333,0.0709636809131916,-,0.142,0.0333957713500396,38.2,1
ATAD2B,----,+++-+---,NA,0.07097274132670571,0.7775586934993641,+,0.142,0.018069067814258644,38.2,1
TNNT2,+-+-,NA,+++---,0.07097545275232023,0.5182501635849378,+,0.142,0.047481742,38.2,1
ZNF668,+-+-,+++-++-+,+++---,0.07097907268714697,0.9094946624450158,+,0.142,0.013750799,38.2,1
TRIM10,+++-,NA,NA,0.2103656772845342,0.07099085646108648,-,0.142,0.0030305855314079273,38.2,1
HACD4,----,+++--+--,++----,0.0710107489201177,0.6797439844584804,+,0.142,0.007541199,38.2,1
NCEH1,++++,-+++----,NA,0.07102440279710036,0.615323795449689,+,0.142,0.06209681519792431,38.2,1
ALS2,++++,-++-+-+-,+-++++,0.6603589464619619,0.07102634356322196,-,0.142,0.056433989,38.2,1
ZMYND11,++++,+++-+--+,+--+++,0.7308355602036721,0.07106266437196071,-,0.142,0.0111103,38.2,1
GATB,+++-,++-++++-,++---+,0.07106324437806179,0.8757839111635494,+,0.142,0.02451518,38.2,1
DUSP3,++++,++-+-+++,++-+-+,0.07107869327094242,0.26392031535734506,+,0.142,7.79307e-4,38.2,1
FAM178B,----,+-++----,NA,0.07107963240625595,0.7656655829133009,+,0.142,0.062320429,38.2,1
TMEM57,-+--,---+----,-++++-,0.0711093521233948,0.9692142848737463,+,0.142,0.01579176,38.3,1
PITX3,-+--,+++--+++,NA,0.07113953363597968,0.8964871200883028,+,0.142,0.04390398109645774,38.3,1
KCNJ10,-+--,+++-----,----++,0.07117648441200937,0.07344236076645508,+,0.142,0.034481554,38.3,1
USP30,-+++,-+++-+--,-++-++,0.07121316605911429,0.8845909519215613,+,0.142,0.014989971529377817,38.3,1
KIFC3,--+-,-+--++++,++----,0.0712443338158997,0.2661326730343343,+,0.142,0.022108427,38.3,1
SAP30BP,+++-,+-++++++,-+--++,0.7561902274200452,0.07126481028123326,-,0.143,0.005932865,38.3,1
MFSD8,++-+,++++----,---+-+,0.07127306752792774,0.4628816342372342,+,0.143,0.06056531648677067,38.3,1
IGSF23,++-+,NA,NA,0.07128683011860566,0.8454640575874693,+,0.143,0.054524261914292466,38.4,1
C2orf61,----,NA,NA,0.0713173324105086,0.832436678187486,+,0.143,0.013213171706981788,38.4,1
AP1S1,+-+-,++-+++++,-----+,0.9236760260619818,0.0713214940920719,-,0.143,0.010315193,38.4,1
PRUNE2,-++-,++++---+,----+-,0.17730547657315168,0.07132785781911347,-,0.143,0.013427341,38.4,1
SPDYA,----,--+-----,NA,0.07135188070708702,0.7085260424309854,+,0.143,0.027396424,38.4,1
CH25H,-+--,--------,---+-+,0.1884994911923786,0.07136714098031426,-,0.143,0.042224064,38.4,1
PTN,----,++------,-+++-+,0.07139416421989028,0.9122233999635838,+,0.143,0.030728595,38.4,1
MT4,--+-,NA,NA,0.9033896205344383,0.0714077094086986,-,0.143,0.03617728354164956,38.4,1
USP46,++++,++-+-+--,++++++,0.07141792695638145,0.3053204919677916,+,0.143,0.001270629,38.4,1
RFX1,----,----++++,+-+---,0.8275761479556343,0.07142582990303076,-,0.143,0.097730239,38.4,1
PGR,--++,-+++++++,NA,0.6675897572756394,0.07146863891916556,-,0.143,0.08303828145434565,38.5,1
TUBB,+++-,+-++-+++,+--+--,0.0715000818161022,0.7401375844655964,+,0.143,0.021310048357022743,38.5,1
TRMT6,++++,+--+++++,-+++--,0.07151840094185445,0.9134488055065609,+,0.143,0.026626764069000032,38.5,1
NKX2-1,--+-,++++++++,+++--+,0.0715802082096102,0.3471298518956692,+,0.143,0.004907678,38.5,1
ZFP36L1,----,--------,---++-,0.2515678787816621,0.07158596865711436,-,0.143,0.006294476,38.5,1
GJA4,++--,-+++-++-,++++--,0.07162971782553071,0.9761832592027735,+,0.143,0.04107485041260186,38.5,1
S100A6,+-+-,++--++++,++----,0.07852030009268207,0.07163938792443182,-,0.143,0.005554588399707632,38.5,1
ABCB8,+---,--+-+-++,-++---,0.07168697442240736,0.5084061886923882,+,0.143,0.002884831,38.6,1
TATDN3,++-+,+++++---,-+-+-+,0.2778052681078514,0.0717092838411043,-,0.143,0.006503652,38.6,1
LDLRAD3,-+--,--+-++-+,---+--,0.07172973404722535,0.1821475575558868,+,0.143,0.009707103850076405,38.6,1
PCK1,-+--,NA,NA,0.07173816966319341,0.9657278227682479,+,0.143,0.07194450668030801,38.6,1
TIFA,+++-,++++-+++,NA,0.07174041321981067,0.97820380628947,+,0.143,0.1036309622333268,38.6,1
APOBR,-+--,+-+++-++,NA,0.07175625782584902,0.9216076495404886,+,0.144,0.002101264,38.6,1
SERPINA2,+++-,+++++---,--+--+,0.07181275218475011,0.7245701726508207,+,0.144,0.036908989,38.6,1
ABCA9,---+,----++--,NA,0.9942800122135029,0.07185244572698979,-,0.144,0.15594463332149075,38.7,1
NDUFS7,----,++++-+++,-+----,0.07191820003960052,0.36085338000636863,+,0.144,0.025436094,38.7,1
GOLGA5,+++-,++++++++,+---++,0.07191831245578921,0.9315648337063926,+,0.144,0.02777722599513546,38.7,1
TOB2,----,--------,--++++,0.5716053478801684,0.0719349774870884,-,0.144,0.014197285,38.7,1
ZUFSP,++++,+++++---,-+----,0.07193982014874455,0.5935138211607602,+,0.144,0.031993366088314205,38.7,1
TRRAP,-+-+,----++-+,+-++--,0.0719482969551104,0.2812452956297748,+,0.144,0.002007959,38.7,1
SIK2,+++-,--------,NA,0.07198931565668769,0.5265465779968905,+,0.144,0.040528431,38.7,1
SOAT2,+-+-,++++-+++,-----+,0.07201034904759439,0.08790773748034728,+,0.144,0.004275281,38.7,1
HADHA,+++-,+++-----,-++-++,0.07201829859073867,0.553411368245607,+,0.144,0.041866105,38.7,1
RIC8B,++++,----+---,-+---+,0.07208007081931603,0.15543702116803657,+,0.144,0.015636719,38.8,1
ATG4D,+-+-,-+---+++,+-----,0.07209643097463396,0.1409183425783336,+,0.144,0.029415075,38.8,1
ZNF852,---+,--+-+---,NA,0.7526145033654481,0.07210548683713547,-,0.144,0.004687057,38.8,1
MALL,-+--,------+-,NA,0.15384779083332623,0.07211219114762514,-,0.144,0.009815926431417961,38.8,1
LY6E,+-+-,-+++-+++,+++-+-,0.5856858774938848,0.07213467463157164,-,0.144,0.012429381071759225,38.8,1
NPFFR2,-+--,+-++----,NA,0.07213805236202164,0.9721310741039713,+,0.144,0.022038921,38.8,1
FBXO15,+---,++++----,--++-+,0.24758343699335975,0.07214596411064364,-,0.144,4.71348e-4,38.8,1
ABLIM1,-+++,+-+--+--,+++--+,0.07215310825389791,0.8754512915141497,+,0.144,0.013207959,38.8,1
AIMP1,-+--,+++++--+,NA,0.07219100050415418,0.9812279205191545,+,0.144,0.067702016,38.8,1
ZCCHC7,++--,+---++++,+-++++,0.46417051916958113,0.07221744946159066,-,0.144,0.05196236,38.9,1
GPR68,--+-,NA,+++---,0.07221828969819925,0.1273992149455674,+,0.144,0.013318539,38.9,1
SP1,-+--,-+++----,---++-,0.07224931735087657,0.16529996801489286,+,0.144,0.037570974,38.9,1
GCDH,+---,-----+-+,+---++,0.878686700929973,0.07230339618694635,-,0.145,0.004179693,38.9,1
C8orf88,-+++,-+-+-+-+,NA,0.6979892295332786,0.07231922114078085,-,0.145,0.009373234,38.9,1
APPL2,---+,+++-++--,---+++,0.8335803551627426,0.07234119550901812,-,0.145,0.033942603,38.9,1
COG3,++-+,+++-++--,NA,0.07236157945993281,0.9495180228928093,+,0.145,0.041549334,38.9,1
TFAP2A,---+,NA,NA,0.9281107967834619,0.07236958861537274,-,0.145,0.032879619834205426,38.9,1
