gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
LRIG1,+-+---++,0.057702715,0.43894554080073,0.156190139621483,-1,0.312380279242966,0.27936540221702433,0.39635882831570385,0.5587308044340487
SOX12,++++--+-,0.056618914,0.15619804548876742,0.7090427644602588,1,0.31239609097753485,0.27939381611065905,0.3964202176344961,0.5587876322213181
XKR6,+--++-+-,0.008351217,0.3746031511843214,0.15625282426444392,-1,0.31250564852888785,0.27946710057968066,0.3964605370219691,0.5589342011593613
EPDR1,++-+--++,0.065754682,0.15634746370363029,0.6464560231842984,1,0.31269492740726057,0.2794955248169243,0.3965219159971524,0.5589910496338486
LIPT1,+-+-+-+-,0.049535955,0.15635833429102083,0.20708729925668762,1,0.31271666858204167,0.2795972335231896,0.3965219159971524,0.5591944670463792
PHLDA1,----++++,0.07999794,0.3151036136507722,0.15636672144504002,-1,0.31273344289008004,0.2796704973049934,0.39656224572823434,0.5593409946099868
ZNF584,------++,0.123752903,0.8250747623872584,0.1564484202410273,-1,0.3128968404820546,0.2796704973049934,0.3966639544344996,0.5593409946099868
UNC84A,++++----,0.135121536,0.758834654227019,0.15645973994969953,-1,0.31291947989939906,0.2796704973049934,0.39676566314076483,0.5593409946099868
MCRS1,-++-----,0.161468352,0.9635929937718775,0.15648869927308393,-1,0.31297739854616785,0.2796704973049934,0.3968673718470301,0.5593409946099868
SLC30A1,-+--+-+-,0.047295787,0.6063192002987516,0.15655552817340973,-1,0.31311105634681946,0.2796704973049934,0.3969690805532954,0.5593409946099868
IK,+-++-+++,0.043139419,0.15666198233272813,0.8215909828144158,1,0.31332396466545626,0.27969894222945485,0.39703040781043425,0.5593978844589097
PPFIA1,++-+-++-,0.007830524,0.15668903273159818,0.3234916829474835,1,0.31337806546319635,0.2798006509357201,0.39703040781043425,0.5596013018714402
PWWP2A,--++++-+,0.051545225,0.15673204036064098,0.2997398403767812,1,0.31346408072128196,0.27990235964198534,0.39703040781043425,0.5598047192839707
ZNF787,++++---+,0.00930618,0.15675112050485845,0.1698365315781127,1,0.3135022410097169,0.2800040683482506,0.39703040781043425,0.5600081366965012
ALK,---+-+-+,0.016486798,0.3921362443266154,0.15679349665799885,-1,0.3135869933159977,0.2800772907556188,0.39707078925956063,0.5601545815112376
POPDC3,++------,0.063742322,0.8196161798052674,0.15681288712483207,-1,0.31362577424966415,0.2800772907556188,0.3971724979658259,0.5601545815112376
FAM103A1,-++--+-+,0.024879026,0.7413121932128618,0.1568482266207585,-1,0.313696453241517,0.2800772907556188,0.3972742066720911,0.5601545815112376
TMEM9,-+---+++,0.005814794,0.5794437299144363,0.15685744830242804,-1,0.3137148966048561,0.2800772907556188,0.39737591537835637,0.5601545815112376
RFWD2,+--++---,0.149535393,0.6882943269809221,0.15690343306148716,-1,0.3138068661229743,0.2800772907556188,0.3974776240846216,0.5601545815112376
