gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
BEGAIN,+-+---,0.00949691,0.590261265438279,0.013465101191220253,-1,0.026930202382440507,0.06335807993491305,0.09835231895850285,0.1267161598698261
FAM19A2,-++-++,0.002104213,0.013469906845246496,0.8970154108802859,1,0.026939813690492993,0.06336452400325468,0.09844401505135768,0.12672904800650936
CUL7,+++---,0.00403764,0.013481690349242476,0.3375859405776808,1,0.026963380698484953,0.06346623270951994,0.09844401505135768,0.12693246541903988
TCF7,+++++-,0.030466854,0.013503831661481345,0.98431015193554106,1,0.02700766332296269,0.06356794141578519,0.09844401505135768,0.12713588283157037
RPL37,++++-+,0.052667322,0.013523347976506088,0.9794334314000489,1,0.027046695953012175,0.06366965012205045,0.09844401505135768,0.1273393002441009
WDR1,+----+,0.010739419,0.8713403206718526,0.013527570322310544,-1,0.027055140644621088,0.06376487338553849,0.0984540276647681,0.12752974677107698
SLC25A36,+--+-+,3.56929e-4,0.3222891204253334,0.013533679622033742,-1,0.027067359244067484,0.06376487338553849,0.09855573637103336,0.12752974677107698
DDT,-+---+,0.017906086,0.9401954247725438,0.013538558197262249,-1,0.027077116394524498,0.06376487338553849,0.09865744507729862,0.12752974677107698
AASDHPPT,-+-+++,0.011621348,0.013574602420008167,0.7810281749701151,1,0.027149204840016334,0.06377135882831571,0.09874911013932676,0.12754271765663142
FAM63B,+---++,0.001517509,0.013581840140520515,0.44266307580167924,1,0.02716368028104103,0.06387306753458095,0.09874911013932676,0.1277461350691619
ZNF143,++++-+,0.002690356,0.013589612071691183,0.5529162720640947,1,0.027179224143382367,0.06397477624084622,0.09874911013932676,0.12794955248169243
ISYNA1,+-----,0.059057865,0.9367006414006722,0.013591067346492557,-1,0.027182134692985114,0.06406996847350757,0.09875915378356387,0.12813993694701514
UBQLN4,-++-+-,9.32772e-4,0.013593454136572517,0.57020459097052,1,0.027186908273145034,0.06407648494711148,0.09885080850198312,0.12815296989422295
C10orf104,+-++++,0.001526124,0.013622537607064179,0.8979774101294611,1,0.027245075214128358,0.06417819365337672,0.09885080850198312,0.12835638730675344
PCDHB12,----+-,0.05503867,0.9869495784623175,0.013637257510442905,-1,0.02727451502088581,0.06427336519882029,0.09886086248982913,0.12854673039764059
ASB3,-+++++,0.02007088,0.01364172628629033,0.9538860055756674,1,0.02728345257258066,0.06427990235964198,0.09895250686463948,0.12855980471928397
MKI67IP,----+-,0.033725655,0.8057344844728134,0.01364672954393588,-1,0.02729345908787176,0.06437506356147667,0.09896257119609439,0.12875012712295333
LST1,----++,0.003058614,0.5669210215986881,0.01365677582096565,-1,0.0273135516419313,0.06437506356147667,0.09906427990235964,0.12875012712295333
CHCHD5,+---+-,0.026333146,0.8293738830275336,0.013659899468222044,-1,0.027319798936444088,0.06437506356147667,0.0991659886086249,0.12875012712295333
ZNF44,+-+++-,0.010388858,0.013679874762368599,0.4326674801884222,1,0.027359749524737197,0.06438161106590724,0.09925760195260856,0.1287632221318145
CCNH,-+----,0.011409925,0.9292136124049438,0.013685419940630099,-1,0.027370839881260198,0.06447676192413303,0.09926769731489016,0.12895352384826606
MYT1,+++---,0.004020974,0.013750373252291647,0.49479765008376275,1,0.027500746504583295,0.0644833197721725,0.09935930031526492,0.128966639544345
DOCK10,---+++,0.016599438,0.08147482608096959,0.013763646929022407,-1,0.027527293858044814,0.06457846028678939,0.0993694060211554,0.12915692057357878
MRPL14,++----,0.01807912,0.8567532867651992,0.013768888198049344,-1,0.02753777639609869,0.06457846028678939,0.09947111472742066,0.12915692057357878
FAM128A,++----,0.015507959,0.8048517881613344,0.013788447025034033,-1,0.027576894050068065,0.06457846028678939,0.09957282343368593,0.12915692057357878
LASS2,---+++,0.015590356,0.16972177156321583,0.013800351181418268,-1,0.027600702362836536,0.06457846028678939,0.09967453213995119,0.12915692057357878
ATXN7,+-++--,0.004990449,0.3104575805619719,0.01380479988882544,-1,0.02760959977765088,0.06457846028678939,0.09977624084621643,0.12915692057357878
TRIM8,+-++++,0.008264139,0.013816771917296161,0.8863632192712156,1,0.027633543834592322,0.06458502847843775,0.09986779212854673,0.1291700569568755
C3orf57,-++---,0.025258052,0.8966700649731261,0.01387457648033439,-1,0.02774915296066878,0.06468015864944575,0.09987794955248169,0.1293603172988915
GABRA4,-+----,0.036900655,0.9924555582781928,0.013882379385379869,-1,0.027764758770759738,0.06468015864944575,0.09997965825874695,0.1293603172988915
C10orf119,-+++++,0.084890918,0.013890853409119198,0.9731150714136104,1,0.027781706818238397,0.06468673718470301,0.10007118885385945,0.12937347436940602
C1orf71,++-+-+,0.025364419,0.013896864813464348,0.4063752647151155,1,0.027793729626928696,0.06478844589096827,0.10007118885385945,0.12957689178193654
CAB39,+----+,0.002608146,0.5015812464178705,0.013902836258214089,-1,0.027805672516428178,0.06488355537475847,0.1000813669650122,0.12976711074951694
ZNF511,-+----,0.003149719,0.8927934222886363,0.013926491055126618,-1,0.027852982110253235,0.06488355537475847,0.10018307567127746,0.12976711074951694
NAP1L4,+-++++,0.010169288,0.013957829945812763,0.8380335800351479,1,0.027915659891625526,0.06489015459723352,0.10027458557917218,0.12978030919446704
BDP1,+-++++,0.005554963,0.013961084848932595,0.9487693307884542,1,0.02792216969786519,0.06499186330349878,0.10027458557917218,0.12998372660699756
C9orf86,+++++-,0.043119476,0.013966249811130881,0.6715436051219441,1,0.027932499622261762,0.06509357200976404,0.10027458557917218,0.13018714401952808
JARID2,+-+-++,0.009405056,0.013984420371588379,0.9423006430594684,1,0.027968840743176758,0.06519528071602929,0.10027458557917218,0.13039056143205857
ATP6V1H,-++---,0.006284831,0.37151167878753194,0.014001790812639357,-1,0.028003581625278714,0.06529034882538391,0.10028478437754272,0.13058069765076782
REEP3,---++-,0.026818071,0.3750107748216318,0.014008397902186703,-1,0.028016795804373405,0.06529034882538391,0.10038649308380797,0.13058069765076782
DEF8,+++---,8.51498e-4,0.3435947374957272,0.014020956676083066,-1,0.02804191335216613,0.06529034882538391,0.10048820179007323,0.13058069765076782
ODF2,+-----,0.004696348,0.31413291585755565,0.014040812117831055,-1,0.02808162423566211,0.06529034882538391,0.10058991049633849,0.13058069765076782
CREB5,--++-+,0.010071161,0.03393511156764776,0.014050770637989938,-1,0.028101541275979875,0.06529034882538391,0.10069161920260375,0.13058069765076782
DDX49,--+---,0.00790103,0.9667888426851574,0.01411676900852098,-1,0.02823353801704196,0.06529034882538391,0.100793327908869,0.13058069765076782
TBPL1,-+-+--,0.001774438,0.9601732817952009,0.014134841490129611,-1,0.028269682980259222,0.06529034882538391,0.10089503661513426,0.13058069765076782
GMCL1,++--++,0.00159691,0.014152533450725834,0.8111300902556905,1,0.028305066901451667,0.06529698942229455,0.1009864741177667,0.1305939788445891
PPRC1,-++---,0.010610955,0.977203085853875,0.014152553402020752,-1,0.028305106804041504,0.06539204718804027,0.10099674532139952,0.13078409437608055
FZD9,+++--+,0.016634551,0.014200722171681977,0.928924053947449,1,0.028401444343363953,0.0653986981285598,0.10108817248042307,0.1307973962571196
ZKSCAN4,+--+++,0.009869007,0.014208359610009345,0.6271319558984292,1,0.02841671922001869,0.06550040683482507,0.10108817248042307,0.13100081366965013
PXMP2,-----+,0.012442041,0.9841759694778401,0.014210209058322746,-1,0.02842041811664549,0.065595443913353,0.10109845402766476,0.131190887826706
PRKACA,-+-+--,0.017887734,0.5950555671632122,0.014212393221571586,-1,0.028424786443143172,0.065595443913353,0.10120016273393002,0.131190887826706
PLEKHF1,----+-,0.006424906,0.9704232081567621,0.014213890518252052,-1,0.028427781036504104,0.065595443913353,0.10130187144019528,0.131190887826706
TMEM135,-+-+-+,0.006687921,0.014237905145287312,0.24120637902748107,1,0.028475810290574624,0.06560211554109031,0.10139326756839215,0.13120423108218063
ALPL,------,0.057779682,0.9960774645206719,0.014243219058238176,-1,0.028486438116476352,0.06569714227600935,0.10140358014646053,0.1313942845520187
IFI27,---++-,0.039861142,0.9271594115981211,0.014246357643073684,-1,0.028492715286147368,0.06569714227600935,0.10150528885272579,0.1313942845520187
GFM2,-----+,0.006753277,0.4220924670498236,0.014251044171673236,-1,0.02850208834334647,0.06569714227600935,0.10160699755899105,0.1313942845520187
RAB3D,-+-+--,0.002358146,0.2243171175132553,0.014251571905640172,-1,0.028503143811280343,0.06569714227600935,0.10170870626525631,0.1313942845520187
PARP10,-+++-+,0.033233052,0.014265477611446344,0.8108172155140905,1,0.028530955222892687,0.06570382424735557,0.10180006101901759,0.13140764849471115
HMOX2,-+----,0.001653745,0.22718765710950475,0.01427615742357833,-1,0.02855231484715666,0.06579884063866571,0.10181041497152156,0.13159768127733143
CA8,---++-,0.017490169,0.4173850047471651,0.014293845708458035,-1,0.02858769141691607,0.06579884063866571,0.10191212367778682,0.13159768127733143
AGBL5,++----,0.010226404,0.3356878225370404,0.01431647973555967,-1,0.02863295947111934,0.06579884063866571,0.10201383238405208,0.13159768127733143
TLE4,---+-+,0.004829869,0.14271558077050886,0.014334067848175789,-1,0.028668135696351578,0.06579884063866571,0.10211554109031733,0.13159768127733143
RNF24,++++--,0.004606086,0.014335025252348301,0.04802268518105212,1,0.028670050504696603,0.065805532953620835,0.10220685446964303,0.13161106590724167
PPIC,+-----,0.042753464,0.9962010349838051,0.014337092576074377,-1,0.028674185152148753,0.06590053900132208,0.10221724979658259,0.13180107800264415
CCDC109B,-----+,0.01975824,0.9738777789661291,0.014343616510559824,-1,0.028687233021119647,0.06590053900132208,0.10231895850284785,0.13180107800264415
RORB,+--+++,0.039003652,0.01434383137748809,0.7570351649262796,1,0.02868766275497618,0.06590724165988608,0.10241025119495577,0.13181448331977216
RBBP4,++++--,0.006441011,0.014356746974228016,0.0811132491459274,1,0.028713493948456032,0.06600895036615134,0.10241025119495577,0.13201790073230268
CREM,---+-+,0.014263764,0.27801768935636045,0.01436663116897277,-1,0.02873326233794554,0.0661039357266348,0.1024206672091131,0.1322078714532696
CDH4,++++--,0.029462828,0.014374782595826972,0.9642773626826746,1,0.028749565191653944,0.0661106590724166,0.10251194955761213,0.1322213181448332
EPHB3,+++-+-,0.023246816,0.014408137488174712,0.8273548730173115,1,0.028816274976349424,0.06621236777868185,0.10251194955761213,0.1324247355573637
WBSCR17,+++---,0.013922659,0.7292128607264514,0.014419692150783817,-1,0.028839384301567635,0.06630733245194752,0.10252237591537836,0.13261466490389504
ZNF268,-++-++,0.002443352,0.01442425043640422,0.3653338685333942,1,0.02884850087280844,0.06631407648494711,0.10261364792026849,0.13262815296989422
CNDP2,--++++,0.030238951,0.014438258354484097,0.7895379857062231,1,0.028876516708968195,0.06641578519121237,0.10261364792026849,0.13283157038242474
ATP1B1,----+-,0.003405243,0.9645616975078528,0.014449468943331933,-1,0.028898937886663867,0.06651072917726025,0.10262408462164362,0.1330214583545205
SHANK3,+++---,0.002997285,0.0332476897739206,0.01450397439664214,-1,0.02900794879328428,0.06651072917726025,0.10272579332790886,0.1330214583545205
SNF8,-----+,0.009535206,0.9756992880504,0.014518489173037353,-1,0.029036978346074705,0.06651072917726025,0.10282750203417412,0.1330214583545205
HTATIP2,+--+++,0.014579775,0.014519015288896603,0.4941113419004349,1,0.029038030577793205,0.06651749389747763,0.10291874300823757,0.13303498779495526
MINPP1,+-----,0.02741161,0.9496385093764461,0.014545204050480234,-1,0.029090408100960467,0.06661242753991661,0.10292921074043938,0.13322485507983323
COX7C,++----,0.008125843,0.899779874083593,0.01456715827512667,-1,0.02913431655025334,0.06661242753991661,0.10303091944670464,0.13322485507983323
MRPS7,-+---+,0.010075655,0.7034742148260196,0.014577969857495729,-1,0.029155939714991457,0.06661242753991661,0.10313262815296989,0.13322485507983323
KIF21B,+-+---,0.008784176,0.7277061774859914,0.014585811393933347,-1,0.029171622787866693,0.06661242753991661,0.10323433685923515,0.13322485507983323
POMGNT1,-+-+--,0.019625375,0.5777801332102317,0.014591778758787324,-1,0.02918355751757465,0.06661242753991661,0.10333604556550041,0.13322485507983323
MCM4,+----+,0.007226685,0.7592722580698608,0.014601088869115982,-1,0.029202177738231964,0.06661242753991661,0.10343775427176566,0.13322485507983323
C11orf71,---+++,5.40262e-4,0.04145125568856933,0.014612578338053506,-1,0.029225156676107013,0.06661242753991661,0.10353946297803092,0.13322485507983323
DPH5,-----+,0.027368352,0.9593809267055964,0.014626519938157839,-1,0.029253039876315678,0.06661242753991661,0.10364117168429618,0.13322485507983323
CNOT6L,--+-+-,0.001106929,0.014642586972566497,0.04250767408370845,1,0.029285173945132994,0.06661920260374288,0.10373232990948845,0.13323840520748575
TM9SF3,+---++,0.004677996,0.014644799296014258,0.23838434615367,1,0.029289598592028517,0.06672091131000814,0.10373232990948845,0.13344182262001628
