gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ZNF232,++,0.524348596,0.43643886358504996,0.6764578973848073,1,0.8728777271700999
SLC39A6,-+,0.336724906,0.8786900837342081,0.22045243445040813,-1,0.44090486890081626
SLC22A18,++,0.58661133,0.4920198622832048,0.621248603287481,1,0.9840397245664096
WDR41,+-,0.321317041,0.19757271758588227,0.897013568643676,1,0.39514543517176454
GLMN,-+,0.269621067,0.954885610123597,0.11123534944423942,-1,0.22247069888847884
FYTTD1,+-,0.323529494,0.20063946053915996,0.8946666666079022,1,0.4012789210783199
ZBED5,-+,0.339750936,0.8756904413017192,0.22423576881128926,-1,0.4484715376225785
GTDC1,+-,0.27223015,0.11529994228060456,0.9526577368078657,1,0.2305998845612091
TUT1,+-,0.411227996,0.3161231398741307,0.7941209771757209,1,0.6322462797482614
REEP6,++,0.542382959,0.45226603312739844,0.6614410062123799,1,0.9045320662547969
PTPRF,+-,0.277521161,0.12470625601377887,0.9472661775530702,1,0.24941251202755774
NCAPD2,--,0.499507772,0.41139260542441813,0.7019933666897502,1,0.8227852108488363
COX19,++,0.647663483,0.541025203992814,0.5728059783919044,1,1.082050407985628
MRPS21,-+,0.329968446,0.887816292982987,0.20946863042946454,-1,0.4189372608589291
ANKRD17,-+,0.305013202,0.9168080362946867,0.17124840274665126,-1,0.3424968054933025
CLEC16A,-+,0.357858333,0.8552565469445468,0.2486122351790792,-1,0.4972244703581584
KIAA1147,+-,0.265981648,0.10284118468742108,0.9593913490042817,1,0.20568236937484216
ILK,+-,0.37195927,0.26698638848999345,0.8392562813521414,1,0.5339727769799869
GNPTAB,-+,0.412378184,0.7935075623416742,0.3169997879677321,-1,0.6339995759354642
SF3A3,+-,0.323975468,0.20008322677585297,0.8953057277038181,1,0.40016645355170594
STX8,--,0.468514607,0.7337020519856102,0.37937557881221046,-1,0.7587511576244209
CORO1B,+-,0.385025375,0.2835406768781721,0.8244563125941742,1,0.5670813537563442
RNF8,--,0.618506367,0.5965723752135476,0.5175667434776143,-1,1.0351334869552287
TLK1,-+,0.269074064,0.9565356505702062,0.10827360632849885,-1,0.2165472126569977
FABP7,--,0.617948783,0.5971150935125455,0.5170667863348697,-1,1.0341335726697394
ZSWIM5,-+,0.43312912,0.7711168422467998,0.34073559605560255,-1,0.6814711921112051
DYNC1LI2,+-,0.30104176,0.16388675808453018,0.922104399066172,1,0.32777351616906036
POP5,+-,0.276981554,0.12252430541130611,0.9485890836793198,1,0.24504861082261223
C1orf55,+-,0.375277247,0.2708066422633018,0.8360103597551728,1,0.5416132845266036
RNF141,+-,0.271052154,0.11152634538000784,0.954786975034504,1,0.2230526907600157
NR2C2,+-,0.268565449,0.106653781325777,0.9574125233311931,1,0.213307562651554
ACTR1B,+-,0.334569757,0.214974148501372,0.88362868053298,1,0.429948297002744
DDX20,+-,0.419463296,0.3246568142818408,0.7865865206232737,1,0.6493136285636816
C1orf26,+-,0.321142135,0.19498399638554892,0.8993802373348784,1,0.38996799277109784
SULF1,+-,0.325411142,0.2013685437983381,0.8944474773650066,1,0.4027370875966762
ITGAV,++,0.527827434,0.6767420287810749,0.4376654767486985,-1,0.875330953497397
TMED8,+-,0.260410112,0.08993036143165578,0.9658153691260629,1,0.17986072286331156
KRIT1,-+,0.26022397,0.9660250733860737,0.08948711570777448,-1,0.17897423141554897
MDH1B,+-,0.275362266,0.11853774309577465,0.9509126547401956,1,0.2370754861915493
KIAA0562,-+,0.308605337,0.9144223383132284,0.17489874937861263,-1,0.34979749875722527
SMURF2,++,0.458594944,0.7455287793699195,0.36782034082040554,-1,0.7356406816408111
MT1P2,+-,0.38444382,0.2815927073712674,0.8266416009873836,1,0.5631854147425348
NMT1,--,0.60145927,0.5025948818976157,0.6123682924437114,1,1.0051897637952314
SLC37A3,-+,0.419658333,0.7875183222959947,0.3240603504613861,-1,0.6481207009227722
LPXN,--,0.61263661,0.5118298985011794,0.6031570207133533,1,1.0236597970023589
BCAR1,+-,0.286777528,0.1382275806885173,0.939199419853287,1,0.2764551613770346
ULK1,+-,0.321656835,0.1946836076908201,0.8997760848414609,1,0.3893672153816402
ID3,++,0.652611423,0.5435957725083146,0.5714371872268427,1,1.0871915450166292
DNAH7,-+,0.301868914,0.922501800856045,0.16355033309396072,-1,0.32710066618792144
SCRG1,++,0.515085206,0.4249986003139358,0.6896508173016747,1,0.8499972006278717
CDX1,--,0.463434082,0.7410279909459438,0.3726530565716233,-1,0.7453061131432466
MOBKL2A,--,0.455199064,0.7496110600839092,0.36380612713978033,-1,0.7276122542795607
ELAVL1,+-,0.27832294,0.1228750561767856,0.9484634169293574,1,0.2457501123535712
CHST1,-+,0.375620412,0.8376697691734301,0.2695481624574302,-1,0.5390963249148604
WIPF1,+-,0.270492228,0.10798697505960692,0.9567505841722834,1,0.21597395011921383
IFNGR2,+-,0.288378839,0.14007650570838587,0.9380941645456514,1,0.28015301141677174
C10orf46,--,0.596872191,0.4981508458449232,0.6173202372191373,1,0.9963016916898464
BOP1,+-,0.308935112,0.17385672948694134,0.9153503792017552,1,0.34771345897388267
ARHGEF1,-+,0.448822846,0.757373253266789,0.356150666101881,-1,0.712301332203762
MAN1C1,-+,0.441576966,0.7651709967013304,0.34806513635656017,-1,0.6961302727131203
SLC47A1,--,0.596466292,0.49768669570276486,0.617887751869914,1,0.9953733914055297
VKORC1,+-,0.27234691,0.11054945843491376,0.9553974782583203,1,0.22109891686982752
STK38L,++,0.580747191,0.6314769545191433,0.4841576835873017,-1,0.9683153671746034
RFC1,+-,0.29871676,0.15687331580713199,0.9271983297267905,1,0.31374663161426397
JRK,++,0.54926676,0.4561334927685,0.6594439663667802,1,0.912266985537
MYL6,-+,0.292901124,0.9337833617723631,0.14692355646063332,-1,0.29384711292126664
TCEB3,--,0.523913858,0.43237697988482987,0.6831089327555065,1,0.8647539597696597
RMND5A,-+,0.313146629,0.9111856572150294,0.17974346329241023,-1,0.35948692658482045
ZBTB40,+-,0.296648127,0.1529813235165574,0.9298351309188746,1,0.3059626470331148
KTI12,--,0.597000655,0.4977139163717409,0.6182203176872246,1,0.9954278327434818
PEMT,-+,0.307089232,0.9184175144948715,0.1697209306684413,-1,0.3394418613368826
PIGC,+-,0.300856273,0.15953314369503116,0.9254737648978598,1,0.3190662873900623
POLR2A,+-,0.297309644,0.153594532871158,0.9294666167370988,1,0.307189065742316
FARP1,+-,0.309333989,0.17314198227683017,0.9160110574998711,1,0.34628396455366034
TRADD,+-,0.2705853,0.10572549442155413,0.957987904273513,1,0.21145098884310826
ENOPH1,-+,0.326608146,0.8964079987207902,0.19958868264760934,-1,0.3991773652952187
SLC9A5,+-,0.292070037,0.1443256975255514,0.9355306178600373,1,0.2886513950511028
RAB17,-+,0.319732491,0.9044871718990569,0.18898450494655217,-1,0.37796900989310434
MAPRE2,+-,0.320267228,0.18959742619800507,0.90405701171969155,1,0.37919485239601014
FIZ1,+-,0.34468867,0.22544595629213782,0.8759368582836913,1,0.45089191258427563
CHN2,++,0.602717884,0.6147011142688742,0.5018262519915754,-1,1.0036525039831508
DPF1,+-,0.319954494,0.18879120823520276,0.904704895890211,1,0.3775824164704055
PPT2,++,0.542966386,0.4490534554705357,0.6674422676809948,1,0.8981069109410714
GTF2F1,+-,0.317802903,0.18499639868453077,0.907584933827966,1,0.36999279736906154
C10orf57,-+,0.313482303,0.9125237540466871,0.17823471464192286,-1,0.35646942928384573
LOC113230,++,0.52743015,0.43445715013159497,0.6819353381514842,1,0.8689143002631899
NRP1,++,0.599709551,0.6180349575494847,0.4988604270298257,-1,0.9977208540596514
ACSL1,+-,0.358049438,0.24311204331572275,0.8614453161318869,1,0.4862240866314455
TNRC6C,-+,0.275890824,0.9537573911970629,0.11371930054973695,-1,0.2274386010994739
TSPAN3,-+,0.281279026,0.9482297763656437,0.1235704829166655,-1,0.247140965833331
CEP192,-+,0.270701124,0.959104821169176,0.10363770696943847,-1,0.20727541393887694
ABI3,++,0.561086423,0.4649532198737701,0.6520975314357522,1,0.9299064397475402
IGFALS,+-,0.301806929,0.15841194953644494,0.9264602587904249,1,0.3168238990728899
EPHA5,--,0.460658521,0.7489295781977665,0.36636782115743216,-1,0.7327356423148643
MRPL43,-+,0.39577603,0.8192110528223228,0.29147246456642134,-1,0.5829449291328427
PSMB10,--,0.526140918,0.6843723692424173,0.43250284917082976,-1,0.8650056983416595
SFRS11,-+,0.344435206,0.8782243224552289,0.22313105537542996,-1,0.4462621107508599
TSHZ1,+-,0.356431835,0.23977605153305037,0.8645234523917102,1,0.47955210306610074
HTRA2,--,0.581706835,0.6347865321749109,0.48269931910521524,-1,0.9653986382104305
C12orf29,+-,0.402024251,0.29852746773075095,0.8130281544895704,1,0.5970549354615019
C10orf41,--,0.571616199,0.4737396313427925,0.6438084148975068,1,0.947479262685585
FUS,-+,0.297019757,0.9325311191278148,0.14933985687522872,-1,0.29867971375045743
ACY1,-+,0.365959925,0.8540615607067537,0.2522552237002772,-1,0.5045104474005544
SGMS1,++,0.598466854,0.6209050151182847,0.4968169430826876,-1,0.9936338861653752
SAC3D1,--,0.522307959,0.4276328388300662,0.6899944676507561,1,0.8552656776601324
BSN,--,0.556591105,0.459577063690105,0.6584341412664254,1,0.91915412738021
CEP97,+-,0.277842041,0.11389422423887725,0.9537431359396317,1,0.2277884484777545
DDX28,+-,0.295930056,0.14597102022632402,0.9347931385734384,1,0.29194204045264804
REC8,+-,0.313223876,0.17419015778119007,0.9158204014609147,1,0.34838031556238014
RAP1A,-+,0.402052622,0.8149120384036342,0.29705941209686115,-1,0.5941188241937223
NAPRT1,++,0.469843539,0.7423544060664052,0.3742591233863146,-1,0.7485182467726292
SFRS9,--,0.592349345,0.6279320703488963,0.49060126818774136,-1,0.9812025363754827
DOK2,-+,0.285389794,0.9466086583932266,0.12664162580040939,-1,0.25328325160081877
ISYNA1,-+,0.41092912,0.805423819761814,0.30756169383230164,-1,0.6151233876646033
TTC33,-+,0.267094101,0.9650000457772371,0.09173358897542745,-1,0.1834671779508549
WNT7A,--,0.551124906,0.45370011519178277,0.6649175746090323,1,0.9074002303835655
GRAMD3,++,0.668569195,0.5676694389706359,0.5514598845806589,-1,1.1029197691613177
PRKACA,+-,0.346186985,0.22188047175996511,0.8799695676564702,1,0.44376094351993023
PRSS23,+-,0.316531367,0.1773222963859421,0.913822538046113,1,0.3546445927718842
BCL10,+-,0.270781648,0.09731972497410717,0.9623310644958751,1,0.19463944994821433
ATP1A1,+-,0.45161573,0.35306928010888244,0.7634181561600127,1,0.7061385602177649
ARF3,--,0.545180056,0.44749473681184937,0.6715773051567288,1,0.8949894736236987
HHLA1,-+,0.334796816,0.8934513786807422,0.20484879295421105,-1,0.4096975859084221
C6orf120,++,0.563630243,0.4642257391377926,0.6550862211824413,1,0.9284514782755852
CRK,+-,0.394084738,0.2852351825302322,0.8262252004261759,1,0.5704703650604644
PALLD,++,0.540700749,0.6761737754861282,0.4430425976451566,-1,0.8860851952903132
ZDHHC17,-+,0.285666011,0.9479881626120511,0.12440943988375552,-1,0.24881887976751105
PCSK5,++,0.514984363,0.7004253241486716,0.41842350865346206,-1,0.8368470173069241
SYPL1,-+,0.357433708,0.8681841531273268,0.23661967690970095,-1,0.4732393538194019
SBF2,-+,0.305332491,0.9272343664148801,0.1579975324621156,-1,0.3159950649242312
IMPA1,--,0.516441292,0.699465406797928,0.4195774575985504,-1,0.8391549151971008
TIMM17B,-+,0.424759738,0.7931554568525876,0.3217913938677162,-1,0.6435827877354324
EIF4H,++,0.510491199,0.41360562158985575,0.7053992963188792,1,0.8272112431797115
LRRC56,-+,0.335441292,0.8937955828632738,0.20463838560488862,-1,0.40927677120977723
RASEF,++,0.497535487,0.4005956569928413,0.7181437394912968,1,0.8011913139856826
CACNA1B,-+,0.391269195,0.8304475567486531,0.28080462692205926,-1,0.5616092538441185
ADAT1,+-,0.350081461,0.2257106330089489,0.8772185061930058,1,0.4514212660178978
NT5C2,++,0.505690449,0.40872929925379214,0.710239442718727,1,0.8174585985075843
KCNT2,-+,0.276326779,0.9581006343236511,0.10581620096773625,-1,0.2116324019354725
UTP3,-+,0.41711161,0.8021026755882645,0.31229582644062104,-1,0.6245916528812421
HSBP1,-+,0.300193633,0.9335376769933075,0.14841060890285995,-1,0.2968212178057199
TMEM65,++,0.468497566,0.3700853773860812,0.7478264000546984,1,0.7401707547721624
ZNF75A,++,0.523340449,0.6938859148095402,0.42566310343519514,-1,0.8513262068703903
FAM131B,--,0.543273689,0.4445334249894404,0.675331931192493,1,0.8890668499788807
TRAF3IP1,+-,0.284121536,0.11978814905041724,0.9506448171375557,1,0.23957629810083447
AARS2,++,0.680423502,0.5588051716647396,0.561804900777976,1,1.1176103433294793
BFSP1,+-,0.305116011,0.15591981698756585,0.928732595947907,1,0.3118396339751317
DDN,-+,0.322383614,0.9096629626101519,0.18357848177624006,-1,0.3671569635524801
CNBP,+-,0.378981648,0.2639793277038451,0.8454636054696147,1,0.5279586554076902
CLTCL1,--,0.595168258,0.4903563850165549,0.6302932774520389,1,0.9807127700331097
MRPS11,-+,0.365466948,0.861069701085385,0.24570397548979542,-1,0.49140795097959084
EIF2B4,+-,0.325956929,0.18867141956559394,0.906010363430234,1,0.3773428391311879
DERL1,-+,0.321104026,0.9115923671708882,0.18098775231100353,-1,0.36197550462200706
LNPEP,+-,0.323578558,0.18476016859852648,0.9088872350283421,1,0.36952033719705296
RPL8,+-,0.374042041,0.25684195789389513,0.8517532883207873,1,0.5136839157877903
SENP6,-+,0.352849813,0.8759017412254377,0.22778906163136828,-1,0.45557812326273656
PHF16,+-,0.39275927,0.28102513369400195,0.8307728341216505,1,0.5620502673880039
SOCS5,+-,0.282293633,0.11458781161176775,0.9535306666712825,1,0.2291756232235355
OCRL,++,0.67756882,0.565236245481524,0.5559916597803897,-1,1.1119833195607793
ATP5I,-+,0.282844101,0.953274601419857,0.11508312600925201,-1,0.23016625201850402
TBR1,+-,0.345597097,0.21650046335342693,0.8850698627942004,1,0.43300092670685386
CRKRS,-+,0.314922846,0.9196697673904455,0.169686106527529,-1,0.339372213055058
CBR1,+-,0.295901404,0.13789812392380443,0.9402354119545949,1,0.27579624784760887
XKR8,-+,0.387249251,0.8381744823185473,0.2729504178563469,-1,0.5459008357126938
C11orf72,++,0.628166199,0.6047717302962646,0.5168355645994271,-1,1.0336711291988543
KCNK3,+-,0.329817509,0.19283209260287673,0.903169944673393,1,0.38566418520575346
NUCB2,-+,0.347699157,0.8829594145573638,0.21924173773887737,-1,0.43848347547775474
ZNF579,++,0.604530524,0.6244509588218218,0.49715267863694335,-1,0.9943053572738867
CCDC23,+-,0.392156461,0.27897156755726527,0.8329772902459103,1,0.5579431351145305
COL13A1,+-,0.36947706,0.24912546967090515,0.8586769541551471,1,0.4982509393418103
TFIP11,+-,0.284926217,0.11738443298639145,0.9520606694337288,1,0.2347688659727829
SLC16A8,--,0.512645974,0.7076518275594749,0.4130123638361809,-1,0.8260247276723618
USP2,-+,0.354778933,0.8757287713383147,0.2284929322888649,-1,0.4569858645777298
TMEM79,+-,0.432356086,0.32717491520793035,0.7895824116394303,1,0.6543498304158607
ARL6IP4,+-,0.371329213,0.2507502464802149,0.8575205113844875,1,0.5015004929604298
ZNF554,+-,0.278572378,0.1044435205746314,0.9588610222873571,1,0.2088870411492628
C7orf27,-+,0.379211236,0.8486796556520957,0.2611964216049117,-1,0.5223928432098234
CPEB2,--,0.534428933,0.43360724147483565,0.6878268311037673,1,0.8672144829496713
C21orf33,+-,0.415213015,0.3060450604621364,0.8092825192439648,1,0.6120901209242728
JSRP1,--,0.549198127,0.6748182903215223,0.44709766335454354,-1,0.8941953267090871
CSNK2B,+-,0.296976124,0.13711230776326933,0.9408270161800049,1,0.27422461552653865
POLR2C,+-,0.471539232,0.36968363134330356,0.7500789902892326,1,0.7393672626866071
ZNF227,--,0.50643764,0.4056093361963413,0.7155868113774733,1,0.8112186723926826
ZSCAN29,+-,0.31600206,0.16844374830671213,0.9207822475308695,1,0.33688749661342426
SF3B1,+-,0.469617697,0.36733300760860466,0.7524642040148068,1,0.7346660152172093
TSPAN6,-+,0.44531367,0.7778110237158784,0.34050239835920687,-1,0.6810047967184137
CSTF2,+-,0.390821536,0.2750336397607356,0.8370812571528339,1,0.5500672795214712
CTNND2,--,0.490047659,0.38862656210333574,0.7321880258381979,1,0.7772531242066715
RAPH1,-+,0.349005899,0.8844123696789652,0.21807124237580064,-1,0.4361424847516013
ASCC1,++,0.669781929,0.5479454530585619,0.5751982978231659,1,1.0958909061171238
CRTAP,+-,0.354224251,0.22536754466779235,0.8786757970866779,1,0.4507350893355847
DCPS,-+,0.353330712,0.8797460473984106,0.22403614428814025,-1,0.4480722885762805
PLCL1,+-,0.462131554,0.35875149428321934,0.7608401054281925,1,0.7175029885664387
WDR51B,++,0.622807397,0.6127336032108277,0.5104717939549008,-1,1.0209435879098017
SNRPG,-+,0.295788109,0.9432654310129011,0.13312959602866148,-1,0.26625919205732296
PLSCR3,-+,0.28318015,0.9559794887912747,0.1101461185667117,-1,0.2202922371334234
MPG,++,0.519424813,0.41762172889215043,0.7044063311419111,1,0.8352434577843009
NEDD9,--,0.482120318,0.37976355083446584,0.7410236719676883,1,0.7595271016689317
POLR3K,-+,0.399446723,0.8286718917141704,0.2849737331951096,-1,0.5699474663902192
PKM2,-+,0.380141011,0.8502152387145774,0.26009588534270034,-1,0.5201917706854007
DNAL4,++,0.603434925,0.49397436242296855,0.6293673888239807,1,0.9879487248459371
C12orf44,+-,0.330373596,0.18939535207192804,0.906215432742629,1,0.37879070414385607
DOCK3,-+,0.421723876,0.8045059640592523,0.31203329150542136,-1,0.6240665830108427
EPC2,+-,0.32918867,0.18746657369748146,0.9076228894235385,1,0.3749331473949629
INTS5,+-,0.317874064,0.16963493421457224,0.920128518843865,1,0.33926986842914447
EIF3F,-+,0.430702809,0.7950259933509387,0.3224739471416225,-1,0.644947894283245
WDR36,--,0.636232491,0.5209345604934323,0.602704406289013,1,1.0418691209868647
ADCYAP1R1,++,0.659008333,0.5848058171366544,0.5389315739999037,-1,1.0778631479998073
RFXAP,-+,0.361146723,0.8724290341260466,0.23352820823389484,-1,0.46705641646778967
MARCH3,+-,0.295885112,0.13182585320673704,0.9440799335278282,1,0.2636517064134741
CGNL1,++,0.597226873,0.6355444395827066,0.4881493909322604,-1,0.9762987818645208
TNFSF12,-+,0.301123034,0.9388971072182678,0.14058920782530662,-1,0.28117841565061324
FUT1,+-,0.323933521,0.1779107993507611,0.9145488789839894,1,0.3558215987015222
TARBP1,++,0.541242228,0.6857568705713816,0.4374451190720326,-1,0.8748902381440652
DCUN1D3,--,0.581819288,0.6495089199252223,0.47434354701266995,-1,0.9486870940253399
PPAP2B,-+,0.30064794,0.9397164149445387,0.1392670695114561,-1,0.2785341390229122
CAMSAP1,-+,0.317531461,0.9217348960755427,0.16746204738380968,-1,0.33492409476761936
IMPA2,-+,0.369607491,0.863940500373039,0.24418886281589364,-1,0.4883777256317873
DBN1,++,0.660684457,0.5850156593803767,0.5394205468446805,-1,1.078841093689361
LIMS2,+-,0.365047191,0.23771780198887119,0.8692791383618901,1,0.47543560397774237
FRZB,+-,0.280041011,0.1008439680102026,0.9606887677462814,1,0.2016879360204052
C2orf28,++,0.664953933,0.5821586356593359,0.5424904627913425,-1,1.084980925582685
D2HGDH,+-,0.41731676,0.30481802668192476,0.8117116836946769,1,0.6096360533638495
ASPHD2,+-,0.463552903,0.35776591186133033,0.762958038772534,1,0.7155318237226607
NFASC,-+,0.296168633,0.9453292361163145,0.1298059236252312,-1,0.2596118472504624
CEACAM19,-+,0.47348633,0.7531335952612208,0.3682808281728018,-1,0.7365616563456036
TMEM186,+-,0.381911517,0.25936855759157784,0.8515939105393764,1,0.5187371151831557
PTPRM,-+,0.37378736,0.860694881544238,0.248486214396462,-1,0.496972428792924
CEACAM4,++,0.661494382,0.5859199552263977,0.5392205466455636,-1,1.0784410932911273
STAT1,-+,0.294931835,0.9469849604244888,0.12692832914529,-1,0.25385665829058
DNAJB4,-+,0.292527622,0.9494235920752004,0.12255781646522816,-1,0.24511563293045632
MPV17,-+,0.323312547,0.917174921720973,0.17445243728613544,-1,0.3489048745722709
CSF1R,-+,0.286381367,0.9557652967568413,0.11069339235115461,-1,0.22138678470230921
SLITRK3,--,0.557025655,0.45046857831122444,0.6740925735797317,1,0.9009371566224489
SLC8A2,+-,0.38119382,0.25762238477372973,0.8532563064139673,1,0.5152447695474595
CXXC1,-+,0.419313202,0.8113423095599626,0.3057811007869183,-1,0.6115622015738366
TARSL2,--,0.593697753,0.4830581746525774,0.6421030454712531,1,0.9661163493051548
ASCL1,++,0.587740262,0.6474552757447006,0.47773795142124603,-1,0.9554759028424921
DCUN1D4,--,0.488935581,0.38345422681143027,0.7392706046543288,1,0.7669084536228605
PRDX3,-+,0.369751592,0.8664193182082309,0.24182568655235964,-1,0.4836513731047193
PFDN1,+-,0.361670412,0.23062236258328156,0.8754573676669059,1,0.4612447251665631
PPP1R14A,+-,0.29760309,0.1302964538557038,0.9451123924873576,1,0.2605929077114076
VARS2,++,0.654197472,0.5328092929447626,0.5928947033025955,1,1.0656185858895253
TMEM181,+-,0.476083614,0.36969060206806714,0.7524595811938581,1,0.7393812041361343
SH3GLB2,+-,0.323368446,0.173254602356588,0.91810820161821,1,0.346509204713176
UBA2,+-,0.370148876,0.24195805671704498,0.86639647589888,1,0.48391611343408997
FAM19A5,-+,0.303711423,0.9393343997902812,0.14021249601196437,-1,0.28042499202392873
IGSF10,-+,0.290045787,0.9532811843322428,0.11550329367578546,-1,0.23100658735157092
ATMIN,--,0.525126124,0.41930051115729844,0.705100250667762,1,0.8386010223145969
TATDN3,++,0.586507303,0.6494927442599118,0.4760865564591892,-1,0.9521731129183784
PLAC9,+-,0.305338483,0.14263373576474533,0.9378938685861649,1,0.28526747152949067
THY1,+-,0.336661049,0.1931218043159792,0.9042031066175128,1,0.3862436086319584
FMO2,--,0.524362172,0.41846524515815403,0.7059630945686665,1,0.8369304903163081
ING4,-+,0.289990637,0.9536244830986331,0.1148673940297626,-1,0.2297347880595252
ALKBH7,--,0.491556742,0.3849924533460774,0.7384112922453315,1,0.7699849066921548
MRPS26,+-,0.2900353,0.1143638787034023,0.9538972344936576,1,0.2287277574068046
CANT1,-+,0.35994176,0.879452639828729,0.22605874465842743,-1,0.45211748931685486
C1orf51,-+,0.41193736,0.8220356842841395,0.2945780660893443,-1,0.5891561321786886
DIABLO,+-,0.378819007,0.25179965171727825,0.8587223714455685,1,0.5035993034345565
SLC25A33,++,0.603492603,0.636724116258291,0.4897706150851301,-1,0.9795412301702602
MLX,+-,0.47918015,0.3711918250197487,0.7519039145230647,1,0.7423836500394974
MEIS1,+-,0.305502528,0.14051229955919625,0.9392698949193211,1,0.2810245991183925
DHX58,-+,0.347069007,0.8945919253041408,0.20653351597724345,-1,0.4130670319544869
CBFA2T3,+-,0.407124625,0.2878139032909235,0.8282154859981553,1,0.575627806581847
SESN2,+-,0.362182959,0.22795337589522546,0.8781823991474593,1,0.4559067517904509
LRP12,+-,0.317774064,0.1604254002327217,0.9269215119995833,1,0.3208508004654434
ZNF671,-+,0.379866386,0.858869056867037,0.25195596015106436,-1,0.5039119203021287
SLC26A8,-+,0.30718736,0.938320948374312,0.14218332521815327,-1,0.28436665043630655
NCAPD3,-+,0.383805618,0.8548511533689889,0.25689018852439754,-1,0.5137803770487951
SLC4A3,+-,0.372886704,0.24217250666697848,0.8669404333627071,1,0.48434501333395696
TNIP2,+-,0.314913764,0.15497854570312203,0.9304497166534802,1,0.30995709140624406
GSK3B,+-,0.295543914,0.1212612754290479,0.9502753438136246,1,0.2425225508580958
TSKU,++,0.598661236,0.642557383611603,0.4846056562242874,-1,0.9692113124485748
PMM1,-+,0.362296816,0.8788865147272771,0.22724863030707415,-1,0.4544972606141483
GGPS1,-+,0.337978464,0.9058218662588758,0.19145441428933527,-1,0.38290882857867053
DND1,-+,0.463688483,0.76966302394338,0.3529660246030326,-1,0.7059320492060652
C9orf6,-+,0.293061798,0.9529143021723345,0.11633198682321352,-1,0.23266397364642705
SGSM2,-+,0.286977247,0.9587850610276347,0.10481469830457038,-1,0.20962939660914076
GOLGA2,+-,0.314948783,0.15450249402068733,0.9307806742081649,1,0.30900498804137466
ORMDL2,+-,0.349869101,0.20878081831763623,0.8931644294029909,1,0.41756163663527246
LMO7,--,0.645294569,0.5230073038408423,0.6048452949409882,1,1.0460146076816845
ZNF71,-+,0.287905993,0.9582878314089301,0.10582934704694873,-1,0.21165869409389745
ZNF398,+-,0.416927341,0.29802837370637547,0.8198236501681755,1,0.5960567474127509
SURF6,+-,0.353264139,0.21330079690337359,0.8898155993426771,1,0.42660159380674717
TOP1,-+,0.361658146,0.8806165785016864,0.2252705280953546,-1,0.4505410561907092
GPX3,++,0.55388221,0.683391995912484,0.4435771180654336,-1,0.8871542361308672
TRIB1,++,0.523568633,0.711602706375593,0.4145167863433535,-1,0.829033572686707
RNF130,+-,0.402385861,0.2792658203002526,0.8363514284762722,1,0.5585316406005052
NDUFAF1,-+,0.472284363,0.7626214235096329,0.3611035093937122,-1,0.7222070187874244
LOC390705,+-,0.335828184,0.18619870563712418,0.909756062513779,1,0.37239741127424836
ST6GALNAC5,-+,0.301608895,0.945925395085263,0.1292672953284438,-1,0.2585345906568876
RBM8A,+-,0.306013015,0.13700803871494238,0.9414983477741588,1,0.27401607742988476
FOXF2,-+,0.465716011,0.7697824067944045,0.3535830004925588,-1,0.7071660009851176
LOC401431,-+,0.33207706,0.9141234148102269,0.17997338691270012,-1,0.35994677382540025
CEP170,+-,0.339141386,0.19057550171003787,0.9067354068737324,1,0.38115100342007574
GAP43,+-,0.30315,0.13151964017938092,0.9446674375377011,1,0.26303928035876184
AKR1D1,+-,0.328008521,0.17311532359315557,0.9188266953302888,1,0.34623064718631114
KIF17,--,0.598029026,0.6459842253149661,0.4823523516786289,-1,0.9647047033572578
DDX46,+-,0.338685581,0.1896173513982616,0.9074428629433959,1,0.3792347027965232
BRUNOL5,-+,0.295321816,0.9526937960406906,0.11684681504361698,-1,0.23369363008723396
FAM40A,-+,0.435762453,0.8018124884984239,0.3188760632395913,-1,0.6377521264791826
PCTK1,+-,0.459195974,0.34566672505268553,0.777400931082018,1,0.6913334501053711
THRB,--,0.533245318,0.42266216348348346,0.7044775419898984,1,0.8453243269669669
RFFL,+-,0.385299906,0.25560401175284464,0.8566510126600602,1,0.5112080235056893
ASB13,--,0.507060861,0.7295944598818689,0.39657446124995804,-1,0.7931489224999161
ZCCHC17,-+,0.369670787,0.8739630926578537,0.2342351483744262,-1,0.4684702967488524
ZC3HAV1L,++,0.624299345,0.6246523120356047,0.5042577488965042,-1,1.0085154977930084
ERH,+-,0.412245599,0.28992185808313564,0.8276212205211471,1,0.5798437161662713
VASN,+-,0.404030805,0.2791903872425018,0.8369946211140609,1,0.5583807744850036
SELENBP1,++,0.546352434,0.4346134138086308,0.6932605080009591,1,0.8692268276172616
FUT8,+-,0.376301404,0.24262198790564896,0.8674076355045293,1,0.4852439758112979
DDX54,-+,0.322048783,0.9264875921312827,0.16166613851833103,-1,0.32333227703666206
ERLIN2,+-,0.371285487,0.2355913099346402,0.8730473482050123,1,0.4711826198692804
TMEM44,--,0.599429494,0.6463651234150486,0.48262844033459307,-1,0.9652568806691861
NT5C3,-+,0.418982491,0.8210239885182888,0.29766615061951934,-1,0.5953323012390387
CLCA4,--,0.618085206,0.49855515278157636,0.6306595350188754,1,0.9971103055631527
AURKAIP1,-+,0.348399625,0.8982090893441881,0.20267378128143135,-1,0.4053475625628627
