gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
TEK,--,0.278070787,0.9057520603953708,0.17633723422018463,-1,0.35267446844036926,0.253940811552934,0.2999389747762408,0.507881623105868
MOBKL2B,+-,0.036688108999999997,0.521262472830942,0.07636922141520416,-1,0.15273844283040833,0.15590358995220177,0.17799023596419852,0.31180717990440354
C9orf72,--,0.254092135,0.8206144215258185,0.22727253359600605,-1,0.4545450671920121,0.2963490287806366,0.34458909682668837,0.5926980575612733
LINGO2,+-,0.003396161,0.010942573589864146,0.4240097715661281,1,0.021885147179728292,0.04231082180634662,0.04912030916302248,0.08462164361269324
ACO1,++,0.238659457,0.09679660602457987,0.9615365469976436,1,0.19359321204915975,0.1790073230268511,0.2046171056645988,0.3580146460537022
DDX58,++,0.526481086,0.3815981274343713,0.758523897136806,1,0.7631962548687427,0.40073230268510984,0.4517441269195566,0.8014646053702197
TOPORS,++,0.364182397,0.24358835305542093,0.8629214402509398,1,0.48717670611084185,0.30899104963384866,0.35960541035289334,0.6179820992676973
NDUFB6,-+,0.017981648,0.3117913251775109,0.047373838751004024,-1,0.09474767750200805,0.11715651378012815,0.1313059397884459,0.2343130275602563
APTX,-+,0.053701685,0.7714417946585195,0.08077278750191337,-1,0.16154557500382674,0.16058171463439438,0.18338079739625712,0.32116342926878877
DNAJA1,-+,0.130535393,0.7456939425636315,0.16512514467792916,-1,0.3302502893558583,0.2444828638258924,0.2870219690805533,0.4889657276517848
SMU1,++,0.279952715,0.13870558693640272,0.9381293576771846,1,0.27741117387280545,0.22172497965825874,0.25750025424590667,0.4434499593165175
BAG1,++,0.026163858,0.0173131517639528,0.9786032947698556,1,0.0346263035279056,0.05827908868999186,0.06620563408929116,0.11655817737998372
CHMP5,-+,3.39045e-4,0.8085971220529473,9.598331236600292e-4,-1,0.0019196662473200583,0.005288314858130784,0.006305939788445891,0.010576629716261568
NFX1,+-,0.017987734,0.036088928515601214,0.709947797744643,1,0.07217785703120243,0.09794548413344183,0.10963083494355741,0.19589096826688365
NOL6,++,0.22891451299999999,0.20242405263975194,0.8408696326557689,1,0.4048481052795039,0.2766476810414972,0.3245194752364487,0.5532953620829943
PRSS3,--,0.082110112,0.980294668779484,0.039009064957840414,-1,0.07801812991568083,0.10322383809620665,0.11686330349877949,0.2064476761924133
UBE2R2,++,0.157395599,0.052250089459907056,0.9814780336303303,1,0.10450017891981411,0.12296582587469487,0.1398352486524967,0.24593165174938975
UBAP2,-+,0.114703558,0.17693828726153543,0.5867717481603055,1,0.35387657452307086,0.2544751830756713,0.30082375673751655,0.5089503661513426
UBAP1,++,0.534102247,0.352687488202729,0.7939038471956059,1,0.705374976405458,0.382526444263629,0.4354723888945388,0.765052888527258
NUDT2,+-,0.068130056,0.09553545642456218,0.7829090436158307,1,0.19107091284912436,0.17768510984540276,0.20258313841147157,0.3553702196908055
KIAA1161,++,0.310755243,0.15148145260621323,0.9324588647687655,1,0.30296290521242647,0.23260781122864116,0.27244991355639175,0.4652156224572823
C9orf24,-+,0.035924345,0.8073581134895977,0.05501914468289885,-1,0.1100382893657977,0.1267161598698261,0.1438161106590724,0.2534323197396522
C9orf25,+-,0.144199532,0.21298093283543865,0.563448968741879,1,0.4259618656708773,0.2852929210740439,0.33194345571036304,0.5705858421480878
CNTFR,--,0.2018853,0.9785647208690661,0.06104395758010266,-1,0.12208791516020533,0.1353605206956168,0.15286818551668022,0.2707210413912336
C9orf23,-+,0.111263483,0.7149742312928555,0.15284149852601103,-1,0.30568299705202207,0.23339774229634902,0.274613506916192,0.46679548459269804
DCTN3,-+,0.002264326,0.796034844052752,0.005350697854949804,-1,0.010701395709899609,0.02471270212549578,0.02756305939788446,0.04942540425099156
GALT,--,0.054584082,0.8540197836621541,0.069269420594815,-1,0.13853884118963,0.14654734058781654,0.16507323026851098,0.2930946811756331
