gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
COL11A2,-+++--+-,0.040095974,0.13718167101688444,0.6709519264814501,1,0.2743633420337689,0.3459113100081367,0.7116558177379984,0.6918226200162734
HCN1,-+--+--+,0.157315637,0.7134413937168778,0.3537840511147591,-1,0.7075681022295182,0.7620016273393002,0.5228844589096827,1
CEP290,+-+++-++,0.017760112,0.3125136693240003,0.452823451565799,1,0.6250273386480006,0.504780309194467,0.5831977217249796,1
DYNC1LI2,--+-++-+,0.027794569,0.9224760601828437,0.04880948039431884,-1,0.09761896078863767,0.9013425549227014,0.22772579332790888,0.45545158665581775
MRPL33,++--+-++,0.01622912,0.6752581536569169,0.19336174913541096,-1,0.3867234982708219,0.7389137510170871,0.407139951179821,0.814279902359642
MRPL35,--+-+--+,0.027301779,0.8072439719305088,0.04058009767378127,-1,0.08116019534756254,0.8213995117982099,0.21196094385679415,0.4239218877135883
RTN4RL2,-+--++--,0.130543727,0.500586100805128,0.6170872798600068,1,1.001172201610256,0.63293327908869,0.6806346623270952,1
YTHDF2,-+-++---,0.110890075,0.2284250885213894,0.74274161426623,1,0.4568501770427788,0.4382628152969894,0.7548820179007323,0.8765256305939788
OMA1,--+-++++,0.05824691,0.9917823482101431,0.01628695375104418,-1,0.03257390750208836,0.9711147274206672,0.136899918633035,0.27379983726607
C11orf74,-++---++,0.054446816,0.2669588694607155,0.6802005220388715,1,0.533917738921431,0.4709113100081367,0.7160292921074044,0.9418226200162734
GARS,++++----,0.078234551,0.02100087706698166,0.9984367717814188,1,0.04200175413396332,0.14218877135882832,0.979759967453214,0.28437754271765664
TRIM15,+-+--+--,0.122937547,0.2625687583011968,0.58232928782634,1,0.5251375166023936,0.4669446704637917,0.6588689991863304,0.9338893409275834
GOLGA8B,+++-+-+-,0.204977154,0.322115453073226,0.7149882047993655,1,0.644230906146452,0.5111879576891782,0.7384052074857608,1
DYRK2,+--+++--,0.107217603,0.273834928595767,0.4868637797472879,1,0.547669857191534,0.47660699755899105,0.6044548413344182,0.9532139951179821
SHFM1,+++--+-+,0.087780712,0.21608147351725274,0.9457880630469245,1,0.4321629470345055,0.42870219690805533,0.8973759153783564,0.8574043938161107
CEP97,--+-++-+,0.089208427,0.9230828446151149,0.01973202289104767,-1,0.03946404578209534,0.9018510984540277,0.15002034174125306,0.3000406834825061
TYW3,+-+--+-+,0.021116573,0.6608448521335363,0.09805284532085429,-1,0.19610569064170857,0.7315907241659886,0.3040073230268511,0.6080146460537021
ELP2,++++----,0.015874532,0.006722567706275494,0.9994044738841997,1,0.013445135412550989,0.08096013018714401,0.9873881204231082,0.16192026037428803
SOSTDC1,+++----+,0.053309831,0.08011556317707559,0.9181962552703695,1,0.16023112635415118,0.27176566314076483,0.8738812042310822,0.5435313262815297
DDX1,-+-----+,0.154076217,0.33559906717632576,0.7047467073615008,1,0.6711981343526515,0.5211554109031733,0.7323026851098454,1
NDUFV2,++--+--+,0.045396348,0.4817092466921473,0.45948147215078594,-1,0.9189629443015719,0.620219690805533,0.5876729048006509,1
MOCS3,+++--+++,0.156970787,0.31051809108152134,0.6930564532841945,1,0.6210361821630427,0.5033563873067535,0.7241659886086249,1
MSH6,-++----+,0.041935581,0.4075608944808804,0.20035303279924885,-1,0.4007060655984977,0.5701790073230268,0.41354759967453214,0.8270951993490643
RSBN1L,-+-+--+-,0.1582103,0.2687268772545302,0.6804755448668502,1,0.5374537545090604,0.4727420667209113,0.7163344182262001,0.9454841334418226
DNAJC18,++---+-+,0.049950562,0.6464357019104553,0.09032781829911322,-1,0.18065563659822645,0.7217249796582588,0.2931244914564687,0.5862489829129374
C1orf86,+++-+---,0.086364981,0.05288625386469055,0.948969245879913,1,0.1057725077293811,0.22426769731489016,0.9008340113913751,0.4485353946297803
SPAG5,++++----,0.028774532,0.01352328453447428,0.9986691186175529,1,0.02704656906894856,0.11330349877949553,0.9814890154597233,0.22660699755899105
FAM53C,---+--+-,0.18056676,0.4076778429270825,0.8563600624695319,1,0.815355685854165,0.5704841334418226,0.8241456468673718,1
SRP68,++--++-+,0.079964888,0.5022340971939084,0.32131285494968603,-1,0.6426257098993721,0.6344589096826688,0.5028478437754271,1
IFT80,--+--++-,0.033961985,0.8879822409734706,0.06212451255799037,-1,0.12424902511598074,0.8767290480065093,0.2483726606997559,0.4967453213995118
SNCB,+--+-+--,0.014326311,0.4883801924811755,0.3036553605548405,-1,0.607310721109681,0.6246948738812043,0.49145646867371845,0.9829129373474369
TMUB2,-++-+---,0.033231742,0.32677589153860637,0.6492218809824281,1,0.6535517830772127,0.5149511798209927,0.6974165988608625,1
UBE2F,++--+--+,0.053424064,0.7369401474618278,0.13192861126510366,-1,0.2638572225302073,0.7764442636289667,0.3473352318958503,0.6946704637917006
RUNDC3B,-+++-++-,0.156166292,0.4120967321833769,0.618471876463377,1,0.8241934643667538,0.573840520748576,0.6812449145646867,1
ITGA5,-+++--++,0.116463109,0.25734853706998323,0.939611819594633,1,0.5146970741399665,0.4631814483319772,0.8920870626525631,0.9263628966639544
RNPS1,--++-+-+,0.016354869,0.08172387959710792,0.6267570488351135,1,0.16344775919421584,0.27522375915378355,0.6854149715215623,0.5504475183075671
SLC30A9,++-----+,0.03786339,0.2685354836738766,0.2705892076059731,1,0.5370709673477532,0.4725386493083808,0.46826688364524005,0.9365337672904801
SLC35B4,++--+-++,0.057584082,0.49568588459543667,0.33185947360054,-1,0.66371894720108,0.629780309194467,0.5091537835638731,1
KIAA1328,+-+---++,0.060997097,0.3289106737345854,0.4553949111980946,1,0.6578213474691708,0.5163751017087063,0.5854353132628153,1
PTPRG,+-++-++-,0.030597378,0.08305444073277872,0.7037424600517113,1,0.16610888146555744,0.27654597233523187,0.7317941415785191,0.5530919446704637
FGF11,-++--++-,0.150213015,0.6426634504084041,0.35591032158037905,-1,0.7118206431607581,0.7193856794141579,0.5243083807973963,1
MYL5,-+++----,0.052938296,0.14750369005910435,0.7693629964675799,1,0.2950073801182087,0.35811635475996745,0.7701383238405207,0.7162327095199349
C2orf18,--++----,0.053220787,0.07823448736580489,0.9749640073731917,1,0.15646897473160978,0.26922294548413345,0.9327705451586655,0.5384458909682669
SEMA3G,+-+-+++-,0.013281273,0.6504503774511081,0.11928402763927946,-1,0.23856805527855893,0.7242676973148902,0.33177379983726607,0.6635475996745321
UXS1,+++---+-,0.135935674,0.051418582748872045,0.9524021860631231,1,0.10283716549774409,0.22152156224572822,0.9059194467046379,0.44304312449145644
PRSS35,+-+--+++,0.06507809,0.9234095559155073,0.14296983892290788,-1,0.28593967784581575,0.9020545158665582,0.3572009764035802,0.7144019528071603
PPAN,-+++----,0.052719757,0.12364097018785396,0.930861509229977,1,0.24728194037570791,0.33228234336859236,0.8846623270951993,0.6645646867371847
DDX27,-++++---,0.102658146,0.05700223345070911,0.917684580384903,1,0.11400446690141822,0.2315907241659886,0.8735760781122864,0.4631814483319772
USP21,+-++--+-,0.058808708,0.042869330845695594,0.7883994826914018,1,0.08573866169139119,0.20240032546786005,0.7828519121236778,0.4048006509357201
BATF3,++----++,0.110242509,0.49304822848250496,0.5440327550762005,1,0.9860964569650099,0.6278478437754271,0.6366965012205045,1
DAPK2,--+-+--+,0.006596723,0.24970368805860552,0.3199774874082133,1,0.49940737611721103,0.45748576078112285,0.5015256305939788,0.9149715215622457
LRRK1,-+-+++--,0.026390262,0.4527146358881944,0.12462713790343949,-1,0.24925427580687898,0.6017087062652563,0.33899511798209925,0.6779902359641985
C6orf120,+-+---++,0.037031086,0.40214524693977816,0.15708832605090137,-1,0.31417665210180273,0.5671277461350691,0.375,0.75
ZDHHC12,-+++-+++,0.125690356,0.45662989646863134,0.6784414412127959,1,0.9132597929372627,0.604759967453214,0.7151139137510171,1
GPRC5C,+++++---,0.147038764,0.20972146827550778,0.9485421724937618,1,0.41944293655101555,0.4215825874694874,0.899613506916192,0.8431651749389748
GJC2,--++--+-,0.071500281,0.7576385708267853,0.2368769082161845,-1,0.473753816432369,0.7890561432058584,0.4443653376729048,0.8887306753458096
TLK2,-+++-+--,0.026701311,0.03478092029490759,0.891872237965969,1,0.06956184058981518,0.18449959316517495,0.8525223759153784,0.3689991863303499
TXNDC12,+++-+++-,0.026066105,0.6764605524970069,0.19611519114201784,-1,0.3922303822840357,0.7393205858421481,0.40958096013018713,0.8191619202603743
DENND3,+-+++---,0.137392603,0.18403104846636723,0.8116256249328322,1,0.36806209693273445,0.39890154597233524,0.7952603742880391,0.7978030919446705
RNF25,++++--+-,0.086543165,0.05613225452439918,0.9944375122727795,1,0.11226450904879837,0.2299633848657445,0.9661310008136696,0.459926769731489
TMEM109,++++++++,0.145225,0.5645808593204877,0.719306140751406,1,1.1291617186409755,0.6732099267697315,0.7402359641985354,1
DDX20,-++-----,0.159225843,0.2433894929417472,0.9637288002772866,1,0.4867789858834944,0.451586655817738,0.9173108218063466,0.903173311635476
RBM42,--+++++-,0.165290543,0.6408184686260651,0.47640727415580236,-1,0.9528145483116047,0.7183685923515053,0.5988608624898292,1
CADM1,+--+--+-,0.028748034,0.18406791326685515,0.4976766504577286,1,0.3681358265337103,0.3990032546786005,0.6107607811228641,0.798006509357201
SPSB3,------++,0.056635581,0.854473805311893,0.14389046428397254,-1,0.28778092856794507,0.8521155410903173,0.3585231895850285,0.717046379170057
VCL,-++-+---,0.207810674,0.22419628962721141,0.908300013889118,1,0.44839257925442283,0.43419446704637915,0.8669650122050447,0.8683889340927583
PPP1R3D,+--++--+,0.01851339,0.40706078460305084,0.1863457741122615,-1,0.372691548224523,0.5698738812042311,0.4026647681041497,0.8053295362082994
CPNE3,+-+--+-+,0.013541479,0.8052435485852332,0.044033796031870076,-1,0.08806759206374015,0.8201790073230268,0.21867371847030107,0.43734743694060213
EFHA1,-+++-+++,0.07916573,0.7985107229174763,0.27217872289611444,-1,0.5443574457922289,0.8140764849471115,0.46979251423921886,0.9395850284784377
STX8,----+---,0.13865721,0.6160797053680291,0.5969948565894817,-1,1.1939897131789634,0.7058584214808787,0.6676159479251423,1
TMEM5,+---+-++,0.036398408,0.9043126557956065,0.0378611145591047,-1,0.0757222291182094,0.8889340927583401,0.20524816924328723,0.41049633848657446
SDC3,++-++---,0.079509738,0.08648181363416574,0.7847928244296284,1,0.17296362726833148,0.2809194467046379,0.7800040683482506,0.5618388934092758
ADSSL1,++---+++,0.178680337,0.696463586639903,0.3062889410335406,-1,0.6125778820670812,0.7514239218877136,0.4932872253864931,0.9865744507729862
SFXN1,+-+++---,0.09876573,0.06860663947030375,0.9193560408891064,1,0.1372132789406075,0.2534580960130187,0.8755085435313262,0.5069161920260374
RSRC2,----++-+,0.102221442,0.9983994734441267,0.01794742901572414,-1,0.03589485803144828,0.9883034987794955,0.14320585842148087,0.28641171684296174
ACTG1,++-+---+,0.073920131,0.11743316047770859,0.6198215605969172,1,0.23486632095541718,0.323026851098454,0.6822620016273393,0.646053702196908
LEMD3,++--+-+-,0.089811517,0.2989806799846129,0.7044958263814733,1,0.5979613599692258,0.4947111472742067,0.7322009764035802,0.9894222945484134
SRP19,+++---+-,0.023298689,0.03552702801403289,0.9538158782140443,1,0.07105405602806578,0.18724572823433686,0.9074450772986168,0.3744914564686737
SLC6A12,--+++---,0.032882678,0.04832221780335459,0.9378486483689992,1,0.09664443560670918,0.213893409275834,0.8899511798209927,0.427786818551668
PER3,+-++-++-,0.086186049,0.08801928198107492,0.6348214768131359,1,0.17603856396214984,0.2834621643612693,0.6900935720097641,0.5669243287225386
CPSF3,-+-+----,0.148207772,0.21056889440350665,0.9556472195466511,1,0.4211377888070133,0.4227013832384052,0.9089707078925956,0.8454027664768105
DNALI1,-+++-+--,0.077417135,0.03937073795418077,0.9857761746451655,1,0.07874147590836154,0.19538242473555736,0.9489422294548413,0.39076484947111473
PHACTR4,--+-++--,0.096672004,0.7643362145176207,0.3123620539019804,-1,0.6247241078039608,0.7934296175752644,0.49725386493083806,0.9945077298616761
MFAP1,-+-----+,0.067590637,0.5635499258610455,0.25432647140451176,-1,0.5086529428090235,0.6717860048820179,0.45565500406834825,0.9113100081366965
ATAD3B,-++-+---,0.070781648,0.12976451154753488,0.9300496475275621,1,0.25952902309506976,0.3381814483319772,0.883746948738812,0.6763628966639544
MRS2,-----+++,0.061363764,0.9987760115620994,0.010687031455435037,-1,0.021374062910870073,0.9891171684296176,0.11330349877949553,0.22660699755899105
NCSTN,-++++---,0.085031367,0.19374846631966275,0.9186924134559479,1,0.3874969326393255,0.407953620829943,0.874593165174939,0.815907241659886
ZFP30,-+-+---+,0.00520206,0.5382054690033538,0.18094047848821154,-1,0.3618809569764231,0.6551057770545159,0.39707078925956063,0.7941415785191213
GRAMD1A,+--+--+-,0.148358052,0.1624495543501709,0.7913965372421023,1,0.3248991087003418,0.3755085435313263,0.7846826688364524,0.7510170870626526
GBAS,++--+-++,0.046667978,0.5381086871658893,0.10154183740726111,-1,0.20308367481452222,0.6550040683482506,0.3083807973962571,0.6167615947925142
RPS11,-++---+-,0.05085618,0.07851696243245575,0.8565700160572793,1,0.1570339248649115,0.26993490642799023,0.8245524816924329,0.5398698128559805
RAD21,-----+++,0.036206835,0.9823741499006875,0.01545219085176957,-1,0.03090438170353914,0.955960130187144,0.1340520748576078,0.2681041497152156
VPS13C,--++-+--,0.052373596,0.1769175906958193,0.5367259604830025,1,0.3538351813916386,0.3914768104149715,0.6318144833197722,0.782953620829943
TMEM176A,---++-++,0.008675,0.2318160309176257,0.45827559010594,1,0.4636320618352514,0.44100895036615134,0.5869609438567941,0.8820179007323027
ARFGAP2,---++--+,0.049369382,0.8259422916216137,0.1497087469318761,-1,0.2994174938637522,0.834113100081367,0.3653376729048006,0.7306753458096013
BUD13,---++---,0.261972285,0.596015858494227,0.7067517205959892,1,1.192031716988454,0.6942636289666395,0.7328112286411717,1
TUSC4,-+-+----,0.093485019,0.33396170300802513,0.7529997563022343,1,0.6679234060160503,0.5201383238405207,0.7597640358014646,1
ERGIC2,-+-++--+,0.075181554,0.39885474591096876,0.2908582363497329,-1,0.5817164726994658,0.5649918633034988,0.4823026851098454,0.9646053702196908
C14orf126,----++++,0.055354307,0.9981793891494102,0.017569794937413737,-1,0.03513958987482747,0.9871847030105777,0.14178193653376728,0.28356387306753456
SELK,+-+-+---,0.059713015,0.15119069278250233,0.7851482840252582,1,0.30238138556500466,0.36259153783563874,0.7802074857607811,0.7251830756712775
TRMT6,-++++---,0.073540262,0.030810922286106837,0.9860627019785418,1,0.061621844572213674,0.173413344182262,0.9499593165174939,0.346826688364524
SUOX,+++--++-,0.019543633,0.2293073270750041,0.512904364792215,1,0.4586146541500082,0.4387713588283157,0.6197111472742066,0.8775427176566314
NKAIN4,---++-++,0.017015356,0.9457962940633957,0.026397136687691482,-1,0.052794273375382963,0.9197518307567127,0.1741253051261188,0.3482506102522376
STAC2,++-+++--,0.012079869,0.04208171078631587,0.8604077351793846,1,0.08416342157263174,0.20097640358014646,0.8283157038242474,0.4019528071602929
C19orf43,---++--+,0.107985393,0.7731465883076598,0.1174311553208804,-1,0.2348623106417608,0.7999389747762409,0.3294344995931652,0.6588689991863304
PPIF,+-+-++-+,0.007569101,0.8052941821492909,0.04033773088581305,-1,0.0806754617716261,0.8202807160292921,0.21145240032546786,0.4229048006509357
RPS12,-++-+++-,0.005951124,0.08949205651188596,0.7299385094339537,1,0.17898411302377193,0.28590317331163545,0.7469487388120423,0.5718063466232709
SNW1,--++-++-,0.135625,0.5695129505030784,0.5193247562716155,-1,1.038649512543231,0.6754475183075671,0.6236777868185517,1
PSMC1,+++----+,0.093701592,0.25297610581637237,0.6946659821633722,1,0.5059522116327447,0.45931651749389746,0.725386493083808,0.9186330349877949
RNF219,++--++++,0.029518165,0.9704845130830281,0.03242826934897276,-1,0.06485653869794553,0.9427379983726607,0.1923311635475997,0.3846623270951994
UBE3B,++++---+,0.079127809,0.02746905546516826,0.9539865714433179,1,0.05493811093033652,0.16415785191212368,0.907546786004882,0.32831570382424735
ARL5A,-+---+++,0.080895974,0.9248087452074557,0.024650147896079076,-1,0.04930029579215815,0.903173311635476,0.16792107404393816,0.3358421480878763
VPS26B,+++++---,0.090117228,0.04402479708114322,0.9940651902981984,1,0.08804959416228644,0.2048413344182262,0.9651139137510171,0.4096826688364524
RSPO2,-+---+--,0.170995412,0.43049084609993693,0.60416956045044,1,0.8609816921998739,0.5868592351505288,0.6727013832384052,1
TMEM132C,-+-++-++,0.116476217,0.8176469519107231,0.0879764147496598,-1,0.1759528294993196,0.8289259560618389,0.28966639544344996,0.5793327908868999
RAB3B,++--+--+,0.096407959,0.5955184689919266,0.3462730105114375,-1,0.692546021022875,0.6937550854353133,0.5185109845402767,1
POU2F1,+-++-++-,0.08001882,0.13399630056016168,0.7426186066290381,1,0.26799260112032336,0.3425549227013832,0.7545768917819365,0.6851098454027664
IL8RA,-+++-+-+,0.048810019,0.20038208985337433,0.6228349002781535,1,0.40076417970674866,0.4142595606183889,0.6834825061025224,0.8285191212367778
UBAP2L,+--+++--,0.04345824,0.13572918324862693,0.5761579467513495,1,0.27145836649725386,0.3444873881204231,0.6560211554109032,0.6889747762408462
WDR46,++----++,0.121728371,0.46303828245425066,0.54463964790912,1,0.9260765649085013,0.608726606997559,0.636899918633035,1
EIF2C2,+-++++--,0.035180805,0.08113300990320683,0.6197106103627072,1,0.16226601980641367,0.27390154597233524,0.6820585842148088,0.5478030919446705
ERCC2,++++----,0.029464888,0.006056290980383859,0.9997899428598785,1,0.012112581960767718,0.07628152969894222,0.9923718470301057,0.15256305939788445
PTPRU,+-+++---,0.015131367,0.05023214412466038,0.9864980980188862,1,0.10046428824932076,0.21806346623270953,0.9506712774613507,0.43612693246541906
SH3BGRL2,++----+-,0.05941882,0.36288447241873123,0.6055379838156352,1,0.7257689448374625,0.5428193653376729,0.6739218877135883,1
ZBTB17,+++-+--+,0.090958521,0.1474554549232674,0.6999033006697128,1,0.2949109098465348,0.3580146460537022,0.728946297803092,0.7160292921074044
FLNC,--+-+-++,0.026397753,0.9003886166413791,0.12342652953401316,-1,0.24685305906802632,0.8863913751017087,0.33675752644426366,0.6735150528885273
TAOK3,-+-++-+-,0.068643352,0.2915426494341001,0.5253088822494513,1,0.5830852988682002,0.4893205858421481,0.6268307567127747,0.9786411716842962
MYO16,++-++---,0.071608801,0.16553232369445292,0.6558628835781968,1,0.33106464738890584,0.3781529698942229,0.7013832384052074,0.7563059397884458
COX7A2,++----++,0.174395037,0.5199134952365564,0.30983721655991164,-1,0.6196744331198233,0.6441212367778681,0.49542310821806346,0.9908462164361269
PGM1,+----+++,0.07136133,0.9758394562466989,0.018426092359145708,-1,0.036852184718291416,0.9482302685109846,0.14513832384052075,0.2902766476810415
BAIAP3,+-++--+-,0.05376985,0.18638275776714394,0.8719875849321161,1,0.3727655155342879,0.4006305939788446,0.8374694873881204,0.8012611879576892
UBE2G1,-----+-+,0.014934551,0.8559684861221395,0.03237886555801629,-1,0.06475773111603259,0.8538445890968267,0.19212774613506917,0.38425549227013833
FER,--+--++-,0.021299345,0.49928793824594936,0.15610139892910044,-1,0.3122027978582009,0.6324247355573637,0.3736777868185517,0.7473555736371034
TIGD2,------++,0.11710721,0.8909496974082555,0.37275465197730856,-1,0.7455093039546171,0.8792717656631408,0.5346826688364524,1
HES4,++----+-,0.158381461,0.5235322444842164,0.66863442732266265,1,1.0470644889684328,0.6462571196094385,0.709926769731489,1
RAB5A,+----+++,0.035709644,0.9880385198135205,0.009972128277818126,-1,0.019944256555636253,0.9646053702196908,0.10984540276647681,0.21969080553295361
PSKH1,--+++---,0.09550515,0.453175187125148,0.5780074199654567,1,0.906350374250296,0.6024206672091131,0.6564279902359642,1
DOC2B,++----+-,0.126211517,0.275466638090421,0.6328320565140069,1,0.550933276180842,0.47792921074043937,0.688873067534581,0.9558584214808787
ZNF318,+++++-+-,0.023870506,0.07342355088056744,0.776824097763622,1,0.14684710176113489,0.261493083807974,0.774613506916192,0.522986167615948
EGLN1,--+-+-++,0.046650936,0.7630860655777685,0.13460782196616913,-1,0.26921564393233827,0.7925142392188771,0.34977624084621645,0.6995524816924329
COL24A1,+--++---,0.142252434,0.25697829843342207,0.8839641030944236,1,0.5139565968668441,0.4627746135069162,0.8466232709519935,0.9255492270138324
DPYSL4,-+-+--+-,0.16403015,0.22705589264414777,0.6992562165795062,1,0.45411178528829554,0.4367371847030106,0.7283360455655004,0.8734743694060212
NIPSNAP3A,-+---+--,0.098825187,0.8680974680023409,0.38697249736686146,-1,0.7739449947337229,0.8623881204231082,0.5431244914564687,1
AMY2B,--+-+++-,0.075485112,0.9507983105599352,0.14560029229225951,-1,0.29120058458451903,0.9231082180634662,0.36045565500406834,0.7209113100081367
DIRAS3,+----+-+,0.059081742,0.5640782375197888,0.4079172253043648,-1,0.8158344506087296,0.6728030919446705,0.5567534580960131,1
SERPINB6,--+-++++,0.171880618,0.9478419056280412,0.09686286645481447,-1,0.19372573290962894,0.9206672091131001,0.30136289666395444,0.6027257933279089
OVGP1,+++++-+-,0.17082603,0.09099406576948597,0.9837329368263414,1,0.18198813153897195,0.2879373474369406,0.9447721724979659,0.5758746948738812
PAPLN,--+-+-++,0.085605805,0.9797477904300022,0.061119545931403375,-1,0.12223909186280675,0.9530105777054516,0.24633848657445076,0.4926769731489015
RHPN2,+-+-+++-,0.04731264,0.7701521152889329,0.15273868388858305,-1,0.3054773677771661,0.7970911310008136,0.3700162733930024,0.7400325467860048
NTN4,++---+++,0.125207772,0.7583897152700578,0.3327049961521734,-1,0.6654099923043468,0.7894629780309195,0.5095606183889341,1
CMAS,-+-+--++,0.033849625,0.35361655328928043,0.22149111829459334,-1,0.4429822365891867,0.5349877949552482,0.4324654190398698,0.8649308380797396
TRAF7,--+-+-+-,0.018546816,0.14359795277961404,0.6275140356498815,1,0.2871959055592281,0.3525223759153784,0.6859235150528885,0.7050447518307568
CA10,++-+---+,0.03171161,0.051105787782017784,0.9402246672983261,1,0.10221157556403557,0.2201993490642799,0.8924938974776241,0.4403986981285598
SLC13A5,-----++-,0.196010674,0.8928341967337862,0.23728929047625255,-1,0.4745785809525051,0.8807973962571196,0.4445687550854353,0.8891375101708706
SLC35A5,--+-++-+,0.05496161,0.9790080601728058,0.0880006241255949,-1,0.1760012482511898,0.9518917819365338,0.2897681041497152,0.5795362082994304
SRD5A1,++-+---+,0.088058521,0.0648959260489098,0.7522330094405589,1,0.1297918520978196,0.24654190398698128,0.7593572009764036,0.49308380797396256
MGP,+++----+,0.032513015,0.1534646668120563,0.8523737104856111,1,0.3069293336241126,0.3648291293734744,0.8216029292107404,0.7296582587469488
ZYG11B,++-----+,0.047033989,0.0602358870653193,0.8980846340226261,1,0.1204717741306386,0.23911716842961758,0.8572009764035802,0.47823433685923517
CRMP1,++----+-,0.137361236,0.3036133720628066,0.7745759863132227,1,0.6072267441256132,0.49827095199349064,0.772986167615948,0.9965419039869813
LIAS,+++-+--+,0.180213951,0.5884768503905461,0.4138340930291486,-1,0.8276681860582972,0.6893816110659072,0.5602115541090318,1
CDC40,-+---+-+,0.04031779,0.5668476640419882,0.12693589396119806,-1,0.2538717879223961,0.674227013832384,0.3417412530512612,0.6834825061025224
GPSM1,-+-++-++,0.156619382,0.8658325410793157,0.32813296559756877,-1,0.6562659311951375,0.8606590724165989,0.5068144833197722,1
KLF2,-++-+--+,0.126962828,0.23906775056294954,0.8315727260245722,1,0.4781355011258991,0.44772172497965823,0.8064483319772172,0.8954434499593165
TDRD7,++--+-++,0.032805524,0.7206500506556643,0.16075416031919113,-1,0.32150832063838225,0.7672904800650936,0.37855980471928397,0.7571196094385679
SLC37A4,-+-++-+-,0.110919944,0.29798151954580443,0.6099494971946036,1,0.5959630390916089,0.49430431244914563,0.6762611879576892,0.9886086248982913
TRIM69,-++++-+-,0.061136517,0.07735040441263538,0.7657299474634276,1,0.15470080882527076,0.2676973148901546,0.7679007323026851,0.5353946297803092
USP39,+-+---++,0.031811798,0.11900943032943925,0.5074499432230438,1,0.2380188606588785,0.3252644426362897,0.61706672091131,0.6505288852725793
C5orf32,++----+-,0.019733146,0.06353306962332679,0.9264996630080355,1,0.12706613924665358,0.24399918633034987,0.8812042310821806,0.48799837266069973
JAM2,+----+--,0.070661049,0.68670905095211765,0.3015141562396447,-1,0.6030283124792895,0.7454231082180635,0.4905410903173312,0.9810821806346623
ZNF653,++-++-+-,0.082759925,0.14590559843522946,0.7862956705171011,1,0.2918111968704589,0.35598047192839705,0.781326281529699,0.7119609438567941
TOMM40L,--++--++,0.041749157,0.35530320807778754,0.5117392903124692,1,0.7106064161555751,0.5369202603742881,0.6188974776240846,1
ARL6IP1,-+--++-+,0.121933146,0.763706570960997,0.2113540252122676,-1,0.4227080504245352,0.7929210740439382,0.4236167615947925,0.847233523189585
C3orf23,-+++-+-+,0.165598034,0.13568853735179662,0.8804588050466908,1,0.27137707470359324,0.3443856794141579,0.8433685923515053,0.6887713588283157
PSMC5,-+-+---+,0.024424438,0.4744366222510493,0.4614271838148093,-1,0.9228543676296186,0.6155410903173312,0.5887917005695688,1
UBN1,+--+---+,0.078147097,0.17175317612963914,0.5270354779129021,1,0.3435063522592783,0.3851708706265256,0.6279495524816925,0.7703417412530512
IGFBP6,++--+-+-,0.012883614,0.062021245186492505,0.7489773788283807,1,0.12404249037298501,0.2413547599674532,0.7576281529698943,0.4827095199349064
GADD45B,-+++---+,0.031857116,0.019799565078446425,0.9640940559180866,1,0.03959913015689285,0.13842554922701383,0.9179210740439382,0.27685109845402767
DDX24,-+++---+,0.137830899,0.13407718365569019,0.8696731142431144,1,0.26815436731138037,0.34275834011391376,0.8352318958502848,0.6855166802278275
TP53RK,-------+,0.257129775,0.7045636555633179,0.5543648992634844,-1,1.1087297985269688,0.7576281529698943,0.6438161106590724,1
KCTD3,--+-++-+,0.042896629,0.5662604247002194,0.34943079929142,-1,0.69886159858284,0.6740235964198535,0.5203417412530512,1
PCGF3,++----++,0.106225468,0.3379317694686954,0.4728889208274653,1,0.6758635389373908,0.5236981285598047,0.5962164361269324,1
GRAMD2,-+-+-+++,0.023653558,0.6452233892784245,0.20424961481416914,-1,0.4084992296283383,0.7207078925956062,0.41649715215622457,0.8329943043124491
GSTO2,++++--+-,0.133779401,0.025214992883066542,0.9971064240439473,1,0.050429985766133084,0.15724165988608624,0.9737591537835639,0.3144833197721725
LY6E,++++-+--,0.082719007,0.13698797019799364,0.8448945725997982,1,0.27397594039598727,0.3457078925956062,0.8167209113100081,0.6914157851912124
SFRS12IP1,--+----+,0.025875749,0.8891177332641986,0.08498863358343166,-1,0.16997726716686332,0.8779495524816925,0.2849877949552482,0.5699755899104963
KIAA1826,+----+-+,0.109970974,0.7209504634873556,0.21103888373063787,-1,0.42207776746127573,0.7675956061838893,0.4232099267697315,0.846419853539463
NEK8,-+++-+-+,0.09233221,0.4523060481213305,0.7407603710317666,1,0.904612096242661,0.6013018714401953,0.7530512611879577,1
TAP1,+-++---+,0.058672472,0.13641991126455114,0.902841604334514,1,0.27283982252910227,0.3454027664768104,0.8625915378356387,0.6908055329536208
ECHDC2,+++---++,0.059133614,0.3849125617558751,0.254044900886937,-1,0.508089801773874,0.5566517493897477,0.4553498779495525,0.910699755899105
C11orf60,-+-----+,0.199069195,0.6286216819644667,0.5054949796346256,-1,1.0109899592692513,0.7119609438567941,0.6161513425549227,1
NDUFS2,+++-++-+,0.152251592,0.5688045904906978,0.6299987262072531,1,1.1376091809813955,0.6748372660699756,0.6872457282343368,1
