gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
FAM59A,+--+--,0.001857303,0.008537414800939799,0.856444334386609,1,0.017074829601879598
CLK2,+-----,0.021607491,0.17435502830113905,0.8485237019306541,1,0.3487100566022781
JUND,++++-+,0.141172566,0.08943219442193087,0.9282629466112322,1,0.17886438884386174
AP3S1,---+--,0.146023408,0.7022259334494798,0.3574559667794665,-1,0.714911933558933
HMHA1,+--+--,0.211706367,0.28972076779731787,0.6350317587056797,1,0.5794415355946357
PRDM12,-+----,0.038053464,0.06141584149298799,0.913686060454331,1,0.12283168298597598
MPST,+-+--+,0.080364513,0.2771558616028465,0.6401341808205568,1,0.554311723205693
FIBIN,+--+++,0.032974345,0.9313463984141631,0.08480174061958161,-1,0.16960348123916322
C20orf166,+++-+-,0.105735393,0.0782129982773219,0.975634815268111,1,0.1564259965546438
FBXO30,----+-,0.19878736,0.9002987359867292,0.1387126690283313,-1,0.2774253380566626
AGPS,+---++,0.02201367,0.9836432401013251,0.008319793646464166,-1,0.01663958729292833
C2orf49,+---++,0.007369757,0.97082404998299765,0.004774168208254016,-1,0.009548336416508032
EPHB6,+++---,0.03374279,0.0056900066192559105,0.9966175365883772,1,0.011380013238511821
C6orf203,-++---,0.059340356,0.19727032614980092,0.7070356052794275,1,0.39454065229960184
ITGB8,+-+-+-,0.037061704,0.5898874677525366,0.1742477598197189,-1,0.3484955196394378
STUB1,++-+++,0.030000375,0.19189198375094285,0.6452603361105291,1,0.3837839675018857
SV2C,-++-+-,0.097981742,0.09790518836125667,0.5984000350704385,1,0.19581037672251334
PARP9,+---+-,0.002533052,0.3714674970858251,0.056005274558768754,-1,0.11201054911753751
BRF2,++---+,0.011665449,0.6451198804002671,0.19228134506615815,-1,0.3845626901323163
MED25,+++---,0.014384363,0.002691345601406137,0.998853036781284,1,0.005382691202812274
RPUSD3,+++--+,0.044323783,0.03369074468645856,0.7914303394345581,1,0.06738148937291712
C6orf115,++----,0.020183521,0.4058254200778295,0.35628628499129494,-1,0.7125725699825899
ARSF,-++---,0.208465356,0.06930301527775559,0.9577497272557938,1,0.13860603055551118
ZNF586,+---+-,0.0938353,0.6308002181717811,0.1826159961441057,-1,0.3652319922882114
ANXA2,---+--,0.17868427,0.7921018018064283,0.23527234713089037,-1,0.47054469426178075
C6orf145,-++---,0.03524382,0.039237247431879556,0.9910571109085766,1,0.07847449486375911
SUMO2,-+---+,0.099553839,0.48156527458208986,0.5092340195799439,1,0.9631305491641797
LENG8,--+++-,0.01936264,0.9334141717949419,0.006633303327652122,-1,0.013266606655304243
SYN3,+-++-+,0.138602341,0.6148032595072428,0.44307433500655924,-1,0.8861486700131185
AKR1CL2,-+-+--,0.077384363,0.14693501320277544,0.6024499811516297,1,0.2938700264055509
PDIA3,--++-+,0.012091199,0.8764557385674435,0.02259601473954247,-1,0.04519202947908494
MIB1,--+---,0.132128184,0.3839031593566004,0.620649267729892,1,0.7678063187132008
VCP,-++++-,0.061675375,0.7605223746024775,0.16870948087216361,-1,0.33741896174432723
GRIA4,++---+,0.093361423,0.062417145526543164,0.5636719239545442,1,0.12483429105308633
MYLK2,++--++,0.088887921,0.6926680365210869,0.17806867949821084,-1,0.3561373589964217
CD3EAP,+-++++,0.205009082,0.6986448061417121,0.40374093912086123,-1,0.8074818782417225
TUBA3C,-+++-+,0.016068633,0.2351287816737069,0.5753125802960523,1,0.4702575633474138
ZMIZ2,-++-+-,0.010677528,0.052050104965378485,0.832967316472206,1,0.10410020993075697
FLNB,---++-,0.182182865,0.8987384752229434,0.15314492249197503,-1,0.30628984498395007
ADAM10,---+++,0.01593324,0.9991451404165369,0.0024690357607165614,-1,0.004938071521433123
STIM2,+-----,0.152631835,0.3667246637855126,0.6401076939306407,1,0.7334493275710252
NSBP1,+++-+-,0.028782397,0.014204155797918802,0.9051385881463105,1,0.028408311595837604
C20orf54,--+---,0.161093914,0.1099441597960062,0.9230421744226956,1,0.2198883195920124
RFNG,+-++-+,0.024631742,0.12205798247679585,0.8414742362842216,1,0.2441159649535917
COPS3,-+-+-+,0.091098221,0.43378815901060924,0.45637475894733553,1,0.8675763180212185
RPL22L1,++++-+,0.057205712,0.27875987516977846,0.548789063555184,1,0.5575197503395569
CAPRIN1,----++,0.028594476,0.9983698305881484,0.001540422867213163,-1,0.003080845734426326
WDR70,++----,0.063155805,0.13526369860305215,0.8906952155962192,1,0.2705273972061043
ALDH2,+++--+,0.006282491,0.009494537348468115,0.9837665576327027,1,0.01898907469693623
CAB39L,++---+,0.046198221,0.4397818174797319,0.27781917768353376,-1,0.5556383553670675
NCK1,+--+++,0.004669944,0.9234701085749413,0.011714570156906131,-1,0.023429140313812262
PRELP,-+++-+,0.014896723,0.7960556266672847,0.15432346164807306,-1,0.3086469232961461
RNF25,+++---,0.086543165,0.03886035723250678,0.9941127816278265,1,0.07772071446501357
GLDN,--+++-,0.040522846,0.8064020180687599,0.01835855798706304,-1,0.03671711597412608
RAD50,---+++,0.004704775,0.9968097286412619,0.0019020394022505884,-1,0.003804078804501177
C6orf120,+----+,0.037031086,0.35777801559604067,0.08512039249318619,-1,0.17024078498637238
C12orf30,--++-+,0.039998127,0.7736622277015506,0.024922604749524367,-1,0.049845209499048734
TRMT1,-+-+--,0.08245515,0.09954935980966398,0.9278697687538522,1,0.19909871961932796
SUV420H1,+++++-,0.112871348,0.15115924951264567,0.7794476859729332,1,0.30231849902529134
S100A16,+----+,0.064537172,0.2420478795265606,0.7677439858146426,1,0.4840957590531212
IGSF3,++--++,0.019759551,0.19208045808778593,0.5953531727003746,1,0.38416091617557185
ARFIP1,---+++,0.017238483,0.9998004928895587,0.0010037162282604706,-1,0.0020074324565209412
ALG5,-+-++-,0.014350094,0.2213338004175121,0.10757559850091072,-1,0.21515119700182145
TKT,+-+--+,0.006555899,0.0401273822661233,0.8298399512695162,1,0.0802547645322466
RPL34,-++---,0.119526966,0.2678622198119576,0.7164982690716208,1,0.5357244396239152
PEBP1,+++---,0.034575468,0.003197246986982983,0.9999114384035509,1,0.006394493973965966
KCTD15,-++---,0.066857491,0.06251349672913019,0.9483357427522431,1,0.12502699345826038
LOH12CR1,-+-+-+,0.041567603,0.6173204989637182,0.20192491510196595,-1,0.4038498302039319
CCDC66,--+++-,0.03297088,0.2840623520936752,0.1953067984237936,-1,0.3906135968475872
RAPGEF1,+--+++,0.032694195,0.9376769828072472,0.018030586386545585,-1,0.03606117277309117
FEM1A,+++--+,0.015395225,0.008535884751977385,0.9591386539937954,1,0.01707176950395477
GRSF1,+----+,0.00756264,0.7898812875446888,0.013036154885944678,-1,0.026072309771889356
DCX,+++---,0.123445599,0.039318626161383985,0.9957743647354987,1,0.07863725232276797
PCBD2,+-+-++,0.045064888,0.411466347399081,0.09043135712003532,-1,0.18086271424007064
PLEKHB2,----++,0.060817322,0.6277660001157109,0.11249007381470305,-1,0.2249801476294061
CXorf40A,-----+,0.140650749,0.8931110650107865,0.1903726715496326,-1,0.3807453430992652
SCN1B,-++-+-,0.050532584,0.33812458274325957,0.480089133470481,1,0.6762491654865191
PLXNC1,-++---,0.014337453,0.0064224069660985955,0.9813495020072924,1,0.012844813932197191
USF2,+-+--+,0.045587734,0.2930162279487128,0.45692298038273604,1,0.5860324558974256
SSBP3,+--+++,0.072278464,0.9770463054621201,0.046070104095576034,-1,0.09214020819115207
DDX5,-++-++,0.028962079,0.8620884678441927,0.07965595409396753,-1,0.15931190818793506
SFRS2,+---++,0.020929213,0.943618894595226,0.019689895238730104,-1,0.03937979047746021
ASCC2,--++--,0.116566667,0.15281512731455096,0.8081512417920114,1,0.3056302546291019
PNPLA2,++-+-+,0.010228371,0.10353305310631482,0.6218522647256438,1,0.20706610621262964
ICAM5,+++---,0.044514419,0.0043681303133048036,0.9981794736937859,1,0.008736260626609607
SYAP1,+----+,0.013424532,0.7317178579760272,0.041536999845765095,-1,0.08307399969153019
PRMT7,---+--,0.105620131,0.5205817920598687,0.4705097902009821,-1,0.9410195804019642
TCEAL3,----++,0.014471536,0.9950107281092414,0.0073469556865370005,-1,0.014693911373074001
GTF2H5,--+--+,0.039746348,0.4142833255760089,0.21550071424683467,-1,0.43100142849366935
CCNF,++++-+,0.079355618,0.18080554017159936,0.7947662763749899,1,0.3616110803431987
GMFB,---+++,0.02983736,0.9980799978198711,0.00459086203921565,-1,0.0091817240784313
DNAJC18,++--++,0.049950562,0.5504318829855119,0.18261772324727973,-1,0.36523544649455947
SMAP2,+++---,0.058993633,0.009411832616276336,0.9996716977405877,1,0.01882366523255267
DYNLT1,+--+-+,0.004358614,0.14230338814884358,0.3675341598582834,1,0.28460677629768716
GGA3,+-++-+,0.044763951,0.14967145944351537,0.6031386301742035,1,0.29934291888703074
HGSNAT,-+----,0.001126404,0.016286524572641594,0.6342560058402471,1,0.03257304914528319
ZNF281,+-++-+,0.061332678,0.3330316445044899,0.2510765646402673,-1,0.5021531292805346
STAU2,++--+-,0.038432865,0.098982342343165,0.5139312029048317,1,0.19796468468633
NET1,-+++++,0.179782959,0.5085290670688118,0.4069010186700879,-1,0.8138020373401758
ACADS,---+-+,0.151575,0.8892071340284756,0.10245067505568158,-1,0.20490135011136315
PTPN1,+-----,0.057155431,0.28694651738879123,0.36478750607974364,1,0.5738930347775825
UPF2,++---+,0.057700655000000003,0.39764860730859536,0.47972511085517233,1,0.7952972146171907
STXBP3,---+++,0.016457116,0.9999166545723932,0.0011808536527377893,-1,0.0023617073054755786
DNPEP,-+-++-,0.019090918,0.1486959847648196,0.3390190608820008,1,0.2973919695296392
GRIN2C,+--+-+,0.038507772,0.47011716050616886,0.1146774392263263,-1,0.2293548784526526
TM9SF4,+-+++-,0.040858989,0.176787403254316,0.7655576487743072,1,0.353574806508632
TRAPPC6A,---+++,0.022211142,0.9990940501202212,0.005620730272953329,-1,0.011241460545906658
CYHR1,+-+---,0.155030618,0.026843534836167474,0.9778116019441518,1,0.05368706967233495
SAMD4B,+-+++-,0.171579401,0.5200362083358224,0.3626161715338473,-1,0.7252323430676946
GPATCH4,-+---+,0.074170506,0.23266049688861837,0.19205366374991464,-1,0.3841073274998293
ADSSL1,++--++,0.178680337,0.5082360061680462,0.38487348142057637,-1,0.7697469628411527
TBL1XR1,-----+,0.096239326,0.9080567185391316,0.10632145995736685,-1,0.2126429199147337
TMEM44,+++--+,0.079154401,0.05171099938715324,0.9024301474256222,1,0.10342199877430648
SMARCA2,---+++,0.037806742,0.9940472709084301,0.00618652945152943,-1,0.01237305890305886
B4GALT6,++---+,0.016806273,0.4520755894957622,0.08248074831399531,-1,0.16496149662799062
ACBD6,+-++-+,0.024233427,0.31982791501081387,0.28369998267971197,-1,0.5673999653594239
GPR162,++++--,0.096050281,0.008166185848523628,0.9969473073470321,1,0.016332371697047255
ST5,+-+---,0.021861517,0.013484410706726974,0.9935664860376993,1,0.02696882141345395
DLGAP1,-+--++,0.042524251,0.7854349691010498,0.05280634215393712,-1,0.10561268430787424
SEPT3,+-+-++,0.042897285,0.08521953203717952,0.9315774307441307,1,0.17043906407435905
GDAP2,+--++-,0.027222285,0.22804941195201192,0.20766642528020618,-1,0.41533285056041236
TTC35,-+-+-+,0.008649064,0.2986849409794176,0.06876321017875371,-1,0.13752642035750742
AMY2B,---++-,0.075485112,0.9600491817424991,0.08553982109103417,-1,0.17107964218206834
MOSC1,+-+-++,0.027381086,0.28178302176621817,0.291898750703299,1,0.5635660435324363
SCARNA15,--++--,0.054954213,0.49547270847749086,0.2525957119864051,-1,0.5051914239728102
JOSD2,+-+++-,0.087724719,0.4701394831139123,0.40283335617266736,-1,0.8056667123453347
RAB4A,+--+-+,0.006038483,0.49466448028016086,0.029832998243645322,-1,0.059665996487290644
AP4B1,-++---,0.037551498,0.05982330153878574,0.6591858528543408,1,0.11964660307757148
ARL4C,++---+,0.04199073,0.1544819479543993,0.17980813381290703,1,0.3089638959087986
RBM9,++++--,0.15960927,0.08241731337876043,0.9131186162296725,1,0.16483462675752086
H2AFY,--++++,0.077344007,0.8451455435542465,0.04855765710275011,-1,0.09711531420550022
DDR1,+-++-+,0.009939981,0.09847463092912273,0.2755219044918124,1,0.19694926185824546
CDC25B,+-+---,0.046940918,0.014566618320642865,0.9928801299871673,1,0.02913323664128573
CREBBP,+++---,0.043307397,0.0011826541632517992,0.9999643515706967,1,0.0023653083265035985
COASY,-++---,0.121312734,0.11835694799086309,0.9473395183774103,1,0.23671389598172618
CNTROB,---+--,0.152585955,0.3596270062598075,0.750033894613624,1,0.719254012519615
PPP1CC,+----+,0.015747191,0.20758286053704209,0.16850945686145466,-1,0.3370189137229093
NR3C2,++++-+,0.08336339,0.0657999493681576,0.9171080438562921,1,0.1315998987363152
TBC1D15,--+-++,0.022439607,0.6409191183192354,0.018431202344898326,-1,0.03686240468979665
ZNF346,+-+---,0.014401685,0.010123353029382536,0.8836141335830845,1,0.020246706058765072
EPB41L3,-+-+-+,0.007817322,0.9054890415222524,0.04966536716371703,-1,0.09933073432743406
C10orf12,-++-+-,0.011192978,0.013671894734947752,0.8285256438662308,1,0.027343789469895505
RNF175,-++--+,0.055329213,0.11191499086490703,0.7463551316068079,1,0.22382998172981405
HEATR5B,+-----,0.176132584,0.4627728666034365,0.5802466578111087,1,0.925545733206873
DDR2,--+++-,0.045746067,0.44944132086744765,0.05552975439729405,-1,0.1110595087945881
CRBN,---+-+,0.068020037,0.9168401200706482,0.05346485326056858,-1,0.10692970652113716
NSUN4,+-++--,0.08265618,0.2261542255468057,0.3829058487454573,1,0.4523084510936114
FAM153B,--+-+-,0.0343,0.05319947280483971,0.36403605273400985,1,0.10639894560967943
DAGLA,+++---,0.012169757,0.010090831908035634,0.9955426731927535,1,0.02018166381607127
SLIT1,--++--,0.058665169,0.09598723333264382,0.741505419995224,1,0.19197446666528764
SEC22A,+-++-+,0.073789139,0.5429969026367676,0.43347638988796794,-1,0.8669527797759359
DOPEY2,++-+--,0.073583052,0.12331772550567716,0.7992681643020292,1,0.2466354510113543
SF3B4,+-+-+-,0.064425375000000007,0.1035864057988285,0.6112708132134981,1,0.207172811597657
LPHN2,+++--+,0.184801311,0.3113823035717379,0.74073550101468,1,0.6227646071434758
FURIN,+++---,0.072170787,0.028548461703869852,0.9975666671932087,1,0.057096923407739704
KCNQ4,-++---,0.080240169,0.012355175859900654,0.9832690663262967,1,0.024710351719801307
TBC1D4,+-++--,0.034345037,0.09141747441030809,0.67472279530077794,1,0.18283494882061618
DMWD,-++++-,0.018025375,0.12011799774244102,0.5038750639163669,1,0.24023599548488203
LIFR,+--+++,0.036789045,0.9979051095520692,0.0017388040148060826,-1,0.0034776080296121652
FBL,-+-+--,0.060131461,0.6818731010844975,0.240106755391226,-1,0.480213510782452
ASH1L,-+++--,0.041688109,0.04633928359170072,0.8416970814349107,1,0.09267856718340144
ALKBH7,-+-+--,0.077593165,0.24157828233862483,0.7707142689725418,1,0.48315656467724966
ERAL1,--++--,0.036090449,0.594794001821607,0.1788351755433165,-1,0.357670351086633
BGLAP,+-----,0.078164981,0.2796358613242238,0.7596564247838002,1,0.5592717226484476
PHF14,+++--+,0.177581929,0.24625495782240409,0.821555635658729,1,0.49250991564480817
WDR59,-+-+--,0.010631367,0.8861034284998875,0.035527049820611716,-1,0.07105409964122343
ZNF320,+++-++,0.238693727,0.28412250656404875,0.8051843995056076,1,0.5682450131280975
TMEM41A,-++++-,0.186127903,0.3285130456764113,0.6559548698010507,1,0.6570260913528226
REPS1,-++---,0.099250187,0.021905340587360822,0.9930010062633935,1,0.043810681174721644
SREBF2,+--+--,0.048139607,0.3526224328095876,0.1232809377784446,-1,0.2465618755568892
NDUFAF2,++---+,0.079139045,0.2797970185074656,0.3723236997467002,1,0.5595940370149312
LOC731884,-----+,0.028277528,0.6013830805935374,0.12393122260193748,-1,0.24786244520387496
TDRD6,+---+-,0.159502341,0.7881547166644834,0.19497625525107662,-1,0.38995251050215324
CCDC68,+--+++,0.033835112,0.9571667825958683,0.08221579836267527,-1,0.16443159672535054
TOE1,-+++--,0.073529494,0.13313617831250033,0.43877568511232695,1,0.26627235662500065
RASSF2,---+++,0.051528277,0.9999771349433244,0.0018270839683480456,-1,0.003654167936696091
SMA4,---+++,0.069232865,0.9995386293502672,0.006173508265968141,-1,0.012347016531936282
HCK,-+-+-+,0.088884363,0.5254237407082601,0.3718739074163593,-1,0.7437478148327186
YTHDF3,----++,0.023791386,0.9638129010337315,0.01216437591424528,-1,0.02432875182849056
LOC644246,+++--+,0.035195787,0.05715065077341119,0.6179294863861186,1,0.11430130154682237
HMGB1,+---++,0.065412266,0.802585273562738,0.02896265561263381,-1,0.05792531122526762
C1orf123,-+---+,0.131115262,0.6869380057485085,0.35105416468167516,-1,0.7021083293633503
NUP205,-+-+--,0.073479494,0.9282106581188542,0.11499209592838903,-1,0.22998419185677807
MAP3K10,-++++-,0.051185768,0.1847703726622737,0.6688674502450409,1,0.3695407453245474
GPR158,------,0.128815169,0.2170512673026956,0.9094284614935525,1,0.4341025346053912
COX4I1,+++---,0.018296161,0.0037706169456239473,0.996915249908062,1,0.0075412338912478945
CNP,---+++,0.053895131,0.9999812110958894,9.401777481940946e-4,-1,0.0018803554963881892
ZNF223,+-++++,0.107452996,0.9130029388657209,0.15484582852866424,-1,0.3096916570573285
MC4R,---+++,0.033206086,0.9913890903012985,0.032613409457258706,-1,0.06522681891451741
FLRT2,+++---,0.052673315,0.002556271160055717,0.9999106956967743,1,0.005112542320111434
FAM104B,+---+-,0.061492041,0.45204006853949413,0.38198599830508656,-1,0.7639719966101731
PDPR,+-+-++,0.091062547,0.8018459739949608,0.22603880252938036,-1,0.4520776050587607
C9orf75,---+-+,0.050771255,0.9685441398900099,0.029327774519004625,-1,0.05865554903800925
C4orf42,---+++,0.07843736,0.9906418520560324,0.05312754892769988,-1,0.10625509785539976
TMBIM1,+-++++,0.041052154,0.9846655313918027,0.019940865956885868,-1,0.039881731913771735
CYB561D2,---++-,0.028282865,0.9865309845827437,0.024240601479278055,-1,0.04848120295855611
FAM22F,++----,0.078332772,0.029370241115999115,0.9884891663325519,1,0.05874048223199823
NFIX,+-++-+,0.02668839,0.05181013553456101,0.42136043514820765,1,0.10362027106912201
ENG,-++++-,0.04575927,0.24764231420725022,0.2044200662160816,-1,0.4088401324321632
KY,-++-++,0.034394757,0.6778356228765194,0.12249324433959637,-1,0.24498648867919273
TMEM64,+--+-+,0.011082678,0.8046243511294395,0.01519209405569913,-1,0.03038418811139826
OCIAD2,++---+,0.034189981,0.25761168460788914,0.2077002414509293,-1,0.4154004829018586
SLC35F5,--++++,0.059130243,0.9896344113383301,0.013023268386338683,-1,0.026046536772677365
FAM103A1,-+--++,0.024879026,0.7951386758409352,0.14884495317318325,-1,0.2976899063463665
ASB1,++---+,0.056097004,0.24504370577523957,0.24451279185458877,-1,0.48902558370917754
TRAFD1,---+--,0.236185019,0.591674985496779,0.5461254291423243,-1,1.0922508582846486
SRGAP1,--+++-,0.02315412,0.7426924583056311,0.05000995669546127,-1,0.10001991339092255
CRTC1,+++---,0.027274625,0.0046967645286214,0.9997386474248812,1,0.0093935290572428
SCYL1,-++---,0.025889139,0.003278712733705686,0.9986172343009121,1,0.006557425467411372
GTPBP4,----++,0.054207959,0.8669011188160729,0.050772211859334934,-1,0.10154442371866987
PPP1R3E,+-+---,0.166355618,0.08595934065140308,0.9083743625392446,1,0.17191868130280616
PDE3B,++-++-,0.036283427,0.3696802214474821,0.21814463160717043,-1,0.43628926321434086
AQP6,-+++--,0.023687828,0.23603202550758684,0.2202731684138986,-1,0.4405463368277972
SDAD1,--+--+,0.037162266,0.09861153820432096,0.50139068597377,1,0.19722307640864192
C14orf133,+--+-+,0.054071067,0.48726888511143995,0.10806922112167193,-1,0.21613844224334386
GLMN,-++---,0.061765543,0.04283404284736794,0.9542465922120337,1,0.08566808569473588
DNAJA2,++---+,0.061210487,0.19236092140910444,0.27240432165477546,1,0.38472184281820887
DST,--+-++,0.021163858,0.8939699974626683,0.037936885435608,-1,0.075873770871216
PSMB7,-+-+-+,0.039820037,0.6181838070163805,0.14560072789005907,-1,0.29120145578011813
ZYG11B,++---+,0.047033989,0.04114545092459684,0.8399439051973957,1,0.08229090184919367
NPM1,++--++,0.172872659,0.45398947889106206,0.4417315646354912,-1,0.8834631292709824
SLC27A1,--++-+,0.011294288,0.15077994851112358,0.18929855080816888,1,0.30155989702224717
CSNK2A2,+++---,0.010672753,0.0020833290419947723,0.9997597899938114,1,0.004166658083989545
EIF2B1,------,0.095165449,0.6034341671620601,0.4859772037788783,-1,0.9719544075577566
LONRF2,+-+--+,0.045823783,0.1563772853514646,0.4575198564107972,1,0.3127545707029292
PRRC1,--++++,0.070581742,0.8611234448490169,0.08359487375552183,-1,0.16718974751104365
LARS2,+++++-,0.25062088,0.4786663152808906,0.5676071818582034,1,0.9573326305617812
PIAS3,+-++--,0.010908427,0.02323971449206296,0.8747112515175692,1,0.04647942898412592
ARHGAP12,----++,0.005094007,0.9731248918683819,0.0036963997803711145,-1,0.007392799560742229
ETNK2,++++--,0.009672846,0.03907424972663847,0.9730639709296252,1,0.07814849945327694
PIGT,----+-,0.076485674,0.9032393245991732,0.09743096114008162,-1,0.19486192228016325
ZNF30,++++-+,0.148938202,0.20514922772035812,0.8265800199920329,1,0.41029845544071625
NCAPG2,+-+-++,0.019775749,0.6595229594177952,0.19939653263491963,-1,0.39879306526983926
MMP14,-++---,0.081696723,0.04949834720069435,0.9321170293617975,1,0.0989966944013887
UCK1,++++-+,0.13120618,0.19849338536651814,0.9119929899098403,1,0.3969867707330363
LZIC,---+++,0.012410674,0.9993356729965,0.004815945610127057,-1,0.009631891220254114
C8orf4,++---+,0.056863109,0.16547229476413672,0.8206889760029152,1,0.33094458952827344
EPC1,+-+++-,0.144713202,0.29445636831932176,0.4128703061996123,1,0.5889127366386435
GLRB,-+-+-+,0.013976779,0.691029586831881,0.02161129045926198,-1,0.04322258091852396
GABARAP,+-----,0.034742322,0.5658225710283901,0.37113206195864495,-1,0.7422641239172899
NUDT9,-+---+,0.070794288,0.42556115068515993,0.1725866041597343,-1,0.3451732083194686
CHRAC1,+-++++,0.139979869,0.8267882326751381,0.1766685809987433,-1,0.3533371619974866
RNF103,++-++-,0.075321255,0.6620869436266301,0.3412254983964595,-1,0.682450996792919
B4GALNT4,++++-+,0.041575187,0.10520034837380135,0.8806946872332818,1,0.2104006967476027
PTPRT,++-+--,0.026488764,0.0057767106951661425,0.9789213138468217,1,0.011553421390332285
BRUNOL6,-----+,0.163871255,0.8135553097268768,0.2584484833715783,-1,0.5168969667431565
LIN7B,-+++--,0.037367603,0.053194250200817535,0.8058504878634473,1,0.10638850040163507
LOC440934,-----+,0.201697097,0.5115417463276369,0.5759988526125804,1,1.0230834926552739
PPP1R3D,+-++-+,0.01851339,0.3402580542784117,0.10473237072455809,-1,0.20946474144911617
HKR1,++++--,0.115858895,0.04109755837396609,0.9084487860701445,1,0.08219511674793217
C10orf54,+---+-,0.052554494,0.5560931700473375,0.14582952736717048,-1,0.29165905473434095
KIAA0196,+--++-,0.013881554,0.965505405767093,0.040597243584846086,-1,0.08119448716969217
EGLN3,+--++-,0.027554963,0.8129309758783266,0.03127918556922576,-1,0.06255837113845152
ERCC2,+++---,0.029464888,0.005350557462052454,0.9997429417981635,1,0.010701114924104908
ZNF284,++++-+,0.134185393,0.5917289407655959,0.42252381386352705,-1,0.8450476277270541
NT5C3L,+++--+,0.044181273,0.020299136417501255,0.9619296650897197,1,0.04059827283500251
SLITRK1,++++--,0.139685206,0.16491927798536224,0.77912051793558,1,0.3298385559707245
FGF1,--+-++,0.049280618,0.9418283961435392,0.005660076009818442,-1,0.011320152019636884
TBC1D2B,+++---,0.025566573,0.002911334593101138,0.9994338291379284,1,0.005822669186202276
VPS18,-+++--,0.049276498,0.03143471024767662,0.9349470601711063,1,0.06286942049535324
GPR146,++---+,0.006689045,0.12861004731909978,0.19654423206749613,1,0.25722009463819956
PLEKHA1,-+-+-+,0.087030618,0.6018477059449674,0.19902488465347964,-1,0.3980497693069593
VPS16,+++--+,0.040795318,0.020894507842670215,0.9761655518053619,1,0.04178901568534043
VKORC1,---+--,0.146773689,0.7373747950999495,0.25556767218267634,-1,0.5111353443653527
VASP,+-+---,0.060573502,0.12240713871560621,0.871083336015934,1,0.24481427743121242
CIZ1,+-++--,0.096249625,0.07865514844969947,0.8856202527129788,1,0.15731029689939893
BAZ1B,--++--,0.066520318,0.35558607224118277,0.25963484299879475,-1,0.5192696859975895
CES2,+-+---,0.101319195,0.04518411525792639,0.8288331487560561,1,0.09036823051585278
PLXNB2,--+---,0.080490543,0.1873564583162707,0.6081503983681256,1,0.3747129166325414
TMEM151A,---+--,0.036504307,0.807906109282984,0.060874730247356255,-1,0.12174946049471251
CBX6,+++---,0.020173315,0.0011916221140940153,0.9999373704191101,1,0.0023832442281880306
NRG1,+++++-,0.09318633,0.11389959889590169,0.8199325399341052,1,0.22779919779180338
KCNA4,+--+-+,0.045000468,0.9672099828780492,0.00948600600751144,-1,0.01897201201502288
TRIOBP,--++++,0.026364419,0.9762223927794754,0.0053541659624736174,-1,0.010708331924947235
TYRO3,+++---,0.034819663,0.006485188793208065,0.9997406922931332,1,0.01297037758641613
NKX2-2,---+++,0.042842509,0.9998726839078811,0.0022112485427520077,-1,0.004422497085504015
C9orf24,-+----,0.188311798,0.49452212999367556,0.5079614585144838,1,0.9890442599873511
PCDHB4,---+++,0.067156367,0.9998884037118579,0.003357685360229042,-1,0.006715370720458084
C14orf169,-+++-+,0.158211049,0.5779900566238241,0.441454552558147,-1,0.882909105116294
DPY19L4,--++++,0.014827247,0.9962927939289568,0.00479681018824386,-1,0.00959362037648772
GALC,---+++,0.051609738,0.9997640049434177,0.004515282850304421,-1,0.009030565700608843
MBOAT7,+++---,0.087118914,0.007283404723921693,0.9997806181512418,1,0.014566809447843386
EPHA8,+++-++,0.129058801,0.3723653448023619,0.47890510539212344,1,0.7447306896047238
KLHL22,++--++,0.012457491,0.5541250249511408,0.1298516461923834,-1,0.2597032923847668
RNASEH2C,+++---,0.049004213,0.02083658186323898,0.996799317581418,1,0.04167316372647796
TOB1,---+++,0.0642603,0.9978899635590175,0.02183372195927001,-1,0.04366744391854002
LTBP3,+-+--+,0.038740918,0.0160336883723362,0.8390388193373397,1,0.0320673767446724
ASTE1,-+++-+,0.104168352,0.84550260808432,0.09388091926747003,-1,0.18776183853494005
CACNG3,+++---,0.038485393,0.0010807062051587308,0.9999661097013204,1,0.0021614124103174616
WDR19,-++---,0.121094944,0.061205008242676266,0.8908760789755068,1,0.12241001648535253
ZC3H6,-+++-+,0.052829307,0.14701728325703092,0.49737499106684263,1,0.29403456651406185
LRWD1,+++---,0.050470974,0.0036991378396032232,0.9997314289755831,1,0.0073982756792064465
RPL18,-+----,0.004713764,0.017850217161282763,0.8194530800282243,1,0.035700434322565526
ATRNL1,-+---+,0.03844485,0.3809039287554959,0.15237294047077884,-1,0.3047458809415577
TCTN2,+-+--+,0.041248034,0.35153225138453775,0.3431381487017875,-1,0.686276297403575
CLPP,-----+,0.084491948,0.6177894449567238,0.3149639077439199,-1,0.6299278154878398
SPARC,-++-++,0.015226966,0.5304949613303912,0.19564617266972423,-1,0.39129234533944846
PNRC2,+----+,0.011001217,0.8538265628316289,0.015733775121424834,-1,0.03146755024284967
COPS2,-+-+++,0.081559082,0.952820355864478,0.023272141212436218,-1,0.046544282424872435
SACM1L,-++-++,0.079240543,0.5022594242002661,0.1710395265375372,-1,0.3420790530750744
GUCY1B3,-+---+,0.014826404,0.5952051660645867,0.057557988931831054,-1,0.11511597786366211
