gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
TMEM86B,+-+---,6.91199e-4,0.8006204112063062,9.579142151380829e-4,-1,0.0019158284302761659
LASS4,-----+,0.004351498,0.9951444240343946,9.592366284361459e-4,-1,0.0019184732568722918
CKLF,------,0.006775655,0.999856485012966,9.608611389958766e-4,-1,0.0019217222779917532
P4HA1,+----+,7.94288e-4,0.1767628408616346,9.628868952752123e-4,-1,0.0019257737905504246
IDI1,-----+,0.001010112,0.9808986707114453,9.629851556680686e-4,-1,0.0019259703113361371
HHLA3,----+-,4.26124e-4,0.6038276935785031,9.63465985800714e-4,-1,0.001926931971601428
FOXF2,++-++-,1.97753e-4,9.636118712240317e-4,0.955389786314024,1,0.0019272237424480634
EXOC6,-+----,0.005514888,0.6409080374049252,9.665760651316046e-4,-1,0.0019331521302632091
MYH11,++++++,0.011580524,9.669652496126783e-4,0.9999267708111241,1,0.0019339304992253565
TMEM93,-+----,0.006480056,0.9144126538057671,9.780654289046882e-4,-1,0.0019561308578093764
KIAA1279,-----+,0.002844757,0.5792219285824036,9.844047042973615e-4,-1,0.001968809408594723
TBC1D13,--+---,4.34457e-4,0.9716378816484794,9.918258182386567e-4,-1,0.0019836516364773135
CTSB,++++-+,0.010516479,9.968808834008175e-4,0.935530984611701,1,0.001993761766801635
RASGEF1A,++----,0.019610674,0.8735206956293969,0.0010001851178935218,-1,0.0020003702357870435
HS6ST3,-+---+,4.72472e-4,0.07365011770806265,0.0010002900821217595,-1,0.002000580164243519
RCHY1,++-+++,0.007729026,0.001013859664547233,0.536997767464667,1,0.002027719329094466
LDLR,---+--,0.009503558,0.9400976189107139,0.0010154431643321562,-1,0.0020308863286643123
PSMB4,-+----,0.019083052,0.9466571822693602,0.0010229595222846736,-1,0.002045919044569347
CHCHD1,-+----,0.005442135,0.895881105018551,0.0010235128752586055,-1,0.002047025750517211
BIN1,--++++,0.004425749,0.001024673818770118,0.4889697623261112,1,0.002049347637540236
FDX1L,++---+,0.001898221,0.7733649793891217,0.001040638583253895,-1,0.00208127716650779
GLT8D2,------,0.00566236,0.9997900925946664,0.0010565150319193886,-1,0.0021130300638387773
ACBD3,++++++,0.001445974,0.0010565379383833996,0.9969475057918848,1,0.002113075876766799
ICA1L,+++-++,0.020949532,0.0010566626838763953,0.9907963991856853,1,0.0021133253677527906
MRPL17,-+---+,0.006030056,0.48729412360459473,0.0010591197881757405,-1,0.002118239576351481
CMTM4,+++--+,0.003586517,0.0010631962871666435,0.7977836630273043,1,0.002126392574333287
SNAPC2,-+----,0.021412172,0.9977576824309905,0.0010679625851416944,-1,0.002135925170283389
TMEM165,---+--,0.01680206,0.8768942007254549,0.0010686135857597662,-1,0.0021372271715195323
YIPF6,-----+,0.008094007,0.6921205265565527,0.001069685414213066,-1,0.002139370828426132
PART1,-+----,0.001353745,0.9226356247183225,0.001072176455686546,-1,0.002144352911373092
NCAM1,-+++++,0.022246629,0.001073730576997623,0.6568457863671353,1,0.002147461153995246
ORMDL1,---+-+,0.01050309,0.613394997637223,0.0010778914646963902,-1,0.0021557829293927804
RSBN1,+++++-,0.013552434,0.0010815893721236429,0.85407985707713,1,0.0021631787442472857
DLGAP4,+++-+-,3.1161e-4,0.001090621032041716,0.07315795152071455,1,0.002181242064083432
CD24,---+-+,0.009715449,0.9048085944307174,0.0010946156839880849,-1,0.0021892313679761698
MLL,+++---,0.001785206,0.0010946807305058529,0.5791014209078136,1,0.0021893614610117057
CEP70,+-+-++,0.006301498,0.0010995381271073263,0.43530984910841874,1,0.0021990762542146527
MATR3,-----+,0.001071348,0.4297518136840544,0.0011033632810814947,-1,0.0022067265621629893
SSBP4,-++---,0.002953558,0.8210802413333501,0.0011048916110075165,-1,0.002209783222015033
PVRL3,-+----,0.023172191,0.9346733250390548,0.001106120625992122,-1,0.002212241251984244
TSPAN3,++-+++,0.007786142,0.001111398453272636,0.6548982219751878,1,0.002222796906545272
PRR11,-+++++,0.003699157,0.0011142153716316198,0.9752088718068387,1,0.0022284307432632396
PUS1,+++--+,3.15169e-4,0.0011157626966812743,0.6536946719423908,1,0.0022315253933625485
IL11RA,++++-+,0.024401873,0.0011173700803849423,0.9963680661712663,1,0.0022347401607698846
MREG,------,0.018988109,0.9998733393865992,0.0011246937936320823,-1,0.0022493875872641646
AK1,--+---,0.00240824,0.9126987033957135,0.0011370763750532318,-1,0.0022741527501064637
ABCA1,+--+-+,1.6573e-4,0.7698871596012137,0.0011374268927555834,-1,0.002274853785511167
DERL2,------,0.012203558,0.9990437551853247,0.001140996707300594,-1,0.002281993414601188
SETD8,------,0.02979485,0.9999346313812165,0.0011415489365248133,-1,0.0022830978730496265
SDHC,+---++,1.50562e-4,0.0011526211638266254,0.30135940166217845,1,0.0023052423276532508
DIDO1,--++--,0.010376966,0.6875628683551398,0.0011527937304023892,-1,0.0023055874608047785
SCD5,+-++++,0.003748408,0.0011558622902432705,0.9689679349467393,1,0.002311724580486541
MITF,---+--,0.002081648,0.8581512767266722,0.0011578116476049548,-1,0.0023156232952099096
PPP6C,---+-+,0.005052903,0.8661049151136538,0.0011593414631658181,-1,0.0023186829263316363
TTLL3,------,0.011961236,0.9997312073105173,0.0011601618171643087,-1,0.0023203236343286174
PAICS,+-+-++,7.64326e-4,0.0011617794795996657,0.6857466780649625,1,0.0023235589591993314
UXT,------,0.009147472,0.9970233740851634,0.0011750673308417907,-1,0.0023501346616835814
TBL1X,++++++,0.014606742,0.001183408517671941,0.9993357126600291,1,0.002366817035343882
STAMBPL1,------,0.001905805,0.9916660216561303,0.0011843575706493746,-1,0.002368715141298749
DPYSL5,------,0.001886142,0.9992662014142061,0.0011844663562368691,-1,0.0023689327124737382
TGFB2,---+--,0.006246255,0.9802345825557023,0.0011857498170833695,-1,0.002371499634166739
C17orf37,++----,5.53277e-4,0.8717346530683837,0.001196523692296283,-1,0.002393047384592566
DDN,+++-+-,0.001204026,0.001198450275991444,0.7596713963533259,1,0.002396900551982888
NTRK3,+++---,0.003217697,0.001204064522819192,0.20022091478076467,1,0.002408129045638384
TJAP1,---+--,0.00121779,0.5941353481761805,0.0012179542914927493,-1,0.0024359085829854985
PRKAA1,-+--+-,0.002669007,0.29675828741678417,0.0012220051299910756,-1,0.002444010259982151
RAPGEF3,-++-++,0.00120927,0.0012251230879212008,0.8995838041312618,1,0.0024502461758424015
SC4MOL,-----+,0.002216386,0.8689467503262225,0.001225868148496831,-1,0.002451736296993662
BAT1,+-++++,0.014765169,0.0012270356314874177,0.8926893573825598,1,0.0024540712629748354
ALDH5A1,++++++,0.022244476,0.0012377183462029008,0.9999402106300723,1,0.0024754366924058017
BIVM,++++-+,0.003685487,0.001251223985939357,0.9526264485074277,1,0.002502447971878714
LOC643696,-+----,0.006669382,0.9830895598817394,0.0012621193556159834,-1,0.002524238711231967
SNX1,--+-+-,4.13858e-4,0.2843574223390261,0.0012828704249559337,-1,0.0025657408499118674
COQ5,---+-+,0.001940637,0.8301866590643681,0.0012883985501380257,-1,0.0025767971002760514
TEF,++++-+,0.004226779,0.0012973234131503572,0.9564969974671875,1,0.0025946468263007144
DNAL4,------,0.03608839,0.9996616501836059,0.0013019722431403774,-1,0.0026039444862807548
TMC6,---+-+,0.005869944,0.2778413778440464,0.0013035904163890936,-1,0.0026071808327781873
ATOH7,------,0.030035581,0.9997149342303756,0.0013050748724453753,-1,0.0026101497448907506
ZDHHC23,---+--,0.002765169,0.9831401705982669,0.0013101948019708619,-1,0.0026203896039417238
CAMKK2,++----,0.002338858,0.13994381700210692,0.0013169909854320288,-1,0.0026339819708640576
COPS7A,-----+,0.014513577,0.9634685471750724,0.0013176879880070528,-1,0.0026353759760141056
INSR,+--+--,0.011191011,0.8651348240878218,0.0013229155891607773,-1,0.0026458311783215545
NRXN3,-+----,0.006261423,0.44629060784646557,0.001340862084000753,-1,0.002681724168001506
C6orf162,------,0.008045131,0.9997773206301808,0.0013480181993731544,-1,0.0026960363987463087
SERINC1,++--++,0.003190075,0.0013573699850741715,0.9444711554619906,1,0.002714739970148343
FGFBP3,------,0.020020693,0.999734197454214,0.0013577244421612213,-1,0.0027154488843224426
MYSM1,----+-,0.009322191,0.7774994314336958,0.0013595688277438043,-1,0.0027191376554876086
SEPT9,-+++--,3.91e-5,0.0013620328613023838,0.4157405919453317,1,0.0027240657226047676
LRRCC1,---++-,1.98221e-4,0.0013698275324523122,0.6325256211409549,1,0.0027396550649046243
C1orf95,------,0.002040918,0.9960382489570307,0.0013804030788025173,-1,0.0027608061576050347
NDUFB10,++----,0.015631835,0.8533319472231606,0.0013842203645226161,-1,0.0027684407290452322
DUSP16,--++++,0.001925655,0.001405608106202826,0.7551096693711301,1,0.002811216212405652
SNX14,++-+++,0.002274532,0.0014106005991642158,0.9057010580175564,1,0.0028212011983284315
SLC7A6,+-----,0.004330899,0.8946965881757074,0.0014238926466771534,-1,0.002847785293354307
TPM3,+----+,0.008807678,0.1353044663190442,0.0014244714185102716,-1,0.0028489428370205433
CSDE1,+-++++,0.008344476,0.0014259420896433137,0.6745025052216629,1,0.0028518841792866275
C21orf2,+-----,0.019500936,0.9555141694334235,0.0014369930522610355,-1,0.002873986104522071
MRPS11,-+----,0.018075187,0.9952154942987681,0.001449720480818438,-1,0.002899440961636876
PROSC,+----+,0.002791667,0.7756171946894275,0.001450927782227439,-1,0.002901855564454878
PTBP1,+-----,0.04329691,0.9960851785279126,0.001454115225510648,-1,0.002908230451021296
UQCR,+-----,0.019804869,0.8963855847603347,0.0014612824557952723,-1,0.0029225649115905447
SLC22A3,+-+++-,3.44757e-4,0.0014618588811401302,0.6247085429084565,1,0.0029237177622802603
ZWILCH,-----+,0.021340918,0.9494025965863876,0.0014649072739813369,-1,0.0029298145479626737
PHTF1,+++++-,0.00190206,0.0014676714098964812,0.9065883827948554,1,0.0029353428197929623
PTPLA,+-----,2.56742e-4,0.9795172715321194,0.00147876780262956,-1,0.00295753560525912
MAGI1,++----,0.002126404,0.33663759024376994,0.001482613871813877,-1,0.002965227743627754
KRT10,++++++,0.004800655,0.0014912020106164982,0.9997968433633064,1,0.0029824040212329964
GNA13,+-----,0.005506367,0.7729615862899595,0.0014982785987178303,-1,0.0029965571974356607
NSL1,---+--,0.028266948,0.7782609539825917,0.0015144807039313428,-1,0.0030289614078626856
SET,-----+,0.00756779,0.9973936262192794,0.0015170449038378235,-1,0.003034089807675647
HLA-C,---++-,0.00113221,0.49125821580312656,0.0015228874087794195,-1,0.003045774817558839
IDS,+-+-++,0.023534082,0.001524220583396525,0.32718980282942156,1,0.00304844116679305
OTUD5,----++,1.30337e-4,0.45633805527870525,0.0015336524288228986,-1,0.003067304857645797
COX8A,-+----,6.05805e-4,0.9667478319709307,0.001535057129768155,-1,0.00307011425953631
C14orf45,--+---,0.024444663,0.9932042202860869,0.001536243566876175,-1,0.00307248713375235
LOC284023,++++++,0.022232772,0.001542580272617063,0.9994356777076077,1,0.003085160545234126
CDC37L1,-----+,0.016967697,0.9955072121141051,0.0015611734087032053,-1,0.0031223468174064106
DCLK2,+++-+-,0.005021348,0.0015654541895632446,0.382684759433552,1,0.0031309083791264893
PHF12,+++++-,0.002404026,0.001565535920297425,0.9915098214546351,1,0.00313107184059485
NIN,-+----,0.005993727,0.8028973204808754,0.0015913103980674543,-1,0.0031826207961349086
ZNF148,++++++,0.019700749,0.0016095022737277259,0.9999569811854871,1,0.0032190045474554518
BCL10,--+-+-,0.00181676,0.9215935734854237,0.0016112598107651816,-1,0.0032225196215303633
TRIB2,+-----,0.011204588,0.9952375327838549,0.0016124155291497501,-1,0.0032248310582995003
APC,---+-+,0.003922472,0.1940236200498403,0.0016212421040966774,-1,0.003242484208193355
C10orf90,---+++,0.002580431,0.17218669436959474,0.0016243541754530253,-1,0.0032487083509060506
XPNPEP3,+----+,0.005704026,0.18599885449249032,0.0016320167702143394,-1,0.0032640335404286788
BDNF,------,0.012750094,0.9982533776008896,0.0016336263564752566,-1,0.0032672527129505133
TMEM56,++++-+,0.025992416,0.001637536919869719,0.6646046855109484,1,0.003275073839739438
AP2A1,--+---,0.016038202,0.638792196721384,0.0016390352571459682,-1,0.0032780705142919364
FBLN7,------,0.00798324,0.9995506905586534,0.001640232728914188,-1,0.003280465457828376
TMEM183A,------,0.00355515,0.9940703616839379,0.0016476719003004072,-1,0.0032953438006008144
TEX264,-++---,0.009248315,0.33400275404556806,0.0016734579308281484,-1,0.003346915861656297
PPM1A,---+++,0.003844569,0.06321634018557393,0.001696498111933748,-1,0.003392996223867496
JRK,--+---,0.006893352,0.8069264470474142,0.0017003411278537044,-1,0.0034006822557074087
MIF,-+----,0.002037547,0.8961363449719683,0.0017142825685342682,-1,0.0034285651370685364
FAM84B,+--+++,0.011284082,0.0017153834516468053,0.4686170043289117,1,0.0034307669032936105
A2M,----+-,0.008263577,0.9942906140807894,0.0017181412257397488,-1,0.0034362824514794976
INTS6,------,0.008841854,0.999802971016124,0.0017185038885512564,-1,0.0034370077771025127
VAV2,+-----,0.012911236,0.7967190881487026,0.0017195144331216192,-1,0.0034390288662432384
CHD9,++++++,0.020514981,0.0017221732469625895,0.9998670825093208,1,0.003444346493925179
CHP,------,0.03150927,0.9999364059904743,0.0017275220295306488,-1,0.0034550440590612975
KBTBD6,-+++-+,0.009807491,0.0017393073951704635,0.8860196415870444,1,0.003478614790340927
MED11,-----+,0.018951217,0.9962416588954182,0.001741528371285395,-1,0.00348305674257079
CHDH,-++-++,0.00333221,0.0017439710804851615,0.9562303687874819,1,0.003487942160970323
WDR33,++++-+,0.022197753,0.0017448939560172278,0.8835137465372089,1,0.0034897879120344556
ARD1A,-+----,0.00296133,0.963166281165716,0.0017666709260108957,-1,0.0035333418520217914
PXDN,--+-+-,0.005243258,0.37029242815035174,0.0017676560216715283,-1,0.0035353120433430567
ETFDH,+-+-++,0.007798596,0.0017765524406379509,0.5216719529125988,1,0.0035531048812759017
PIGC,-+---+,0.0171,0.827399278877763,0.0017875986226375043,-1,0.0035751972452750086
SLC25A16,----+-,0.00502191,0.6262280677458386,0.0017876698047033393,-1,0.0035753396094066786
KLHL24,--++++,0.003528745,0.0017920096789434395,0.1921645608036655,1,0.003584019357886879
C21orf119,-+-+--,0.010212079,0.7993829360990914,0.0018201305872510105,-1,0.003640261174502021
ACACB,--++++,2.26e-5,0.0018320056264261562,0.673386640490454,1,0.0036640112528523124
DGCR8,---+--,0.005587734,0.8475538475765699,0.0018393040485588659,-1,0.0036786080971177317
NEK1,++++++,0.055146629,0.0018410647701427622,0.9999632809879413,1,0.0036821295402855244
ATP2B2,-+----,0.029467322,0.8949321100170133,0.0018491392084207929,-1,0.0036982784168415857
ECE2,+++-++,0.008845693,0.0018533864456772818,0.9722788316787555,1,0.0037067728913545636
MRPL42,---+-+,6.99625e-4,0.37535937012127246,0.0018623453249021894,-1,0.003724690649804379
MGAT3,+-----,0.017319007,0.9348191310126355,0.001863468942856037,-1,0.003726937885712074
ZNF654,-+++++,0.051757584,0.0018654816273148518,0.9964229905961719,1,0.0037309632546297035
PXK,---+++,0.003722846,0.3669096955063414,0.0018656907237512982,-1,0.0037313814475025964
FAM134B,-+++++,0.003763296,0.0018848033850306172,0.8904222894921446,1,0.0037696067700612344
PIK3R2,+++--+,7.56367e-4,0.001889799684985164,0.8975109523515873,1,0.003779599369970328
MRPS35,------,0.007698689,0.9969744924747598,0.0018933686392588298,-1,0.0037867372785176595
C19orf6,-+-+--,0.008138202,0.21656578461761047,0.0018958600941274516,-1,0.003791720188254903
GORASP1,-++---,0.0102353,0.8458856438683684,0.0019014406310847978,-1,0.0038028812621695956
SLC35A3,--++++,0.009109831,0.0019022753322056245,0.7848208013122443,1,0.003804550664411249
NOS1,----+-,0.001266199,0.924662815884134,0.0019112326929422426,-1,0.003822465385884485
GTPBP1,+-++--,1.50187e-4,0.40364724082549386,0.0019131557884788043,-1,0.0038263115769576086
SOS1,+--++-,7.2088e-4,0.622351213402303,0.0019482566553470446,-1,0.0038965133106940893
OSBPL10,++++++,0.010784082,0.0019573465004441913,0.9988676844338005,1,0.003914693000888383
UCRC,++----,0.009217603,0.8596358738355969,0.001960450353041439,-1,0.003920900706082878
TSPYL1,++++++,0.017032303,0.001961425271404482,0.9993942446130705,1,0.003922850542808964
CPEB4,+-++++,0.005901966,0.001964115196383061,0.9501794165544796,1,0.003928230392766122
CEP250,+++++-,0.001286049,0.001965538499259453,0.9189668410456828,1,0.003931076998518906
TMEM11,------,0.064732772,0.9998759119086189,0.0019694397533631053,-1,0.003938879506726211
ZNF202,++++--,0.001826873,0.0019780469862664073,0.47617441140163447,1,0.003956093972532815
RBM26,----+-,0.006044757,0.9110514228592633,0.0019931409602570575,-1,0.003986281920514115
C1orf151,-+----,8.93914e-4,0.737933514637609,0.001996599826155108,-1,0.003993199652310216
C1orf31,---+-+,0.005277809,0.6166133843675727,0.002000945061577282,-1,0.004001890123154564
PGF,+++--+,0.002749813,0.002001873276220469,0.8349388372150678,1,0.004003746552440938
ADC,-+----,0.015200375,0.9642312439532404,0.0020048249769428397,-1,0.004009649953885679
ZNF33A,++++++,0.010326685,0.002007005466381704,0.9982289831293764,1,0.004014010932763408
ARMC6,+-----,0.001055524,0.3153026273433296,0.002016152773790569,-1,0.004032305547581138
SEMA4G,-+-++-,0.010951217,0.002024249107868574,0.8855444330757937,1,0.004048498215737148
LGI3,+++++-,0.007064419,0.0020250500797584186,0.4444151651200973,1,0.004050100159516837
RHOJ,+---+-,0.007646255,0.8030643353755111,0.0020324547637215512,-1,0.0040649095274431024
ATIC,++++++,0.029254588,0.0020349216748830625,0.9998063571714477,1,0.004069843349766125
INPP5A,-----+,0.002654869,0.967007324929011,0.0020370666120452627,-1,0.004074133224090525
PTPRD,---+--,0.01248118,0.5314753868038259,0.0020463793020052898,-1,0.0040927586040105796
ALMS1,++++++,0.01301882,0.0020484361481733306,0.9993867966280936,1,0.004096872296346661
SCAMP5,+++-+-,0.012569288,0.0020540983676244806,0.5138708763730909,1,0.004108196735248961
DNA2,--+---,0.006696816,0.9965946390382658,0.0020639081872529524,-1,0.004127816374505905
UBE2A,+----+,0.001489419,0.8744987777980864,0.002067372792753349,-1,0.004134745585506698
PDCD10,-+-+-+,0.004442135,0.8108571460329903,0.0020797245795568806,-1,0.004159449159113761
COMT,++++++,0.008394757,0.002080392520949988,0.9995705999157992,1,0.004160785041899976
BEST1,--++--,0.010850655,0.9861038927528375,0.002087669476731081,-1,0.004175338953462162
CACNA1D,++----,0.003198408,0.9627455714518878,0.0020898358463111604,-1,0.004179671692622321
C21orf33,------,0.003202247,0.9952061492669653,0.002097873238891972,-1,0.004195746477783944
MRFAP1,+++-++,1.30243e-4,0.002103034941784124,0.7459791222448945,1,0.004206069883568248
TMEM30A,++--++,0.011736236,0.0021069114935768577,0.4644506000632265,1,0.004213822987153715
KLF7,+----+,0.003193727,0.4614746095116568,0.0021097433802193745,-1,0.004219486760438749
MTMR10,-+----,0.002472004,0.5933503557388224,0.00211209163425475,-1,0.0042241832685095
TACC1,+++-++,0.013410393,0.0021178419837267924,0.9411207290214914,1,0.004235683967453585
MAPK11,++----,0.011026311,0.5684452618298045,0.002125575647327447,-1,0.004251151294654894
OCA2,--+---,0.017944007,0.9730150301629308,0.0021581458222568696,-1,0.004316291644513739
RIMBP2,++----,0.03673324,0.8894203888480068,0.002158869146922233,-1,0.004317738293844466
TRAF3,+-----,0.01238427,0.9534581287288767,0.0021678747773530584,-1,0.004335749554706117
GRB10,-+----,0.029878558,0.9949712821932345,0.002188023397694615,-1,0.00437604679538923
LIN7C,-+-+++,0.016159082,0.0021920973424798735,0.5683813981033046,1,0.004384194684959747
FAM110C,-+---+,8.98689e-4,0.9642849520313,0.00219374077205659,-1,0.00438748154411318
AKAP1,-+++-+,0.00479897,0.0022024056408884167,0.5416344842771004,1,0.0044048112817768334
POLR3A,++++--,0.013948596,0.002212279519310306,0.891060625727994,1,0.004424559038620612
PITPNC1,+-+-++,0.012810206,0.0022132889365011265,0.6873478690262298,1,0.004426577873002253
DDHD1,+----+,0.002095693,0.8355610418572433,0.002214809032753745,-1,0.00442961806550749
GCSH,+--+++,0.001893914,0.0022202419946637437,0.7938177268548281,1,0.004440483989327487
GNA14,+++-+-,0.012426217,0.002227739604685275,0.7304655686330315,1,0.00445547920937055
TSC22D1,-+----,0.023906554,0.7001313794935538,0.002229636712950925,-1,0.00445927342590185
KALRN,+++--+,0.001967884,0.0022366653622782422,0.07695066380086558,1,0.0044733307245564844
DCN,------,0.014107772,0.9992585863024283,0.002237500636161357,-1,0.004475001272322714
SLC2A4RG,++++-+,0.013945506,0.0022445029309407036,0.8809991384205131,1,0.004489005861881407
FABP3,---+--,0.006142884,0.9870988668589475,0.002257099275773517,-1,0.004514198551547034
NEK3,---+++,0.001207116,0.25063748507539096,0.002264879018860511,-1,0.004529758037721022
NPAS2,+----+,0.00729485,0.9641626674394826,0.0022777684204786826,-1,0.004555536840957365
