gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
CDC42SE1,-+,++++,+-,0.13872555648007132,0.10010173613613962,-,0.2,0.007737079,53.9,1
DDX19B,--,+-++,-+,0.1409521207868822,0.10011135538673424,-,0.2,0.080215449,53.9,1
RPL32,++,--++,+-,0.12217206628470398,0.10013706862342742,-,0.2,0.09354046271745052,53.9,1
ZNF385C,-+,+-++,NA,0.14124267291658307,0.10017189236688123,-,0.2,0.11939835401894207,53.9,1
CPTP,++,+--+,-+,0.12167609334683971,0.10019850641270228,-,0.2,0.061836791,53.9,1
C2orf83,-+,NA,NA,0.10917180013689254,0.1002110306279587,-,0.2,0.06566811571325527,53.9,1
NPBWR1,-+,NA,NA,0.10922260879484401,0.1002737850787132,-,0.201,0.06180457288972107,53.9,1
KCNK4,++,NA,--,0.10028137710079721,0.10102000012183776,+,0.201,0.019879775,54,1
RFNG,-+,--++,++,0.12124377686738196,0.10030496597130269,-,0.201,0.015586236,54,1
VCPKMT,+-,-++-,--,0.13321928593566715,0.10030816101148458,-,0.201,0.033897282,54,1
CD177,--,NA,NA,0.10922260879484401,0.10033082363677846,-,0.201,0.2187233058830385,54,1
HIVEP1,--,+--+,--,0.1476281910699193,0.10033617160867382,-,0.201,0.038570464,54,1
XPA,++,+++-,--,0.13934039700729506,0.1003805433836737,-,0.201,0.095869466,54,1
MRE11A,+-,+++-,NA,0.17928048463899818,0.10038594417302829,-,0.201,0.063778315,54,1
SLC4A1,++,NA,NA,0.1092288386949578,0.10043917184737353,-,0.201,0.14266003222216034,54,1
ZMYM4,+-,-+-+,++,0.12396616425055153,0.10043955313473443,-,0.201,0.02928590267316727,54,1
CTIF,++,--++,++,0.12396218243212717,0.10050838236060258,-,0.201,0.019360674,54.1,1
TRMU,-+,+-++,+-,0.1264622414850011,0.10053327860505865,-,0.201,0.004400375,54.1,1
TRIM72,-+,++-+,NA,0.16381715097502839,0.1005444958382368,-,0.201,0.063430674,54.1,1
KIAA1324,+-,--+-,-+,0.15479788876106376,0.10056175937213774,-,0.201,0.063314138,54.1,1
OTOA,++,---+,NA,0.1427043760689985,0.10056779191172036,-,0.201,0.19447023173330755,54.1,1
FBXO45,+-,-+--,NA,0.14212847775011933,0.10057264287525416,-,0.201,0.08304113452917714,54.1,1
SCN9A,+-,--++,NA,0.14193213006601535,0.10057534337377617,-,0.201,0.048990129,54.1,1
WDR45B,+-,++-+,++,0.12537280687850874,0.10057700196889237,-,0.201,0.025968446,54.1,1
RBM25,-+,++++,+-,0.1552553911719321,0.10066103052910877,-,0.201,0.044298898,54.2,1
TPT1,++,--+-,--,0.12446223074421389,0.10066429418818704,-,0.201,0.063971442,54.2,1
SPATC1,--,NA,NA,0.10927964409969772,0.10067305498516997,-,0.201,0.11649114848177604,54.2,1
NUDT3,+-,---+,+-,0.16110737671512906,0.1006835549873767,-,0.201,0.085173872,54.2,1
MTMR10,--,++--,--,0.1406262875762716,0.10068732190283303,-,0.201,0.087199988,54.2,1
TIMM10,++,-+--,--,0.1276820146568894,0.10069317280775326,-,0.201,0.2095143456271002,54.2,1
CARD9,-+,++++,NA,0.15112934532556338,0.10069388138137685,-,0.201,0.1130374846444195,54.2,1
SORBS1,+-,+-+-,++,0.11995585264604978,0.10072441752748887,-,0.201,0.04329237855617464,54.2,1
ARHGEF25,++,-+--,NA,0.13852413203187808,0.10075612021130634,-,0.202,0.22464626534798893,54.2,1
TYROBP,++,++-+,-+,0.12608205382762996,0.10077699391999306,-,0.202,0.12214559666180046,54.2,1
SLC22A16,++,NA,NA,0.10934291581108829,0.10078138367649575,-,0.202,0.2663441001847257,54.2,1
STAU2,+-,---+,--,0.15270699908909177,0.10080110960348732,-,0.202,0.045032792,54.2,1
ACOT4,-+,---+,-+,0.1339378874544503,0.10084114615686283,-,0.202,0.007517228,54.3,1
MYRIP,+-,---+,--,0.13108498423536777,0.10086517641220458,-,0.202,0.070818706,54.3,1
RPA1,+-,-+-+,++,0.12525146616935554,0.1008730348185612,-,0.202,0.12981688492348845,54.3,1
SAFB2,-+,+-++,++,0.12183506359832344,0.10087739489390071,-,0.202,0.086027622,54.3,1
TRMT6,++,-+++,+-,0.12709838186806965,0.10088453200795743,-,0.202,0.060613408874142814,54.3,1
ZBED6,--,+-++,NA,0.1794832137059077,0.10088719271652541,-,0.202,0.013695751,54.3,1
RAC1,++,+--+,++,0.11857511138221481,0.10094707037588292,-,0.202,0.15290047748880126,54.3,1
OMG,--,++--,--,0.1244450166714411,0.1009472722404311,-,0.202,0.12009409241073969,54.3,1
L3HYPDH,-+,+++-,++,0.15168975440064494,0.10098114020145502,-,0.202,0.079852681,54.3,1
ARAP3,++,--++,NA,0.14580044696709285,0.10102387435989464,-,0.202,0.181622886,54.4,1
KDR,++,+-++,++,0.12060167839576143,0.10104107790393221,-,0.202,0.03694176,54.4,1
DNLZ,-+,+-+-,--,0.1221427463110752,0.1010782895502505,-,0.202,0.052304593890621205,54.4,1
C2orf42,--,-+-+,-+,0.12113557666758865,0.1010969289495665,-,0.202,0.06912904413869475,54.4,1
ITGB7,--,++-+,-+,0.1287977225487583,0.10110779267924962,-,0.202,0.05845326090802814,54.4,1
HOXA3,++,NA,NA,0.10985626283367557,0.10112359550561797,-,0.202,0.14910318953384102,54.4,1
NID2,-+,+-+-,NA,0.18197287494011274,0.10114092259490132,-,0.202,0.022384906,54.4,1
VKORC1,++,+++-,+-,0.1300547051856905,0.10115430756270688,-,0.202,0.06834790807013061,54.4,1
RASSF4,++,++++,++,0.12685792064204762,0.10118454542293626,-,0.202,0.101886142,54.4,1
MYOZ1,-+,++-+,NA,0.18133370387332115,0.10119544225049606,-,0.202,0.018615541,54.4,1
TOMM20,+-,-+--,--,0.12188039298961909,0.10120581505338742,-,0.202,0.038637266,54.4,1
NFIA,+-,++-+,++,0.12442950223489171,0.1012188635135374,-,0.202,0.018825749,54.5,1
UBE4B,+-,++++,+-,0.1302390276414808,0.10128501037059942,-,0.203,0.096763951,54.5,1
AK9,++,++++,NA,0.18077448440898575,0.10129454373370939,-,0.203,0.184363232,54.5,1
ALDOB,+-,NA,NA,0.11002110306279587,0.10130047912388775,-,0.203,0.06622973303847218,54.5,1
KREMEN1,++,--++,++,0.12607358967122015,0.10132368963824451,-,0.203,0.027375749,54.5,1
RARB,+-,---+,NA,0.15630231631832955,0.10134303816987321,-,0.203,0.14043682099689217,54.5,1
SYNJ1,+-,-+--,--,0.11861546775518017,0.1013495886289235,-,0.203,0.02666161,54.5,1
LMX1B,-+,NA,NA,0.11002737850787132,0.1013517367250328,-,0.203,0.07984524666924041,54.5,1
ERP27,-+,NA,NA,0.11019849418206708,0.1013517367250328,-,0.203,0.07765703314854336,54.5,1
UHRF1,++,+-++,NA,0.1505950058727513,0.10135913375517072,-,0.203,0.2192525437674901,54.5,1
SLC27A5,-+,-+++,+-,0.14053547911403103,0.10140201037574333,-,0.203,0.033941145,54.6,1
SOX7,-+,+--+,NA,0.15973109636527194,0.10140956084062688,-,0.203,0.103358275,54.6,1
NVL,-+,-+++,++,0.13649104013598157,0.10141385995807888,-,0.203,0.102271737,54.6,1
ARPC3,++,-+--,-+,0.12103872852741755,0.10141599970273152,-,0.203,0.032378558,54.6,1
HSD17B14,-+,+---,++,0.12444421526055936,0.10142850035939634,-,0.203,0.043363858,54.6,1
PRPH,++,NA,--,0.10769913204687641,0.10146981640063239,-,0.203,0.0752819677439659,54.6,1
ESF1,++,++++,++,0.12939356846756472,0.10147063610272701,-,0.203,0.15446259366621468,54.6,1
CERS5,-+,-++-,++,0.12092756479009999,0.10147868344670756,-,0.203,0.092623221,54.6,1
MFSD11,-+,++++,+-,0.1539415336017816,0.10148500245599505,-,0.203,0.061874064,54.6,1
CYB561D1,+-,+-++,NA,0.1655732173198447,0.1014973811276693,-,0.203,0.106236355,54.6,1
INO80B,++,+-++,NA,0.14187859113636642,0.10152299601235099,-,0.203,0.2095321342556612,54.6,1
PSMB5,++,+++-,-+,0.13033180148770362,0.10156432256895152,-,0.203,0.047627421,54.6,1
ZNF766,-+,+++-,+-,0.13619639077914347,0.1016265532582485,-,0.203,0.069592697,54.7,1
ATP2B2,+-,+-++,--,0.12020719077434429,0.10162775803244257,-,0.203,0.006442228,54.7,1
CDK19,--,+-++,+-,0.12589670241533624,0.10163119695714305,-,0.203,0.003625843,54.7,1
SETD6,++,--+-,--,0.1374530238541061,0.10165142820633363,-,0.203,0.074736711,54.7,1
MED19,++,--++,--,0.12734067329020124,0.10165710254154285,-,0.203,0.133635849,54.7,1
NFAT5,+-,+-++,+-,0.12922736066031704,0.10166342635018763,-,0.203,0.029397046010513288,54.7,1
ZNF862,+-,+-++,NA,0.15093357379441044,0.10166966047105387,-,0.203,0.158855839177677,54.7,1
AP1G1,+-,++--,--,0.1256013167544367,0.10172110781073751,-,0.203,0.035472428353046745,54.7,1
SUPT7L,--,+++-,++,0.13328603045158427,0.10173112070059219,-,0.203,0.14720137696878313,54.7,1
ZNF793,-+,++++,-+,0.14957425469187233,0.10177837473715554,-,0.204,0.083149832,54.8,1
NPAS3,++,++-+,++,0.1327864059995315,0.10180489673926696,-,0.204,0.146332246,54.8,1
ABHD16A,+-,-+++,-+,0.15631672525075893,0.10181153740288429,-,0.204,0.0269911,54.8,1
LIMS2,++,--++,+-,0.14409743739737538,0.10181661947215655,-,0.204,0.020848089,54.8,1
FAM227A,-+,+-+-,NA,0.1741445232696495,0.1018389921207735,-,0.204,0.014442344,54.8,1
KIAA0907,--,+-+-,-+,0.13282208308544644,0.10185423482454675,-,0.204,0.121823783,54.8,1
ZNF208,++,--+-,NA,0.1407380445686214,0.1019159348638039,-,0.204,0.07435873431638913,54.8,1
RUFY4,-+,NA,NA,0.11054072553045859,0.10192208977356984,-,0.204,0.0746616913690065,54.8,1
BTBD10,+-,-+++,--,0.11627927885833998,0.1019246368227947,-,0.204,0.015901592,54.8,1
ARL13B,++,+-+-,+-,0.15500688452539763,0.10192511805132766,-,0.204,0.014580266,54.8,1
CHRM3,-+,+---,NA,0.14390587118494685,0.10195556848179672,-,0.204,0.08399263177693367,54.9,1
OR5K4,++,NA,NA,0.1106548026465891,0.10197912507842355,-,0.204,0.3271372840080575,54.9,1
TNXB,++,+-++,NA,0.1720123716367826,0.10200289130999214,-,0.204,0.024845032,54.9,1
PGM1,--,++--,-+,0.12250247205080167,0.10201910247307447,-,0.204,0.07818736,54.9,1
MYO19,-+,+-++,+-,0.15589978827757942,0.10205093583732824,-,0.204,0.044207369,54.9,1
SCMH1,+-,--++,--,0.14390432135638012,0.10205796595920971,-,0.204,0.054380236,54.9,1
CYBRD1,--,++--,++,0.14784797024785745,0.10208268444568237,-,0.204,0.016656415,54.9,1
TUBB4A,+-,+-+-,--,0.13718054847829445,0.10208631071386434,-,0.204,0.082454271,54.9,1
FAM173B,--,++-+,NA,0.1436495740337494,0.10210048834629373,-,0.204,0.3082727180978309,54.9,1
NFIC,++,+-++,+-,0.13212728599964918,0.10213112572703265,-,0.204,0.09416233960678963,54.9,1
SLC43A2,++,+-+-,--,0.12230988639368533,0.10223443540964165,-,0.204,0.08370101445871661,55,1
PAX8,++,NA,NA,0.11082591832078485,0.10232133690754577,-,0.205,0.3230218646098324,55,1
ISL2,++,NA,NA,0.11088295687885011,0.10232133690754577,-,0.205,0.23778615590674335,55,1
COPS7A,+-,-+++,--,0.12356716317019052,0.10232420782089566,-,0.205,0.015870037,55.1,1
RASSF10,-+,NA,NA,0.11110477385501626,0.10232717316906229,-,0.205,0.09287568653409058,55.1,1
C15orf48,+-,NA,NA,0.11116180915986996,0.10238421172712754,-,0.205,0.060154209075437115,55.1,1
POLR2G,-+,+++-,++,0.15676594243393335,0.10244898737132845,-,0.205,0.056286881,55.1,1
BTBD6,++,---+,++,0.16084503082852733,0.10245443964485866,-,0.205,0.07463268,55.1,1
DHRS3,-+,----,++,0.1244351949136315,0.10245649340662269,-,0.205,0.049713605202948,55.1,1
P4HA2,-+,+---,-+,0.15858366870557797,0.10248853445355366,-,0.205,0.040844545,55.1,1
SPATA32,-+,NA,NA,0.11116814966917636,0.10249244282210689,-,0.205,0.07855081605015089,55.1,1
TMCC1,--,---+,--,0.12177542391382001,0.10260148989907529,-,0.205,0.15121583461653826,55.2,1
TREML1,++,NA,NA,0.11179557380789414,0.10260651343181429,-,0.205,0.22524818090350754,55.2,1
KRT84,++,NA,NA,0.11139630390143737,0.10260651343181429,-,0.205,0.17301783028218742,55.2,1
NCOA7,+-,++++,--,0.12887020818654038,0.10269558186758067,-,0.205,0.024878464,55.3,1
ZBED3,++,++-+,+-,0.15775206179268042,0.10272040688806576,-,0.205,0.033022802,55.3,1
TOMM7,++,-+++,NA,0.1415814566727189,0.1027694827173285,-,0.206,0.08258542203725673,55.3,1
LRRC55,+-,-+-+,NA,0.1394057884372204,0.10277550682105123,-,0.206,0.04333279352025955,55.3,1
MLPH,-+,NA,++,0.10279212084218729,0.10522680864923485,+,0.206,0.04224199496196245,55.3,1
ZIC2,-+,+---,-+,0.13034896868917986,0.10284381796041758,-,0.206,0.051404331646191334,55.3,1
RXFP1,--,---+,+-,0.1466315579407209,0.10287563658939589,-,0.206,0.099275562,55.3,1
WWP2,++,+-++,++,0.13730480926683233,0.10288406818294987,-,0.206,0.019864144,55.4,1
MICU3,+-,-+--,++,0.1393905991521555,0.10298281496735537,-,0.206,0.059368385,55.4,1
KITLG,+-,----,--,0.14952259638434912,0.10298497344758922,-,0.206,0.126607491,55.4,1
GJA1,--,++-+,--,0.1367554570997287,0.10300543301143149,-,0.206,0.054087868,55.4,1
DIS3L2,++,+-++,++,0.1485881050839184,0.10304655311308461,-,0.206,0.045440356,55.4,1
MCC,--,----,--,0.1254738195450913,0.10309287520785085,-,0.206,0.130994757,55.5,1
ARF3,+-,--+-,--,0.1448701854973099,0.10309554662728762,-,0.206,0.085275591,55.5,1
SERPINA9,++,NA,--,0.1031149731845198,0.10825090498486585,+,0.206,0.082546067,55.5,1
ARHGEF5,--,NA,NA,0.11213140934238293,0.10312571298197581,-,0.206,0.1490396169545111,55.5,1
FSD1,-+,+-++,+-,0.12806130347945283,0.10315324758389029,-,0.206,0.01049279,55.5,1
DNAH9,+-,+++-,NA,0.1835971025445628,0.10318378571517539,-,0.206,0.042633667,55.5,1
FANCL,--,++++,-+,0.15495979264032103,0.10320029593122093,-,0.206,0.10532925,55.5,1
TDRD5,+-,-+++,NA,0.15961820280717182,0.10322368035408384,-,0.206,0.128036567,55.5,1
LCE1D,++,NA,NA,0.1121948437143509,0.10323390178520504,-,0.206,0.13854911547216645,55.5,1
GRHL1,++,----,++,0.15637538102366855,0.10323538719563922,-,0.206,0.112007504,55.5,1
ZNF70,-+,+-+-,NA,0.1439111885421808,0.10325923731152993,-,0.207,0.0506201412865351,55.6,1
KNTC1,-+,+++-,NA,0.18297458575983913,0.10327797106957823,-,0.207,0.087470157,55.6,1
PEX14,++,+--+,--,0.12455483159768933,0.10328187421351967,-,0.207,0.059985579,55.6,1
ITGA11,++,--+-,NA,0.14176791608605185,0.10328970001109894,-,0.207,0.06740707067059831,55.6,1
ACSM6,-+,NA,NA,0.11225188227241616,0.10329093709005875,-,0.207,0.07641131662651501,55.6,1
METTL23,-+,++++,NA,0.18372955269639554,0.10332385500265769,-,0.207,0.041360632,55.6,1
CHAF1A,++,+-++,-+,0.13430265477654738,0.10334144110583401,-,0.207,0.042630601,55.6,1
CCDC38,++,NA,NA,0.11236595938854665,0.10334797239491245,-,0.207,0.1813417099027043,55.6,1
CCDC109B,++,-+--,--,0.13065248186945186,0.10342634953301022,-,0.207,0.076326873,55.6,1
NICN1,--,--+-,--,0.13803033141554796,0.10345403033332164,-,0.207,0.016099719,55.7,1
EXOSC10,+-,+-++,++,0.15807322849610508,0.10349780854582401,-,0.207,0.074022428,55.7,1
CLDN15,-+,+--+,-+,0.1266334081210784,0.103517748471184,-,0.207,0.04031543457934707,55.7,1
AZIN2,-+,+-++,--,0.14027637924136013,0.10353770442146917,-,0.207,0.069876773,55.7,1
UBE2E2,+-,+++-,-+,0.12656786775594886,0.10354653646094279,-,0.207,0.07176645139705487,55.7,1
C19orf80,-+,NA,NA,0.11248003650467717,0.10357611361432727,-,0.207,0.07805389271053935,55.7,1
RPL8,++,---+,+-,0.1298777802050155,0.10357706874655731,-,0.207,0.07036059328208909,55.7,1
GHITM,+-,-++-,--,0.11831622283127531,0.10357826258280065,-,0.207,0.041494757,55.7,1
COL18A1,++,+-+-,++,0.12459436916964482,0.10357848579170338,-,0.207,0.107808708,55.7,1
RBAK-RBAKDN,++,++-+,NA,0.14077626449315753,0.10360420450127983,-,0.207,0.1807460600621759,55.7,1
PER1,+-,--+-,++,0.1295228018613122,0.10361160075994844,-,0.207,0.031677903,55.7,1
CRYGA,+-,NA,NA,0.11270819073693818,0.10363314891918098,-,0.207,0.06203713092574776,55.8,1
C12orf56,-+,NA,NA,0.11275879769577368,0.10363906000456309,-,0.207,0.10157800560098088,55.8,1
ZNF572,+-,++++,NA,0.167335489929326,0.10364069277766132,-,0.207,0.133974775,55.8,1
GLYR1,+-,---+,NA,0.17041913442095064,0.10367072306140677,-,0.207,0.056537574,55.8,1
TCHP,-+,+-++,++,0.1337659171514732,0.10370051982126019,-,0.207,0.093687036,55.8,1
DNAJC12,+-,-+++,-+,0.1426432338339957,0.10370254048164222,-,0.207,0.016226592,55.8,1
RANBP1,++,--+-,--,0.11850826415177551,0.1037538340323868,-,0.208,0.056684925,55.8,1
CA11,++,--++,++,0.13153521060704046,0.10378108507978388,-,0.208,0.14076664863118443,55.8,1
C2CD4A,++,NA,NA,0.11287930641113393,0.10380425483374209,-,0.208,0.27861679986849963,55.8,1
DNAJC15,++,-+--,++,0.15581953983002875,0.1038117517949963,-,0.208,0.13235986,55.9,1
SATB2,-+,+--+,--,0.1391220176271695,0.10386287795134391,-,0.208,0.026147527,55.9,1
IRX3,-+,NA,NA,0.11304397422004221,0.10386721423682409,-,0.208,0.09829134894174857,55.9,1
OLR1,--,++--,-+,0.13170698760361474,0.10387149880073034,-,0.208,0.049982742,55.9,1
ERMN,-+,+++-,+-,0.1320446017155096,0.10388651769570205,-,0.208,0.059313577,55.9,1
PSMG1,+-,++--,--,0.12232359716150921,0.10392947343205562,-,0.208,0.007906273,55.9,1
SH2B2,++,-+++,--,0.14415906894261224,0.10393844568549408,-,0.208,0.029461595,55.9,1
RNF144A,+-,+-++,NA,0.14285576293273944,0.10395443610369777,-,0.208,0.03229558280809667,55.9,1
PRMT1,++,----,-+,0.14741725029243194,0.10395989881247458,-,0.208,0.064094569,55.9,1
PITPNM3,+-,--++,-+,0.15002440062630282,0.10396424720105639,-,0.208,0.059357857,55.9,1
SLC39A3,++,+---,--,0.12383785738760905,0.10396807475563435,-,0.208,0.17052154473789655,55.9,1
SLC10A7,--,++++,NA,0.15703129443287292,0.10404511239837873,-,0.208,0.183281619,56,1
RGS4,-+,+--+,--,0.12143801273576862,0.10406639961158401,-,0.208,0.010711236,56,1
LRMP,++,++++,--,0.14870355662191742,0.10409594460965216,-,0.208,0.06231037,56,1
SLC38A11,-+,+-+-,+-,0.132772012169713,0.10415331371596956,-,0.208,0.023853827,56,1
GPR68,-+,NA,--,0.10421848544909128,0.1087822887369786,+,0.208,0.060773783,56.1,1
RGS12,-+,+-++,++,0.12469163468838464,0.10422330210591473,-,0.208,0.06517229,56.1,1
SRM,++,---+,-+,0.13606210970034602,0.10425053822587187,-,0.209,0.137707598,56.1,1
MARS2,+-,----,NA,0.14284935744881191,0.10426742296266428,-,0.209,0.049884851971477136,56.1,1
JKAMP,--,++--,NA,0.1470930541124579,0.1043119061688722,-,0.209,0.050636429,56.1,1
CDR2,+-,--++,--,0.14153416747338038,0.10431330489374821,-,0.209,0.089299545,56.1,1
ZNF792,+-,-+++,NA,0.1447725556209649,0.10432807261606755,-,0.209,0.05958281939919552,56.1,1
TMX4,+-,-+--,NA,0.1455433141093196,0.1043473421975159,-,0.209,0.052885082516197474,56.1,1
DLL1,--,++++,+-,0.13377689656504813,0.10439392107414795,-,0.209,0.038601124,56.2,1
CYP20A1,-+,++++,NA,0.16974379959363742,0.10440002478099536,-,0.209,0.172399574,56.2,1
SGCZ,--,--++,NA,0.14341364425784917,0.1044260074743301,-,0.209,0.18741964325353083,56.2,1
KRTAP10-8,-+,NA,NA,0.11338618604916444,0.10443759981747662,-,0.209,0.08287925783835842,56.2,1
ZNF248,--,-+++,++,0.12939593402801514,0.10443845639563835,-,0.209,0.05435765009690042,56.2,1
ZNF784,++,+-++,NA,0.15439926190190284,0.10448741154197193,-,0.209,0.177391907,56.2,1
LIM2,++,NA,NA,0.1133926534337212,0.10448867849198654,-,0.209,0.1435304544783129,56.2,1
FAM114A2,--,-+--,NA,0.15107748045029404,0.10449876315560457,-,0.209,0.2017893745923156,56.2,1
TOB2,--,+---,+-,0.1323174111123112,0.10449930732604719,-,0.209,0.015619288,56.2,1
COL7A1,-+,-+++,+-,0.13029128631044692,0.10454478643988145,-,0.209,0.007097285,56.2,1
NPHP1,-+,+-+-,NA,0.1866739940510363,0.10457239524736173,-,0.209,0.013247598,56.3,1
ASPRV1,--,++++,+-,0.13662333411045946,0.10457704431058629,-,0.209,0.13257832554644386,56.3,1
CAMSAP2,+-,-+--,++,0.12653218202611877,0.10457931138690713,-,0.209,0.07363583769057322,56.3,1
ZNF267,+-,-+--,+-,0.14033500624806997,0.10458432373169148,-,0.209,0.06491186751011364,56.3,1
PDCD4,+-,++++,+-,0.1512290537781333,0.10461205747550636,-,0.209,0.048163015000000003,56.3,1
TYMP,++,+++-,NA,0.14770767864375836,0.10466618453220562,-,0.209,0.215091273,56.3,1
CHD7,-+,+-++,+-,0.1568743040720897,0.1046813509914054,-,0.209,0.031412076,56.3,1
ARRDC3,--,+-+-,--,0.13035926126521,0.10471106553946533,-,0.209,0.027865637,56.3,1
KCTD7,--,++--,++,0.14485086317482956,0.10475060702650082,-,0.21,0.077796363,56.4,1
AQP6,-+,++-+,--,0.12575904080851305,0.104758651048439,-,0.21,0.061005899,56.4,1
RERG,+-,-+--,--,0.13099635600143142,0.10476213161574534,-,0.21,0.012885955,56.4,1
ANKRD39,-+,++-+,-+,0.15884848244693178,0.10476340837988773,-,0.21,0.075666803,56.4,1
HSD17B12,--,++--,++,0.15125678156661163,0.104793293702589,-,0.21,0.014525508,56.4,1
NAT16,+-,NA,-+,0.11060290413775699,0.10479739916031598,-,0.21,0.027924593382869074,56.4,1
TXNL4B,--,--+-,--,0.13058470386711948,0.10484845898750172,-,0.21,0.051784072454051804,56.4,1
NEBL,+-,+++-,-+,0.15024971742819215,0.10485261390788476,-,0.21,0.022605904,56.4,1
TBX5,++,NA,NA,0.11379192334017796,0.10488792562596247,-,0.21,0.32507616964738495,56.4,1
EIF4A3,--,----,--,0.16013098712539006,0.10489840224937966,-,0.21,0.056570876,56.4,1
CCNB1,--,-+++,--,0.1257715345499011,0.10490563145667124,-,0.21,0.07633788174117717,56.4,1
SLC26A10,-+,+-+-,NA,0.14729794114824438,0.10495251177933268,-,0.21,0.05507729485337726,56.5,1
TRIM6-TRIM34,++,++++,NA,0.18629200899145756,0.10495668280177779,-,0.21,0.135142603,56.5,1
BAZ1A,++,++++,NA,0.16872991377457197,0.1050121368318002,-,0.21,0.28464665,56.5,1
PFDN2,++,--++,+-,0.13345576233058104,0.10502048043642928,-,0.21,0.11810749298632539,56.5,1
TBL2,--,+-+-,++,0.13195410474369731,0.10502529029101773,-,0.21,0.035025,56.5,1
SRF,+-,--+-,--,0.1475682401876668,0.10502693291743702,-,0.21,0.031350687,56.5,1
MIA3,+-,-++-,--,0.1228915374586721,0.10504889356119013,-,0.21,0.058507790464348744,56.5,1
EXD2,+-,+++-,NA,0.14783422327145332,0.10507258640644312,-,0.21,0.09627823603783593,56.5,1
FOXK2,+-,+---,+-,0.1532636523811985,0.10511197322195152,-,0.21,0.044887524,56.6,1
ERF,++,+-+-,+-,0.12593058961409018,0.10511707886847864,-,0.21,0.015969195,56.6,1
M1AP,++,----,NA,0.16460185333133331,0.10514479953751193,-,0.21,0.358670931,56.6,1
DPY19L1,+-,+--+,--,0.12159141505529394,0.10516860767472531,-,0.21,0.023361517,56.6,1
SLC35E4,++,++++,NA,0.15964872728199167,0.10519023510314966,-,0.21,0.124053369,56.6,1
ZNF446,++,+-++,++,0.12867785414496102,0.10523193503899426,-,0.21,0.013742697,56.6,1
DR1,+-,--+-,-+,0.14603494029168942,0.10523260527427897,-,0.21,0.015361049,56.6,1
UBXN7,+-,++-+,NA,0.14297871747444918,0.1052365069014931,-,0.21,0.057300052682366064,56.6,1
BHMT2,--,--+-,NA,0.14794363169940053,0.10524511977119791,-,0.21,0.17903783843761897,56.6,1
CDON,--,----,NA,0.17506749499781932,0.10526623291235052,-,0.211,0.13250444,56.6,1
SETX,--,++--,+-,0.13291698011567113,0.1052844119151751,-,0.211,0.04166505408601442,56.6,1
KIAA2012,++,--+-,NA,0.1873762968355788,0.10529595997215965,-,0.211,0.096357009,56.6,1
UQCRQ,++,+++-,-+,0.1346119609278565,0.10530415826732967,-,0.211,0.08282033732236911,56.7,1
GINS3,-+,-+++,NA,0.17651211960136992,0.10530491885350446,-,0.211,0.023365177,56.7,1
RYBP,--,+--+,++,0.1254437808278287,0.10532836216433235,-,0.211,0.13303251557086826,56.7,1
PMP2,-+,++-+,+-,0.16329573179302045,0.10536023217904264,-,0.211,0.016540105,56.7,1
C1QL3,++,----,NA,0.1616251606232157,0.10536999232234052,-,0.211,0.137926883,56.7,1
MTMR9,+-,-+--,+-,0.1516371136095797,0.10538591163696387,-,0.211,0.043828836,56.7,1
UNC5A,+-,----,-+,0.14048868062552589,0.10539587788107976,-,0.211,0.08278720705625399,56.7,1
S100A5,++,NA,NA,0.11407711613050422,0.1054012433696458,-,0.211,0.2947090514892086,56.7,1
MCEE,-+,++++,--,0.1413211467816283,0.10541489218699548,-,0.211,0.012691573,56.7,1
FAM20B,+-,-+-+,--,0.14417104186154664,0.10546179967696563,-,0.211,0.026614358,56.7,1
CASC3,++,+-++,+-,0.12171378590679294,0.10551707213709574,-,0.211,0.002798876,56.8,1
TEKT3,++,++-+,NA,0.17579968899857215,0.10552698960809105,-,0.211,0.134072271,56.8,1
CSAD,-+,+-++,++,0.14044973289195578,0.10552863994217528,-,0.211,0.071953229,56.8,1
LEPROT,-+,++--,++,0.12717564902740222,0.10553244843385408,-,0.211,0.007780337,56.8,1
CDKN2C,-+,++--,++,0.13572287521847679,0.10553710427764572,-,0.211,0.046283801,56.8,1
FLVCR2,-+,+++-,NA,0.1595577744404581,0.10554679882404766,-,0.211,0.123101572,56.8,1
ADCK2,++,-+++,-+,0.14898735653944759,0.10555975972006418,-,0.211,0.081201237,56.8,1
H3F3A,++,++++,NA,0.14767745449259587,0.10559895247281294,-,0.211,0.13703661172262874,56.8,1
CUZD1,--,-++-,NA,0.14592573076270868,0.10567015708550197,-,0.211,0.090488063,56.9,1
BMPER,+-,+--+,NA,0.17179470891661935,0.10567182960675975,-,0.211,0.082763717,56.9,1
IRAK2,--,+-++,-+,0.16519917198420192,0.10572799136964141,-,0.211,0.128723396,56.9,1
OAS2,-+,+-++,NA,0.18061304823513835,0.10573384133887674,-,0.211,0.057752407,56.9,1
GPC6,--,--+-,++,0.12053011852360664,0.10578255466620805,-,0.212,0.0094939140000000009,56.9,1
TRIM69,+-,++++,++,0.1451882009158223,0.10578918930006243,-,0.212,0.141317041,56.9,1
