gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
NCF1,--+,NA,NA,0.7920374172940908,0.29614419347478893,-,0.592,0.19685699613673507,159,1
HOMEZ,--+,+++-++,NA,0.29618987349743925,0.7515519877060726,+,0.592,0.103842113,159,1
MARC1,---,-++--+,NA,0.7520096038251234,0.2962306307299193,-,0.592,0.057777763,159,1
GPR78,-+-,NA,NA,0.4938398357289528,0.29625827059091947,-,0.593,0.16525274246373206,159,1
RYK,-++,-+----,+-+-,0.6143413192752135,0.2963034713855179,-,0.593,0.027067915,159,1
OR6X1,++-,NA,NA,0.29631530914898474,0.7390485968514716,+,0.593,0.19951766486555758,159,1
MZT2B,++-,++++--,++++,0.2963592197834618,0.491059938666259,+,0.593,0.01078458441804583,159,1
KLHL24,--+,+++---,--++,0.296360455324947,0.29713142636878886,+,0.593,0.003528745,159,1
CDKL4,--+,+++--+,NA,0.5596013418657411,0.2963740853059165,-,0.593,0.035627389,159,1
PCNT,++-,+---+-,+-++,0.7892774000799685,0.2964016990236407,-,0.593,0.096599581,159,1
TBXAS1,-+-,+++-++,NA,0.4024168507386997,0.2964088333603663,-,0.593,0.035614844,159,1
SAR1B,--+,-+++++,----,0.2964220560401323,0.4051992079157707,+,0.593,0.030547981,159,1
TMEM181,-++,-+++-+,+-++,0.29643465694555543,0.9042858428498026,+,0.593,0.05037033220962188,159,1
WDR19,+++,+++---,-+-+,0.29643654105464434,0.8411006586616645,+,0.593,0.121094944,159,1
PKD2,---,+++-+-,--+-,0.8451416262726289,0.29648522330441485,-,0.593,0.029061236,160,1
SNIP1,-+-,-+++-+,----,0.9628573438084964,0.29659972732499734,-,0.593,0.041088764,160,1
WAPAL,-++,++++++,NA,0.29663119008295835,0.8805386699767209,+,0.593,0.10869731308582165,160,1
RBM15B,++-,------,+-+-,0.5271375652760982,0.2966490085867893,-,0.593,0.029167869,160,1
PLA2G2C,+--,NA,NA,0.7320898927675108,0.29665754049737625,-,0.593,0.18751943106528826,160,1
ATMIN,+++,-+-+-+,+--+,0.2966794446258806,0.9419373089669382,+,0.593,0.107714659,160,1
SLC25A33,---,--+-++,-++-,0.9609164505762635,0.296782593870328,-,0.594,0.13481679663784776,160,1
CKAP2L,++-,+++++-,NA,0.2968435160718619,0.5352072680986499,+,0.594,0.04068201,160,1
CREG1,-+-,++++-+,--+-,0.2968728340784202,0.5281478622565607,+,0.594,0.014739458,160,1
DNASE2B,-++,NA,NA,0.2968856947296372,0.6002167465206479,+,0.594,0.2284961368593641,160,1
ZDHHC7,+++,++++++,-+-+,0.2969064248517399,0.6602541489169118,+,0.594,0.001631742,160,1
GSTM3,++-,++++-+,+-++,0.29693555210868483,0.8752692662394559,+,0.594,0.111010791,160,1
SPDYE6,---,NA,NA,0.8161647273556925,0.2969427332877025,-,0.594,0.2269175107142398,160,1
PPWD1,+-+,++++++,-+--,0.2969501290847804,0.72320737045289,+,0.594,0.027460019,160,1
TSSK4,--+,NA,NA,0.8116016427104723,0.29705681040383297,-,0.594,0.2657878878024853,160,1
CCDC88C,-++,--+++-,NA,0.29707491575977313,0.7725502257399288,+,0.594,0.07348617880265151,160,1
SERPINB2,+-+,NA,NA,0.29711384896189824,0.49264202600958246,+,0.594,0.18231041880297,160,1
IZUMO1,+--,NA,NA,0.6861168149669177,0.29711384896189824,-,0.594,0.15629046974132002,160,1
PTGFRN,++-,------,-+++,0.8207944442316744,0.2971402028217106,-,0.594,0.0146353,160,1
CCDC121,---,++++-+,NA,0.7087264180446231,0.29714581966857795,-,0.594,0.08325568731199344,160,1
SDHAF4,+--,++++-+,----,0.8326653123493202,0.297172890690087,-,0.594,0.049110777,160,1
CUX1,-+-,----+-,++++,0.6068316106821168,0.2971818523277844,-,0.594,0.069867228,160,1
VANGL2,-++,+-+-++,+-++,0.2972282394187533,0.8317863931359765,+,0.594,0.042758989,160,1
ARIH1,+++,-----+,----,0.6228780319103854,0.29724345503740346,-,0.594,0.011139326,160,1
EREG,+--,NA,NA,0.7553616244581337,0.297284964636094,-,0.595,0.20000123858797317,160,1
SLC4A10,+++,++-+--,NA,0.29729263794478156,0.7514434510513064,+,0.595,0.1882778782725472,160,1
ZNF280B,+++,+-----,++-+,0.2973001175355872,0.720464166490662,+,0.595,0.06785498998259643,160,1
PTPRJ,-++,-----+,NA,0.8143390930551351,0.29735885919862165,-,0.595,0.132720019,160,1
CYP2W1,---,NA,NA,0.8460529317818846,0.2973990417522245,-,0.595,0.3023882124291693,160,1
HES5,---,-+----,+-+-,0.8627954969615499,0.297505626907446,-,0.595,0.06167471966481982,160,1
LIMA1,--+,+++-+-,+-+-,0.6452083637581499,0.2975528876499613,-,0.595,0.010560019,160,1
THUMPD1,+++,++-+--,++++,0.2975552781593694,0.9282683077555869,+,0.595,0.120111236,160,1
IPO5,-++,++-+--,NA,0.2975680233158121,0.7846905388958596,+,0.595,0.021608609,160,1
TINAGL1,++-,-++-+-,NA,0.8104031078973648,0.29758696204171065,-,0.595,0.07994338970142674,160,1
TMIE,---,+--++-,--++,0.8320849778941368,0.29767928551062295,-,0.595,0.00974794,160,1
ATXN1L,+++,--+++-,NA,0.297708742321851,0.62976787244231,+,0.595,0.06754538349443107,160,1
MCAM,---,+++++-,++++,0.29772326681055455,0.34899230860305064,+,0.595,0.015462389917436436,160,1
MEF2C,+++,++-+--,++--,0.2977285627938388,0.651843457524662,+,0.595,0.031092416,160,1
S100B,---,++++++,+-++,0.2977319658702671,0.4171094511096762,+,0.595,0.015430474,160,1
PDZK1,---,-++++-,NA,0.5400667890905226,0.297756993670511,-,0.596,0.057289248,160,1
UTP15,-++,+++-++,NA,0.2977585062111405,0.7574586980739715,+,0.596,0.10486058533400901,160,1
LACE1,--+,+++--+,NA,0.33142148289494916,0.2977723929549324,-,0.596,0.006896379,160,1
B3GAT3,++-,+++---,++++,0.297806041124508,0.6254181748855864,+,0.596,0.009542978,160,1
SPAST,-++,++++-+,++-+,0.2979233751514364,0.7003075648099631,+,0.596,0.03633421518378022,160,1
SLC39A9,-++,++++-+,+-+-,0.2980649715157192,0.5241351782854755,+,0.596,0.005535581,160,1
SLCO6A1,-++,NA,NA,0.29819758156513804,0.7703057266712298,+,0.596,0.22982156552373104,160,1
SWT1,--+,+++--+,--+-,0.8167449835799858,0.2982188301946947,-,0.596,0.04026593478128262,160,1
