gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
HPGDS,---+,+-+-++++,NA,0.5080677559925306,0.576264633796501,+,1,0.198513512,269,1
STPG2,+-+-,++++++--,NA,0.5698423841527122,0.7683213458878949,+,1,0.330681364,269,1
TSPAN5,-+++,-+-+--+-,+--+-+,0.5856049745508609,0.5312406882446367,-,1,0.0774765,269,1
ADH7,++-+,NA,NA,0.6457617279787011,0.5366587231039974,-,1,0.809365767945444,269,1
TRMT10A,-+--,+-++---+,NA,0.7271277827572338,0.5331191672197567,-,1,0.099403618,269,1
CENPE,+---,+-+++--+,NA,0.5467861971110007,0.762581029433797,+,1,0.153309255,269,1
GIMD1,--++,NA,NA,0.5557639807634713,0.534464360657382,-,1,0.6108468002650618,269,1
HADH,-+++,+-+-++--,+--+++,0.6655494734878771,0.6839335885904905,+,1,0.123311806,269,1
LRIT3,+--+,+---++--,NA,0.6018796184266703,0.650233261956256,+,1,0.098958793,269,1
MAD2L1,+++-,++++---+,NA,0.5154012806670291,0.9290101568164162,+,1,0.175662768,269,1
CCNA2,----,+++-+---,NA,0.8773681001686007,0.5662252745615158,-,1,0.354232889,269,1
PABPC4L,--++,+-++++--,NA,0.5527277560693605,0.5362890391560147,-,1,0.155444686,269,1
MGARP,-+++,+------+,NA,0.5515401283541145,0.7076125590476369,+,1,0.197848569,269,1
UCP1,-+-+,NA,NA,0.518644703191716,0.6694200200946487,+,1,0.8454949352411109,269,1
GYPA,++--,NA,NA,0.5922048833330538,0.5255669376777086,-,1,0.633449917382465,269,1
C4orf45,-+-+,NA,NA,0.6112297285106798,0.5784997472066321,-,1,0.9080869826868132,269,1
TMA16,----,+++++---,NA,0.5431180183091654,0.8110374605694991,+,1,0.225787437,269,1
TLL1,+++-,+-+--+++,NA,0.775878346594981,0.7965762426791427,+,1,0.353450796,269,1
RWDD4,++++,+-+-----,-+++--,0.570845087504307,0.8044076384882911,+,1,0.088217228,269,1
MTNR1A,--+-,NA,NA,0.5233001565841364,0.5578464791505199,+,1,0.5872867705069247,269,1
ZFP42,+---,NA,NA,0.6063972649815137,0.5047403278520706,-,1,0.5988676556447283,269,1
SLC9A3,--++,NA,NA,0.5751568090559454,0.6105105829196394,+,1,0.8723976038494604,269,1
CLPTM1L,+-+-,-+++--++,--++-+,0.5959011512911839,0.6613116065013507,+,1,0.081415824,269,1
IRX4,--++,NA,NA,0.5331588555207663,0.6508245293601905,+,1,0.815669510109181,269,1
ICE1,-+-+,+---+-+-,+-++--,0.7480937022562617,0.5142448738157436,-,1,0.216715319,269,1
MARCH6,-+++,-+++----,NA,0.5906025973398591,0.698809208511461,+,1,0.134668551,269,1
GOLPH3,-++-,-++---++,+--+--,0.5777812740076187,0.7073958460757874,+,1,0.018303558,269,1
SLC45A2,+++-,--++++--,NA,0.5362132877912692,0.9202700854800245,+,1,0.347900326,269,1
RANBP3L,++++,+++-----,----++,0.5908516437873196,0.5175918432752307,-,1,0.056382584,269,1
GDNF-AS1,NA,--++++--,NA,0.5710039870633306,0.7225170241392573,+,1,0.281311604,269,1
HCN1,++++,---+--+-,-+-+-+,0.6778369616297208,0.7644028169257763,+,1,0.197127456,269,1
ISL1,++++,NA,NA,0.5198896283915988,0.6624880405641722,+,1,0.7938058683740059,269,1
CDC20B,+---,NA,NA,0.6195650474971554,0.5590956477114339,-,1,0.8158845234087502,269,1
SETD9,---+,-++-+--+,NA,0.7015946407051267,0.6659279624489425,-,1,0.163806972,269,1
ACTBL2,-++-,NA,NA,0.663208933296266,0.5269344258399857,-,1,0.8946142670591597,269,1
PLK2,++++,---+--+-,-+---+,0.8195936302097178,0.5089273284177874,-,1,0.208390701,269,1
ERCC8,-+-+,++-++--+,NA,0.5306304436623142,0.7975505672995311,+,1,0.28364713824840915,269,1
RGS7BP,-+++,---+-++-,-+-+++,0.5477974436795893,0.5511783712983238,+,1,0.058663461,269,1
ENC1,++++,-+-++-+-,++----,0.6650486127527541,0.5701989090570245,-,1,0.068210774,269,1
POC5,+-++,+++-++--,--+++-,0.6044564717209422,0.5328243896281647,-,1,0.036550894,269,1
F2RL1,---+,----++--,NA,0.6391289469282532,0.5353626221010135,-,1,0.11167328,269,1
TBCA,--++,+--++---,++-+-+,0.7055643926875579,0.8787547629737763,+,1,0.132024989,269,1
LHFPL2,-+++,-++----+,+---+-,0.8087806207121321,0.6613004709260577,-,1,0.366172004,269,1
THBS4,+++-,+++--+-+,+---++,0.6070455787919289,0.7333770520275305,+,1,0.068993633,269,1
MTRNR2L2,--++,NA,NA,0.6333197590538503,0.5486201799189159,-,1,0.8193408012327886,269,1
FAM174A,+-+-,++-+--++,NA,0.5262869389745306,0.8831484477327787,+,1,0.277176565,269,1
TSLP,++--,NA,NA,0.5976925777396053,0.5590465338791345,-,1,0.7468300425933012,269,1
EPB41L4A,+++-,+++-----,NA,0.6754496115416841,0.6385223300928794,-,1,0.253094522,269,1
SRP19,+++-,++-+----,++----,0.7357879274653498,0.629372426561561,-,1,0.133348689,269,1
TRIM36,-++-,+-++--+-,NA,0.6496486350169347,0.6528743748765033,+,1,0.103679864,269,1
GRAMD3,-+--,+++-----,--++++,0.5153577177527754,0.5861989168492902,+,1,0.02646367,269,1
PHAX,--+-,---++-+-,NA,0.6108000025607045,0.8988663221210011,+,1,0.47515730072744855,269,1
C5orf63,---+,+-+-+--+,NA,0.5756491394410032,0.6863501521641865,+,1,0.10280709,269,1
LYRM7,-+-+,-+---+++,NA,0.6613013317526857,0.8130868060130354,+,1,0.283690103,269,1
CSF2,-++-,NA,NA,0.6152207498404406,0.5558136649061449,-,1,0.7827486449019585,269,1
IL5,+-++,NA,NA,0.5734255124511635,0.6174449133583094,+,1,0.9150586133940881,269,1
KIF3A,++-+,+--+----,+---++,0.6721842575642161,0.680775299359357,+,1,0.053368209,269,1
FBXL21,--++,+-+++---,NA,0.6123628112205954,0.5035716455581617,-,1,0.074465759,269,1
PSD2,++++,+-+-++-+,+----+,0.6635249891280574,0.5232813949055016,-,1,0.03898015,269,1
ANKHD1,-+--,+-+--+--,NA,0.8178206908774612,0.5587900959700146,-,1,0.154516459,269,1
ANKHD1-EIF4EBP3,-++-,--+-+---,NA,0.8377418951686517,0.5248000664290218,-,1,0.302790353,269,1
TMCO6,--+-,+-+--+--,NA,0.5998908807851783,0.7060107303145575,+,1,0.071845869,269,1
IK,+-+-,+-+-++++,+-+-++,0.7815703050388548,0.7233270896547286,-,1,0.117310674,269,1
PCDHA5,++++,+---+-+-,NA,0.7087778065418673,0.6043495026375589,-,1,0.197965233,269,1
PCDHA6,++++,+-++----,NA,0.6231092555974836,0.5556577204952401,-,1,0.162243976,269,1
PCDHAC2,+++-,-+++-++-,+----+,0.5496946213729985,0.6161461470734522,+,1,0.057932303,269,1
PCDHB2,-+-+,-++--+--,NA,0.868294767186526,0.5758014910310628,-,1,0.198222354,269,1
PCDHB9,+-++,--+-+---,NA,0.7433865599571915,0.784121451177852,+,1,0.361748165,269,1
PCDHB10,-+++,+-++++-+,----+-,0.7193289904545699,0.6318376573670884,-,1,0.064119382,269,1
PCDHGA2,++--,+++-+---,NA,0.8884149382337765,0.5296369396360329,-,1,0.129935225,269,1
PCDHGA4,+++-,+++-+---,NA,0.5231696278370283,0.5581605442104921,+,1,0.081743787,269,1
PCDHGA9,++-+,+--+++-+,NA,0.6519099692457055,0.619021488752456,-,1,0.116231427,269,1
PCDHGA10,++--,++---+--,NA,0.8119654148241612,0.6282328048908137,-,1,0.213093721,269,1
PCDHGC3,+++-,--+-----,NA,0.6378767614788136,0.5890796618744755,-,1,0.313633865,269,1
PCDHGC5,++++,----++++,NA,0.8957696937065917,0.5345752945158767,-,1,0.257220496,269,1
HDAC3,+-+-,+++-+++-,-+----,0.6077244151331257,0.6006109690213647,-,1,0.087084176,269,1
GPR151,+++-,NA,NA,0.5513078205310407,0.6120417998635995,+,1,0.7537548688159942,269,1
PDE6A,+--+,NA,NA,0.513897191095704,0.64218602108233,+,1,0.6897088688959682,269,1
IRGM,++-+,NA,NA,0.607570323859153,0.5845893777247385,-,1,0.9473494570886148,269,1
FAM114A2,-++-,++++----,NA,0.5601491759816095,0.7778563606484845,+,1,0.105059462,269,1
GEMIN5,-+-+,+++-+---,--++--,0.7820751767333868,0.7144965368152408,-,1,0.163471332,269,1
KIF4B,++-+,----+-+-,NA,0.6496242682049556,0.583715926675079,-,1,0.2980660801138002,269,1
TIMD4,-++-,NA,NA,0.5763249457244252,0.6029742282372864,+,1,0.840783837396793,269,1
FAM71B,-+++,NA,NA,0.548215707862684,0.6221300054197942,+,1,0.7710073543557467,269,1
SOX30,+++-,NA,NA,0.6023876904537435,0.5622286172316425,-,1,0.771370338921666,269,1
CLINT1,++++,+--+-+--,-+-++-,0.5538531414062791,0.5177417870134443,-,1,0.017818071,269,1
UBLCP1,+++-,++++----,-+--++,0.5228463027420303,0.5241403345473232,+,1,0.007616386,269,1
TLX3,--++,NA,NA,0.6136605443927754,0.5039645059369512,-,1,0.6068222444669877,269,1
MSX2,--++,NA,NA,0.552312953619379,0.633262357766021,+,1,0.8451113172575383,269,1
FGFR4,---+,NA,NA,0.503306511690455,0.6845674324280949,+,1,0.865254752730496,269,1
ZNF354A,++--,----+-+-,-++---,0.84371499615832235,0.5569883101259425,-,1,0.139617135,269,1
GRM6,----,NA,NA,0.5997740161200734,0.5871808433577198,-,1,0.8968006124500988,269,1
C5orf45,----,+++-++--,NA,0.8379667634220729,0.760718233511638,-,1,0.408060883,269,1
ZFP62,++-+,+++-+--+,NA,0.7024073477664882,0.6309412870469878,-,1,0.151149078,269,1
BTNL3,--++,NA,++-+--,0.5427599198596684,0.8518530654074354,+,1,0.346119101,269,1
OR2V1,++-+,NA,NA,0.6349228935447154,0.5417495778427359,-,1,0.7868354228099762,269,1
DUSP22,-+++,+++----+,++----,0.6554924019993121,0.5694536151549308,-,1,0.061372004,269,1
PXDC1,++--,+-+-++-+,-++---,0.5419569996233339,0.6021053073693082,+,1,0.03524382,269,1
RREB1,-+--,+++--+-+,NA,0.8997646835853612,0.5408115625782632,-,1,0.365394429,269,1
OFCC1,++-+,NA,NA,0.633624504667812,0.5490247282145396,-,1,0.8236423195370136,269,1
GCNT2,--+-,-+++++--,NA,0.7705491938249832,0.6475131987128425,-,1,0.206682441,269,1
SYCP2L,+--+,++--++++,NA,0.5762979900099912,0.8024491469654437,+,1,0.25344124,269,1
MRS2,+++-,++++++++,----++,0.735507962367177,0.8330677648728526,+,1,0.170694288,269,1
HIST1H1A,-++-,----+-++,NA,0.7043228230806149,0.7345560083344979,+,1,0.187612233,269,1
HIST1H1C,----,-++-----,----++,0.9223209625416191,0.5960314227536305,-,1,0.132885511,269,1
HIST1H3G,-++-,NA,NA,0.5038731854363429,0.6661944216253388,+,1,0.7207732349938305,269,1
HIST1H2BJ,----,--++--++,NA,0.7432592081824518,0.5702401874109155,-,1,0.193991128,269,1
NKAPL,--+-,+-+----+,NA,0.6686409757481041,0.8705386260928056,+,1,0.330396862,269,1
ZSCAN26,-+++,++--+++-,---+++,0.8716849132460839,0.607888195545145,-,1,0.134695412,269,1
PGBD1,++--,+++-+---,---++-,0.654412418100972,0.6641709525948797,+,1,0.026048315,269,1
GPX5,--++,NA,NA,0.5217699516273513,0.6628974621700501,+,1,0.8112836153044076,269,1
ZNF311,-+-+,-++--+--,NA,0.6273712328201198,0.7142885364727131,+,1,0.313822114,269,1
GTF2H4,+-+-,NA,++++--,0.6557754117605062,0.6556875783253315,-,1,0.160445037,269,1
MICA,+--+,+++-+---,NA,0.5798141044583134,0.8104551446429906,+,1,0.133685521,269,1
CYP21A2,+---,++++---+,NA,0.7864621222777665,0.6342900453507088,-,1,0.141002113,269,1
HLA-DRB1,--++,++++---+,NA,0.5221827719201105,0.7886895581313633,+,1,0.059763976,269,1
TULP1,+---,NA,NA,0.6111229732529008,0.5818591696575606,-,1,0.9725006303192856,269,1
ARMC12,-+-+,+++-+--+,NA,0.6437679183719062,0.5238388680459267,-,1,0.017152119,269,1
CLPSL2,+---,NA,NA,0.6784557677777412,0.5096319162851283,-,1,0.8511553829310816,269,1
BRPF3,++++,----++++,-++-++,0.7522467415942674,0.512878190344428,-,1,0.11540098,269,1
TREML2,++--,NA,NA,0.6090906489656455,0.5476502593758489,-,1,0.7321004152677768,269,1
TAF8,++--,+-+---++,NA,0.7414315117934764,0.6373785026163777,-,1,0.132670914,269,1
GUCA1A,+++-,----++++,--++--,0.5890786335507907,0.6367900189313194,+,1,0.058886006,269,1
TBCC,+-+-,-+-+-++-,-+----,0.649010853166244,0.6299405366932034,-,1,0.21250918328978696,269,1
CRIP3,---+,+-+-++-+,NA,0.7275036427175015,0.709452420680779,-,1,0.182293627,269,1
C6orf223,++--,NA,NA,0.6225031153441681,0.5508317531367497,-,1,0.7845803967300121,269,1
ADGRF1,+--+,NA,NA,0.5172562574284508,0.6664585909930771,+,1,0.8009012941199952,269,1
RHAG,+++-,NA,NA,0.6241093844301367,0.5344068563067932,-,1,0.7200123032519938,269,1
TFAP2B,-++-,NA,NA,0.5480138140104451,0.6427523740813917,+,1,0.8947146689389458,269,1
MCM3,+++-,+++-++++,+++++-,0.5221409633104405,0.9479730964642141,+,1,0.174640337,269,1
BMP5,--++,NA,NA,0.5896314509551511,0.5928387464205032,+,1,0.8739532237707681,269,1
BEND6,-++-,-+---+-+,NA,0.6472519835320325,0.789935367783092,+,1,0.337736402,269,1
KCNQ5,++++,---++++-,NA,0.5489129091667994,0.811746629545546,+,1,0.213929107,269,1
KHDC1L,+---,NA,NA,0.6513446580559556,0.5393645431129114,-,1,0.8941467533374765,269,1
MB21D1,----,+++-++--,NA,0.5613812843639574,0.7503986477008835,+,1,0.158980387,269,1
TBX18,--+-,----++++,NA,0.8586382107171812,0.5204746513526202,-,1,0.281907763,269,1
ORC3,++--,++++-+--,--+--+,0.5374089946659111,0.5499167497847551,+,1,0.03686236,269,1
NDUFAF4,+-++,-+-+--+-,NA,0.6655783290753964,0.8501159695161931,+,1,0.286343876,269,1
MMS22L,++--,+++-----,NA,0.8637713483581557,0.5554862453196923,-,1,0.165497902,269,1
PRDM13,+--+,NA,NA,0.5712365111383455,0.5936549463884349,+,1,0.7841388641311328,269,1
SIM1,++-+,NA,NA,0.6063982689264787,0.5760289205199836,-,1,0.8551666132836557,269,1
SCML4,---+,--+-+-++,NA,0.6133446535902098,0.6397093553036761,+,1,0.037306152,269,1
C6orf183,+--+,+++-+---,NA,0.6492970930464673,0.5735638820922294,-,1,0.232789208,269,1
METTL24,--+-,++---+--,NA,0.808644347201575,0.5377317443844042,-,1,0.167488562,269,1
RPF2,--+-,--+--+-+,+-++-+,0.658822613515245,0.9593968383253666,+,1,0.4150314748190349,269,1
TRAF3IP2,++--,+++-+---,NA,0.6193474641998425,0.7299418921952588,+,1,0.121826744,269,1
HS3ST5,--+-,-++----+,-+-+-+,0.8177312322382869,0.632720432305779,-,1,0.113241192,269,1
FAM26F,---+,-+---+++,NA,0.5734273647436513,0.5839143209136702,+,1,0.041943422,269,1
RWDD1,--++,-+++----,+--+--,0.7855431919173284,0.9086335706860316,+,1,0.225072097,269,1
MCM9,+++-,+-+-++-+,NA,0.5090012090004215,0.7702727875872077,+,1,0.198685941,269,1
RSPO3,++--,---+--+-,+--+-+,0.5335719492639981,0.6991389848451858,+,1,0.082565543,269,1
THEMIS,+++-,++++--++,NA,0.6633861172479094,0.8095721076377363,+,1,0.140822451,269,1
ENPP3,--+-,+-+-++-+,NA,0.7936207945554377,0.7107859612285967,-,1,0.331030019,269,1
OLIG3,++++,NA,NA,0.5074706365788372,0.680826339788181,+,1,0.8672822882424658,269,1
ABRACL,--++,++++-+++,++----,0.5145793179460294,0.5343701659369111,+,1,0.020183521,269,1
ADGB,+--+,NA,NA,0.5868859464191798,0.5742811943382125,-,1,0.778252881465222,269,1
KATNA1,----,+++-----,+---+-,0.8310091442227829,0.6691615541691268,-,1,0.15475927,269,1
RAET1G,--++,NA,NA,0.5346416411873505,0.6540125202740421,+,1,0.8574673946180421,269,1
GTF2H5,+-+-,-++-++++,--+--+,0.5255128813117124,0.62576476303761,+,1,0.039746348,269,1
EZR,+-++,+++-++--,NA,0.5735015673358679,0.8729725452804187,+,1,0.355029101,269,1
LPA,++++,NA,NA,0.5670963884547475,0.6245474123824063,+,1,0.9210672527485655,269,1
MPC1,--++,++++-+--,-+-+-+,0.5722236072383587,0.7831751878192293,+,1,0.09891985,269,1
RNASET2,----,+++---+-,--+---,0.6037145060142708,0.6022428897037949,-,1,0.049532924,269,1
TCP10,---+,NA,NA,0.6344494996388091,0.5351972516932184,-,1,0.7531230498008584,269,1
DACT2,--+-,-++-++-+,NA,0.7278173769706217,0.5291968733045282,-,1,0.197721067,269,1
TBP,-+--,++++++++,-----+,0.5264830083492912,0.6157043215021077,+,1,0.143790404,269,1
DNAAF5,++-+,--+-++++,NA,0.5882900346071822,0.8283486494993709,+,1,0.298649728,269,1
OCM,---+,NA,NA,0.6438596768859367,0.5214464915590143,-,1,0.7235726370414551,269,1
MIOS,++++,+++-+---,NA,0.554658801207449,0.6564995778369246,+,1,0.120875722,269,1
UMAD1,-+++,++++-+-+,NA,0.50721516054507,0.9569765510007988,+,1,0.482700407,269,1
VWDE,-+--,+++++-+-,NA,0.7204288933368427,0.5142098626699986,-,1,0.213414057,269,1
SCIN,++-+,-++-+-+-,NA,0.5861912807463201,0.8928570890162701,+,1,0.191151252,269,1
ISPD,+++-,-+--++-+,NA,0.5044268622769434,0.7586769647535649,+,1,0.090194557,269,1
BZW2,++++,---++-+-,++-+--,0.6287125472735801,0.8292158776089995,+,1,0.136867884,269,1
AHR,-+-+,-+--+-+-,-++---,0.8386937601489957,0.5096722369323832,-,1,0.033614471,269,1
TWISTNB,+++-,+++-----,+-+-+-,0.6087132311249409,0.7471479190350898,+,1,0.060964232,269,1
C7orf31,++--,++++----,NA,0.7886830636884783,0.7841441567135194,-,1,0.32506092,269,1
HOXA7,+-++,NA,NA,0.5727068390459429,0.5907154474940975,+,1,0.7820756849140786,269,1
HOXA13,-+-+,NA,NA,0.6216104958800325,0.5167448802550672,-,1,0.655486133684363,269,1
TRIL,++--,NA,NA,0.6011033943833856,0.568805960095271,-,1,0.7958963247059987,269,1
AVL9,++++,++-+----,NA,0.7874355957523704,0.651637496074446,-,1,0.142687797,269,1
BMPER,+++-,++-+--++,NA,0.6280767314329903,0.802591072363471,+,1,0.183830839,269,1
TBX20,--++,NA,NA,0.6384124892075203,0.5035347996520696,-,1,0.6466715880079529,269,1
YAE1D1,-++-,+++-++--,NA,0.6898204633417602,0.5943194336251599,-,1,0.147687653,269,1
SUGCT,++-+,+++-++--,NA,0.5134474091511563,0.6472284843238161,+,1,0.103347656,269,1
DBNL,+-+-,--+-+-++,-+++--,0.8177632930918726,0.5529420976227956,-,1,0.048783347,269,1
POLM,+---,+++-+--+,+-+++-,0.5749612939603808,0.591455766484648,+,1,0.121609285,269,1
DDC,+-++,NA,NA,0.5737359963849398,0.6189451427817739,+,1,0.953193076972051,269,1
SUMF2,--+-,++++-+++,+---+-,0.5093034390341866,0.7262884804329367,+,1,0.095699345,269,1
ERV3-1,+++-,+-+-----,NA,0.6397148523904846,0.5513816824515123,-,1,0.137690428,269,1
CRCP,--++,++--++++,NA,0.5289852203137086,0.7445031560767306,+,1,0.109814196,269,1
HSPB1,----,----+-++,+-++--,0.8625899804896004,0.5402573309235654,-,1,0.085124659,269,1
YWHAG,++++,-----+++,+++--+,0.5724632600077505,0.9206720174459398,+,1,0.207618769,269,1
GNAT3,-++-,NA,NA,0.6736575533303305,0.5116169578150054,-,1,0.8105420509813746,269,1
ABCB4,-+++,+-+-++--,NA,0.773321827805654,0.7674098954632398,-,1,0.473023953,269,1
ADAM22,++++,++-+----,NA,0.5202900393640542,0.9074415166338665,+,1,0.171281677,269,1
SAMD9L,--+-,-++-++-+,NA,0.7484794867674616,0.5958359172822011,-,1,0.239877233,269,1
TAC1,--+-,+-+-+++-,-----+,0.787136530721702,0.5364158325188125,-,1,0.043980056,269,1
KPNA7,-++-,NA,NA,0.6481751261864586,0.5428520204758489,-,1,0.901590037581979,269,1
ZKSCAN5,-++-,-++--+--,++-++-,0.6095707795740463,0.5410113704428828,-,1,0.051909738,269,1
ZSCAN25,-+++,----+++-,+++-+-,0.7071834595957408,0.5690254353279356,-,1,0.03808905,269,1
AZGP1,+-++,++++---+,NA,0.6222801516221678,0.8602527909497353,+,1,0.229831414,269,1
MBLAC1,+-+-,++--++++,NA,0.6183550467359179,0.7259841302472307,+,1,0.326075132,269,1
TSC22D4,----,-++---++,----++,0.5508742339871926,0.5053885712381166,-,1,0.032002247,269,1
AGFG2,+++-,--+-++-+,NA,0.5962460509664513,0.7893530233819206,+,1,0.362048242,269,1
SERPINE1,-+--,-+-+++++,NA,0.6582699797897523,0.7888194516948439,+,1,0.191566536,269,1
DNAJC2,----,+---+---,NA,0.6971528965172179,0.5276596030148424,-,1,0.112441131,269,1
LHFPL3,++-+,-+++-+--,--++-+,0.5400834767825373,0.5381838992549357,-,1,0.021687513,269,1
RINT1,-+++,+---+-++,-+---+,0.5380084880447511,0.5093504277024298,-,1,0.026778464,269,1
IQUB,-+--,++++++--,NA,0.5130720958301337,0.6045996768655147,+,1,0.129517344,269,1
KLHDC10,+++-,-++-----,NA,0.8223914722637995,0.6671616292957756,-,1,0.234785882,269,1
KLF14,---+,NA,NA,0.5479281389459542,0.6155613433664592,+,1,0.7498791549810264,269,1
LRGUK,-+-+,-++-++-+,NA,0.5506659559185089,0.9007155197902077,+,1,0.240188773,269,1
DGKI,-+++,-+-++++-,-----+,0.5289690871797906,0.7014921056665397,+,1,0.059361507,269,1
TMEM213,+--+,NA,NA,0.5513483536669761,0.5965006787666338,+,1,0.717112226984072,269,1
C7orf55,---+,++++-+-+,NA,0.7324695494438977,0.6509516479187072,-,1,0.053951217,269,1
PRSS58,++--,NA,NA,0.6433543538879424,0.5113767701427403,-,1,0.6835051757838153,269,1
PRSS1,+-+-,NA,NA,0.5501975330219866,0.6008024124044452,+,1,0.7222658285866055,269,1
TCAF2,++-+,-++-++-+,NA,0.6950481392989992,0.8294770764291193,+,1,0.242168192,269,1
OR6B1,++++,NA,NA,0.5183498151450779,0.6549653294703054,+,1,0.7477960097451322,269,1
TPK1,++-+,++-++-+-,---+--,0.8868125761867929,0.6260288627989874,-,1,0.200330337,269,1
CNTNAP2,-+++,---++++-,++---+,0.5449657513400273,0.5533186001916939,+,1,0.027977434,269,1
RARRES2,--+-,-++-+++-,+--++-,0.8183358426599456,0.6140929345852992,-,1,0.185058708,269,1
TMEM176A,++--,+++--+--,--++-+,0.5222840843239892,0.5547541761863237,+,1,0.008675,269,1
ASB10,+-++,NA,NA,0.6596703965173829,0.5012809370402226,-,1,0.6886679873127144,269,1
GALNT11,+-++,-+--+++-,+++--+,0.7100943316652193,0.815288820611249,+,1,0.117955805,269,1
SHH,-++-,-++-+-++,NA,0.6024088697472253,0.8755249033853479,+,1,0.338237613,269,1
DNAJB6,--+-,+--++-++,----+-,0.6256782051821566,0.5199139185871097,-,1,0.057313015,269,1
ESYT2,-+++,-+--++++,NA,0.6727636234467691,0.7122773018693394,+,1,0.244072179,269,1
XKR5,+---,NA,NA,0.6245474731283567,0.5065983232479596,-,1,0.6307591349647148,269,1
CLDN23,+--+,NA,NA,0.6156185153758361,0.5640490691820694,-,1,0.8265232322462712,269,1
SLC18A1,-+-+,+++-+--+,--++--,0.6614478013188868,0.640533209052326,-,1,0.149241601,269,1
CHMP7,+++-,-++-++++,+-+---,0.7181215036068447,0.5916529771533536,-,1,0.066946629,269,1
SCARA5,--++,+----+++,NA,0.7858059012917094,0.5641829348052514,-,1,0.101641567,269,1
NRG1,+++-,-------+,+++++-,0.5618405077958042,0.6367448576111105,+,1,0.09318633,269,1
MAK16,++-+,++++----,NA,0.8077448730003789,0.6950091597292413,-,1,0.45017072257071844,269,1
TTI2,-++-,-+++-+-+,-+----,0.6202956148559897,0.6189559519511616,-,1,0.193090591,269,1
KCNU1,-++-,NA,NA,0.5836554543460446,0.5514619288968601,-,1,0.6934342786532857,269,1
NKX6-3,+-++,NA,NA,0.5186987098947095,0.6661371153182927,+,1,0.8105442716654481,269,1
POTEA,-++-,NA,NA,0.5333959304004674,0.6489346222249335,+,1,0.8056384209205321,269,1
NPBWR1,-+++,NA,NA,0.501891307576574,0.5927523617111611,+,1,0.5753142401382614,269,1
TCEA1,-+--,++++-+--,-++-+-,0.6210145599250275,0.8153551377499371,+,1,0.075991877,269,1
TGS1,-+-+,++--+--+,NA,0.651966308283815,0.6645223570171016,+,1,0.116058846,269,1
PRDM14,+--+,NA,NA,0.5450559851823267,0.6447001254850674,+,1,0.8771868297268259,269,1
ZC2HC1A,++++,++-++---,NA,0.5225419751491169,0.7436028204399694,+,1,0.168884231,269,1
IMPA1,++-+,++-+-+-+,---+-+,0.7265181234572798,0.7693979844848732,+,1,0.121252715,269,1
SNX16,+++-,-+-+-+--,---+-+,0.9028271272372748,0.5841677976029309,-,1,0.226754655,269,1
RALYL,++++,++----+-,-+++-+,0.5219589926242524,0.6847663531796349,+,1,0.126553652,269,1
WWP1,-+++,-++-+---,-+-+-+,0.7648033971047492,0.7287295973695528,-,1,0.079264419,269,1
RIPK2,++-+,+---+---,-+-+-+,0.663626401355919,0.5728527137125963,-,1,0.145191854,269,1
TMEM55A,-+++,--+--+++,++-+++,0.522474094907519,0.9067511460121963,+,1,0.078048502,269,1
LRRC69,+---,++++----,NA,0.8391658593974933,0.5815138708781733,-,1,0.262166819,269,1
ESRP1,--++,NA,NA,0.5550514363458816,0.532412626647748,-,1,0.6052808244779491,269,1
NIPAL2,++++,----+++-,NA,0.7795469409281528,0.5361095421270456,-,1,0.21319899,269,1
FBXO43,+--+,NA,NA,0.6493516421974801,0.5149733238382388,-,1,0.7133861002248842,269,1
SNX31,-+--,+++++---,NA,0.6623234009274985,0.6271531354859428,-,1,0.170050328,269,1
DPYS,--++,+---+-++,NA,0.5703388823837496,0.8893048074464682,+,1,0.261363933,269,1
ANXA13,---+,NA,NA,0.5522484886613712,0.5240314422409604,-,1,0.5834144307136399,269,1
NSMCE2,-+--,+++---++,-+----,0.8088029433935207,0.8016904316060369,-,1,0.108382678,269,1
WISP1,-+-+,NA,NA,0.5499017315079924,0.5040181531863646,-,1,0.5388999955960636,269,1
GSDMD,+---,+++--+--,NA,0.6107160076245517,0.7520181674755058,+,1,0.220079053,269,1
MROH6,+---,+-+----+,NA,0.6813372586805702,0.6794115722631653,-,1,0.308738705,269,1
OPLAH,+---,+++-+-++,-+-+-+,0.8900234198201873,0.6626559122371392,-,1,0.10221758,269,1
TONSL,+---,+-++++++,NA,0.58236175419773,0.5914826023672202,+,1,0.24038806034466684,269,1
GPT,+---,+---+-++,---+-+,0.9430169839526632,0.5265354590718867,-,1,0.126080088,269,1
ZNF250,-++-,-++--+++,NA,0.5163059846889823,0.662405988745098,+,1,0.121383613,269,1
KIAA0020,+---,+---+++-,++-+--,0.762555985419672,0.5735186510772949,-,1,0.049510844,269,1
INSL4,--++,NA,NA,0.5037650114748193,0.6807625486770849,+,1,0.8003503611257113,269,1
TPD52L3,++-+,NA,NA,0.516442124756964,0.5202111918501365,+,1,0.5407094376111974,269,1
TTC39B,++++,-++--++-,NA,0.5336652601869625,0.9392958855681072,+,1,0.343805319,269,1
SAXO1,+-++,NA,NA,0.5299949876905394,0.6368874784672349,+,1,0.7381846261428027,269,1
IFNE,---+,NA,NA,0.57524353364924,0.6109604324410396,+,1,0.8759811575961935,269,1
