gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
MRPL50,+++,++++-+,----,0.02947397655620921,0.44717035828477114,+,0.0589,1.2295312705929022,0.012248065,15.9,1
KLK12,+++,NA,NA,0.029488983427268405,0.9873152198718125,+,0.059,1.2293102029452063,0.07828131344233631,15.9,1
RBM46,+++,NA,NA,0.029505194346887288,0.9943715173574295,+,0.059,1.2290715247101707,0.09261308379055917,15.9,1
SORT1,+-+,-+++++,--+-,0.029523221255015674,0.5612366379547042,+,0.059,1.2288062630767862,0.01904684958336643,15.9,1
BTBD2,++-,------,NA,0.44729831513562296,0.029534251552448106,-,0.0591,1.228644034754556,0.041302326,15.9,1
DSG1,+++,-++---,NA,0.029549244802684012,0.7386223959494506,+,0.0591,1.2284236183477855,0.009050394645106858,15.9,1
KLHL5,--+,+++-++,--+-,0.39811768281244664,0.02957975947905823,-,0.0592,1.2279753660254655,0.011304775,15.9,1
IRGQ,+++,----+-,NA,0.6672940917107304,0.029593521910022118,-,0.0592,1.227773350933767,0.035809772,15.9,1
BRPF1,-++,------,++++,0.19781914028217257,0.029595284196104247,-,0.0592,1.227747489586949,0.004310777,15.9,1
SHANK2,+++,------,++-+,0.029630601113534334,0.059494618108500576,+,0.0593,1.2272295422706525,0.019429494,15.9,1
MTA3,+++,+--++-,++++,0.029633236846346295,0.9622822614679523,+,0.0593,1.2271909121631144,0.07760824,15.9,1
TOB2,---,----+-,--++,0.13441320882934335,0.029637403959155123,-,0.0593,1.2271298446910328,0.014197285,15.9,1
ZBED4,-++,------,NA,0.9318914118851265,0.02964149015372353,-,0.0593,1.2270699713825843,0.015733737,15.9,1
ABCA9,---,------,NA,0.99932072985228515,0.029651289347019896,-,0.0593,1.2269264215051694,0.15594463332149075,16,1
HIST1H1T,---,NA,NA,0.9823753130790073,0.029659954340030634,-,0.0593,1.2267995262170879,0.09323265475989174,16,1
KLHL7,+++,++++-+,+-+-,0.029676477814025194,0.3027129649382365,+,0.0594,1.2265576493969728,0.02493661,16,1
HELZ,-++,----+-,+-++,0.02967903197430803,0.5427478772607994,+,0.0594,1.226520272657345,0.009113577,16,1
CPQ,---,++++++,--+-,0.23310897414693976,0.0297120851012875,-,0.0594,1.2260368740332512,0.032099251,16,1
DGCR8,---,--+-+-,----,0.9947446061870805,0.029722079925487078,-,0.0594,1.22589080663123,0.005587734,16,1
PIP5K1B,--+,-+----,++--,0.8859201125278651,0.029743083065900854,-,0.0595,1.2255840203414161,0.031313015,16,1
GADD45A,+++,----+-,+---,0.710301732879901,0.02974701188026156,-,0.0595,1.2255266574341523,0.006524206,16,1
IFIT3,---,--+--+,----,0.9967213889998922,0.02975579136632459,-,0.0595,1.2253984993585407,0.08991161,16,1
DISP2,+++,------,++++,0.029797696531505075,0.9575076267862861,+,0.0596,1.2247873114786294,0.019079869,16,1
TRIM55,+++,NA,NA,0.02983334941692016,0.9909732384585306,+,0.0597,1.2242679896053181,0.06595208149830036,16.1,1
BCL2L13,+++,-+-+-+,+-+-,0.02983439752486766,0.6891157683483528,+,0.0597,1.224252732200056,0.05656145366533458,16.1,1
SV2A,+++,+-++-+,++++,0.02983621636440976,0.99906672055676915,+,0.0597,1.224226256455117,0.085174532,16.1,1
PRSS54,+-+,NA,NA,0.029842548852992538,0.730148972716587,+,0.0597,1.2241340908465117,0.016361998811088182,16.1,1
UBE2E1,--+,++++++,-+--,0.029886532927033953,0.6334720850554482,+,0.0598,1.2234944679515536,0.009486517,16.1,1
PCDH7,+++,---+++,-+++,0.029914756637856945,0.8453350425381575,+,0.0598,1.2230845302104603,0.039809363,16.1,1
UQCRFS1,++-,+-++-+,-+--,0.3791809450130201,0.029941829441187548,-,0.0599,1.2226916721920509,0.003467416,16.1,1
USP49,+++,----+-,++++,0.02994262605004844,0.5915233596391796,+,0.0599,1.2226801178469473,0.034282595,16.1,1
PAFAH1B3,++-,++++--,-+--,0.3957923438182068,0.030027350464740973,-,0.0601,1.2214529914612984,0.011915813602533598,16.2,1
SOCS7,++-,------,++-+,0.3489292871709883,0.030033032013173363,-,0.0601,1.2213708253132185,0.054216062,16.2,1
CALML3,---,NA,NA,0.8702169452179263,0.030036609550700845,-,0.0601,1.2213190951956956,0.008774735080031902,16.2,1
COL20A1,---,----+-,-++-,0.4962082018433184,0.030043390976589656,-,0.0601,1.221221054722007,0.005508521,16.2,1
SLC22A2,---,NA,NA,0.9944851527223206,0.03007100467092273,-,0.0601,1.220822066233871,0.09563829107034294,16.2,1
TEX14,---,++++++,NA,0.03007272952625814,0.6453918288545368,+,0.0601,1.2207971560694306,0.002949822,16.2,1
MUC1,+++,-++++-,+---,0.030075719344444158,0.6354759719971035,+,0.0602,1.22075398083996,0.013011423,16.2,1
AMPH,+++,---+-+,-+--,0.21358438638898317,0.030116917544590404,-,0.0602,1.2201594844129384,0.00237912,16.2,1
EDNRB,--+,++++++,--+-,0.030117253223355803,0.4186669789496106,+,0.0602,1.2201546438570332,0.0099354,16.2,1
ADCY6,---,----+-,+-++,0.11956389845454349,0.030117347856603683,-,0.0602,1.2201532792361467,0.033650935,16.2,1
ANKRD12,+++,++-++-,++++,0.03014899093191447,0.991779992880251,+,0.0603,1.2196972231843932,0.046403558,16.2,1
P2RX7,---,--++++,-+++,0.28630201430877933,0.03016887358293934,-,0.0603,1.2194109091377037,0.010555304208740216,16.2,1
UFSP1,---,NA,NA,0.9355981787459604,0.03017624734836585,-,0.0604,1.2193047734434803,0.017598195553378503,16.2,1
HNRNPR,-++,++++++,NA,0.030179208332751794,0.9384594286466745,+,0.0604,1.2192621612498904,0.090092724,16.2,1
GRAMD4,---,------,++--,0.3490480365788535,0.03019527775709462,-,0.0604,1.2190309754316337,0.005016573,16.2,1
NPTX1,++-,---+--,-+++,0.03024411332015051,0.7545347148816764,+,0.0605,1.2183291477065878,0.01309251535555393,16.3,1
ARL6IP4,---,NA,+-++,0.3736640784013998,0.030246382195603213,-,0.0605,1.2182965687011988,0.0028451667318399256,16.3,1
IGSF22,+-+,-+----,-+--,0.9822040893276427,0.03024750653277542,-,0.0605,1.2182804251389314,0.023317626,16.3,1
SPAG5,---,------,++++,0.538034545425679,0.030259773036214056,-,0.0605,1.2181043380675385,0.037787614,16.3,1
NAE1,+-+,++++-+,----,0.030264122402035926,0.10116862662861256,+,0.0605,1.2180419195610694,0.008074532,16.3,1
SLC41A3,+++,-+----,++--,0.11714543567599153,0.030272216560854933,-,0.0605,1.217925782754916,0.00217809,16.3,1
ALDH4A1,+-+,------,++++,0.030283598080095002,0.5876429902644698,+,0.0606,1.2177625306844369,0.040632022,16.3,1
GPR26,-++,---+-+,++-+,0.030293157236672807,0.9670230773175559,+,0.0606,1.2176254652716019,0.006272285,16.3,1
DAAM2,---,--+-++,--+-,0.05565790411750116,0.030293208026366772,-,0.0606,1.2176247371314095,2.27341e-4,16.3,1
NXPE1,---,NA,NA,0.9868145231751624,0.03031171371976518,-,0.0606,1.2173595137619224,0.04479216313056626,16.3,1
LEPROT,--+,+++-++,+++-,0.03032857333960354,0.9602150162720187,+,0.0607,1.2171180228189695,0.007780337,16.3,1
SLC35F3,+++,------,++--,0.3513751440406725,0.03033636173445088,-,0.0607,1.2170065100671785,0.012528745,16.3,1
CDKL2,-++,++++++,----,0.030357399938512573,0.0977382393787844,+,0.0607,1.2167054321294388,0.009849906,16.3,1
SYMPK,++-,------,++++,0.030359833609026905,0.05090964554387115,+,0.0607,1.2166706173128223,0.032857303,16.3,1
HERC4,--+,++--++,NA,0.030366685006881864,0.6517954620705274,+,0.0607,1.2165726197867932,0.008597307,16.3,1
RECQL4,+--,--+---,++--,0.6653777054823745,0.03036770907178484,-,0.0607,1.216557974189574,0.019293147514614393,16.3,1
EXOC1,+++,++++++,+---,0.03038296159070153,0.5434977129751545,+,0.0608,1.2163398997266062,0.01969046507410863,16.3,1
TMEM120B,++-,--+---,-++-,0.950458527246435,0.030385396002289487,-,0.0608,1.2163051036069883,0.076199352,16.3,1
STRN,-++,++++++,NA,0.030390958200646297,0.482887763265484,+,0.0608,1.2162256111105383,0.037420662795329615,16.4,1
PPFIA2,+++,+--+--,++++,0.03039848273492382,0.9692874067750346,+,0.0608,1.2161180969211653,0.091348783,16.4,1
VSNL1,+-+,-+-+-+,-+--,0.12570708248219242,0.030400337937960133,-,0.0608,1.2160915929714897,0.010994101,16.4,1
QTRT1,+--,+-----,+-++,0.03040565485934484,0.06633390885069618,+,0.0608,1.2160156429041444,0.006133146,16.4,1
PIM1,+++,-++-+-,+-++,0.03044401783463539,0.9942425047650835,+,0.0609,1.2154680366493242,0.030730813335232633,16.4,1
POC1B-GALNT4,++-,NA,NA,0.3801263159947413,0.030452583156772912,-,0.0609,1.2153458665411732,0.003619201078013263,16.4,1
RAB15,++-,------,-+++,0.8235677185263193,0.03046452373478906,-,0.0609,1.2151756113378591,0.016940876,16.4,1
TNS3,---,-++---,+---,0.9930184101837621,0.030472004527996383,-,0.0609,1.2150689801490093,0.016976478,16.4,1
FGFRL1,+-+,------,+-+-,0.10685766389732099,0.030482003695633766,-,0.061,1.2149264929363042,0.006518806,16.4,1
DAAM1,+++,----+-,++++,0.030487617225575935,0.14015842071367937,+,0.061,1.2148465211389423,0.059878184,16.4,1
ADAP2,---,+++--+,NA,0.5847214362476488,0.03052349196841712,-,0.061,1.2143357877706407,0.043682950995464265,16.4,1
SLC9A5,+++,+----+,++++,0.03054230723441886,0.6355592021873109,+,0.0611,1.2140681627967485,0.023017041,16.4,1
PLEKHG5,++-,------,++-+,0.36868236600889254,0.03055605939270577,-,0.0611,1.2138726588286777,0.026505862982695194,16.4,1
HSD3B7,+-+,+-++-+,NA,0.03056987130427412,0.9949694805354512,+,0.0611,1.2136763939370887,0.04600517907477949,16.4,1
MPHOSPH9,--+,+++-+-,-+--,0.8236046735980502,0.030572601090022057,-,0.0611,1.2136376146453307,0.004756929,16.4,1
RAB4A,-++,++++++,+---,0.030574636625582755,0.13003408338490546,+,0.0611,1.2136087001139444,0.004576873,16.4,1
ZBTB14,-++,++---+,+-+-,0.7089230264580249,0.030576951599829212,-,0.0612,1.2135758185299776,0.004814419,16.5,1
STIM1,+++,------,++++,0.030577462326097992,0.6717657992261403,+,0.0612,1.2135685645776932,0.08490515,16.5,1
DSCAM,+++,----+-,-+++,0.05145773542134386,0.03058608912609901,-,0.0612,1.2134460546327075,0.001552247,16.5,1
ZNF181,+-+,++++-+,NA,0.030587251678936646,0.9792176253786845,+,0.0612,1.2134295477597554,0.026471983557961043,16.5,1
MT1G,+++,++---+,++--,0.030592508618440373,0.4945937016207043,+,0.0612,1.2133549132789176,0.02059186435346365,16.5,1
HIC1,+-+,++-+++,NA,0.030604218463405025,0.8607392027169187,+,0.0612,1.2131887108901083,0.018546794,16.5,1
CNOT4,+++,+---+-,+--+,0.08316680175946793,0.030624670613266618,-,0.0612,1.21289857803641,0.017437675,16.5,1
TBC1D19,+++,++++-+,----,0.14943332790784053,0.030636481810310225,-,0.0613,1.2127311134177623,0.015750375,16.5,1
PBOV1,---,NA,NA,0.9950695597872606,0.03063973624403781,-,0.0613,1.2126849818954255,0.14195566094565598,16.5,1
NSF,+++,++++-+,-+--,0.030663650858045757,0.6451881074046766,+,0.0613,1.212346143018218,0.060121629,16.5,1
TNFAIP8L2,---,+-++-+,NA,0.0737823870065093,0.030664424352901204,-,0.0613,1.212335188017711,0.009162792540749882,16.5,1
NDUFB7,-+-,++++-+,+++-,0.39348984401515585,0.030676898956985055,-,0.0614,1.212158548470342,0.006272753,16.5,1
TMEM229B,+++,------,NA,0.21819114375695067,0.030682485985997335,-,0.0614,1.2120794598067506,0.070605016,16.5,1
INSIG2,+++,++-+-+,+---,0.0306887788411182,0.8105754769352571,+,0.0614,1.2119903968789558,0.03607758321363988,16.5,1
HHAT,-++,++++--,++--,0.0306913613187681,0.8775768963916948,+,0.0614,1.2119538522965965,0.003086166,16.5,1
NKG7,---,NA,NA,0.9943335844692412,0.030700745329303124,-,0.0614,1.2118210852603197,0.13281471123309815,16.5,1
TMEM135,+++,++---+,-+--,0.0307048835492812,0.31772335281087266,+,0.0614,1.2117625497111553,0.006687921,16.5,1
ACVR2A,--+,-+----,-+--,0.9472091030224676,0.030729727497226144,-,0.0615,1.211411295266615,0.017336573,16.5,1
PTPRQ,-++,+++-++,-+--,0.13806717885666497,0.030734158599418894,-,0.0615,1.211348676276616,0.002051311,16.5,1
SAMD4B,+++,----+-,+-++,0.03073928265207001,0.10653044882879997,+,0.0615,1.2112762759765443,0.00346676,16.5,1
GJD4,---,NA,NA,0.9689209026338499,0.030789898270115388,-,0.0616,1.210561750340275,0.052680999453425935,16.6,1
KCTD11,-+-,+++-+-,NA,0.03079990065360168,0.6429694076305243,+,0.0616,1.2104206886687618,0.0060933,16.6,1
PREX1,--+,-++-++,--+-,0.03097268948718378,0.17433582171928816,+,0.0619,1.2079910857493588,2.83521e-4,16.7,1
LRIG2,--+,+++-++,++++,0.03098095537557897,0.6659953939032137,+,0.062,1.2078751981450924,0.07427044,16.7,1
C16orf74,-+-,--+---,NA,0.9636478799057581,0.030982593987859647,-,0.062,1.207852228503135,0.02963614148184943,16.7,1
ODC1,+-+,++++-+,++++,0.0310006223882125,0.9970635897147084,+,0.062,1.2075995912419746,0.003506759,16.7,1
METTL20,+-+,++++++,NA,0.031020986035384737,0.9870609000851805,+,0.062,1.207314406122114,0.113258078,16.7,1
AFMID,---,-+++++,NA,0.14326095131464114,0.031026781481254918,-,0.0621,1.2072332773315178,0.02559495178015138,16.7,1
POMT2,--+,+-+-+-,+-++,0.031028409000977815,0.18903536972206242,+,0.0621,1.207210496873364,0.005551404,16.7,1
IFRD2,+-+,++++++,+-++,0.031031221213767776,0.9793522176597786,+,0.0621,1.2071711370353104,0.029680308,16.7,1
SYNE4,---,NA,NA,0.9953536811904191,0.031038277706026636,-,0.0621,1.2070723898014466,0.1468066309829011,16.7,1
ZNF132,+++,-+----,NA,0.5462060704802034,0.03104065603071931,-,0.0621,1.2070391130285212,0.024977453,16.7,1
GZMA,---,NA,NA,0.9956469489643381,0.031091264729441622,-,0.0622,1.2063316157168877,0.16608666085151788,16.7,1
C4orf17,---,NA,NA,0.9482614537186297,0.031118363158579142,-,0.0622,1.2059532595239135,0.025178179799973728,16.7,1
SMARCD3,++-,+-----,++++,0.03112607644966225,0.21748715604467617,+,0.0623,1.2058456245353768,0.050265824,16.7,1
CNOT8,--+,++++++,----,0.06996317646466566,0.031145658302586397,-,0.0623,1.20557248966979,0.021043995701005788,16.8,1
FRZB,---,+++++-,++++,0.031153445899535018,0.04320769734051538,+,0.0623,1.2054639131358893,0.00100206,16.8,1
NFU1,---,++++++,-+--,0.04867325128746428,0.031165581977669915,-,0.0623,1.2052947631342896,0.013037384,16.8,1
HSPB9,---,NA,NA,0.9685429265084702,0.03117366785156182,-,0.0623,1.205182100551986,0.03202633968919971,16.8,1
C19orf73,---,++++-+,NA,0.03118564013572167,0.28501659674513563,+,0.0624,1.205015341260451,0.006827026,16.8,1
IFT80,--+,++++++,--+-,0.03119811551549374,0.42377236889267955,+,0.0624,1.2048416425592323,0.042666608,16.8,1
STRN4,++-,----+-,+--+,0.7404272909607656,0.031228531351931606,-,0.0625,1.2044184440811612,0.017420463,16.8,1
KMT2C,--+,--+-+-,--+-,0.49557742008926803,0.031252481988793386,-,0.0625,1.2040854907764544,0.018776501114264727,16.8,1
GTPBP1,+++,--+++-,+-++,0.03126322492834067,0.11174266837523901,+,0.0625,1.203936229106362,1.50187e-4,16.8,1
CSTF1,+++,++++-+,+---,0.031266182073601004,0.6891184955482494,+,0.0625,1.2038951517339291,0.010290468,16.8,1
ESD,+++,++++-+,----,0.034991095489334836,0.03126981164925195,-,0.0625,1.203844739016875,0.003690356,16.8,1
CUX2,--+,------,++++,0.03130505224519303,0.05593478808544381,+,0.0626,1.2033555714175634,0.006647753,16.8,1
ENG,+++,+-+-+-,-+++,0.031317891103162694,0.8983830168796119,+,0.0626,1.2031774946632572,0.019325109,16.8,1
NAPEPLD,--+,++-+++,---+,0.031325218977085637,0.4448497171472188,+,0.0627,1.2030758887493984,0.012420209,16.9,1
GLT8D1,-++,+++-++,-+--,0.03132710298348747,0.6478664343457374,+,0.0627,1.2030497695710878,0.010632215,16.9,1
CPO,+-+,++--++,NA,0.03135289288077875,0.9819116255984752,+,0.0627,1.2026923856702092,0.055533889,16.9,1
HAAO,---,-++--+,+--+,0.9337514212410081,0.031358860389732304,-,0.0627,1.2026097327038385,0.009473221,16.9,1
GPR171,+++,NA,NA,0.03136916655354379,0.9854378986012866,+,0.0627,1.2024670242422049,0.045521759340277364,16.9,1
MRPS11,+--,+++--+,-+--,0.8565405759688193,0.031395679969579364,-,0.0628,1.2021001108630314,0.018075187,16.9,1
C2orf78,-++,NA,NA,0.03142339013507162,0.888898372929122,+,0.0628,1.2017169669315337,0.021485872355318486,16.9,1
C9orf163,NA,-++++-,-+-+,0.031456559250464665,0.4961833413445654,+,0.0629,1.2012587870105356,0.00246771,16.9,1
KIAA0319L,+++,++-+++,-+-+,0.031477410158404565,0.8194105929374915,+,0.063,1.2009710112774186,8.98034e-4,16.9,1
ABCB1,---,+++++-,--+-,0.7297634416100833,0.03147837046621413,-,0.063,1.2009577620927203,0.06884694484785535,16.9,1
RAC2,+++,NA,NA,0.03147896639607612,0.9871567116654908,+,0.063,1.2009495403646877,0.04777030506313565,16.9,1
FOXD1,-+-,NA,NA,0.8668127129814591,0.03148383054725981,-,0.063,1.200882438071747,0.010022226637224324,16.9,1
SCMH1,+++,------,+--+,0.138659838061247,0.03148909702461622,-,0.063,1.2008097972672467,0.054380236,16.9,1
PPME1,+++,--++-+,+++-,0.03150326459666144,0.9554418839899995,+,0.063,1.2006144434717516,0.011558146,16.9,1
MICALL1,---,--++++,+---,0.6984287388371135,0.03155816581053994,-,0.0631,1.199858250657627,0.04325866903183335,17,1
ZNHIT3,---,++++-+,++--,0.7551588225951928,0.03157862027135823,-,0.0632,1.199576853382734,0.003040637,17,1
RHBDL2,---,++++++,NA,0.03620759457293586,0.03162860634520418,-,0.0633,1.1988899483647173,0.036685668,17,1
SLC39A11,---,--+-++,--+-,0.9402433037048388,0.03163766007254464,-,0.0633,1.1987656488264613,0.031904494,17,1
ZNF215,-++,------,NA,0.7413844579995675,0.031648389907819145,-,0.0633,1.1986183838826847,0.036767734,17,1
TTLL5,-++,----+-,++-+,0.03167255816362861,0.24454146134214566,+,0.0633,1.1982868619783342,0.001090543,17,1
CNBD1,+++,NA,NA,0.0316842857803313,0.9720080173895865,+,0.0634,1.1981260825278133,0.058786674293490986,17,1
C14orf1,+++,++++++,+-+-,0.03170239214603922,0.7798985736705389,+,0.0634,1.197877970615803,0.019625936,17.1,1
WNT6,-+-,NA,NA,0.8940376661142784,0.03176188284150223,-,0.0635,1.1970637648807896,0.052630061946979195,17.1,1
WNT5A,-++,---+--,+---,0.5874280880576837,0.031826680673842055,-,0.0637,1.1961786575844653,0.005685026,17.1,1
NBPF7,+-+,NA,NA,0.031833919660470486,0.9163743614801289,+,0.0637,1.1960798884260113,0.025946850921022283,17.1,1
TTF1,++-,+++++-,++-+,0.031880676598387954,0.5240289662403155,+,0.0638,1.1954424745533418,0.004907678,17.2,1
MRPL54,++-,--+---,-+--,0.8932888878776105,0.03190687118536149,-,0.0638,1.1950857853369328,0.037012266,17.2,1
ANKRD28,-++,-++-+-,+--+,0.03191051005894301,0.902694695217702,+,0.0638,1.195036258305654,0.006254401,17.2,1
UBE2C,---,NA,NA,0.9881830466612823,0.03191855282128387,-,0.0638,1.1949268120075331,0.08252288005341481,17.2,1
LRMP,++-,+---++,----,0.6370012654539858,0.03193163755075879,-,0.0639,1.194748813293525,0.00633633,17.2,1
CNBP,+++,++++-+,--++,0.031943386186522045,0.7708162996627738,+,0.0639,1.1945890523277864,0.046731835,17.2,1
COPS4,--+,++++-+,-+--,0.09066687999179111,0.03194412228764629,-,0.0639,1.194579044591876,0.003885581,17.2,1
CC2D1B,---,+-+-++,---+,0.7127968019471613,0.03198907282777035,-,0.064,1.1939683516735589,0.005525936,17.2,1
PLA2G2A,+++,NA,NA,0.03200217737826225,0.9670494871865967,+,0.064,1.1937904762912936,0.026402935177977458,17.2,1
CBX6,++-,------,++-+,0.23816323228410302,0.0320118915567041,-,0.064,1.193658667325043,0.003597846,17.2,1
GLIPR1L2,---,------,NA,0.9925610056050826,0.032011905938618634,-,0.064,1.1936584722105275,0.141178103,17.2,1
TMEM198,+--,------,+-+-,0.5874095098158789,0.032032502741093836,-,0.0641,1.1933791323539302,0.045954869,17.2,1
PELO,+++,++++-+,+---,0.03206830019151365,0.09466033070478268,+,0.0641,1.192894063958888,2.97144e-4,17.3,1
KLHL3,-++,------,+--+,0.9799921225200517,0.032120011751320746,-,0.0642,1.1921943088398106,0.032624071,17.3,1
MYOCD,--+,-+----,NA,0.9913117418320457,0.032134120291185765,-,0.0643,1.1920035892420264,0.0668249488727676,17.3,1
NFE2L1,+++,+-++++,--+-,0.032137500567572926,0.9156818922145142,+,0.0643,1.1919579070151278,0.004343071,17.3,1
NUP210,---,--+-+-,+-+-,0.8052800446334839,0.032138683300340753,-,0.0643,1.1919419242892166,0.00407088,17.3,1
ABCA6,---,----+-,NA,0.9982332892892054,0.03214758125017871,-,0.0643,1.1918217017014967,0.06560212714968731,17.3,1
RIMBP2,-+-,------,++--,0.8306997006782728,0.032153856029515523,-,0.0643,1.1917369414794838,0.043769288,17.3,1
ADSSL1,---,-+++++,++--,0.032157959122350914,0.6966640298373032,+,0.0643,1.191681525516636,0.026449014,17.3,1
LANCL1,-++,-+++++,+---,0.032158957185474554,0.10971853722303565,+,0.0643,1.1916680468447063,0.011294663,17.3,1
TMEM14C,---,++++++,-+--,0.059429853421773475,0.03216561883107978,-,0.0643,1.191578093171748,0.001706002,17.3,1
BCAT1,+++,-+++-+,----,0.3481357243680794,0.032167775931448817,-,0.0643,1.1915489693616026,0.002043258,17.3,1
LIPF,+++,NA,NA,0.0322327192388012,0.9918690806432897,+,0.0645,1.190673059028746,0.07479573433249269,17.3,1
PITPNB,+++,-----+,-+--,0.5394304554580465,0.03225396539552222,-,0.0645,1.1903868886662354,0.008707303,17.4,1
PRPF4B,--+,++++++,+---,0.032261431916345396,0.48645991545027817,+,0.0645,1.1902863647931103,0.017836127,17.4,1
NGFR,--+,++++++,NA,0.03226393021566435,0.49622828336447167,+,0.0645,1.1902527346801421,0.046873811171016584,17.4,1
MMP24,+++,------,+-+-,0.08011350697579254,0.032278346934927274,-,0.0646,1.190058719160282,0.028565356,17.4,1
RNF7,+--,++++-+,-+--,0.41835905289333686,0.03230268830588234,-,0.0646,1.1897313374901393,0.002499813,17.4,1
PDZRN3,+-+,++----,++-+,0.03232883851964702,0.5673794400627464,+,0.0647,1.1893799023712082,0.004036236,17.4,1
RBM6,++-,+-+-+-,+-++,0.03233931089945243,0.52661444630569,+,0.0647,1.1892392428087342,0.007520412,17.4,1
EID2,++-,++++-+,-+--,0.03237133203823129,0.5332926586013144,+,0.0647,1.1888094339124025,0.046636939,17.4,1
MYO6,--+,+++-++,--+-,0.032387156574164966,0.18758394031604306,+,0.0648,1.1885971834748543,6.08513e-4,17.4,1
PPM1E,+-+,-+-+-+,-+--,0.5711689183199924,0.03238952457752191,-,0.0648,1.1885654309746265,0.003615543,17.4,1
MIB1,-++,++++-+,---+,0.032389616046680045,0.6520922475591111,+,0.0648,1.1885642045134461,0.013233518497919169,17.4,1
S100A4,-+-,NA,+-++,0.49292688287595765,0.0324003011595125,-,0.0648,1.1884209573606845,0.009842210256606825,17.4,1
ZNF587,---,--+-+-,---+,0.8521920496579904,0.03240317584961796,-,0.0648,1.1883824266488023,0.030240356,17.4,1
