gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
KLK1,-++-,++++---+,---+++,1.9628293906630762e-7,1.8279836470744114e-6,+,3.93e-7,0.009705337,1.06e-4,0.00691
KLK1,-++-,++++---+,+++---,1.9628293906630762e-7,1.8279836470744114e-6,+,3.93e-7,0.009705337,1.06e-4,0.00691
KLK1,-++-,+--+++++,---+++,1.9628293906630762e-7,1.8279836470744114e-6,+,3.93e-7,0.009705337,1.06e-4,0.00691
KLK1,-++-,+--+++++,+++---,1.9628293906630762e-7,1.8279836470744114e-6,+,3.93e-7,0.009705337,1.06e-4,0.00691
FAM101B,-+++,------++,+++-+-,2.0619865363942647e-5,3.526361032436643e-5,+,4.12e-5,1.3169669318966625e-4,0.0111,0.726
RPS26,--++,--+-++++,------,3.509319066973964e-5,3.600661379799482e-5,+,7.02e-5,0.003046322,0.0189,1
GALNT15,-+--,-+++++-+,++-+-+,4.4419447418836094e-5,1.885451660370275e-4,+,8.88e-5,0.004911423,0.0239,1
GALNT15,-+--,-+++++-+,++-+++,4.4419447418836094e-5,1.885451660370275e-4,+,8.88e-5,0.004911423,0.0239,1
GALNT15,-+--,-+++++-+,--++++,4.4419447418836094e-5,1.885451660370275e-4,+,8.88e-5,0.004911423,0.0239,1
LZTS2,----,++++----,---+++,6.20112644944743e-5,7.689808502988245e-5,+,1.24e-4,0.004275579558707603,0.0334,1
ALCAM,-+--,++++----,---+++,8.81362211806579e-5,1.9928352960218358e-4,+,1.76e-4,6.600838066980823e-4,0.0474,1
FOLH1,----,++++---+,---+++,9.69221626194118e-5,2.4320898203667937e-4,+,1.94e-4,0.002427807386375163,0.0521,1
MANEA,-+-+,++++----,---+-+,1.1259199926607072e-4,3.483746593266881e-4,+,2.25e-4,7.71466e-4,0.0606,1
SERPINA5,++--,NA,NA,1.7111567419575633e-4,1.1407060970740888e-4,-,2.28e-4,0.0037290565012853324,0.0614,1
UGT8,-+--,++++---+,---+++,1.1795568054074431e-4,3.645884282890786e-4,+,2.36e-4,1.0200605864689112e-4,0.0635,1
IP6K3,-+--,++++----,NA,1.2992567726366637e-4,2.3876196594106695e-4,+,2.6e-4,0.004055764,0.0699,1
SPP1,-+--,++++----,---+-+,1.3449679069216634e-4,3.906581082013796e-4,+,2.69e-4,0.004142228,0.0724,1
FA2H,----,++++---+,---+++,1.3592207400589762e-4,2.2893262620705422e-4,+,2.72e-4,1.9055863334777843e-4,0.0731,1
CLCA4,----,++++---+,---+++,1.616650220451389e-4,2.7489839047648994e-4,+,3.23e-4,0.002883052,0.087,1
RPS28,--+-,+++-++++,++----,1.7563455003229456e-4,2.980359738503985e-4,+,3.51e-4,4.3403e-4,0.0945,1
SLURP1,+++-,-+-+----,NA,1.8547780437198344e-4,4.535162568064073e-4,+,3.71e-4,0.0012349109060917098,0.0998,1
RPL13,--+-,-++-++++,--++++,2.1696083381881988e-4,6.319532275671005e-4,+,4.34e-4,0.001804768,0.117,1
SHANK3,--+-,----++++,+++---,2.1743614773769827e-4,3.635630480103909e-4,+,4.35e-4,0.002997285,0.117,1
EPHB3,+-+-,-----+++,+++-+-,2.244405363555744e-4,5.382151390834522e-4,+,4.49e-4,0.0014442643637351503,0.121,1
INS-IGF2,--+-,NA,NA,2.851765242685222e-4,2.2815423226100844e-4,-,4.56e-4,2.458261293222708e-4,0.123,1
CNDP1,-+--,++++---+,---++-,2.3030800943432683e-4,6.294495666437567e-4,+,4.61e-4,0.008086068,0.124,1
FRYL,-+--,++++----,---+++,2.321188712916928e-4,6.091464332949276e-4,+,4.64e-4,0.004728130897409928,0.125,1
C7orf50,+-+-,-+++++++,+++-+-,2.3241410486614391e-4,5.125405483329616e-4,+,4.65e-4,1.35065e-4,0.125,1
SLC39A6,-+++,++++----,----++,2.3799956905214877e-4,6.338678055979904e-4,+,4.76e-4,0.001723416,0.128,1
ARC,----,-----+--,+++---,2.3913386845176045e-4,3.438732075021651e-4,+,4.78e-4,7.60893e-4,0.129,1
SLCO1A2,----,++++---+,---+++,4.06384219097379e-4,2.4258273947105752e-4,-,4.85e-4,3.41573e-4,0.131,1
PTP4A3,+++-,+-+-++++,+++---,2.463797906729807e-4,6.495092981010344e-4,+,4.93e-4,0.00220354,0.133,1
IPO4,+++-,-++-++++,++-+--,2.7049184602229414e-4,6.647696825583063e-4,+,5.41e-4,4.99604e-4,0.146,1
OMG,-++-,++++-+--,---+++,2.7589476034469356e-4,6.064524731433784e-4,+,5.52e-4,0.002655239,0.148,1
TNC,++--,-++++--+,NA,2.7604083033157256e-4,5.147161009727859e-4,+,5.52e-4,0.001667914097392927,0.149,1
CPSF2,++--,++++----,--++++,2.852020079372415e-4,4.220298731844421e-4,+,5.7e-4,0.016079405,0.153,1
S1PR3,++--,-+--++-+,NA,2.880871019428999e-4,2.9809082483658444e-4,+,5.76e-4,0.004113700113832252,0.155,1
TMEM98,----,++++---+,---++-,2.9306185875694295e-4,8.809592673075605e-4,+,5.86e-4,0.004186474627537884,0.158,1
EGR4,+---,--------,++----,2.947808271409859e-4,7.066623397217214e-4,+,5.9e-4,4.34036144487673e-4,0.159,1
MOG,----,++++---+,---+++,3.040773440801801e-4,5.351457666989417e-4,+,6.08e-4,0.0037824636542395473,0.164,1
EGR1,----,--------,++----,3.047399557134603e-4,6.930365402530912e-4,+,6.09e-4,0.002214409,0.164,1
CA4,--+-,----++++,-----+,3.060033686720277e-4,6.928950076631916e-4,+,6.12e-4,0.005919834512648399,0.165,1
TMEM106B,-+-+,++++----,---+-+,3.1035294944726057e-4,6.341600033588837e-4,+,6.21e-4,2.16239e-4,0.167,1
DSP,--+-,--+-++++,NA,4.660170909431076e-4,3.132597902457675e-4,-,6.27e-4,2.4807645554551875e-4,0.169,1
SPRY4,--+-,--------,++----,3.196530354302815e-4,7.200848658726529e-4,+,6.39e-4,1.7407994055434223e-4,0.172,1
KIF2A,-+-+,++++----,----++,3.214829237798951e-4,8.01684123311352e-4,+,6.43e-4,0.001922659,0.173,1
LBH,--+-,----++++,------,3.28485295581373e-4,7.419605744239163e-4,+,6.57e-4,0.0010815023559854458,0.177,1
C18orf54,-+--,++++----,NA,3.2972394424967175e-4,7.34966472971021e-4,+,6.59e-4,0.0012623854899758377,0.177,1
SLC45A3,-+--,++++----,--++++,3.380903063240968e-4,9.217837728787999e-4,+,6.76e-4,0.001768539,0.182,1
RNASE1,----,++++-+-+,---+-+,3.3907171813250147e-4,7.345767711504683e-4,+,6.78e-4,0.0026220746677592843,0.182,1
PRSS21,--++,NA,NA,3.4221182912222664e-4,5.703855806525211e-4,+,6.84e-4,5.6063175910272834e-5,0.184,1
PSORS1C1,+---,NA,NA,3.4223134839151266e-4,6.273883533907488e-4,+,6.84e-4,0.0033780312786811455,0.184,1
NEDD9,++--,--------,+++-+-,3.495296552435878e-4,4.957241178378372e-4,+,6.99e-4,1.23189e-4,0.188,1
PILRB,---+,----++++,+-+-++,3.721074117756398e-4,4.205177456294126e-4,+,7.44e-4,0.002967031,0.2,1
TMEM41B,-+-+,-+++----,----++,3.8415105921670365e-4,6.434082122796922e-4,+,7.68e-4,0.001655023,0.207,1
SQLE,-+--,++++----,---+-+,3.846329132645375e-4,5.222189450915626e-4,+,7.69e-4,5.82e-5,0.207,1
TMEM123,----,++++----,---+++,3.963235478458058e-4,8.915260071900103e-4,+,7.93e-4,0.0018684621299921123,0.213,1
HAP1,+++-,----++--,++---+,3.97285755387152e-4,6.453236845401437e-4,+,7.95e-4,5.094659661746408e-4,0.214,1
LMO2,--+-,++++++++,----++,4.225026631959859e-4,8.850692699942088e-4,+,8.45e-4,0.001281322,0.227,1
MRPL21,--+-,-++-++++,+-----,4.274014277090588e-4,8.741539310645868e-4,+,8.55e-4,6.72138e-4,0.23,1
DLGAP4,+-++,----++++,+++-+-,4.328602313456514e-4,5.710642260708903e-4,+,8.66e-4,3.1161e-4,0.233,1
RGS10,---+,+++-++++,---+++,4.4316989978121854e-4,6.460914691216837e-4,+,8.86e-4,4.305647467464804e-4,0.238,1
GJB3,--++,NA,NA,4.562824388296355e-4,6.844626967830253e-4,+,9.13e-4,0.01015766869986287,0.245,1
BOK,----,++++---+,--++++,4.6469696626215683e-4,0.0010123319141510225,+,9.29e-4,2.753101830955955e-4,0.25,1
RPS21,--+-,+++-++++,------,4.8274132721436933e-4,0.0010099889725866823,+,9.65e-4,7.553565144445032e-4,0.26,1
SLC12A2,-+--,++++----,---+++,4.939892054543704e-4,6.59450725316323e-4,+,9.88e-4,5.34363e-4,0.266,1
SPTBN4,+-+-,----++++,+++---,5.012606618379173e-4,0.00128761907101834,+,0.001,0.006130524,0.27,1
EGR2,----,--------,+-----,5.112703803552169e-4,0.001083856262171099,+,0.00102,3.649272842769828e-4,0.275,1
FOXL2,--++,NA,NA,5.1331774368334e-4,9.126169290440338e-4,+,0.00103,0.0023274191562202475,0.276,1
DOCK10,----,+++++---,---+++,5.197917098828218e-4,0.0010112753903541297,+,0.00104,0.0011969377038520182,0.28,1
EXOC7,++++,-+--++++,+++--+,5.265436033517767e-4,7.088289910943725e-4,+,0.00105,7.08895e-4,0.283,1
CD55,-+--,++++----,---+++,5.419803103765466e-4,6.063536828908406e-4,+,0.00108,0.001054213,0.292,1
TRIM2,-+-+,++++----,---+-+,5.490673990404161e-4,0.0012386788025388839,+,0.0011,0.001176011,0.295,1
PHLDB2,--++,----++++,NA,5.595981020037142e-4,0.0011947033886767814,+,0.00112,0.001950897,0.301,1
TMED5,-+++,++++----,-+----,5.621793790046292e-4,5.624836371660568e-4,+,0.00112,8.06631e-4,0.302,1
C10orf90,-+--,-+++----,---+++,5.874563080875561e-4,7.273287320300008e-4,+,0.00117,0.002580431,0.316,1
P4HA1,-+--,++++----,+----+,5.947009936158987e-4,0.0013893243303664613,+,0.00119,7.94288e-4,0.32,1
STAT6,+-+-,-----+++,+-----,6.001073167540038e-4,8.654233284806612e-4,+,0.0012,4.06613e-5,0.323,1
SOCS4,+++-,-++-----,++++--,6.00177876829104e-4,0.0017753704223654923,+,0.0012,5.17462e-4,0.323,1
SOCS4,+++-,-++-----,---+--,6.00177876829104e-4,0.0017753704223654923,+,0.0012,5.17462e-4,0.323,1
ARPP21,+++-,----+---,+++---,6.132507795709042e-4,7.523380782006715e-4,+,0.00123,0.001519169,0.33,1
SFN,++--,NA,NA,6.274241387177732e-4,0.00102663548736668,+,0.00125,0.0011302719411549645,0.338,1
TMED7,-+--,++++----,----++,6.285388508358341e-4,0.0013533898178424257,+,0.00126,3.26372e-4,0.338,1
DHRS9,---+,++++++++,----++,6.341756195349615e-4,0.0014171512531895131,+,0.00127,0.003274032,0.341,1
UNC5B,----,--++----,---+++,6.397141865876246e-4,9.75114695980144e-4,+,0.00128,0.0010902470541897958,0.344,1
SLC5A4,--++,----++++,NA,6.44334910622993e-4,0.0014691551359124059,+,0.00129,0.007531233950523735,0.347,1
CAPN3,----,++++---+,---++-,6.465823712498227e-4,0.0016679419624026726,+,0.00129,0.002785861,0.348,1
HK2,-+--,++++----,NA,6.506899396258731e-4,0.0013442849081872035,+,0.0013,0.0031564839996182834,0.35,1
ENPP2,-+--,++++---+,---+++,6.566532297014527e-4,0.0015582780209422076,+,0.00131,0.003302834792030795,0.353,1
GPR37,-+--,++++---+,---+++,6.568901795647415e-4,0.001308369121883478,+,0.00131,2.923648855246754e-4,0.353,1
EPB41L4B,++++,----+++-,+++---,6.58751051538224e-4,8.125244892922028e-4,+,0.00132,0.003397753,0.354,1
ACAT2,+++-,++++-+++,-----+,6.768769388685474e-4,0.0011218072094478005,+,0.00135,0.0027592446484942515,0.364,1
TMTC4,-+--,++++---+,---+++,6.904727351539872e-4,9.310609919583748e-4,+,0.00138,0.010963202,0.371,1
NPAS4,+---,--------,++-+--,7.07589223827405e-4,0.0014710247042377992,+,0.00142,6.063085790285896e-4,0.381,1
VSTM2L,+-+-,---+-+++,+++---,7.278973176567837e-4,7.107517898480427e-4,-,0.00142,1.43539e-4,0.382,1
ERMP1,-+--,++++----,+--+++,7.302882442705808e-4,0.0014226152908598003,+,0.00146,0.006184434,0.393,1
ACOX1,++++,++++----,--+-++,7.358267054443659e-4,0.0015621730773244455,+,0.00147,0.001529775,0.396,1
TAS2R40,-+--,NA,NA,7.415012548482775e-4,0.0010836707922203845,+,0.00148,0.005933609469661311,0.399,1
PXK,-+--,++++---+,---+++,7.545613343498315e-4,0.0017006936033139883,+,0.00151,0.003722846,0.406,1
DUSP6,+---,------+-,+++---,7.608552474973564e-4,0.0016686277076920603,+,0.00152,4.978697421824598e-4,0.409,1
SHANK2,++++,----+++-,+++---,7.661520770226217e-4,8.426044816998748e-4,+,0.00153,5.34925e-4,0.412,1
EEF2,+-+-,-+--++++,+++-+-,7.700637355235745e-4,0.0013348386548458265,+,0.00154,8.97529e-5,0.414,1
SPTLC1,++++,++++----,----++,7.934604055778884e-4,0.0016740079389600572,+,0.00159,0.001247492,0.427,1
NR4A1,----,--------,-+----,7.995813291941103e-4,0.0015974379455896046,+,0.0016,0.003887937416103675,0.43,1
LSP1,++--,-----+++,NA,8.031964792555104e-4,0.001335218284004218,+,0.00161,4.384660135152845e-4,0.432,1
CD8B,--++,--+++--+,NA,8.040972458303444e-4,0.0014089348541554785,+,0.00161,0.0016936671947150154,0.433,1
COL4A2,++--,----++++,+++-++,8.041460507810265e-4,0.0016413708099673851,+,0.00161,0.003700757265943676,0.433,1
CDK10,+---,----+-++,+++---,8.081118348421568e-4,0.0010853803857237556,+,0.00162,0.00687397,0.435,1
POLR3H,+-+-,-----+++,+++---,8.197731298473577e-4,0.001046981901680578,+,0.00164,0.001066199,0.441,1
DUSP4,----,--------,-+----,8.378587252815456e-4,0.0014456215404828503,+,0.00168,8.034939396388231e-6,0.451,1
ZNF550,++-+,++++----,---+++,8.503773751123232e-4,0.002220105323476663,+,0.0017,0.00193661,0.458,1
SERPINA3,++--,NA,+-+-+-,0.0011686832131774301,8.593600526018098e-4,-,0.00172,4.510173652574362e-4,0.462,1
RPL32,--+-,+---++++,++----,8.687510804707385e-4,0.0016480592214415727,+,0.00174,8.79551e-4,0.467,1
CLCC1,-+--,++++----,+--+++,8.695809300410338e-4,0.001605440534608277,+,0.00174,0.002747566,0.468,1
RETSAT,++--,++++-+--,--+-++,8.802586985773524e-4,0.001720792168762401,+,0.00176,0.0038929317527825165,0.474,1
SERP2,--+-,+--+++++,-++---,8.879856806619881e-4,0.0018382787649427524,+,0.00178,0.003529771434319483,0.478,1
CCDC103,+++-,NA,NA,9.126169290440338e-4,0.0012547767067814977,+,0.00183,0.004062170867761208,0.491,1
PRDM8,+-++,----++++,++-+--,9.152086933062253e-4,0.0021140871837424767,+,0.00183,9.30056e-4,0.492,1
AGBL5,+-+-,+++-++++,++----,9.272234977619946e-4,0.0011649707234359116,+,0.00185,1.31829e-4,0.499,1
UFL1,-+--,++++----,--++++,9.278678378662231e-4,0.002039140501638132,+,0.0018600000000000001,0.011455453,0.499,1
C11orf71,----,++++-+--,---+++,9.333666215580865e-4,0.0014737484129507263,+,0.00187,5.40262e-4,0.502,1
SEL1L,-+++,++++----,+-----,9.364904169213537e-4,0.0016226200941060669,+,0.00187,6.01311e-4,0.504,1
TMED10,++--,++++----,+--+++,9.391626616988741e-4,0.002138462881195466,+,0.00188,0.001043446,0.505,1
FBXO7,-+--,+++-----,---++-,9.416516406759202e-4,0.002130949078174195,+,0.00188,0.002501404,0.507,1
LIMK2,++--,+++-++-+,NA,9.443965499161845e-4,0.0014674150538118644,+,0.00189,0.0014139165311661866,0.508,1
DGKZ,+-+-,----++++,+-+---,9.565207452474556e-4,0.0019842419114459342,+,0.00191,0.004105846,0.515,1
RAB30,-+++,++++----,--++++,9.642042726100214e-4,0.002395424952437154,+,0.00193,0.00149485,0.519,1
TMEM171,--+-,NA,NA,9.696001825129756e-4,0.0015970796258270592,+,0.00194,7.905890022530246e-4,0.522,1
CCL4,----,NA,NA,9.696001825129756e-4,0.001654118183892311,+,0.00194,0.001416200743312395,0.522,1
LDB3,----,++++---+,---+++,9.71856938933969e-4,0.002088192163889698,+,0.00194,0.014234319556166355,0.523,1
ZNF254,++--,+++++---,--++-+,9.781091068575855e-4,0.0020020294145742692,+,0.00196,0.00382428,0.526,1
ADAMTS1,-+--,--------,---+-+,9.800640284746917e-4,0.0017167485857243374,+,0.00196,0.001457023,0.527,1
PRKD2,--++,----++++,---+++,9.893640766742858e-4,0.0019346588464356199,+,0.00198,0.017864344080784647,0.532,1
SELPLG,---+,--+-++++,+---+-,9.994350079622258e-4,0.001718434616468553,+,0.002,0.0015143133484206645,0.538,1
EXOC5,-+-+,++++----,+--+++,0.0010189774241477617,0.00249152274456437,+,0.00204,0.019582116,0.548,1
PLEKHM2,+-+-,-+--++++,+-----,0.0010219090355118431,0.0014477134471424797,+,0.00204,0.003242619,0.55,1
ADGRE2,++--,++++---+,NA,0.0010299295936066382,0.0022849877069558875,+,0.00206,0.010520218,0.554,1
RIF1,-+--,++++----,-+-+-+,0.001031167540717434,0.0017673155635038451,+,0.00206,0.003727931,0.555,1
SLC31A2,-+--,++++----,---+++,0.0010397107761968166,0.0022595171760313973,+,0.00208,0.007366738979456969,0.559,1
DUSP5,+---,--------,+--++-,0.0011098045260145258,0.0010399183273157538,-,0.00208,2.21995e-4,0.559,1
RPL36,--+-,+++-++++,-+----,0.0010470639346638838,0.0017650711913889238,+,0.00209,2.28312e-4,0.563,1
GOPC,++++,++++----,---+++,0.0010596662014263924,0.0025171177929131996,+,0.00212,0.002993678,0.57,1
C1orf43,-+++,+++-++++,----++,0.0010647003879800882,0.0022892583471925258,+,0.00213,0.001660319,0.573,1
MAF,--++,--+-++++,-----+,0.0010658333489028636,0.0016073923321127611,+,0.00213,0.001806367,0.573,1
SYPL1,-+--,++++----,---+++,0.0010701263357052568,0.0021010572444641116,+,0.00214,0.019061512,0.576,1
ASB4,++-+,++++----,NA,0.0010736630675589956,0.001284086663221273,+,0.00215,0.001065553,0.578,1
B4GALNT4,+---,----++++,++++-+,0.0011606615178598725,0.001083449885537945,-,0.00217,1.57781e-4,0.583,1
EVI2A,----,++++---+,---+++,0.001093493494877378,0.002165648888024524,+,0.00219,3.509649952487782e-4,0.588,1
MMEL1,++--,NA,NA,0.0011407711613050423,0.0018821650601722466,+,0.00228,0.006657342168118565,0.614,1
TIE1,--++,++++++++,NA,0.0011499835601806675,0.0018405645698581572,+,0.0023,0.017884342405264413,0.619,1
PACSIN1,+++-,----++++,+++---,0.001150005598795723,0.002613986335600929,+,0.0023,0.002055243,0.619,1
INSL6,-+-+,++++----,-+-+-+,0.0011571167097432855,0.0019834425870354413,+,0.00231,0.003727931,0.623,1
INSIG1,++--,++++-+--,---+-+,0.0011819349004319425,0.0022932926899837513,+,0.00236,0.002387453,0.636,1
EFS,----,++++---+,---+++,0.0011831433261253704,0.0013543832476490647,+,0.00237,0.002433855713712995,0.637,1
TACSTD2,--++,NA,NA,0.0011977414019277933,0.0019393109742185718,+,0.0024,0.0014171223329189726,0.644,1
FCN3,+++-,NA,NA,0.0011978097193702942,0.0019962356698796555,+,0.0024,3.431925235435199e-4,0.644,1
COL4A1,++--,-+--++++,+++-++,0.0012036962649038493,0.0021069570642322307,+,0.00241,0.0029548232197814618,0.648,1
MPND,+-+-,----++++,-+----,0.0015604483745046745,0.0012063340630940834,-,0.00241,4.67658e-4,0.649,1
ANKRD37,++++,-+-+----,++---+,0.0012099383022065211,0.0021581897947316,+,0.00242,6.06648e-4,0.651,1
PLEKHG5,+-+-,----++++,+++---,0.0012212087433318977,0.0019618872130207224,+,0.00244,0.005666393,0.657,1
SEPP1,-+--,++++----,----++,0.001233719340351531,0.0025545533537779342,+,0.00247,0.004015030081918313,0.664,1
RPL35,----,--+-++++,++----,0.001237839290380335,0.002585623401323443,+,0.00248,0.002585066,0.666,1
MAPK11,+-+-,----++++,++----,0.0012531535389923739,0.002616186923939306,+,0.00251,0.011026311,0.674,1
BAP1,++++,----++++,+++-+-,0.001256243096425878,0.0025195789573017676,+,0.00251,7.89107e-4,0.676,1
ASPA,----,++++---+,---+++,0.0012694214104874996,0.00277874297987936,+,0.00254,0.005592516426115587,0.683,1
ZMYND8,----,----+---,+++---,0.0012732491630778105,0.0024899473711572015,+,0.00255,0.003004373,0.685,1
GMEB1,+--+,----++++,++----,0.0012948128052920355,0.002584627684122738,+,0.00259,0.002816011,0.697,1
ZNF34,+++-,+---++++,+-++++,0.0013071699679716746,0.0024960279904708707,+,0.00261,0.005054682,0.703,1
RGS5,--+-,+---++++,++--++,0.0013167443869476203,0.002534300739669039,+,0.00263,0.003012459810095568,0.708,1
PPM1A,++++,-+++-+--,---+++,0.0018283177270699,0.0013168473127725723,-,0.00263,0.003844569,0.708,1
NEK3,-+--,++++---+,---+++,0.0013381962447034487,0.002736303176513356,+,0.00268,0.001207116,0.72,1
HHEX,--++,+++-+-++,NA,0.0013608900503733472,0.001338744071371861,-,0.00268,0.0014887201827733685,0.72,1
RHOQ,++--,++++----,+--+++,0.0013508878410663661,0.002663102471813382,+,0.0027,0.009223331,0.727,1
CD44,++--,++++---+,NA,0.0013520401917514614,0.0024198142011138493,+,0.0027,0.0533516236957163,0.727,1
RPL10A,--+-,+++-++++,------,0.0013570179900576989,0.002310702983903816,+,0.00271,2.61478e-4,0.73,1
GIMAP8,--++,++++++++,NA,0.0013723991783776484,0.001826839301930212,+,0.00274,0.0013482672890106336,0.738,1
ADGRG6,--++,+++-++++,NA,0.0013740182365729033,0.0017646400181051875,+,0.00275,3.5468978443828233e-4,0.739,1
SPRED2,+-+-,------+-,++--+-,0.0013909548746844176,0.002950670869588478,+,0.00278,6.85e-5,0.748,1
SORBS2,++-+,----+-+-,+++---,0.0013976560501231627,0.003767783589761723,+,0.0028,0.001787139,0.752,1
PTPDC1,-+--,++++----,--++++,0.0014070492746016973,0.0031931990738048714,+,0.00281,0.009922472,0.757,1
SEMA3G,--+-,++++++++,+--++-,0.0014161061511390846,0.0024101556743898332,+,0.00283,6.126447033197101e-4,0.762,1
ACTL7B,--++,NA,NA,0.001425882621342611,0.002053388090349076,+,0.00285,0.01069400034661003,0.767,1
P2RY12,---+,+++-++++,---+++,0.0014460007782140822,0.002627979034878404,+,0.00289,0.005457428713355311,0.778,1
MAG,----,++++---+,--++++,0.001449141479549658,0.002835530119906074,+,0.0029,0.002690854636856302,0.78,1
XPOT,++++,++++-+--,---+++,0.001458900725698369,0.001809558988581784,+,0.00292,3.48571e-4,0.785,1
SLC6A2,-+-+,+-+++---,-+++++,0.0014638971122809734,0.0025142233033534187,+,0.00293,7.644242388104408e-4,0.788,1
SLC6A2,-+-+,++++++++,-+++++,0.0014638971122809734,0.0025142233033534187,+,0.00293,7.644242388104408e-4,0.788,1
TF,----,++++---+,---+++,0.0014650849649461937,0.0027419089471211583,+,0.00293,7.003146400043316e-4,0.788,1
SLC52A3,+++-,----++++,--+---,0.0014689295071363161,0.0029037022442052886,+,0.00294,0.007724241171445756,0.79,1
TMEM144,-+--,++++----,--++++,0.0014856544565959196,0.0032559483516615747,+,0.00297,0.002390262,0.799,1
CUX2,-+++,----++++,+++---,0.0014981809285502295,0.003168789408490787,+,0.003,0.005047505,0.806,1
DIXDC1,----,-+++----,---+-+,0.001504065199512966,0.003025056214565266,+,0.00301,0.003186142,0.809,1
SH3GL1,+-+-,----++++,+++---,0.0015062827785558492,0.003010923156010565,+,0.00301,0.030042504,0.81,1
ANAPC5,---+,+++-----,---+++,0.0018228966438198337,0.0015127810097440002,-,0.00303,0.007747191,0.814,1
CDH1,----,++++---+,NA,0.0015268081047225062,0.002813563387538324,+,0.00305,0.005030868,0.821,1
PAXBP1,----,+++-----,---+++,0.0015384347818358846,0.002968883472360509,+,0.00308,0.009645318,0.828,1
PDE4B,++--,++++----,----+-,0.00154228092295885,0.0032595855116632003,+,0.00308,0.019179588,0.83,1
TUBA1C,++--,----++++,++---+,0.0015488286707535913,0.002713637538262615,+,0.0031,0.010612246122658929,0.833,1
NR4A3,----,--------,NA,0.0015529307137015017,0.0026791788497159013,+,0.00311,0.001118376,0.835,1
IFI16,++--,+++++--+,+--+++,0.0015581244077630292,0.0028541531333109564,+,0.00312,0.003901779,0.838,1
CITED2,--+-,-----+++,+---+-,0.001561248351718925,0.002146434257634899,+,0.00312,0.004709407,0.84,1
NRG4,++++,----++++,NA,0.001565857753807812,0.0026662650260217313,+,0.00313,0.019833814696229038,0.842,1
SNX13,-+++,++++----,--++++,0.0015709105978256575,0.003093968612368947,+,0.00314,0.005744538,0.845,1
PDGFD,--++,-+--+++-,NA,0.0015986395104417197,0.002211584343997806,+,0.0032,0.009060452,0.86,1
AGA,----,++++++-+,------,0.0018903279167128374,0.0015992843608354616,-,0.0032,2.84925e-4,0.86,1
SLC9A3R2,+-+-,+-++++++,---+-+,0.0016098112686341363,0.003155603424899965,+,0.00322,7.81086e-4,0.866,1
OR2D2,--++,----+---,NA,0.0016323434810340963,0.0026184456285425284,+,0.00326,0.012710524681083683,0.878,1
TRIB1,----,--------,++++-+,0.0016346283798187328,0.003244517365305541,+,0.00327,0.001304623,0.879,1
FMNL1,+-+-,----++++,+---+-,0.0016508117157147443,0.0024416012291656568,+,0.0033,0.001258154,0.888,1
CHURC1,++--,++++----,---+++,0.0016535335036095484,0.0031984270422597185,+,0.00331,0.012733259,0.89,1
C1orf115,+-++,++-+++++,+++--+,0.0016614930757501425,0.0019390786132242289,+,0.00332,1.26498e-4,0.894,1
KMT2D,-+--,----+-++,-++++-,0.0016696032065830915,0.003880186681889311,+,0.00334,0.014195859,0.898,1
KMT2D,-+--,----+-++,+++---,0.0016696032065830915,0.003880186681889311,+,0.00334,0.014195859,0.898,1
RWDD2B,++--,+-+-++++,+-+--+,0.0016972893857592091,0.0030259554785568004,+,0.00339,0.003980618,0.913,1
UBE2M,+-+-,-+--++++,+---++,0.0016997353984715966,0.0021714084966162122,+,0.0034,4.9052e-5,0.914,1
RPL13A,--+-,+-+-++++,-+---+,0.0017103149117098618,0.0033034449233894634,+,0.00342,0.0020329188932070993,0.92,1
LAG3,--+-,NA,NA,0.0017110591456111332,0.0023385808806753367,+,0.00342,0.013873804987909228,0.921,1
GPC1,+---,+---++++,+++---,0.0017116073113041795,0.003451296347114891,+,0.00342,7.74195e-4,0.921,1
TMEM86B,+-+-,----++++,+-+---,0.0017120344640701092,0.003722962952219372,+,0.00342,6.91199e-4,0.921,1
PM20D2,++-+,+++-+---,++++++,0.0017261368245979443,0.0037478123888928976,+,0.00345,3.32678e-4,0.929,1
TNK2,+-+-,----++++,++++--,0.0017304111218216026,0.003306079322807267,+,0.00346,9.67811e-5,0.931,1
ST18,----,++++---+,---+++,0.0017315160257392272,0.003319034333222703,+,0.00346,0.0021207614937164693,0.932,1
MPZ,---+,+-+-+---,-+----,0.0017382631438218879,0.003660093309408746,+,0.00348,0.019370225,0.935,1
MPZ,---+,+-+-+---,---+++,0.0017382631438218879,0.003660093309408746,+,0.00348,0.019370225,0.935,1
MEGF9,++--,-+++----,+--+-+,0.0017408653743500348,0.0032987574080705607,+,0.00348,0.007617522141769065,0.937,1
RDX,-+--,++++----,---+++,0.00174103465530062,0.0033868936701269047,+,0.00348,0.003420318,0.937,1
TESK1,+-+-,+-++++++,+++---,0.0018987305388222498,0.0017444098291910313,-,0.00349,0.00667191,0.938,1
KIAA1522,+++-,----++++,+++---,0.0017603265803135938,0.003613965352556942,+,0.00352,0.002783749,0.947,1
IVNS1ABP,-+--,-++-----,---+++,0.0017687592533528753,0.0030381226056001294,+,0.00354,0.003493914,0.952,1
