gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
HIST1H2AL,-+,NA,NA,0.7837042577610258,0.3829387693438049,-,0.766,0.11584066708278333,0.6813416311140812,206,1
NBEAL2,++,+-++,NA,0.41961628735251655,0.38295767715159784,-,0.766,0.11581922408842395,0.09047615151934348,206,1
HOXA6,-+,NA,NA,0.7732615706227257,0.38296195486443796,-,0.766,0.11581437296043613,0.5850072105670997,206,1
C2orf50,+-,--+-,NA,0.38299187724659073,0.5389741147639588,+,0.766,0.11578044108382382,0.086566151,206,1
KCNT2,--,-+--,-+,0.45333250756850096,0.3830907698882917,-,0.766,0.11566831603050022,0.14764655376214753,206,1
WWP1,+-,+-++,--,0.495590131210624,0.3830985382769312,-,0.766,0.11565950941238753,0.099612891,206,1
ARHGEF25,++,-+--,NA,0.383179839406009,0.6341540545721112,+,0.766,0.11556735326419955,0.22464626534798893,206,1
SLC23A1,--,----,+-,0.3832134885552903,0.5531704789906646,+,0.766,0.115529217128798,0.070434057,206,1
IL17A,++,NA,NA,0.3832772035314096,0.6230362820583598,+,0.767,0.11545701517542109,0.37138388743968487,206,1
PKHD1,++,NA,NA,0.5217177865145534,0.3833074110698148,-,0.767,0.11542278811946882,0.3264166301389553,206,1
ZNF605,-+,+-+-,++,0.3833498052896914,0.4130857474541032,+,0.767,0.11537475732974195,0.031109363,206,1
IFIT2,-+,+--+,+-,0.5790959751777758,0.3834262807753212,-,0.767,0.11528812739403163,0.06255236623212901,206,1
FGFBP1,++,NA,NA,0.383440745275643,0.70895838299688,+,0.767,0.11527174423382111,0.443432034121337,206,1
OXGR1,++,NA,NA,0.6936454578766287,0.3835272942876836,-,0.767,0.1151737277414406,0.4264306102571559,206,1
EMX1,-+,NA,+-,0.3835299601721576,0.5032762087375424,+,0.767,0.11517070898655699,0.252892697,206,1
OR4C12,-+,NA,NA,0.7721599141610604,0.3835504637442723,-,0.767,0.1151474921556923,0.5826441414960264,206,1
IFIT1,--,-+-+,--,0.8560485236554811,0.38361161581507447,-,0.767,0.11507825513871713,0.188901966,206,1
RBBP4,+-,+---,--,0.3836243748816531,0.9521302036518444,+,0.767,0.11506381058117023,0.20251748261672556,206,1
PLIN3,-+,+++-,NA,0.38364113806313954,0.49954819971036285,+,0.767,0.1150448336896065,0.054028175,206,1
OR52E2,+-,NA,NA,0.3836560906597978,0.7773606964821715,+,0.767,0.1150279071845273,0.612853475117515,206,1
IQCD,+-,+++-,NA,0.3836766247948794,0.8359741797427547,+,0.767,0.11500466339111376,0.232266335,206,1
CDKN3,-+,-++-,--,0.7055681708463815,0.38370726284007967,-,0.767,0.11496998470111715,0.116661953,206,1
C11orf91,--,NA,NA,0.6849912008333853,0.3837121954365824,-,0.767,0.11496440183657149,0.4182151074606308,206,1
SLC25A3,+-,-+--,--,0.3837965012809818,0.8545661429835794,+,0.768,0.11486899298109222,0.254383192,206,1
C19orf18,-+,+++-,NA,0.38391161492965675,0.5764301350356777,+,0.768,0.1147387527980583,0.194123289,207,1
LRRC74A,-+,NA,NA,0.7513147639777327,0.38391911871344797,-,0.768,0.11473026433373605,0.5157083950897322,207,1
EIF2D,--,++++,+-,0.38392772503954437,0.5746156891566966,+,0.768,0.11472052885077173,0.127583135,207,1
CAPS,++,+++-,NA,0.3839867640792431,0.48397361009459317,+,0.768,0.11465374972478345,0.054615585,207,1
PRDM10,+-,+---,-+,0.38401627170841063,0.40297869684926146,+,0.768,0.11462037745949112,0.12866408231893495,207,1
RORA,--,+--+,NA,0.3840243105780678,0.7466395308245383,+,0.768,0.11461128617756282,0.256267373,207,1
GPATCH2,++,-++-,NA,0.3840391069413703,0.7738710190322178,+,0.768,0.11459455323913943,0.19758647,207,1
AP3D1,++,+-++,--,0.7535428705624921,0.3840581896559836,-,0.768,0.11457297389575491,0.118131367,207,1
MRM1,++,+---,NA,0.38414749184841657,0.8571283916068996,+,0.768,0.11447200237080016,0.15670433,207,1
MRPL42,+-,-+++,-+,0.3843295947661878,0.5991101943386609,+,0.769,0.11426617634115176,0.033627643,207,1
MYL5,-+,-+++,+-,0.5929855182419148,0.3843663987077957,-,0.769,0.11422458968296562,0.11344073,207,1
COASY,++,+--+,++,0.6504708638115209,0.3843869034930637,-,0.769,0.11420142200337031,0.119657678,207,1
ZNF669,-+,-+--,++,0.3844163257524411,0.6659381454904806,+,0.769,0.11416818092317475,0.094196816,207,1
VGLL4,+-,+-+-,++,0.3844555385731889,0.7298189951234695,+,0.769,0.11412388248418756,0.121703107,207,1
KIF14,++,-++-,NA,0.38456828994013165,0.6875553292416252,+,0.769,0.11399653325253681,0.161093476,207,1
CA12,+-,+-++,++,0.3845927386473597,0.38708255103357103,+,0.769,0.11396892410894333,0.07765946022187324,207,1
KLHDC9,++,--++,++,0.8531249969903695,0.38464467732105806,-,0.769,0.11391027724920771,0.361173386,207,1
GMPR,++,-++-,NA,0.3847092039972614,0.8977781734780235,+,0.769,0.11383742760184296,0.23204547050860055,207,1
SIVA1,-+,+++-,NA,0.8503251864718373,0.3847114061904474,-,0.769,0.11383494157447088,0.19687109857418333,207,1
SLFNL1,--,+-++,NA,0.506189434768972,0.3847197704201252,-,0.769,0.11382549943356216,0.17453385635189184,207,1
CAPN10,++,--+-,NA,0.8886607263162767,0.3847693214532591,-,0.77,0.11376956689203639,0.341303061,207,1
RSBN1L,-+,+++-,-+,0.7415713222793048,0.3847947194238487,-,0.77,0.11374090079565789,0.1582103,207,1
TRAM1,--,+---,+-,0.38481980238654456,0.9522793431553973,+,0.77,0.11371259209829383,0.209633513,207,1
C22orf34,NA,++++,NA,0.6635879795785646,0.3849141137280491,-,0.77,0.11360616858090997,0.192192533,207,1
GADD45G,+-,----,--,0.6519893884767113,0.3849490749537996,-,0.77,0.11356672399476099,0.035517577,207,1
MYH8,++,NA,NA,0.3849741499674836,0.42018947492872427,+,0.77,0.11353843561553573,0.3004282462706457,207,1
PGP,++,+-++,NA,0.7529654024029168,0.38497561214543674,-,0.77,0.1135367861161843,0.226212052,207,1
BNC1,--,NA,NA,0.7138671493118374,0.3849768888535723,-,0.77,0.11353534585253804,0.4530940858535091,207,1
FAM60A,+-,+-+-,NA,0.3849870751310019,0.8168531725275558,+,0.77,0.11352385481065558,0.242783749,207,1
VSX1,--,-+--,NA,0.3849904241360786,0.5711456272142256,+,0.77,0.1135200768965579,0.16920678,207,1
SPATA12,+-,NA,NA,0.3850630070425183,0.750932600563397,+,0.77,0.11343820632871338,0.5184247739017592,207,1
KIAA1324,+-,--+-,-+,0.38508799321985016,0.45609428839061605,+,0.77,0.11341002650699217,0.063314138,207,1
MYO10,-+,+--+,++,0.38511608190252355,0.42719428795457826,+,0.77,0.11337834981171513,0.042523034,207,1
PEX6,--,-+++,++,0.8838032662055665,0.38512538629623466,-,0.77,0.11336785739599038,0.28395103,207,1
CARS,-+,+-+-,--,0.38522585302726164,0.6030455207964533,+,0.77,0.11325457881624651,0.042608427,207,1
UGT1A7,-+,NA,NA,0.7711970850240322,0.38524590727231295,-,0.77,0.11323197072490493,0.5865783959975094,207,1
RTL1,-+,NA,NA,0.779392162657168,0.38527058758847715,-,0.771,0.1132041490619116,0.6427827091698384,207,1
FBXO46,+-,+-++,+-,0.3853397905079198,0.5286495307673977,+,0.771,0.1131261473973076,0.135417728,207,1
TPP1,--,+--+,++,0.38536528388600333,0.8122791329000612,+,0.771,0.11309741621647425,0.09707129665361586,207,1
IFNK,--,NA,NA,0.6399935045287104,0.38539646552307477,-,0.771,0.11306227691970813,0.38550677691933566,207,1
REG4,++,NA,NA,0.6671750252815964,0.38540285646656336,-,0.771,0.11305507517105026,0.4056672367102666,207,1
NAA35,+-,+++-,++,0.3854242875443659,0.6461612599580642,+,0.771,0.11303092605044494,0.063425187,207,1
SCGB1D1,++,++--,++,0.38557382021133446,0.5566503781639284,+,0.771,0.11286246594064775,0.129933477,207,1
AAK1,--,+---,--,0.5424604076158503,0.3855985390808116,-,0.771,0.11283462451586863,0.033474719,207,1
C17orf102,NA,---+,NA,0.3856131755488176,0.40328732282838337,+,0.771,0.11281813997039368,0.073450859,207,1
TSPEAR,--,NA,NA,0.5254919990134814,0.38562117949394364,-,0.771,0.11280912566967145,0.3308384441980119,207,1
CCDC168,+-,NA,NA,0.38563171962822945,0.7819785020857455,+,0.771,0.11279725531647254,0.707305681741905,207,1
CDC14B,--,++++,--,0.3856720211166054,0.5251010832517752,+,0.771,0.11275187056567852,0.087657584,207,1
C16orf45,++,-+--,--,0.3856848454455112,0.8370101057895181,+,0.771,0.11273742968748107,0.155821654,207,1
ELOVL6,++,----,--,0.38570765739159946,0.6745517369442893,+,0.771,0.1127117434064398,0.020357219,208,1
PSMD7,++,++-+,-+,0.9044389138006169,0.3857390025915559,-,0.771,0.11267645114817004,0.24929588,208,1
INCENP,+-,---+,NA,0.5726404088541283,0.38574232197825575,-,0.771,0.11267271394473778,0.055674248,208,1
C14orf119,-+,-+++,+-,0.6166842733728177,0.38576680388970114,-,0.772,0.11264515144756373,0.204694757,208,1
OR51F1,++,NA,NA,0.38580420582547226,0.49210209496064655,+,0.772,0.11260304656252765,0.3202413377422095,208,1
HEATR5A,--,+++-,NA,0.38581164193079226,0.841037535626552,+,0.772,0.11259467592183431,0.245305272,208,1
CRB3,++,NA,++,0.40768650413526863,0.3858355053783804,-,0.772,0.11256781451595427,0.14086983182494325,208,1
GPX5,++,NA,NA,0.6000495210138477,0.38583760968483144,-,0.772,0.11256544592577772,0.36278025051070306,208,1
PLA1A,++,+-+-,NA,0.8220366964412245,0.38586813153004673,-,0.772,0.11253109223821658,0.196287369,208,1
SRP72,+-,----,--,0.4453065579222904,0.3859045484945017,-,0.772,0.11249010688817365,0.097145318,208,1
CFL1,++,-+--,--,0.38594883532170493,0.7396262122897092,+,0.772,0.11244026963902826,0.21446251697338295,208,1
BRF2,+-,-+--,--,0.3859690829274555,0.7724996092896868,+,0.772,0.11241748632685643,0.2701896145424385,208,1
GLB1L3,--,--++,NA,0.8627552283850409,0.38597267346844266,-,0.772,0.11241344624967481,0.210503151,208,1
N4BP2,+-,--+-,NA,0.38604072083232965,0.8252957280297084,+,0.772,0.11233688645177783,0.35757478406557536,208,1
BHMT2,--,--+-,NA,0.7564178519124929,0.3860704223505843,-,0.772,0.11230347363135063,0.17903783843761897,208,1
CAPNS1,++,-+--,--,0.39783104438485806,0.386099040137679,-,0.772,0.11227128238932678,0.08464279,208,1
RAD21L1,--,NA,NA,0.38610415685737187,0.7190458337176799,+,0.772,0.11226552700489753,0.46280349380599095,208,1
NBPF6,--,NA,NA,0.7368688888356232,0.3861160988166437,-,0.772,0.1122520947568383,0.49176044823224263,208,1
TRNP1,++,++++,NA,0.3861354333171384,0.45043880132278713,+,0.772,0.11223034830111098,0.08852490746076565,208,1
ZNF215,++,----,NA,0.3861373381388272,0.7228566543976622,+,0.772,0.11222820591417454,0.125375701,208,1
MAN2A2,--,+-++,+-,0.38615372826979316,0.8413859411148433,+,0.772,0.11220977207815894,0.150766482,208,1
TMEM150A,-+,--+-,NA,0.8938166057058758,0.3862248314910955,-,0.772,0.11212981196959783,0.2639345558313163,208,1
ACOT8,++,-++-,--,0.4840028871985572,0.3863145478045566,-,0.773,0.11202894125389776,0.125391386,208,1
AP5Z1,-+,+-++,+-,0.7847488347427738,0.3863176753580119,-,0.773,0.11202542527522952,0.169258277,208,1
P2RY13,-+,++-+,NA,0.38634481202015286,0.46868509218761245,+,0.773,0.11199491958141768,0.074481014,208,1
TUBB,+-,---+,--,0.3863582780341836,0.4535880892032065,+,0.773,0.11197978254971003,0.09797608592308227,208,1
OR8G5,++,NA,NA,0.38635946584844283,0.5464956570593982,+,0.773,0.11197844736313668,0.33959195663866937,208,1
CYP26C1,++,NA,NA,0.38636525781308556,0.46275025798430225,+,0.773,0.11197193684727835,0.3126120794531146,208,1
SUFU,+-,+-++,++,0.3863798604619597,0.41523696512220365,+,0.773,0.11195552302678828,0.058802474,208,1
CHURC1-FNTB,--,+-+-,+-,0.38638186721506945,0.3978768783691607,+,0.773,0.11195326742387501,0.034466490540187834,208,1
EIF2B4,-+,-+++,+-,0.6938881497276052,0.38644438933329156,-,0.773,0.11188299804373963,0.16059513583496252,208,1
HES5,--,---+,++,0.8226527513794787,0.38644712467187115,-,0.773,0.11187992402253555,0.126251404,208,1
FAM107A,++,--++,++,0.4169225407293629,0.38646593992381745,-,0.773,0.11185877970379696,0.051856086,208,1
FDXACB1,--,-+--,NA,0.38653172271761926,0.7464641362826067,+,0.773,0.11178486200442475,0.330905398,208,1
MXRA8,++,-+--,NA,0.8670305871948386,0.38656001763012837,-,0.773,0.11175307192381,0.232282246,208,1
JUP,-+,+-++,+-,0.38659201175651975,0.4631650003691018,+,0.773,0.11171712848183508,0.060053652,208,1
FREM3,++,---+,--,0.3866098121798207,0.6298571597267796,+,0.773,0.11169713208405847,0.131689794,208,1
EVPLL,+-,NA,NA,0.38663128217110143,0.7713708886177355,+,0.773,0.1116730146417491,0.5947138721850983,208,1
GNB2,++,---+,++,0.38665437587751256,0.7211463444435435,+,0.773,0.11164707476,0.092913483,208,1
GLRX3,++,-++-,NA,0.3866546836921166,0.7130243819892453,+,0.773,0.11164672901936157,0.127607661,208,1
FER1L6,++,NA,NA,0.6542289539965567,0.3866601623383746,-,0.773,0.11164057539163698,0.3977772968235803,208,1
KLRC1,-+,NA,NA,0.7693759356265909,0.3867191656164316,-,0.773,0.11157430830329405,0.5852936552466836,208,1
ANKRD32,-+,---+,+-,0.7525674016346728,0.38673167430267497,-,0.773,0.11156026098927888,0.10440413,208,1
FAM81B,-+,NA,NA,0.7724963318308371,0.3867478161089599,-,0.773,0.11154213433566898,0.6014923000799279,208,1
ARMC4,+-,+++-,NA,0.38674958089103084,0.7979795692032924,+,0.773,0.11154015259631694,0.145530507,208,1
GLMN,+-,---+,-+,0.5940378711542029,0.3867589115447237,-,0.774,0.11152967500893121,0.26513096875101355,208,1
IGDCC4,+-,-+-+,NA,0.3867630371158116,0.9242544882884554,+,0.774,0.11152504239892887,0.286127575,208,1
TRIM5,-+,+++-,NA,0.7289250560121282,0.38676679831399513,-,0.774,0.1115208189868725,0.25592356552563295,208,1
SPATA9,--,--+-,NA,0.5098989607731256,0.3867842754771404,-,0.774,0.11150119459290093,0.1521317263718827,208,1
MXD1,--,+---,-+,0.3867919661863658,0.5826894528398265,+,0.774,0.11149255929000837,0.057342751993383526,208,1
PPP1R17,--,-+-+,NA,0.8731168376066925,0.3868102186435017,-,0.774,0.11147206570410025,0.29691214202089505,208,1
DNAJC19,+-,-++-,-+,0.7051306133837394,0.3868258669900075,-,0.774,0.11145449674457132,0.167759831,208,1
IL26,--,NA,NA,0.4601833469819176,0.3868259283262947,-,0.774,0.11145442788152146,0.31250477694284395,208,1
SLC18A1,-+,-++-,+-,0.38683190998107503,0.6686190976371834,+,0.774,0.11144771225211743,0.159914111,208,1
ARL14,-+,NA,NA,0.7807150403074424,0.38696920625263226,-,0.774,0.11129359768056153,0.6906074354724844,208,1
OR4K14,++,NA,NA,0.38697520991830625,0.615589695075848,+,0.774,0.11128685983526158,0.37302576337594856,208,1
STK39,--,+-++,+-,0.38701454219499215,0.7036190005640781,+,0.774,0.11124272025668591,0.150343539,208,1
LIN28B,-+,---+,NA,0.9326913369750701,0.3870318379479226,-,0.774,0.11122331198800328,0.287288888,208,1
KRTAP13-1,++,NA,NA,0.38710651126598117,0.6775311618117811,+,0.774,0.11113952797158878,0.4178803738622758,208,1
B4GALT4,+-,+++-,--,0.38715426342345893,0.5940412152788049,+,0.774,0.11108595816876317,0.032177827,208,1
SAFB2,-+,+-++,++,0.5266863890969941,0.38720864302524816,-,0.774,0.1110249615460497,0.086027622,208,1
DEPDC1,-+,++-+,NA,0.387217051652598,0.7061820424129963,+,0.774,0.11101553050448261,0.135101938,208,1
LRRC34,+-,+++-,NA,0.3872807438735365,0.9205712606890452,+,0.775,0.11094410052671923,0.320968813,208,1
HLA-DRA,--,++-+,-+,0.5379831263826577,0.38729802536851626,-,0.775,0.1109247215862989,0.030609869,208,1
JSRP1,-+,----,--,0.8489137629693073,0.38730342727505374,-,0.775,0.11091866423075687,0.183623382,208,1
IL5RA,-+,NA,NA,0.7771278903133405,0.3873204109382919,-,0.775,0.11089962037782039,0.6386454272340186,208,1
DNAJC17,-+,+-++,++,0.9286701141599394,0.3873290260235842,-,0.775,0.11088996056571646,0.21382973141746447,208,1
GALC,--,+++-,-+,0.48331223109730004,0.3873731729605405,-,0.775,0.11084046342692182,0.21147929,208,1
HFM1,--,-+++,NA,0.6120060068941617,0.38740601617709486,-,0.775,0.11080364357443735,0.050080489,208,1
CYB561D1,+-,+-++,NA,0.3874266613152589,0.6351020559848093,+,0.775,0.11078050033372142,0.106236355,208,1
EIF4A3,--,----,--,0.796164088840846,0.3874321081283065,-,0.775,0.11077439465112776,0.056570876,208,1
ROBO2,--,-+++,--,0.870506897278349,0.38747131697067927,-,0.775,0.1107304454741147,0.153564981,208,1
TAAR9,+-,NA,NA,0.38750514972131533,0.780481733174496,+,0.775,0.11069252593061964,0.7010858567925583,208,1
ZBTB7B,-+,++++,+-,0.3875734969847307,0.7583612856095779,+,0.775,0.11061593282730667,0.167898689,209,1
TINF2,++,++++,-+,0.7970076250255278,0.38760286291802815,-,0.775,0.1105830281530859,0.21268175,209,1
HMGCL,-+,+++-,--,0.8232145723683318,0.38760778447266014,-,0.775,0.11057751377057248,0.2440345,209,1
ACAN,++,+--+,NA,0.3876286352118215,0.5726325161075312,+,0.775,0.11055415222373688,0.175843986,209,1
LCE1C,-+,NA,NA,0.7595304534092396,0.38766093755326364,-,0.775,0.11051796257501258,0.5514126947879526,209,1
PCSK4,++,+-++,+-,0.387662879465356,0.84984447205195,+,0.775,0.11051578706669582,0.10792081,209,1
NDUFA2,++,-++-,+-,0.4368610050348673,0.38769743027466685,-,0.775,0.11047708189788479,0.058887937833773434,209,1
KPNA6,+-,-+--,++,0.387697734645518,0.856496434602695,+,0.775,0.11047674094507239,0.260293533,209,1
RNASEH2C,-+,+---,+-,0.5944457669309434,0.3877958522540734,-,0.776,0.1103668446495507,0.061209174,209,1
TEX38,--,NA,NA,0.5647227709174656,0.3878599225331124,-,0.776,0.11029509795569915,0.34917509593798707,209,1
RPGRIP1,++,++-+,NA,0.5483965315713181,0.3879179230889359,-,0.776,0.1102301584333074,0.14919095257904053,209,1
MRPL47,-+,-+--,--,0.7132531291141291,0.38792378578638687,-,0.776,0.11022359488529769,0.156652341,209,1
PRF1,--,NA,NA,0.6021139586857549,0.3879538703298505,-,0.776,0.11018991547432254,0.36715019875678967,209,1
AGAP3,++,--+-,NA,0.6823979740154423,0.38812319296695585,-,0.776,0.11000040880906799,0.226385592,209,1
POLR3A,+-,+--+,++,0.38813117862339286,0.8216266118941628,+,0.776,0.10999147326769904,0.253624438,209,1
RIPK2,+-,++--,--,0.38817283384573553,0.7013968896289624,+,0.776,0.10994486618353443,0.117406367,209,1
FAM19A1,-+,-+--,--,0.38820705876342065,0.5201934028783335,+,0.776,0.10990657644150126,0.118440169,209,1
CHML,+-,---+,+-,0.6911588450528365,0.38822727753855923,-,0.776,0.10988395790941177,0.107235637,209,1
EIF4G2,+-,----,--,0.3882999939017772,0.5846839820463121,+,0.777,0.10980262061053397,0.10569003118336077,209,1
MYBPH,+-,NA,NA,0.3883082525569851,0.7774902604042654,+,0.777,0.10979338380832072,0.6518071537949914,209,1
SNRPE,++,-++-,+-,0.3883266489853569,0.7580545198762594,+,0.777,0.1097728092312209,0.044488546,209,1
CABP5,-+,NA,NA,0.7421838781465839,0.3883782871712975,-,0.777,0.1097150622588545,0.5087765385368082,209,1
THRA,+-,--+-,++,0.3883979510386701,0.4983177049371361,+,0.777,0.10969307417869827,0.146131367,209,1
C2orf15,++,NA,NA,0.3884180565382937,0.6020040350108633,+,0.777,0.10967059341759339,0.36781767555290484,209,1
ZBTB47,++,+-++,+-,0.3884528922955583,0.44021021983512715,+,0.777,0.10963164492251634,0.09036985,209,1
RASGEF1A,+-,--+-,-+,0.39631884362844305,0.38847620186041315,-,0.777,0.10960558536194327,0.066159236,209,1
PRAME,--,NA,NA,0.5358686145479338,0.3885545823339729,-,0.777,0.10951796925209582,0.3386121687148897,209,1
BIN2,++,++++,NA,0.4400890524605085,0.3886397513789687,-,0.777,0.10942278470219821,0.056162917,209,1
CDH9,+-,-++-,-+,0.4428945695065256,0.3886677909003176,-,0.777,0.10939145242059804,0.066847867,209,1
ENDOG,-+,---+,+-,0.8481662061984105,0.3888330522262867,-,0.778,0.1092068298992059,0.11889946337360857,209,1
RADIL,++,--++,NA,0.8804014301307465,0.3888392914487767,-,0.778,0.10919986125766717,0.336042877,209,1
ZNF282,+-,+-++,+-,0.3888470672715234,0.5916490606313823,+,0.778,0.10919117653053163,0.142143258,209,1
AHI1,-+,+--+,-+,0.8198084038298012,0.3888805889748197,-,0.778,0.10915373851310313,0.232044476,209,1
ISG20,-+,+---,NA,0.5325173442495916,0.38889298440676834,-,0.778,0.10913989574991138,0.063010303,209,1
IGFBP1,--,NA,NA,0.4897130723154719,0.3889102666760546,-,0.778,0.10912059628265773,0.3235601574900904,209,1
LYNX1,++,+++-,-+,0.5954300198008688,0.38900916817193637,-,0.778,0.10901016743303465,0.12581624393632837,209,1
PPP1R7,++,-++-,-+,0.4234909957571446,0.38901326900992383,-,0.778,0.1090055892326537,0.092337827,209,1
EZR,--,+++-,NA,0.768456665890332,0.3890352412830046,-,0.778,0.10898106007584626,0.14067146004067843,209,1
RYK,+-,--+-,++,0.5036130562122944,0.3890698872976429,-,0.778,0.1089423851656455,0.084502247,209,1
B4GALT3,+-,--+-,-+,0.7748069636215767,0.3891814686678611,-,0.778,0.10881785168856371,0.245936401,209,1
ROCK1,-+,++++,++,0.4256822852954383,0.3891884835340479,-,0.778,0.10881002374590563,0.06237692,209,1
LIF,++,NA,NA,0.3892014057346375,0.5807619729495587,+,0.778,0.10879560413309204,0.35837890835438896,209,1
CD101,--,--+-,NA,0.8624449644360562,0.38921884493200554,-,0.778,0.10877614485725605,0.234248308,209,1
LPP,++,+--+,+-,0.3892817802338228,0.9375246032119959,+,0.779,0.10870592666224849,0.328916948,209,1
OR52B4,++,NA,NA,0.6883030013238546,0.38929097588931644,-,0.779,0.1086956678331098,0.4326904583597263,209,1
WNT2,++,----,NA,0.5555561740288739,0.38930570428278466,-,0.779,0.10867923709258855,0.1671517645420665,209,1
MAX,-+,--++,+-,0.6804947491270947,0.3893560312933265,-,0.779,0.10862309784238311,0.187361049,209,1
CCDC40,-+,+-+-,NA,0.8951226179667409,0.3894192090989989,-,0.779,0.10855263393695992,0.174315286,210,1
IL1R1,++,--+-,NA,0.8011409533674665,0.38944394923669273,-,0.779,0.10852504371094762,0.320047984,210,1
ME2,+-,-++-,-+,0.38955523440276235,0.43221907405384424,+,0.779,0.10840096005364595,0.07023614969787727,210,1
SORD,+-,-++-,--,0.38960457392280273,0.413583153059372,+,0.779,0.10834595752119247,0.016728718,210,1
ZC2HC1A,+-,-+++,NA,0.3896247021016939,0.855700886248548,+,0.779,0.10832352110281317,0.2054635,210,1
GGN,++,NA,NA,0.3896395817365447,0.649792552992133,+,0.779,0.10830693586095555,0.39977345232179573,210,1
TMEM59,--,-+--,-+,0.3896536835329231,0.8145256906316297,+,0.779,0.10829121820336586,0.229094809,210,1
NUDT16L1,-+,--+-,++,0.9500928366673576,0.389701633574424,-,0.779,0.10823777803814204,0.287391667,210,1
KCTD11,++,+--+,NA,0.38970949893539064,0.8907230961063031,+,0.779,0.10822901274669668,0.125296741,210,1
KIAA0040,++,+-++,NA,0.5517776812356536,0.38974360896759064,-,0.779,0.10819100199628397,0.19974542829238087,210,1
PPP1R21,+-,--++,NA,0.3897565575920763,0.7623725150078193,+,0.78,0.1081765734781024,0.1411026727477934,210,1
EPB41L5,--,+-++,++,0.38977868400983756,0.8109627947985532,+,0.78,0.10815191934926316,0.122252809,210,1
RAD52,--,+--+,NA,0.707279812281256,0.38978895631783494,-,0.78,0.10814047401354333,0.12734400826606246,210,1
RELA,--,+++-,--,0.3899149984638284,0.7856359317155089,+,0.78,0.1080000632624286,0.08265317,210,1
GDF5,--,NA,NA,0.6443967455922522,0.3899314211701146,-,0.78,0.10798177173594466,0.3963682482172353,210,1
IDH1,--,++--,-+,0.3899542352993901,0.5272773030139147,+,0.78,0.10795636275355237,0.260288483,210,1
FAXC,+-,---+,-+,0.4091236791196066,0.3899618199169689,-,0.78,0.10794791579944782,0.15167201789873883,210,1
MCM2,--,++--,+-,0.38997048558500813,0.948475349724822,+,0.78,0.1079382650854434,0.166005444,210,1
NAB2,--,--+-,++,0.7011558316658064,0.39012498301268816,-,0.78,0.1077662415732249,0.109321442,210,1
NKPD1,-+,NA,NA,0.7555794288538797,0.39012654921194134,-,0.78,0.10776449805420539,0.5483200023401738,210,1
PIAS2,+-,-++-,--,0.5584423343663494,0.3901645962472735,-,0.78,0.10772214561279479,0.040727622,210,1
RNF26,+-,--++,--,0.3901860373912773,0.8664971674604603,+,0.78,0.10769828000641872,0.19864029651089796,210,1
OMD,-+,--++,NA,0.9373488585053997,0.39019127412527543,-,0.78,0.10769245132676578,0.3002004798363413,210,1
SUMF1,-+,--+-,-+,0.9725114319478558,0.39022982276765583,-,0.78,0.10764954766167795,0.293712182,210,1
NDUFS6,++,++-+,+-,0.3902926563213133,0.8222426011701606,+,0.781,0.10757962458727112,0.2517558005018157,210,1
H3F3C,-+,NA,NA,0.7759157312968903,0.3903196648952346,-,0.781,0.10754957209052217,0.6542945616977853,210,1
ATAD2,+-,---+,++,0.3903390618471262,0.42484438473168384,+,0.781,0.10752799034452891,0.11131086044035601,210,1
GLI2,--,-+++,NA,0.8313301079623574,0.39034929940924035,-,0.781,0.10751660009726707,0.35497966839337647,210,1
WDR46,++,--++,-+,0.9470195981287737,0.3903508234200572,-,0.781,0.1075149045179562,0.358953944,210,1
SBF1,++,+--+,-+,0.7183335797700292,0.3903689199030234,-,0.781,0.10749477129406199,0.169947472,210,1
FCRL4,++,NA,NA,0.39040753618276264,0.4515283946763787,+,0.781,0.10745181191155159,0.3147082937674489,210,1
PDCD1,-+,NA,-+,0.9042535709559502,0.3904777309487193,-,0.781,0.10737373334897975,0.4024944913612574,210,1
TBX20,-+,NA,NA,0.7680537999458716,0.39053672482023144,-,0.781,0.10730812454309065,0.5984493623248035,210,1
UPP2,+-,-++-,NA,0.39053817511217487,0.6846908300997749,+,0.781,0.10730651175592201,0.228546589,210,1
WDR24,++,--++,+-,0.39054040252711847,0.5108675133669363,+,0.781,0.10730403478613533,0.10902397,210,1
CCDC169,-+,----,NA,0.7435553259252677,0.39056644270679736,-,0.781,0.10727507816793257,0.19473544,210,1
SLC7A8,++,+-+-,+-,0.39059112505930743,0.9163665435363684,+,0.781,0.10724763323251515,0.344211985,210,1
PARP12,-+,++++,++,0.427878014388533,0.39059125735390365,-,0.781,0.10724748613546223,0.093640543,210,1
IWS1,++,++++,++,0.3906529583865159,0.6990196158442823,+,0.781,0.10717888679736265,0.071764559,210,1
SLC12A4,-+,+++-,++,0.6555039728703782,0.3906554058474881,-,0.781,0.10717616592851356,0.1664452130244955,210,1
ATP10D,--,--+-,-+,0.4801420846613787,0.39069440962572455,-,0.781,0.10713280730644674,0.06267492283763912,210,1
KLHL31,+-,++++,NA,0.39070686394201254,0.7878421810755203,+,0.781,0.10711896335450254,0.242803177,210,1
C6orf48,++,++++,+-,0.3907277278346964,0.41450876794414754,+,0.781,0.10709577248591001,0.11233988485241721,210,1
