gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
DYRK3,--,+---,NA,0.5881154032319119,0.7308762552594666,+,1,0.294605095,269,1
C4BPB,-+,NA,NA,0.5859571070043349,0.5361054072553045,-,1,0.9599408546612653,269,1
CR1,-+,+-+-,NA,0.5720726925293887,0.6188660671848054,+,1,0.134046671,269,1
HHAT,++,----,--,0.6060411622195666,0.7860498545783323,+,1,0.291596536,269,1
SLC30A1,+-,----,-+,0.6450170989669471,0.5360722552535194,-,1,0.157130899,269,1
TATDN3,++,-++-,++,0.5209318632459521,0.7720775418758372,+,1,0.177816539,269,1
USH2A,+-,-+-+,NA,0.5342698895172028,0.8616188920383261,+,1,0.452029495,269,1
SLC30A10,--,++--,-+,0.5128360497457106,0.554287705776629,+,1,0.136737266,269,1
MARC2,--,+++-,NA,0.6538837069239325,0.7704125705393672,+,1,0.6544800185180354,269,1
CCDC185,--,NA,NA,0.5793406342687657,0.5001140771161305,-,1,0.6823375230604793,269,1
DEGS1,+-,-++-,-+,0.5642311158022472,0.5941909979316102,+,1,0.10334425,269,1
ACBD3,--,++--,-+,0.5023884333394265,0.8708959649682961,+,1,0.303592036,269,1
C1orf95,+-,----,++,0.6095364927750697,0.7762940677394585,+,1,0.263251592,269,1
PSEN2,++,--+-,--,0.8428004149926355,0.5103538735568443,-,1,0.220963483,269,1
RNF187,++,--+-,--,0.5293456415076365,0.5600919326139233,+,1,0.046121348,269,1
ABCB10,--,-++-,-+,0.6694612442882929,0.7825515099164084,+,1,0.21923543242065063,269,1
GALNT2,--,++--,--,0.5913224741609915,0.853743790016816,+,1,0.428754775,269,1
DISC1,-+,++-+,NA,0.6561620963970713,0.6294662107888233,-,1,0.431842637,269,1
KCNK1,+-,----,--,0.6032142073481854,0.6423040532428502,+,1,0.18245824,269,1
B3GALNT2,--,-++-,NA,0.6335829682933423,0.6917346204757051,+,1,0.315013651,269,1
NID1,+-,+-+-,NA,0.6850237680709663,0.7358186533095257,+,1,0.570969098,269,1
GPR137B,--,-+--,--,0.5152693127065608,0.5939504099465873,+,1,0.062039794,269,1
FMN2,+-,+-++,+-,0.7295867035410497,0.7108173698239486,-,1,0.335911076,269,1
GREM2,+-,+-++,--,0.6196908168011962,0.6452170584036937,+,1,0.205405337,269,1
EFCAB2,-+,++++,NA,0.5196587092930152,0.5578601330676335,+,1,0.091790322,269,1
OR14A16,+-,NA,NA,0.5059890485968515,0.603410905772302,+,1,0.82134870380883,269,1
OR2L13,--,+-++,++,0.6831818360782531,0.5474813317782382,-,1,0.139156086,269,1
OR2M5,++,NA,NA,0.5638261464750172,0.5211613050422085,-,1,0.729955759440643,269,1
FAM110C,++,+-+-,++,0.5204261047948839,0.8131031694185225,+,1,0.106491948,269,1
TMEM18,++,-++-,++,0.6349310928988038,0.6537664137126888,+,1,0.210813239,269,1
MYT1L,+-,--+-,--,0.6296548436938142,0.6606772496208962,+,1,0.193376124,269,1
ITGB1BP1,++,-+++,--,0.8320755580387951,0.6238268063602852,-,1,0.324009457,269,1
TAF1B,++,-+--,++,0.5976930457118946,0.6774964541964961,+,1,0.135558708,269,1
CYS1,-+,+--+,NA,0.7431965693438498,0.6156869153635625,-,1,0.479222149,269,1
ODC1,-+,-++-,++,0.8092043966135651,0.5818713803688347,-,1,0.236530713,269,1
PDIA6,--,+++-,++,0.6093514849033795,0.803680130019586,+,1,0.307191464,269,1
ROCK2,+-,+-+-,++,0.5450884672609593,0.8409783249851933,+,1,0.233645503,269,1
LPIN1,-+,++-+,-+,0.8036188127752684,0.6745071634226845,-,1,0.25288101,269,1
LAPTM4A,-+,-+--,+-,0.543418509337522,0.7479277125703845,+,1,0.25129210116605805,269,1
FAM228A,-+,++--,NA,0.5188177600604538,0.6326595195967473,+,1,0.177421183,269,1
HADHA,-+,+++-,-+,0.7034307982792013,0.649687209172561,-,1,0.229203736,269,1
KHK,++,+-+-,+-,0.7323473543577594,0.5856026488134389,-,1,0.318197566,269,1
CGREF1,+-,----,-+,0.7015328879387619,0.5416934650789447,-,1,0.183276804,269,1
ATRAID,++,-++-,++,0.6653682373987411,0.6479880112801043,-,1,0.174353994,269,1
CAD,--,++++,NA,0.72582867272326,0.5863449833709803,-,1,0.337950697,269,1
SNX17,++,+++-,--,0.6193142671207756,0.8902678390128682,+,1,0.354638181,269,1
CCDC121,--,-+--,NA,0.5486588014567131,0.614286721825979,+,1,0.30141670009996113,269,1
SLC4A1AP,++,-+++,--,0.7475212718918838,0.6581463240395291,-,1,0.147293764,269,1
WDR43,+-,-++-,+-,0.5377827352045599,0.8880508187657307,+,1,0.240866011,269,1
CAPN14,--,+-++,NA,0.6360390418163907,0.5058560753226168,-,1,0.157412921,269,1
MEMO1,-+,+-+-,+-,0.6691862869875825,0.8149969813349511,+,1,0.217159761,269,1
NLRC4,+-,-+++,NA,0.628479163707304,0.6055427460750727,-,1,0.217161736,269,1
LTBP1,++,+++-,++,0.5275889433320498,0.5313132146897955,+,1,0.104818025,269,1
SRSF7,--,-++-,--,0.6012555660436983,0.7354207441355461,+,1,0.206193261,269,1
CDKL4,--,-+++,NA,0.6492242415632467,0.5002211073100955,-,1,0.209037878,269,1
ZFP36L2,++,++-+,--,0.5047767281811811,0.8857062381636599,+,1,0.252719678,269,1
C1GALT1C1L,-+,++--,NA,0.6508895911521225,0.6719076993914972,+,1,0.330303721,269,1
ABCG5,--,NA,NA,0.5365046771617613,0.5714693132557609,+,1,0.8181621589552146,269,1
SRBD1,--,-+-+,++,0.7984326009101783,0.8235881815545878,+,1,0.65421161,269,1
VRK2,-+,++++,+-,0.7636554138110073,0.6122669685556573,-,1,0.142738844,269,1
REL,++,+-+-,NA,0.6886058693799649,0.7574548222786194,+,1,0.551858598,269,1
PUS10,--,+++-,NA,0.5993984693328087,0.6956457910005023,+,1,0.226663918,269,1
FAM161A,++,--++,NA,0.8699855354457586,0.5051248684212037,-,1,0.486448863,269,1
COMMD1,++,++++,--,0.7186872515111836,0.5682085572865476,-,1,0.16798159752889646,269,1
VPS54,--,+-++,+-,0.5658353585226265,0.8169201347501942,+,1,0.237231742,269,1
LGALSL,+-,-+--,-+,0.7069725236410508,0.6491075199134799,-,1,0.180016671,269,1
LGALSL,+-,-+--,--,0.7069725236410508,0.6491075199134799,-,1,0.180016671,269,1
CEP68,+-,+--+,++,0.5648005146877015,0.8354359268480976,+,1,0.368263155,269,1
C1D,++,-+--,-+,0.8152878827192972,0.6580053812910018,-,1,0.207862567,269,1
FBXO48,-+,+++-,NA,0.6767252350844492,0.5551449132784344,-,1,0.416748347,269,1
APLF,++,-+++,NA,0.8530329888507604,0.5149295664733853,-,1,0.516937267,269,1
AAK1,--,+---,--,0.575888037162497,0.5317538759301205,-,1,0.033474719,269,1
SNRNP27,++,+++-,NA,0.5679513138794435,0.8298348690122135,+,1,0.410583912,269,1
ASPRV1,--,++++,+-,0.6964070288356916,0.5396697501746467,-,1,0.13257832554644386,269,1
MPHOSPH10,-+,++++,++,0.549615209882576,0.6482087002358394,+,1,0.041057397,269,1
ZNF638,--,+-+-,NA,0.5151547895702924,0.612324473482228,+,1,0.094749948,269,1
CYP26B1,-+,---+,--,0.5320385179339026,0.5761996007261381,+,1,0.093983718,269,1
SPR,+-,-++-,+-,0.5059614919679593,0.9137333812532722,+,1,0.302831063,269,1
EMX1,-+,NA,+-,0.5242685004652549,0.5116763624395321,-,1,0.252892697,269,1
DUSP11,-+,+++-,--,0.5748661922689937,0.6428204762173952,+,1,0.231262828,269,1
STAMBP,+-,++++,--,0.5047932217348651,0.8951632256208245,+,1,0.255255993,269,1
DGUOK,++,-++-,--,0.584933962474733,0.5645402147769361,-,1,0.18480436612055154,269,1
MTHFD2,-+,-++-,+-,0.6021566296747212,0.8660812686509775,+,1,0.397961142,269,1
PCGF1,++,+--+,++,0.8291821480760331,0.5990076216996438,-,1,0.2933123967063625,269,1
HTRA2,++,+--+,--,0.83318087158192,0.6191792359985536,-,1,0.235807919561315,269,1
M1AP,++,----,NA,0.6013527062860665,0.57589518721158794,-,1,0.358670931,269,1
GCFC2,+-,++++,NA,0.5556991611197885,0.5515422592173986,-,1,0.218668721,269,1
LRRTM1,+-,--+-,-+,0.5554873841851319,0.6072498416973586,+,1,0.193571161,269,1
SUCLG1,++,-++-,--,0.613464743601476,0.7152145168525941,+,1,0.23263998,269,1
DNAH6,+-,-++-,NA,0.6281110042589726,0.5076982908420132,-,1,0.105788751,269,1
ST3GAL5,+-,-+++,++,0.6872684671617042,0.7329594262949795,+,1,0.423899413,269,1
IMMT,+-,-++-,-+,0.5864334251009471,0.5053694838949983,-,1,0.057143165,269,1
CNNM4,+-,--++,-+,0.5517187197267382,0.7110050449323964,+,1,0.12055017624281335,269,1
SEMA4C,-+,++++,-+,0.6317746486673004,0.5792606370634059,-,1,0.052725032,269,1
ACTR1B,+-,--++,+-,0.52515847314566,0.8994333996556899,+,1,0.334569757,269,1
COA5,--,-+++,--,0.5024416776652548,0.8220921747888459,+,1,0.05538221,269,1
UNC50,-+,+++-,--,0.5991400582162911,0.6598706863915546,+,1,0.176750843,269,1
MRPS9,+-,-++-,--,0.5814465499647362,0.7932830268014238,+,1,0.2734884531922036,269,1
NCK2,++,+-++,--,0.9127561268139258,0.5058378744395716,-,1,0.260232303,269,1
UXS1,+-,----,++,0.5030427523098927,0.8419505343963578,+,1,0.239691573,269,1
SOWAHC,-+,-+-+,++,0.7289379878929038,0.7974335905829937,+,1,0.432827614,269,1
ZC3H6,++,+-++,++,0.6362908785067948,0.5851903240217213,-,1,0.147576501,269,1
IL36B,++,NA,NA,0.5219028062970568,0.5302874743326489,+,1,0.6362965416301969,269,1
DDX18,-+,-++-,++,0.7536145252942961,0.6497673385560586,-,1,0.23674794,269,1
C1QL2,--,--++,NA,0.8467039996361345,0.5722243022872132,-,1,0.6152362242090569,269,1
EPB41L5,--,+-++,++,0.5077085267219792,0.7890217849622407,+,1,0.122252809,269,1
RALB,+-,---+,--,0.841906090051855,0.5168075592650685,-,1,0.196872659,269,1
NIFK,++,--+-,--,0.6452076396924952,0.654666111582663,+,1,0.111333445,269,1
POLR2D,-+,+---,--,0.6477865629889089,0.504627603086489,-,1,0.136254045,269,1
SMPD4,--,+-++,NA,0.6239993403579865,0.506412339263217,-,1,0.097082602,269,1
ARHGEF4,+-,--++,+-,0.6497554483492903,0.695967592194585,+,1,0.2617695835944901,269,1
POTEE,++,NA,NA,0.5011407711613051,0.518537531371207,+,1,0.562798630985001,269,1
CCDC74A,-+,++--,NA,0.5141005807850596,0.7632279019508499,+,1,0.466041534,269,1
MAP3K19,+-,+++-,NA,0.5275682067291766,0.8296158582402937,+,1,0.428292995,269,1
ZRANB3,--,++++,NA,0.7335994936480487,0.588160905743935,-,1,0.328253445,269,1
LYPD6B,+-,NA,NA,0.5396417978553503,0.5771731690622861,+,1,0.9448916433158316,269,1
LYPD6,-+,-+-+,--,0.5466528653685021,0.6040208158918425,+,1,0.118171024,269,1
GCA,+-,++++,--,0.5822879981600507,0.8144415983052194,+,1,0.226945732,269,1
STK39,--,+-++,+-,0.5121378927812664,0.6978816438098885,+,1,0.150343539,269,1
ABCB11,--,NA,NA,0.5886949577914671,0.5057608943645905,-,1,0.7307715820234391,269,1
HAT1,-+,++++,-+,0.9369345912417895,0.5300524489535727,-,1,0.371126873,269,1
METAP1D,-+,+++-,NA,0.6056600609323537,0.5985701581518454,-,1,0.295588706,269,1
DLX2,+-,+-+-,++,0.5201161211543383,0.6598133812748137,+,1,0.050467662,269,1
ZAK,NA,NA,+-,0.5549227013832384,0.6877542717656632,+,1,0.847204682,269,1
CDCA7,++,--+-,NA,0.5436839491923089,0.642292642600381,+,1,0.207957397,269,1
SP9,+-,----,NA,0.6933210578975726,0.5390756912322182,-,1,0.141000086,269,1
OSBPL6,-+,+---,++,0.7801862730484892,0.616049247800428,-,1,0.293439045,269,1
FKBP7,-+,----,NA,0.5690032542119047,0.5011876177953954,-,1,0.195216571,269,1
CWC22,++,+---,NA,0.713694010858563,0.7278449389887102,+,1,0.614580479,269,1
SSFA2,+-,+++-,++,0.609049831435636,0.7358207894538586,+,1,0.1831355,269,1
DNAJC10,-+,-++-,++,0.721382431996657,0.5597963080887949,-,1,0.136060674,269,1
WDR75,--,-+-+,--,0.5467127067643729,0.8568663732834143,+,1,0.18931936344740016,269,1
PMS1,--,-+++,++,0.8358949150094315,0.6754535015432703,-,1,0.321236142,269,1
DNAH7,--,+++-,-+,0.720505760349723,0.6139208547257231,-,1,0.301868914,269,1
TYW5,-+,++--,--,0.7880934861876747,0.5780217604350082,-,1,0.31727809,269,1
SGOL2,-+,+++-,NA,0.6235794314819043,0.5877595018218412,-,1,0.298685155,269,1
ALS2CR12,++,+-+-,NA,0.7042625576562603,0.5090837714221979,-,1,0.257278171,269,1
TMEM237,--,++++,-+,0.549207501422751,0.7056687622914288,+,1,0.168158128,269,1
NOP58,--,--+-,NA,0.5874260777885382,0.5487468894936373,-,1,0.190571601,269,1
KLF7,+-,+--+,--,0.5516551128538106,0.7747513985951112,+,1,0.108350681,269,1
ACADL,++,+++-,NA,0.6101521473326963,0.7392443608471454,+,1,0.385073608,269,1
PECR,-+,-+++,--,0.7726375884801517,0.5134257174820949,-,1,0.21757706,269,1
ARPC2,++,-++-,--,0.6473059816275721,0.5334418412550658,-,1,0.094533953,269,1
AAMP,++,--+-,-+,0.8983503001790252,0.6168081745878718,-,1,0.301607785,269,1
SLC11A1,++,+-++,--,0.8097935750339889,0.5749326621286166,-,1,0.335747846,269,1
ABCB6,+-,++++,++,0.6169633894120816,0.6946280470404749,+,1,0.184108228,269,1
SPEG,+-,+-++,++,0.6900603562698153,0.8230264128991734,+,1,0.45042945093023956,269,1
OBSL1,++,---+,--,0.6549986459181498,0.6420102207471936,-,1,0.115249625,269,1
STK11IP,-+,--+-,++,0.8942307048614792,0.5022780151116034,-,1,0.271220849,269,1
CCL20,++,NA,NA,0.5037075062742414,0.5860141455624002,+,1,0.7074703367447751,269,1
ALPPL2,++,NA,--,0.5817580061515729,0.7108908566428325,+,1,0.477792509,269,1
CHRND,--,NA,NA,0.5361054072553045,0.5540155144877937,+,1,0.7431836342875981,269,1
DGKD,+-,--+-,++,0.5242386431125805,0.5859099133035149,+,1,0.16068208399987854,269,1
UGT1A8,++,NA,NA,0.6139060004563085,0.5030230435774583,-,1,0.8318766631170371,269,1
UGT1A6,++,NA,NA,0.5568104038329911,0.5134610997033995,-,1,0.6859618690181559,269,1
UGT1A3,--,NA,NA,0.5908624229979466,0.5257243896874287,-,1,0.8536073939859707,269,1
RBM44,+-,--+-,NA,0.5092102002604638,0.507095976454533,-,1,0.256281985,269,1
PER2,--,----,++,0.5654768672159308,0.7237654178323956,+,1,0.215902124,269,1
HDAC4,+-,+--+,+-,0.5203379423591129,0.9033848666176225,+,1,0.310671905,269,1
PRR21,--,NA,NA,0.5441478439425051,0.5323979009810632,-,1,0.7140754779722642,269,1
KIF1A,++,+--+,+-,0.682579189715943,0.6924271513350758,+,1,0.23361679900000001,269,1
PASK,+-,+-++,NA,0.5747912419023166,0.6758243986480109,+,1,0.197454652,269,1
CRBN,--,-+++,+-,0.5469357444981597,0.9116644004876259,+,1,0.3607003444903558,269,1
LRRN1,--,--+-,--,0.5919267727711586,0.7735374655342431,+,1,0.16907912320527932,269,1
ITPR1,+-,+-+-,--,0.5749714169824749,0.5748242867053944,-,1,0.073458351,269,1
SSUH2,++,+++-,NA,0.5670493468069517,0.7953296085071664,+,1,0.443958705,269,1
OXTR,--,---+,+-,0.7067438084924466,0.8556016591594722,+,1,0.613065075,269,1
SRGAP3,++,+---,++,0.5768356381287294,0.6327386527410975,+,1,0.100219476,269,1
THUMPD3,+-,-+-+,--,0.6142955322346072,0.7252614171026509,+,1,0.136578652,269,1
LHFPL4,+-,--+-,++,0.5630698208586407,0.6127604316248834,+,1,0.124772575,269,1
CAMK1,++,--+-,+-,0.5471568203462653,0.6130348528853046,+,1,0.113022753,269,1
ARPC4,++,----,++,0.5213494784697792,0.7888410604396119,+,1,0.278699204,269,1
CIDEC,++,NA,--,0.627196699352438,0.5621387011362072,-,1,0.365320599,269,1
CRELD1,--,--+-,++,0.72948229904733,0.6610178601044591,-,1,0.170646067,269,1
SLC6A1,++,---+,+-,0.785135609393417,0.5573077307715106,-,1,0.254043545,269,1
C3orf20,--,+-+-,NA,0.5785427680848297,0.6514223031597727,+,1,0.342001398,269,1
METTL6,++,-++-,--,0.500380352134226,0.6752167557258648,+,1,0.17232482,269,1
CMC1,-+,++-+,NA,0.623102353332825,0.5057487689011049,-,1,0.244330503,269,1
AZI2,+-,-+++,--,0.5634223478955628,0.5562959327220307,-,1,0.160372191,269,1
ZCWPW2,++,-+-+,NA,0.740442073565869,0.6203532226475215,-,1,0.39033423,269,1
RBMS3,-+,++-+,NA,0.5064259351571558,0.5282461276843884,+,1,0.14165621,269,1
GADL1,--,NA,--,0.6841392963907185,0.721560062543093,+,1,0.661743165,269,1
CNOT10,--,-++-,--,0.7809267726466271,0.7995417281860833,+,1,0.471038512,269,1
CRTAP,-+,++++,+-,0.7385693006205696,0.6022602238954163,-,1,0.354224251,269,1
SUSD5,+-,+--+,--,0.5779596262909344,0.7234147984682281,+,1,0.224368071,269,1
TRANK1,+-,--++,+-,0.5737342182453736,0.7809831290144269,+,1,0.27291576971573933,269,1
PLCD1,++,++++,++,0.650095835318549,0.5597939106717384,-,1,0.119599345,269,1
MYD88,+-,+---,++,0.5482986710971335,0.5169701799486972,-,1,0.044308052,269,1
ACVR2B,+-,+--+,++,0.56527792982671,0.8013820923122998,+,1,0.258490543,269,1
EXOG,--,+-++,NA,0.7906701973398406,0.5247448239141302,-,1,0.3318839036560856,269,1
SS18L2,++,-+--,-+,0.8564083103840824,0.524313034840449,-,1,0.136281964,269,1
ZNF662,-+,++-+,NA,0.619395665748624,0.6005052305288656,-,1,0.392361246,269,1
ZNF502,--,-+-+,+-,0.6541129812299331,0.6912444811443537,+,1,0.203793071,269,1
ZNF501,+-,--++,NA,0.5481432255565188,0.6050796410744005,+,1,0.23773635466035137,269,1
TMEM42,-+,++++,NA,0.6786019632195217,0.5791952960802026,-,1,0.209431463,269,1
EXOSC7,++,-++-,NA,0.570757835576272,0.5441155809901571,-,1,0.231069542,269,1
LZTFL1,+-,--++,--,0.59908398219799,0.515047127967343,-,1,0.223821708,269,1
PTPN23,+-,+-++,++,0.6563854149614347,0.6463041558828866,-,1,0.198922996,269,1
SCAP,++,--+-,++,0.7893347202147843,0.5571925158152157,-,1,0.128300365,269,1
CSPG5,--,---+,+-,0.5760485688814295,0.6596828778324335,+,1,0.108600249,269,1
DHX30,+-,----,-+,0.742811657631001,0.5920207680418663,-,1,0.270558488,269,1
ZNF589,-+,+-+-,++,0.6671210371891639,0.6103626734240492,-,1,0.182254775,269,1
UQCRC1,++,-++-,--,0.8056615061701747,0.7601340453855953,-,1,0.436882439,269,1
SLC25A20,-+,-+-+,++,0.5032672269772677,0.6606269536978379,+,1,0.086213483,269,1
P4HTM,+-,--+-,NA,0.5745871445586713,0.6298434160676891,+,1,0.185857253,269,1
DALRD3,++,-+++,+-,0.6332325197572126,0.7341941931970157,+,1,0.190577604,269,1
IMPDH2,-+,-+++,+-,0.6540995033582032,0.7985862132682418,+,1,0.271017041,269,1
QARS,+-,++-+,-+,0.7232798952716041,0.5273601914507778,-,1,0.051921816,269,1
TCTA,-+,+-++,+-,0.8521962870334387,0.6112036416379949,-,1,0.274930354,269,1
RNF123,+-,+-++,++,0.5675844964456953,0.7163369062896694,+,1,0.143938953,269,1
MON1A,++,--+-,--,0.8287733862424081,0.6985835063130885,-,1,0.35056236,269,1
RBM5,--,++++,+-,0.7025849808300402,0.6569085544077137,-,1,0.267554829,269,1
IFRD2,-+,+++-,++,0.7579301060719268,0.5594738242751968,-,1,0.303111103,269,1
TUSC2,++,-+++,+-,0.5861460926522782,0.8112559821203342,+,1,0.297473742,269,1
TMEM115,++,----,--,0.7799440150902862,0.5696673691369315,-,1,0.106265565,269,1
CACNA2D2,+-,-+++,--,0.5516731734985415,0.600033240917823,+,1,0.1259399934540121,269,1
MAPKAPK3,-+,++++,+-,0.5922037356636403,0.5284169340159024,-,1,0.162995416,269,1
POC1A,--,----,NA,0.5240326339970955,0.7818463854485367,+,1,0.186107405,269,1
PBRM1,+-,+-++,NA,0.5313478921900703,0.7710233865382823,+,1,0.427692915,269,1
TMEM110,--,-++-,+-,0.5337582943317106,0.5600248980954776,+,1,0.06177205,269,1
SFMBT1,-+,+-+-,+-,0.5653389838691669,0.5472091757905407,-,1,0.093535178,269,1
TKT,--,++++,--,0.8099196814187507,0.767229872524515,-,1,0.474037086,269,1
IL17RB,--,-+-+,++,0.6357062480938817,0.5672591056008895,-,1,0.196809644,269,1
HESX1,++,+-+-,NA,0.5374959460463327,0.619389567734141,+,1,0.2803932212687381,269,1
FAM107A,++,--++,++,0.5118264514899374,0.5053816701892168,-,1,0.051856086,269,1
C3orf67,++,-+++,NA,0.5978256062570936,0.500422918335902,-,1,0.23144268337867874,269,1
PROS1,--,+-+-,-+,0.5014007226592975,0.5118597269420416,+,1,0.04792206,269,1
OR5H2,--,NA,NA,0.5177389915582934,0.5926876568560346,+,1,0.8252452242914984,269,1
CPOX,--,++++,NA,0.5010445452139066,0.512677089021656,+,1,0.155544936,269,1
TBC1D23,--,----,-+,0.7026036585150003,0.7246739048393318,+,1,0.32967233707706756,269,1
PCNP,+-,-+-+,--,0.5958353452262899,0.5916190511849652,-,1,0.146137172,269,1
IFT57,--,----,--,0.7170541526886245,0.6848375709911203,-,1,0.228322472,269,1
HHLA2,--,NA,NA,0.5787702486881131,0.5411248003650467,-,1,0.9279912859071612,269,1
C3orf52,--,+--+,NA,0.5651293628703196,0.6152040866864351,+,1,0.264622106,269,1
BOC,-+,+-+-,++,0.5891991783896415,0.7631519535719111,+,1,0.148710778,269,1
KIAA2018,+-,----,--,0.5284445470671972,0.8504342541906534,+,1,0.315612172,269,1
KIAA1407,++,+-++,+-,0.5648652597691914,0.5248415922240388,-,1,0.03114867,269,1
QTRTD1,--,-++-,NA,0.5394161372462584,0.6268651659686918,+,1,0.148998093,269,1
TIGIT,++,NA,NA,0.6003308236367785,0.5043349304129592,-,1,0.7653708541293069,269,1
UPK1B,++,NA,NA,0.5191079169518594,0.5698151950718686,+,1,0.7149785428362062,269,1
TMEM39A,--,+++-,NA,0.5489702813615636,0.7979646688550401,+,1,0.477145621,269,1
ADPRH,-+,+-++,NA,0.8299216731108225,0.5547043649556219,-,1,0.3956907,269,1
HCLS1,++,++-+,-+,0.673223585276548,0.5075807565122853,-,1,0.116520131,269,1
CD86,+-,-+-+,NA,0.5117327748479865,0.8673119905720525,+,1,0.467131474,269,1
SEC22A,--,-++-,--,0.5980579043772264,0.5012778232792796,-,1,0.071433865,269,1
SLC12A8,+-,+++-,-+,0.5352919110629304,0.8445310990389997,+,1,0.2928191884684674,269,1
C3orf22,-+,NA,NA,0.6017567875884098,0.520590919461556,-,1,0.9233218834825899,269,1
TPRA1,-+,+-+-,NA,0.6412198561549232,0.5769179009977956,-,1,0.166774495,269,1
PODXL2,++,-+--,++,0.6743085327902489,0.6930015975039743,+,1,0.193053904,269,1
KBTBD12,++,++++,NA,0.6417993816432516,0.75844892078434345,+,1,0.4438894,269,1
RAB43,+-,---+,++,0.6502294628879364,0.5325139085586015,-,1,0.090354043,269,1
H1FOO,++,NA,NA,0.5216176135067305,0.5113506730549852,-,1,0.6086101518945175,269,1
TMCC1,--,---+,--,0.575251645350394,0.5217424073748916,-,1,0.15121583461653826,269,1
ALG1L2,--,+-++,NA,0.7443521976049599,0.5420235289046262,-,1,0.426602486,269,1
ACAD11,--,+++-,+-,0.5862075123993811,0.8009448042405583,+,1,0.153995597,269,1
KY,+-,+-++,--,0.5944747131246537,0.518550709995232,-,1,0.056898502,269,1
EPHB1,--,++++,+-,0.6104971639743138,0.5679233822396352,-,1,0.063487715,269,1
DZIP1L,++,+++-,NA,0.6558145021540567,0.5693558579227398,-,1,0.233465084,269,1
NME9,++,+++-,NA,0.7218807501300499,0.6599818874508279,-,1,0.377860546,269,1
MRPS22,--,+++-,--,0.5678996418129768,0.6014545052368071,+,1,0.071792603,269,1
NMNAT3,--,--+-,-+,0.7017273711940115,0.5740697958731905,-,1,0.1713768716201147,269,1
GK5,-+,+++-,NA,0.5743695432041478,0.6117271550652879,+,1,0.199104695,269,1
PCOLCE2,+-,---+,NA,0.5680901113195087,0.775186245815811,+,1,0.497938704,269,1
U2SURP,++,+++-,++,0.5596614769448679,0.8002410921574109,+,1,0.35172603,269,1
TM4SF18,-+,+-++,++,0.7117989238953163,0.5267093635693254,-,1,0.089180712,269,1
COMMD2,+-,---+,++,0.6970809369278659,0.7649124948551349,+,1,0.320869076,269,1
SERP1,--,-+--,++,0.5789396415571205,0.7083418656666804,+,1,0.271397875,269,1
MED12L,+-,--++,NA,0.5275135740803346,0.7150050261705774,+,1,0.28848922653733294,269,1
TMEM14E,--,NA,NA,0.5469427332877025,0.5209901893680128,-,1,0.6919356371112899,269,1
ARHGEF26,--,-+-+,+-,0.5556879457387618,0.8877688066390861,+,1,0.415432116,269,1
SLC33A1,--,-++-,--,0.6950554945896169,0.5306217236083316,-,1,0.058074902,269,1
LEKR1,+-,-++-,NA,0.5573226117315238,0.7952715545253303,+,1,0.390153132,269,1
LXN,++,-+--,--,0.6475858103020969,0.5237580332392526,-,1,0.095163858,269,1
RARRES1,--,+++-,NA,0.6043781740068273,0.6220409884100173,+,1,0.254125303,269,1
SMC4,--,+++-,NA,0.5251204840334495,0.6698364910266918,+,1,0.282595761,269,1
ZBBX,+-,+-+-,-+,0.6641014147341057,0.606251596280457,-,1,0.155581355,269,1
RPL22L1,++,++++,++,0.5609855460186479,0.5402383756743716,-,1,0.099044302,269,1
GNB4,-+,-+-+,+-,0.7697478805908327,0.5606667203013374,-,1,0.2715526250265292,269,1
DNAJC19,+-,-++-,-+,0.6944298313649436,0.5113345602074708,-,1,0.167759831,269,1
KLHL6,-+,++-+,NA,0.5426623594246909,0.5584070627120425,+,1,0.204364386,269,1
AP2M1,+-,-+--,--,0.5634572397219723,0.5820532190813594,+,1,0.11889176,269,1
ABCF3,+-,-+-+,--,0.6656020958439989,0.9003973514662695,+,1,0.462639513,269,1
ALG3,++,+-+-,++,0.8436553927581227,0.6832714188607123,-,1,0.375330085,269,1
VPS8,+-,+++-,-+,0.5594826495567832,0.5154236657802607,-,1,0.105881086,269,1
EHHADH,--,-+++,NA,0.6090866457125814,0.7786899218122907,+,1,0.423447273,269,1
SENP2,+-,-+++,--,0.642141820891316,0.7665569448230988,+,1,0.308323408,269,1
TBCCD1,-+,-++-,+-,0.8004342194106191,0.5299728592474313,-,1,0.209811244,269,1
EIF4A2,+-,-++-,--,0.5623706752985778,0.7884110550634587,+,1,0.207571629,269,1
TPRG1,++,----,NA,0.5469282934214006,0.5465580699549636,-,1,0.2003837137383879,269,1
P3H2,++,++++,+-,0.5443610705651375,0.7641402048836512,+,1,0.169925588,269,1
IL1RAP,++,--+-,NA,0.7169280174506948,0.5212187214555393,-,1,0.221520104,269,1
ATP13A5,++,----,NA,0.5348194601043175,0.7179113925003181,+,1,0.301591584,269,1
RNF168,++,-+-+,NA,0.5531528050194567,0.6782445659253068,+,1,0.167374552,269,1
PIGZ,+-,+--+,++,0.537026060845969,0.8176515970340675,+,1,0.27504897,269,1
LMLN,+-,--++,++,0.7113247468737914,0.6560228193672928,-,1,0.315992225,269,1
