gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
ANKRD53,--++,NA,NA,0.35843029888204425,0.7595254391968971,+,0.717,0.6540668147305073,193,1
MTHFD1L,+++-,+++-+-+-,++---+,0.35843461955405137,0.5585019585507011,+,0.717,0.029268165,193,1
HS3ST2,+-+-,NA,---+++,0.3584510725171109,0.8972783511135909,+,0.717,0.023623221,193,1
LRRC36,+--+,++--+--+,NA,0.7121288317932803,0.358471069051134,-,0.717,0.029013972,193,1
RAD21L1,+++-,NA,NA,0.5647958019621264,0.3584873374401095,-,0.717,0.3782958060953936,193,1
C19orf33,--+-,NA,NA,0.3585443759981748,0.7177732146931326,+,0.717,0.5124849037195917,193,1
B4GALT4,++--,+---+---,++++-+,0.3585868558414073,0.46280354677176905,+,0.717,0.008533708,193,1
CCL19,+--+,NA,NA,0.35860141455624,0.6923340177960301,+,0.717,0.4756187906218209,193,1
CCDC154,----,++-++-++,NA,0.7903667493619946,0.35861082215336765,-,0.717,0.138874162,193,1
NIPAL1,-+++,-++--+--,NA,0.48928456363658546,0.35868779570357984,-,0.717,0.052932621,193,1
CTU1,--+-,+-+---+-,NA,0.3587089189788992,0.6496851546571545,+,0.717,0.001840794,193,1
ZNF672,++--,--+----+,-+++--,0.3587141385089338,0.7571634032093937,+,0.717,0.004951124,193,1
SLA,-+--,----++++,--+--+,0.8428750561133415,0.35886095639184573,-,0.718,0.097607491,193,1
OSBPL9,-+--,+++-+---,--++++,0.7218126519365615,0.35893456755242337,-,0.718,0.028978899,193,1
C19orf48,+-+-,++++++++,++----,0.3589368091168492,0.6409262378339374,+,0.718,0.071037721,193,1
DCAF6,++++,---+++++,NA,0.3589811132562649,0.8897099488448788,+,0.718,0.161208067,193,1
GMCL1,++--,----++--,++--++,0.3589930404521626,0.45393161960677436,+,0.718,0.00159691,193,1
VPREB3,+-+-,NA,NA,0.5043919689710245,0.3590006844626968,-,0.718,0.3519564754142327,193,1
GCC2,+---,++-+++++,---+--,0.5618299798117059,0.35906675284176565,-,0.718,0.08728427,193,1
EIF2AK1,+++-,+--+-+++,++++--,0.3590744991672337,0.7731561106478818,+,0.718,0.063546816,193,1
ANO9,+-++,NA,NA,0.35911476157882727,0.7634610997033995,+,0.718,0.7202725714405833,193,1
PIGP,----,++++---+,++-+-+,0.7778568899112449,0.3592351471670596,-,0.718,0.036805206,193,1
ATP2C1,-+++,--------,-+++++,0.5777612807096906,0.35938981872903203,-,0.719,0.01003212,193,1
WDR12,+++-,+++++-++,-----+,0.35939692408187934,0.7785494327474032,+,0.719,0.005218809,193,1
TMEM222,+-+-,++-+-++-,NA,0.3594029737179106,0.8454851493142053,+,0.719,0.041463566,193,1
ZNF559,++-+,++--++++,+--+++,0.35943096549369064,0.8875527758948623,+,0.719,0.089284176,193,1
FAM26E,--++,-+++++++,NA,0.3594852898793525,0.7314142329141821,+,0.719,0.063453222,193,1
STX19,+-++,NA,NA,0.35951403148528405,0.7446954140999316,+,0.719,0.5808387270674807,193,1
MRPS15,+-+-,--+-++++,+-+---,0.6331606962429687,0.3595143887083146,-,0.719,0.016047285,193,1
RBMXL1,-+++,+++-----,NA,0.798400663227524,0.3595307065232059,-,0.719,0.101327173,193,1
ZNF132,+++-,-+--++--,NA,0.7002375647333777,0.3595307878144722,-,0.719,0.024977453,193,1
CD300LB,--+-,NA,NA,0.6291923340177961,0.3595710700433493,-,0.719,0.41865405649624554,193,1
ZNF267,++++,--------,++---+,0.3596300473188818,0.6123410767456741,+,0.719,0.0218603,193,1
ARSI,++--,-+++----,NA,0.8965521616084651,0.359716280508508,-,0.719,0.135117966,194,1
ARHGAP30,-+--,+-++++++,--+--+,0.7286199061308101,0.35971979184611325,-,0.719,0.03284485,194,1
SPTBN1,-+-+,+---++++,+-+-+-,0.35979327440514475,0.4328959291343755,+,0.72,0.040262771,194,1
FDX1,+-++,-++++---,----+-,0.3598007485055602,0.6710428065777445,+,0.72,0.012502269,194,1
WDR11,-+++,+++-+---,-++++-,0.35986153282272076,0.5839605867173673,+,0.72,0.013551217,194,1
WDR11,-+++,+++-+---,-++--+,0.35986153282272076,0.5839605867173673,+,0.72,0.013551217,194,1
HJURP,---+,NA,NA,0.7332306639288159,0.3599703399498061,-,0.72,0.5891176228820492,194,1
KCTD5,++-+,+-+-++++,---+++,0.35997048236259854,0.953548617441596,+,0.72,0.006445943,194,1
KIAA2013,--+-,+-+-++++,+++-+-,0.3599723147589997,0.6164077302986684,+,0.72,0.036081648,194,1
SARNP,----,+-+-+--+,NA,0.8391882381662759,0.3600031893874563,-,0.72,0.023127392,194,1
KCNG1,---+,+---+-+-,++++-+,0.5572883705032468,0.36001461270721435,-,0.72,0.085291813,194,1
MTG1,--++,--+-++++,------,0.36001956240731137,0.571267033866464,+,0.72,0.061712828,194,1
POMT1,+--+,--+-+-++,------,0.8614588274976456,0.36006095855043313,-,0.72,0.018253494,194,1
NCK2,++++,----++++,-++---,0.3600657838038496,0.8069062247615846,+,0.72,0.08062809,194,1
TREML4,+++-,NA,NA,0.3600844170659366,0.7271845767738991,+,0.72,0.5348357106235129,194,1
ALPK2,+++-,NA,NA,0.4742756103125713,0.3600844170659366,-,0.72,0.3431714105949637,194,1
EPN1,+-+-,+---++++,+++---,0.36011754937872287,0.452130336572952,+,0.72,0.001202506,194,1
CYP2E1,++++,--+--+--,-+---+,0.36014651475194404,0.6514812929265663,+,0.72,0.055895787,194,1
PSMB9,----,+++++--+,NA,0.3601624829531226,0.763647556968815,+,0.72,0.041705214,194,1
S100A12,++-+,NA,NA,0.36019849418206706,0.7623773671001597,+,0.72,0.7175783668985485,194,1
MYL3,+---,+++-++++,NA,0.5868283455665922,0.3602327848438725,-,0.72,0.206046413,194,1
CMTM7,---+,+-+--+++,++++++,0.3602452745423421,0.8140402793197798,+,0.72,0.028237875,194,1
ZBTB5,++-+,+-++----,---+++,0.8273645309938864,0.3603186882076422,-,0.721,0.038849577,194,1
ZCCHC3,--+-,NA,++----,0.7382947608057732,0.36031998622463973,-,0.721,0.086249251,194,1
CKMT1A,+++-,--+-+-++,NA,0.6629815068277737,0.36034514232126497,-,0.721,0.064366281,194,1
GRID1,+++-,--+-+--+,+--+-+,0.8450367799415821,0.3603569295849278,-,0.721,0.042946536,194,1
PPP1R32,++--,+++-+--+,NA,0.3603999280265883,0.7532797813778344,+,0.721,0.05391982,194,1
SIDT1,++++,----+++-,+++---,0.4884882035935654,0.3604408736457326,-,0.721,0.018429918,194,1
S100Z,--++,+++----+,NA,0.36046764716280844,0.6448066486797549,+,0.721,0.017572609,194,1
FXYD5,+-+-,+-+-++++,++-+--,0.3604995359436322,0.9176222765359099,+,0.721,0.139075375,194,1
WBSCR17,+-+-,-+-+--++,+++---,0.5915551409490694,0.3605369021601774,-,0.721,0.013922659,194,1
KAZALD1,--+-,--+-+-++,NA,0.5220654232447763,0.3606174645871791,-,0.721,0.022468043,194,1
MCF2L,+-+-,-+--++++,------,0.5143450832635561,0.3606199170730928,-,0.721,0.029858146,194,1
NGFR,-+--,++++---+,NA,0.6820632738932586,0.36062767748110774,-,0.721,0.063161495,194,1
CLUH,+-+-,----++++,NA,0.3606512934916577,0.6596937841533107,+,0.721,0.032513732,194,1
TGFBR1,++--,++++----,+--+-+,0.36068599550234204,0.42983793717994984,+,0.721,0.002615075,194,1
MED7,-++-,++++----,NA,0.5921170574217834,0.3607696553624382,-,0.722,0.051423102,194,1
SF3A1,++++,----++++,+---++,0.360780513560119,0.4294474720652486,+,0.722,0.027049154,194,1
GALK1,+-+-,+++-+-++,NA,0.36078174874201574,0.8444521180509797,+,0.722,0.086585453,194,1
FAM195A,--+-,+++-++++,NA,0.3608429864476173,0.7408297206511637,+,0.722,0.045255392,194,1
OR52B4,-+-+,NA,NA,0.5698722336299339,0.3608829568788501,-,0.722,0.3856843349414725,194,1
TMEM8B,+-++,----++++,NA,0.7337878212464576,0.3609123344997781,-,0.722,0.067949952,194,1
ATF6B,+-++,----++++,NA,0.8444659853368448,0.3609933478562377,-,0.722,0.035313495,194,1
CALML6,+---,NA,NA,0.6444786675792836,0.3609970339949806,-,0.722,0.4375827408430377,194,1
VWA3A,+--+,+++-++-+,NA,0.3611310056221895,0.8495319972569999,+,0.722,0.115916354,194,1
DEDD2,--+-,++++--++,-++---,0.6411182940833805,0.3611627334184377,-,0.722,0.012136891,194,1
TTLL8,+---,NA,NA,0.7475473420031942,0.3611681496691764,-,0.722,0.7145017073402307,194,1
PDAP1,+-+-,+-+-+-++,NA,0.36521079740467427,0.36128935310894644,-,0.723,0.001095961,194,1
GCKR,++--,++--+-++,NA,0.3612947187823141,0.633778551494853,+,0.723,0.015068758,194,1
APCDD1,--+-,+++-----,+----+,0.9773246520502364,0.36131631863584907,-,0.723,0.040570225,194,1
TMEM132A,--+-,----++++,+++--+,0.3613354602025553,0.6034237750779206,+,0.723,0.012537921,194,1
USP30,-+++,-+++-+--,-++-++,0.3613396626177815,0.9005360663722168,+,0.723,0.057947097,194,1
TRAPPC9,++++,----++++,NA,0.3613852339403981,0.4209454464239303,+,0.723,0.042658191,194,1
ABHD16B,----,NA,NA,0.7453798767967146,0.3613963039014374,-,0.723,0.6685913896714769,194,1
PIGZ,+---,+---++--,++++-+,0.36140287184898234,0.653142589329885,+,0.723,0.019557678,194,1
C11orf84,--+-,--+---++,NA,0.3614313633515859,0.5475269725742086,+,0.723,0.008889249,194,1
NMD3,++-+,+++-----,+---++,0.36156038591688877,0.39984778559310613,+,0.723,0.005011841,195,1
P2RX3,-+--,NA,NA,0.6793862651152179,0.36156741957563315,-,0.723,0.4773539390381458,195,1
CD8B,--++,--+++--+,NA,0.6955209376561592,0.3616168851183366,-,0.723,0.00595383,195,1
TREM2,----,++++-+++,------,0.4898458345510888,0.36165249209980666,-,0.723,0.022388667,195,1
PAK4,--+-,----+-++,--+---,0.9555027648085075,0.3616547014973295,-,0.723,0.175388858,195,1
TSGA13,+--+,NA,NA,0.36168149669176364,0.6906228610540726,+,0.723,0.4801065256621573,195,1
ITGB3BP,-+--,++++----,+--+--,0.3616864365146801,0.7372373818801615,+,0.723,0.022849509,195,1
NPFF,+++-,NA,NA,0.641626739676021,0.3617385352498289,-,0.723,0.4353233772011438,195,1
DYNC1I1,++++,++-+++++,-----+,0.3618536677741185,0.9752678211295029,+,0.724,0.111866898,195,1
IFITM2,+++-,+-+---+-,+---+-,0.3619026677844481,0.7838314515487823,+,0.724,0.088684082,195,1
ASXL1,-+++,--+-+--+,+++++-,0.36194753889950393,0.9389763091698382,+,0.724,0.112638951,195,1
RBL1,---+,+++-+---,++----,0.47157307948475896,0.36206330013916194,-,0.724,0.003313577,195,1
NLRP5,--+-,NA,NA,0.7056810403832992,0.3620807665982204,-,0.724,0.5194729258536654,195,1
LPPR2,NA,NA,+++---,0.36208299430431246,0.7875305126118796,+,0.724,0.042938015,195,1
TBC1D20,-++-,----+-+-,-++-+-,0.9645292776723331,0.3620890608222583,-,0.724,0.091946744,195,1
RUFY4,+--+,NA,NA,0.36213780515628563,0.7580994752452658,+,0.724,0.6791430503851703,195,1
MGAT4D,-+-+,NA,NA,0.7093315080994752,0.36213780515628563,-,0.724,0.5267612789290173,195,1
ACSM1,+-+-,NA,NA,0.36225188227241617,0.6145334245950262,+,0.725,0.41138543485759593,195,1
PLD3,+-++,---+-+++,+++---,0.36231246214984464,0.7283552661192403,+,0.725,0.01599109,195,1
SEC61G,----,+++-+--+,-----+,0.7855632120668676,0.36231247926642957,-,0.725,0.098285581,195,1
RFNG,+---,-+--++++,+-++-+,0.3623126922818457,0.9228268540994051,+,0.725,0.024631742,195,1
SPINT3,-+-+,NA,NA,0.709502623773671,0.36236595938854665,-,0.725,0.5273216653200292,195,1
LMAN1L,+---,NA,+++-+-,0.7636691715196731,0.3623740188299594,-,0.725,0.278235487,195,1
GADD45G,+-+-,----+++-,++++-+,0.7929774699876879,0.36240540100832536,-,0.725,0.001276685,195,1
TBRG4,+++-,+++--+++,+++-+-,0.36244049530036826,0.9346081374912332,+,0.725,0.17281911436232822,195,1
YPEL2,-+--,++++---+,-+++--,0.6822329596842789,0.36255811792313297,-,0.725,0.042520037,195,1
HSD17B2,---+,NA,NA,0.6894820898927675,0.3625941136208077,-,0.725,0.4921013595568614,195,1
TAAR9,+++-,NA,NA,0.3626511521788729,0.42955738078941363,+,0.725,0.3326977887095698,195,1
LGALS8,+++-,++++----,+++--+,0.3627003834927647,0.6239144849517485,+,0.725,0.014016667,195,1
BRDT,++-+,NA,NA,0.36270819073693816,0.7546771617613507,+,0.725,0.6573506170626282,195,1
AQP10,++--,NA,NA,0.6667237052247319,0.36270819073693816,-,0.725,0.46353444221837736,195,1
ADAT2,+--+,+-+--+--,NA,0.5398437587944805,0.36276125640023593,-,0.726,0.102340084,195,1
CD2,+--+,NA,NA,0.5451174994296144,0.36276522929500343,-,0.726,0.37531364022719915,195,1
EXT2,-++-,-+---++-,++++--,0.5522953529631793,0.36277677126481683,-,0.726,0.012001966,195,1
FRK,+---,++++++-+,NA,0.3628172866785256,0.5816314833177798,+,0.726,0.051659298,195,1
ERLIN2,-+--,++++----,+--+++,0.36289166315299565,0.5176599798186222,+,0.726,0.029861423,195,1
FBXL2,++++,-+-+--+-,---+--,0.362937274084121,0.8034503382133021,+,0.726,0.13818108733458767,195,1
TAF3,--+-,-------+,+-----,0.8881454661890237,0.36295379002004224,-,0.726,0.063357022,195,1
ENDOU,+++-,++------,NA,0.3948474827449822,0.3629750576219438,-,0.726,0.132081742,195,1
FAM205A,---+,NA,NA,0.36299338352726446,0.5356490987907826,+,0.726,0.37033313553471636,195,1
SPRR2E,-++-,NA,NA,0.36305042208532967,0.7402464065708418,+,0.726,0.5804123308939959,195,1
EMC8,-++-,-++-++--,+-+-+-,0.3630842574263532,0.6638220847303455,+,0.726,0.00826264,195,1
CPNE5,++--,----++++,-++---,0.949579059811397,0.36313879825380463,-,0.726,0.066338674,195,1
TNFRSF8,+-++,NA,NA,0.3631644992014602,0.7575861282226786,+,0.726,0.6893446349851795,195,1
ABAT,++++,-++-++-+,+---++,0.3632318483342131,0.7573489856457943,+,0.726,0.010951783,195,1
LYZ,++-+,----++++,NA,0.4873039967850554,0.3632409562785814,-,0.726,0.028038582,195,1
DEFB131,-+--,NA,NA,0.7274127310061602,0.3632785763175907,-,0.727,0.5772978695748052,195,1
OR5R1,+++-,NA,NA,0.3633926534337212,0.48072096737394476,+,0.727,0.3502245113009721,196,1
RFX5,+++-,+++++++-,----++,0.7233284492821928,0.3635158923633693,-,0.727,0.024264232,196,1
LYN,++--,+---+-+-,+---++,0.8215057944159286,0.3636960276243351,-,0.727,0.004335206,196,1
LOXHD1,+--+,----+++-,NA,0.8605442214718235,0.3637290743809368,-,0.727,0.131389961,196,1
TUBB1,-+++,NA,NA,0.7308350444900753,0.3637348847821127,-,0.727,0.5944268934793484,196,1
QPCTL,+-+-,++++++--,NA,0.3637491132625841,0.8604512287393419,+,0.727,0.210728814,196,1
CDPF1,--+-,++++--+-,NA,0.3637621703969542,0.5584799875836196,+,0.728,0.143757442,196,1
PON2,++-+,+++-----,+-++-+,0.6003393355359126,0.3638164977661007,-,0.728,0.007092135,196,1
LDLRAD2,--++,NA,NA,0.36384896189824323,0.7580424366872005,+,0.728,0.7244748994616237,196,1
EXTL2,-++-,-+-+----,------,0.6674542665366798,0.3639286864580107,-,0.728,0.023201558,196,1
ZKSCAN3,++-+,+-+-+-++,NA,0.3639691154695644,0.8685656132584052,+,0.728,0.064166739,196,1
COX6A2,+-+-,NA,NA,0.364020077572439,0.5017681953000228,+,0.728,0.3589120927752584,196,1
PACS1,+++-,----++++,+++--+,0.36405580254152686,0.3701124907612629,+,0.728,0.025369398,196,1
DPF1,+-+-,----++++,+-++--,0.6242476864558874,0.3640774357309551,-,0.728,0.002639982,196,1
ASB14,+---,++---+--,NA,0.8054507479698467,0.36408299672044503,-,0.728,0.054270508,196,1
GPR87,+--+,NA,NA,0.36413415468856947,0.5386151038101756,+,0.728,0.37372172211367605,196,1
MYL5,+---,--++++++,-++---,0.5980707083772892,0.3641517296770539,-,0.728,0.035618089,196,1
POU4F2,+--+,NA,NA,0.36424823180469995,0.7204540269221994,+,0.728,0.535302234015576,196,1
ARFGAP1,+-+-,----++++,+++---,0.36438464469288745,0.5869106547198825,+,0.729,0.009473906,196,1
CALY,+-+-,++++++++,NA,0.36442680514417103,0.770598585738079,+,0.729,0.028038714,196,1
GSTK1,----,+++-++++,-+---+,0.8327787207384325,0.36443683413153394,-,0.729,0.030938858,196,1
PCDHA2,-+-+,-++----+,NA,0.40117715615759564,0.36452945740749476,-,0.729,0.056372446,196,1
STK16,+-+-,+-+-++++,+-+-++,0.36455302467037337,0.7402970935731326,+,0.729,0.015545599,196,1
EDN3,--++,+-++++++,-+----,0.6804606765320995,0.36457158614700685,-,0.729,0.084789419,196,1
MEIS2,+++-,--+-----,+-+-++,0.36458694575419076,0.4228188513305251,+,0.729,0.001821348,196,1
CHRM5,---+,++++----,NA,0.745137754027311,0.3646215324444426,-,0.729,0.093687708,196,1
ITGAE,---+,+++-+--+,++--++,0.36464136737958475,0.6498801804956112,+,0.729,0.014977903,196,1
CLEC5A,--++,NA,NA,0.36464750171115673,0.7217659137577002,+,0.729,0.5399876447986593,196,1
CDCA7,+-++,-++-++--,NA,0.7953361276529467,0.36465400101998824,-,0.729,0.06798111,196,1
HSPA6,----,NA,NA,0.7448665297741273,0.364704540269222,-,0.729,0.7016093603262027,196,1
SLC10A5,+-++,++++----,NA,0.364739748364429,0.5305077041110992,+,0.729,0.086059615,196,1
TRIM56,----,--+-++++,---+--,0.7900215161392288,0.3648004783541406,-,0.73,0.006310206,196,1
ANKRD22,++--,NA,NA,0.3648186173853525,0.7531371206935888,+,0.73,0.6616879904688787,196,1
PPM1H,-+++,++-+++++,+--+-+,0.3648219629015909,0.7922033806154558,+,0.73,0.011067789,196,1
ZNF500,+---,+-+-++++,--+---,0.7898893832905247,0.36484171035763524,-,0.73,0.110656657,196,1
LPAR1,--+-,-+++---+,--++++,0.3648527991676718,0.4368651345090785,+,0.73,0.015037172,196,1
TSACC,+-++,NA,NA,0.36487565594341775,0.6485284052019165,+,0.73,0.4431234733901044,196,1
EXOC3L2,----,NA,+++-+-,0.6130395887293599,0.3648956521820764,-,0.73,0.11337342702334775,196,1
TMEM45A,++-+,++++---+,NA,0.3649012222280019,0.609969772946838,+,0.73,0.016599785,196,1
PRAC1,+-+-,NA,NA,0.364932694501483,0.5924024640657084,+,0.73,0.4032731236164143,196,1
PGBD3,-++-,NA,NA,0.7356262833675564,0.36498973305954824,-,0.73,0.6233486706068138,196,1
NDFIP1,++++,+-++----,----++,0.36499422249812075,0.5903858967308749,+,0.73,0.00405824,196,1
SLC38A11,++++,----+++-,+-+-+-,0.36506331432312805,0.4363733725888112,+,0.73,0.013329566,196,1
KCNAB1,++++,++------,---+++,0.49272993213648775,0.3651529030925883,-,0.73,0.004390356,196,1
LRP2BP,---+,----+---,+-++--,0.8006095338390025,0.36516736104993774,-,0.73,0.025318691,196,1
CHSY1,++--,++---+--,+-+--+,0.3651938988425396,0.5430571358429693,+,0.73,0.002074345,196,1
SLC43A1,--+-,++--+-+-,NA,0.8570398414825895,0.36530919871341755,-,0.731,0.265248426,197,1
SGCZ,-+++,----++++,NA,0.3653644460525666,0.5603578499769006,+,0.731,0.003670155,197,1
ALX4,--+-,NA,NA,0.6141341546885695,0.365389002966005,-,0.731,0.4203458966672574,197,1
YPEL4,+-+-,+--+++++,+-+--+,0.3654054877489555,0.9257461038281372,+,0.731,0.049790697,197,1
EXOSC1,+---,+++++--+,NA,0.3654258074665657,0.920875386861747,+,0.731,0.099494837,197,1
RBMXL2,-+-+,NA,NA,0.6480150581793293,0.3654460415240703,-,0.731,0.4502120577699764,197,1
MOV10,+--+,--+-++-+,NA,0.5950070017289626,0.36545253698416214,-,0.731,0.008093459,197,1
SP7,-++-,NA,NA,0.3655030800821355,0.7529089664613279,+,0.731,0.6648383886531994,197,1
FAM83E,--+-,NA,NA,0.6873716632443532,0.3655030800821355,-,0.731,0.49759015870274137,197,1
CAV1,--++,-+++++-+,+--+--,0.8891588815600449,0.3655403099285597,-,0.731,0.04249176,197,1
USP10,++++,--+-+++-,-+-+++,0.3655557622709673,0.6010614370458536,+,0.731,0.032227968,197,1
PTPN3,--++,----++++,+-----,0.6636323084715989,0.36561322750590175,-,0.731,0.012955899,197,1
NDUFS5,+-+-,+---++++,NA,0.3656503763259631,0.9083560927392296,+,0.731,0.302500081,197,1
PHF7,+---,+++-+--+,NA,0.8540296720974099,0.3657090978379083,-,0.731,0.21976775014472222,197,1
DET1,++--,+++-++++,+----+,0.4440256032716952,0.3657791135490463,-,0.732,0.019120396,197,1
PLAT,-++-,+++-++++,---+++,0.36585158277598123,0.7920616379719445,+,0.732,0.057568727,197,1
RPL27,----,+++-++++,-+----,0.3658762334381806,0.5200607105876288,+,0.732,0.012964086,197,1
RPS15A,----,+-+-++++,-+++--,0.36590148841059683,0.42784866167529917,+,0.732,0.016725609,197,1
OXT,+-+-,NA,NA,0.3660164271047228,0.5969655487109286,+,0.732,0.40781563145964084,197,1
TSPAN9,+++-,----++++,++---+,0.5164756173494929,0.36610588556963836,-,0.732,0.045294195,197,1
CD109,+---,-+++++-+,NA,0.8227714816718633,0.3661250638012165,-,0.732,0.23375255,197,1
MYH13,+++-,NA,NA,0.6052361396303901,0.3661305042208533,-,0.732,0.41613171330914955,197,1
SORT1,+++-,-+++----,---++-,0.5873146788291497,0.3662248168911236,-,0.732,0.003572472,197,1
SPATA25,---+,++++-+++,NA,0.7524743930349401,0.36624886412631796,-,0.732,0.15300162356005445,197,1
GHDC,+-+-,+++--+++,+-+---,0.5252508959119893,0.366252468468108,-,0.733,0.018916105,197,1
KLF16,--+-,----++++,-++---,0.3662717407153153,0.42614426523934507,+,0.733,0.001002725,197,1
TCF25,+-+-,+--++-++,-+-+--,0.5014577884159762,0.36639274568265673,-,0.733,0.009819242,197,1
ALDOB,+++-,NA,NA,0.36641569701117954,0.6598220396988365,+,0.733,0.4574147636758281,197,1
PTGES3,-++-,+-+++--+,++--++,0.3664335504505295,0.8812750246881157,+,0.733,0.007685206,197,1
ERVV-2,+--+,NA,NA,0.3664727355692448,0.5872689938398358,+,0.733,0.40287628566231914,197,1
C6orf222,+-++,NA,NA,0.3665297741273101,0.7258726899383984,+,0.733,0.5556388436928263,197,1
EBAG9,--++,++-+++--,-+-+-+,0.36653465687975045,0.700672657615275,+,0.733,0.012323506,197,1
CCNJL,--+-,-----++-,NA,0.7612688616143328,0.3665733736297672,-,0.733,0.087510803,197,1
FAM21A,++--,+++++-+-,NA,0.3665770376243993,0.7287146145098488,+,0.733,0.043452473,197,1
SLC5A4,--++,----++++,NA,0.3665838039139085,0.40761660390709886,+,0.733,0.019389556,197,1
DNPH1,+-+-,++++++++,-+---+,0.3666198057101977,0.4513017686264496,+,0.733,0.004032865,197,1
NUDT19,++-+,-++----+,+++-++,0.36663405295391427,0.6955219074413934,+,0.733,0.102266788,197,1
GPX2,---+,NA,NA,0.6864590463153092,0.36664385124344057,-,0.733,0.4992928556054135,197,1
CCDC65,++-+,+---++-+,NA,0.3666983632751255,0.6428946400618115,+,0.733,0.012818774,197,1
GZMK,--++,NA,NA,0.7416723705224731,0.36670088980150584,-,0.733,0.6900257791985405,197,1
ATP12A,--++,NA,NA,0.36670088980150584,0.5221309605293178,+,0.733,0.37152639401050214,197,1
PAPPA,++--,--+----+,NA,0.8739875521265721,0.36674572375705927,-,0.733,0.072227176,197,1
DLX3,+---,NA,NA,0.5932580424366872,0.36675792835957105,-,0.734,0.40952216539454145,197,1
CTSZ,+-+-,++++++++,+-----,0.36676049018800033,0.5767511196096841,+,0.734,0.044343378,197,1
GEMIN6,----,+++++-++,++----,0.8355251915030057,0.36679658112339875,-,0.734,0.041325843,197,1
KRT71,-+++,NA,NA,0.3669290440337668,0.7198266027834817,+,0.734,0.5452536241143553,197,1
FAM111A,---+,++++++--,---+-+,0.3669526652755546,0.7096159737093317,+,0.734,0.052035768,197,1
RFWD2,+++-,-++-+++-,+-++--,0.3669564145837619,0.8750446496381793,+,0.734,0.036901,197,1
DTNB,+-+-,+---++++,+++---,0.3669785637098945,0.675807722813375,+,0.734,0.005381977,197,1
DHRS7C,-++-,NA,NA,0.5598334474104495,0.36710015970796256,-,0.734,0.39020032704744456,197,1
ANXA6,+++-,++++-+++,-++---,0.36714103538934495,0.5839350127387567,+,0.734,0.008997799,198,1
PRSS35,---+,+--+----,+---++,0.8448807122258465,0.36715507092505917,-,0.734,0.06507809,198,1
OR2A5,+++-,NA,NA,0.36715719826602783,0.5954825462012321,+,0.734,0.40970119332637334,198,1
GTF3C4,++++,---+----,++---+,0.7922050480142818,0.367183896067778,-,0.734,0.108810079,198,1
B3GAT2,----,++++-+-+,--++++,0.36722504266835787,0.42624246120443,+,0.734,0.016916475,198,1
TRIM48,++++,NA,---++-,0.3672352083114116,0.501017419146334,+,0.734,0.035504963,198,1
PLAA,++++,---+----,-+-+-+,0.7394458236694199,0.3672760102056375,-,0.735,0.028300843,198,1
FAM136A,-++-,+++-++++,NA,0.36733812635367397,0.8276951672943553,+,0.735,0.088428922,198,1
DNAH8,+++-,+++++--+,NA,0.3673764222844149,0.8107393808963463,+,0.735,0.191132243,198,1
HIC2,----,+---+-++,+-++--,0.7172445946131316,0.36737804028138216,-,0.735,0.035522324,198,1
ALDH6A1,++++,+++--+--,+-++-+,0.3673785332423779,0.7316563529434954,+,0.735,0.020313202,198,1
MYDGF,+-+-,++-++-++,++--++,0.36738354286385805,0.869182814009374,+,0.735,0.027665945,198,1
CXCR6,---+,NA,NA,0.7380789413643624,0.36738535249828885,-,0.735,0.6558236759331153,198,1
ZFR2,+---,----++++,NA,0.7628424473578086,0.3673880654166501,-,0.735,0.161173683,198,1
USP14,++++,-+++----,-++---,0.46356567440463575,0.3673922332609766,-,0.735,0.026733801,198,1
CST6,++++,NA,NA,0.3674423910563541,0.7319187770933151,+,0.735,0.5735466291690097,198,1
DPH6,++--,++++----,NA,0.44269242092499883,0.36747965283864087,-,0.735,0.041161576,198,1
XPO4,-+-+,-++-++--,NA,0.6531439594726158,0.3674819223000142,-,0.735,0.035290605,198,1
SDF2,-++-,+++----+,---+-+,0.36749164000953055,0.842956797036808,+,0.735,0.042528558,198,1
AMIGO2,--++,+++++---,++----,0.9860904547445364,0.3674936444936199,-,0.735,0.047779401,198,1
OR52D1,-++-,NA,NA,0.36749942961441934,0.6518936801277664,+,0.735,0.45288598867147734,198,1
CLIP1,++--,----++--,-++--+,0.36753367711629,0.46973726786575226,+,0.735,0.002344569,198,1
RELT,-+--,-++----+,++-+--,0.8769751159269485,0.36755537343861205,-,0.735,0.098972472,198,1
TMED4,--+-,++++-++-,+--+++,0.36758580951106334,0.5710188674819869,+,0.735,0.044841292,198,1
ARFIP1,-+--,++++----,---+++,0.3676066011199637,0.6165645272234356,+,0.735,0.017238483,198,1
CFAP52,+-++,+++-++-+,NA,0.36762663188767586,0.8640579132495501,+,0.735,0.137723067,198,1
TXNL4A,+-+-,-+-+++++,++---+,0.6172344475414896,0.367633254290573,-,0.735,0.038067359,198,1
UQCRH,+-+-,+--+++++,-+---+,0.6192161114942337,0.367660704097011,-,0.735,0.022629775,198,1
DMAP1,+-+-,+---+-++,--+--+,0.4675052584521005,0.36782928311630864,-,0.736,0.016373267,198,1
NLE1,+++-,+-+-++++,-+++-+,0.36791019802967223,0.9256668073875661,+,0.736,0.070356648,198,1
