gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p
HSD3B1,++++-+,NA,NA,0.35975982683138685,0.443307745678402,+,0.72,0.1429573388215837,0.10839177625241861,194,1
WNT2,-++++-,-+-+--+-+---,NA,0.7136975556905996,0.35980932308875313,-,0.72,0.142897592092627,0.069336943,194,1
OR8B12,+-+-+-,NA,NA,0.3598915510799836,0.7047215300306986,+,0.72,0.14279835318855863,0.19467435903491914,194,1
VWC2L,--++-+,--------+--+,NA,0.41706049834075165,0.3599437383598806,-,0.72,0.14273538142805453,0.006410831,194,1
IL1RAP,++++++,------+++-+-,NA,0.3647182563600157,0.3599682245105991,-,0.72,0.1427058383708679,0.029000219,194,1
LGALS2,+++-+-,-+---+++---+,++++-+++,0.35999838871614726,0.9163006069473694,+,0.72,0.14266944738332055,0.063926240810819,194,1
PPP1R12A,++----,++----+++---,---++--+,0.8831375636821074,0.3600499834704601,-,0.72,0.14260720901712992,0.134585161,194,1
GFPT1,-+++-+,++-+--+++-++,-+-----+,0.36006999802891027,0.4048215190403615,+,0.72,0.14258306800585901,0.020179401,194,1
GATSL3,+--+++,++----+++--+,NA,0.7795596558287733,0.3601822364817979,-,0.72,0.14244771392070538,0.058850008,194,1
NUDT3,++++-+,-------++--+,+-+--+-+,0.36024888336912353,0.4290609098858991,+,0.72,0.14236736099122588,0.02715231318058287,194,1
NUTM1,---+-+,NA,-+-+++-+,0.4469303748451593,0.36029253901215547,-,0.721,0.14231473555066967,0.022340824,194,1
ZNF490,-++--+,+++++++++++-,NA,0.36029413727579157,0.7905593214570532,+,0.721,0.14231280901746934,0.023344796,194,1
CYP4F8,+---+-,NA,NA,0.7228900696959766,0.36055120810491814,-,0.721,0.14200304923890825,0.24067029739993112,194,1
FLII,++-++-,+-+-+-+-++++,+-+++---,0.3606118145151164,0.6959402668873835,+,0.721,0.14193005317906196,0.032721442,194,1
OR51Q1,+-+++-,NA,NA,0.3606362372870281,0.5317106545526549,+,0.721,0.141900641175656,0.10696549049313459,194,1
SH3YL1,--+--+,-++-+-+---+-,--+++++-,0.7080733578989907,0.3607055812973659,-,0.721,0.141817142006858,0.036909236,194,1
NLRP13,+++++-,NA,NA,0.3607621298628497,0.8122148791041819,+,0.722,0.14174906209248464,0.1841339417774132,194,1
PDE6G,----+-,NA,-+----+-,0.36082578594826625,0.3706191105858578,+,0.722,0.14167243806344557,0.026936848390204653,194,1
OR2AG2,-+++-+,NA,NA,0.49021679106598653,0.3608261614270021,-,0.722,0.14167198613272292,0.09877695404874672,194,1
OR7D2,+---+-,NA,NA,0.3608329530708737,0.8473310492219148,+,0.722,0.1416638117096544,0.17537301142149472,194,1
C15orf57,+++-+-,++--+++-+++-,NA,0.36083605069615315,0.9483836368095357,+,0.722,0.1416600834587281,0.20711131304508293,194,1
INVS,--+---,+++-+++---++,NA,0.3609327691475464,0.7272290978345213,+,0.722,0.14154369081655543,0.062205235,194,1
C18orf21,++-+++,++-+-++---+-,++-+-+--,0.3609499419265353,0.8030435840851556,+,0.722,0.14152302806056805,0.016506086,194,1
INPP4B,-+++-+,-+----++---+,-+--+---,0.4270031653218959,0.36101990688413765,-,0.722,0.141438854475872,0.030551685,194,1
ZFAND2A,------,++++-+--++--,-+----+-,0.3610581149271638,0.4220795275266567,+,0.722,0.14139289395148316,0.026247566,194,1
SP100,----+-,++++++++++++,NA,0.5904468721951553,0.36114218985430147,-,0.722,0.14129177719247457,0.05182969994150039,194,1
SERPINB6,-+-++-,++++++----+-,--+-++++,0.37710037548413483,0.36114367915311185,-,0.722,0.14128998622775266,0.122871807,194,1
MAP3K1,-+---+,+++--+-----+,--+---+-,0.44815925621524966,0.3612029865166618,-,0.722,0.14121867182427314,0.063543446,194,1
C1orf109,+-++--,++++-+--++--,++------,0.36122871840281146,0.9917836276741097,+,0.722,0.14118773404540103,0.080472867,194,1
GLMN,++++-+,++----++---+,-+-+--+-,0.361266097384981,0.6411232947540156,+,0.723,0.14114279673829475,0.061765543,194,1
METTL22,+---+-,+-+-+++-++++,----+--+,0.9661321583559878,0.36130941173676806,-,0.723,0.14109072969823208,0.102554026,194,1
EFCAB2,+---+-,+-+++++--+++,NA,0.36133988305865444,0.8105733214228918,+,0.723,0.14105410466571713,0.091790322,194,1
DCC,++++-+,----++-+--+-,NA,0.36135755995046454,0.7755412344600098,+,0.723,0.1410328593253714,0.08749894590545312,194,1
PSG8,-+-+++,NA,NA,0.9165424888954141,0.3613814704159879,-,0.723,0.14100412368829074,0.2832270396143081,194,1
TSPAN16,--+-+-,NA,NA,0.3615039752008572,0.5097523082306138,+,0.723,0.14085692705317412,0.08544152825999983,194,1
TREML4,+++++-,NA,NA,0.3615215890180052,0.888993584047812,+,0.723,0.14083576712751533,0.24790843596119175,194,1
FANCD2OS,---+--,NA,NA,0.8416154111830627,0.36166392663207253,-,0.723,0.14066481115614365,0.294002571244405,195,1
INPP5B,----++,+++-+++-+-++,+-++-+--,0.4089164412948891,0.3616657036255322,-,0.723,0.14066267730617643,0.03533661,195,1
NUF2,-----+,+++++-----+-,NA,0.41696618273230196,0.36167072743605017,-,0.723,0.14065664466882422,0.10598786558554449,195,1
IL37,++--++,NA,NA,0.7910209883919531,0.36173580974059916,-,0.723,0.140578500819249,0.10934542596914,195,1
PRDM7,----++,NA,NA,0.9190055083766876,0.3617453394467616,-,0.723,0.14056705975045153,0.46160249742536935,195,1
GZMB,+-+---,NA,NA,0.3617935785435111,0.8853376320604225,+,0.724,0.14050915001528616,0.23994221249112085,195,1
C3orf20,--+--+,----+-+--++-,NA,0.3617990488897101,0.6899993789579951,+,0.724,0.14050258349960232,0.038039252995394866,195,1
C2orf91,++--+-,NA,NA,0.36180026218126016,0.7885239292088584,+,0.724,0.1405011270973723,0.09813376458793567,195,1
LY9,----++,NA,NA,0.7861216821051304,0.36182885998109504,-,0.724,0.14046680048919985,0.20667577966166048,195,1
SMIM12,++-+--,+++++-++-++-,++------,0.3618506311257608,0.7851893929458336,+,0.724,0.1404406698937854,0.01104176,195,1
SLC2A10,++---+,+-++-+++----,NA,0.36185555443765166,0.9841132601056801,+,0.724,0.140434760956624,0.093131712,195,1
ZNF883,+++--+,-----+++++++,NA,0.7247604481254887,0.36192737851459955,-,0.724,0.14034856715743776,0.146070087,195,1
PRM1,-+++++,NA,NA,0.42202284164836246,0.3620301454160317,-,0.724,0.1402252695963551,0.09429816728914557,195,1
RBM42,++--+-,+++++-++++-+,--+++++-,0.698701109464386,0.3621149941162361,-,0.724,0.14012349629028034,0.010102066,195,1
AMMECR1L,--++--,-+--------+-,---+----,0.8543001735345804,0.3621430942879829,-,0.724,0.1400897962882184,0.045145369,195,1
MS4A6A,--+-+-,++++-++--+--,NA,0.36216723423046304,0.6640951743492379,+,0.724,0.14006084780190342,0.038079497550562905,195,1
SP140L,----++,+-+++++++-++,NA,0.6660060198870515,0.36220045483820634,-,0.724,0.14002101298636366,0.04724584304971996,195,1
TUFT1,++++++,++++----+++-,+--++-++,0.36236352997140686,0.47309729495612496,+,0.725,0.1398255226413693,0.028132904630936553,195,1
ZSCAN2,-+--+-,+++++++---+-,NA,0.36238022476785225,0.683983622563528,+,0.725,0.13980551430621194,0.111040256,195,1
PIGX,++++--,++++-++++++-,+++-++-+,0.3625768532898284,0.6069207243009858,+,0.725,0.13956992881637345,0.023640471,195,1
GORAB,-+++-+,+-+--++-----,NA,0.3626550429765423,0.8264250889348456,+,0.725,0.139476283322324,0.038699767069838825,195,1
VAMP2,++-++-,----+---+---,---+++-+,0.8949765389069093,0.36279337773078,-,0.726,0.13931065329423598,0.03195515,195,1
ANKRD7,--+-+-,++++-+++++-+,NA,0.8573820328412175,0.3628381288478271,-,0.726,0.13925708571057677,0.04414723,195,1
TMEM72,++---+,NA,NA,0.3629572766273492,0.4048426684203084,+,0.726,0.1391144967020161,0.06149833418158533,195,1
RNASE11,--+-++,NA,NA,0.722869497337854,0.3633009963770937,-,0.727,0.13870341539023148,0.17319531374377545,195,1
DCPS,++-+++,+-+++-++++++,++----+-,0.36330512360324946,0.4461762095054947,+,0.727,0.13869848168131887,0.010686211,195,1
REC8,++-++-,+-+-+-++-++-,--+-----,0.36342414830240305,0.4133241635678969,+,0.727,0.13855622300944992,0.001936517,196,1
ESM1,-++-+-,NA,NA,0.363583264852578,0.7856946296237189,+,0.727,0.13836611919599914,0.25197578793004527,196,1
MYO5B,--++-+,--+-+-++-++-,-++-----,0.3636141735328151,0.3917448000812785,+,0.727,0.1383292008336139,0.036709541,196,1
SLC28A1,-++-++,NA,NA,0.46678800251991465,0.36362950165021646,-,0.727,0.13831089358108353,0.08969482255908125,196,1
DCANP1,-+-+--,NA,NA,0.7789547824055216,0.3636451292928054,-,0.727,0.13829222938284583,0.09992402121700326,196,1
EDAR,--++++,NA,NA,0.9082348968857854,0.36388335466026933,-,0.728,0.13800781449458066,0.2381022777483805,196,1
ACY1,---++-,NA,-+-+--+-,0.7951069584440715,0.36399913525113864,-,0.728,0.13786965243450353,0.09517618542131677,196,1
RHOC,+--++-,+++----+++-+,NA,0.9079729084673396,0.36402520208270744,-,0.728,0.1378385527018838,0.04719042963979492,196,1
ZBTB8OS,----++,--+-++++-++-,-++-----,0.7282185793930042,0.3641186446572506,-,0.728,0.13772708682902535,0.142301404,196,1
CNTN5,--++-+,++-++-+++--+,NA,0.8965969677094079,0.36412125048903177,-,0.728,0.13772397879176762,0.124001455,196,1
PDIK1L,-+++-+,++++-+--+---,+---++++,0.36430857562844515,0.41250436491811127,+,0.729,0.13750060991464186,0.07368164136829752,196,1
MYBPC3,--+++-,NA,++--++--,0.41931537389545787,0.36454250876459815,-,0.729,0.13722182628975682,0.043225843,196,1
