gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
GPER1,+--++-,+++++---++++,++++--+-,0.0722101649590463,0.8847874701119336,+,0.144,0.062845356,38.8,1
AQP11,---+--,++++++----++,+-----++,0.0722192690592145,0.09590315288485345,+,0.144,0.003346255,38.9,1
ARMC5,++-++-,+-+---++++-+,--+-----,0.48985589032270593,0.07225951927598508,-,0.145,0.013848407,38.9,1
TBKBP1,+--++-,------++++-+,----+--+,0.07230992878451933,0.5205919023257264,+,0.145,0.001220055,38.9,1
CNNM4,++++-+,----------++,++-++-+-,0.07231848339309178,0.7059351722543938,+,0.145,0.021318071,38.9,1
C5,+++---,+++++++---++,+-+--+++,0.07231966594873983,0.3256683304003074,+,0.145,0.032751562,38.9,1
PLCD3,++-++-,----+-++++++,++++-+-+,0.07232702603387367,0.5393364931697027,+,0.145,0.001380805,38.9,1
NR5A1,+--++-,----+-+--+++,++++++-+,0.07232885056469136,0.18657296874799312,+,0.145,0.00109161,38.9,1
FBLN1,----+-,+++---++-++-,++++-+++,0.0723330422452994,0.9085369204102314,+,0.145,0.020922566,38.9,1
MKRN3,--+-+-,++++++----++,NA,0.13691779064340442,0.07233315342797424,-,0.145,0.018787784270305488,38.9,1
ZNF559-ZNF177,+-+-++,++++++-+--++,NA,0.07234895991205409,0.9736026353223574,+,0.145,0.151002118,38.9,1
INPP4A,-+++-+,++-+--+++---,++-----+,0.4718685673060276,0.07238363888381694,-,0.145,0.016132303,38.9,1
THUMPD1,++++-+,++-+--------,++++-+++,0.0724174419057544,0.7104351023413662,+,0.145,0.05537757717152627,39,1
ROBO2,--++-+,++-+-++-+-++,++-+++-+,0.07247437352256653,0.9922352359335179,+,0.145,0.055527996,39,1
KCNJ15,+---++,NA,NA,0.07250442436866934,0.8672082672801962,+,0.145,0.028920090840335807,39,1
TOLLIP,++-+--,------++++-+,+++-----,0.5877490065509198,0.07254063268603947,-,0.145,0.012158708,39,1
LYSMD1,-++---,++++--++++++,+---+---,0.19154793555730193,0.07256353782513712,-,0.145,0.01593118,39,1
MAP2,++++-+,+----+++++--,+--+-+++,0.07259235829776184,0.7048561976469105,+,0.145,0.007935347,39.1,1
SMAD3,++++-+,----+-+-+-++,++++----,0.618497334781407,0.07259304563833102,-,0.145,0.019988202,39.1,1
TAS2R46,---+-+,--+-++-+--+-,NA,0.9462272535818389,0.07265055442293811,-,0.145,0.04792114126508475,39.1,1
C1orf204,+++++-,-------+++++,NA,0.32510479616124427,0.07267109556217646,-,0.145,0.003389342,39.1,1
GSTM5,++----,++++++++++++,-----+-+,0.07273426981253038,0.1890578974657662,+,0.145,0.06068229,39.1,1
NRIP1,-++--+,-+-+--------,+--+++--,0.9417787831965054,0.07274747515843491,-,0.145,0.02122707,39.1,1
ARFIP1,-++---,++++++----+-,--+-++++,0.07274774523587044,0.6556805276512959,+,0.145,0.017238483,39.1,1
SPATA8,-+-+++,NA,NA,0.07278940778625312,0.9864984280474434,+,0.146,0.21674593173420775,39.2,1
PSCA,---++-,NA,NA,0.07281399986008788,0.8746754625333925,+,0.146,0.12499021436888864,39.2,1
CST4,+---++,NA,++++++++,0.07282015704661944,0.9371794254022291,+,0.146,0.038030337,39.2,1
LAMB4,---++-,NA,NA,0.07285864233828702,0.4028846003592418,+,0.146,0.023409717185310146,39.2,1
MRPS30,-+++-+,-+++-+------,-----+-+,0.9723147852351037,0.0728757929844521,-,0.146,0.017387951,39.2,1
ANKRD10,+-+--+,+++-+++---+-,----+-+-,0.4469985723832184,0.07288597023561,-,0.146,0.041346816,39.2,1
MUC19,NA,+-+---+++-++,NA,0.07292598596797539,0.8479651596441524,+,0.146,0.017623162,39.2,1
ADAMTS8,-+--+-,-+----+-+--+,+++-+-+-,0.8907588696811717,0.07294385182423088,-,0.146,0.045942884,39.2,1
PLCXD2,++++-+,++-+---+++-+,++-++---,0.07294980337682944,0.9790394638534475,+,0.146,0.016151311,39.2,1
KCNA6,++++++,--+++---+-++,+++----+,0.07301590780108311,0.592710999123478,+,0.146,0.038376966,39.3,1
DIP2C,-++--+,--+-+----+--,++++----,0.45408706326022,0.0730503780643316,-,0.146,0.010115543,39.3,1
NR1H3,----+-,+++--+++++++,-+----++,0.07309026530411715,0.24097661758737884,+,0.146,0.013755056,39.3,1
EPSTI1,---+++,-++++-++++++,NA,0.07312110764405894,0.971039838785779,+,0.146,0.060157614,39.3,1
TRIM16,-++++-,+-+-++-+++++,--+-++++,0.07319281958735709,0.9967590121500118,+,0.146,0.018652532,39.4,1
LENG9,+--++-,NA,NA,0.07319435365607117,0.9220053329419386,+,0.146,0.13246279331071492,39.4,1
ELAVL3,-+--+-,----+-++++++,--++-++-,0.3717333614944105,0.07323034707454916,-,0.146,0.00130107,39.4,1
SLC7A6OS,++++-+,+++++++---+-,---+---+,0.07325115614034097,0.1521183983917229,+,0.147,0.025432959,39.4,1
CSF3R,-+--++,+-+-++++++++,-+---++-,0.07325964889051574,0.49960604670954445,+,0.147,0.058087077,39.4,1
MEGF8,++-+--,----+-++++++,++-+----,0.8664535952317445,0.0732643612265103,-,0.147,0.01498839,39.4,1
SCRG1,---+++,++++++++--++,+-+---+-,0.07331168256573091,0.4485521728327055,+,0.147,0.005082491,39.4,1
GRIN2B,++++-+,---++-------,NA,0.8632039205225572,0.07334227653857604,-,0.147,0.025725235,39.5,1
CGGBP1,-+++-+,++-+-+------,-+---+-+,0.31479887689749014,0.07335211447110002,-,0.147,0.002254945,39.5,1
PKP1,+-----,----++--++--,NA,0.9103211162271145,0.07339235228432124,-,0.147,0.047999965,39.5,1
HBEGF,------,-++-+-----+-,+-++---+,0.8557650856653723,0.07341665668619049,-,0.147,0.017992509,39.5,1
GPX1,+---+-,-+++--++++-+,----+-+-,0.07343893088309479,0.3200915981823183,+,0.147,0.001761756,39.5,1
ZNF672,+++---,--+-+----+--,-++++---,0.07347828879877903,0.7270453058043451,+,0.147,0.004951124,39.5,1
UBE2R2,++++-+,---++++---+-,++++--++,0.0735043226105379,0.9536091507218756,+,0.147,0.079581367,39.5,1
PPAPDC3,+--++-,-+-+---+++-+,++++----,0.4898392473772698,0.07350450543870818,-,0.147,0.0022897,39.5,1
EBNA1BP2,-+-++-,++-+--++++++,-+----++,0.43364273143690035,0.0735057435439672,-,0.147,0.005735674,39.5,1
UBE2QL1,++-+++,-----+-+++--,NA,0.6546637820189608,0.07351620107159171,-,0.147,0.040889752,39.6,1
PADI3,+++++-,NA,NA,0.07352165101634131,0.7707469587320024,+,0.147,0.06251960033844528,39.6,1
PHF21B,---++-,+-----+---++,NA,0.8508572860532361,0.07352242670338775,-,0.147,0.006210897,39.6,1
MAZ,-+-++-,------++++-+,++--+---,0.07352314340392394,0.3505146858465374,+,0.147,5.52095e-4,39.6,1
PITPNC1,++++--,-++--------+,+-++-+-+,0.07352937743653429,0.1160041888341856,+,0.147,0.012810206,39.6,1
GLRB,++++-+,++++-+--+-+-,-+--+--+,0.0735877171581732,0.4331737357706516,+,0.147,0.002695443,39.6,1
XPR1,++++-+,-+++-+------,-+--++++,0.14206908107331137,0.07359416577724137,-,0.147,0.003514139,39.6,1
POC1B,--+-+-,-+--++----++,--+-++++,0.865680308979231,0.0736642758674037,-,0.147,0.006970037,39.6,1
PTMS,++-++-,+-----++++++,+-+-----,0.07366885030792956,0.0767173708322668,+,0.147,4.96334e-4,39.6,1
DNAJB2,----+-,+++-+-+-++++,-++++-+-,0.07367749329046343,0.7557805709190293,+,0.147,0.004106929,39.6,1
TTLL3,----++,+-+-++++-+++,--+---+-,0.3940516305815732,0.07371760156302075,-,0.147,0.011961236,39.7,1
TPPP,-+----,---++--+++++,+-++----,0.07372065458674396,0.2946857113582831,+,0.147,0.015498876,39.7,1
ZNF700,--+---,+++-+++-++++,+---+--+,0.12378978106628014,0.07374082795817163,-,0.147,0.009951311,39.7,1
MPV17L2,+++++-,++++---+++-+,NA,0.07379161741798428,0.9247460027550632,+,0.148,0.039411904,39.7,1
RNF216,+++-+-,+++-++++-+++,-++++-+-,0.07383827914675346,0.8579098128220206,+,0.148,0.030374234,39.7,1
CDKN2D,++-++-,++----++++++,++-+---+,0.07385094758775426,0.6452426322697832,+,0.148,0.036050375,39.7,1
NABP1,+---++,++++-+++++--,----++++,0.07386472636729684,0.40456611223772293,+,0.148,0.020102622,39.7,1
GEMIN7,---++-,--+----++++-,++--+-+-,0.6355827228232731,0.07390103463927424,-,0.148,0.024465768,39.8,1
MYO10,----+-,+-+-+------+,-++---++,0.1648619802305558,0.07391277867346203,-,0.148,0.003725281,39.8,1
ZSWIM3,++-+--,-++---------,-+---+-+,0.7522608519038123,0.07394072370976372,-,0.148,0.090365918,39.8,1
CBLN4,++-+-+,-+-+--+++--+,++----++,0.07394848446469036,0.13737503128160983,+,0.148,0.004112079,39.8,1
SYT8,----++,NA,NA,0.07399531417583616,0.9566275092846228,+,0.148,0.10596963246132646,39.8,1
TRIM4,+++-++,+++-+++---++,+--+++-+,0.07399946113008789,0.7207450007897029,+,0.148,0.014889699,39.8,1
GPR62,----+-,+++++----++-,--+-++++,0.09118771832445434,0.0740148306891274,-,0.148,0.026121852,39.8,1
ZNF749,-++---,-++-++--+--+,NA,0.8310578918855599,0.07406688527646159,-,0.148,0.07133669027976115,39.8,1
GJA1,+-+---,+++-++-----+,-------+,0.9259245242841179,0.0740730846510675,-,0.148,0.010269944,39.9,1
SLC52A2,+--++-,+---+--+++-+,+-++-++-,0.07414620345250354,0.5657350459339366,+,0.148,0.001674532,39.9,1
YY1,++++-+,-+--+-------,++-+----,0.536239190028093,0.07416657057595949,-,0.148,0.027651966,39.9,1
SGTA,---++-,+-+++-++++-+,---++++-,0.07419070505852518,0.7101451249783108,+,0.148,0.00150089,39.9,1
SSBP3,++-+++,-------+++-+,+-+-++-+,0.44979371518229705,0.07422112898858829,-,0.148,0.018414115000000002,39.9,1
PURB,++++-+,-+----+++--+,++++-+-+,0.07424637690007019,0.4560820351505666,+,0.148,0.029966011,39.9,1
OR52N4,++++-+,NA,NA,0.07430136767639799,0.9869830703223049,+,0.149,0.25559521504037713,40,1
RNF7,+--+++,++++-++++++-,-+----++,0.07430362885047756,0.23348017749694164,+,0.149,0.002499813,40,1
NEIL2,-+-+--,+++--+-+++--,+-+--+-+,0.07430804837937341,0.8479554709056745,+,0.149,0.003160502,40,1
BOC,--++++,----+-+---+-,-+++--+-,0.5891689477948163,0.0743443798441051,-,0.149,0.011509925,40,1
ATG2B,-+++-+,-+++++----+-,-+--++--,0.7229978616566315,0.07436889154896063,-,0.149,0.016110866,40,1
TBC1D27,----+-,NA,NA,0.6110018594673812,0.07437727771284912,-,0.149,0.017408597179150626,40,1
MT3,---++-,-----+++++++,++-+-+++,0.07442577409411717,0.7973137150439381,+,0.149,0.024396644,40,1
MGST3,----+-,++++++++++-+,++---+++,0.07443744856342671,0.18381775172970716,+,0.149,7.65356e-4,40,1
NUAK1,---+++,-+-++---+--+,+-++----,0.9366324707135513,0.0744461659449236,-,0.149,0.024318633,40.1,1
ARHGAP42,-++---,++----++--++,NA,0.9601944893379049,0.07445321591670832,-,0.149,0.004849187,40.1,1
CNR1,-+++-+,-+--+-+++-+-,++---+-+,0.20496031209972798,0.07449349222532393,-,0.149,0.00504474,40.1,1
PROSER1,++++-+,-++-+++---++,-----+--,0.9653715722276862,0.0745090802183506,-,0.149,0.043604963,40.1,1
ARHGAP5,-++--+,+++-++-----+,--+++-+-,0.5555952375888801,0.07450976883180545,-,0.149,0.002109738,40.1,1
DNAJC24,-+++-+,+++--++--++-,NA,0.07455305321395725,0.7785675639397611,+,0.149,0.02170959,40.1,1
UBXN2B,+++--+,-+-+++--+---,NA,0.9548987503989749,0.07456601877267095,-,0.149,0.069742308,40.1,1
SAFB,++----,+---+-+--+++,+--++---,0.9654995072585779,0.07456977296723334,-,0.149,0.0058269,40.1,1
UBR4,+++--+,----+++-----,--++----,0.9852512326050854,0.07461805002841795,-,0.149,0.0855353,40.1,1
NFE2L3,-----+,-+-++--+-+--,NA,0.9408043648916773,0.07462366052368691,-,0.149,0.06706611596405873,40.1,1
CCDC126,++++-+,++-+-+---++-,-------+,0.3993800554220852,0.07466778119564332,-,0.149,0.007365893,40.2,1
RBM28,----+-,--+-++----++,+-++-+-+,0.9169175030149006,0.07472504304222989,-,0.149,0.034711742,40.2,1
DIRAS1,++-++-,----+--+++-+,+-+-----,0.6832612625359257,0.07472761140548953,-,0.149,0.023383803,40.2,1
CCL28,++-+++,+++-----+-++,NA,0.07474411751672368,0.8815096494614697,+,0.149,0.038424824762737196,40.2,1
AMY2A,--+---,++-+----+-+-,NA,0.9924746330979073,0.07475624573474843,-,0.15,0.07201731143528817,40.2,1
CD38,+++---,+++-++------,NA,0.5534162052623397,0.07476225200848566,-,0.15,0.008502587,40.2,1
ZFAND4,--+--+,--+----+-+--,NA,0.9927739527888635,0.07479784814267841,-,0.15,0.01888407,40.2,1
HDDC2,++-++-,++++-+++++--,++---+--,0.07487515342998644,0.8980219567543524,+,0.15,0.075891505,40.3,1
ZNF646,++-+--,--+-+-++++++,+-------,0.6467274775642545,0.07489171918938904,-,0.15,0.032941199,40.3,1
ARF4,++++--,-+++-+---+--,-+--+-++,0.550765209652763,0.07494168934152749,-,0.15,0.01151573,40.3,1
C12orf66,-++---,+++++++---+-,NA,0.1522034636683228,0.07495024326136326,-,0.15,0.044365510198172003,40.3,1
PPM1H,-+++-+,++-+++++++--,+-+-+-++,0.0750021141371327,0.7281581511942599,+,0.15,0.011067789,40.4,1
TAS2R7,+-+-++,+++++-------,NA,0.7322319216181301,0.07500795059957042,-,0.15,0.011444133,40.4,1
SLC31A1,++++-+,-+++--------,+++--+-+,0.07509695263236159,0.6867500627795016,+,0.15,0.016833895,40.4,1
AGO2,-++--+,----+-+---++,+-++++--,0.816850811645776,0.0751567739410296,-,0.15,0.027766518,40.4,1
LCE1F,++-+++,NA,NA,0.075172709567359,0.965801110688492,+,0.15,0.09170041509434647,40.4,1
MAB21L1,------,+-+--+-+-+-+,NA,0.8580495996967362,0.07521092261693074,-,0.15,0.042910306,40.5,1
ZNF80,-----+,NA,NA,0.8397822189446207,0.07522213845023389,-,0.15,0.1216280938623503,40.5,1
PSMA7,---++-,++-+-++++++-,+-+---++,0.07522443983673711,0.9189859116875656,+,0.15,0.065551225,40.5,1
OR51A2,++++++,NA,NA,0.07526645849847285,0.9301861397999577,+,0.151,0.0576533222507682,40.5,1
DCDC1,+-+-++,+++++++---+-,NA,0.07530185666093647,0.936241848309455,+,0.151,0.026863188,40.5,1
DCDC5,+-+-++,+++++++---+-,NA,0.07530185666093647,0.936241848309455,+,0.151,0.026863188,40.5,1
HNRNPUL2,++-+--,------++-+-+,+-++++--,0.44263266362557274,0.07530717224568803,-,0.151,0.031914068,40.5,1
BECN2,-+-+++,NA,NA,0.07534527588098577,0.940584069618221,+,0.151,0.11703499676420226,40.5,1
VAPA,-+++--,++++-+-++---,+-+--+-+,0.5653718309302482,0.07537519847618455,-,0.151,0.018810019,40.6,1
DUS4L,--+--+,++++-++-----,----++-+,0.07537547512360694,0.11450903804716002,+,0.151,0.009322501,40.6,1
OR6V1,----+-,NA,NA,0.7911556202636245,0.07539116452721313,-,0.151,0.09065012150299603,40.6,1
POLD4,----+-,+-+---+-+--+,+-----+-,0.7559690881673127,0.07540998050255127,-,0.151,0.006033128,40.6,1
FASTK,++-++-,------++++++,++++--+-,0.07541657365481631,0.8730251585350257,+,0.151,0.015089108,40.6,1
PLEKHD1,+--++-,NA,NA,0.07543363261164754,0.4944760324406478,+,0.151,0.07186999636017484,40.6,1
GCGR,++--+-,NA,NA,0.1798244385685778,0.07543690064807192,-,0.151,0.026470812947422363,40.6,1
NELL2,++++-+,-+-+++--+---,-+-----+,0.592483487734138,0.07544927679728754,-,0.151,0.006181929,40.6,1
PF4V1,-+--+-,NA,NA,0.07546695706773439,0.48191358152516295,+,0.151,0.021266219577800397,40.6,1
BSPRY,++++--,+++++-----++,NA,0.47174054108997604,0.07547394557178044,-,0.151,0.005409271,40.6,1
TMEM178B,++++-+,-+-+-+------,NA,0.9514745956883874,0.07550974433651614,-,0.151,0.06335437,40.6,1
PDCD1LG2,-+--++,++++-+++++--,NA,0.07551578110889914,0.982692017230574,+,0.151,0.027296093087389752,40.6,1
BMP2K,--+---,+++-++------,NA,0.9615597823061314,0.07552960385728742,-,0.151,0.072142622,40.6,1
GPRC5C,+--++-,+-+-++++++++,+++++---,0.07555766316098088,0.8084942313247059,+,0.151,0.045014133,40.7,1
RNF103,++++--,++-+-+----+-,++--+++-,0.5054878384121861,0.07558206047348842,-,0.151,7.41884e-4,40.7,1
JMJD6,---+--,--+-+-------,++-+----,0.8537498655606485,0.07558242823952192,-,0.151,0.058333521,40.7,1
SIGLEC9,+++-+-,+-++++------,NA,0.07560470688281232,0.8079629911799888,+,0.151,0.014157307,40.7,1
FUBP1,--+--+,+++-+++-----,----++-+,0.3441797809109862,0.07561325296313635,-,0.151,0.004189232,40.7,1
OR3A3,-++-++,NA,NA,0.07569438440343423,0.3512412927425337,+,0.151,0.03743542280675113,40.7,1
PTCD1,++--+-,-++++--+-+-+,++-+--+-,0.11408539061748439,0.07570591609704624,-,0.151,2.75562e-4,40.7,1
COLCA1,NA,--+-+-----+-,NA,0.9925581367315401,0.07572502402209812,-,0.151,0.131604479,40.7,1
ECE2,++-+--,------++-+++,++-+-+++,0.07573341100425521,0.2904376479214149,+,0.151,0.008845693,40.7,1
RP9,++-++-,++----+-++++,++-+-+++,0.07574085202960487,0.9886779217967951,+,0.151,0.036706554,40.7,1
SEMA5B,+--+-+,------++-++-,++++--+-,0.0757605891573724,0.3024580236038447,+,0.152,0.019176873,40.8,1
WWOX,+++---,+-+-++---+++,+-+----+,0.6825681923188893,0.075775837926051,-,0.152,0.014782584,40.8,1
HKR1,+-+-+-,--+-+-----+-,++-++---,0.7796939054541501,0.07577811993176985,-,0.152,0.028048921,40.8,1
GPN2,-+++--,++++-++++---,NA,0.0757850433159611,0.9824069612509778,+,0.152,0.002884702,40.8,1
MYC,++----,----+-+-----,+++---++,0.8069193522838924,0.07580615117088374,-,0.152,0.016744663,40.8,1
LTBP4,-+--++,+-----+-++++,-++-----,0.8181446425628804,0.07584712997378928,-,0.152,0.003176592,40.8,1
ZNF596,+-+-++,++++++++-+++,NA,0.07585890780804258,0.8201868274603343,+,0.152,0.063149695,40.8,1
ZNF841,--+---,--+---+---++,NA,0.9582035392733979,0.07587142564992404,-,0.152,0.11037186206637487,40.8,1
MLST8,+--++-,+-----++++-+,NA,0.07590210998537128,0.8688316619183722,+,0.152,0.00531561,40.8,1
MRPL10,+++++-,-+++--++++++,++----++,0.07591045567908618,0.8719119980758557,+,0.152,0.047402514,40.8,1
C8orf44-SGK3,++---+,--+++-++-+-+,NA,0.6445618075058367,0.07592076433923585,-,0.152,0.003377024201500423,40.8,1
SHC2,+---+-,++--+-++++-+,++++--++,0.07592143590898068,0.8618271229811079,+,0.152,9.73119e-4,40.8,1
AASS,--+--+,+++-++----++,--++++++,0.07593262534921934,0.4712711520845441,+,0.152,0.044454307,40.9,1
TREM1,++++++,NA,NA,0.07595031710531035,0.9760006540975659,+,0.152,0.1289144831504791,40.9,1
RMDN1,-++---,++++++-----+,--+-++--,0.07595765001270187,0.32214405082481257,+,0.152,0.038105076,40.9,1
VSNL1,+-++--,-+-+-+++++-+,-+------,0.07597821525566548,0.07812563414810546,+,0.152,0.010994101,40.9,1
SLC48A1,--+-+-,-++++-----+-,NA,0.9181122120953386,0.07601379165081676,-,0.152,0.002511511,40.9,1
STK32C,++-++-,---++--+++++,-+-+----,0.6000641088139574,0.07602014624256265,-,0.152,8.36517e-4,40.9,1
OSBPL11,+++---,+++++++---+-,+----+--,0.550325797124004,0.07602350899309594,-,0.152,0.03554176,40.9,1
TGM3,++-++-,+++++++-+-+-,NA,0.07602884788518267,0.928904034141114,+,0.152,0.088452966,40.9,1
C19orf47,----+-,+---+-+-++++,NA,0.383149195055179,0.07612541040931713,-,0.152,0.016217411510203214,41,1
DNAJC10,+-+-++,++++-++---+-,--++++++,0.07615205259434799,0.9265951889253365,+,0.152,0.030766105,41,1
LHX3,-+----,NA,NA,0.9678554055797985,0.076171404541566,-,0.152,0.14653464618881598,41,1
PTCD3,+-+--+,+++-+++---+-,--+++++-,0.07623021859442451,0.6332986045941884,+,0.152,0.009156648,41,1
CD96,+-++++,NA,NA,0.07623497769788791,0.8236867065422365,+,0.152,0.027137408940045172,41,1
NDUFS4,-+-++-,-+-+-+++++++,-+--+-++,0.07624764118921375,0.6845921275759564,+,0.152,0.020282491,41,1
PTGER4,--+--+,-+--+-+-++--,++----++,0.9803905809708516,0.07625253436879131,-,0.153,0.025219368238953405,41,1
RFPL1,+++---,+-++-+++++--,NA,0.07626258260816932,0.7629284198112716,+,0.153,0.040006687,41,1
CPNE7,+--++-,++-++-+++--+,-+------,0.07626710213134426,0.27488387245649587,+,0.153,0.009754364,41,1
KIF5B,----+-,-++------+-+,----++-+,0.7500829548921238,0.07628378467481325,-,0.153,0.028704307,41,1
SERPINF2,----+-,NA,NA,0.9861302574592306,0.07628576489963435,-,0.153,0.23408137416635583,41,1
SRSF6,--+--+,--+--++---++,+-+--+--,0.9095738691962417,0.07633321353630786,-,0.153,0.012835979,41.1,1
CD300A,-++-+-,++++++++++++,NA,0.07637453369459779,0.9457136432066656,+,0.153,0.15538139,41.1,1
DHX15,--++--,++++-+-+----,-------+,0.5357263640465133,0.07638150937655351,-,0.153,0.009236517,41.1,1
AQP9,-+-+--,---+----+--+,++-+-+--,0.9204905807027326,0.0764039718757868,-,0.153,0.056010517,41.1,1
RDM1,-+---+,NA,NA,0.0764153360909957,0.7567903272695029,+,0.153,0.021285023823545118,41.1,1
RBM47,+---++,++++--++++--,NA,0.07641731085587507,0.9956203458486539,+,0.153,0.13400528036724094,41.1,1
ATP6V0D2,+---++,NA,NA,0.07642670995541963,0.9517049542166782,+,0.153,0.11194499335684385,41.1,1
C2CD4A,+++-++,NA,NA,0.07642693742621022,0.8462870339733468,+,0.153,0.06902197148194267,41.1,1
SLC14A1,+++-+-,++++++----+-,+-++++--,0.07643614612008948,0.8372231584095683,+,0.153,0.012895412,41.1,1
TMEM45A,+-+-++,++++++---++-,NA,0.07643641442790049,0.881090252488818,+,0.153,0.016599785,41.1,1
MTHFD1,++++--,-----++---+-,+--+-+-+,0.9077508692358756,0.0764936912087432,-,0.153,0.029904588,41.2,1
CCDC103,++++--,NA,NA,0.0764963150126112,0.9798611141604071,+,0.153,0.1460351628009363,41.2,1
NCOA4,-+++--,-+++-+-+-+--,-------+,0.6248780692333031,0.07654489521554204,-,0.153,0.004528277,41.2,1
RASGRP4,----++,+-+--++-++++,NA,0.07655230005046015,0.9092599609548595,+,0.153,0.02943818134141227,41.2,1
ZNF618,-+-+++,--+---++-+++,--+++-+-,0.3787043734607041,0.07656711627361784,-,0.153,0.006780196,41.2,1
TRMT5,-+++-+,++++-+------,---+++++,0.28372338579625117,0.07660121910755417,-,0.153,0.00987088,41.2,1
MAT2A,---+-+,+---++------,+-++++++,0.20263812576699256,0.07660709966349481,-,0.153,0.009906273,41.2,1
YIPF2,---++-,+++-+-+++++-,+--+--+-,0.4827170703531865,0.07663689559453571,-,0.153,0.003072846,41.2,1
C9orf41,-+-+-+,-+----+---+-,NA,0.9911408798515878,0.07667418385118258,-,0.153,0.059509759,41.3,1
KRT84,++--+-,NA,NA,0.8787542511193234,0.07667610998034231,-,0.153,0.07074296692351983,41.3,1
MAPKAPK5,-+---+,-++-+-+++-+-,-----+-+,0.9216440400509387,0.07673557368756279,-,0.153,0.049375655,41.3,1
ARHGEF37,----+-,-+++++---+++,NA,0.5598217076834633,0.07673770382919039,-,0.153,0.01904726716736002,41.3,1
TSSK4,--+-+-,NA,NA,0.9521483444571793,0.07675033521595667,-,0.154,0.14007934817910916,41.3,1
GULP1,-++--+,++-+--+-+-++,-+---+-+,0.19199179446519396,0.0767717661662188,-,0.154,0.001965543,41.3,1
DEFB1,-+++--,NA,NA,0.07677441224449225,0.6969123086784255,+,0.154,0.01805194322426592,41.3,1
KIAA0907,--+---,+-+-+-+---+-,---+-++-,0.6717754601935351,0.07677863391271587,-,0.154,0.004533989,41.3,1
RCCD1,+---+-,+++-+++++++-,++++----,0.07679382710245852,0.5975667486717335,+,0.154,0.048636517,41.3,1
ATP6V1G3,++-+-+,NA,NA,0.07681506019614465,0.7513897896787864,+,0.154,0.05021186357321126,41.3,1
ABHD13,++++-+,++-+-+------,NA,0.4203761475364305,0.07682406896947647,-,0.154,0.080306373,41.3,1
ZADH2,++++-+,+++++-------,+++--+-+,0.07694822717441202,0.6638490516350819,+,0.154,0.008744288,41.4,1
DEPTOR,--+---,+++-+----+++,--++++-+,0.5861535553929562,0.076963527167152,-,0.154,0.001553652,41.4,1
PKP2,-+-+-+,-----++++-+-,NA,0.9767989007928215,0.07696875951610552,-,0.154,0.036605849,41.4,1
FSCN2,----+-,NA,NA,0.8878290843674974,0.0769751523328213,-,0.154,0.057904598788353155,41.4,1
GINS4,----+-,+++++++--++-,NA,0.07699957489269987,0.5691124183329186,+,0.154,0.010768737,41.4,1
NNT,++++-+,+++--+-++---,-----+-+,0.41145492547784346,0.07704642936619534,-,0.154,0.005549172,41.5,1
PSMG3,+--++-,-+++--++++--,++------,0.6957616390739344,0.07720846660296268,-,0.154,0.003036302,41.5,1
PCDHB6,++-+--,----+-+----+,NA,0.9511576037784699,0.07727050055977214,-,0.155,0.105708849,41.6,1
TMEM175,+---+-,--+-+-++++++,++------,0.07727094785894396,0.4946975557431876,+,0.155,0.002199186,41.6,1
GSTA4,++-+--,++-+-+-++---,------++,0.37378711472600024,0.07738018806888775,-,0.155,0.001593158,41.6,1
SH3BP5,+++++-,++++++--++--,-++-+--+,0.07738382504833781,0.8114881690025093,+,0.155,0.011135487,41.6,1
USP47,+++---,+++-++----+-,++++++-+,0.07739882383358049,0.12311278227941454,+,0.155,0.00603418,41.6,1
PARD6A,++-++-,-+--+--+++--,+-+-----,0.7835067987453658,0.07740942745152843,-,0.155,0.018752857,41.6,1
TNPO1,+++--+,+++-++------,+-++++--,0.07743211006900352,0.3384612380166156,+,0.155,0.001880431,41.7,1
CD19,-+-++-,NA,NA,0.07743218062746812,0.7925037074778221,+,0.155,0.08241638862147282,41.7,1
SLC11A2,--++-+,++++++----+-,--+-+--+,0.09058909810572925,0.07744302723659327,-,0.155,0.015026154,41.7,1
NMT2,---+++,++++----+-+-,++-+++-+,0.07745556396650406,0.9794629951166469,+,0.155,0.052285674,41.7,1
FAM120A,-+---+,------+-+-++,++-+-+-+,0.2230338865001881,0.07751272496169093,-,0.155,0.037996298,41.7,1
APOA2,-+++++,NA,NA,0.07752846663377837,0.9563625736240419,+,0.155,0.08899162922219452,41.7,1
HIST1H4A,+++-+-,--+----++--+,NA,0.5828447289192911,0.07759711727008974,-,0.155,0.007236424,41.7,1
RAB13,++-++-,+-+-+-+---++,-+++--++,0.07771642371045075,0.5729494947134254,+,0.155,0.014457976997606882,41.8,1
CPNE8,++++++,+++++++-+---,+----+-+,0.07776739860878441,0.4131368625309532,+,0.156,0.0186147,41.8,1
PTPN11,++++--,+-++++----++,--+--+-+,0.4968666749857533,0.07777459178788958,-,0.156,0.008132959,41.8,1
HHLA3,++-++-,+-+-+---++++,--+--++-,0.30804018214057927,0.07782236587654091,-,0.156,4.26124e-4,41.9,1
TAF4,-+---+,----+-+--+++,--+++-++,0.6005831109430573,0.07786771901143716,-,0.156,0.024004959,41.9,1
